"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","typeStatus","imagecode","infraspecificEpithet","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"114","2021-03-15 16:37:00-03","NY","NYBG","375405","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","M. Kuhlmann","1954","11","25","South America","Brazil","São Paulo","Juquia, Fazenda Poço Grande","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42360' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375405","3120","-47.63","-24.32",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375405_01","glomerata","T. D. Pennington","Juquiá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","195512","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","W. L. Balée","1985","11","05","South America","Brazil","Pará","Igarapé Ipixuna, affluent of Rio Xingu; 5 km S of settlement, Araweté Indian Reserve.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=530522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00195512","1849","-52.2064018249512","-3.20333003997803",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00195512_01",NA,"J. M. Pires","Altamira",NA,NA,"748499","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","01211633","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","W. A. Rodrigues","1973","03","29","South America","Brazil","Amazonas","Estrada Manaus-Itacoatiara, km 125, num varadouro","sheet",NA,"[Collector has used this collection number more than once.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1304155' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211633","9066","-59.3406773","-2.9076176",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211633_01",NA,"T. D. Pennington","Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","01252057","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","11","27","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494717' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252057","1584","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01252057_01 NY01252057_02 NY01252057_03","glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","375357","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","J. L. Paixão","1997","08","17","South America","Brazil","Bahia","Rod. Almadina/Ibitupa, entrada a 7km, Serra dos Sete-Paus, ca. 12 km da entrada. Fazenda Cruzeiro do Sul","sheet",NA,"separate fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=506112' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375357","7","-39.7388363","-14.5680497",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375357_01",NA,"A. Alves-Araújo","Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","1551375","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata","W. W. Thomas","2006","01","18","South America","Brazil","Bahia","Serra Peito de Moça, 9.7 km NE of Arataca on dirt road to Una, then 8.8 km NW (left) on road through Fazenda Sta. Rita to Reserva do IESB (Fazenda Palmeira).","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1158723' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551375","14516","-39.3417","-15.1731",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01551375_01",NA,"T. D. Pennington","Mun. Arataca","510","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","01211642","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1968","07","18","South America","Brazil","Rondônia","Basin of Rio Madeira, N bank of Rio Abunã, between Cachoeira Três. S and Fortaleza, 4-16 km above mouth","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331173' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211642","6173","-65.489763","-9.716549",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211642_01 NY01211642_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","00749919","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","W. W. Thomas","1985","10","26","South America","Brazil","Mato Grosso","Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749919","4592","-56.87","-16.9",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00749919_01","glomerata","T. D. Pennington","Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","01211646","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","M. G. da Silva","1967","04","02","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456712' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211646","756",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211646_01 NY01211646_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","01211648","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1949","06","28","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456725' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211648","24473",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211648_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","01211637","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. Jangoux","1981","11","23","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456670' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211637","1695",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211637_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","375404","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. M. Harley","1977","02","26","South America","Brazil","Bahia","Lagoa Itaparica 10km. W of the Sao Inacio-Xique Xique road at the turning 13.1km N of Sao Inacio","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42369' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375404","19086","-42.77","-11.02",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375404_01","glomerata","T. D. Pennington",NA,"300","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","01252061","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1971","04","01","South America","Brazil","Amazonas","Manaus. Vicinity of Manaus. Igarape Ipixuna, Lower Rio Negro, opposite Manaus.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494735' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252061","11260","-59.984695","-3.196117",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01252061_01 NY01252061_02 NY01252061_03","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","01211812","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1948","07","06","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456801' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211812","23360",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211812_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","01211806","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","B. A. Krukoff","1936","09","11","South America","Brazil","Amazonas","Basin of Rio Solimoes, near Palmares.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456770' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211806","8495","-69.5048332","-4.696879",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","São Paulo de Olivença",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","01211802","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","11","27","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330894' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211802","1584","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","01211804","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","H. H. Rusby","1886","10",NA,"South America","Brazil","Rondônia","Falls of Madeira [near to Quajará-Mirim)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456758' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211804","2618","-65.3465375","-10.7798649",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211804_01 NY01211804_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","01211638","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes",NA,NA,NA,"South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456681' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211638","49",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211638_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","01211810","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1974","10","13","South America","Brazil","Amazonas","BR-319, Km 380, Manaus-Porto Velho Road. 2 km south of rio Jutaí. Forest on terra firme.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1328340' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211810","22876","-62.1301103","-5.5141899",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211810_01 NY01211810_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-15 16:37:00-03","NY","NYBG","01211814","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. L. B. Lisboa","1980","11","06","South America","Brazil","Pará","Margem esquerda do rio Tocantins, entre Tucuruí e Posto da FUNAI (Tribo Assurini).","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331128' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211814","1445","-49.6725","-3.76611",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211814_01","glomerata","T. D. Pennington","Tucuruí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","00749944","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","W. W. Thomas","1985","10","26","South America","Brazil","Mato Grosso","Pantanal. Along Rio Cassangé at crossing of Transpantaneira (MT060), 69 km N of Porto Jofre","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749944","4591","-56.87","-16.9",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00749944_01","glomerata","T. D. Pennington","Poconé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","375406","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. G. Kuhlmann","1931","05","13","South America","Brazil","Rio de Janeiro","Estrada da Barragem do Camorin, Jacarepagua","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42361' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375406","514","-43.2075","-22.9031",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375406_01","glomerata","T. D. Pennington","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","01211813","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1949","06","13","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456807' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211813","24447",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211813_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","01211801","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","12","01","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330893' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211801","1614","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","01211816","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1943","10",NA,"South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456822' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211816","20273",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211816_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","01211808","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","C. A. Cid Ferreira","1985","04","24","South America","Brazil","Amazonas","BR-230, Rodovia Transamazonica, km 302. Rio Aripuana entre a Rodovia e a Cachoeira Matamata","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1330470' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211808","5769","-60","-7.583333",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211808_01","glomerata",NA,"Manicoré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","01211640","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1950","08","26","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456694' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211640","26402",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211640_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","01211803","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1941","03","28","South America","Brazil","Amazonas",NA,"sheet",NA,"[Collector has used this collection number more than once.] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456753' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211803","1",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211803_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","01211644","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","M. G. da Silva","1978","05","12","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456702' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211644","3527",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211644_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2016-09-28 13:10:00-03","NY","NYBG","375472","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. Davidse","1980","06","24","South America","Venezuela","Zulia","Hills bordering Quebrada Cosira, 3-1/2 km SW of Los Angeles de Tucuco, foothills of Cerro Cunasamo (Serrania de Periija). Tall forest on lower mountain slopes","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375472","18540","-72.82","9.83",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington","Perijá","200","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","01211805","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","B. A. Krukoff","1933","07","01","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456765' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211805","5106",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211805_01 NY01211805_02","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","375389","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","G. T. Prance","1968","08","07","South America","Brazil","Rondônia","Basin of Rio Madeira; Rio Pacaás Novos","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375389","6859","-64.4044626","-11.2432409",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00375389_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","00860134","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","N. T. da Silva","1978","08","12","South America","Brazil","Goiás","Rio Araguaia, margem direita entre Rio Caiapóa e Santana do Araguaia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965451' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860134","4799",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00860134_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","01211645","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","H. H. Rusby","1886","10",NA,"South America","Brazil","Rondônia","Falls of Madeira [near to Quajará-Mirim)","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456705' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211645","2618","-65.3465375","-10.7798649",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211645_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","00860135","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. A. Ratter","1986","10","03","South America","Brazil","Mato Grosso","Approximately 40 km. S of Poconé on the Transpantaneira highway.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860135","R5242","-56.83","-16.75",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00860135_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","01211649","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","R. de Lemos Fróes","1945","06","08","South America","Brazil","Amazonas",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456727' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211649","21054",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211649_01","glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","01252059","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","D. C. Daly","1981","12","01","South America","Brazil","Pará","Rio Tocantins near Igarape Cajazeirinha, approx 30 km N of Itapiranga.","packeted",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1494721' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252059","1614","-49.35","-4.016667",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01252059_01 NY01252059_02","glomerata","T. D. Pennington","Itupiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","375471","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","A. Schinini","1973","03","24","South America","Paraguay","Central","Itá Enramada. Riberas del rio Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42373' target='other'> <mi>dwc_moreinfo</mi></a>","NY00375471","6303",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,NA,"glomerata","T. D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","01211809","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. R. J. Bamps","1976","01","14","South America","Brazil","Pará",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1456784' target='other'> <mi>dwc_moreinfo</mi></a>","NY01211809","5161",NA,NA,NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY01211809_01","glomerata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","00866834","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","P. J. M. Maas","1971","05","16","South America","Brazil","Acre","Porangaba, Rio Juruá-Mirim.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=42365' target='other'> <mi>dwc_moreinfo</mi></a>","NY00866834","P13030","-72.7439","-8.2686",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00866834_01","glomerata","T. D. Pennington","Porto Walter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","00860136","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","glomerata","Pouteria glomerata glomerata","J. E. de Paula","1983","10","15","South America","Brazil","Mato Grosso","Margem do Rio Cuiabá.","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=965460' target='other'> <mi>dwc_moreinfo</mi></a>","NY00860136","1721","-55.9672","-16.1944",NA,NA,"Magnoliophyta","Ericales","(Miq.) Radlk.",NA,"NY00860136_01","glomerata","T. D. Pennington","Barão de Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
