"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"316","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202417","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Prance GT; Silva NT","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202417",NA,"1964","08","18",NA,"New Brazilian Highways. Para. Grounds of Instituto Agronomico de Norte, Belem. Forest.",NA,"Malpighiales","L.",NA,NA,NA,NA,"NL-U1202417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"317","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202418","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Harley RM; et al.","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202418",NA,"1974","03","24",NA,"Estado de Bahia. Coastal Zone. 24 km S.W. of Belmonte on road to Itapebi.",NA,"Malpighiales","L.",NA,NA,"-39.05","-16","NL-U1202418",NA,NA,NA,NA,NA,"-39.05","-16.0",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"318","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202425","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","University of Guyana - Neotropical Botany","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202425 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202425",NA,"2000","07","08",NA,NA,NA,"Malpighiales","L.","Prance GT",NA,NA,NA,"NL-U1202425",NA,NA,"2005","04","01",NA,NA,NA,NA,"Magnoliopsidae",NA,"U 0132436",NA,NA,NA
"319","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202431","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Pires JM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202431",NA,"1951","08","15",NA,"Plantas do Brasil. Estado da Bahia. Ilha do Itaparica.",NA,"Malpighiales","L.",NA,NA,NA,NA,"NL-U1202431",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"320","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202444","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Bavinck JH","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202444 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202444",NA,"1980","07","29",NA,"near Belem (Para).",NA,"Malpighiales","L.",NA,NA,NA,NA,"NL-U1202444",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"321","2020-02-08 09:45:11-03","NBC","NL-BOTANY","WAG.1390204","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Ek RC; Jansen-Jacobs MJ; Dam JAC van; Proosdij ASJ van; Pineau K","Southern America","French Guiana",NA,NA,"In savannah bush-island.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1390204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1390204",NA,"2008","12","11","Cayenne","Mt. de Kaw, Trésor Reserve, Savannah I.",NA,"Malpighiales","L.","Ek RC",NA,"-52.295667","4.5895","NL-WAG1390204",NA,NA,NA,NA,NA,"-52.295667","4.5895",NA,NA,"Magnoliopsidae",NA,"WAG0407977",NA,NA,NA
"322","2020-02-08 09:45:11-03","NBC","NL-BOTANY","WAG.1390205","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Leeuwenberg AJM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1390205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1390205",NA,"1978","01","21",NA,"8 km E of Cayenne.",NA,"Malpighiales","L.",NA,NA,"-52.283333","4.916667","NL-WAG1390205",NA,NA,NA,NA,NA,"-52.283333","4.916667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"323","2020-02-08 09:45:11-03","NBC","NL-BOTANY","WAG.1390206","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Leeuwenberg AJM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1390206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1390206",NA,"1978","01","21",NA,"8 km E of Cayenne.",NA,"Malpighiales","L.",NA,NA,"-52.283333","4.916667","NL-WAG1390206",NA,NA,NA,NA,NA,"-52.283333","4.916667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"324","2020-02-08 09:45:11-03","NBC","NL-BOTANY","WAG.1390207","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Pipoly JJ","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1390207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1390207",NA,"1987","04","19",NA,"E Berbice-Corentyne Region: Torani Canal; ±5-12 km W of Canje River, 12-17 km E of Berbice River.",NA,"Malpighiales","L.",NA,NA,"-57.516667","5.816667","NL-WAG1390207",NA,NA,NA,NA,NA,"-57.516667","5.816667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"325","2020-02-08 09:45:11-03","NBC","NL-BOTANY","U.1202410","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Bordenave BG","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1202410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1202410",NA,"1994","04","14","Ile de Cayenne",NA,NA,"Malpighiales","L.","Prévost M-F",NA,"-52.333333","4.85","NL-U1202410",NA,NA,NA,NA,NA,"-52.333333","4.85",NA,NA,"Magnoliopsidae",NA,"U 0065380",NA,NA,NA
"326","2020-02-08 09:45:11-03","NBC","NL-BOTANY","L.3955538","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Brandbyge J","Southern America","Guyana",NA,NA,"6-8 m high shrub forest on white sand, somewhat disturbed.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3955538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3955538",NA,"1992","11","15","Pomeroon","Ituribisi Lake. Along road from the lake to Onderneeming.",NA,"Malpighiales","L.",NA,NA,"-58.583333","7.083333",NA,NA,NA,NA,NA,NA,"-58.583333","7.083333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"327","2020-11-04 11:04:44-03","ESALQ","ESA","86228","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Fernández, A.",NA,"Venezuela",NA,NA,NA,"ESA086228","12370.0","1998","02","23","Anzoátegui",NA,"Magnoliophyta",NA,"L.","Fernández, A.","Freites",NA,NA,"ESA086228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-11-04 11:04:44-03","ESALQ","ESA","31867","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Costas, M.F.R.",NA,"Brasil",NA,NA,NA,"ESA031867",NA,"1987","06","14","Bahia",NA,"Magnoliophyta",NA,"L.","Guedes, M.L.","Lauro de Freitas","-38.3272018432617","-12.8943996429443",NA,NA,NA,NA,NA,NA,NA,NA,"11011","auto",NA,NA,NA,NA,NA,NA
"329","2020-11-04 11:04:44-03","ESALQ","ESA","86430","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Fernández, A.",NA,"Venezuela",NA,NA,NA,"ESA086430","19573.0","2003","06","01","Monagas",NA,"Magnoliophyta",NA,"L.","Fernández, A.","Aguasay",NA,NA,"ESA086430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-11-04 11:04:44-03","ESALQ","ESA","60872","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Hatschbach, G. et al.",NA,"Brasil",NA,NA,NA,"ESA060872","68491.0","1998","10","13","Bahia",NA,"Magnoliophyta",NA,"L.","Hatschbach, G.","Valença","-39.0731010437012","-13.3703002929688","ESA060872",NA,NA,NA,NA,NA,NA,NA,"43634","auto",NA,NA,NA,NA,NA,NA
"331","2020-11-04 11:04:44-03","ESALQ","ESA","126010","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Bovini, M.G.",NA,"Brasil",NA,NA,NA,"ESA126010","1732.0","1905","06","21","Pará",NA,"Magnoliophyta",NA,NA,"Vaz, A.M.S.F.","Marapanim","-47.6996994018555","-0.717499971389771","ESA126010",NA,NA,"1905","06","25",NA,NA,"39607","auto",NA,NA,NA,NA,NA,NA
"332","2020-11-04 11:04:44-03","ESALQ","ESA","87374","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Souza, V.C.; Lorenzi, H.; Medeiros-Costa, J.T.",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores creme; frutos vermelhos.","ESA087374","29941.0","2004","04","18","Bahia","Praia de Pratigi. Dunas à beira da praia.","Magnoliophyta",NA,NA,"Souza, V.C.","Ituberá","-39.1492004394531","-13.7321996688843","ESA087374",NA,NA,NA,NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA
"333","2021-01-14 15:26:56-03","MN","R","8827","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Glaziou, A.F.M.",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000008827","9716","1876","01","17","Rio de Janeiro",NA,NA,NA,"L.",NA,NA,NA,NA,"R000008827_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-06-12 12:03:59-03","UFPI","TEPB","30689","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","SILVA, W.",NA,"Brasil",NA,NA,"Arbusto; flores amarelas; Origem: HDELTA 1869 <ll>dwc_commonname:</ll> Guajiru vermelho",NA,"26",NA,NA,NA,"Maranhão",NA,NA,NA,"L.","LEMOS, J. R.","Ilha das Canárias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-22 17:45:06-03","UFPI","TEPB","26647","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Sousa, R. S.",NA,"Brasil",NA,NA,"arbusto de flores esverdeadas e frutos pretos. Usada na alimentação (fruto), e combustível (madeira) Ambiente: Tabuleiro <ll>dwc_commonname:</ll> guajiru-preto",NA,"25","2008","04","04","Piauí","Lado esquerdo da Lagoa Pantanal",NA,NA,"L.",NA,"Ilha Grande","-41.804333","-2.843361",NA,"9","9",NA,NA,NA,"41°48'15,6W","02°50'36,1S",NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-22 17:45:06-03","UFPI","TEPB","30688","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","CUNHA, C.",NA,"Brasil",NA,NA,"Arbusto; cor do fruto maduro: preto; Origem: HDELTA 1848. <ll>dwc_commonname:</ll> Gujiru",NA,"15",NA,NA,NA,"Maranhão","Lagoa dos Pinhões",NA,NA,"L.","LEMOS, J. R.","Araioses","-41.9030990600586","-2.89000010490417",NA,NA,NA,NA,NA,NA,NA,NA,"49613","auto",NA,NA,NA,NA,NA,NA
"337","2021-04-02 11:40:02-03","UFPI","TEPB","8482","PreservedSpecimen","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","FERNANDES, A.",NA,"Brasil",NA,NA,"Arbusto Ambiente: Tabuleiros <ll>dwc_commonname:</ll> Guajiru",NA,NA,"1995","01","13","Piauí","Lagoa do Portinho",NA,NA,NA,"Pestana, L.T.C","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"2010","03","25",NA,NA,"25571","auto",NA,NA,NA,NA,NA,NA
"338","2015-07-02 14:01:24-03","JBP","HPL","6445","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","H. Lorenzi",NA,"Brasil",NA,NA,NA,NA,"6038","2006","01","05","BA","Coletado em áreas de restingas abertas e dunas, e comum localmente.",NA,NA,NA,"H. Lorenzi","Costa do Sauípe",NA,NA,NA,NA,NA,"2006","01","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-07-02 14:01:24-03","JBP","HPL","2368","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","H. Lorenzi",NA,"Brasil",NA,NA,NA,NA,"832","1997","09","01","PA","Residencia, onde era cultivado como frutifera e medicinal.",NA,NA,"L.","J.M. Albuquerque","Belém","-48.5044","-1.45583",NA,NA,NA,"1997","09","01",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"340","2015-07-02 14:01:24-03","JBP","HPL","10083","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","A.G. Ribeiro",NA,"Brasil",NA,NA,NA,NA,"105","1996","05","03","PA","Coletado nas proximidades da cidade.",NA,NA,NA,"A.G. Ribeiro","Belém","-48.5044","-1.45583",NA,NA,NA,"1996","05","03",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"341","2019-02-15 11:36:17-02","IPA","IPA","6311","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Tavares, S.","Southern America","Brasil",NA,NA,"Arbusto, flores alvas. Frutos imaturos.","IPA0006311","335","1953","09","08","Rio Grande do Norte","brejo, margem de mangue.","Plantae",NA,"L.",NA,"Nísia Floresta","-35.2085990905762","-6.09111022949219",NA,NA,NA,NA,NA,NA,NA,NA,"17449","auto",NA,NA,NA,NA,NA,NA
"342","2019-02-15 11:36:17-02","IPA","IPA","68440","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Miranda, A.M.; Silva, M.I.B.; Silva, M.I.B.","Southern America","Brasil",NA,NA,"Arbusto muito ramificado, ramos escandentes; caule negrecido; folhas levemente crassas; flores alvas; frutos imaturos verde-arroxeados, na maturação roxo-intenso.; Restinga arbustiva-subarbustiva; solo arenoso próximo ao mangue.","IPA0068440","4595","2004","11","18","Bahia","Fazenda Céu Aberto","Plantae",NA,"L.","Miranda, A.M.","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"2004","11","18",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"343","2019-02-15 11:36:18-02","IPA","IPA","83184","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Miranda, A.M.","Southern America","Brasil",NA,NA,"Arbusto ca. 1,50m de altura; caule marron-acinzentado; folhas papiráceas; frutos imaturos.; Restinga arbustiva.","IPA0083184","4636","2004","11","18","Bahia","Fazenda Céu Aberto.","Plantae",NA,"L.","Rita Pereira; Cano, O.","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,NA,"2009","09","10",NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"344","2019-02-15 11:36:17-02","IPA","IPA","16290","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Andrade-Lima","Southern America","Brasil",NA,NA,"Arbusto prostrado; flor creme-claro.; Dunas.","IPA0016290","67-5096","1967","10","29","Ceará","Praia do Futuro","Plantae",NA,"L.","Andrade-Lima","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,"1967","10","29",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA
"345","2019-08-28 09:36:17-03","IPA","IPA","93272","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","Southern America","Brasil",NA,NA,"Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093272","52","2018","10","08","Paraíba","Intermares, Praia Urbana","Plantae",NA,"L.","Machado-Filho, H.O.","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,NA,"2018","10","08",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"346","2019-08-28 09:36:17-03","IPA","IPA","93327","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","Southern America","Brasil",NA,NA,"Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093327","114","2019","03","07","Paraíba","Intermares, Praia Urbana","Plantae",NA,"L.","Machado-Filho, H.O.","João Pessoa","-34.8630981445312","-7.11499977111816",NA,NA,NA,"2019","03","12",NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA
"347","2019-02-15 11:36:17-02","IPA","IPA","51401","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Ataíde, M.; Rita Pereira; Belo, D.; Rita Pereira; Belo, D.","Southern America","Brasil",NA,NA,"Arboreta ca 3m, muito ramificado, próximo ao solo. Flores amarelas, fruto vinho.; Capoeira. Solo arenoso.","IPA0051401","609","1988","03","02","Pernambuco","Praia do Ramalho, Fazenda Chacam, bem perto do mar.","Plantae",NA,"L.","Ataíde, M.","Igarassu","-34.9063987731934","-7.83416986465454",NA,NA,NA,"1988",NA,NA,NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA
"348","2019-02-15 11:36:17-02","IPA","IPA","46321","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Cavalcanti, G.","Southern America","Brasil",NA,NA,NA,"IPA0046321","s.n.","1980",NA,NA,"Pernambuco","Pontal de Serrambi","Plantae",NA,"L.","Rita Pereira","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,NA,"2004","10","22",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA
"349","2019-02-15 11:36:17-02","IPA","IPA","46322","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Cavalcanti, G.","Southern America","Brasil",NA,NA,NA,"IPA0046322","s.n.","1980",NA,NA,"Pernambuco","Pontal de Serrambi","Plantae",NA,"L.","Rita Pereira","Ipojuca","-35.0638999938965","-8.39888954162598",NA,NA,NA,"2004","10","22",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA
"350","2019-02-15 11:36:17-02","IPA","IPA","58930","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, A.","Southern America","Brasil",NA,NA,"Arbusto até 3m de altura. Flores alvas. Cultivada.","IPA0058930","s.n.","2002",NA,NA,"Pernambuco","Av. São Sebastião.","Plantae",NA,"L.","Silva, A.","Paulista","-34.8731002807617","-7.94083023071289",NA,NA,NA,"2002",NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA,NA
"351","2019-02-15 11:36:17-02","IPA","IPA","67204","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Almeida, E.B.","Southern America","Brasil",NA,NA,"Arbusto ca. 3,5m de altura; frutos grandes, quando imaturos apresentam cor vinácea, botões alvos.; Restinga.","IPA0067204","164","2000","10","17","Rio Grande do Norte","Santuário Ecológico de Pipa","Plantae",NA,"L.",NA,"Tibau do Sul","-35.0918998718262","-6.18666982650757",NA,NA,NA,NA,NA,NA,NA,NA,"13790","auto",NA,NA,NA,NA,NA,NA
"352","2019-02-15 11:36:17-02","IPA","IPA","22743","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Harley, R.M.","Southern America","Brasil",NA,NA,"Tree to 4m. Leaves coriaceous, very dark green above, dull, bright yellow-green beneath. Fruit bright green.; High evergreen restinga forest, low restinga and damp open areas on white sand. Sea level.","IPA0022743","17364","1974","03","24","Bahia","coastal zone, 24km SW of Belmonte on road to Itapebi.","Plantae",NA,"L.","Prance, G.T.",NA,"-39.05","-16",NA,NA,NA,"1975",NA,NA,"-39.05","-16",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-02-15 11:36:17-02","IPA","IPA","22952","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Harley, R.M.","Southern America","Brasil",NA,NA,"Subshrub forming extensive patches on fore-shore with low spreading stems to ca. 40cm high. Leaves bright green. Petals pinkish to off-white. Fruit soft with white soft pith and bright reddish-pink epidermis.; Restinga, by the sea.Sea","IPA0022952","17120","1974","03","18","Bahia","coastal zone, 5km South of Santa Cruz Cabrália.","Plantae",NA,"L.","Prance, G.T.",NA,"-39.016667","-16.316667",NA,NA,NA,"1975",NA,NA,"-39.016667","-16.316667",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-02-15 11:36:17-02","IPA","IPA","44124","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Harley, R.M.; et al.; et al.","Southern America","Brasil",NA,NA,"Shrub to 4m with spreading or, near strand margin, prostrate. Leaves coriaceous, bright green slightly paler beneath. Petals white. Fruit green at first, becoming plum-coloured with soft white flesh.; Strand-line vegetation and low of","IPA0044124","18067","1977","01","18","Bahia","coastal zone. Cumuruxatiba, 47 km N Prado on the coast.","Plantae",NA,"L.","Prance, G.T.",NA,"-39.183333","-17.1",NA,NA,NA,"1978","09",NA,"-39.183333","-17.1",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-02-15 11:36:17-02","IPA","IPA","46249","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Sacramento, A.","Southern America","Brasil",NA,NA,"Arbusto 1,5m de altura. Flores alvas. Frutos vermelho-vinho.; Restinga. Solo arenoso.","IPA0046249","s.n.","1996","03","26","Pernambuco",NA,"Plantae",NA,"L.","Bocage, A.","Ilha de Itamaracá",NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-02-15 11:36:17-02","IPA","IPA","48860","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Gallindo, F.","Southern America","Brasil",NA,NA,"Arbusto 1,5m. Frutos amarelos com áreas avermelhadas.; Mangue(margem). Solo mal drenado.","IPA0048860","141","1986","01","14","Pernambuco","Foz do canal de Santa Cruz, próximo a mata.","Plantae",NA,"L.","Gallindo, F.","Ilha de Itamaracá",NA,NA,NA,NA,NA,"1986","01","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-02-15 11:36:17-02","IPA","IPA","58937","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Silva, A.","Southern America","Brasil",NA,NA,"Arbusto, ca. 2m. Flores alvas.","IPA0058937","s.n.","1999","10","21","Pernambuco","Vila Velha, jardim de residência.","Plantae",NA,"L.","Silva, A.","Ilha de Itamaracá",NA,NA,NA,NA,NA,"2000","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-02-15 11:36:17-02","IPA","IPA","81583","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Rocha, E.A.; Coelho, V.; Coelho, V.","Southern America","Brasil",NA,NA,"Arbusto ca. 2-3 m de altura, com flores e frutos. Flores alvo-esverdeadas, aromáticas, melitófilas. Frutos globosos, vermelhos quando maduros, comestíveis. Freqüente nas bordas do mangue local.","IPA0081583","1383","2005","09","20","Paraíba","Praia de Jacumã, na entrada da praia, no mangue do rio Gurugi.","Plantae",NA,"L.","Rita Pereira","Conde","-34.8025","-7.277222",NA,"4","4","2009","08",NA,"-34.8025","-7.277222",NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-02-15 11:36:18-02","IPA","IPA","84548","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Rocha, E.A.","Southern America","Brasil",NA,NA,"Arbusto ca. 2-3m de altura, com flores e frutos. Flores alvo-esverdeadas, aromáticas, melitófilas. Frutos globosos, vermelhos quando maduros, comestíveis. frequente nas bordas do mangue local.","IPA0084548","1366","2005","09","15","Paraíba","Praia de Jacumã, na entrada da praia, no mangue do Rio Gurugi.","Plantae",NA,"L.","Cano, O.","Conde","-34.801944","-7.277778",NA,"6","6","2010","06","04","-34.801944","-7.277778",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-07-26 11:39:44-03","IPA","IPA","83131","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Carvalho, J.J.R.","Southern America","Brasil",NA,NA,"Frutos verdes.","IPA0083131","83131","2009","04","18","Alagoas",NA,"Plantae",NA,"L.","Rita Pereira","Japaratinga","-35.25830078125","-9.08833026885986",NA,NA,NA,"2009","04","19",NA,NA,"10451","auto",NA,NA,NA,NA,NA,NA
"361","2019-02-15 11:36:17-02","IPA","IPA","44822","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Ataíde, M.","Southern America","Brasil",NA,NA,"Arbusto. Flor creme; frutos vermelhos.","IPA0044822","s.n.","1972",NA,NA,"Alagoas","Praia do Pontal da Barra","Plantae",NA,"L.","Ataíde, M.","Maceió","-35.7352981567383","-9.6658296585083",NA,NA,NA,"1972",NA,NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"362","2019-02-15 11:36:17-02","IPA","IPA","57937","S","Plantae","Chrysobalanaceae","Chrysobalanus","icaco","Chrysobalanus icaco","Alves, M.; et al.; et al.","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2m de altura. Frequente.","IPA0057937","879","1997","10","15","Bahia","dunas do aeroporto, lagoa próxima a Itapoã.","Plantae",NA,"L.","Laurênio, A.","Lauro de Freitas","-38.3272018432617","-12.8943996429443",NA,NA,NA,"2001","03",NA,NA,NA,"11011","auto",NA,NA,NA,NA,NA,NA
