"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount"
"99","2020-09-12 05:00:02-03","US","US","3067227","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"L. Sonkin","271",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","RJ, Mun de Magé, Paraiso, floresta em volta dp centro de Primatologia",NA,NA,NA,NA,"US02496994","US02496994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"100","2020-09-12 05:00:02-03","US","US","USw31613","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"C. T. Rizzini","429",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"101","2020-09-12 05:00:02-03","US","US","3067224","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"L. Sonkin","370",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","RJ, Mun de Magé, Paraiso, floresta e, volta do Centro de Primatologia",NA,NA,NA,NA,"US02496997","US02496997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"102","2020-09-12 05:00:02-03","US","US","3067226","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"L. Sonkin","370",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Municipio de Magé, localidade de Paraiso. Floresta em volta do Centro de Primatologia",NA,NA,NA,NA,"US02496995","US02496995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"103","2020-09-12 05:00:02-03","US","US","3067225","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"G. Martinelli, G. L. Bromley & J. Hatton","10229",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro","Mun de Mag;e, III Distrito, Paraiso, Centro de Primatologia do RJ, floresta pluvial de encosta ingreme",NA,NA,NA,NA,"US02496996","US02496996_01",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1"
"104","2020-09-02 16:39:00-03","Cenargen","CEN","29407","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Gustavo Martinelli","13443","1989","08","01",NA,"Brasil","RJ","Ilha da Cotia.","-44.7131004333496","-23.2178001403809","Exsicatas","Árvorre na beira do mar, saxícola; Folhas discolores, frutos amarelos com semente hialinas e arilo laranja. Quando imaturo os frutos são de cor verde externamente. Fruto na carpoteca. Doação do Instituto de Pesquisa Jardim Botânico di Rio de Janeiro.","CEN00029407","CEN00029407","PARATI",NA,NA,"M. Gomes","34470","auto",NA,NA,NA,"1996","09",NA,NA,NA,"1"
"105","2019-11-13 11:30:18-03","USP","SPF","198839","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, HC","2310","1984","10","24",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00198839",NA,"Guapimirim","190","190","Gomes, M",NA,NA,NA,"-42.833333","-22.433333","1991","11",NA,NA,NA,NA
"106","2019-11-13 11:30:18-03","USP","SPF","196209","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, HC","4239","1991","08","29",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual do Paraíso","-42.833333","-22.433333",NA,NA,"SPF00196209",NA,"Guapimirim","140","400","Gomes, M",NA,NA,NA,"-42.833333","-22.433333","1991","10",NA,NA,NA,NA
"107","2019-11-13 11:30:18-03","USP","SPF","195601","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lombardi, JA","7517","2008","11","04",NA,"Brasil","São Paulo","Reserva Biológica Municipal da Serra do Japi","-46.935778","-23.230444",NA,NA,"SPF00195601",NA,"Jundiaí","850","1178","Lombardi, JA",NA,NA,NA,"-46.935778","-23.230444","2009","06",NA,NA,NA,NA
"108","2019-11-13 11:30:18-03","USP","SPF","229032","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Braga, JMA","622","1993","09","11",NA,"Brasil","Rio de Janeiro","Mendes.","-43.2075004577637","-22.9027996063232",NA,NA,"SPF00229032",NA,"Rio de Janeiro",NA,NA,"Mario","57442","auto",NA,NA,NA,"1994","11",NA,NA,NA,NA
"109","2019-11-13 11:30:18-03","USP","SPF","166679","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, MEL","87","2002","10","19",NA,"Brasil","São Paulo","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,"SPF00166679",NA,"Franco da Rocha",NA,NA,"Caruzo, MBR; Duarte, MC","12135","auto",NA,NA,NA,"2002","11",NA,NA,NA,NA
"110","2021-03-25 13:53:29-03","UNIVILLE","JOI","13305","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Emir Dias","52","1999","11","23",NA,"Brasil",NA,NA,NA,NA,NA,"Herbário Joinville - Museu Botânico Municipal - 250","JOI013305",NA,"Brasil",NA,NA,"Condorcet Aranha",NA,NA,NA,NA,NA,"1999","11","26",NA,NA,NA
"111","2019-10-07 09:14:42-03","UEFS","HUEFS","164308","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Lima, H.C.de","2310","1984","10","24",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso. Área do Centro de Primatologia, caminho para o focinho do porco.","-42.833333","-22.433333",NA,NA,"HUEFS0164308","HUEFS0164308","Guapimirim","190","190",NA,NA,NA,NA,"42W50'0''","22S26'0''",NA,NA,NA,"Asteranae",NA,NA
"112","2019-10-07 09:14:42-03","UEFS","HUEFS","90783","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Jung, S.L.","480","1981","11","11",NA,"Brasil","São Paulo","Ilha do Cardoso.","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0090783","HUEFS0090783","Cananéia",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA
"113","2019-09-04 18:14:42-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"G. Gardner","449","1838","3",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"114","2015-03-13 19:06:01-03","F","FMNH-SEEDPLANTS","V0237602F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0237602F","V0237602F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"115","2019-01-23 11:15:35-02","F","FMNH-SEEDPLANTS","V0070146F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"G. Gardner","449","1838","3",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0070146F","V0070146F_01",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"116","2015-03-13 19:06:01-03","F","FMNH-SEEDPLANTS","V0237603F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0237603F","V0237603F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"117","2015-03-13 19:06:01-03","F","FMNH-SEEDPLANTS","V0237604F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0237604F","V0237604F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"118","2020-02-20 14:37:38-03","IAC","IAC","31791","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L.S. Leoni","2427","1993","12","22",NA,"Brasil","Minas Gerais","Fazenda NE blina, próximo ao Laboratorio, ao lado do Córrego","-42.4833333","-20.7166667",NA,"Coordenadas do material: 20°43#?#S 42°29#?#W; altitude 1300m",NA,NA,"Araponga",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-42.4833333","-20.7166667","1995","03","07",NA,NA,NA
"119","2019-06-24 08:11:53-03","IAC","IAC","33145","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.C. Hoehne","s/nº","1931","09","30",NA,"Brasil","São Paulo","Parque do Estado","-46.6361","-23.5475",NA,"exsicata do primeira secção Botânica e agronomica do inst. biologico",NA,NA,"São Paulo",NA,NA,"P.C. Standley",NA,NA,NA,"-46.6361","-23.5475","1931","09","30",NA,NA,NA
"120","2019-06-24 08:11:53-03","IAC","IAC","33162","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","M. Kuhlmann","3392","1946","01","07",NA,"Brasil","São Paulo","Jardim Botânico","-46.6361","-23.5475",NA,NA,NA,NA,"São Paulo",NA,NA,"M. Kuhlmann",NA,NA,NA,"-46.6361","-23.5475","1946","01","07",NA,NA,NA
"121","2020-02-20 14:37:38-03","IAC","IAC","40406","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","53","1996","12","13",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar, trilha da pedreira","-45.0000001","-23.2333333",NA,"Coordenadas do material: 23°14#?#S 45°00#?#W",NA,NA,"Cunha",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-45.0000001","-23.2333333","2001","04","16",NA,NA,NA
"122","2020-02-20 14:37:38-03","IAC","IAC","40407","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.R. Ferretti; A. Vanini; A.G. Nave & F.M. Peneireiro et al.","115","1996","12","16",NA,"Brasil","São Paulo","Serra do Mar, trilha da Marcela","-45.0000001","-23.2333333",NA,"Coordenadas do material: 23°14#?#S 45°00#?#W",NA,NA,"Cunha",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-45.0000001","-23.2333333","2001","04","16",NA,NA,NA
"123","2020-02-20 14:37:38-03","IAC","IAC","40415","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.A. Oliveira; A.J. Passold; L. Nogueira & B.C. Matteo et al.","3675","2000","04","24",NA,"Brasil","São Paulo","Estrada Usaca em torno da represa Casa Grande da Sabesp","-45.9500001","-23.6500001",NA,"Coordenadas do material: 23°39#?#S 45°57#?#W. Entretanto, é indicado que a coleta teria sido em Mogi das Cruzes/SP",NA,NA,"Biritiba-Mirim",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-45.9500001","-23.6500001","2001","04","16",NA,NA,NA
"124","2020-02-20 14:37:38-03","IAC","IAC","43537","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","R.G. Udulutsch; A. Berndt; M. Giannotti; M.R.A. Muniz; R.T. Brotel; S. Vieira; R.R. Rodrigues; V.C. Souza; J.Y. Tamashiro; G.A.D.C. Franco; W. Forster & N.M. Ivanauskas","550","2002","04","20",NA,"Brasil","São Paulo","Parque Estadual Carlos Botelho, Núcleo S.M.Arcanjo","-47.9688889","-24.0675001",NA,"Coordenadas do material: 24°04#?#03S 47°58#?#08W",NA,NA,"São Miguel Arcanjo",NA,NA,"S.L. Jung-Mendaçolli & R.R. Rodrigues",NA,NA,NA,"-47.9688889","-24.0675001","2002","04","20",NA,NA,NA
"125","2020-02-20 14:37:38-03","IAC","IAC","45343","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.A.R.P. Arzolla","570","2004","06","03",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Cunha, margens do rio Paraibuna, trilha da cachoeira","-44.9597","-23.0744",NA,"Nome popular: laranja de macaco",NA,NA,"Cunha",NA,NA,"F.A.R.P. Arzolla",NA,NA,NA,"-44.9597","-23.0744","2004","07","05",NA,NA,NA
"126","2020-02-20 14:37:38-03","IAC","IAC","46185","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.R. Ferretti et al.","151",NA,NA,NA,NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar, Núcleo Cunha, Morro da Mariene, trilha em direção ao campo de altitude","-45.033611","-23.212222",NA,"23o 12#?# 44S, 45o 02#?# 01W",NA,NA,"Cunha",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-45.033611","-23.212222","1997","03","19",NA,NA,NA
"127","2020-02-20 14:37:38-03","IAC","IAC","47064","S","Plantae",NA,NA,"Rubiaceae-314.Cinchonoideae-Posoquerieae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","L.C. Bernacci & Y.V. Bakker","4242","2006","05","18",NA,"Brasil","São Paulo","Picinguaba, coletado na beira do rio próximo à parcela E","-45.0711","-23.4339",NA,NA,NA,NA,"Ubatuba",NA,NA,"S.L. Jung-Mendaçolli",NA,NA,NA,"-45.0711","-23.4339","2007","09","05",NA,NA,NA
"128","2020-07-23 12:20:55-03","CEPLAC","CEPEC","110033","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"Jardim, J. G.","4913","2005","12","17",NA,"Brasil","Bahia","Rod. Arataca/Una entrada à direta no assentamento Santo Antônio 9,5 km, vicinal para a Fazenda Palmeira 8,9km da entrada. Serra do Peito de Moça, RPPN Palmeira/IESB. Coletas efetuadas próximo ao córrega ca. 2km da sede. Topo da serra.","-39.343611","-15.161944",NA,NA,NA,NA,"arataca","800","800","Sem Informação",NA,NA,NA,"39W20'37","15S9'43",NA,NA,NA,NA,NA,NA
"129","2020-07-23 12:20:55-03","CEPLAC","CEPEC","114676","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"Amorim, A. M.","6554","2006","11","16",NA,"Brasil","Bahia","RPPN Serra Bonita. 9,7 km de Camacan na estrada para Jacarecí. Daí 6 km SW na estrada para a RPPN e torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,"CAMACAN","900","900","Sem Informação",NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA
"130","2020-07-23 12:20:55-03","CEPLAC","CEPEC","125295","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"C. N. Fraga","1990","2000","06","02",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande. Trilha das piscinas par ao mirante.","-41.083611","-20.516111",NA,NA,NA,NA,"castelo",NA,NA,"J. G. Jardim",NA,NA,NA,"41W5'1","20S30'58",NA,NA,NA,NA,"30/11/2008",NA
"131","2020-07-23 12:20:55-03","CEPLAC","CEPEC","137979","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"J. M. A. Braga","622",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"-43.7327995300293","-22.5266990661621",NA,"<ll>dwc_commonname:</ll>",NA,NA,"MENDES",NA,NA,"Mário","9614","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-07-23 12:20:55-03","CEPLAC","CEPEC","66130","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"W. Boone","592","1985","07","19",NA,"Brasil","Espírito Santo","Parque do MBML, caminho entre o laboratório e a casa de hóspede.","-40.6002998352051","-19.9356002807617",NA,"<ll>dwc_commonname:</ll> Pau-de-macaco",NA,NA,"SANTA TERESA",NA,NA,"W. Boone","23813","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1985",NA
"133","2013-02-07 10:19:21-02","UMC","HUMC","4376","S","Plantae",NA,NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Equipe FEPAF","69","2006","10","15","Southern America","Brazil","São Paulo","Estrada para Manoel Ferreira","-46.116667","-23.678611",NA,"Arbórea. Flor branca.",NA,NA,"Biritiba Mirim","793","793",NA,NA,NA,NA,"46W06'60","23S40'43",NA,NA,NA,NA,NA,NA
"134","2020-11-12 17:00:05-03","UEL","FUEL","38425","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Jung-Mendaçolli, SL","480","1981","11","11",NA,"Brasil","São Paulo","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Cananéia",NA,NA,"Jung-Mendaçolli, SL","37574","auto",NA,NA,NA,"2001","01","29",NA,NA,NA
"135","2019-11-01 15:09:32-03","UnB","UB","176962","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Harley, RM; et al.","17898","1977","01","12","Southern America","Brasil","Minas Gerais","Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional","-39.416667","-16.883333",NA,"Tree 5m. Leaves leathery dark green above, paler beneath. Fruit spherical up to 5 cm in diam., apricot coloured.; Disturbed rain forest",NA,NA,NA,"100","200",NA,NA,NA,NA,"-39.416667","-16.883333",NA,NA,NA,NA,NA,NA
"136","2020-08-20 14:56:31-03","UFSC","FLOR","36133","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Kuhlmann, M.","3392",NA,NA,NA,NA,"Brasil","São Paulo","Jardim Botânico, estrada junto a cerca da divisa do Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0036133",NA,"São Paulo",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 14:56:31-03","UFSC","FLOR","36208","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","Hoehne, F.C.","105","1931","09","30",NA,"Brasil","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,"FLOR0036208",NA,"São Paulo",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-04 15:46:06-03","IF","SPSF","33505","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"S.L.Jung","480","1981","11","11","América do Sul","Brasil","SP","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,"Cananéia",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"139","2021-03-04 15:46:06-03","IF","SPSF","17055","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"J.B.Baitello","611","1994","03","30","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cunha",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"140","2021-03-04 15:46:06-03","IF","SPSF","33256","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"F.A.R.D.P.Arzolla","570","2004","06","03","América do Sul","Brasil","SP","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,NA,"Cunha",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"141","2021-03-04 15:46:06-03","IF","SPSF","34666","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"R.Cielo-Filho & N.M.Ivanauskas & D.de Souza","435","2005","03","16","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFNovo; Árvore de 8m. Margem de rio.; GEOGRAFIA: Trilha do Rio Mambú&nf;UTM: X=319481 Y=7345932;",NA,NA,"Itanhaém","779","779","R.Cielo-Filho","26998","auto",NA,NA,NA,"2005","04","13","Magnoliopsida",NA,NA
"142","2021-03-04 15:46:06-03","IF","SPSF","27916","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"F.A.R.D.P.Arzolla","249","2001","03","31","América do Sul","Brasil","SP","P.E.Cantareira, Região de Águas Claras","-46.5800018310547","-23.3099994659424",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Mairiporã",NA,NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"143","2021-03-04 15:46:06-03","IF","SPSF","16736","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.C.P.Garcia","317","1988","12","05","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: mangue-doce&nf;Arbusto 5m. altura; flores brancas, perfumadas, tubo longo.; GEOGRAFIA: Núucleo Picinguaba.;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"144","2021-03-04 15:46:06-03","IF","SPSF","16735","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.C.P.Garcia","330","1988","12","05","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar - Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto escandente, armado; frutos verdes.; GEOGRAFIA: Mangue Doce;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"145","2021-03-04 15:46:06-03","IF","SPSF","16740","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","A.Furlan","566","1988","11","05","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto 2m, flores verde-creme.; GEOGRAFIA: Trilha da Guarita;",NA,NA,"Ubatuba",NA,NA,"L.Macias","34265","auto",NA,NA,NA,"2004","03","30","Magnoliopsida",NA,NA
"146","2021-03-04 15:46:06-03","IF","SPSF","31180","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"R.G.Udulutsch","550","2002","04","20","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho","-47.968889","-24.0675",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;",NA,NA,"Sete Barras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"147","2021-03-04 15:46:06-03","IF","SPSF","34747","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia",NA,"C.de Moura & M.C.Gobitta & F.A.R.D.P.Arzolla & J.A.Pastore","68","2005","06","07","América do Sul","Brasil","SP","Parque Estadual da Cantareira","-46.633333","-23.420833",NA,"COLETA: XLS: SPSFNovo; Árvore caída, frutos verdes; GEOGRAFIA: nucleo Águas Claras, floresta ombrofila densa montana&nf;;",NA,NA,"Mairiporã",NA,NA,"F. A. R. D. P. Arzolla",NA,NA,NA,NA,NA,"2005","06","16","Magnoliopsida",NA,NA
"148","2021-03-04 15:46:06-03","IF","SPSF","39954","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.M.Souza & M.F.Santos & R.C.Sousa & S.J.Ribeiro","688","2007","05","08","América do Sul","Brasil","SP","Parque Estadual do Jaraguá","-46.774444","-23.456389",NA,"COLETA: Árvore, 6m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"São Paulo","896","896","G.A.D.C. Franco",NA,NA,NA,NA,NA,"2007","07","27","Magnoliopsida",NA,NA
"149","2021-03-04 15:46:06-03","IF","SPSF","40035","PreservedSpecimen","Plantae","Magnoliophyta","Rubiales","Rubiaceae","Posoqueria","acutifolia","Posoqueria acutifolia","Mart.","F.M.Souza & R.C.Sousa & W. Corrêa & A.N.Oliveira","1038","2007","12","04","América do Sul","Brasil","SP","Parque Estadual do Jaraguá","-46.774444","-23.453333",NA,"COLETA: Árvore, 7m. Flores brancas perfumadas.; GEOGRAFIA: Trilha do Mauro;",NA,NA,"São Paulo","923","923","J.A.Pastore",NA,NA,NA,NA,NA,"2008","03","24","Magnoliopsida",NA,NA
