"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"572","2020-09-02 16:25:08-03","Cenargen","CEN","72961","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3721","1987","12","06",NA,"Brasil","BA","BRUMADO","Cerca de 16 km a NW de Brumado, ao longo da estrada de terra que leva a Dom Basílio.",NA,"-14.033333","520","520","Exsicatas","Tronco 15 cm de diâmetro. Racemos com flores arroxeadas. Brácteas inconspícuas cedo decíduas. Fruto jovem, glabro, liso, de âmbito cônico, pontudo no ápice.","CEN00072961","CEN00072961","A. C. Allem",NA,NA,"1987","12",NA,"-4183333.0","-14.033333",NA,NA,NA,NA,NA,NA,"5"
"573","2020-09-02 16:25:09-03","Cenargen","CEN","74000","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4497","1995","02","05",NA,"Brasil",NA,NA,"14 km a SW do distrito de Lajes de Batata, ao longo da rodovia BA - 426 rumo a Várzea Nova.",NA,"-11.133333","640","640","Exsicatas","Com flores masculinas arroxeadas por fora e dentro, pediceladas. Fruto glabro, liso, redondo, imaturo. .","CEN00074000","CEN00074000","A. C. Allem",NA,NA,"1995","02",NA,"-4083333.0","-11.133333",NA,NA,NA,NA,NA,NA,"2"
"574","2020-09-02 16:25:09-03","Cenargen","CEN","74020","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4518","1995","02","07",NA,"Brasil","BA","RAFAEL JAMBEIRO","Cerca de 65 km a NE de Itaberaba, ao longo da rodovia BR - 242 rumo a rodovia BR - 116.",NA,"-12.566666","210","210","Exsicatas","Com tronco de 20 cm de diâmetro, no meio da rocha. Área de sertão. Flores masculinas pediceladas. Frutos jovens, lisos e arredondados, não coletados por estarem fora de alcance. Ovário verde.","CEN00074020","CEN00074020","A. C. Allem",NA,NA,"1995","02",NA,"-3975000.0","-12.566666",NA,NA,NA,NA,NA,NA,"4"
"575","2020-09-02 16:25:09-03","Cenargen","CEN","74021","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4519","1995","02","07",NA,"Brasil","CE","MILAGRES","40 km adiante do entroncamento das rodovias BR - 242 e BR - 116 rumo a Milagres.",NA,"-12.816666","340","340","Exsicatas","Flores masculinas roxas por dentro e poucos frutos, estes lisos e arredondados. Um único fruto prestes a estourar forneceu 3 ótimas sementes maduras.","CEN00074021","CEN00074021","A. C. Allem",NA,NA,"1995","02",NA,"-3980000.0","-12.816666",NA,NA,NA,NA,NA,NA,"4"
"576","2020-09-02 16:25:09-03","Cenargen","CEN","75255","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3695","1987","12","03",NA,"Brasil","MG","ITACARAMBI","Cerca de 20 km SE Itacarambi após cruzar o rio São Francisco, rumo a Jaíba.","-43.833333",NA,"520","520","Exsicatas","Arvoreta glabra. Botões florais com apêndices carnosos conspícuos. Fruto jovem, glabro, liso. Brácteas florais inconspícuas. Esta é a espécie comum no sertão nordestino.","CEN00075255","CEN00075255","A. C. Allem",NA,NA,"1987","12",NA,"-43.833333","-1516667.0",NA,NA,NA,NA,NA,NA,"8"
"577","2020-09-02 16:25:13-03","Cenargen","CEN","92316","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","402","1995","02","09",NA,"Brasil","BA","SANTA MARIA DA VITORIA",NA,"-46.856666","-13.159444","360","360","Exsicatas","Pocas plantas.","CEN00092316","CEN00092316",NA,NA,NA,NA,NA,NA,"-46.856666","-13.159444",NA,NA,NA,NA,NA,NA,"4"
"578","2020-09-02 16:25:13-03","Cenargen","CEN","92411","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","587","1996","05","25",NA,"Brasil","CE","MOMBACA","29 km após Mombaça/Acopiara, na CE - 021.","-39.616666","-5.7333333","400","400","Exsicatas",NA,"CEN00092411","CEN00092411",NA,NA,NA,NA,NA,NA,"-39.616666","-5.7333333",NA,NA,NA,NA,NA,NA,"2"
"579","2020-09-02 16:25:08-03","Cenargen","CEN","10013","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3151","1985","08","01",NA,"Brasil","CE","IRAUCUBA","Serra do Serrote Pelado, a 2 km do centro da cidade. Fazenda Lagoa das Pedras.",NA,NA,"220","220","Exsicatas","Poucas folhas. Leitosa. Tiram leite para fazer borracha. Fazenda Lagoa das Pedras. Sr. Mossoró, atual proprietário. Três indivíduos amostrados.","CEN00010013","CEN00010013","A. C. Allem",NA,NA,"1985","08",NA,"-3978333.0","-375000.0",NA,NA,NA,NA,NA,NA,"1"
"580","2020-09-02 16:25:08-03","Cenargen","CEN","10037","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3230","1985","08","11",NA,"Brasil",NA,NA,"Estado: Paraiba. Município: Lagoa da Roça. A 1 km do centro da cidade, ao longo da BR - 104, rumo a Esperança. Distrito de Lagoa da Roça - PB.",NA,NA,"650","650","Exsicatas","Arvoreta glabra, 4 m de altura com tronco de 5 cm de diâmetro. Folhas variáveis em morfologia. Fruto glabro, liso, redondo, cerca de 5 cm de diâmetro. Com muito capim colonião ao redor.","CEN00010037","CEN00010037","A. C. Allem",NA,NA,"1985","08",NA,"-3583333.0","-708333.0",NA,NA,NA,NA,NA,NA,"3"
"581","2020-09-02 16:25:08-03","Cenargen","CEN","73988","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4484","1995","02","02",NA,"Brasil","GO","TRINDADE","Cerca de 22 km a SE de Araripina, ao longo da rodovia BR - 316 rumo a Trindade.","-40.35","-7.6833333","555","555","Exsicatas","Com folhas panduradas e inteiras. Flores masculinas violeta por dentro e com processos carnosos. Brácteas ínfimas muito cedo decíduas. Fruto glabro, liso, redondo.","CEN00073988","CEN00073988","A. C. Allem",NA,NA,"1995","02",NA,"-40.35","-7.6833333",NA,NA,NA,NA,NA,NA,"4"
"582","2020-09-02 16:25:08-03","Cenargen","CEN","73989","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4485","1995","02","02",NA,"Brasil","GO","TRINDADE","Cerca de 22 km a SE de Araripina, ao longo da rodovia BR - 316 rumo a Trindade.","-40.35","-7.6833333","555","555","Exsicatas","Com folhas panduradas e inteiras. Flores masculinas violeta por dentro e com processos carnosos. Brácteas ínfimas muito cedo decíduas. Fruto glabro, liso, redondo.","CEN00073989","CEN00073989","A. C. Allem",NA,NA,"1995","02",NA,"-40.35","-7.6833333",NA,NA,NA,NA,NA,NA,"4"
"583","2020-09-02 16:25:08-03","Cenargen","CEN","73990","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4486","1995","02","02",NA,"Brasil","PE","OURICURI","24 m a NE de Ouricuri, ao longo da rodovia BR -316 rumo a Salgueiro.","-39.883333","-7.95","490","490","Unicata","Apenas 2 frutos presentes. O botão masculino próximo da ântese mostra um  ponto bicudo que é a indicação de onde a tépala depois se dobrará, ao abrir-se o botão. Fruto liso, redondo.","CEN00073990","CEN00073990","A. C. Allem",NA,NA,"1995","02",NA,"-39.883333","-7.95",NA,NA,NA,NA,NA,NA,"1"
"584","2020-09-02 16:25:08-03","Cenargen","CEN","73987","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4483","1995","02","01",NA,"Brasil","PI","PICOS","12 km antes de Picos, vindo de Inhuma, ao longo da rodovia BR - 316.","-41.566666","-7.0333333","510","510","Exsicatas","Flores masculinas e com frutinhos jovens glabros e lisos. Folhas com lóbulos inteiros e pandurados.","CEN00073987","CEN00073987","A. C. Allem",NA,NA,"1995","02",NA,"-41.566666","-7.0333333",NA,NA,NA,NA,NA,NA,"8"
"585","2020-09-02 16:25:08-03","Cenargen","CEN","73993","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4489","1995","02","02",NA,"Brasil","PE","SERRA TALHADA","14 km a NE de Serra Talhada, ao longo da rodovia BR - 232 rumo a Arcoverde.","-38.133333","-8.05","550","550","Exsicatas","Arvoreta com vários caules de base comum (foiçada), 5 m de altura, só com flores.","CEN00073993","CEN00073993","A. C. Allem",NA,NA,"1995","02",NA,"-38.133333","-8.05",NA,NA,NA,NA,NA,NA,"3"
"586","2020-09-02 16:25:08-03","Cenargen","CEN","73995","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4491","1995","02","03",NA,"Brasil","PE","PEDRA","9 km a SE de Pedra, ao longo da rodovia BR - 424 rumo a Venturosa.","-36.883333","-8.55","520","520","Exsicatas","Com flores (poucas) e muitos frutos quase maduros, glabros, lisos e redondos. Frutos coletados do único indivíduo com frutos. Maioria das plantas sem frutos nesta época.","CEN00073995","CEN00073995","A. C. Allem",NA,NA,"1995","02",NA,"-36.883333","-8.55",NA,NA,NA,NA,NA,NA,"5"
"587","2020-09-02 16:25:09-03","Cenargen","CEN","73996","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4493","1995","02","04",NA,"Brasil",NA,NA,"Distrito de Carié - AL, 8 km a NW de Carié, ao longo da rodovia BR - 423 rumo a Paulo Afonso.","-37.566666","-9.2166666","310","310","Exsicatas","Com folhas panduradas. Flor masculina violeta por dentro. Frutinho glabro e liso.","CEN00073996","CEN00073996","A. C. Allem",NA,NA,"1995","02",NA,"-37.566666","-9.2166666",NA,NA,NA,NA,NA,NA,"3"
"588","2020-09-02 16:25:09-03","Cenargen","CEN","73997","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4494","1995","02","04",NA,"Brasil","BA","JEREMOABO","Zona urbana, ao longo da rodovia BR - 110 vindo de Paulo Afonso.","-38.333333","-10.083333","350","350","Unicata","Flor masculina violeta por dentro, longo-pedicelada. Fruto liso, redondo.","CEN00073997","CEN00073997","A. C. Allem",NA,NA,"1995","02",NA,"-38.333333","-10.083333",NA,NA,NA,NA,NA,NA,"1"
"589","2020-09-02 16:25:13-03","Cenargen","CEN","92414","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","591","1996","05","26",NA,"Brasil",NA,NA,"14 km do entroncamento da BR - 020 para serra de São Miguel, sentido Pereiro/Pau dos Ferros.",NA,NA,"350","350","Exsicatas","Em toda a encosta desta serra, população grande.","CEN00092414","CEN00092414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"590","2020-09-02 16:25:08-03","Cenargen","CEN","73992","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4488","1995","02","02",NA,"Brasil","PE","SALGUEIRO","23 km a NE de Salgueiro, ao longo da rodovia BR - 232 rumo a Serra Talhada.","-38.916666","-8.0166666","570","570","Exsicatas","Só com flores. Ovários lisos. Folhas e flores agrupadas nas extremidades. Man and the taxonomy of Manihot Rogers & Appan(1978) describe M. epruinosa as scrubs.","CEN00073992","CEN00073992","A. C. Allem",NA,NA,"1995","02",NA,"-38.916666","-8.0166666",NA,NA,NA,NA,NA,NA,"4"
"591","2020-09-02 16:25:08-03","Cenargen","CEN","73994","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","4490","1995","02","02",NA,"Brasil","PE","SERRA TALHADA","30 km a NE de Serra Talhada, ao longo da rodovia BR - 232 rumo a Arcoverde.","-38.033333","-8.0333333","560","560","Exsicatas","Com flores e frutinhos jovens, glabros e lisos.","CEN00073994","CEN00073994","A. C. Allem",NA,NA,"1995","02",NA,"-38.033333","-8.0333333",NA,NA,NA,NA,NA,NA,"4"
"592","2020-09-02 16:25:13-03","Cenargen","CEN","92408","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","580","1996","05","24",NA,"Brasil","CE","SANTA QUITERIA","50 km do entroncamento para Santa Quitéria. Cerca de 20 km de Stª Quitéria.","-40.166666","-4.35","260","260","Exsicatas",NA,"CEN00092408","CEN00092408",NA,NA,NA,NA,NA,NA,"-40.166666","-4.35",NA,NA,NA,NA,NA,NA,"2"
"593","2020-09-02 16:25:13-03","Cenargen","CEN","92409","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","585","1996","05","25",NA,"Brasil","CE","PEDRA BRANCA","33 km após Boa Viagem. 11 km antes de Pedra Branca.","-39.716666","-5.45","500","500","Exsicatas",NA,"CEN00092409","CEN00092409",NA,NA,NA,NA,NA,NA,"-39.716666","-5.45",NA,NA,NA,NA,NA,NA,"1"
"594","2020-09-02 16:25:13-03","Cenargen","CEN","92412","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","588","1996","05","25",NA,"Brasil","CE","ICO","6 km após Cascudo, sentido Orós, na subida da serra, com vista para o Açude, que fica à esquerda.","-38.833333","-6.4166666","260","260","Exsicatas","Material coletado na subida da serra, com vista para o açude, que fica á esquerda.","CEN00092412","CEN00092412",NA,NA,NA,NA,NA,NA,"-38.833333","-6.4166666",NA,NA,NA,NA,NA,NA,"3"
"595","2020-09-02 16:25:08-03","Cenargen","CEN","72977","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3738","1987","12","10",NA,"Brasil","BA","CENTRAL","Cerca de 45 km a NW de Irecê ao longo da rodovia BA - 052 rumo a Xique-Xique.","-42.1128005981445","-11.1356000900269","600","600","Exsicatas","Arbusto glabro, foiçado na base, 2 m de altura. Inflorescência com até 30 cm de comprimento. Brácteas florais inconspícuas. Flores de âmbito cônico-elipsóides. Fruto jovem, glabro, liso.","CEN00072977","CEN00072977","A. C. Allem",NA,NA,"1987","12",NA,"-4225000.0","-1116667.0",NA,NA,"21664","auto",NA,NA,"5"
"596","2020-09-02 16:25:08-03","Cenargen","CEN","72975","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3736","1987","12","10",NA,"Brasil","BA","CENTRAL","Cerca de 45 km a NW de Irecê ao longo da rodovia BA - 052 rumo a Xique-Xique.","-42.1128005981445","-11.1356000900269","600","600","Exsicatas","Tronco 4 cm de diâmetro. Brácteas inconspícuas. Botões masculinos de âmbito globoso. Flores abertas campanuladas.","CEN00072975","CEN00072975","A. C. Allem",NA,NA,"1987","12",NA,"-4225000.0","-1116667.0",NA,NA,"21664","auto",NA,NA,"5"
"597","2020-09-02 16:25:08-03","Cenargen","CEN","10070","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3367","1985","08","26",NA,"Brasil","BA","EUNAPOLIS","Quintal nos fundos da pousada de Eunápolis.","-39.5802993774414","-16.3775005340576","160","160","Exsicatas","Árvore glabra, quase sem folhas, bastante ramificada. Com tronco na base tendo 30 cm de diâmentro. Látex branco, folhas glabras, lóbulos acuminados. Pecíolo de inserção basal ou levemente peltados.","CEN00010070","CEN00010070","A. C. Allem",NA,NA,"1985","08",NA,"-3958333.0","-1638333.0",NA,NA,"37596","auto",NA,NA,"5"
"598","2020-09-02 16:25:08-03","Cenargen","CEN","10071","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3368","1985","08","26",NA,"Brasil","BA","EUNAPOLIS","Quintal nos fundos da pousada de Eunápolis.","-39.5802993774414","-16.3775005340576","160","160","Exsicatas","Árvore glabra quase sem folhas 5m altura com tronco na base tendo cerca de 40cm de diâmetro. Látex branco. Folhas glabras lobulos geralmente acuminados muito levemente peltadas ou pecíolo com inserção basal.","CEN00010071","CEN00010071","A. C. Allem",NA,NA,"1985","08",NA,"-3958333.0","-1638333.0",NA,NA,"37596","auto",NA,NA,"3"
"599","2020-09-02 16:25:09-03","Cenargen","CEN","8630","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","2897","1984","11","09",NA,"Brasil","BA","GUANAMBI","9 km este de Guanambi, BR - 030, no caminho para Caetité.","-42.7813987731934","-14.2232999801636","610","610","Exsicatas","Arbusto glabro 2-3 m de altura. Polimorfismo foliar acentuado. Lóbulos inteiros e panduriformes. Panícula. Brácteas inconspícuas. À beira da estrada.","CEN00008630","CEN00008630","A. C. Allem",NA,NA,"1984","11",NA,"-4275000.0","-1416667.0",NA,NA,"34300","auto",NA,NA,"5"
"600","2020-09-02 16:25:09-03","Cenargen","CEN","8719","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3026","1984","11","18",NA,"Brasil","BA","IBOTIRAMA","34 km a Oeste de Ibotirama, ao longo da BR-242, rumo a Barreiras. Em escrube espinhento bastante aberto em beira de estrada.","-43.2206001281738","-12.1852998733521","510","510","Exsicatas","Inflorescência panícula. Brácteas inconspícuas. Fruto glabro, liso, globoso, cerca de 1,5 cm longo.","CEN00008719","CEN00008719","A. C. Allem",NA,NA,"1984","11",NA,"-4350000.0","-1213333.0",NA,NA,"71086","auto",NA,NA,"5"
"601","2020-09-02 16:25:08-03","Cenargen","CEN","72951","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3711","1987","12","05",NA,"Brasil","BA","IGAPORA","Cerca de 16 km a NW de Igaporã, ao longo da rodovia BA - 430 rumo a Riacho de Santana.","-42.7141990661621","-13.7733001708984","730","730","Exsicatas","Brácteas florais inconspícuas. Fruto glabro, liso, globoso. Inflorescência tanto do tipo racemo quanto panícula presentes na mesma planta.","CEN00072951","CEN00072951","A. C. Allem",NA,NA,"1987","12",NA,"-4275000.0","-1375000.0",NA,NA,"31978","auto",NA,NA,"4"
"602","2020-09-02 16:25:08-03","Cenargen","CEN","72957","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3717","1987","12","05",NA,"Brasil","BA","IGAPORA","Cerca de 19 km a NW de Igaporã, ao longo da rodovia BA - 430 rumo a Riacho de Santana.","-42.7141990661621","-13.7733001708984","730","730","Exsicatas","Tronco 7 cm de diâmetro. Botões masculinos adultos, grandes, com apêndices carnosos nas tépalas. Fruto glabro, liso, arredondado. Vegetação mata seca sem Mimosa espinhenta nas imediações.","CEN00072957","CEN00072957","A. C. Allem",NA,NA,"1987","12",NA,"-4276667.0","-1373333.0",NA,NA,"31978","auto",NA,NA,"4"
"603","2020-09-02 16:25:08-03","Cenargen","CEN","72953","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3713","1987","12","05",NA,"Brasil","BA","IGAPORA","Cerca de 26 km a NW de Igaporá, ao longo da rodovia BA - 430 rumo a Riacho de Santana. 3 km antes de Riacho de Santana.","-42.7141990661621","-13.7733001708984","700","700","Exsicatas","Brácteas florais inconspícuas cedo decíduas. Botões masculinos algo campanulados, fruto globoso, liso, cerca de 20 mm de altura.","CEN00072953","CEN00072953","A. C. Allem",NA,NA,"1987","12",NA,"-4278333.0","-1371667.0",NA,NA,"31978","auto",NA,NA,"3"
"604","2020-09-02 16:25:08-03","Cenargen","CEN","72980","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3742","1987","12","12",NA,"Brasil","BA","IRECE","Cerca de 10 km a NW de Irecê, ao longo da rodovia BA - 052 rumo a Xique-Xique.","-41.8558006286621","-11.3042001724243","750","750","Exsicatas","Arvoreta glabra com vários caules partindo de base comum (evidência de que foi ceifada com foice) 5 m de altura. Inflorescência do tipo racemo e panícula. Fruto glabro, liso, globoso, cerca de 15 mm de altura.","CEN00072980","CEN00072980","A. C. Allem",NA,NA,"1987","12",NA,"-4196667.0","-1125000.0",NA,NA,"19644","auto",NA,NA,"4"
"605","2020-09-02 16:25:13-03","Cenargen","CEN","94923","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Wantuil Linhares Werneck","626","1995","06","02",NA,"Brasil","BA","JACOBINA","11 km após o entroncamento para Mirangaba, sentido Morro do Chapéu.","-40.5182991027832","-11.1806001663208","800","800","Exsicatas","Material coletado bem ao lado das pedreiras, lado direito.","CEN00094923","CEN00094923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,"2"
"606","2020-09-02 16:25:08-03","Cenargen","CEN","72968","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3728","1987","12","09",NA,"Brasil","BA","JACOBINA","Cerca de 38 km a NW de Jacobina, ao longo da rodovia BA - 426, rumo a Morro do Chapéu.","-40.5182991027832","-11.1806001663208","740","740","Exsicatas","Brácteas inconspícuas. Panícula e racemo presentes. Botões masculinos globosos e na deiscência cônico-elipsóides. Ovário glabro, liso, verde.","CEN00072968","CEN00072968","A. C. Allem",NA,NA,"1987","12",NA,"-4075000.0","-1121667.0",NA,NA,"62396","auto",NA,NA,"4"
"607","2020-09-02 16:25:08-03","Cenargen","CEN","72970","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3730","1987","12","09",NA,"Brasil","BA","JACOBINA","Cerca de 42 km a NW de Jacobina, ao longo da rodovia BA - 426, rumo a Várzea Nova.","-40.5182991027832","-11.1806001663208","720","720","Exsicatas","Com folhas principalmente panduradas. Flores roxo-esverdeadas por fora e roxas por dentro à semelhança de M. grahami. Fruto jovem pontudo (às vezes leve-alado) quando adulto glabro, liso, globoso.","CEN00072970","CEN00072970","A. C. Allem",NA,NA,"1987","12",NA,"-4075000.0","-1123333.0",NA,NA,"62396","auto",NA,NA,"6"
"608","2020-09-02 16:25:08-03","Cenargen","CEN","72969","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3729","1987","12","09",NA,"Brasil","BA","JACOBINA","Cerca de 42 km a NW de Jacobina, ao longo da rodovia BA - 426, rumo a Várzea Nova.","-40.5182991027832","-11.1806001663208","720","720","Exsicatas","Tronco 15 cm de diâmetro. Folhas 3-5-7 lobadas, bordo inteiro. Brácteas inconspícuas, botões globosos e na deiscência largo-campanulados. Fruto glabro, liso, arredondado quando adulto e cônico. Bicudo quando jovem.","CEN00072969","CEN00072969","A. C. Allem",NA,NA,"1987","12",NA,"-4075000.0","-1123333.0",NA,NA,"62396","auto",NA,NA,"8"
"609","2020-09-02 16:25:08-03","Cenargen","CEN","1958","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","1758","1978","03","02",NA,"Brasil","BA","JACOBINA","Distrito de Batatas.","-40.5182991027832","-11.1806001663208",NA,NA,"Exsicatas","Frequente no interior de propriedades, junto à cerca. Gabro. Folhas partidas. Frutos globosos, glabros. Sementes aracnídeas. População de mais de 100 plantas.","CEN00001958","CEN00001958","A. C. Allem",NA,NA,"1980","03",NA,NA,NA,NA,NA,"62396","auto",NA,NA,"1"
"610","2020-09-02 16:25:08-03","Cenargen","CEN","72981","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3743","1987","12","12",NA,"Brasil","BA","MORRO DO CHAPEU","Cerca de 28 km a SW de Morro do Chapéu, ao longo da rodovia BA - 052 rumo a Xique-Xique.","-41.1561012268066","-11.5500001907349","770","770","Exsicatas","Inflorescência do tipo panícula e racemo, presentes no mesmo ramo. Fruto jovem, glabro, liso.","CEN00072981","CEN00072981","A. C. Allem",NA,NA,"1987","12",NA,"-4141667.0","-1150000.0",NA,NA,"98143","auto",NA,NA,"4"
"611","2020-09-02 16:25:08-03","Cenargen","CEN","72958","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Manihot","epruinosa","Manihot epruinosa","Pax & K.Hoffm.","Antônio Costa Allem","3718","1987","12","05",NA,"Brasil","BA","RIACHO DE SANTANA","A 500 m da entrada da cidade, vindo de Igaporã.","-42.9388999938965","-13.6091995239258","720","720","Exsicatas","Arvoreta glabra muito ramificada no ápice, 5 m de altura. Brácteas inconspícuas cedo decíduas. Fruto de âmbito globoso, glabro, liso, cerca de 20 mm de altura. Comum nas barrancas da região.","CEN00072958","CEN00072958","A. C. Allem",NA,NA,"1987","12",NA,"-4296667.0","-1355000.0",NA,NA,"61982","auto",NA,NA,"4"
