"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","identifiedBy","county","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"144","2016-10-17 12:31:00-02","MO","MOBOT","3306186","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Basil Stergios|Gerardo Aymard|Nidia Cuello","Stergios 8879","1986","2","14","South America","Venezuela","Selva de galeria del rio Urbanl, carretera hacia Las Trincheras.","-65.0833333","7.25",NA,NA,NA,NA,NA,"Bolívar","R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"145","2011-06-08 17:17:00-03","MO","MOBOT","37567","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2654","2005","3","30","South America","Ecuador","Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.","-79.28333","-1.78333","100.00000000",NA,NA,NA,NA,"Los Ríos",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-04-04 17:00:34-03","UNIOESTE","UNOP","2506","S","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Engels, M.E.","4191","2014","09","07",NA,"Brasil","Rio 17","-55.4508018493652","-10.8177995681763",NA,NA,"Samambaia aquática, submersa ou no leito do rio. Folhas eretas a suberetas, verdes.",NA,NA,"Mato Grosso","Engels, M.E.","Colíder",NA,NA,NA,NA,"78569","auto",NA,NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:23:12-03","INPA","INPA","263154","S","Plantae","Polypodiopsida","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Almeida, TE","3539","2014","10","12","Southern America","Brasil","Floresta Nacional de Humaitá, Floresta Ombrófila Aberta aluvial com palmeiras e Floresta Ombrófila Densa Aluvial. Área com diques e paleocanais às margens do rio Madeira (UPN 2)","-62.934167","-7.735611","61",NA,NA,"INPA0263154",NA,"Amazonas","Pietrobom da Silva, MR","Humaitá","61","-62.934167","-7.735611","2016",NA,NA,NA,NA,"05",NA,"26",NA,NA
"148","2020-07-10 09:48:44-03","MBML","MBML-HERBARIO","37600",NA,"Plantae",NA,NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","P. Labiak; P.B.Schawartsburd, A.P.Fontana & L.J.C.Kollmann.","5140","2009","01","15",NA,"Brasil","APA da Pedra do Elefante. Fazenda Santa Rita. Terreno brejoso às margens da estrada. Brejo.","-40.45","-18.783333","200",NA,"Terrestre em solo brejoso.","MBML037600","MBML037600","Espírito Santo","N.T.L. Pena/03-06-2016","Nova Venécia","200","40W26'60","18S47'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-01-04 11:30:07-03","UEMA","SLUI","1584","PreservedSpecimen","Plantae","Pteridophyta",NA,"Parkeriaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn","A. Azevedo; C. Machado",NA,"2003","12","04",NA,"Brasil","Manguezal do Gapara","-44.317742","-2.568442",NA,NA,NA,"SLUI001584",NA,"Maranhão",NA,"São Luís",NA,"44°19'03.87''W","2°34'06.39''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-04 11:06:14-03","UFRB","HURB","10420","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.; Sousa, N.X.M.","1179","2015","01","29",NA,"Brasil","Corrego da Estrada Vicinal, BR 101 lado esquerdo, sentido Teolândia;","-39.265556","-13.000556",NA,NA,NA,"HURB000010420",NA,"Bahia",NA,"Santo Antonio de Jesus",NA,"39°15'56W","13º00'02S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-04 11:06:14-03","UFRB","HURB","10723","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.; Sousa, N.X.M.; Brandão, C.S.S. & Santos, J.C.R.","1301","2015","04","16",NA,"Brasil",NA,"-39.390833","-12.952222",NA,NA,NA,"HURB000010723",NA,"Bahia",NA,"Varzedo",NA,"39º23'27W","12º57'08S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-04 11:06:14-03","UFRB","HURB","10735","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.; Sousa, N.X.M.; Brandão, C.S.S. & Santos, J.C.R.","1313","2015","04","16",NA,"Brasil",NA,"-39.390833","-12.952222",NA,NA,NA,"HURB000010735",NA,"Bahia",NA,"Varzedo",NA,"39º23'27W","12º57'08S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-04 11:06:46-03","UFRB","HURB","1357","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Sousa, M.P.; Aona, L.Y.S.","39","2009","10","06",NA,"Brasil","Fazenda Campo Limpo, Córrego do Machado; divisa com a área da UFRB","-39.062361","-12.676056",NA,NA,NA,"HURB000001357",NA,"Bahia","A. Gasper","Cruz das Almas",NA,"39°03'44,5 W","12°40'33,8 S","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-04 11:06:14-03","UFRB","HURB","7213","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.; Vitório, C.D.P.; Moreira, D.M.","846","2013","12","12",NA,"Brasil","Santana;","-39.063889","-12.806667",NA,NA,NA,"HURB000007213",NA,"Bahia",NA,"São Felipe",NA,"39º03'50W","12º48'24S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-04 11:06:14-03","UFRB","HURB","9393","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Aona, L.Y.S.; Costa, G.; Aguiar, N.R.","4064","2015","06","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"HURB000009393",NA,"Bahia",NA,"Nazaré das Farinhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-04 11:06:14-03","UFRB","HURB","9635","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Fonseca, W.O.","139","2015","05","05",NA,"Brasil","Fazenda Sete Brejos; Córrego sob a ponte","-39.126444","-13.020667",NA,NA,NA,"HURB000009635",NA,"Bahia",NA,"Muniz Ferreira",NA,"39º07'35,2W","13º01'14,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-04 11:06:14-03","UFRB","HURB","10618","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Costa, G.; Aguiar, N.S.; Fonseca, W.O.","1209","2015","02","10",NA,"Brasil","Primeira entrada a esquerda antes da cidade;","-39.1925010681152","-12.9049997329712",NA,NA,NA,"HURB000010618",NA,"Bahia",NA,"Dom Macedo Costa",NA,NA,NA,NA,"9803","auto",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-04 11:06:46-03","UFRB","HURB","2587","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Aona, L.Y.S.; Paixão, T.; Jesus, C.T.","1434","2011","03","29",NA,"Brasil","lago em direção a Salvador;","-38.7118988037109","-12.5466995239258",NA,NA,NA,"HURB000002587",NA,"Bahia","A. Gasper","Santo Amaro",NA,NA,NA,"2013","24929","auto",NA,NA,"08",NA,NA,NA,NA
"159","2021-01-26 13:57:49-03","IMA","MAC","33644","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","R.P.Lyra-Lemos; J.W.A.Silva; E.C.O.Chagas; M.C.S.Mota","11361","2008","08","30",NA,"Brasil","Próximo ao Brejo Água Santa e Cabreira, Área brejosa do lado esquerdo da AL 215 em diração à zona urbana","-35.8950004577637","-9.710280418396",NA,NA,"Erva, estéril; Campo de restinga entre cordões arenosos inundáveis","MAC0033644",NA,"Alagoas","B.Schindler","Marechal Deodoro",NA,NA,NA,"2017","15565","auto",NA,NA,"03",NA,"10",NA,NA
"160","2021-01-26 13:57:49-03","IMA","MAC","44706","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Chagas-Mota","6210","2009","10","17",NA,"Brasil","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,"Erva ca. 30 cm de altura.; Mata Atlântica.","MAC0044706",NA,"Alagoas","E.C.O.Chagas","Maribondo",NA,NA,NA,"2009","12497","auto",NA,NA,"10",NA,"17",NA,NA
"161","2021-01-26 13:57:49-03","IMA","MAC","26417","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","R.P.Lyra-Lemos; et al.","10050","2007","03","13",NA,"Brasil","Mata do Lamarão.","-35.9566993713379","-9.5972204208374",NA,NA,"Erva ca. 30 cm de altura. Estéril.; Mata Atlântica.","MAC0026417",NA,"Alagoas","B.Schindler","Pilar",NA,NA,NA,"2017","24196","auto",NA,NA,"03",NA,"10",NA,NA
"162","2021-01-26 13:57:49-03","IMA","MAC","37437","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Chagas-Mota","2286","2009","02","28",NA,"Brasil","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,"Erva ca. 60 cm de altura.; Mata Pluvial Atlântica.","MAC0037437",NA,"Alagoas","E.C.O.Chagas","Viçosa",NA,NA,NA,"2009","18701","auto",NA,NA,"02",NA,"28",NA,NA
"163","2021-01-26 13:57:49-03","IMA","MAC","58334","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G.Costa; C.D.P.Vitório; D.M.Moreira","846","2013","12","12",NA,"Brasil","Santana.","-39.166667","-13.416667",NA,NA,"Fronde verde.; Área alagada.","MAC0058334",NA,"Bahia","B.Schindler","São Filipe",NA,"-39.166667","-13.416667","2017",NA,NA,NA,NA,"03",NA,"10",NA,NA
"164","2021-01-26 13:57:49-03","IMA","MAC","24751","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","E.Melo; et al.","4202","2005","10","31",NA,"Brasil",NA,"-36.490556","-10.3375",NA,NA,"Erva ca. 40cm de altura. Pecíolos crassos carnosos, soros esverdeados.; Restinga.","MAC0024751",NA,"Alagoas","B.Schindler","Piaçabuçu",NA,"-36.490556","-10.3375","2016",NA,NA,NA,NA,"11",NA,"22",NA,NA
"165","2021-01-26 13:57:49-03","IMA","MAC","35177","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Chagas-Mota","1597","2008","12","27",NA,"Brasil","Pelonha.","-36.2407989501953","-9.3713903427124",NA,NA,"Erva ca. 30 cm de altura. Planta suculenta em alagado.; Mata Pluvial Atlântica.","MAC0035177",NA,"Alagoas","B.Schindler","Viçosa",NA,NA,NA,"2017","18701","auto",NA,NA,"03",NA,"10",NA,NA
"166","2021-01-26 13:57:49-03","IMA","MAC","37363","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Chagas-Mota","2212","2009","02","28",NA,"Brasil","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,"Erva aquática ca. 50 cm de altura.; Mata Pluvial Atlântica.","MAC0037363",NA,"Alagoas","E.C.O.Chagas","Viçosa",NA,NA,NA,"2009","18701","auto",NA,NA,"02",NA,"28",NA,NA
"167","2016-01-26 13:29:24-02","F","FMNH-PTERIDOPHYTES","C0659337F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G. Davidse","18255","1980","6","19","South America","Venezuela",NA,"-65.9119","7.0758",NA,NA,NA,"C0659337F","C0659337F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"168","2016-01-26 13:30:54-02","F","FMNH-PTERIDOPHYTES","C0659339F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","F. R. Leprieur","s.n.","1838","3",NA,"South America","French Guiana",NA,"-52.9708","3.8558",NA,NA,NA,"C0659339F","C0659339F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"169","2016-01-26 13:48:13-02","F","FMNH-PTERIDOPHYTES","C0659360F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","E. A. Christenson","1869","1994","5","29","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,NA,"C0659360F","C0659360F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"170","2016-01-26 13:48:45-02","F","FMNH-PTERIDOPHYTES","C0659361F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","F. E. Drouet","2664","1935","11","2","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,"C0659361F","C0659361F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"171","2016-01-26 13:49:32-02","F","FMNH-PTERIDOPHYTES","C0659362F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","B. Maguire, Jr.","22719","1944","4","5","South America","Suriname",NA,"-55.625","4.1006",NA,NA,NA,"C0659362F","C0659362F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA
"172","2019-03-18 12:52:24-03","F","FMNH-PTERIDOPHYTES","C0675831F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","D. F. Austin","7193","1979","10","23","South America","Brazil",NA,"-63","-5",NA,NA,NA,"C0675831F","C0675831F_01","Amazonas","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,"7193",NA
"173","2021-02-04 10:29:56-03","UFRPE","HST","14858","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn","M.S.Leite","157","2006","09","19",NA,"Brasil","Engenho Curtume","-35.839444","-8.802222","246",NA,"Pteridófita aquática anfibia nas margens e submenrsa no rio em meio a Limnocharis flava(Alismataceae) e Aeschynome sensitiva(Fabaceae). Poucos indivíduos. População","HST014858",NA,"Pernambuco","M.S.Leite","Maraial","246","35W50'22''","8S48'08''","2006",NA,NA,NA,NA,"09",NA,"19",NA,NA
"174","2021-02-25 10:13:31-03","CVRD","CVRD","8101","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Folli, D.A.","4481","2003","03","19","América do Sul","BRASIL","Indivíduo próximo ao viveiro","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Samambaia d'água","CVRD008101","CVRD008101","ES","Geovane S. Siqueira","Linhares",NA,NA,NA,"2006","48094","auto",NA,NA,"03",NA,"09",NA,NA
"175","2021-02-25 10:13:31-03","CVRD","CVRD","6231","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Folli, D.A.","3406","1999","04","27","América do Sul","BRASIL","Próximo ao Córrego Alegre","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Samambaia d'água","CVRD006231",NA,"ES","Alexandre Salino","Linhares",NA,NA,NA,"1999","48094","auto",NA,NA,"06",NA,"07",NA,NA
"176","2021-02-25 10:13:31-03","CVRD","CVRD","11784","PreservedSpecimen","Plantae","Pteridophyta",NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Paciencia, M.B.","2375","2006","04","07","América do Sul","BRASIL","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,"erva terrícola, próximo à córrego d'água <ll>dwc_commonname:</ll> Samambaia d'água","CVRD011784",NA,"ES","Paciencia, M.","Linhares",NA,NA,NA,"2006","48094","auto",NA,NA,"04",NA,"13",NA,NA
"177","2021-03-01 11:51:20-03","UFPE","UFP","44213","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, MS","157","2006","09","19",NA,"Brasil",NA,"-35.839444","-8.802361","246",NA,"Pteridófiata aquática anfíbia nas margens e submersa no rio em meio a Limnocharis flava (Limnochariataceae) e Aeschynomene sensitiva (Fabaceae). Poucos indivíduos. População estéril.; Pteridófiata aquática anfíbia nas margens e submers","UFP044213",NA,"Pernambuco","Leite, MS","Maraial","246","-35.839444","-8.802361","2006",NA,NA,NA,NA,"09",NA,"19",NA,NA
"178","2021-03-01 11:51:20-03","UFPE","UFP","51389","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Siqueira-Filho, JA; Leite, MS; Oliveira, JB","1441","2004","11","25",NA,"Brasil",NA,"-35.088611","-8.230083","86",NA,"Macrófita aquática às margens de um riacho na borda da mata com cana-de-açucar.; Macrófita aquática às margens de um riacho na borda da mata com cana-de-açucar.; Área de Mata Atlântica secundária.","UFP051389",NA,"Pernambuco","Siqueira-Filho, JA","Cabo de Santo Agostinho","86","-35.088611","-8.230083","2004",NA,NA,NA,NA,"11",NA,"25",NA,NA
"179","2021-03-01 11:51:20-03","UFPE","UFP","51439","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, MS; Siqueira-Filho, JA; Oliveira, JB","s.n.","2004","11","25",NA,"Brasil",NA,"-35.088611","-8.230083","86",NA,"Pteridófita aquática anfíbia vegetando emersa em um pequeno córrego a margem da mata próxima ao canavial. Folhas verdes claras brilhantes. Indivíduos não apresentam esporângios.; Pteridófita aquática anfíbia vegetando emersa em um pequ","UFP051439",NA,"Pernambuco","Leite, MS","Cabo de Santo Agostinho","86","-35.088611","-8.230083","2004",NA,NA,NA,NA,"11",NA,"25",NA,NA
"180","2021-03-01 11:51:20-03","UFPE","UFP","84357","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB","108","2017","10","17",NA,"Brasil",NA,"-34.973128","-8.262778",NA,NA,"Planta Emergente.; Ambiente lêntico em zona urbana.","UFP084357",NA,"Paraiba","Goetz, MNB","Santa Rita",NA,"-34.973128","-8.262778","2017",NA,NA,NA,NA,"10",NA,"17",NA,NA
"181","2021-03-01 11:51:20-03","UFPE","UFP","84182","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Carvalho, N","35","2016","07","11",NA,"Brasil",NA,"-35.522417","-7.305694",NA,NA,"Planta Emergente. Abundância 10%.; Ambiente lêntico.","UFP084182",NA,"Paraiba","Goetz, MNB","Sobrado",NA,"-35.522417","-7.305694","2016",NA,NA,NA,NA,"07",NA,"11",NA,NA
"182","2021-03-01 11:51:20-03","UFPE","UFP","56710","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Leite, MS; Wanderley, AM","893","2009","06","20",NA,"Brasil",NA,"-35.004889","-8.2205","112",NA,"Pteridófita aquática anfíbia as margens do córrego no canavial. poucos indivíduos. material estéril.; Pteridófita aquática anfíbia as margens do córrego no canavial. poucos indivíduos. material estéril.; Afloramento rochoso.","UFP056710",NA,"Pernambuco","Leite, MS","Cabo de Santo Agostinho","112","-35.004889","-8.2205","2009",NA,NA,NA,NA,"06",NA,"20",NA,NA
"183","2021-03-01 11:51:20-03","UFPE","UFP","84338","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Silva, IC; Carvalho, N","43","2016","08","24",NA,"Brasil",NA,"-35.626306","-6.861278",NA,NA,"Planta Anfíbia. Abundância 12%.; Ambiente lêntico.","UFP084338",NA,"Paraiba","Goetz, MNB","Pilões",NA,"-35.626306","-6.861278","2016",NA,NA,NA,NA,"08",NA,"24",NA,NA
"184","2021-03-01 11:51:20-03","UFPE","UFP","84341","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Silva, IC; Carvalho, N","53","2016","08","24",NA,"Brasil",NA,"-35.558767","-6.778717",NA,NA,"Planta Anfíbia. Abundância 5%.","UFP084341",NA,"Paraiba","Goetz, MNB","Bananeiras",NA,"-35.558767","-6.778717","2016",NA,NA,NA,NA,"08",NA,"24",NA,NA
"185","2021-03-01 11:51:20-03","UFPE","UFP","84346","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Silva, IC; Carvalho, N","73","2016","08","25",NA,"Brasil",NA,"-35.427528","-6.85825",NA,NA,"Planta Emergente. Abundância 5%.; Ambiênte lêntico.","UFP084346",NA,"Paraiba","Goetz, MNB","Guarabira",NA,"-35.427528","-6.85825","2016",NA,NA,NA,NA,"08",NA,"25",NA,NA
"186","2021-03-01 11:51:20-03","UFPE","UFP","84352","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Silva, IC; Carvalho, N","95","2016","08","25",NA,"Brasil",NA,"-35.237361","-6.823167",NA,NA,"Planta Emergente. Abundância 2%.; Ambiênte lêntico em zona urbana.","UFP084352",NA,"Paraiba","Goetz, MNB","Itapororoca",NA,"-35.237361","-6.823167","2016",NA,NA,NA,NA,"08",NA,"25",NA,NA
"187","2021-03-01 11:51:20-03","UFPE","UFP","84174","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Goetz, MNB; Lycarião, TA; Silva, IC","26","2016","05","02",NA,"Brasil",NA,"-38.1528015136719","-7.82082986831665",NA,NA,"Planta Emergente. Abundância 5%.; Ambiente lêntico em zonas urbana.","UFP084174",NA,"Paraiba","Goetz, MNB","Remígio",NA,NA,NA,"2016","280369","auto",NA,NA,"05",NA,"02",NA,NA
"188","2021-03-01 11:51:20-03","UFPE","UFP","70273","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Farias, RP","12","2011","04","22",NA,"Brasil",NA,"-35.63330078125","-6.75",NA,NA,NA,"UFP070273",NA,"Paraíba","Farias, RP","Bananeiras",NA,NA,NA,NA,"19965","auto",NA,NA,NA,NA,NA,NA,NA
"189","2021-03-01 11:51:20-03","UFPE","UFP","77407","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Santos, VV","52","2012","12","23",NA,"Brasil",NA,"-35.3958015441895","-8.14138984680176",NA,NA,"Samambaia aquática, emergente ou flutuante fixa. Ocorrente em ambientes lóticos (de água corrente) e se prolifera em áreas pertubadas. Pode ser encontrada em ilhas flutuantes.","UFP077407",NA,"Pernambuco","Santos, VV","Pombos",NA,NA,NA,NA,"16427","auto",NA,NA,NA,NA,NA,NA,NA
"190","2021-03-01 11:51:20-03","UFPE","UFP","54942","PreservedSpecimen","Plantae",NA,NA,"Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","Francisco, LV","67","2007","10","05",NA,"Brasil",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"Macrófita aquática emergente.; Macrófita aquática emergente.","UFP054942",NA,"Pernambuco","Francisco, LV","Recife",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-09-12 05:00:02-03","US","US","3172611","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G. Hatschbach & A. C. Cervi","51520","1987","8","26","South America - Neotropics","Brazil","Itaunas (mun. Conceição da Barra)",NA,NA,"3",NA,NA,"US01473021","US01473021_01","Espírito Santo",NA,NA,"5",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"192","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.","G. Cremers, F. Crozier & M. Hoff","14479","1996","12","8","South America - Neotropics","French Guiana","Savane Matiti","-52.61","5.08","10",NA,NA,NA,NA,NA,"Cremers, G.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"193","2020-09-12 05:00:02-03","US","US","1541575","PreservedSpecimen","Plantae",NA,"Polypodiales","Pteridaceae","Ceratopteris","thalictroides","Ceratopteris thalictroides","(L.) Brongn.",NA,"2259","1931","10",NA,"South America - Neotropics","Brazil","At a pond, Tapera",NA,NA,NA,NA,NA,"US01473020","US01473020_01","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
