"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1354","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","23844","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Marcelo H.O. Pinheiro",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Planta 6 m, flores amarelas;",NA,NA,"Tracheophyta","Fabales","Vogel","A. Tozzi","São Paulo","Bauru","Jardim Botânico","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1355","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","20317","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","N.T. Ranga",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, flores lilases;",NA,NA,"Tracheophyta","Fabales","Vogel",NA,"São Paulo","Zacarias","mata a beira da estrada","-50.0499992370605","-21.0499992370605",NA,NA,NA,NA,"20292","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1356","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","26145","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","B. Ollgaard et Windisch",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Planta arbórea;",NA,NA,"Tracheophyta","Fabales","Vogel","B. Ollgaard et Windisch","Mato Grosso","Chapada dos Guimarães","proximidades do rio da casca","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1357","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","23027","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Cavalcanti, DC",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 5 m, flores amarelas;",NA,NA,"Tracheophyta","Fabales","Vogel","Cavalcanti, D.C.","São Paulo","Guaratinguetá","Reserva Florestal - EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1358","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","23063","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Cavalcanti, DC",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 5 m, flores amarelas;",NA,NA,"Tracheophyta","Fabales","Vogel","Cavalcanti, D.C.","São Paulo","Guaratinguetá","Reserva Florestal - EEAR","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1359","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","23960","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Almella, D.",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, flores amarelas.;",NA,NA,"Tracheophyta","Fabales","Vogel",NA,"São Paulo","Potirendaba","um fragmento florestal do sítio São Pedro","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"17988","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1360","2020-06-22 14:18:05-03","UNESP-IBILCE","SJRP","19996","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Ionária I. Pedrão",NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 6 m, frutos de cor verde;",NA,NA,"Tracheophyta","Fabales","Vogel",NA,"São Paulo","Potirendaba","Um trecho da mata ciliar do Ribeirão Borá","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,"17988","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1361","2015-05-20 10:35:43-03","UFERSA","MOSS","9876","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Nobrega, M.G.","1994","12","17","América do Sul","Brasil",NA,NA,"árvore; coletada na mata, várzea, próximo ao rio; fruto verde.",NA,"241",NA,NA,"Vogel","Nobrega, M.G.","Goiás","Serranopólis","Rio Verde.","-51.9622","-18.3061",NA,NA,NA,NA,"86936","auto",NA,NA,NA,"1994","12","17",NA,NA,NA,NA,NA
"1362","2015-05-20 10:35:43-03","UFERSA","MOSS","9870","S","Plantae","Leguminosae-Pap.","Platypodium","elegans","Platypodium elegans","Aguiar, S.N.F.","2005","01","13","América do Sul","Brasil",NA,NA,"coletada na margem do pocao, mata de galeria; solo organico, plano.",NA,"4",NA,NA,"Vogel","Aguiar, S.N.F.","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,"47W51'00","15S52'00","2005","01","13",NA,NA,NA,NA,NA
"1363","2020-08-31 09:16:17-03","INPA","INPA","108108","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Irwin, HS","1965","10","09","Southern America","Brasil",NA,NA,NA,"INPA0108108","9095","Dicotyledon Rosids","Fabales","Vogel","Grimes, JW","Distrito Federal",NA,"Confluence of Rio Torto with Lagoa Paranoá",NA,NA,"INPA0108108 INPA0108108_e",NA,"975","975",NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA
"1364","2020-08-31 09:16:17-03","INPA","INPA","135177","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Silva, MG da","1979","06","21","Southern America","Brasil",NA,NA,NA,"INPA0135177","5055","Dicotyledon Rosids","Fabales","Vogel","Silva, MG da","Mato Grosso",NA,"Cuiabá-Santarém, km 165, entroncamento, Km 165 da rodovia Cuiabá-Santarém, entroncamento para Porto Velho.","-56.221805","-14.558439","INPA0135177 INPA0135177_1 INPA0135177_e",NA,NA,NA,NA,NA,NA,"-56.221805","-14.558439","1979",NA,NA,NA,NA,NA,NA,NA
"1365","2020-08-31 09:16:17-03","INPA","INPA","152051","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Pirani, JR","1985","10","16","Southern America","Brasil",NA,NA,NA,"INPA0152051","1295","Dicotyledon Rosids","Fabales","Vogel",NA,"Mato Grosso","Luciara","Distr. de Porto Alegre, 5 km do entroc. com BR158., Distrito de Porto Alegre, a 5 km do entroncamento com BR-158","-51","-11.166667","INPA0152051 INPA0152051_e",NA,NA,NA,NA,NA,NA,"-51","-11.166667",NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-08-31 09:16:17-03","INPA","INPA","168891","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Paula, A","1991","10","01","Southern America","Brasil",NA,NA,NA,"INPA0168891","81","Dicotyledon Rosids","Fabales","Vogel",NA,"Acre","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, Arboreto-Bl.05; Pac. 03; Nº 02.","-67.874","-9.958","INPA0168891 INPA0168891_e",NA,NA,NA,NA,NA,NA,"-67.874","-9.958",NA,NA,NA,NA,NA,NA,NA,NA
"1367","2020-08-31 09:16:17-03","INPA","INPA","176735","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Macêdo, M","1989","09","19","Southern America","Brasil",NA,NA,NA,"INPA0176735","2409","Dicotyledon Rosids","Fabales","Vogel","Ramos, JF","Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Passargada, margem esquerda.","-56.3","-15.8","INPA0176735 INPA0176735_1 INPA0176735_1e INPA0176735_e",NA,NA,NA,NA,NA,NA,"-56.3","-15.8","1989","10",NA,NA,NA,NA,NA,NA
"1368","2020-08-31 09:16:17-03","INPA","INPA","184810","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Ramos, AE","1988","01","19","Southern America","Brasil",NA,NA,NA,"INPA0184810","298","Dicotyledon Rosids","Fabales","Vogel","Sato","Mato Grosso","Ponte Branca","Córrego São João, Córrego São João","-52.8","-16.7","INPA0184810 INPA0184810_e",NA,NA,NA,NA,NA,NA,"-52.8","-16.7","1988","04",NA,NA,NA,NA,NA,NA
"1369","2020-08-31 09:16:17-03","INPA","INPA","205808","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Projeto Biogeografia do Bioma","1994","02","01","Southern America","Brasil",NA,NA,NA,"INPA0205808","230","Dicotyledon Rosids","Fabales","Vogel",NA,"Distrito Federal",NA,"Fazenda Água Limpa, mata do Gama, Linha 1, próximo da borda da mata","-47.966667","-15.983333","INPA0205808 INPA0205808_e",NA,NA,NA,NA,NA,NA,"-47.966667","-15.983333",NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-08-31 09:16:17-03","INPA","INPA","245540","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Cezare, CHG","2007","12","09","Southern America","Brasil",NA,NA,NA,"INPA0245540","415","Dicotyledon Rosids","Fabales","Vogel","Carvalho, PS","Goiás","Luziânia","Hidrelétrica de Corumbá III, área de influência do empreendimento","-48.0229","-16.5184","INPA0245540 INPA0245540_e",NA,"752","752",NA,NA,NA,"-48.0229","-16.5184",NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-08-31 09:16:17-03","INPA","INPA","286070","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Silva, DF","2017","10","27","Southern America","Brasil",NA,NA,NA,"INPA0286070","1311","Dicotyledon Rosids","Fabales","Vogel","Novaes, A","Pará","Canaã dos Carajás","Próximo a pêra ferroviária.","-50.256944","-6.457222",NA,NA,NA,NA,NA,NA,NA,"-50.256944","-6.457222","2019","04","02",NA,NA,NA,NA,NA
"1372","2020-08-31 09:16:17-03","INPA","INPA","42918","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Prance, GT","1973","10","26","Southern America","Brasil",NA,NA,NA,"INPA0042918","19427","Dicotyledon Rosids","Fabales","Vogel","Rudd, VE","Mato Grosso",NA,"Buriti, Behind Refeitório, about 1 km from Buriti. Chapada dos Guimarães.","-55.77825","-15.432","INPA0042918 INPA0042918_e",NA,"720","720",NA,NA,NA,"-55.77825","-15.432","1975",NA,NA,NA,NA,NA,NA,NA
"1373","2020-08-31 09:16:17-03","INPA","INPA","58449","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Macêdo, M","1976","07","22","Southern America","Brasil",NA,NA,NA,"INPA0058449","190","Dicotyledon Rosids","Fabales","Vogel","Coêlho, LF","Mato Grosso","Cuiabá","Rodovia Cuiabá-Cáceres, Rodovia Cuiabá-Cáceres, margem esquerda do Rio Surungo.","-56","-15.6","INPA0058449 INPA0058449_e",NA,NA,NA,NA,NA,NA,"-56","-15.6","1982","05",NA,NA,NA,NA,NA,NA
"1374","2020-08-31 09:16:17-03","INPA","INPA","138023","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Ferreira, CAC","1985","10","10","Southern America","Brasil",NA,NA,NA,"INPA0138023","6388","Dicotyledon Rosids","Fabales","Vogel","Coêlho, LF","Mato Grosso","Santa Terezinha","Fazenda União, a 5 km da cidade., Fazenda União, a 5 km da cidade","-50","-10.666667","INPA0138023 INPA0138023_e INPA0138023_e1",NA,NA,NA,NA,NA,NA,"-50","-10.666667","1988","08",NA,NA,NA,NA,NA,NA
"1375","2020-08-31 09:16:17-03","INPA","INPA","151178","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Thomas, WW","1985","10","30","Southern America","Brasil",NA,NA,NA,"INPA0151178","4659","Dicotyledon Rosids","Fabales","Vogel","Barneby, RC","Mato Grosso","Cáceres","45 km SE of Pontes e Lacerda to Caceres BR174., 45 km SE of Pontes e Lacerda on road Cáceres (BR-174)","-59.033333","-15.466667","INPA0151178 INPA0151178_e INPA0151178_e1",NA,NA,NA,NA,NA,NA,"-59.033333","-15.466667","1986",NA,NA,NA,NA,NA,NA,NA
"1376","2020-08-31 09:16:17-03","INPA","INPA","159802","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Macêdo, M","1988","05","24","Southern America","Brasil",NA,NA,NA,"INPA0159802","1911","Dicotyledon Rosids","Fabales","Vogel","Santos, JL dos","Mato Grosso","Joara","Salto de Apiacás, Junto a represa.","-57.9","-10.7","INPA0159802 INPA0159802_e",NA,NA,NA,NA,NA,NA,"-57.9","-10.7","1989","02",NA,NA,NA,NA,NA,NA
"1377","2020-08-31 09:16:17-03","INPA","INPA","74998","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Macêdo, M","1976","11","30","Southern America","Brasil",NA,NA,NA,"INPA0074998","520","Dicotyledon Rosids","Fabales","Vogel","Silva, M da","Mato Grosso","Cuiabá","Campus da Universidade Federal do Mato Grosso, Campus da Universidade Federal do Mato Grosso","-56","-15.6","INPA0074998 INPA0074998_e",NA,"165","165",NA,NA,NA,"-56","-15.6","1978",NA,NA,NA,NA,NA,NA,NA
"1378","2020-08-31 09:16:17-03","INPA","INPA","195593","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Hatschbach, GG","1997","01","13","Southern America","Brasil",NA,NA,NA,"INPA0195593","65698","Dicotyledon Rosids","Fabales","Vogel","Hatschbach, GG","Minas Gerais","Janaúba","Rod. BR-122, Km 145","-43.3088989257812","-15.8024997711182","INPA0195593 INPA0195593_e",NA,NA,NA,"55466","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1379","2020-08-31 09:16:17-03","INPA","INPA","109800","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Lowrie, SR","1980","10","27","Southern America","Brasil",NA,NA,NA,"INPA0109800","660","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Acre","Rio Branco","AC 010, km 8, Km 8 on Rio Branco-Porto Acre road, at entrance to Volonia Cinco Mil.","-67.77","-9.92","INPA0109800 INPA0109800_e INPA0109800_e1","maxonianum",NA,NA,NA,NA,NA,"-67.77","-9.92","2018","02",NA,NA,NA,NA,NA,NA
"1380","2020-08-31 09:16:17-03","INPA","INPA","135419","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Silva, MG da","1980","06","10","Southern America","Brasil",NA,NA,NA,"INPA0135419","5454","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Pará","Tucuruí","Rio Tocantins, Breu Branco","-49.7","-3.9","INPA0135419 INPA0135419_e","maxonianum",NA,NA,NA,NA,NA,"-49.7","-3.9","2018","02",NA,NA,NA,NA,NA,NA
"1381","2020-08-31 09:16:17-03","INPA","INPA","201621","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Magalhães, FMM","1987","02","03","Southern America","Brasil",NA,NA,NA,"INPA0201621","535","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Acre",NA,"BR 317, BR-317","-67.75232","-10.079847","INPA0201621 INPA0201621_e","maxonianum",NA,NA,NA,NA,NA,"-67.75232","-10.079847","2018","02",NA,NA,NA,NA,NA,NA
"1382","2020-08-31 09:16:17-03","INPA","INPA","88136","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Simão, C","1979","10","22","Southern America","Brasil",NA,NA,NA,"INPA0088136","7","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Acre","Rio Branco","Campus UFAC, Em frente ao bloco da Administração da UFAC","-67.865076","-9.9559","INPA0088136 INPA0088136_e","maxonianum",NA,NA,NA,NA,NA,"-67.865076","-9.9559","2018","02",NA,NA,NA,NA,NA,NA
"1383","2020-08-31 09:16:17-03","INPA","INPA","95773","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Coêlho, LF","1980","06","18","Southern America","Brasil",NA,NA,NA,"INPA0095773","1802","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Acre","Rio Branco","Campus UFAC, Campus Universitário","-67.811343","-9.97404","INPA0095773_e INPA0095773_e1","maxonianum",NA,NA,NA,NA,NA,"-67.811343","-9.97404","2018","02",NA,NA,NA,NA,NA,NA
"1384","2020-08-31 09:16:17-03","INPA","INPA","200961","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Ribas, OS","1998","02","06","Southern America","Brasil",NA,NA,NA,"INPA0200961","2560","Dicotyledon Rosids","Fabales","Vogel","Hatschbach, GG","Mato Grosso do Sul","Aquidauana","Serra de Maracaju, Estação Repetidora da TELEMS.","-55.7872009277344","-20.4710998535156","INPA0200961 INPA0200961_e",NA,NA,NA,"212961","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"1385","2020-08-31 09:16:17-03","INPA","INPA","142128","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans","Hatschbach, GG","1970","11","20","Southern America","Brasil",NA,NA,NA,"INPA0142128","25570","Dicotyledon Rosids","Fabales","Vogel","Hatschbach, GG","Paraná","Senges","Morro Pelado","-49.4636001586914","-24.1128005981445","INPA0142128 INPA0142128_e",NA,NA,NA,"55682","auto",NA,NA,NA,"1985","08",NA,NA,NA,NA,NA,NA
"1386","2020-08-31 09:16:17-03","INPA","INPA","124820","S","Plantae","Leguminosae-Pap","Platypodium","elegans","Platypodium elegans maxonianum","Mota, CDA da",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0124820","83-95","Dicotyledon Rosids","Fabales","(Pittier) H.C.Lima","Lima, HC de","Acre","Rio Branco","Estrada Belmonte, Campus Universitário","-70.5","-9.083333","INPA0124820 INPA0124820_e","maxonianum",NA,NA,NA,NA,NA,"-70.5","-9.083333","2018","02",NA,NA,NA,NA,NA,NA
"1387","2020-08-31 09:16:17-03","INPA","INPA","108133","S","Plantae","Leguminosae-Pap","Platypodium","grandiflorum","Platypodium grandiflorum","Irwin, HS","1966","05","25","Southern America","Brasil",NA,NA,NA,"INPA0108133","16056","Dicotyledon Rosids","Fabales","Benth.","Grimes, JW","Mato Grosso",NA,"Rio Turvo, 60 km N of Xavantina, Serra do Roncado, Serra do Roncador, ca 60 km N of Xavantina","-52.15","-14.13","INPA0108133 INPA0108133_e",NA,"550","550",NA,NA,NA,"-52.15","-14.13","1981",NA,NA,NA,NA,NA,NA,NA
"1388","2020-08-31 09:16:17-03","INPA","INPA","176659","S","Plantae","Leguminosae-Pap","Platypodium","grandiflorum","Platypodium grandiflorum","Macêdo, M","1989","08","20","Southern America","Brasil",NA,NA,NA,"INPA0176659","2326","Dicotyledon Rosids","Fabales","Benth.",NA,"Mato Grosso","Nossa Senhora do Livramento","Nossa Senhora do Livramento, Fazenda Rosalina, próximo ao curral.","-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,"-56.3","-15.8",NA,NA,NA,NA,NA,NA,NA,NA
"1389","2020-09-04 16:38:11-03","FVD","FVD","75","MachineObservation","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans",NA,"2015","10","06",NA,"Brasil",NA,NA,"Arbórea de 6m de altura com flores amarelas em borda de mata; Domínio fitogeográfico: Floresta atlântica; Vegetação: Floresta Estacional Semidecidual","FVD00075",NA,NA,NA,"Vogel","V.A.O. Dittrich","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.415278","-21.845556","FVD00075_v1 FVD00075_v2 FVD00075_v3 FVD00075_v4 FVD00075_v5 FVD00075_v6 FVD00075_v7",NA,"590","590",NA,NA,NA,"47°24'55W","21°50'44S","2016","05",NA,NA,NA,NA,NA,NA
"1390","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","28587",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","2006","02","02",NA,"Brasil",NA,NA,"Arvoreta 8m de alt. Frutos verdes. Borda da mata.","MBML028587","658",NA,NA,"Vog.","M. P. Morim/08-06-2007","Espírito Santo","Águia Branca","Aguas Claras, propr.: Seu Voito.","-40.666944","-18.902778","MBML028587",NA,"300","300",NA,NA,NA,"40W40'1","18S54'10",NA,NA,NA,NA,NA,NA,NA,NA
"1391","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14460",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","L. Kollmann; et al","2000","11","21",NA,"Brasil",NA,NA,"Árvore 15m. Fuste 3m, DAP 90cm. Flores amarelas.","MBML014460","3314",NA,NA,"Vog.","F. L. R. Filardi/01-XI-2007","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333","MBML014460",NA,NA,NA,NA,NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA,NA,NA,NA
"1392","2020-07-22 12:15:09-03","MBML","MBML-HERBARIO","30393",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","A. M. Assis; K. F. O. Faria","2004","04","23",NA,"Brasil",NA,NA,"Árvore 10m, frutos verdes. Floresta secundária em estágio médio com manejo do sub-bosque. Nome vulgar: jacarandá-tã","MBML030393","1018",NA,NA,"Vog.","A. M. Assis/24-05-2004","Espírito Santo","Águia Branca","Parque Natural Municipal Recanto do Jacaré","-40.735556","-18.989167","MBML030393",NA,"140","140",NA,NA,NA,"40W44'8","18S59'21","2004","05","24",NA,NA,NA,NA,NA
"1393","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","32452",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","V. Demuner; T. A. Cruz, M.Belizário.","2007","12","20",NA,"Brasil",NA,NA,"Árvore 10m, fuste 2m, dap 30cm, frutos verdes. Borda de mata.","MBML032452","4822",NA,NA,"Vogel","D. Cardoso/IV-2009","Espírito Santo","Águia Branca","Santa Luzia, prop.: Ciro Ferreira","-40.6625","-18.985","MBML032452",NA,"150","150",NA,NA,NA,"40W39'45","18S59'6",NA,NA,NA,NA,NA,NA,NA,NA
"1394","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","41977",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","A. M. Assis; K.F.O. Faria","2008","05","02",NA,"Brasil",NA,NA,"Arvore 15 m. DAP 40 cm. Frutos verdes. Floresta Ombrofila Densa #?# estagio inicial de regeneração.","MBML041977","1592",NA,NA,"Vog.",NA,"Espírito Santo","São Gabriel da Palha","Bairro Jardim Vitória (Torre 73/3 - LT 230 Kv Mascarenhas x Verona)","-40.548583","-19.011833","MBML041977",NA,"192","192",NA,NA,NA,"40W32'54,9","19S0'42,6",NA,NA,NA,NA,NA,NA,NA,NA
"1395","2020-07-16 18:37:25-03","MBML","MBML-HERBARIO","41978",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","A. M. Assis; V. G. Demuner","2008","04","25",NA,"Brasil",NA,NA,"Arvore 15 m. DAP 40 cm. Frutos verdes. Beira de estrada","MBML041978","1502",NA,NA,"Vog.",NA,"Espírito Santo","Nova Venécia","Serra de Cima (Torre 98/3 - LT Mascarenhas x Verona)","-40.479972","-18.794028","MBML041978",NA,"134","134",NA,NA,NA,"40W28'47,9","18S47'38,5",NA,NA,NA,NA,NA,NA,NA,NA
"1396","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","45617",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","A. P. Fontana; L.Kollmann, C.N. Fraga, H.C. Lima, M. Lemes e R. Gribel","2013","04","12",NA,"Brasil",NA,NA,"Árvore, ca. 10m. Frutos verdes","MBML045617","7515",NA,NA,"Vogel.","H.C. de Lima/12-04-2013","Minas Gerais","Aimorés","Conceição do Capim, Sítio Rio Capim, estrada da Babilônia","-41.229444","-19.57","MBML045617",NA,"173","173",NA,NA,NA,"41W13'46","19S34'12",NA,NA,NA,NA,NA,NA,NA,NA
"1397","2020-07-10 09:46:54-03","MBML","MBML-HERBARIO","48869",NA,"Plantae","Leguminosae Faboideae","Platypodium","elegans","Platypodium elegans","R. Goldenberg; A. M. Assis; A. A. Alves; E. J. de Lirio","2011","02","14",NA,"Brasil",NA,NA,"Flores amarelas, frutos verdes maduros e imaturos, 13m","MBML048869","36",NA,NA,"Vog.","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011","Espírito Santo","Itarana","Margem do Rio Sossego, estrada para comunidade Marquez","-40.875301361084","-19.8738994598389","MBML048869",NA,NA,NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1398","2021-01-04 11:29:46-03","UEMA","SLUI","2142","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","F. H. Muniz","1994","12","02",NA,"Brasil",NA,NA,NA,"SLUI002142",NA,"Angiospermae",NA,"Vogel",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"200","200",NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"1399","2021-01-04 11:29:46-03","UEMA","SLUI","2188","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","F. H. Muniz","1995","01","03",NA,"Brasil",NA,NA,NA,"SLUI002188",NA,"Angiospermae",NA,"Vogel",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"200","200",NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"1400","2021-01-04 11:29:46-03","UEMA","SLUI","2356","PreservedSpecimen","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","F. H. Muniz","1995","02","02",NA,"Brasil",NA,NA,NA,"SLUI002356",NA,"Angiospermae",NA,"Vogel",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"200","200",NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA
"1401","2021-01-09 21:48:31-03","UNICENTRO","HUCO","2882","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","Inoue, M.T.","2007","03","27",NA,"Brasil",NA,NA,"Com flor&nf;; DESC: Com flor","HUCO002882","s.n.",NA,NA,"Vogel","Lopes, G.L.","Paraná","Jaguaraíva","Parque dos Cerrados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1402","2019-12-11 13:21:39-03","ICAUFMG","MCCA","1402","S","Plantae","Fabaceae","Platypodium","elegans","Platypodium elegans","PEREIRA, A.P.C.","2014","11","04",NA,"Brasil",NA,NA,NA,"MCCA01383",NA,NA,NA,NA,NA,NA,"Montes Claros","Proximidades da Fábrica Santanense","-43.8616981506348","-16.7350006103516","MCCA01383",NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
