"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","coordinatePrecision","geoFlag","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"111","2021-03-01 16:23:25-03","UNICAMP","UEC","160768","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2017","10","18","Romão, GO; Rodrigues, CDN; Dantas, APT","1795","2006","11","01","Brazil","Santa Catarina","Urubici","Morro da Igreja entre a 1ª e a 2ª portaria da área militar.","-49.479306","-28.126583","-49.479306","-28.126583","1822","1822","Arbusto 80 cm alt.; capítulos branco-creme.; Campo de altitude úmido, constantemente sob forte influência de neblina, com ilhas de vegetação arbustiva.","UEC009904","UEC009904",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:23:25-03","UNICAMP","UEC","169606","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Dematteis, M","2010",NA,NA,"Ferrucci, MS; Coulleri, JP; Urdampilleta, JD","3034","2010","02","02","Argentina","Mendoza","Malargüe","Ruta 222, camino a Las Leñas-Valle Hermoso.","-70.10605","-35.096117","-70.10605","-35.096117","2530","2530","En proximidades de curso de agua.&nf;Erecta, capítulos blancos.","UEC010858","UEC010858",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-01 16:23:25-03","UNICAMP","UEC","178534","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2017","10","17","Hoehne, W","SPSF4848","1946","03","27","Brazil","São Paulo",NA,"Município de Campode Congonhas.",NA,NA,NA,NA,NA,NA,"forma masculina.&nf;Obs: Ex.-SPF - 11957; Brejo","UEC017369","UEC017369",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-01 16:23:25-03","UNICAMP","UEC","43709","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","09",NA,"Lewinsohn, TM; Martins, RP","18101","1985","03","06","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, km 126, Alto do Palácio.","-43.7449989318848","-19.513599395752",NA,NA,"1390","1390","Herbácea, até 0,5 m, flores creme.","UEC118815","UEC118815",NA,NA,NA,"Magnoliopsida",NA,NA,"31264","auto",NA,NA,NA,NA,NA
"115","2021-03-01 16:23:25-03","UNICAMP","UEC","125592","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","09",NA,"Kinoshita, LS; Costa, JY","00/215","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Parque Nacional Serra do Cipó, próximo à estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Ambiente alagado. Beira de rio.","UEC118813","UEC118813",NA,NA,NA,"Magnoliopsida",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"116","2021-03-01 16:23:25-03","UNICAMP","UEC","195614","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2017","10","17","Valdemarin, KS; Flores, TB; Rocha, OH","660","2017","01","11","Brazil","Paraná","Ponta Grossa","Parque Estadual Vila Velha. Aceiro sentido oposto à Fortaleza. (-25.240024; -49.985442).","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Subarbusto 1.5m de altura. Flores alvas.; Campo","UEC138272","UEC138272",NA,NA,NA,"Magnoliopsida",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"117","2021-03-01 16:23:25-03","UNICAMP","UEC","54146","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","11",NA,"Assis, MA; grupo 3","22429","1989","11","28","Brazil","São Paulo","Bertioga","Estrada Rio-Santos","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"Flor branca.; Restinga arbórea.","UEC118817","UEC118817",NA,NA,NA,"Magnoliopsida",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"118","2021-03-01 16:23:25-03","UNICAMP","UEC","40683","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","09",NA,"Leitão Filho, HF; Tamashiro, JY","18025","1985","12","04","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Subarbusto até 25 cm, flores creme. Planta masculina.; Mata restinga baixa e dunas.","UEC118811","UEC118811",NA,NA,NA,"Magnoliopsida",NA,NA,"37574","auto",NA,NA,NA,NA,NA
"119","2021-03-01 16:23:25-03","UNICAMP","UEC","46655","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","09",NA,"Leitão Filho, HF; Azevedo, DB","18964","1987","04","02","Brazil","São Paulo","Salesópolis","Inst. Biologia Boraceia.","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Subarbusto até 70 cm, capirulos com flores creme.","UEC118812","UEC118812",NA,NA,NA,"Magnoliopsida",NA,NA,"18032","auto",NA,NA,NA,NA,NA
"120","2021-03-01 16:23:25-03","UNICAMP","UEC","88942","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) A.DC.","Heiden, G","2010","09",NA,"Hoehne, W","SPF11959","1946","03","22","Brazil","São Paulo","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Forma maculina.; Brejo.","UEC118814","UEC118814",NA,NA,NA,"Magnoliopsida",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"121","2019-11-05 16:43:42-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2011","07","01","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"122","2019-11-05 16:43:42-03","UFOP","OUPR","4692","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2011","07","01","Lisboa, M.A.","s.n.","1975","02","21","Brasil","Minas Gerais","Ouro Preto","Bico de Pedra","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"123","2019-12-19 09:15:17-03","PUCRS","MPUC","1188","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Ir. Edésio Maria","1950","01","01",NA,NA,"1950","01","28","Brasil","RS","Rio Grande",".","-52.135","-32.0502778","-52.1350000000","-32.0502778000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Asterales","Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"124","2019-12-19 09:15:17-03","PUCRS","MPUC","257","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Ir. Edésio Maria","1950","01","01",NA,NA,"1950","01","27","Brasil","RS","Rio Grande",".","-52.135","-32.0502778","-52.1350000000","-32.0502778000",NA,NA,"Coletada na praia, ao sul do Cassino",NA,NA,"South America",NA,NA,NA,"Asterales","Magnoliopsida",NA,NA,NA,NA,"1",NA,NA
"125","2020-10-14 09:58:58-03","FURB","FURB","13030","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Scheneider, AA","2009","08","27","Verdi, M.; Gasper, A.L. de","2064","2009","04","27","Brasil","Santa Catarina","Urubici","Xaxim.","-49.5911111","-28.0825","-49.5911111","-28.0825000","1407","1407","Regeneração IFFSC 165/S/12 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração; entorno do fragmento Habito: arbustiva;","FURB00715","FURB00715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-14 09:58:58-03","FURB","FURB","18584","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2017","12","05","Korte, A.; Kniess, A.","1007","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","Alto Limeirinha.","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","Florística IFFSC 309 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: herbácea; flor amarela","FURB16705","FURB16705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-10-14 09:58:58-03","FURB","FURB","30090","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Verdi, M","2010","04","30","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4587","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","-48.7800000","-28.0800000","126","126","Florística IFFSC 174 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; área alagada Habito: erva terrícola;","FURB16958","FURB16958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 09:58:58-03","FURB","FURB","48250","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2017","12","05","Funez, L.A.","4511","2015","09","18","Brasil","Santa Catarina","Florianópolis",NA,"-48.5247223","-27.685","-48.5247223","-27.6850000","3","3",NA,"FURB48250","FURB48250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-10-14 09:58:58-03","FURB","FURB","5630","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2017","12","05","Gasper, A.L. de; Sevegnani, L.","103","2007","03","30","Brasil","Santa Catarina","São Bento do Sul","CEPA.","-49.3072222","-26.3236111","-49.3072222","-26.3236111","640","640",NA,"FURB04776","FURB04776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-10-14 09:58:58-03","FURB","FURB","9542","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2017","12","05","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1147","2007","12","12","Brasil","Santa Catarina","Monte Castelo","Serra do Espigão - Km 103 da BR 116.","-50.31","-26.73","-50.3100000","-26.7300000","877","877","Florística IFFSC 793.","FURB16714","FURB16714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-10-14 09:58:58-03","FURB","FURB","9935","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2017","12","05","Verdi, M.; Carneiro, F.E.","597","2008","04","13","Brasil","Santa Catarina","São Joaquim","Campo do Gado.","-49.8616667","-28.2605556","-49.8616667","-28.2605556","1430","1430","Herbácea IFFSC 113/S/1 Habitat: Estágio médio de regeneração Habito: herbácea; flor branca","FURB16713","FURB16713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-16 17:50:31-03","UCS","HUCS","26276","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Wasum, R.A.","2610","2005","04","18","Brasil","Paraná","São Mateus do Sul","Margem Rio Iguaçu","-50.431944","-25.895278","-50.431944","-25.895278",NA,NA,"Orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:50:31-03","UCS","HUCS","14410","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Kegler, A.","438","1999","12","07","Brasil","Rio Grande do Sul","São Marcos",NA,"-51.0680999755859","-28.9710998535156",NA,NA,NA,NA,"Orla de capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"15120","auto",NA,NA,NA,NA,NA
"134","2021-03-16 17:50:31-03","UCS","HUCS","12021","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Wasum, R.A.","s.n.","1997","01","15","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda Caraúno","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"No campo",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"55856","auto",NA,NA,NA,NA,NA
"135","2021-03-16 17:50:31-03","UCS","HUCS","03732","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Sehnem, A.","s.n.","1961","12","31","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"In campo sphagnoso",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"136","2021-03-16 17:50:31-03","UCS","HUCS","22572","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Rossato, M.","202","2004","01","03","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Violeta","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"137","2021-03-16 17:50:31-03","UCS","HUCS","09913","PreservedSpecimen","Plantae","Asteraceae","Baccharis","heeringiana","Baccharis heeringiana","Malag.","Schneider, A.A.","2008","08","14","Wasum, R.A.","s.n.","1994","06","03","Brasil","Rio Grande do Sul","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"138","2021-03-16 17:50:32-03","UCS","HUCS","14894","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Wasum, R.A.","409 a","2000","01","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Tainhas","-50.8875","-29.213889","-50.8875","-29.213889",NA,NA,"Beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-16 17:50:32-03","UCS","HUCS","14892","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Wasum, R.A.","409","2000","01","20","Brasil","Rio Grande do Sul","São Francisco de Paula","Tainhas","-50.220833","-29.213889","-50.220833","-29.213889",NA,NA,"Beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-16 17:50:32-03","UCS","HUCS","43199","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gaio, J.","2015","06","16","Gonzatti, F.","1833","2015","04","20","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.185139","-29.869775","-50.185139","-29.869775","3","3","erva ereta em moitas de vegetação. In conferatum; banhado",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-16 17:50:32-03","UCS","HUCS","43201","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Gaio, J.","2015","06","16","Gonzatti, F.","1756","2015","04","18","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa da Emboaba","-50.226889","-29.966222","-50.226889","-29.966222","15","15","erva ereta em moitas de vegetação. In conferatum; banhado",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-16 17:50:32-03","UCS","HUCS","14898","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Wasum, R.A.","417","2000","01","02","Brasil","Rio Grande do Sul","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"30776","auto",NA,NA,NA,NA,NA
"143","2021-03-16 17:50:32-03","UCS","HUCS","03734","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Sehnem, A.","7958","1961","12","31","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"In ligno sphagnoso",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"144","2021-03-16 17:50:32-03","UCS","HUCS","43274","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.; Heiden, G.",NA,NA,NA,"Matzenbacher, N.I.","s.n.","2007","07","01","Brasil","Rio Grande do Sul","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Doação ICN 151684; Banhado",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"28343","auto",NA,NA,NA,NA,NA
"145","2021-03-16 17:50:32-03","UCS","HUCS","05323","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Wasum, R.A.","s.n.","1989","02","10","Brasil","Rio Grande do Sul","Caxias do Sul","Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"146","2021-03-16 17:50:32-03","UCS","HUCS","12253","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Robinson, H.","1998","02",NA,"Wasum, R.A.","s.n.","1998","01","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Lageado Grande","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"No campo - beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"147","2021-03-16 17:50:32-03","UCS","HUCS","16611","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Robinson, H.","2001","07",NA,"Wasum, R.A.","904","2001","01","21","Brasil","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"No barranco - junto à estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"148","2021-03-16 17:50:32-03","UCS","HUCS","23865","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Kummrow, R.","298","1974","02","03","Brasil","Paraná","Matinhos","Praia dos Ferroviários","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Em capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"15275","auto",NA,NA,NA,NA,NA
"149","2021-03-16 17:50:32-03","UCS","HUCS","18841","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Wasum, R.A.","1340",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"No campo",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"150","2021-03-16 17:50:32-03","UCS","HUCS","19941","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Robinson, H.","2003","03",NA,"Wasum, R.A.","1660","2003","12","29","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Em orla da mata",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"151","2021-03-16 17:50:32-03","UCS","HUCS","01277","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.",NA,NA,NA,"Wasum, R.A.","s.n.","1986","02","27","Brasil","Rio Grande do Sul","Caxias do Sul","São Virgilio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Smithsonian Institution; Em beira de estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"152","2021-03-16 17:50:32-03","UCS","HUCS","09710","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Wasum, R.A.","s.n.","1993","12","28","Brasil","Santa Catarina","Praia Grande","Serra do Faxinal","-49.9502983093262","-29.1966991424561",NA,NA,NA,NA,"Beira da estrada",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"21549","auto",NA,NA,NA,NA,NA
"153","2021-03-16 17:50:32-03","UCS","HUCS","15116","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Robinson, H.","2000","06",NA,"Wasum, R.A.","400","2000","01","09","Brasil","Rio Grande do Sul","São Francisco de Paula","Várzea do Cedro","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Em beira do caminho",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"76715","auto",NA,NA,NA,NA,NA
"154","2021-03-16 17:50:32-03","UCS","HUCS","18817","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2005","03",NA,"Scur, L.","928","2002","02","17","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"155","2021-03-16 17:50:32-03","UCS","HUCS","15121","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Robinson, H.","2000","06",NA,"Kegler, A.","554","2000","01","12","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Orla da capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"156","2021-03-16 17:50:32-03","UCS","HUCS","15623","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Scur, L.","446","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"No campo",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"157","2021-03-16 17:50:32-03","UCS","HUCS","14975","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Kegler, A.","593","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Orla da capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"158","2021-03-16 17:50:32-03","UCS","HUCS","14960","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Kegler, A.","606","2000","02","01","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Orla da capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"159","2021-03-16 17:50:32-03","UCS","HUCS","15075","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Schneider, A.A.","2008","08","14","Kegler, A.","691","2000","02","19","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca, São Gotardo","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"Orla da capoeira",NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,"49662","auto",NA,NA,NA,NA,NA
"160","2019-08-16 08:38:29-03","UTFPR","HCF","7887","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","M.G. Caxambu","2011","04","26","M.G. Caxambu","2598","2009","04","16","Brasil","PR","Turvo","Propriedade da família Rickli","-51.561361","-25.052972","51°33'40,9 W","25°03'10,7 S","987","987","erva heliófita, palustre, entouceirada, ca. 1 m. Caule alado. Botões florais esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-08-16 08:38:29-03","UTFPR","HCF","13146","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","J. Cordeiro","2013",NA,NA,"M.G. Caxambu","4912","2013","11","02","Brasil","SP","Ilha Comprida","arredores","-47.896611","-25.02675","47°53'47,8 W","25°01'36,3 S","10","10","erva heliófita, ca. 1,80 m, palustre. Capítulos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-08-16 08:38:29-03","UTFPR","HCF","19681","S","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","A.A. Schneider","2008",NA,NA,"O.S. Ribas","6735","2005","03","29","Brasil","PR","Bocaiúva","Passa Vinte",NA,NA,NA,NA,NA,NA,"ereta, até 1,5 m, capítulo creme. Capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:14:55-03","MBM","MBM","315155","PreservedSpecimen","Plantae","Asteraceae","Baccharis","sagittalis","Baccharis sagittalis","(Less.) DC.","Heiden, G.","2010","07","09","Kozera, C.; Kersten, R.; Kersten, R.","2067","2005","03","29","Brazil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Flores alvas.; Campo.","MBM315155","MBM315155","Southern America",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
