"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"103","2021-02-11 17:21:26-03","UFPR","UPCB","25497","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Athayde, S.F.","184","1994","11","12",NA,"Brasil",NA,NA,"Árvore, 9m x 43cm, casca interna avermelhada, material estéril. Subosque da floresta secundária..",NA,NA,NA,"Engl.","Silva, S.M.","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,NA,"1995","05",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"104","2021-02-11 17:21:26-03","UFPR","UPCB","13110","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Cardoso da Silva, F.",NA,"1984","11","30",NA,"Brasil",NA,NA,"Árvore, 12m..",NA,NA,NA,"Engl.","Hatschbach, G.","Paraná","Morretes","Parque Estadual do Marumbi, ca. 800m da estação ferroviária, Serra do Mar, ca. 50km L de curitiba, Floresta Atlântica.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"105","2021-02-11 17:21:26-03","UFPR","UPCB","4225","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G.","9688","1962","12","13",NA,"Brasil",NA,NA,"Árvore, 15m, flor creme. Mata pluvial da base litorânea da Serra do Mar..",NA,NA,NA,"Engl.","Hatschbach, G.","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596","50","150",NA,"1963","01",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"106","2021-02-11 17:21:26-03","UFPR","UPCB","21983","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Cervi, A.C.","2386","1986","10","24",NA,"Brasil",NA,NA,"Árvore, 6m, inflorescência paniculada, flor amarela..",NA,NA,NA,"Engl.","Cervi, A.C.","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,"1986","01","01",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"107","2021-02-11 17:21:26-03","UFPR","UPCB","6687","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G.","17457","1967","10","18",NA,"Brasil",NA,NA,"Árvore, 15m x 36cm, flor amarelo claro. Mata pluvial..",NA,NA,NA,"Engl.","Hatschbach, G.","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076","50","50",NA,"1967","11",NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"108","2021-02-11 17:21:26-03","UFPR","UPCB","5609","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G.","15293","1966","11","29",NA,"Brasil",NA,NA,"Arvoreta, flor creme esverdeada. Mata pluvial vertente atlântica..",NA,NA,NA,"Engl.","Hatschbach, G.","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,"1966","12",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"109","2021-02-11 17:21:26-03","UFPR","UPCB","7286","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G.","18171","1967","12","21",NA,"Brasil",NA,NA,"Arvoreta, 8m x 15cm, fruto amarelo com muita resina amarela. Mata pluvial, encosta de morro..",NA,NA,NA,"Engl.","Hatschbach, G.","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596","100","100",NA,"1968","09",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"110","2021-02-11 17:21:26-03","UFPR","UPCB","88297","PreservedSpecimen","Plantae","Quiinaceae","Quina","glaziovii","Quina glaziovii","Völtz, R.R. et al.","1038","2016","11","09",NA,"Brasil",NA,NA,"Árvore 10 m alt. crescendo no interior da Floresta Ombrófila Densa Submontana em estágio médio; flores com pétalas amarelas.","UPCB0030128",NA,NA,"Engl.","Völtz, R.R.","Paraná","Guaratuba","Trilha para o Pedra Branca do Araraquara","-48.9","-25.925278","250","250","UPCB0030128","2016","11","09","-48.900000","-25.925278",NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:21:26-03","UFPR","UPCB","88424","PreservedSpecimen","Plantae","Quiinaceae","Quina","glaziovii","Quina glaziovii","Völtz, R.R. et al.","1094","2016","11","22",NA,"Brasil",NA,NA,"Árvore 10 m alt.; flores amareladas; borda de Floresta Ombrófila Densa Submontana..","UPCB0030068",NA,NA,"Engl.","Völtz, R.R.","Paraná","Guaratuba","Parque Nacional do Guaricana, estrada para o rio Canavieiras.","-48.799722","-25.635833","400","400","UPCB0030068","2016","11","22","-48.799722","-25.635833",NA,NA,NA,NA,NA,NA,NA
"112","2015-01-23 09:17:00-02","MO","MOBOT","3079720","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","J.M. Silva","Silva 1753","1996","10","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","Paraná",NA,"Castelhanos, Rio Arraial (Mun. São José dos Pinhais).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2008-05-27 22:02:00-03","MO","MOBOT","3079818","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Gert G. Hatschbach","Hatschbach 34308","1974","3","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","Paraná",NA,"Areia Branca (mun. Antonina ). Mata pluvial encosta de morro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-08-23 08:49:00-03","MO","MOBOT","3079918","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Lyman B. Smith|Roberto M. Klein","Smith 7582","1956","11","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","Santa Catarina",NA,"Mun. Ibirama: Forest and ruderal, low morro, Horto Florestal, Ibirama.",NA,NA,"250.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2018-06-26 05:23:00-03","MO","MOBOT","100201932","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","W. Wayt Thomas|André M. Amorim|J. Lima da Paixão","Thomas 11727","1998","2","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"Bahia",NA,"Jussari: Serra do Teimoso, 7.5 km N of Jussari on road to Palmira, then 2 km W to Fazenda Teimoso, then 45 min. walk W to Reserva da Fazenda Teimoso.","-39.5833333","-15.1666667","300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2018-06-22 05:25:00-03","MO","MOBOT","2475872","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Pe. Raulino Reitz|Roberto M. Klein","Reitz 9238","1959","10","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.",NA,"Santa Catarina",NA,"Blumenau","-49.05","-26.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-12-05 05:17:00-02","MO","MOBOT","3080037","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 54899","1991","1","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","Paraná",NA,"Caminho do Paruquara (mun. Guraqueçaba). Mata pluvial da encosta de morro.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","3080095","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Gert G. Hatschbach","Hatschbach 18171","1967",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","Paraná",NA,"Serra de Araraquara (Mun. Guaratuba)",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-11-10 18:23:00-02","MO","MOBOT","3080175","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Oswaldo Handro","Handro s.n.","1938","10","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","São Paulo",NA,"Estado de São Paulo: Alto da Serra, mata da Estaçã Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3080252","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","MATTOS","MATTOS 12770","1965","10","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Engl.","J. Schneider, 01/","São Paulo",NA,"Estado de São Paulo: Paranapiacaba (via férrea São Paulo-Santos). Estação Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-06-22 14:18:39-03","UNESP-IBILCE","SJRP","13851","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","J.M. Silva",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 10 m, botões creme;",NA,"Tracheophyta","Malpighiales","Engler","G. Hatschbach","Paraná","São José dos Pinhais","castelhanos","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,"Magnoliopsida",NA,NA,NA
"122","2020-06-22 14:18:39-03","UNESP-IBILCE","SJRP","09603","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","A.C. Cervi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Árvore 6 m, flores amarelas;",NA,"Tracheophyta","Malpighiales","Engler","A.C. Cervi","Paraná","Antonina","reserva biológica de sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,"Magnoliopsida",NA,NA,NA
"123","2020-08-31 08:52:27-03","INPA","INPA","88287","S","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, GG","41783","1978","12","14","Southern America","Brasil",NA,NA,NA,"INPA0088287","Dicotyledon","Malpighiales","Engl.","Hatschbach, GG","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,"INPA0088287 INPA0088287_e INPA0088287_e1","1979","04",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"124","2020-07-10 09:49:01-03","MBML","MBML-HERBARIO","10310",NA,"Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","L. D. Thomaz","1783","1993","07","27",NA,"Brasil",NA,NA,"Arvore 7m de altura, PAP 45cm. Estéril. A2P43N1167.","MBML010310",NA,NA,"engl.","M. Sobral/1995","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-04 11:05:57-03","UFRB","HURB","7265","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Uller, H.F.; et al","272","2013","01","24",NA,"Brasil",NA,NA,NA,"HURB000007265",NA,NA,"Engl.",NA,"Santa Catarina","Brusque","RPPN Chácara Edith;","-48.896667","-27.100833",NA,NA,NA,NA,NA,NA,"48°53'48W","27°06'03S",NA,NA,NA,NA,NA,NA,NA
"126","2020-06-25 16:06:25-03","FUVATES","HVAT","2614","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glazovii","Quiina glazovii","J. P. Maçaneiro; R. C. Seubert","78","2013","12","22",NA,"Brasil",NA,NA,"Árvore, 7m. -Doação do Herbário FURB, registro FURB 44474.; Floresta Ombrófila Densa Submontana.","HVAT00002614",NA,NA,"Engl.","J. P. Maçaneiro","Santa Catarina","Botuverá","Sítio Paloschi, Rua Gabiroba, próximo a Cachoeira.","-49.093611","-27.209444",NA,NA,NA,"2013","12","01","-49º5'37''W","-27º12'34''S",NA,NA,NA,NA,NA,NA,NA
"127","2021-01-26 13:57:49-03","IMA","MAC","36683","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glazovii","Quiina glazovii","Chagas-Mota; A.I.L.Pinheiro","2053","2009","02","13",NA,"Brasil",NA,NA,"Árvore ca. 12 m de altura. Flores amarelas.; Mata Pluvial Atlântica.","MAC0036683",NA,NA,"Engl.","E.C.O.Chagas","Alagoas","Murici","Serra do Ouro.","-35.9432983398438","-9.30667018890381",NA,NA,NA,"2009","02","13",NA,NA,"22851","auto",NA,NA,NA,NA,NA
"128","2021-02-25 10:12:53-03","CVRD","CVRD","9358","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Siqueira, G.S.","162","2005","04","06","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Ameixa selvagem","CVRD009358","Magnoliophyta","Malpighiales","Engl.","Antônio Elielson Sousa da Rocha","ES","Linhares",NA,"-40.03334","-19.154245","50","50","CVRD009358","2007","06","28","-40,03334","-19,154245",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"129","2021-02-25 10:12:53-03","CVRD","CVRD","9357","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Folli, D.A.","5043","2005","04","08","América do Sul","BRASIL",NA,NA,"Parcela100x100 Jueirana Vermelha árvore 331 <ll>dwc_commonname:</ll> Ameixa selvagem","CVRD009357","Magnoliophyta","Malpighiales","Engl.","Antônio Elielson Sousa da Rocha","ES","Linhares","Parcela 100x100 Jueirana Verm. Arv.331","-40.03334","-19.154245","50","50",NA,"2007","06","28","-40,03334","-19,154245",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","2340890","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","R. Reitz & D. Klein","9238",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880090",NA,"Theales","Engl.",NA,"Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746",NA,NA,"US01880090_01 US01880090_02",NA,NA,NA,NA,NA,"34291","auto",NA,"Dicotyledonae",NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","2691542","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","G. Hatschbach","17457",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880086",NA,"Theales","Engl.",NA,"Paraná","Guaraqueçaba","Rio do Cêdro","-48.3288993835449","-25.3066997528076","50",NA,"US01880086_01 US01880086_02",NA,NA,NA,NA,NA,"37295","auto",NA,"Dicotyledonae",NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2891913","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","J. R. de Mattos, A. F. Mattos & C. Moura","12770",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880088",NA,"Theales","Engl.",NA,"São Paulo","Santo André","(via férrea São Paulo-Santos), Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,"US01880088_01 US01880088_02",NA,NA,NA,NA,NA,"27258","auto",NA,"Dicotyledonae",NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1443785","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","A. Ducke","s.n.",NA,NA,NA,NA,"Brazil",NA,NA,NA,"US01880095",NA,"Theales","Engl.",NA,"Rio de Janeiro","Rio de Janeiro","Monten Corcovado","-43.2075004577637","-22.9027996063232","500",NA,"US01880095_01 US01880095_02",NA,NA,NA,NA,NA,"57442","auto",NA,"Dicotyledonae",NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","2251252","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","L. Smith, R. Reitz & R. Klein","7246",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880092",NA,"Theales","Engl.",NA,"Santa Catarina","Itajaí","Itajaí to Limoeira","-48.6618995666504","-26.9078006744385","2","25","US01880092_01 US01880092_02",NA,NA,NA,NA,NA,"27253","auto",NA,"Dicotyledonae",NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3232911","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","G. Hatschbach, M. M. Hatschbach & J. M. Silva","54899",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880085",NA,"Theales","Engl.",NA,"Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076","50",NA,"US01880085_01 US01880085_02",NA,NA,NA,NA,NA,"37295","auto",NA,"Dicotyledonae",NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","USw31561","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","J. G. Kuhlmann","RBW 1690",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Theales","Engl.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2891912","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","O. Handro","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880094",NA,"Theales","Engl.",NA,"São Paulo",NA,"Alto da Serra, mata da Estação Biológica",NA,NA,NA,NA,"US01880094_01 US01880094_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","1484617","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","L. Riedel","16",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880098",NA,"Theales","Engl.",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01880098_01 US01880098_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2564498","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","G. Hatschbach","15293",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880087",NA,"Theales","Engl.",NA,"Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,"US01880087_01 US01880087_02",NA,NA,NA,NA,NA,"30514","auto",NA,"Dicotyledonae",NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","2251295","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","L. Smith & Klein, R.","7582",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880091",NA,"Theales","Engl.",NA,"Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141","250","350","US01880091_01 US01880091_02",NA,NA,NA,NA,NA,"18533","auto",NA,"Dicotyledonae",NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","2027640","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","R. M. Klein & Eq. Ecologia","33",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880093",NA,"Theales","Engl.",NA,"Santa Catarina","Brusque","Mata do Muller","-48.9174995422363","-27.0981006622314",NA,NA,"US01880093_01 US01880093_02",NA,NA,NA,NA,NA,"19684","auto",NA,"Dicotyledonae",NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","2340792","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","R. M. Klein","2343",NA,NA,NA,NA,"Brazil",NA,NA,NA,"US01880089",NA,"Theales","Engl.",NA,"Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.0661010742188","-26.9193992614746","250",NA,"US01880089_01 US01880089_02",NA,NA,NA,NA,NA,"34291","auto",NA,"Dicotyledonae",NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii",NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Theales","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","1123900","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","A. F. M. Glaziou","6197",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01880097",NA,"Theales","Engl.",NA,NA,NA,NA,NA,NA,NA,NA,"US01880097_01 US01880097_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"145","2020-10-15 09:54:03-03","UFPR","EFC","15273","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Völtz, R.R.; et al.","1038","2016","11","09",NA,"Brasil",NA,NA,"Árvore 10 m alt. crescendo no interior da Floresta Ombrófila Densa Submontana em estágio médio; flores com pétalas amarelas __COMMOM_NAME__: Juruvarana","EFC015273",NA,NA,"Engl.","Völtz, R.R.","Paraná","Guaratuba","Trilha para o Pedra Branca do Araraquara","-48.9","-25.9252","250","250",NA,"2016","11","09","-48.9000","-25.9252",NA,NA,NA,NA,NA,NA,NA
"146","2020-10-15 09:54:03-03","UFPR","EFC","15336","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glaziovii","Quiina glaziovii","Völtz, R.R.; Santos, T.F.; Cardozo, A.L.","1094","2016","11","22",NA,"Brasil",NA,NA,"Árvore 10 m alt.; flores amareladas; borda de Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Juruvarana","EFC015336",NA,NA,"Engl.","Völtz, R.R.","Paraná","Guaratuba","Parque Nacional do Guaricana, estrada para o rio Canavieiras.","-48.7997","-25.6358","400","400",NA,"2016","11","22","-48.7997","-25.6358",NA,NA,NA,NA,NA,NA,NA
"147","2019-10-29 10:08:28-03","UFPR","EFC","3907","PreservedSpecimen","Plantae","Quiinaceae","Quiina","glazovii","Quiina glazovii","Guapyassu, M.; Svolenski, A.C.","50","1993","10","07",NA,"Brasil",NA,NA,NA,"EFC003907",NA,NA,"Engl.","Hatschbach, G.","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"148","2019-11-13 11:27:35-03","USP","SPF","103014","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Leitão Filho, HF","33361","1995","02","10",NA,"Brasil",NA,NA,NA,"SPF00103014",NA,NA,"Engl.","Souza, FO","São Paulo","Pariquera-Açu",NA,"-47.885","-24.608333",NA,NA,NA,"2003","10",NA,"-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:27:35-03","USP","SPF","122752","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Silva, JM","1753","1996","10","30",NA,"Brasil",NA,NA,NA,"SPF00122752",NA,NA,"Engl.","Hatschbach, G","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,"1996",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"150","2019-11-13 11:27:35-03","USP","SPF","171641","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Castro, ER","332","2004","01","26",NA,"Brasil",NA,NA,NA,"SPF00171641",NA,NA,"Engl.","Castro, ER","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,"2005","02",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"151","2014-04-04 18:28:01-03","PNFM","IRAI","5847","S","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Reginato, M.","837","2008","11","17",NA,"Brasil",NA,NA,"Árvore, 8 m, flore amarelas. Floresta Ombrófila Densa","IRAI00005847","Magnoliophyta",NA,"Engl.","Reginato, M.","Paraná","Antonina","RPPN Rio Cachoeira, PR 405 km 5","-48.700278","-25.301944","20","20",NA,"2009","01","01","-48.700278","-25.301944",NA,NA,NA,NA,NA,NA,NA
"152","2021-03-25 13:53:01-03","UNIVILLE","JOI","15504","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glazovii","Quiina glazovii","T.J. Cadorin","939","2009","12","10",NA,"Brasil",NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI015504",NA,NA,"Engl.","T.J. Cadorin","Santa Catarina","Joinville","Serra Dona Francisca.","-49.047778","-26.1925","5776","5776","JOI015504","2009","12","10","49º2'52''W","26º11'33''S",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-25 13:53:01-03","UNIVILLE","JOI","9382","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glazovii","Quiina glazovii","Meyer, F.S.","801","2008","10","11",NA,"Brasil",NA,NA,"; HABITAT: sub bosque; HABITO: arvoreta; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI009382",NA,NA,"Engl.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI009382","2008","10","11",NA,NA,"23090","auto",NA,NA,NA,NA,NA
"154","2021-03-25 13:53:01-03","UNIVILLE","JOI","10038","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glazovii","Quiina glazovii","Meyer, F.S.","404","2007","07","27",NA,"Brasil",NA,NA,"; HABITAT: sub-bosque; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010038",NA,NA,"Engl.","F.S. Meyer","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,"JOI010038","2010","06","27",NA,NA,"23090","auto",NA,NA,NA,NA,NA
"155","2019-10-07 09:32:17-03","UEFS","HUEFS","9766","PreservedSpecimen","Plantae","Ochnaceae","Quiina","glaziovii","Quiina glaziovii","Hatschbach, G.","54899","1991","01","23",NA,"Brasil",NA,NA,NA,"HUEFS0009766","Angiospermae","Malpighiales","Engl.",NA,"Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768","50","50","HUEFS0009766",NA,NA,NA,NA,NA,"45291","auto",NA,"Rosanae",NA,NA,NA
