"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"95","2020-05-09 17:17:21-03","UFPB","JPB","1966","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Aeschynomene","marginata","Aeschynomene marginata grandiflora",NA,"Carneiro, J","JPB1966","1953","11","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,"Duarte, RC","25","Pombal","-37.801700592041","-6.77027988433838",NA,NA,"28929","auto","grandiflora",NA,NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA
"96","2020-04-27 16:09:44-03","UFES","VIES","11708","S","Plantae",NA,NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Lima, H.C. de; Filardi, F.L.R.; Ribeiro, R.D. & Silva, A.G. da","6945","2008","07",NA,"Brasil","Alagoas","APA Marituba do Peixe.",NA,NA,"VIES011708","VIES011708","Antunes, L.L.C.","28","Penedo","-36.5863990783691","-10.2903003692627",NA,NA,"31870","auto",NA,NA,NA,NA,"2016","09",NA,NA,"26",NA,NA,NA,NA
"97","2021-03-21 19:34:34-03","UFC","EAC","10607","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Rodrigues, V.","EAC10607","1981","07","Southern America","Brasil","Piauí",".",NA,"Subarbusto.. Flor Amarela. Fruto Verde; Cerrado","EAC0010607","EAC0010607","Fernandes, A.; Bezerra, P.","18","Barreira do Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1981","07",NA,NA,"30",NA,NA,NA,NA
"98","2021-03-21 19:34:34-03","UFC","EAC","11771","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC11771","1983","02","Southern America","Brasil","Minas Gerais","Rochedo.",NA,"Subarbusto.,. Flor Amarela.; Cerrado","EAC0011771","EAC0011771","Fernandes, A.; Bezerra, P.","03","Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983","02",NA,NA,"09",NA,NA,NA,NA
"99","2021-03-21 19:34:34-03","UFC","EAC","24684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Souza, V.C.; Souza, J.P.","9568","1955","12","Southern America","Brasil","São Paulo","Ca. 10km da cidade em direção a lençóis, próximo a entrada da Fazenda Água do Bugre.",NA,"Erva, até 50cm alt.;Folhas acinzentadas;Estandarte creme com linhas vinho externamente;Alas e cerenas cremes; Cerrado","EAC0024684","EAC0024684","Fernandes, A.","19","Água de Santa Bárbara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997","03",NA,NA,"18",NA,NA,NA,NA
"100","2021-03-21 19:34:34-03","UFC","EAC","25179","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Aragaki, S.; Batalha, M.","176","1994","11","Southern America","Brasil","São Paulo",".",NA,"Herbácea, 0,7m alt.. Flor Amarela.; Cerrado","EAC0025179","EAC0025179","Aragaki, S.; Batalha, M.","24","Pirassununga","-47.5","-22.033333",NA,NA,NA,NA,NA,NA,"-47.5","-22.033333","1994","05",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-21 19:34:34-03","UFC","EAC","44296","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Moro, M.F.","561","2008","05","Southern America","Brasil","Ceará","Fragmento de vegetação de cerca de 25 ha na zona urbana de Fortaleza (CE), adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.",NA,"Planta herbácea; Pequenas flores amarelas; Legume do tipo lomento. Coleta realizada durante os trabalhos de campo para a dissertação do Mestrado em Desenvolvimento e Meio Ambiente (PRODEMA - UFC) de Marcelo Freire Moro.; Tabuleiro pré","EAC0044296","EAC0044296","Castro, A.S.F.","23","Fortaleza","-38.486111","-3.798611",NA,NA,NA,NA,NA,NA,"-38.486111","-3.798611","2008","12",NA,NA,"12",NA,NA,NA,NA
"102","2021-03-21 19:34:34-03","UFC","EAC","57243","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Teixeira, D.","21","2014","03","Southern America","Brasil","Ceará","Serra das Almas.",NA,"Flor amarela.; Carrasco.","EAC0057243","EAC0057243","Loiola, M.I.B.","20","Crateús","-40.926667","-5.146667",NA,NA,NA,NA,NA,NA,"-40.926667","-5.146667","2014","11",NA,NA,"19",NA,NA,NA,NA
"103","2021-03-21 19:34:34-03","UFC","EAC","8021","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Martins, P.","EAC8021","1980","02","Southern America","Brasil","Maranhão","Entre S. João dos Patos e Barão de Grajaú.",NA,"Erva.. Flor Amarela. Fruto Marrom; Cerrado","EAC0008021","EAC0008021","Fernandes, A.; Bezerra, P.","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","03",NA,NA,"14",NA,NA,NA,NA
"104","2021-03-21 19:34:34-03","UFC","EAC","10980","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Coradin, L.; Kraft, R.S.; et al.","1174","1978","09","Southern America","Brasil","Bahia","BR 242, km 730 Brasília-Fortaleza, beira da estrada.",NA,"Planta de 1,20m alt;Latossolo vermelho arenoso;Frequência relativa: Escassa; Cerrado","EAC0010980","EAC0010980","Fernandes, A.; Bezerra, P.","28","Barreiras","-44.9900016784668","-12.1527996063232",NA,NA,"152720","auto",NA,NA,NA,NA,"1982","02",NA,NA,"19",NA,NA,NA,NA
"105","2021-03-21 19:34:34-03","UFC","EAC","10976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Coradin, L.; Silva, G.C.S.; Silva, G.P.","1149","1978","09","Southern America","Brasil","Bahia","BR 020, km 332, Brasília - Fortaleza, beira da estrada.",NA,"Planta de 60cm..; Campo limpo","EAC0010976","EAC0010976","Fernandes, A.; Bezerra, P.","27","Correntina","-44.6366996765137","-13.3432998657227",NA,NA,"182507","auto",NA,NA,NA,NA,"1982","02",NA,NA,"19",NA,NA,NA,NA
"106","2021-03-21 19:34:34-03","UFC","EAC","14058","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC14058","1986","02","Southern America","Brasil","Bahia","Gruta dos Brejões.",NA,"Erva.. Flor Amarela","EAC0014058","EAC0014058","Fernandes, A.","16","Jacobina","-40.5182991027832","-11.1806001663208",NA,NA,"62396","auto",NA,NA,NA,NA,"1986","02",NA,NA,"16",NA,NA,NA,NA
"107","2021-03-21 19:34:34-03","UFC","EAC","12993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Zardini, E.M.; Gentry, A.","EAC12993","1985","02","Southern America","Brasil","Ceará","Margem da mata subdecídua.",NA,"Subarbusto","EAC0012993","EAC0012993","Fernandes, A.","14","Abaiara","-39.0456008911133","-7.35889005661011",NA,NA,"12097","auto",NA,NA,NA,NA,"1985","03",NA,NA,"08",NA,NA,NA,NA
"108","2021-03-21 19:34:34-03","UFC","EAC","39706","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Castro, A.S.F.","1796","2006","06","Southern America","Brasil","Ceará","Maceió, substrato arenoso.",NA,"Subarbusto; flor amarela.","EAC0039706","EAC0039706","Castro, A.S.F.","11","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"40484","auto",NA,NA,NA,NA,"2007","01",NA,NA,"26",NA,NA,NA,NA
"109","2021-03-21 19:34:34-03","UFC","EAC","39660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Castro, A.S.F.","1747","2006","04","Southern America","Brasil","Ceará","Praíba, Pecém.",NA,"Erva, flor amarela.; Dunas costeiras, depressão interdunar, substrato arenoso.","EAC0039660","EAC0039660","Fernandes, A.","22","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"40484","auto",NA,NA,NA,NA,"2006","11",NA,NA,"30",NA,NA,NA,NA
"110","2021-03-21 19:34:34-03","UFC","EAC","39652","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Castro, A.S.F.","1739","2006","04","Southern America","Brasil","Ceará","Praíba, Pecém.",NA,"Erva, flor amarela.; Dunas costeiras, depressão interdunar, substrato arenoso.","EAC0039652","EAC0039652","Fernandes, A.","22","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,"40484","auto",NA,NA,NA,NA,"2006","11",NA,NA,"30",NA,NA,NA,NA
"111","2021-03-21 19:34:34-03","UFC","EAC","33988","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Araújo, F.S.; Girão, L.C.","1502","2002","05","Southern America","Brasil","Ceará","RPPN Serra das Almas, RPPN - Serra das Almas.",NA,"Caméfito;&nf;Autocórico;&nf;Herbáceos.. Flor Alaranjada.; Carrasco","EAC0033988","EAC0033988","Lima-Verde, L.W.","08","Crateús","-40.6775016784668","-5.1783299446106","650","700","43216","auto",NA,NA,NA,NA,"2004","12",NA,NA,"14",NA,NA,NA,NA
"112","2021-03-21 19:34:34-03","UFC","EAC","3805","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC3805","1978","04","Southern America","Brasil","Ceará","Terreno Alagado.",NA,"Erva.","EAC0003805","EAC0003805","Fernandes, A.; Bezerra, P.","22","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,"43216","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-21 19:34:34-03","UFC","EAC","25953","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Nunes, E.; Matias, L.Q.","EAC25953","1997","09","Southern America","Brasil","Ceará","Casa José de Alencar.",NA,"Subarbusto.. Flor Amarela. Fruto Marrom","EAC0025953","EAC0025953","Fernandes, A.","05","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,"19924","auto",NA,NA,NA,NA,"2006","09",NA,NA,"19",NA,NA,NA,NA
"114","2021-03-21 19:34:34-03","UFC","EAC","9547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Martins, P.","s.n.","1980","12","Southern America","Brasil","Ceará","Andrade.",NA,"Subarbusto..Fruto Marrom; Carrasco","EAC0009547","EAC0009547","Fernandes, A.; Bezerra, P.","24","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,"1981","01",NA,NA,"12",NA,NA,NA,NA
"115","2021-03-21 19:34:34-03","UFC","EAC","10334","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Martins, P.","EAC10334","1981","05","Southern America","Brasil","Ceará","Andrade.",NA,"Subarbusto.. Flor Amarela. Fruto Marrom; Carrasco","EAC0010334","EAC0010334","Fernandes, A.; Bezerra, P.","26","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,"1981","06",NA,NA,"11",NA,NA,NA,NA
"116","2021-03-21 19:34:34-03","UFC","EAC","11196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Martins, P.","s.n.","1982","04","Southern America","Brasil","Ceará","Serra da Ibiapaba- Andrade.",NA,"Erva.. Flor Amarela. Fruto Marrom; Carrasco","EAC0011196","EAC0011196","Fernandes, A.; Bezerra, P.","08","Guaraciaba do Norte","-40.747501373291","-4.16694021224976",NA,NA,"39588","auto",NA,NA,NA,NA,"1982","05",NA,NA,"11",NA,NA,NA,NA
"117","2021-03-21 19:34:34-03","UFC","EAC","11003","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Coradin, L.; Mesquita, R.; Valle, R.; Vieira, G.","2044","1979","06","Southern America","Brasil","Ceará","Estrada N. Oriente - S. Miguel do Tapuio - km 77, beira da estrada.",NA,"Latossolo vermelho amarelo.. Flor Amarela. Fruto Verde; Caatinga","EAC0011003","EAC0011003","Fernandes, A.; Bezerra, P.","19","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto",NA,NA,NA,NA,"1982","02",NA,NA,"19",NA,NA,NA,NA
"118","2021-03-21 19:34:34-03","UFC","EAC","17816","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Coradin, L.; Mesquita, R.; Valle, R.; Vieira, G.","2044","1979","06","Southern America","Brasil","Ceará","Estrada novo Oriente - São Miguel do Tapuio, km 77.",NA,"Latossolo vermelho amarelo.&nf;. Flor Amarela. Fruto Verde; Caatinga","EAC0017816","EAC0017816","Fernandes, A.; Bezerra, P.","29","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto",NA,NA,NA,NA,"1979","06",NA,NA,"19",NA,NA,NA,NA
"119","2021-03-21 19:34:34-03","UFC","EAC","9966","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC9966","1978","04","Southern America","Brasil","Ceará","Fazenda Iracema",NA,"Erva; flor amarela.","EAC0009966","EAC0009966","Fernandes, A.","02","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto",NA,NA,NA,NA,"1978","07",NA,NA,"30",NA,NA,NA,NA
"120","2021-03-21 19:34:34-03","UFC","EAC","11589","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Nunes, E.","EAC11589","1982","06","Southern America","Brasil","Ceará","Fazenda Iracema.",NA,"Erva.. Flor Rosea.; Capoeira","EAC0011589","EAC0011589","Fernandes, A.; Bezerra, P.","05","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto",NA,NA,NA,NA,"1982","07",NA,NA,"06",NA,NA,NA,NA
"121","2021-03-21 19:34:34-03","UFC","EAC","10303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Martins, P.","EAC10303","1981","05","Southern America","Brasil","Ceará","Juré.",NA,"Subarbusto.,. Flor Amarela.; Cerrado","EAC0010303","EAC0010303","Fernandes, A.; Bezerra, P.","25","Reriutaba","-40.5821990966797","-4.14167022705078",NA,NA,"17626","auto",NA,NA,NA,NA,"1984","03",NA,NA,"07",NA,NA,NA,NA
"122","2021-03-21 19:34:34-03","UFC","EAC","34224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Vieira, A.V.; Lima, M.F.","s.n.","2004","06","Southern America","Brasil","Ceará","Dunas do Pecém, próximo ao porto.",NA,"Erva.&nf;. Flor Amarela. Fruto Marrom","EAC0034224","EAC0034224","Castro, A.S.F.","13","São Gonçalo do Amarante","-38.9682998657227","-3.6072199344635",NA,NA,"39107","auto",NA,NA,NA,NA,"2010","04",NA,NA,"30",NA,NA,NA,NA
"123","2021-03-21 19:34:34-03","UFC","EAC","2729","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC2729","1976","04","Southern America","Brasil","Ceará","Fazenda Macapá.",NA,"Erva.. Flor Amarela","EAC0002729","EAC0002729","Fernandes, A.","16","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,"1976","05",NA,NA,"11",NA,NA,NA,NA
"124","2021-03-21 19:34:34-03","UFC","EAC","2303","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC2303","1973","06","Southern America","Brasil","Ceará","Fazenda Macapá.",NA,"Erva erecta..","EAC0002303","EAC0002303","Fernandes, A.","15","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,"1973","06",NA,NA,"15",NA,NA,NA,NA
"125","2021-03-21 19:34:34-03","UFC","EAC","16649","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC16649","1989","05","Southern America","Brasil","Ceará","Fazenda Macapá.",NA,"Erva.. Flor Amarela","EAC0016649","EAC0016649","Fernandes, A.","20","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,"1990","08",NA,NA,"25",NA,NA,NA,NA
"126","2021-03-21 19:34:34-03","UFC","EAC","32125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Castro, A.S.F.","1201","2002","07","Southern America","Brasil","Ceará","Fazenda Macapá - Taperoaba.",NA,"Erva.; Caatinga","EAC0032125","EAC0032125","Duarte, R.C.","03","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,"2015","09",NA,NA,"25",NA,NA,NA,NA
"127","2021-03-21 19:34:34-03","UFC","EAC","17665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.","EAC17665","1991","05","Southern America","Brasil","Ceará","Fazenda Macapá - Taperuaba.",NA,"Caatinga","EAC0017665","EAC0017665","Fernandes, A.","17","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto",NA,NA,NA,NA,"1991","05",NA,NA,"17",NA,NA,NA,NA
"128","2021-03-21 19:34:34-03","UFC","EAC","15065","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC15065","1987","04","Southern America","Brasil","Ceará","Chapada da Ibiapaba.",NA,"Subarbusto.,. Flor Amarela.; Carrasco","EAC0015065","EAC0015065","Fernandes, A.","29","Tianguá","-40.99169921875","-3.7322199344635",NA,NA,"36695","auto",NA,NA,NA,NA,"1988","08",NA,NA,"05",NA,NA,NA,NA
"129","2021-03-21 19:34:34-03","UFC","EAC","8897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC8897","1980","08","Southern America","Brasil","Ceará","Chapada da Ibiapaba.",NA,"Subarbusto..Fruto Marrom","EAC0008897","EAC0008897","Fernandes, A.; Bezerra, P.","01","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"27385","auto",NA,NA,NA,NA,"1980","08",NA,NA,"06",NA,NA,NA,NA
"130","2021-03-21 19:34:34-03","UFC","EAC","3924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC3924","1978","06","Southern America","Brasil","Ceará","Cocalzinho.",NA,"Erva.; Carrasco","EAC0003924","EAC0003924","Fernandes, A.; Bezerra, P.","02","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"34051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-21 19:34:34-03","UFC","EAC","17299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Gadelha, C.A.C.","s.n.","1990","01","Southern America","Brasil","Mato Grosso do Sul","Chácara Cambará.",NA,"Subarbusto;&nf;Flores com estraias vinhosas.. Flor Alva.","EAC0017299","EAC0017299","Fernandes, A.","19","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,NA,"1991","05",NA,NA,"06",NA,NA,NA,NA
"132","2021-03-21 19:34:34-03","UFC","EAC","6611","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC6611","1979","06","Southern America","Brasil","Paraíba","Entre Catolé e Pombal.",NA,"Subarbusto.,. Flor Amarela.","EAC0006611","EAC0006611","Fernandes, A.; Bezerra, P.","29","Pombal","-37.801700592041","-6.77027988433838",NA,NA,"28929","auto",NA,NA,NA,NA,"1979","06",NA,NA,"29",NA,NA,NA,NA
"133","2021-03-21 19:34:34-03","UFC","EAC","11134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC11134","1982","03","Southern America","Brasil","Pernambuco","Margem da estrada para águas Belas.",NA,". Flor Amarela.","EAC0011134","EAC0011134","Fernandes, A.; Bezerra, P.","27","Garanhúns","-36.4928016662598","-8.89027976989746",NA,NA,"21839","auto",NA,NA,NA,NA,"1982","04",NA,NA,"04",NA,NA,NA,NA
"134","2021-03-21 19:34:34-03","UFC","EAC","18382","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Custódio, A.V.; Andrade, M.","EAC18382","1992","04","Southern America","Brasil","Piauí",".",NA,"Subarbusto.,. Flor Amarela.","EAC0018382","EAC0018382","Fernandes, A.","08","Floriano","-43.0224990844727","-6.76694011688232",NA,NA,"78338","auto",NA,NA,NA,NA,"1992","06",NA,NA,"07",NA,NA,NA,NA
"135","2021-03-21 19:34:34-03","UFC","EAC","8039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Martins, P.","EAC8039","1980","02","Southern America","Brasil","Piauí","Estrada para Itaueira, próximo à cidade.",NA,"Erva.. Flor Amarela; Cerrado","EAC0008039","EAC0008039","Fernandes, A.; Bezerra, P.","24","Floriano","-43.0224990844727","-6.76694011688232",NA,NA,"78338","auto",NA,NA,NA,NA,"1980","03",NA,NA,"17",NA,NA,NA,NA
"136","2021-03-21 19:34:34-03","UFC","EAC","12728","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Matos, F.J.A.","EAC12728","1984","06","Southern America","Brasil","Piauí","Sete cidades.",NA,"Subarbusto.,. Flor Amarela.; Cerrado","EAC0012728","EAC0012728","Fernandes, A.; Bezerra, P.","28","Piracuruca","-41.7092018127441","-3.92806005477905",NA,NA,"41625","auto",NA,NA,NA,NA,"1984","07",NA,NA,"04",NA,NA,NA,NA
"137","2021-03-21 19:34:34-03","UFC","EAC","6015","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Fernandes, A.; Castro, A.J.; Matos, F.J.A.","EAC6015","1979","04","Southern America","Brasil","Piauí","Depois de S. Francisco.",NA,"Subarbusto.,. Flor Amarela.; Carrasco","EAC0006015","EAC0006015","Fernandes, A.; Bezerra, P.","29","São Miguel do Tapuio","-41.323299407959","-5.50361013412476",NA,NA,"93464","auto",NA,NA,NA,NA,"1979","08",NA,NA,"18",NA,NA,NA,NA
"138","2021-03-21 19:34:34-03","UFC","EAC","25171","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Kuhn, E.","s.n.","1972","08","Southern America","Brasil","São Paulo","Estação Experimental e Biológica, Fazenda Campininha.",NA,NA,"EAC0025171","EAC0025171","Mantovani, W.","31","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,"1982","02",NA,NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:34:34-03","UFC","EAC","25170","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata","Benth.","Kuhlmann, M.","4137","1957","05","Southern America","Brasil","São Paulo","Horto Florestal.",NA,"Cerrado","EAC0025170","EAC0025170","Mantovani, W.","22","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,"27881","auto",NA,NA,NA,NA,"1982","08",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-21 19:34:34-03","UFC","EAC","12589","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Fernandes, A.","EAC12589","1984","05","Southern America","Brasil","Piauí",".",NA,"Subarbusto.,. Flor Amarela.; Cerrado","EAC0012589","EAC0012589","Fernandes, A.; Bezerra, P.","19","Boqueirão dos Cavalos",NA,NA,NA,NA,NA,NA,"grandiflora",NA,NA,NA,"1984","05",NA,NA,"23",NA,NA,NA,NA
"141","2021-03-21 19:34:34-03","UFC","EAC","8720","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Fernandes, A.","EAC8720","1980","05","Southern America","Brasil","Piauí","Serra das Confusões.",NA,"Subarbusto; flor amarela.; Ambiente rupestre.","EAC0008720","EAC0008720","Fernandes, A.; Bezerra, P.","07","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto","grandiflora",NA,NA,NA,"1980","05",NA,NA,"13",NA,NA,NA,NA
"142","2021-03-21 19:34:34-03","UFC","EAC","8686","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","marginata","Aeschynomene marginata grandiflora","Benth.","Fernandes, A.","EAC8686","1980","05","Southern America","Brasil","Piauí","Serra das Confusões. Rupestre-pedra",NA,"Subarbusto.,. Flor Amarela.","EAC0008686","EAC0008686","Fernandes, A.; Bezerra, P.","05","Caracol","-43.3300018310547","-9.27861022949219",NA,NA,"21070","auto","grandiflora",NA,NA,NA,"1980","08",NA,NA,"11",NA,NA,NA,NA
