"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"291","2020-10-01 14:24:37-03","JBB","HEPH","18422","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Hatschbach, G","2001",NA,NA,"Hatschbach, G; Barbosa, E; Lorenzi, H","72720","2001","11","27","Brasil","Paraná","Antonina","PR 405 Serrinha","-48.7118988037109","-25.4286003112793",NA,NA,"20","50",NA,NA,NA,"Dicotyledon","Proteales","Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"292","2020-12-11 11:41:13-03","UFMG","BHCB","76764","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Farias, R; et al.","707","2002","04","23","Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho, Núcleo Sete Barras. Trilha da figueira.","-47.993056","-24.056389","-47.993056","-24.056389","112","112","Árvore de 8m. Fruto imaturo verde-escuro.; Borda de Floresta Ombrófila Densa Baixo Montana","BHCB039017",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-12-11 11:41:13-03","UFMG","BHCB","108082","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2006","12",NA,"Lombardi, JA","6468","2006","10","19","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi","-46.091667","-23.205833","-46.091667","-23.205833","1020","1200","Duplicatas 9; Árvore ca. 5 m, folhas cartáceas, flores brancas, perfumadas, fruto imaturo verde.; Mata Atlântica, floresta estacional semidecídua","BHCB039019",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-12-11 11:41:13-03","UFMG","BHCB","104616","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Lopes, MMM; Paixão, JL; Gomes, L; Santos, B","667","2006","05","21","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.202778","-14.770278","-39.202778","-14.770278","600","600","Flores em álcool; Árvore ca.30m alt. Folhas subcoriáceas, discolores. Flores intensamente perfumadas, cálice verde, corola branca.; Floresta Ombrófila Densa Montana","BHCB039021",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-12-11 11:41:13-03","UFMG","BHCB","56622","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"França, GS; Stehmann, JR","250","2001","02","03","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-45.931667","-22.710833","-45.931667","-22.710833","1900","1900","Arbóreo, frutos verdes","BHCB039012",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-12-11 11:41:13-03","UFMG","BHCB","104618","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Lopes, MMM; Paixão, JL; Gomes, L; Santos, B","740","2006","05","23","Brasil","Bahia","Almandina","Serra do Corcovado, 9,8Km ao SW de Coarací na estrda para Almadina, daí N até a fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833","-39.603333","-14.705833","650","860","Árvore ca.30m alt. Folhas subcoriáceas, discolores. Flores intensamente perfumadas, cálice verde, corola branca.; Floresta Ombrófila Densa Montana","BHCB039020",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-12-11 11:41:13-03","UFMG","BHCB","90539","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Viana, PL; et al.","2230","2004","10","08","Brasil","Minas Gerais","Felício dos Santos","APA Felício","-43.283333","-18.166667","-43.283333","-18.166667","1000","1400","Arbórea (5-10 m). Flores de cor creme e frutos imaturos verdes.; em interior de mata","BHCB039016",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-12-11 11:41:13-03","UFMG","BHCB","103407","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Tameirão Neto, E","4533",NA,NA,NA,"Brasil","Minas Gerais","Leme do Prado","Estação Ecológica de Acauã","-42.6925010681152","-17.0832996368408",NA,NA,NA,NA,"arbórea; Floresta semidecidual","BHCB039023",NA,"Dicotyledon",NA,"Southern America",NA,"17527","auto",NA,NA,NA,NA,NA
"299","2020-12-11 11:41:13-03","UFMG","BHCB","38336","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Silva, JM; Saldanha, J","1776","1996","11","01","Brasil","Paraná","Guaratuba","Fazenda Bamerindus, Rio Arraial","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 10 metros, frutos imaturos.; Floresta Atlântica","BHCB039015",NA,"Dicotyledon",NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA
"300","2020-12-11 11:41:13-03","UFMG","BHCB","73358","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Barreto, HLM","1643","1935","07","18","Brasil","Minas Gerais","Tombos","Fazenda da Cachoeira","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,"Arvore, 20,00 (util 16,00)","BHCB039025",NA,"Dicotyledon",NA,"Southern America",NA,"16749","auto",NA,NA,NA,NA,NA
"301","2020-12-11 11:41:13-03","UFMG","BHCB","56594","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"França, GS; Stehmann, JR","222","2001","02","01","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Arbóreo.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA
"302","2020-12-11 11:41:13-03","UFMG","BHCB","59001","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"França, GS; Stehmann, JR","267","2001","04","20","Brasil","Minas Gerais","Camanducaia","Mata do Altair.","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"P8 1069; Arbóreo, frutos verdes","BHCB039013",NA,"Dicotyledon",NA,"Southern America",NA,"22140","auto",NA,NA,NA,NA,NA
"303","2020-12-11 11:41:13-03","UFMG","BHCB","104613","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","04",NA,"Amorim, AMA; Paixão, J; Gomes, LCJ; Sant'Ana, SC de","5333","2005","10","12","Brasil","Bahia","Arataca","Serra do Peito-de-Moça, Complexo serra das Lontras. EStrada que liga Arataca a Una, ramal ca. 22,4 Km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras. Trilha de acesso ao Peito-de-Moça, após residência do Senhor Morma","-39.4143981933594","-15.2632999420166",NA,NA,NA,NA,"Árvore ca. 18m alt. Folhas brilhantes na face superior. Frutos verdes e amarelados.","BHCB039022",NA,"Dicotyledon",NA,"Southern America",NA,"19859","auto",NA,NA,NA,NA,NA
"304","2020-12-11 11:41:13-03","UFMG","BHCB","76549","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Hatschbach, G; Barbosa, E; Lorenzi, H","72720f","2001","11","27","Brasil","Paraná","Antonina","Serrinha., Rodovia PR-405","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 5 metros; Floresta Atlântica","BHCB039018",NA,"Dicotyledon",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA
"305","2020-12-11 11:41:13-03","UFMG","BHCB","39636","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,"2011","11",NA,"Silva, JM; Sobral, M","1212","1993","01","14","Brasil","Paraná","Morretes","Vista Cavalcanti","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore 8 metros, frutos alvos; Mata pluvial","BHCB039014",NA,"Dicotyledon",NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"306","2021-02-11 17:21:39-03","UFPR","UPCB","51441","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urban","Liebsch, D.","2005","01","01","Liebsch, D.","1019","2005","01","23","Brasil","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Árvore 7m, flor em botão. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA
"307","2021-02-11 17:21:39-03","UFPR","UPCB","51440","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urban","Liebsch, D.","2004","11",NA,"Liebsch, D.","907","2004","10","27","Brasil","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Árvore 7m, flor imatura. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA,NA
"308","2021-02-11 17:21:39-03","UFPR","UPCB","25505","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Silva, S.M.","1995","03",NA,"Athayde, S.F.","186","1994","11","12","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,"Árvore, 4,5m x 15cm, estéril. Subosque da Floresta secundária..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-02-11 17:21:39-03","UFPR","UPCB","76617","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Reginato, M.","2014",NA,NA,"Rabelo, C.","85","2000","12","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0035236","UPCB0035236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-02-11 17:21:39-03","UFPR","UPCB","13099","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Hatschbach, G.",NA,NA,NA,"Cardoso da Silva, F.",NA,"1984","11","23","Brasil","Paraná","Morretes","Parque Estadual do Marumbi, ca. 800m da estação ferroviária, Serra do Mar, ca. 50km L de Curitiba, Floresta Atlântica.","-48.834400177002","-25.476900100708",NA,NA,"500","500","Árvore.",NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"311","2021-02-11 17:21:39-03","UFPR","UPCB","7226","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Smith, L.B. & Smith, S.F.","1968","08",NA,"Hatschbach, G.","17910","1967","11","21","Brasil","Paraná","Paranaguá","Picadão Cambará- Colônia Limeira","-48.5092010498047","-25.5200004577637",NA,NA,"50","100","Arvoreta, 8m x 20cm, flor alva. Mata pluvial, encosta de morro..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"312","2021-02-11 17:21:39-03","UFPR","UPCB","48888","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Cordeiro, J. & Ribas, O.S.","2004","01","01","Cervi, A.C.","6555","1998","12","03","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore ca. 9m, inflorescência com botões alvos..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"313","2021-02-11 17:21:39-03","UFPR","UPCB","29558","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Hatschbach, G.","1996","01","01","Silva, J.M.","1776","1996","11","01","Brasil","Paraná","Guaratuba","Rio Arraial, Fazenda Bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore, 10m, fruto imaturo. Floresta atlântica..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"314","2021-02-11 17:21:39-03","UFPR","UPCB","25755","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Hatschbach, G.","1995","11",NA,"Lima, R.X.","56","1993","07","06","Brasil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, 7m, fruto imaturo. Beira de rio..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"315","2021-02-11 17:21:39-03","UFPR","UPCB","21741","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urban","Sobral, M.",NA,NA,NA,"Zanette, V.C.",NA,"1990","07","13","Brasil","Santa Catarina","Orleans","Rio Novo","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"Fruto amarelado. Interior da mata..",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA
"316","2021-02-11 17:21:39-03","UFPR","UPCB","51057","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban","Smith, L.B.","1956","01","01","Reitz, R.","2207","1954","10","14","Brasil","Santa Catarina","Blumenau","Mata da Cia Hering","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arvoreta, 6m, flor branca, fruto imaturo verde. Capoeirão..",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"317","2021-02-11 17:21:39-03","UFPR","UPCB","2111","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sinuata","Meliosma sinuata","Urban","Smith, L.B.","1956","01","01","Reitz, R.","2207","1954","10","14","Brasil","Santa Catarina","Blumenau","Mata da Cia Hering","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arvoreta, 6m, flor branca, fruto imaturo verde. Capoeirão..",NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","1574353","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","brasiliensis","Meliosma brasiliensis","Urb.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 8099","1876","11","13","Brazil","Rio de Janeiro",NA,"Corcovado, Cava da Onça.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"319","2011-07-21 14:49:00-03","MO","MOBOT","100382079","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Ezechias P. Heringer","Heringer 2034","1945","9","27","Brazil","Minas Gerais","Coronel Pacheco","Estacäo Experimental de Coronel Pacheco.","-43.2655982971191","-21.5877990722656",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"10350","auto",NA,NA,NA,"1",NA
"320","2011-06-01 10:44:00-03","MO","MOBOT","100382082","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Roberto M. Klein","Klein 1777","1955","11","18","Brazil","Santa Catarina",NA,"Morro de Ressacada, Itajaí.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"321","2011-06-01 11:14:00-03","MO","MOBOT","100382095","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"REITZ|Klein","REITZ 1142","1953","11","2","Brazil","Santa Catarina",NA,"Horto Forestal I.N.P. Ibirama",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"322","2011-06-23 16:25:00-03","MO","MOBOT","100386682","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos (UNESP)",NA,NA,NA,"Roberto M. Klein","Klein 1991","1956","5","18","Brazil","Santa Catarina",NA,"Horto Forestal I.N.P., Ibirama.",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"323","2011-06-24 09:50:00-03","MO","MOBOT","100386774","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos (UNESP)",NA,NA,NA,"Moysés Kuhlmann","Kuhlmann 4615","1959","6","18","Brazil","São Paulo",NA,"Salesópolis. Boracéia, Estaçao Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"324","2011-06-01 11:15:00-03","MO","MOBOT","174185","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Alwyn H. Gentry|Elsa M. Zardini","Gentry 49766","1985","1","24","Brazil","Paraná",NA,"Parque Marumbi, 50 km E of Curitiba; wet forest.","-48.8666667","-25.4666667",NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","85-77"
"325","2011-06-01 11:07:00-03","MO","MOBOT","3019108","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 26496","1971","2","25","Brazil","Paraná",NA,"Turvo (mun. Guarapuava).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"326","2011-06-01 11:15:00-03","MO","MOBOT","3019733","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"FORZZA","FORZZA 1688","2000","11","25","Brazil","Minas Gerais",NA,"Municipio de Descoberto, Reserva Biológica da Represa do Grama.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"327","2018-06-22 05:25:00-03","MO","MOBOT","3020315","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J. A. Lombardt, July/",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 1442","1953",NA,NA,"Brazil","Santa Catarina",NA,"Horto Florestal I.N.P., Ibirama. Mata.",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-06-01 11:17:00-03","MO","MOBOT","3021815","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 7543","1956","11","12","Brazil","Santa Catarina",NA,"Mun. Ibirama: Densely forested high morro, Horto Florestal, Ibirana.",NA,NA,NA,NA,"450.00000000","700.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"329","2011-06-01 11:16:00-03","MO","MOBOT","3021931","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Gert G. Hatschbach|R. Kummrow","Hatschbach 48889","1985","2","8","Brazil","Paraná",NA,"Rio Taquaral (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"330","2011-06-01 11:16:00-03","MO","MOBOT","3022012","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17509","1967",NA,NA,"Brazil","Paraná",NA,"Mun. Guaraqueçaba, Rio de Cedro alt 50 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"331","2011-06-01 11:08:00-03","MO","MOBOT","3022633","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 21672","1969","6","25","Brazil","Paraná",NA,"Tezoura (mun. S. Mateus do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"332","2011-08-19 10:41:00-03","MO","MOBOT","965569","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos (UNESP)",NA,NA,NA,"Gustavo Martinelli","Martinelli 12254","1987","10","5","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaéde Cima, Nascente do rio das Flores.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"333","2011-06-01 10:35:00-03","MO","MOBOT","100382077","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Eliana Ramos",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 4175","1957","11","2","Brazil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,"41937","auto",NA,NA,NA,"1",NA
"334","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","17756","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Turvo","fazenda rikli","-51.5297012329102","-25.0428009033203",NA,NA,NA,NA,"Árvore 8 m, flor creme;",NA,NA,"Tracheophyta","Proteales","América do Sul",NA,"36663","auto","Magnoliopsida",NA,NA,NA,NA
"335","2020-06-22 14:18:58-03","UNESP-IBILCE","SJRP","13901","PreservedSpecimen","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb","G. Hatschbach",NA,NA,NA,"J.M. Silva",NA,NA,NA,NA,"Brasil","Paraná","Guaratuba","rio arraial, fazenda bamerindus","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 10 m, frutos imaturos, floresta atlântica;",NA,NA,"Tracheophyta","Proteales","América do Sul",NA,"41937","auto","Magnoliopsida",NA,NA,NA,NA
"336","2019-03-29 10:41:40-03","UFSM","HDCF","4790","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Figueira, M.","2016","02","01","?",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA
"337","2019-03-29 10:41:40-03","UFSM","HDCF","4791","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Figueira, M.","2016","02","01","?",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA
"338","2019-03-29 10:41:40-03","UFSM","HDCF","4674","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Figueira, M.","2016","02","01","Longhi, S. J.",NA,"1996","11","17","Brasil","Rio Grande do Sul","Nova Prata","Fazenda Tupi","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,"18634","auto",NA,NA,NA,NA,NA
"339","2018-04-19 15:15:16-03","UNIOESTE","UNOP","6156","S","Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","Gentry, A.","1985",NA,NA,"Hatschbach, G.","21672","1969","06","25","Brasil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore 20m, fruto amarelado. Do erval.",NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA
"340","2021-01-10 20:42:30-03","INPA","INPA","132360","S","Plantae","Meliosmaceae","Meliosma","sellowii","Meliosma sellowii","Urb.",NA,NA,NA,NA,"Hatschbach, GG","48889","1985","02","08","Brasil","Paraná","Morretes","Rio Taquaral","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"INPA0132360","INPA0132360 INPA0132360_e","Dicotyledon","Sabiales","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA
"341","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","16798",NA,"Plantae","Sabiaceae","Meliosma","cf. sellowii","Meliosma cf. sellowii","Urb.","J.A. Lombardi/IV-2013",NA,NA,NA,"R.R. Vervloet; et al","167","2002","04","24","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Árvore 8m de altura, frutos imaturos de cor verde, maduros vinho.","MBML016798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11838",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"V. Demuner; et al","226","1999","11","03","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Árvore 18m, DAP 5m, frutos maduros de cor bege. Ambiente umido, interior de mata.","MBML011838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11928",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","2574","1999","06","16","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Mata de baixada. Arvore 25cm. DAP 23cm. Fuste 11m. Botões verdes.","MBML011928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","11933",NA,"Plantae","Sabiaceae","Meliosma","sellowii","Meliosma sellowii","Urb.","J.A. Lombardi/XII-2006",NA,NA,NA,"L. Kollmann; et al","2662","1999","06","23","Brasil","Espírito Santo","Santa Teresa","Estação Biológica Caixa D'Água","-40.6075","-19.931389","40W36'27","19S55'53",NA,NA,"Mata de encosta. Arvore 20m. DAP 45cm. Fuste 5m. Botões verdes.","MBML011933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
