"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","fieldNumber","typeStatus","individualCount","previousCatalogNumber"
"93","2020-09-12 05:00:02-03","US","US","1915532","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Bro. Daniel","4020","1947","8",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Dept. Antioquia: ''El Peñol''",NA,NA,NA,NA,NA,NA,"US01462445",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","2200441","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","37369","1954","1","24","South America - Neotropics","Venezuela","Amazonas","Río Negro","Cerro de la Neblina, Río Yatua, E of Camp 3","-65.92","1.04","1600",NA,NA,NA,"US00813327",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","2139212","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"R. Tschudy","92","1953",NA,NA,"South America - Neotropics","Venezuela","Aragua",NA,"Parque Nacional Aragua",NA,NA,"1000",NA,NA,NA,"US01462452","US01462452_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","3415407","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","75021","1953","4","15","South America - Neotropics","Venezuela","Bolívar",NA,"Chimantá Massif, camp 4, SW edge of Apácara-tepuí","-62.25","5.21","1600","1800",NA,NA,"US00813335",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2359344","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Bro. Gines","4502",NA,NA,NA,"South America - Neotropics","Venezuela","Miranda",NA,"Tacomque [interpreted]",NA,NA,NA,NA,NA,NA,"US01462453",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","1915311","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","59851","1944","11","4","South America - Neotropics","Venezuela","Bolívar",NA,"Ptari-tepuí, E of Cave Rock","-61.76","5.76","2130",NA,NA,NA,"US00813323","US00813323_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2203558","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"M. L. Grant","9801","1944","8","2","South America - Neotropics","Colombia","Cundinamarca",NA,"Cordillera Oriental, Dep Cundinamaraca, Ridge above upper San Antonio (Río San Martin Valley), 15 km se of Guti3rrez, 60 km s of Bogotá",NA,NA,"2325",NA,NA,NA,"US01462462",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","2200340","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark & J. J. Wurdack","1072","1955","2","23","South America - Neotropics","Venezuela","Bolivar",NA,"Chimanta Massif, Torono-tepuí, Summit, along Caño Mojado, between base of upper falls and drop to escarpment",NA,NA,"1895","1910",NA,NA,"US00813338",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2419469","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"E. L. Little Jr.","9400","1945","2","7","South America - Neotropics","Colombia","Huila",NA,"15-20 km. SE of Garzón, dept. Huila, Cordillera Oriental",NA,NA,"2286",NA,NA,NA,"US01462460",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","220442","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","37369","1954","1","24","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro de la Neblina, Río Yatua, Occasional in upper talus forest east of Camp 3, Lowland and slopes forest",NA,NA,"1600",NA,NA,NA,"US00813328",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","2200339","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark & J. J. Wurdack","55 1072","1955","2","23","South America - Neotropics","Venezuela","Bolívar",NA,"Chimantá Massif, Caño Mojado",NA,NA,"1895","1910",NA,NA,"US00813337",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2290095","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"M. L. Grant","9801","1944","8","2","South America - Neotropics","Colombia","Cundinamarca",NA,"Cordillera Oriental, Dep Cundinamaraca, Ridge above upper San Antonio (Río San Martin Valley), 15 km se of Guti3rrez, 60 km s of Bogotá",NA,NA,"2325",NA,NA,NA,"US01462461",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","2200341","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark & J. J. Wurdack","1072","1955","2","23","South America - Neotropics","Venezuela","Bolivar",NA,"Chimanta Massif, Torono-tepuí, Summit, along Caño Mojado, between base of upper falls and drop to escarpment",NA,NA,"1895","1910",NA,NA,"US00813339",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","2682439","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","95017","1966","3","4","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de humo: bosque húmedo nublado, sobre la fila angosta al norte, entre la cumbre y Cerro La Pavita",NA,NA,"1250","1273",NA,NA,"US01462451",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","2200445","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","37369","1954","1","24","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro de la Neblina, Río Yatua, Occasional in upper talus forest east of Camp 3, Lowland and slopes forest",NA,NA,"140","1700",NA,NA,"US00813331",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"H. H. Rusby","145","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Yungas, S. America",NA,NA,"1829",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","1431696","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"-. Funck","435","1842",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01462440",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","2018018","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"K. von Sneidern","5351","1946","1","2","South America - Neotropics","Colombia","Caldas",NA,"Departamento de Caldas. La Selva. Cordillera Occidental. Vertiente Occidental",NA,NA,"1600","1900",NA,NA,"US01462449","US01462449_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","1424910","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"ex herb. Lehmannianum","7725",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01462456",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2619805","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Dudley, --","13219",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,"Below Camp 3",NA,NA,NA,NA,NA,NA,"US01462447",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","3695994","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109840","1974","1","28","South America - Neotropics","Venezuela","Bolivar",NA,"Meseta del Jaua: Cumbre, porción Sur-oeste: de alto, Este del tributario del Río Marajano","64.5694","4.8139","1810","1880",NA,NA,"US00813333",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2291658","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire & L. Politi","28554","1949","1","21","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Sipapo (Paráque), North Mountain",NA,NA,NA,NA,NA,NA,"US00813342",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2682437","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","95017","1966","3","4","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Praia: Cerro de humo: bosque húmedo nublado, sobre la filla angosta al norte, entre la cumbre y Cerro la Pavita",NA,NA,"1250","1273",NA,NA,"US01462442",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2583924","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","95017","1966","3","4","South America - Neotropics","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de humo: bosque húmedo nublado, sobre la fila angosta al norte, entre la cumbre y Cerro La Pavita",NA,NA,"1250","1273",NA,NA,"US01462450","US01462450_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2200343","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Steyermark, -- & Wurdack","1072",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Torono-tepui",NA,NA,NA,NA,NA,NA,"US00813341",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2723633","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"D. B. Lellinger & E. R. de la Sota","955","1971","4","4","South America - Neotropics","Colombia",NA,NA,"Chocó-Antioquia: At and on both sides of the principal ridge W of La Mansa, at Km 105.5 of the Ciudad Bolivar-Quibdo Road",NA,NA,"2100","2200",NA,NA,"US01462458",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","1144643","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"E. P. Killip","7944","1922","7","1","South America - Neotropics","Colombia","Cauca",NA,"Department of EL cauca ''La Gallera,'' Micay Valley, Cordillera Occidental",NA,NA,"1900","2200",NA,NA,"US01462455",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","1443894","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"R. Kanehira","140","1927","1","13","South America - Neotropics","Peru","Huanuco",NA,"Pampayacu",NA,NA,NA,NA,NA,NA,"US01462454",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2291659","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire & L. Politi","28554","1949","1","21","South America - Neotropics","Venezuela","Amazonas",NA,"The Kunhardt Venezuela, Cerro Sipapo (Paráque), upper montane forest between lower and upper escarpments, north slopes, North Mountain",NA,NA,NA,NA,NA,NA,"US00813343",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2291708","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, R. S. Cowan & J. J. Wurdack","29850","1950","12","5","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Huachamacari, Río Cunucunuma","-65.76","3.8",NA,NA,NA,NA,"US00813325",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","2200444","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","37369","1954","1","24","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro de la Neblina, Río Yatua, Occasional in upper talus forest east of Camp 3, Lowland and slopes forest",NA,NA,"140","1700",NA,NA,"US00813330",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","1619376","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Bro. Daniel","550","1934","12",NA,"South America - Neotropics","Colombia","Antioquia",NA,"Dept. Antioquía: El Santuario",NA,NA,NA,NA,NA,NA,"US02840419",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1915312","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark","59851",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Ptarí-tepuí",NA,NA,NA,NA,NA,NA,"US00813324","US00813324_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2291709","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Maguire, --, Cowan & Wurdack","29850",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Escarpment Face",NA,NA,NA,NA,NA,NA,"US00813326",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2200342","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Steyermark, -- & Wurdack","1072",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Torono-tepui",NA,NA,NA,NA,NA,NA,"US00813340",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","828634","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"H. H. Rusby","145","1885",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Yungas, S. America",NA,NA,"1829",NA,NA,NA,"US01462466",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2619806","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"Dudley, --","13219",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,"Below Camp 3",NA,NA,NA,NA,NA,NA,"US01462448",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","2728488","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"M. Linden","s.n.","1842",NA,NA,"South America - Neotropics","Venezuela","Merida",NA,"République de Venezuela - hautes Andes de Truxtille",NA,NA,"1219","4420",NA,NA,"US01462441","US01462441_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2619804","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"T. R. Dudley","13219","1969","7","24","South America - Neotropics","Peru","Huanuco",NA,"Dept. Huanuco. Southwestern slope of the Rio LlullaPichis watershed, on the ascent of Cerros del Sira","-74.75","-9.43","1280",NA,NA,NA,"US01462446",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","2695992","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109840","1974","1","28","South America - Neotropics","Venezuela","Bolivar",NA,"Meseta del Jaua: Cumbre, porción Sur-oeste: de alto, Este del tributario del Río Marajano","64.5694","4.8139","1810","1880",NA,NA,"US00813334",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2723634","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"D. B. Lellinger & E. R. de la Sota","242","1971","2","9","South America - Neotropics","Colombia","Chocó",NA,"NW side of Alto del Buey, Trail along ridge from the confluence of the forks of the Río Mutatá above the Río Dos Bocas to the top of Alto del Buey",NA,NA,"1450","1750",NA,NA,"US01462459",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2801399","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"C. E. Acosta-Arteaga","207","1974","3","24","South America - Neotropics","Colombia","Cundinamarca",NA,"Mun de Granada, km 37 de la carretera a Fusagasugá, 400 m. abajo de la Quebrada Agua Bonita",NA,NA,"2370",NA,NA,NA,"US01462457","US01462457_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2695993","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109840","1974","2","28","South America - Neotropics","Venezuela","Bolívar",NA,"Meseta del Jaua: Cerro Jaua; porcion SO, Este del Campamento, Este del tributarío del Río Marajano","-64.56","4.81","1810","1880",NA,NA,"US00813332",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2200443","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire, J. J. Wurdack & G. S. Bunting","37369","1954","1","24","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro de la Neblina, Río Yatua, Occasional in upper talus forest east of Camp 3, Lowland and slopes forest",NA,NA,"140","1700",NA,NA,"US00813329",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2291660","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"B. Maguire & L. Politi","28554","1949","1","21","South America - Neotropics","Venezuela","Amazonas",NA,"The Kunhardt Venezuela, Cerro Sipapo (Paráque), upper montane forest between lower and upper escarpments, north slopes, North Mountain",NA,NA,NA,NA,NA,NA,"US00813344","US00813344_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","828632","PreservedSpecimen","Plantae",NA,"Polypodiales","Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M. Tryon",NA,"F. C. Lehmann","s.n.","1884","9","27","South America - Neotropics","Colombia","Antioquia",NA,"In raqui [illegible text] Waldern über Carolina [interpreted]",NA,NA,"2300",NA,NA,NA,"US01462464",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","1431571","PreservedSpecimen","Plantae",NA,"Polypodiales","Lonchitidaceae","Lonchitis","lindeniana","Lonchitis lindeniana","Hook.",NA,"J. J. Linden","543",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,NA,NA,NA,NA,NA,"US00066440",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"Type collection","1",NA
"140","2020-09-12 05:00:02-03","US","US","1273160","PreservedSpecimen","Plantae",NA,"Polypodiales","Lonchitidaceae","Lonchitis","lindeniana","Lonchitis lindeniana","Hook.",NA,"J. J. Linden","543",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Caracas",NA,NA,NA,NA,NA,NA,"US01100876","US01100876_01","Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"Type collection","1",NA
"141","2020-09-12 05:00:02-03","US","US","1431570","PreservedSpecimen","Plantae",NA,"Polypodiales","Lonchitidaceae","Lonchitis","lindeniana","Lonchitis lindeniana","Hook.",NA,"J. J. Linden","543","1842","4",NA,"South America - Neotropics","Venezuela",NA,NA,"Caracas.",NA,NA,NA,NA,NA,NA,"US01100875",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"Type collection","1",NA
"142","2021-01-12 15:23:55-03","UFMG","BHCB-SL","85317","PreservedSpecimen","Plantae",NA,NA,"Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M.Tryon","Salino, A","Salino, A; Mota, RC; Mota, NFO; Melo, PHA","9236","2003","10","10","América","Brasil","Minas Gerais","Santa Maria do Salto","Distrito de Talimã; Fazenda Duas Barras, próximo a divisa com o Estado da Bahia. Floresta Ombrófila Densa Montana","-40.057611","-16.404583","750","850",NA,"Terrestre, caule reptante; na mata","BHCB000670","BHCB000670 BHCB000670_1",NA,NA,NA,NA,NA,"-40.057611","-16.404583",NA,NA,NA,NA
"143","2016-08-23 09:45:14-03","NHMLondon","NHM-LONDON-BOT","BM001027405","S","Plantae",NA,NA,"Dennstaedtiaceae","Blotiella","lindeniana","Blotiella lindeniana","(Hook.) R.M.Tryon","Yasmin S. Baksh-Comeau; b.1953; Baksh-Com.","Alexander Curt Brade; b.1881; d.1971; Brade","9390","1929","09","23",NA,"Brasil","Rio de Janeiro",NA,NA,"-42.966433","-22.412325",NA,NA,NA,NA,NA,NA,NA,"1982","08",NA,NA,"-42.966433","-22.412325",NA,"Type",NA,"NHMUK:ecatalogue:2263259"
