"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","imagecode","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount"
"287","2020-11-12 17:03:15-03","UEL","FUEL","12570","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Colli, S; et al.","s.n.","1990","12","17","Brasil","Paraná","Sapopema","Fazenda Bom Sucesso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-11-12 17:03:15-03","UEL","FUEL","24943","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Paiva, MRC; et al.","s.n.",NA,NA,NA,"Brasil","Paraná","Sapopema","Rio Lajeado Liso","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-11-12 17:03:15-03","UEL","FUEL","27942","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C","727","1998","10","31","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-11-12 17:03:15-03","UEL","FUEL","27941","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Francisco, EM","729","1998","10","31","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-11-12 17:03:15-03","UEL","FUEL","24049","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Kinupp, VF; Francisco, EM","508","1997","11","08","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-11-12 17:03:15-03","UEL","FUEL","24028","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Kinupp, VF; Francisco, EM","279","1997","08","02","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-11-12 17:03:15-03","UEL","FUEL","23335","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Kinupp, VF; Francisco, EM","567","1998","03","07","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-11-12 17:03:15-03","UEL","FUEL","22342","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Medri, C; Kinupp, VF; Francisco, EM","440","1997","09","27","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-11-12 17:03:15-03","UEL","FUEL","16087","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Francisco das Chagas e Silva; et al.","s.n.","1995","10","04","Brasil","Paraná","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"21990","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-11-12 17:03:15-03","UEL","FUEL","20163","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Silva, CT","s.n.","1996","09","14","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-11-12 17:03:15-03","UEL","FUEL","20933","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Groppo, M","2009","05","27","Giraldi, C","s.n.","1996","09","13","Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"56988","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-11-12 17:03:15-03","UEL","FUEL","28463","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Souza, VC; Rodrigues, RR","1993",NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","263","1993","04","27","Brasil","São Paulo","Piracicaba","Mata de Limeira ( dir), dir)","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"44778","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-11-12 17:03:15-03","UEL","FUEL","39994","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Franco, GADC","1997","12",NA,"Dickfeldt, EP","38","1997","11","14","Brasil","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,"13859","auto","Tracheophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-01 15:10:06-03","UnB","UB","165326","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","breviracemosus","Pilocarpus breviracemosus","Cowan","Hatschbach, G","1980",NA,NA,"Hatschbach, G","16324","1967","04","13","Brasil","Paraná ","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,NA,"100","100",NA,"Arvoreta flor creme.; Mata pluvial da encosta de morro.","37295","auto","Dicotyledoneae",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"301","2019-05-06 12:02:19-03","UFU","HUFU","64019","S","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"Ziparro, V.B.","2192","2002","05","29","Brasil","São Paulo","Sete Barras","Parque Estadual Intervales, Base Saibadela, trilha do Quilombo, entre pontos 16 e 17.","-48.75","-24.255556","-48.75","-24.255556",NA,NA,"HUFU00024387","Árvore, ca. 10 m alt. Botões amarelados e frutos imaturos de coloração verde.; Floresta Ombrófila Densa de Terras baixas, ambiente sombreado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-03 15:27:59-03","MN","R-TIPOS","211399","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","Skorupa","Skorupa, L.A.","1992","04",NA,"Skorupa, L.A.; Kameyama, C. & Baumgratz, J.F.A.","991","1992","04","02","Brasil","Bahia","Itapetinga",NA,"-40.2477989196777","-15.2489004135132",NA,NA,NA,NA,"R000211399",NA,"59623","auto",NA,NA,"Isotypus",NA,NA,"R000211399_001",NA,NA,NA,NA,NA
"303","2020-08-20 15:00:27-03","UFSC","FLOR","54471","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Mello, A.S.","2013","02","22","Nuernberg, A.","974","2013","02","21","Brasil","Santa Catarina","Porto Belo","Área de Proteção Ambiental da Ponta do Araçá.","-48.517222","-27.121944","48º31'2''W","27º7'19''S","2","2","FLOR0054471","arbusto, botões verdes. Coordenadas aproximadas.",NA,NA,NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-20 20:42:07-03","UFSC","FLOR","2206","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Smith, L.B.; Cowan","1972",NA,NA,"Klein, R.M.","10142","1972","03","28","Brasil","Santa Catarina","Celso Ramos","Jordão.","-51.3363990783691","-27.6343994140625",NA,NA,"50","50","FLOR0002206","arbusto, flor verde, 2m altura","13642","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-20 20:42:07-03","UFSC","FLOR","2205","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Smith, L.B.; Cowan","1972",NA,NA,"Klein, R.M.","9602","1971","06","25","Brasil","Santa Catarina","Celso Ramos","Jordão.","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,"FLOR0002205","arbusto, flor verde clara","13642","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-08-20 20:42:07-03","UFSC","FLOR","2200","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Smith, L.B.; Cowan","1972",NA,NA,"Klein, R.M.; Bresolin, A.","9469","1971","05","19","Brasil","Santa Catarina","Celso Ramos","Palmas.","-51.3363990783691","-27.6343994140625",NA,NA,"300","300","FLOR0002200","arbusto, flor esverdeada, 1m altura","13642","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-08-20 15:00:27-03","UFSC","FLOR","49397","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","Mello, A.S.","2011","09","04","Nuernberg, A.; Mello, A.S. & Weber, P.","347","2011","09","04","Brasil","Santa Catarina","Porto Belo","APA da Ponta do Araçá.","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"FLOR0049397","arbusto, flor seco. Fruto cápsula deicente.","13032","auto",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-05 18:39:19-03","UFMT","UFMT","9518","S","Plantae","Rutaceae","Pilocarpus","organensis","Pilocarpus organensis","Occhioni & Rizzini",NA,NA,NA,NA,"Occhioni, P.","6046","1974","08",NA,"Brasil","Rio de Janeiro",NA,"Lemacera - Serra dos Órgãos.",NA,NA,NA,NA,NA,NA,NA,"Arbusto de 2m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2021-03-04 15:46:30-03","IF","SPSF","40371","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","G.A.D.C. Franco","2008","09","08","C.Medri & E.M.Francisco","729","1998","10","31","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"COLETA: Encosta beira do rio.&nf;Árvore 3m, frutos imaturos verdes.;","21990","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"310","2021-03-04 15:46:30-03","IF","SPSF","26038","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"C.Medri","508","1997","11","08","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","21990","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"311","2021-03-04 15:46:30-03","IF","SPSF","44170","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.",NA,NA,NA,NA,"R.A.F.Lima & A.G.Aguirre","833","2008","10","24","Brasil","SP","Ibiúna","Parque Estadual de Jurupará, Fazenda Tucano","-47.2200012207031","-23.6499996185303",NA,NA,"570","650",NA,"COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Trilha da Cachoeira do Grito;","43112","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"312","2021-03-04 15:46:30-03","IF","SPSF","24969","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"S.J.G.Silva & M.Sugiyama","199","1991","08","15","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"313","2021-03-04 15:46:30-03","IF","SPSF","24914","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"E.A.Anunciacao & L.Rossi","372","1993","10","27","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"314","2021-03-04 15:46:30-03","IF","SPSF","24950","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"M.C.H.Mamede","284","1990","06","21","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"315","2021-03-04 15:46:30-03","IF","SPSF","24974","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"D.F.Pereira","58","1991","08","14","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"316","2021-03-04 15:46:30-03","IF","SPSF","24951","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"M.C.H.Mamede","237","1990","03","13","Brasil","SP","Iguape","R.Ecol.Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"317","2021-03-04 15:46:30-03","IF","SPSF","37198","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,"N.M.Ivanauskas","2006","08","17","N. Guerin & N.M.Ivanauskas & G.A.D.C. Franco & G.Durigan & S.C.P.M.Souza & M.Salvan","66","2006","08","17","Brasil","SP","Pedregulho","P.E.F.B.J., Pedra Grande","-47.4700012207031","-20.25",NA,NA,"651","651",NA,"COLETA: XLS: SPSFNovo; árvore, 4,5m, frutos imaturos verdes; GEOGRAFIA: mata fechada à margem direita do rio&nf;UTM: X=248464 Y=7764643 ZONA=23K;","27552","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"318","2021-03-04 15:46:30-03","IF","SPSF","25910","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"J.E.A.Bertoni","350","1998","08","20","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata, sub bosque&nf;;","13859","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"319","2021-03-04 15:46:30-03","IF","SPSF","25429","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"E.P.Dickfeldt","411","1998","03","12","Brasil","SP","Porto Ferreira","proximo parque estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","13859","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"320","2021-03-04 15:46:30-03","IF","SPSF","09521","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus subsp. pauciflorus",NA,NA,NA,NA,NA,"O.T. Aguiar","147","1985","10","18","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","54606","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,"subsp. pauciflorus","Magnoliopsida",NA,NA,NA
"321","2021-03-04 15:46:30-03","IF","SPSF","22367","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"E.E.Macedo","262-A","1997","11","08","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"322","2021-03-04 15:46:30-03","IF","SPSF","45035","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.A.Pastore","2011","09","19","C. de Moura & J.N.C.Francisco","383","2011","09","01","Brasil","SP","Iguape","Serra de Peruíbe","-47.005556","-24.339444",NA,NA,NA,NA,NA,"COLETA: Árvore 9m altura; botões amarelados e frutos imaturos verdes.; GEOGRAFIA: Entorno da Estação Ecológica Juréia-Itatins.&nf;Trilha do Cruzeiro;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"323","2021-03-04 15:46:30-03","IF","SPSF","25291","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"D.Sampaio","165","1999","01","12","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.214167","-24.225278",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Nucleo Saibadela, floresta Ombrofila densa, baixo mont&nf;;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"324","2021-03-04 15:46:30-03","IF","SPSF","38119","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","R.Cielo-Filho","2007","05","29","J. A. Pastore & J.B.Baitello & C.R.Lima & D.F.Bueno","1425","2007","05","17","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.770556","-23.51",NA,NA,NA,NA,NA,"COLETA: Árvore 3-4m, botões florais esverdeados, frutos da estação anterior amarronzados.;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"325","2021-03-04 15:46:30-03","IF","SPSF","38627","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","R.Cielo-Filho","2007","11","05","O. T. Aguiar & J. B. Baitello & C. R. Lima","757","2007","08","28","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746944","-23.549167",NA,NA,"630","630",NA,"COLETA: Árvore de 7m, frutos verdes e capsulas marrom.; GEOGRAFIA: Trilha 1.;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"326","2021-03-04 15:46:30-03","IF","SPSF","40534","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","R.S.Almeida","2008","09","01","C.R.Lima & J.B.Baitello & R.Cielo-Filho","112","2008","08","28","Brasil","SP","Itapeva","Estação Experimental","-49.064167","-24.068056",NA,NA,NA,NA,NA,"COLETA: Árvore 5 m, flores em botão.;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"327","2021-03-04 15:46:30-03","IF","SPSF","40541","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","R.S.Almeida","2008","09","01","R.Cielo-Filho & J.B.Baitello & C.R.Lima","752","2008","08","28","Brasil","SP","Itapeva","Estação Experimental","-49.065278","-24.067222",NA,NA,NA,NA,NA,"COLETA: Árvore 6 m, fruto imaturo verde.;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"328","2021-03-04 15:46:30-03","IF","SPSF","44593","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus","A.St.-Hil.","J.B.Baitello","2010","12","20","J.B.Baitello & R.Cielo-Filho & C.R.Lima","2488","2010","09","28","Brasil","SP","Itapeva","Estação Experimental","-49.064444","-24.068333",NA,NA,NA,NA,NA,"COLETA: Árvore 6m, fruto antigo e verde.; GEOGRAFIA: Trilha da Ilha do Pirituba;",NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"329","2021-03-04 15:46:30-03","IF","SPSF","23521","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"C.Chagas Silva",NA,"1995","10","04","Brasil","PR","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","21990","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"330","2021-03-04 15:46:30-03","IF","SPSF","24968","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"S.J.Gomes da Silva","116","1990","12","12","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"331","2021-03-04 15:46:30-03","IF","SPSF","24957","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"C.Bestetti-Costa","140","1996","02","21","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie, umido&nf;;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"332","2021-03-04 15:46:30-03","IF","SPSF","24940","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"I.Cordeiro & E.A.Anunciacao","1378","1994","04","12","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de planicie&nf;;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"333","2021-03-04 15:46:30-03","IF","SPSF","24915","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"E.A.Anunciacao","353","1993","08","29","Brasil","SP","Iguape","E.Ecol.Jureia-Itatins, Serra da Jureia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"334","2021-03-04 15:46:30-03","IF","SPSF","24932","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"L.Rossi","832","1991","03","19","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","55628","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"335","2021-03-04 15:46:30-03","IF","SPSF","25969","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"J.E.A.Bertoni","458","1997","07","23","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sub mata de floresta&nf;;","13859","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"336","2021-03-04 15:46:30-03","IF","SPSF","27334","PreservedSpecimen","Plantae","Rutaceae","Pilocarpus","pauciflorus","Pilocarpus pauciflorus",NA,NA,NA,NA,NA,"E.P.Dickfeldt","38","1997","11","14","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","13859","auto","Magnoliophyta","Sapindales",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
