"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","year","class","month","day","identifiedBy","yearIdentified","monthIdentified","dayIdentified","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"97","2009-06-03 15:36:00-03","MO","MOBOT","100192417","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"M. Magenta|J.E. Magenta N.","Magenta 714","South America","Brazil","Minas Gerais","Prata. Rod. BR 153 km 196. Sentido Prata - Frutal. Campo sujo; beira da rodovia.",NA,NA,NA,NA,NA,"2004",NA,"11","13",NA,NA,NA,NA,NA,"-48.9552778","-19.9330556",NA,NA,NA,NA,"572.00000000",NA,NA,"1"
"98","2009-06-29 16:12:00-03","MO","MOBOT","100197533","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"R. Romero|J.N. Nakajima","Romero 3784","South America","Brazil","Minas Gerais","Estrada para Sacramento, 3 km da sede administrativa, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,"1996",NA,"11","20","J.N. Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"99","2009-08-04 15:52:00-03","MO","MOBOT","100205080","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"P.C. Duarte","Duarte 142","South America","Brazil","Minas Gerais","Borda da Mata próxima à Cachoeira dos Rolinhos, Parque Nacional da Serra da Canastra, São Roque de Minas.",NA,NA,NA,NA,NA,"2002",NA,"11","21","J.N. Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"100","2010-04-23 21:34:00-03","MO","MOBOT","2189401","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1591","South America","Argentina","Misiones","6 km de S. Ignacio camino al paraje Payal",NA,NA,NA,NA,NA,"1996",NA,"10","19","Sáenz, A. A.",NA,NA,NA,"San Ignacio","-55.55","-27.26666",NA,NA,NA,NA,"90.00000000",NA,NA,NA
"101","2010-04-23 21:34:00-03","MO","MOBOT","2189430","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1676","South America","Argentina","Misiones","campos del Teyú Cuaré",NA,NA,NA,NA,NA,"1996",NA,"10","20","Sáenz, A. A.",NA,NA,NA,"San Ignacio","-55.58333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-12-19 11:17:18-03","UFG","UFG","40219","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Duartge, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","142",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"UFG0040219","UFG0040219",NA,"2002",NA,"11","21",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"103","2019-06-10 10:10:14-03","FZB-BH","BHZB","5452","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana",NA,NA,"Madsen, V. et al.","123",NA,"Brasil","MG","Serra da Moeda",NA,"Doação BHCB 45.885. Folhas elipticas. Largas de 1,5cm a 4cm, situadas na base da planta. Anteriormente identificada como Calea sp. Gardner por A.M. Teles , março 2016",NA,NA,NA,"1998",NA,"10","11","G.A Reis -Silva","2017","02","13","Brumadinho","-43.983333","-20.1",NA,NA,"43W 59'","20S 06'","1400","1400",NA,NA
"104","2019-06-10 10:10:14-03","FZB-BH","BHZB","5478","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana",NA,NA,"Silveira, V.M. et al.","88",NA,"Brasil","MG","Serra da Moeda",NA,"Doação BHCB 43.633. Coord: 20°06' S 43°59' W. Alt.1400m. Outros coletores: Silveira, F. Folhas elíticas, opostas cruzadas, com bordas crenadas.Anteriormente identificada como Calea tomentosa Gardner por Jimi Nakajima.",NA,NA,NA,"1998",NA,"09","20","G.A Reis -Silva","2018","11",NA,"Brumadinho","-43.983333","-20.1",NA,NA,"43W 59'","20S 06'","1400","1400",NA,NA
"105","2019-06-10 10:10:14-03","FZB-BH","BHZB","259","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana",NA,NA,"Pôrto de Paula, L.M. et al.",NA,NA,"Brasil","MG","Serra da Moeda",NA,"Doação BHCB. Coletada a 1350 m de altitude. Grupo Caraça da Formação Moeda. Quartzito. Solos pouco evoluídos.Anteriormente identificada como Calea sp. Gardner por A.M. Teles , março 2016",NA,NA,NA,"1990",NA,"01","05","G.A Reis -Silva","2107","02","13","Moeda","-44.0527992248535","-20.3330993652344","14750","auto",NA,NA,"1350","1350",NA,NA
"106","2020-09-12 05:00:02-03","US","US","3450734","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","76597","South America - Neotropics","Brazil","Mato Grosso do Sul","Rod. BR-267, Porto Murtinho-Bonito, proximo do Rio Perdido (Mun. Porto Murtinho).",NA,NA,"US01791748","US01791748_01",NA,"2003","Dicotyledonae","10","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","1803449","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.","Isosyntype","P. Claussen","s.n.","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00124383","US00124383_01",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","3391956","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"E. M. Zardini & I. Chaparro","49511","South America","Paraguay",NA,"Canendiyú, Mbaracayú Natural Reserve, administered by Fundacion Moises Bertoni, Nandurokai [interpreted], Cerro scub.",NA,NA,"US01791750",NA,NA,"1998","Dicotyledonae","10","31",NA,NA,NA,NA,NA,"-55.4789","-23.9942",NA,NA,NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","3409451","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"E. M. Zardini & S. Zavala","45597","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site): around aserradero, Cerrado scrub on red sandy soil.",NA,NA,"US01791746",NA,NA,"1996","Dicotyledonae","10","30",NA,NA,NA,NA,NA,"-56.2131","-23.7931",NA,NA,NA,NA,"210",NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","3450738","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","76675","South America - Neotropics","Brazil","Mato Grosso do Sul","Rodovia Ponta Porã a Bela Vista, proximo da Fazenda Itamarati (Mun. Ponta Porã).",NA,NA,"US01791749","US01791749_01",NA,"2003","Dicotyledonae","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","25196588","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"A. Macedo","1437","South America","Brazil",NA,"Queixaclu [interpreted], Municipio Jataí [interpreted], Estado Go.",NA,NA,"US01791745","US01791745_01",NA,"1948","Dicotyledonae","12","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","3421687","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"E. M. Zardini & S. Zavala","45597","South America","Paraguay","San Pedro","Yaguarete Forest (Sustainable Forest Systems site): around aserradero, Cerrado scrub on red sandy soil.",NA,NA,"US01791747",NA,NA,"1996","Dicotyledonae","10","30",NA,NA,NA,NA,NA,"-56.2131","-23.7931",NA,NA,NA,NA,"210",NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2985435","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker in Mart.",NA,"G. Hatschbach","45919","South America - Neotropics","Brazil","Mato Grosso do Sul","Pacari (mun. Ponta Porã).",NA,NA,"US01791744","US01791744_01",NA,"1982","Dicotyledonae","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","3723589","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"L. Lima, R. Mello-Silva & A. Pontes","220","South America - Neotropics","Brazil","Minas Gerais","Parque Nacional da Serra da Canastra, ca. de 8.5 km da entrada do Parque pela portaria de Sao Roque de Minas. Campo com solo arenoso, umido, do lado direito da estrada.",NA,NA,"US03473472","US03473472_01",NA,"2002","Dicotyledonae","11","9",NA,NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","1803475","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana riedeliana","Baker in Mart.","Isotype","L. Riedel","455","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US00124382","US00124382_01","riedeliana",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-02 16:20:56-03","Cenargen","CEN","87014","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Marcelo Fragomeni Simon","2000",NA,"Brasil","MG","Estrada vicinal a 13 km W da entrada para a Cachoeira Casca D'Anta.","Exsicatas","Erva crescendo de xilopódio. Flores amarelas.","CEN00087014","CEN00087014",NA,"2013",NA,"08","22","J. B. Bringel & G. L. Moreira","2015","01",NA,"SAO ROQUE DE MINAS","-46.601944","-20.321111",NA,NA,"-46.601944","-20.321111","1383","1383",NA,"2"
"117","2020-09-02 16:20:56-03","Cenargen","CEN","104279","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"João Bernardo de Azevedo Bringel Jr.","1089",NA,"Brasil","MG","PARNA da Serra da Canastra, estrada de Sacramento para São Roque.","Exsicatas",NA,"CEN00104279","CEN00104279",NA,"2014",NA,"11","28","J. B. Bringel","2014","11",NA,"SAO ROQUE DE MINAS","-46.800277","-20.1425",NA,NA,"-46.800277","-20.1425","1380","1380",NA,"3"
"118","2020-09-02 16:20:56-03","Cenargen","CEN","94725","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"João Aguiar Nogueira Batista","2264",NA,"Brasil","MG","Serra da Moeda; Entrada para Moeda, cerca de 33 km S de Belo Horizonte a partir do entrocamento do anel rodoviário com a BR 040. Morros a esquerda da pista em direção a Moeda, cerca de 1 km após o entrocamento com a BR 040...","Exsicatas","Em campo limpo seco em encosta pedregosa. Solo areno-argiloso, raso, com algum cascalho sobre a superfície. Área queimada durante a seca. Doação Herbário do Departamento de Botânica - ICB - UFMG. Plantas do Brasil. BHCB 119945.","CEN00094725","CEN00094725",NA,"2007",NA,"12","07","J. B. Bringel","2017","03",NA,"MOEDA","-43.96","-20.271944",NA,NA,"-43.96","-20.271944","1399","1399",NA,"1"
"119","2019-11-13 11:16:11-03","USP","SPF","149133","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Magenta, MAG","285",NA,"Brasil","Minas Gerais","Morro do Chapéu",NA,NA,"SPF00149133",NA,NA,"2001",NA,"10","21","Magenta, MAG","2003","07",NA,"Capitólio","-46.051667","-20.655833",NA,NA,"-46.051667","-20.655833",NA,NA,NA,NA
"120","2019-11-13 11:16:11-03","USP","SPF","149664","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Magenta, MAG","323",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00149664",NA,NA,"2001",NA,"11","06","Magenta, MAG",NA,NA,NA,"Araxá","-47.131056","-19.720694",NA,NA,"-47.131056","-19.720694","1154","1154",NA,NA
"121","2019-11-13 11:16:11-03","USP","SPF","157623","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Magenta, MAG","573",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"SPF00157623",NA,NA,"2003",NA,"03","16","Magenta, MAG","2003","07",NA,"São Roque de Minas","-46.512389","-20.243667",NA,NA,"-46.512389","-20.243667","1409","1409",NA,NA
"122","2019-11-13 11:16:11-03","USP","SPF","196588","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Loeuille, B","472",NA,"Brasil","Minas Gerais","APA Morro da Pedreira",NA,NA,"SPF00196588",NA,NA,"2009",NA,"07","11","Loeuille, B","2009",NA,NA,"Santana do Riacho","-43.603722","-19.216583",NA,NA,"-43.603722","-19.216583","1256","1256",NA,NA
"123","2021-03-15 18:25:26-03","USP","SPF","211318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Antar, GM; Gonella, PM","324",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha do travessão.",NA,"Erva ca. 50 cm alt. Capítulos com flores amareladas.","SPF00211318",NA,NA,"2013",NA,"11","10","Fardin, F","2014","05",NA,"Santana do Riacho","-43.524444","-19.331083",NA,NA,"-43.524444","-19.331083","1100","1100",NA,NA
"124","2019-11-13 11:16:11-03","USP","SPF","87286","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Martens, LA","409",NA,"Brasil","Minas Gerais","Serra da Calçada",NA,NA,"SPF00087286",NA,NA,"1990",NA,"01","10","Anônimo",NA,NA,NA,"Brumadinho","-44.216667","-20.133333",NA,NA,"-44.216667","-20.133333","1400","1400",NA,NA
"125","2019-11-13 11:16:12-03","USP","SPF","92547","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Giulietti, AM","CFCR13623",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00092547",NA,NA,"1994",NA,"01","12","Magenta, MAG","2003","07",NA,"São Roque de Minas","-46.416111","-20.267222",NA,NA,"-46.416111","-20.267222","1095","1176",NA,NA
"126","2019-11-13 11:16:11-03","USP","SPF","63323","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Cordeiro, I","CFSC10577",NA,"Brasil","Minas Gerais","Serra da Bandeirinha",NA,NA,"SPF00063323",NA,NA,"1987",NA,"09","10","Fardin, F","2014","05",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA
"127","2019-11-13 11:16:11-03","USP","SPF","124344","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Rapini, A","415",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,"SPF00124344",NA,NA,"1997",NA,"10","21","Fardin, F","2014","05",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA
"128","2019-11-13 11:16:11-03","USP","SPF","155677","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Lima, LR","220",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,NA,"SPF00155677",NA,NA,"2002",NA,"11","09","Magenta, MAG","2003","03",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:16:11-03","USP","SPF","37835","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Mello-Silva, R","CFCR5813",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00037835",NA,NA,"1984",NA,"11","03","Magenta, MAG","2003","07",NA,"São Thomé das Letras","-44.9852981567383","-21.7222003936768","16076","auto",NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:16:11-03","USP","SPF","35584","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pirani, JR","CFCR5784",NA,"Brasil","Minas Gerais","Morro do Gavião",NA,NA,"SPF00035584",NA,NA,"1984",NA,"11","02","Magenta, MAG","2003","07",NA,"São Thomé das Letras","-44.9852981567383","-21.7222003936768","16076","auto",NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:11:13-03","UEFS","HUEFS","71727","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Calea","clausseniana","Calea clausseniana var. clausseniana","Baker",NA,"Pedersen, T.M.","13363",NA,"Argentina","Corrientes","Carambola.",NA,NA,"HUEFS0071727","HUEFS0071727","var. clausseniana","1982","Asteranae","03","10",NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-12-04 16:39:46-03","FFCLRP","SPFR","4701","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Da Costa,F.B.","22",NA,"Brasil","Minas Gerais","Parque Nacional Serra da Canastra.",NA,NA,NA,NA,NA,"1997",NA,"09","06","Nakajima, J.N.","1998","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-12-04 16:39:46-03","FFCLRP","SPFR","4683","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Da Costa,F.B.","58",NA,"Brasil","Minas Gerais","Estrada Sete Voltas-Delfinópolis, a 5 km de Sete Voltas.",NA,"Campo Rupestre.",NA,NA,NA,"1998",NA,"01","11","Nakajima, J.N.","1998","08",NA,"Delfinópolis","-46.8539009094238","-20.343900680542","41380","auto",NA,NA,NA,NA,NA,NA
"134","2019-12-04 16:39:46-03","FFCLRP","SPFR","4702","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Da Costa,F.B.","49",NA,"Brasil","Minas Gerais","Estrada Uberlândia-Uberaba, km 131, em frente ao Sítio Ana Branca.",NA,NA,NA,NA,NA,"1997",NA,"11","10","Nakajima, J.N.","1998","08",NA,"Uberlândia","-48.2771987915039","-18.9186000823975","58223","auto",NA,NA,NA,NA,NA,NA
"135","2019-09-04 20:02:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana",NA,"Syntype","J. E. B. Warming",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"1865","Dicotyledoneae","11","25",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-13 16:04:27-03","UNISANTA","HUSC","10751","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Faleiro, D.P.V.","3",NA,"Brasil","Minas Gerais","Serra da Canastra, após 1km da portaria 3.",NA,"Erva c.a. 40cm de altura, flores amarelas, odor suave, ramos aéreos eretos, pedúnculo floral sinuoso próximoa inflorescência, peduncúlo floral de algunas ramos avermelhados, folhas p#?#roximo ao chão.; Cerrado aberto.",NA,NA,NA,"2012",NA,"11","02","Magenta, M.A.G.",NA,NA,NA,"Sacramento","-45.921361","-20.135306",NA,NA,"-45.921361","-20.135306","1283","1283",NA,NA
"137","2019-11-13 16:04:27-03","UNISANTA","HUSC","10755","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Faleiro, D.P.V.","17",NA,"Brasil","Minas Gerais","Uberlândia. BR 50 no trercho sentido Uberlândia. Encontrada no lado direito BR, antes do posto Tijuca que fica do lado esquerdo.",NA,"Erva, c.a. 70cm de altura, flores amarelas, folhas grossas e grandes.",NA,NA,NA,"2012",NA,"12","17","Magenta, M.A.G.",NA,NA,NA,"Uberaba","-48.062639","-19.444667",NA,NA,"-48.062639","-19.444667","779","779",NA,NA
"138","2019-11-13 16:04:27-03","UNISANTA","HUSC","10756","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Faleiro, D.P.V.","16",NA,"Brasil","Minas Gerais","Serra da Canastra, após 11,4 km da portaria 1. Lado direito da estrada.",NA,"Erva c.a. 30cm de altura, flores amarelas, folhas próximo ao solo, inflorescência com odor suave.",NA,NA,NA,"2012",NA,"12","13","Magenta, M.A.G.",NA,NA,NA,"São Roque de Minas","-46.475722","-20.217667",NA,NA,"-46.475722","-20.217667","1421","1421",NA,NA
"139","2019-11-13 16:04:27-03","UNISANTA","HUSC","8503","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Sampaio, P.S.P.; Sampaio, A.F.P.","862",NA,"Brasil","Minas Gerais","zona rural do Canta Galo, sítio das panelas; próximo à cachoeira das panelas, ribeirão canta galo",NA,"Erva com 0,30m de altura e flores amarelas; cerrado",NA,NA,NA,"2013",NA,"09","28","Sampaio, P.S.P.","2015","09",NA,"São Thomé das Letras","-44.9852981567383","-21.7222003936768","16076","auto",NA,NA,NA,NA,NA,NA
"140","2020-11-04 17:28:35-03","UEM","HUEM","24580","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Souza, LA; col.","219",NA,"Brasil","Paraná","Furnas Gêmeas",NA,"Capítulos coloração amarela.","HUEM000001269","HUEM000001269",NA,"2013",NA,"12","12","J.N. Nakajima","2015","08",NA,"Ponta Grossa","-49.956722","-25.146583",NA,NA,"-49.956722","-25.146583",NA,NA,NA,NA
"141","2019-11-01 14:53:25-03","UnB","UB","123464","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Hatschbach, G","76675","Southern America","Brasil","Mato Grosso do Sul","Rodovia Ponta Porã a Bela Vista, próximo da Fazenda Itamarati",NA,"Capítulo amarelo.; Ereta 0,7m.; Campo limpo, seco",NA,NA,NA,"2003",NA,"10","23","Robinson, H","2004",NA,NA,"Ponta Porã","-55.7256011962891","-22.5361003875732","102608","auto",NA,NA,NA,NA,NA,NA
"142","2019-11-01 14:53:25-03","UnB","UB","123463","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R","3784","Southern America","Brasil","Minas Gerais","Estrada para Sacramento, 3km da sede administrativa, Parque Nacional da Serra da Canastra",NA,"Brácteas verdes e marrons.; Herbáceo 0,3m.; Campo limpo",NA,NA,NA,"1996",NA,"09","20","Nakajima, JN",NA,NA,NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"143","2019-05-06 11:52:46-03","UFU","HUFU","10142","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G. & Alcantara, M.B.","2952",NA,"Brasil","Minas Gerais","Estrada para Cachoeira Casca D'Anta",NA,"Herbáceo, ca. de 0,3 m. Brácteas verdes, corola e estigma amarelos.; Afloramentos rochosos.","HUFU00057343","HUFU00057343",NA,"1995",NA,"09","28","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"144","2019-05-06 11:52:46-03","UFU","HUFU","30333","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","307",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra",NA,"Erva, ca. 0,45 m. Brácteas involucrais amarelas, corola amarelo claro.; Campo rupestre.","HUFU00057349","HUFU00057349",NA,"2002",NA,"11","19","Hattori, E.K.O.","2005","03","04","São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"145","2019-05-06 11:52:46-03","UFU","HUFU","5542","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N. & Guilherme, F.A.G.","885",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Beira da estrada a 3 km da sede.",NA,"Herbácea, ca. 0,3 m. Cálice vinho, corola púrpura.; Campo limpo 2 mêses após queimada.","HUFU00057352","HUFU00057352",NA,"1994",NA,"04","16","Nakajima, J.N.","1998","06",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"146","2019-05-06 11:52:46-03","UFU","HUFU","13089","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Nakajima, J.N.; Romero, R.","2126",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, próximo à torre de observação.",NA,"Herbáceo ca. de 0,4 m. Brácteas verdes, estrias marrons, corola, anteras e estigmas amarelos.; Campo limpo, 2 mêses após queimada.","HUFU00057337","HUFU00057337",NA,"1996",NA,"09","24","Nakajima, J.N.","1998","07",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
"147","2019-05-06 11:52:46-03","UFU","HUFU","12903","S","Plantae",NA,NA,"Asteraceae","Calea","clausseniana","Calea clausseniana","Baker",NA,"Romero, R.; Nakajima, J.N.","3718",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Fazenda Zagaia.",NA,"Herbáceo ca. de 0,8 m. Brácteas externas verdes, internas avermelhadas, corola, anteras e ramos amarelos.; Campo limpo alterado, 2 meses após queimada.","HUFU00057339","HUFU00057339",NA,"1996",NA,"09","25","Nakajima, J.N.","1998","07",NA,"São Roque de Minas","-46.3657989501953","-20.2453002929688","57119","auto",NA,NA,NA,NA,NA,NA
