"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"99","2020-09-12 05:00:02-03","US","US","2568605","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"L. Smith & E. L. McWilliams","15356","South America - Neotropics","Brazil",NA,NA,"US02148797","US02148797_01","1968","2","1","Rio de Janeiro",NA,"1-3 km south of Lidice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","2646938","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"F. C. Hoehne","s.n.","South America - Neotropics","Brazil",NA,NA,"US01107512","US01107512_01","1932","1","20","São Paulo",NA,"[ Park and Botanical Garden in Sao Paulo]",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"2",NA,NA
"101","2020-09-12 05:00:02-03","US","US","598038","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Riedel, --","s.n.","South America","Brazil",NA,NA,"US02148805","US02148805_01","1833",NA,NA,NA,NA,"Brasilia, pr. St. Paulo Deebr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2667031","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"R. Belém","1552","South America - Neotropics","Brazil",NA,NA,"US02148799","US02148799_01","1965","8","9","Espírito Santo",NA,"Reserva Florestal de Sooretama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","1543551","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Y. Mexia","4393","South America - Neotropics","Brazil",NA,NA,"US02148802","US02148802_01","1930","2","25","Minas Gerais",NA,"Vicosa, Agricultural College lands, near western boundary",NA,NA,"680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","3561133","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"W. Hoehne","SPF12399","South America - Neotropics","Brazil",NA,NA,"US02148801","US02148801_01",NA,NA,NA,"São Paulo",NA,"S.P. Parque do Estado de S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","2646754","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Ranzato Filardi, F. L., (JBRJ)","F. C. Hoehne","s.n.","South America - Neotropics","Brazil",NA,"Previously annotated by V.E. Rudd (1973) as Machaerium legala (Vell.) Benth. Specimen apparently made from cultivated plant(?).","US00385830","US00385830_01","1932","5","26","São Paulo",NA,"Estado de São Paulo: São Paulo, Parque do Estado.",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"106","2019-11-13 11:22:32-03","USP","SPF","198334","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Anônimo","Lima, HC","6613",NA,"Brasil",NA,NA,"SPF00198334",NA,"2007","05","22","Rio de Janeiro","Nova Iguaçu",NA,"-43.436389","-22.585278","250","250",NA,NA,NA,NA,"-43.436389","-22.585278",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-15 18:27:54-03","USP","SPF","83390","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Filardi, FLR","Ule, EHG","s.n.",NA,"Brasil",NA,"Árvore. (ex Herb. Museu Nacional do Rio de Janeiro)","SPF00083390",NA,"1894","02",NA,"Rio de Janeiro","Rio de Janeiro","Perto de Campo Bello.","-43.2075004577637","-22.9027996063232",NA,NA,NA,"2011","57442","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA
"108","2021-03-15 18:27:54-03","USP","SPF","83572","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, FC","Hoehne, FC","s.n.",NA,"Brasil",NA,"Nativa. Forma mais arborescente","SPF00083572",NA,"1932","05","26","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-13 11:22:32-03","USP","SPF","13204","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, W","Hoehne, W","s.n.",NA,"Brasil",NA,NA,"SPF00013204",NA,"1945","01","10","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-11-13 11:22:32-03","USP","SPF","12399","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, W","Hoehne, W","s.n.",NA,"Brasil",NA,NA,"SPF00012399",NA,"1947","04","17","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-13 11:22:32-03","USP","SPF","83573","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, FC","Hoehne, FC","217",NA,"Brasil",NA,"Planta escandente, nativa. (Planta viva nº 217)","SPF00083573","SPF00083573","1932","04",NA,"São Paulo","São Paulo","Parque e Jardim Botânico de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,"isosyntype","1932","53584","auto",NA,NA,"01","20",NA,NA,NA,NA,NA
"112","2019-11-13 11:22:32-03","USP","SPF","10714","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, W","Hoehne, W","s.n.",NA,"Brasil",NA,NA,"SPF00010714",NA,"1941","04","01","São Paulo","São Paulo","Próximo de Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-05-08 11:12:46-03","UEFS","HUEFS","204332","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Lima, H.C.","7677",NA,"Brasil",NA,"Mata degradada.","HUEFS0204332",NA,"2013","05","31","Rio de Janeiro","Nova Friburgo","Estrada para Macaé de Cima, Ca. 2 km após o hotel Garllip.","-42.5","-22.55","1109","1109",NA,NA,NA,NA,"42W30'0''","22S33'0''",NA,NA,"Rosanae",NA,NA,NA,NA
"114","2020-05-08 11:12:46-03","UEFS","HUEFS","229587","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","H.C.de Lima","Lima, H.C.de","7756",NA,"Brasil",NA,NA,"HUEFS0229587",NA,"2014","03","05","Rio de Janeiro","Duque de Caxias","Vista Alegre, Santo Antonio da Serra, Sítio Sinal do Vale, Trilha para o cume dos Anjos Verdes","-43.269722","-22.6125","265","265",NA,"2014",NA,NA,"43W16'11''","22S36'45''","03",NA,"Rosanae",NA,NA,NA,NA
"115","2019-06-11 13:29:02-03","F","FMNH-SEEDPLANTS","V0357902F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"RRC ID Flag","I. A. Araújo","26","South America","Brazil",NA,NA,"V0357902F","V0357902F_01 V0357902F_02","1989","4","6","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","26",NA,NA,NA
"116","2017-10-24 15:05:42-02","F","FMNH-SEEDPLANTS","V0371752F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,NA,"W. Hoehne","13204","South America","Brazil",NA,NA,"V0371752F","V0371752F_01","1945","1","10",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"117","2020-04-29 16:29:52-03","UFVJM","HDJF","2841","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Garcia, RJF","Garcia, RJF","3673","Southern America","Brasil",NA,NA,"HDJF002841","HDJF002841_01","2012","08","07","São Paulo","São Paulo","Parque Natural Jaceguava, junto à divisa com Solo Sagrado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2012","53584","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA
"118","2019-01-25 15:40:54-02","IAC","IAC","25707","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","F.L.R. Filardi","J.P. Lanna","1067",NA,"Brasil",NA,NA,NA,NA,"1965","08","10","Espírito Santo","Linhares","Refúgio biol. Sooretama","-40.0722","-19.3911",NA,NA,NA,"2009",NA,NA,"-40.0722","-19.3911","12","02",NA,NA,NA,NA,NA
"119","2019-01-25 15:40:54-02","IAC","IAC","32790","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","F.L.R. Filardi","L. Krieger","10762",NA,"Brasil",NA,"Nome popular: bico-de-pato",NA,NA,"1971","09","07","Minas Gerais","Juiz de Fora","Rio dos Peixes","-43.3503","-21.7642",NA,NA,NA,"2009",NA,NA,"-43.3503","-21.7642","12","02",NA,NA,NA,NA,NA
"120","2020-07-23 12:07:44-03","CEPLAC","CEPEC","61454","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"H. C. de Lima","H. C. de Lima","3808",NA,"Brasil",NA,NA,NA,NA,"1972","02","04","Rio de Janeiro","nova friburgo","Res. Eco. Mun. de Macae de Cima, estr. p/ Sitio Sophronites, prox. ao Rio.","-42.05","-22",NA,NA,NA,NA,NA,NA,"42W3'","22S0'",NA,NA,NA,NA,NA,"30/12/1990",NA
"121","2020-07-23 12:07:44-03","CEPLAC","CEPEC","61457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"C. M. B. Correia","C. M. B. Correia","70",NA,"Brasil",NA,NA,NA,NA,"1969","09","09","Rio de Janeiro","nova friburgo","res. Eco. Mun. de macae de Cima, prox. ao sitio Sr. Bob.","-42.05","-22",NA,NA,NA,NA,NA,NA,"42W3'","22S0'",NA,NA,NA,NA,NA,"30/12/1990",NA
"122","2020-07-23 12:07:44-03","CEPLAC","CEPEC","61327","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"C. M. B. Correia","C. M. B. Correia","96",NA,"Brasil",NA,NA,NA,NA,"1990","08","13","Rio de Janeiro","nova friburgo","Res. Eco. Mun. de Macae de Cima, Sitio Faz. Velha.","-42.05","-22",NA,NA,NA,NA,NA,NA,"42W3'","22S0'",NA,NA,NA,NA,NA,"30/12/1990",NA
"123","2020-07-23 12:07:44-03","CEPLAC","CEPEC","63695","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"F. L. R. Filardi","T. S. M. Grandi",NA,NA,"Brasil",NA,NA,NA,NA,"1986","06","05","Minas Gerais","BOM JARDIM","Serra do Pau (entre Bom Jardim e Santa Rita)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2011",NA
"124","2020-07-23 12:07:44-03","CEPLAC","CEPEC","61458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"H. C. de Lima","H. C. de Lima","3798",NA,"Brasil",NA,NA,NA,NA,"1972","02","04","Rio de Janeiro","nova friburgo","Res. Eco. Mun. de Macae de Cima, estr. p/ Sitito Sophronites.","-42.05","-22",NA,NA,NA,NA,NA,NA,"42W3'","22S0'",NA,NA,NA,NA,NA,"30/12/1990",NA
"125","2020-07-23 12:07:44-03","CEPLAC","CEPEC","136693","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"R. D. Ribeiro","R. D. Ribeiro","577",NA,"Brasil",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"Rio de Janeiro","nova friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 12:07:44-03","CEPLAC","CEPEC","61453","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum",NA,"H. C. de Lima","H. C. de Lima","3583",NA,"Brasil",NA,NA,NA,NA,"1995","07","08","Rio de Janeiro","nova friburgo","Macae de Cima, a 1,5Km do Hotel Faz. Sao Joao.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA
"127","2019-11-01 14:59:59-03","UnB","UB","142126","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Hoehne, W","SPF12399","Southern America","Brasil",NA,"Frutos.; Árvore.; Mata",NA,NA,"1947","04","17","São Paulo","São Paulo","Parque do Estado de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 14:59:59-03","UnB","UB","142125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Hoehne, W","SPF13204","Southern America","Brasil",NA,NA,NA,NA,"1945","01","10","São Paulo","São Paulo","Parque Estadual","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 14:59:59-03","UnB","UB","142127","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Kuhlmann, JG","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1936","01","02","Minas Gerais","Viçosa",NA,"-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-10-03 10:03:46-03","UFSCar","SORO","3659","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Joanitti, S.A.; Miralha, D.; Saldanha, L.L.","1",NA,"Brasil",NA,"Arbusto com frutos",NA,NA,"2013","04","10","São Paulo","Pardinho","Ponta da cuesta (Pedra Furada), floresta estacional semidecidual","-48.345083","-23.051194",NA,NA,NA,NA,NA,NA,"48°20'42.3W","23°03'04.3S",NA,NA,NA,NA,NA,NA,NA
"131","2020-08-26 10:48:59-03","MCN-FZBRS","HAS","86472","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Mattos, J.","s.n.",NA,"Brasil",NA,"Cerca de 2m. de altura, flores pequenas.","HAS0086472",NA,"1961","01",NA,"São Paulo","Itapetininga","Perto da cidade,","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:05:57-03","IBt","SP","266867","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Lima, HC; et al.","3798",NA,"Brasil",NA,NA,NA,NA,"1990","06","03","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Estrada para sítio Sophronites","-42.05","-22","1000","1000",NA,NA,NA,NA,"-42.05","-22",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-21 10:05:57-03","IBt","SP","442481","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Villagra, BLP","Villagra, BLP","294",NA,"Brasil",NA,NA,NA,NA,"2010","06",NA,"São Paulo","Santo André","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 49.","-46.1722","-23.467",NA,NA,NA,"2010",NA,NA,"-46.1722","-23.467","06",NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:05:57-03","IBt","SP","442481a","Xilot","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Villagra, BLP","Villagra, BLP","294",NA,"Brasil",NA,NA,NA,NA,"2010","06",NA,"São Paulo","Santo André","Parque Natural Nascentes de Paranapiacaba, Olho D'Água. Parcela 49.","-46.1722","-23.467",NA,NA,NA,"2010",NA,NA,"-46.1722","-23.467","06",NA,NA,NA,NA,NA,NA
"135","2019-11-21 10:05:57-03","IBt","SP","35638","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, FC","Kuhlmann, JG","78",NA,"Brasil",NA,NA,"SP003728","SP003728","1935","04","21","Minas Gerais","Viçosa","Arraial de Araponga","-42.8819007873535","-20.7539005279541",NA,NA,"Syntype",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 10:05:57-03","IBt","SP","35637","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Hoehne, FC","Kuhlmann, JG","s.n.",NA,"Brasil",NA,NA,NA,NA,"1935","01","02","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"Syntype",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 10:05:57-03","IBt","SP","101056","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Sartori, A","Teixeira, BC","115",NA,"Brasil",NA,NA,NA,NA,"1966","07","07","São Paulo","São Paulo","Interlagos. Capoeira","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1994","53584","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA
"138","2019-11-21 10:05:57-03","IBt","SP","29674","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Rudd, VE","Hoehne, FC","s.n.",NA,"Brasil",NA,NA,"SP033091","SP033091","1932","05","26","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"Syntype","1973","53584","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"139","2019-11-21 10:05:57-03","IBt","SP","327907","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"Hoehne, W","s.n.",NA,"Brasil",NA,NA,NA,NA,"1945","01","10","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-08-13 18:02:11-03","IBt","SP","28731","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Filardi, FLR","Hoehne, FC","s.n.",NA,"Brasil",NA,"Escandente, nativa. 20/I/1932 (fl.), IV/1932 (fr.). Planta viva n. 217","SP000152","SP000152","1932","01","20","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Syntype","2011","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-08-13 18:02:11-03","IBt","SP","28731a","Extra","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Filardi, FLR","Hoehne, FC","s.n.",NA,"Brasil",NA,"Escandente, nativa. 20/I/1932 (fl.), IV/1932 (fr.). Planta viva n. 217","SP000153","SP000153","1932","01","20","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Syntype","2011","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-13 18:02:11-03","IBt","SP","303850","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Filardi, FLR","Hoehne, FC","s.n.",NA,"Brasil",NA,"Escandente, nativa. 20/I/1932 (fl.), IV/1932 (fr.). Planta viva n. 217",NA,NA,"1932","01","20","São Paulo","São Paulo","Parque do Estado, Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"Lectotype","2011","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:05:57-03","IBt","SP","201498","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Sartori, A","Romaniuc Neto, S","163",NA,"Brasil",NA,NA,NA,NA,"1984","05","30","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"1993","53584","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:05:57-03","IBt","SP","398189a","Xilot","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Villagra, BLP","Villagra, BLP","244",NA,"Brasil",NA,NA,NA,NA,"2006","05","04","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Trilha de terra batida","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2006","53584","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:05:57-03","IBt","SP","398189","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Villagra, BLP","Villagra, BLP","244",NA,"Brasil",NA,NA,NA,NA,"2006","05","04","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Trilha de terra batida","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2006","53584","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:05:57-03","IBt","SP","13364","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Rudd, VE","Hoehne, FC; Gehrt, A","s.n.",NA,"Brasil",NA,NA,"SP003433","SP003433","1924","01","24","São Paulo","São Paulo","Parque Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,"Syntype","1976","53584","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA
"147","2019-11-21 10:05:57-03","IBt","SP","336987","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Mendonça Filho, CV","Cordeiro, I","1641",NA,"Brasil",NA,NA,NA,NA,"1994","09",NA,"São Paulo","São Paulo","SESC Interlagos, fragmento de mata ombrófila","-46.6300010681152","-23.5400009155273",NA,NA,NA,"2000","53584","auto",NA,NA,"03","27",NA,NA,NA,NA,NA
"148","2011-01-11 13:01:06-02","GH","HU-HERB","GH 00065274","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne",NA,"F. C. Hoehne",NA,"South America","Brazil","Sheet",NA,NA,NA,"1932","1","20","São Paulo",NA,"São Paulo, Parque e Jardim Botanico",NA,NA,NA,NA,"Isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"149","2014-09-23 10:57:48-03","G","G","G00371211","S","Plantae",NA,NA,"Fabaceae","Machaerium","cantarellianum","Machaerium cantarellianum","Hoehne","Rudd, V. E.","Hoehne, F. C.","28731","AMERIQUE DU SUD","Brazil",NA,"Coordinate uncertainty: Precision undefined Image URL: No picture available on the institution's web site","G00371211",NA,"1932","01","20","São Paulo",NA,NA,"-46.63944444","-23.53277778",NA,NA,"ISOSYNTYPUS of Machaerium cantarellianum Hoehne","1971",NA,NA,"-46.63944444","-23.53277778","01","01",NA,NA,NA,NA,NA
