"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"805","2020-08-31 09:00:23-03","INPA","INPA","206346","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Ratter, JA","1993","11","10","Southern America","Brasil",NA,NA,NA,"INPA0206346","Mato Grosso","Fazenda do Senhor Antônio, Fazenda do Senhor Antônio, Serra da Petrovina, Tatuapé.","-54.1","-16.783333","-54.1","-16.783333","Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","7085","Tatuapé","INPA0206346 INPA0206346_e",NA,NA,NA,NA,NA,NA,"2014","09",NA,NA,NA,NA,NA,NA
"806","2020-08-31 09:00:23-03","INPA","INPA","94478","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin, HS","1965","12","03","Southern America","Brasil",NA,NA,NA,"INPA0094478","Goiás","Cerrado, 5 Km S of Corumbá de Goiás","-48.8086","-15.96878","-48.8086","-15.96878","Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","10979",NA,"INPA0094478 INPA0094478_e",NA,"1000","1000",NA,NA,NA,"2007","06",NA,NA,NA,NA,NA,NA
"807","2020-08-31 09:00:23-03","INPA","INPA","75024","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Macêdo, M","1976","09","08","Southern America","Brasil",NA,NA,NA,"INPA0075024","Mato Grosso","Rodovia Transpantaneira Km 62, Rodovia Transpantaneira, Km 62, margem esquerda, rio Pixaim.","-56","-15.6","-56","-15.6","Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","456","Poconé","INPA0075024 INPA0075024_e",NA,NA,NA,NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"808","2020-08-31 09:00:23-03","INPA","INPA","245885","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Soares e Silva, LH","2011","09","11","Southern America","Brasil",NA,NA,NA,"INPA0245885","Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,"Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","1565","Alto Paraíso de Goiás","INPA0245885 INPA0245885_e INPA0245885_num",NA,NA,NA,NA,"44724","auto","2014","09",NA,NA,NA,NA,NA,NA
"809","2020-08-31 09:00:23-03","INPA","INPA","280810","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Machado, CC","2017","04","07","Southern America","Brasil",NA,NA,NA,"INPA0280810","Amazonas","RDS Piagaçu-Purus, Comunidade Cuiuanã; paranã do Ipixuna sentido Codajás","-61.3731002807617","-3.89832997322083",NA,NA,"Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA; Machado, CC","288","Beruri",NA,NA,NA,NA,NA,"192124","auto","2017","09",NA,NA,NA,NA,NA,NA
"810","2020-08-31 09:00:23-03","INPA","INPA","240142","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Luize, BG","2011","01","24","Southern America","Brasil",NA,NA,NA,"INPA0240142","Amazonas","Divisa de municipio Beruri; RDS Piagaçú-Purus; Floresta de várzea; Parcela 1, ind. 19; Beira do Paraná do Ipixuna","-62.3015","-5.116861","-62.3015","-5.116861","Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","310","Anori","INPA0240142 INPA0240142_e",NA,NA,NA,NA,NA,NA,"2011","05","16",NA,NA,NA,NA,NA
"811","2020-08-31 09:00:23-03","INPA","INPA","219299","S","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Assunção, PACL","2006","03","30","Southern America","Brasil",NA,NA,NA,"INPA0219299","Amazonas","Igapó, Rio Mutum, tributário do Rio Jutaí, Reserva Cujubim.","-68","-5","-68","-5","Dicotyledon Com-Clade","Celastrales","(Mart. ex Schult.) G.Don","Lombardi, JA","1741","Jutaí","INPA0219299 INPA0219299_e INPA0219299_e1",NA,"150","150",NA,NA,NA,"2010","09",NA,NA,NA,NA,NA,NA
"812","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","17218",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R.R. Vervloet; et al","2002","08","01",NA,"Brasil",NA,NA,"Arbusto, 3m de altura, baixada, fundo de vale, dossel aproximado de 20m, frutos imaturos de cor verde.","MBML017218","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"(Mart. ex Schult.) G.Don","J. A. Lombardi/24-02-2003","632","Santa Teresa","MBML017218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","18917",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R.R. Vervloet; et al","2002","12","19",NA,"Brasil",NA,NA,"Árvore com 10m, flores com sép. E centro das pét marrom, topo de morro, dossel 20m, altitude 930m.","MBML018917","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"(Mart. ex Schult.) G.Don","J. A. Lombardi/24-02-2003","1592","Santa Teresa","MBML018917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","19672",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R.R. Vervloet; et al","2003","02","12",NA,"Brasil",NA,NA,"Árvore com 18m, frutos imaturos de cor verde, maduros amarelos, baixada, dossel de 18m.","MBML019672","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"(Mart. ex Schult.) G.Don","J.A. Lombardi/XII-2012","1803","Santa Teresa","MBML019672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","20188",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","R.R. Vervloet; et al","2003","02","25",NA,"Brasil",NA,NA,"Liana, folhas coriáceas, frutos imaturos verdes, maduros amarelos, arilo branco.","MBML020188","Espírito Santo","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"(Mart. ex Schult.) G.Don","J. A. Lombardi/2003","1909","Santa Teresa","MBML020188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","40601",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","A. P. Fontana; K.A. Brahim","2007","01","30",NA,"Brasil",NA,NA,"Arbusto ca 2m. Frutos verdes","MBML040601","Espírito Santo","APA Goiapaba-açu, propriedade Dos Buenos. Floresta Ombrófila Densa, mata de encosta.","-40.490444","-19.904944","40W29'25,6","19S54'17,8",NA,NA,"(Mart. ex Schult.) G.Don","J.A. Lombardi/XII-2012","2779","Fundão","MBML040601",NA,"500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","7403",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","L. D. Thomaz","1993","03","02",NA,"Brasil",NA,NA,"Altura 5m, PAP 22cm, caule interno branco, externo vinho.","MBML007403","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"(Mart. ex Schult.) G.Don","J. A. Lombardi/24-02-2003","1049","Santa Teresa","MBML007403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","8153",NA,"Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","L. Kollmann; E. Bausen & W. Pizziolo","1998","10","28",NA,"Brasil",NA,NA,"Mata de encosta. Planta 50cm. Sombra. Flor branca com centro marrom","MBML008153","Espírito Santo","São Lourenço, Mata Fria","-40.683611","-19.931111","40W41'1","19S55'52",NA,NA,"(Mart. ex Schult.) G.Don","J. A. Lombardi/Fev.-2003","818","Santa Teresa","MBML008153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-06-15 15:29:56-03","UNESP-RC","HRCB","23099","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Kirkbride Jr., J.H.","1980","10","17",NA,"Brasil",NA,NA,"Árvore até 14 m com diámetro de 40 cm; flores velhas",NA,"Distrito Federal","Perto do Rio das Salinas","-47.95","-15.516667","47º57'W","15º31'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.",NA,NA,NA,"870","870",NA,NA,NA,"2005","08",NA,NA,NA,NA,NA,NA
"820","2020-06-15 15:29:56-03","UNESP-RC","HRCB","40436","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Brito, M.","2001","11","23",NA,"Brasil",NA,NA,"Árvore 5 m. flores com estames alaranjados e pétala marelo-creme",NA,"Goiás",NA,"-49.133333","-15.783333","49º08'W","15º47'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","46","Pirenópolis",NA,NA,"870","870",NA,NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"821","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42746","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lombardi","2005","11","01",NA,"Brasil",NA,NA,"Arvoreta ca. 4 m, estéril, folhas coriáceas",NA,"Tocantins","7 km da estrada Arraias/Paranã","-47","-12.883333","47º00'W","12º53'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","6121","Arraias",NA,NA,"440","440",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA
"822","2020-06-15 15:29:56-03","UNESP-RC","HRCB","44576","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Killeen, T.J.","1994","10","15",NA,"Bolívia",NA,NA,"Liana; flores verdes amarillas; frutos com cera",NA,"Santa Cruz","Reserva Ecológica El Refugio","-61.048056","-14.762222","61º02'53W","14º45'44S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","6854","José Miguel de Velasco",NA,NA,"200","200",NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA
"823","2020-06-15 15:29:56-03","UNESP-RC","HRCB","44570","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Guillén, R.","1994","09","07",NA,"Bolívia",NA,NA,"Arbol sarmentosos, de 5 m; hojas gruesas subcoriáceas de haz verde oscuro y envés verde; flores em botones",NA,"Santa Cruz","San Matias",NA,"-16.55","58º28.5W","16º33'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","2233","Ángel Sandóval",NA,NA,"100","100",NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA
"824","2020-06-15 15:29:56-03","UNESP-RC","HRCB","53745","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Oliveira, F.C.A.","2008","10","10",NA,"Brasil",NA,NA,"Árvore heliófila ca. 12 m altura e 40 cm DAP. Folhas cartáceas, concolores verdes. Fruto imaturo cor verde <ll>dwc_commonname:</ll> Bacupari",NA,"Tocantins","Bacia do Tocantins, Sub-bacias Crixás/Santo Antônio","-48.81575","-11.567056","48º48'56.7W","11º34'01,4S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","1307","Gurupi",NA,NA,"320","320",NA,NA,NA,"2009","12",NA,NA,NA,NA,NA,NA
"825","2020-06-15 15:29:56-03","UNESP-RC","HRCB","62704","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Hopkins, M.J.G.","1986","06","11",NA,"Brasil",NA,NA,"Woody vine at 10 m. Fruit yellow, falling at maturity. Canopy between 20 & 30 m, heavily dissected. Picada #1.",NA,"Roraima","SEMA Estação. Forest trails close to Estação.","-61.333333","3.366667","61º20'W","3º22'N",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","655","Alto Alegre",NA,NA,"1560","1560",NA,NA,NA,"2013","09",NA,NA,NA,NA,NA,NA
"826","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42496","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Folli, D.A.","2001","08","20",NA,"Brasil",NA,NA,"Trepadeira lenhosa, 18 m de altura. CAP do fuste = 61. botão e flor verde claros. Esxudação incolor",NA,"Espírito Santo","Reserva Natural da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","4013","Linhares",NA,NA,NA,NA,NA,"48094","auto","2005","11",NA,NA,NA,NA,NA,NA
"827","2020-06-15 15:29:56-03","UNESP-RC","HRCB","51618","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Santos, E.R.","2006","10","23",NA,"Brasil",NA,NA,"Árvore com cerca 4,5 cm de altura. Botões florais verdes",NA,"Tocantins","Sub-bacia Ribeirão São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","569","Palmas",NA,NA,NA,NA,NA,"62375","auto","2009","02",NA,NA,NA,NA,NA,NA
"828","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42357","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Pereira, B.A.S.","1995","10","22",NA,"Brasil",NA,NA,"Arvoreta (ca 3m). Fruto verde",NA,"Minas Gerais","Km 17 da Rodovia Arinos/Unai","-46.105598449707","-15.9168996810913",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","2932","Arinos",NA,NA,NA,NA,NA,"73882","auto","2005","06",NA,NA,NA,NA,NA,NA
"829","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42363","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Fernandes, A.","1996","01","05",NA,"Brasil",NA,NA,"Árvore (+- 6-7m)",NA,"Piauí",NA,"-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.","Oeiras",NA,NA,NA,NA,NA,"54774","auto","2005","06",NA,NA,NA,NA,NA,NA
"830","2020-06-15 15:29:56-03","UNESP-RC","HRCB","47790","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Christianini, A.V.","2002","12","15",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Siputá",NA,"Mato Grosso do Sul","Fazenda Rio Negro","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Salis, S.","281","Aquidauana",NA,NA,NA,NA,NA,"212961","auto","2004","05",NA,NA,NA,NA,NA,NA
"831","2020-06-15 15:29:56-03","UNESP-RC","HRCB","53679","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Árbocz, G.F.","1997",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Mato Grosso",NA,"-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","4566","Cocalinho",NA,NA,NA,NA,NA,"293587","auto","2009","03",NA,NA,NA,NA,NA,NA
"832","2020-06-15 15:29:56-03","UNESP-RC","HRCB","47125","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Miranda, A.M.","2005","03","02",NA,"Brasil",NA,NA,"Arbusto ca. 3m de alt., caule enegrecido, folhas crassas; frutos imaturos esverdeados",NA,"Maranhão","Beira do Paraníba","-42.8563995361328","-6.25055980682373",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","4960","São Francisco do Maranhão",NA,NA,NA,NA,NA,"71969","auto","2007","05",NA,NA,NA,NA,NA,NA
"833","2020-06-15 15:29:56-03","UNESP-RC","HRCB","39339","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Tomasetto, F.","2001","07","19",NA,"Brasil",NA,NA,"Árvore ca. 8 m, botões esverdeados",NA,"São Paulo","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667","49º31'W","19º55'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","246","Paulo de Faria",NA,NA,"500","500",NA,NA,NA,"2006","08",NA,NA,NA,NA,NA,NA
"834","2020-06-15 15:29:56-03","UNESP-RC","HRCB","41762","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Marimon, B.S.","2003","10","06",NA,"Brasil",NA,NA,"Liana lenhosa ca. 8 m de altura. Ocasional, corola cor creme. Margem de lago do Rio São João",NA,"Mato Grosso","Fazenda Marruá","-51.109917","-12.772444","51º06'35.7W","12º46'20,8S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","684","Ribeirão Cascalheira",NA,NA,NA,NA,NA,NA,NA,"2004","09",NA,NA,NA,NA,NA,NA
"835","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42299","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Fonseca, M.L.","2002","11","28",NA,"Brasil",NA,NA,"Árvore heliófila ca. 0,5 m e 0,07 m DAP; folhas discolores, cartáceas; botões alvos; flores amarelo amarronzados",NA,"Goiás","Estrada para a Reserva Flor das Águas","-48.972778","-15.832778","48º58'22W","15º49'58S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","3869","Pirenópolis",NA,NA,"855","855",NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA
"836","2020-06-15 15:29:56-03","UNESP-RC","HRCB","42752","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lombardi","2005","11","02",NA,"Brasil",NA,NA,"Árvore ca. 5 m, folhas coriáceas, frutos imaturos verdes rajados de verde-acinzentado, frutos maduros amarelos, arilo branco",NA,"Tocantins","Ca. 20 km na estrada Arraias/Paranã","-47.141111","-12.825556","47º08'28W","12º49'32S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","6127","Arraias",NA,NA,"380","380",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA
"837","2020-06-15 15:29:56-03","UNESP-RC","HRCB","43211","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Marimon, B.S.","1999","04","16",NA,"Brasil",NA,NA,"Árvore, 8 m de altura. Corola creme com base das pétalas marrom-ferrugem. Comum casca cinza clara",NA,"Mato Grosso","Reserva Biológica Mário Viana","-52.360556","-14.723056","52º21'38W","14º43'23S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","284","Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA
"838","2020-06-15 15:29:56-03","UNESP-RC","HRCB","43215","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Neto, J.P.","2000","10","18",NA,"Brasil",NA,NA,"Cipó. Frutos maduros amarelo",NA,"Mato Grosso","Fazenda pinheira/Ellus","-50.55","-12.866667","50º33'W","12º52'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","101","Cocalinho",NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA
"839","2020-06-15 15:29:56-03","UNESP-RC","HRCB","43216","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Duarte, T.G.","2002","09","04",NA,"Brasil",NA,NA,"Árvore cerca de 5 m de altura. Súber fino, extra casca avermelhada, flores (no caule) brancas. Frutos amarelos comestíveis <ll>dwc_commonname:</ll> Bacupari",NA,"Mato Grosso","Impuca do acampamento","-50.976972","-12.330667","50º58'37.1W","12º19'50,4S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","52","Novo Santo Antônio",NA,NA,NA,NA,NA,NA,NA,"2006","02",NA,NA,NA,NA,NA,NA
"840","2020-06-15 15:29:56-03","UNESP-RC","HRCB","47042","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Mendonça, R.","2004","10","07",NA,"Brasil",NA,NA,"Árvore semi-ciófila, 3 m de altura e 7 cm de DAP. Folhas cartáceas, frutos imturo cor verde. Frequente <ll>dwc_commonname:</ll> Bacupari",NA,"Goiás","Fazenda Capim Puba (parte da antiga Fazenda Cachoeirama)","-46.989444","-14.278611","46º59'22W","14º16'43S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","5762","Flores",NA,NA,"470","470",NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA
"841","2020-06-15 15:29:56-03","UNESP-RC","HRCB","48933","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Cayola, L.","2005","10","11",NA,"Bolívia",NA,NA,"Arbol 10 m, 17,4 cm dap, flores amarillo naranja",NA,"La Paz","Parque Nacional Madidi","-68.511111",NA,"68º30'40W","14º12'46'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","2023","Franz Tamayo",NA,NA,"660","660",NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"842","2020-06-15 15:29:56-03","UNESP-RC","HRCB","48806","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Daly, D.C.","2001","10","23",NA,"Brasil",NA,NA,"Treelet 2m, flowers oriented downward, corolla deep red, androecium and gynoecium yellow",NA,"Acre","Rio Purus, right bank","-70.506167","-9.489333","70º30'22.2W","9º29'21,6S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.","Santa Rosa do Purus",NA,NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"843","2020-06-15 15:29:56-03","UNESP-RC","HRCB","48857","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Reihlen, A.","1993","12","04",NA,"Bolívia",NA,NA,"Arbol, 5 m., flores em noviembre, fruto amarillo, da fruto em noviembre y deciembre <ll>dwc_commonname:</ll> Guapomo",NA,"El Beni","Estación Biológica del Beni. Gral. Ballivián y Yacuma","-66.616667","-14.5","66º37'W","14º30'S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","31",NA,NA,NA,"200","200",NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA
"844","2020-06-15 15:29:56-03","UNESP-RC","HRCB","48932","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Cayola, L.","2005","09","30",NA,"Bolívia",NA,NA,"Arbolito 3m, 2,5 cm dap",NA,"La Paz","Area Natural de Manejo Integrado Madidi","-68.526389","-14.232778","68º31'35W","14º13'58S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","1773","Franz Tamayo",NA,NA,"679","679",NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"845","2020-06-15 15:29:56-03","UNESP-RC","HRCB","49312","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Lopes, M.M.M.","2006","08","06",NA,"Brasil",NA,NA,"Liana ca. 10 m alt. Folhas subcoriáceas, discolores. Cálice verde-amarelado; corola com pétalas amarelo esverdeadas com porção proximal marrom clara",NA,"Bahia","RPPN Caminho das Pedras, em trilha de acesso ao Peito de Moça","-39.341667","-15.173611","39º20'30W","15º10'25S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","1008","Arataca",NA,NA,"1000","1000",NA,NA,NA,"2008","03",NA,NA,NA,NA,NA,NA
"846","2020-06-15 15:29:56-03","UNESP-RC","HRCB","50638","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Groppo Jr., M.","2007","09","24",NA,"Brasil",NA,NA,"Arbusto 4-5m, com vários ramos partindo de uma base comum próxima ao solo, com PAP até 25 cm e outros pouco menores; folhas coriáceas, verdes escuras e lustrosas na face adaxial, verde-claras e opacas",NA,"Minas Gerais","Serra do Cipó","-43.611028","-19.313472","43º36'39.7W","19º18'48,5S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","1501","Santana do Riacho",NA,NA,"1318","1318",NA,NA,NA,"2008","11",NA,NA,NA,NA,NA,NA
"847","2020-06-15 15:29:56-03","UNESP-RC","HRCB","51546","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Huamantupa, I.","2006","07","01",NA,"Peru",NA,NA,"Liana 25 m, frutos amarillos em baya",NA,"Loreto","Loreto","-74.088611","-4.470833","74º5'19W","4º28'15S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","7889","Loreto",NA,NA,"175","175",NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"848","2020-06-15 15:29:56-03","UNESP-RC","HRCB","52978","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin, H.S.","1965","11","18",NA,"Brasil",NA,NA,"Tree ca. 5 m x 25 cm. Fruit dull gray-green",NA,"Goiás","Ca. 12 km E of Cabeceiras",NA,NA,"47ºW","16ºS",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.","Serra do Rio Preto",NA,NA,"1000","1000",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"849","2020-06-15 15:29:56-03","UNESP-RC","HRCB","52986","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Irwin, H.S.","1965","09","19",NA,"Brasil",NA,NA,"Tree 5m x 4 cm. Fruit green",NA,"Distrito Federal","Ca. 30 km NE of Brasília",NA,NA,NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","s.n.","Chapada da Contagem",NA,NA,"1000","1000",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"850","2020-06-15 15:29:56-03","UNESP-RC","HRCB","52998","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Alves, M.","2002","01","28",NA,"Brasil",NA,NA,"Arvoreta ca. 7 m alt., caule com crescimento anômalo, frutos rígidos com superfície rugosa, marrom-esverdeados",NA,"Acre","Rio Envira, Bacia do Rio Juruá, ao longo do rio na margem esquerda","-70.582222","-8.6975","70º34'56W","8º41'51S",NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","2592","Feijó",NA,NA,"190","190",NA,NA,NA,"2007","10",NA,NA,NA,NA,NA,NA
"851","2020-06-15 15:29:56-03","UNESP-RC","HRCB","60032","PreservedSpecimen","Plantae","Celastraceae","Salacia","elliptica","Salacia elliptica","Peixoto, A.","1985","02","01",NA,"Brasil",NA,NA,"Liana, diâmetro 1''. Estéril.",NA,"Espírito Santo","Transect 1","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"(Mart. ex Schult.) G.Don","Lombardi, J.A.","3094","Linhares",NA,NA,NA,NA,NA,"48094","auto","2011","11",NA,NA,NA,NA,NA,NA
