"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"666","2020-12-21 16:37:35-03","MBM","MBM","3593","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Legrand, D.","Hatschbach, G.","17427","1967","10","11","Brazil","Paraná","Ponta Grossa","Rio Verde, Capão da Onça","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM003593","MBM003593",NA,NA,NA,NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:37:35-03","MBM","MBM","204988","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1848","1996","12","13","Brazil","Paraná","Tibagi","Cânion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM204988","MBM204988",NA,NA,NA,NA,NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:37:35-03","MBM","MBM","252166","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Sobral, M.","Sobral, M.; et al.; et al.","8795","1999","03",NA,"Brazil","Rio Grande do Sul","Caçapava do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,"MBM252166","MBM252166",NA,NA,NA,NA,NA,"Southern America",NA,NA,"50525","auto",NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:37:35-03","MBM","MBM","91742","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Sobral, M.","Sobral, M.; Stehmann, J.R.; Stehmann, J.R.","2704","1983","12",NA,"Brazil","Rio Grande do Sul","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"MBM091742","MBM091742",NA,NA,NA,NA,NA,"Southern America",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:37:35-03","MBM","MBM","236490","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Smith, S.F.","Kegler, A.","212","1999","02","26","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM236490","MBM236490",NA,NA,NA,NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:37:35-03","MBM","MBM","348615","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Sobral, M.","Scur, L.","1083","2003","02","13","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal.","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","Na capoeira","MBM348615","MBM348615","2008","06","30",NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:37:35-03","MBM","MBM","278060","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Sobral, M.","Soares, F.","s.n.","1999","11","13","Brazil","Rio Grande do Sul","Caxias do Sul","Fazenda Recanto da Mata","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM278060","MBM278060",NA,NA,NA,NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:37:35-03","MBM","MBM","236468","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Smith, S.F.","Kegler, A.","190","1999","02","01","Brazil","Rio Grande do Sul","Caxias do Sul","São Francisco, Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM236468","MBM236468",NA,NA,NA,NA,NA,"Southern America",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:37:35-03","MBM","MBM","212608","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Sobral, M.","Jarenkow, J.A.","2714","1995","09","08","Brazil","Rio Grande do Sul","Encruzilhada do Sul","Fazenda Xafri","-52.521900177002","-30.5438995361328",NA,NA,NA,NA,NA,"MBM212608","MBM212608",NA,NA,NA,NA,NA,"Southern America",NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:37:35-03","MBM","MBM","269719","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Smith, S.F.","Wasum, R.","1106","2001","06","03","Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM269719","MBM269719",NA,NA,NA,NA,NA,"Southern America",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:37:35-03","MBM","MBM","233543","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Matos, J.","Mattos, J.","s.n.","1961","01","25","Brazil","São Paulo","São Paulo","Artur Alvin","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM233543",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:37:35-03","MBM","MBM","223288","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel",NA,"Hoehne, W.","s.n.","1946","04","02","Brazil","São Paulo","São Paulo","Campo Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM223288","MBM223288",NA,NA,NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:37:35-03","MBM","MBM","91582","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Hoehne, W.","Hoehne, W.","2095","1946","04","02","Brazil","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM091582","MBM091582",NA,NA,NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:37:35-03","MBM","MBM","222073","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Kawasaki, M.L.","Godoy, S.A.P.; et al.; et al.","564","1995","05","24","Brazil","São Paulo","São Paulo","Parque Ecológico da Apa do Carmo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM222073","MBM222073",NA,NA,NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:37:35-03","MBM","MBM","241644","PreservedSpecimen","Plantae","Myrtaceae","Paramyrciaria","delicatula","Paramyrciaria delicatula","(DC.) Kausel","Kawasaki, M.L.","Kuhlmann, M.","s.n.","1942","03",NA,"Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM241644","MBM241644",NA,NA,NA,NA,NA,"Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"681","2016-01-21 11:12:27-02","MNHN","RECOLNAT_MNHN_P","P02441309","PreservedSpecimen",NA,"Myrtaceae","Eugenia","calycosema","Eugenia calycosema","O.Berg",NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441309' target='other'> <mi>dwc_moreinfo</mi></a>","P02441309","P02441309_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1578",NA
"682","2015-09-04 21:54:38-03","MNHN","RECOLNAT_MNHN_P","P05237764","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237764' target='other'> <mi>dwc_moreinfo</mi></a>","P05237764","P05237764_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"5776",NA
"683","2015-09-04 21:57:10-03","MNHN","RECOLNAT_MNHN_P","P05237810","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Gaudichaud",NA,"1833","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237810' target='other'> <mi>dwc_moreinfo</mi></a>","P05237810","P05237810_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"1344",NA
"684","2015-09-04 21:57:10-03","MNHN","RECOLNAT_MNHN_P","P05237811","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Glaziou, A.",NA,"1881","4","29","Brasil","Rio de Janeiro",NA,"Bords du Rio Parahyba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237811' target='other'> <mi>dwc_moreinfo</mi></a>","P05237811","P05237811_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"12712",NA
"685","2015-09-04 21:54:31-03","MNHN","RECOLNAT_MNHN_P","P05237760","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Gaudichaud, C.",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237760' target='other'> <mi>dwc_moreinfo</mi></a>","P05237760","P05237760_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"675",NA
"686","2015-09-04 21:54:38-03","MNHN","RECOLNAT_MNHN_P","P05237761","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237761' target='other'> <mi>dwc_moreinfo</mi></a>","P05237761","P05237761_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2015-09-04 21:54:38-03","MNHN","RECOLNAT_MNHN_P","P05237762","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Sello",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237762' target='other'> <mi>dwc_moreinfo</mi></a>","P05237762","P05237762_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2015-09-04 21:54:38-03","MNHN","RECOLNAT_MNHN_P","P05237763","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Sellow",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237763' target='other'> <mi>dwc_moreinfo</mi></a>","P05237763","P05237763_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"53",NA
"689","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237766","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Saint-Hilaire",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237766' target='other'> <mi>dwc_moreinfo</mi></a>","P05237766","P05237766_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"690","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237767","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Saint-Hilaire",NA,"1816","1","1","Brasil",NA,NA,"Brésil.- Province de Saint-Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237767' target='other'> <mi>dwc_moreinfo</mi></a>","P05237767","P05237767_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"D 677",NA
"691","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237768","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Guillemin",NA,"1839","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237768' target='other'> <mi>dwc_moreinfo</mi></a>","P05237768","P05237768_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"290",NA
"692","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237769","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Guillemin",NA,"1839","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237769' target='other'> <mi>dwc_moreinfo</mi></a>","P05237769","P05237769_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"290",NA
"693","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237770","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Saint-Hilaire, A.",NA,"1816","1","1","Brasil","São Paulo",NA,"Brésil, Province de St.-Paul.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237770' target='other'> <mi>dwc_moreinfo</mi></a>","P05237770","P05237770_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"D 677",NA
"694","2015-09-04 21:57:05-03","MNHN","RECOLNAT_MNHN_P","P05237771","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237771' target='other'> <mi>dwc_moreinfo</mi></a>","P05237771","P05237771_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"20",NA
"695","2015-09-04 21:57:11-03","MNHN","RECOLNAT_MNHN_P","P05237812","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Glaziou",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237812' target='other'> <mi>dwc_moreinfo</mi></a>","P05237812","P05237812_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"64",NA
"696","2015-09-04 21:57:11-03","MNHN","RECOLNAT_MNHN_P","P05237813","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Glaziou, A.",NA,"1881","7","28","Brasil","Rio de Janeiro",NA,"Lit du Rio Parahyba.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237813' target='other'> <mi>dwc_moreinfo</mi></a>","P05237813","P05237813_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2015-09-04 21:57:11-03","MNHN","RECOLNAT_MNHN_P","P05237814","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Glaziou",NA,"1877","6","14","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237814' target='other'> <mi>dwc_moreinfo</mi></a>","P05237814","P05237814_01",NA,NA,NA,NA,NA,NA,"hb",NA,"38539","auto",NA,NA,NA,NA,NA,"8966",NA
"698","2015-09-04 21:57:10-03","MNHN","RECOLNAT_MNHN_P","P05237809","PreservedSpecimen",NA,"Myrtaceae","Eugenia","delicatula","Eugenia delicatula","DC.",NA,"Glaziou, A.",NA,"1881","7","28","Brasil","Rio de Janeiro","Rio de Janeiro","Bords di Rio Prahyba, prèrs de Boa Vista.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237809' target='other'> <mi>dwc_moreinfo</mi></a>","P05237809","P05237809_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,NA,NA,NA,"12717",NA
"699","2015-05-18 09:57:00-03","MNHN","RECOLNAT_MNHN_P","P01902510","PreservedSpecimen",NA,"Myrtaceae","Eugenia","maschalantha","Eugenia maschalantha","O.Berg",NA,"Sellow, F.",NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902510' target='other'> <mi>dwc_moreinfo</mi></a>","P01902510","P01902510_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"type",NA,NA,NA,NA,NA,NA
"700","2015-09-04 20:33:23-03","MNHN","RECOLNAT_MNHN_P","P05156624","PreservedSpecimen",NA,"Myrtaceae","Eugenia","maschalantha","Eugenia maschalantha","O.Berg",NA,"Glaziou, A.",NA,"1884","6","14","Brasil","Minas Gerais",NA,"Caraças.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156624' target='other'> <mi>dwc_moreinfo</mi></a>","P05156624","P05156624_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14822",NA
"701","2015-09-04 20:33:23-03","MNHN","RECOLNAT_MNHN_P","P05156625","PreservedSpecimen",NA,"Myrtaceae","Eugenia","maschalantha","Eugenia maschalantha","O.Berg",NA,"Glaziou, A.",NA,"1884","6","14","Brasil","Minas Gerais",NA,"Caraça.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156625' target='other'> <mi>dwc_moreinfo</mi></a>","P05156625","P05156625_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"14822",NA
"702","2015-09-04 20:36:42-03","MNHN","RECOLNAT_MNHN_P","P05156908","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca","O.Berg",NA,NA,NA,"1867","4","1","Brasil","Amazonas",NA,"Bords du Rio Negro prés de Muaures.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156908' target='other'> <mi>dwc_moreinfo</mi></a>","P05156908","P05156908_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"275",NA
"703","2015-04-14 14:33:01-03","MNHN","RECOLNAT_MNHN_P","P01902658","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca brasiliensis","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902658' target='other'> <mi>dwc_moreinfo</mi></a>","P01902658","P01902658_01",NA,NA,NA,NA,NA,NA,"hb","brasiliensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"704","2015-11-07 07:10:10-02","MNHN","RECOLNAT_MNHN_P","P01902659","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca brasiliensis","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902659' target='other'> <mi>dwc_moreinfo</mi></a>","P01902659","P01902659_01",NA,NA,NA,NA,NA,NA,"hb","brasiliensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"705","2015-11-07 07:10:13-02","MNHN","RECOLNAT_MNHN_P","P01902660","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca montevidensis","O.Berg",NA,"Sello",NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902660' target='other'> <mi>dwc_moreinfo</mi></a>","P01902660","P01902660_01",NA,NA,NA,NA,NA,NA,"hb","montevidensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"706","2015-11-07 07:10:20-02","MNHN","RECOLNAT_MNHN_P","P01902661","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca montevidensis","O.Berg",NA,"Sello",NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902661' target='other'> <mi>dwc_moreinfo</mi></a>","P01902661","P01902661_01",NA,NA,NA,NA,NA,NA,"hb","montevidensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"707","2015-09-04 20:36:43-03","MNHN","RECOLNAT_MNHN_P","P05156913","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca","O.Berg",NA,"Rambo",NA,"1935","10","16","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156913' target='other'> <mi>dwc_moreinfo</mi></a>","P05156913","P05156913_01",NA,NA,NA,NA,NA,NA,"hb",NA,"10287","auto",NA,NA,NA,NA,NA,"282",NA
"708","2015-04-14 14:33:01-03","MNHN","RECOLNAT_MNHN_P","P01902658","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca brasiliensis","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902658' target='other'> <mi>dwc_moreinfo</mi></a>","P01902658","P01902658_01",NA,NA,NA,NA,NA,NA,"hb","brasiliensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"709","2015-11-07 07:10:10-02","MNHN","RECOLNAT_MNHN_P","P01902659","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca brasiliensis","O.Berg",NA,"Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902659' target='other'> <mi>dwc_moreinfo</mi></a>","P01902659","P01902659_01",NA,NA,NA,NA,NA,NA,"hb","brasiliensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"710","2015-11-07 07:10:13-02","MNHN","RECOLNAT_MNHN_P","P01902660","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca montevidensis","O.Berg",NA,"Sello",NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902660' target='other'> <mi>dwc_moreinfo</mi></a>","P01902660","P01902660_01",NA,NA,NA,NA,NA,NA,"hb","montevidensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"711","2015-11-07 07:10:20-02","MNHN","RECOLNAT_MNHN_P","P01902661","PreservedSpecimen",NA,"Myrtaceae","Eugenia","opaca","Eugenia opaca montevidensis","O.Berg",NA,"Sello",NA,NA,NA,NA,"[Uruguay]",NA,NA,"Montevideo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902661' target='other'> <mi>dwc_moreinfo</mi></a>","P01902661","P01902661_01",NA,NA,NA,NA,NA,NA,"hb","montevidensis",NA,NA,"type",NA,NA,NA,NA,NA,NA
"712","2015-04-24 16:32:45-03","MNHN","RECOLNAT_MNHN_P","P01902715","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.","Mazine-Capelo","Sello, F.",NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902715' target='other'> <mi>dwc_moreinfo</mi></a>","P01902715","P01902715_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2015-11-07 07:20:53-02","MNHN","RECOLNAT_MNHN_P","P01902712","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"[Uruguay]",NA,NA,"Banda Oriental del Uruguay",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902712' target='other'> <mi>dwc_moreinfo</mi></a>","P01902712","P01902712_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,"C2 2487 bis",NA
"714","2015-11-07 07:20:57-02","MNHN","RECOLNAT_MNHN_P","P01902713","PreservedSpecimen",NA,"Myrtaceae","Eugenia","uruguayensis","Eugenia uruguayensis","Cambess.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,"[Uruguay]",NA,NA,"Banda Oriental del Uruguay",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902713' target='other'> <mi>dwc_moreinfo</mi></a>","P01902713","P01902713_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,"isotype",NA,NA,NA,NA,"C2 2487 bis",NA
