"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","typeStatus","class","individualCount"
"45","2021-02-11 17:18:03-03","UFPR","UPCB","48699","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Robinson) R.M.King & H.Robinson","Robinson, H.","Hatschbach, G.","73609","2002","08","18",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embalassaia e Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Arbusto 2,5m, capítulo rosado. Campo cerrado, solo arenoso..",NA,NA,"2002","01",NA,NA,"01","37503","auto",NA,NA,NA,NA
"46","2008-05-27 22:02:00-03","MO","MOBOT","3317499","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","H. Robinson","Gert G. Hatschbach","Hatschbach 32683","1973",NA,NA,"South America","Brazil","Minas Gerais",NA,"Gouveia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2009-12-04 17:12:00-02","MO","MOBOT","3317714","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.","H. Robinson","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49771","1985",NA,NA,"South America","Brazil","Minas Gerais",NA,"Biri-Biri ( mun. Diamantina)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-08-31 08:52:53-03","INPA","INPA","217202","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Robinson, J","Hatschbach, GG","69455","1999","10","21","Southern America","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral. Campo rupestre, afloramentos rochosos.","-44.1721992492676","-17.7574996948242","900","1100",NA,NA,"INPA0217202","INPA0217202 INPA0217202_e","2000",NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA
"49","2019-06-10 10:10:16-03","FZB-BH","BHZB","9521","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta",NA,NA,"Ferreira Junior, C.A. et al.","604","2012","09","12",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-43.694722","-19.035278","1233","1233",NA,"Ponto 106,637362 7894769 1233 m com duplicata. , Duplicata doada para Herbário HUFU. Anteriormente identificada como Symphyopappus sp.",NA,NA,NA,NA,"43W 41' 41","19S 02' 07",NA,NA,NA,NA,NA,NA,NA
"50","2020-09-12 05:00:02-03","US","US","3422825","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","73609","2002","8","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cabral, entre os rios Embalassaia e Rio Preto (Mun. Joaquim Felicio).",NA,NA,NA,NA,NA,NA,"US01641944","US01641944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"51","2020-09-12 05:00:02-03","US","US","3395432","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"M. Nogueira & et al.","BHCB 48.595","1998","9","25","South America","Brazil",NA,NA,"Diamantina, MG. Sentinela.",NA,NA,NA,NA,NA,NA,"US01641945","US01641945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"52","2020-09-12 05:00:02-03","US","US","2706818","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","27339","1971","9","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaco (mun. Gouveia).",NA,NA,"1200",NA,NA,NA,"US01641943","US01641943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"53","2020-09-12 05:00:02-03","US","US","3208940","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach","32683","1973","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Gouveia, arredores.",NA,NA,NA,NA,NA,NA,"US01641938","US01641938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"54","2020-09-12 05:00:02-03","US","US","3524438","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"S. Splett","698","1994","9","26","South America - Neotropics","Brazil","Minas Gerais",NA,"Estrada Diamantina-Medanga, 5,5 km ao norte de Diamantina, Campo de Areias Quartzosas.","-44.6","-18.18","1200",NA,NA,NA,"US01641940","US01641940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"55","2020-09-12 05:00:02-03","US","US","3070804","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach & F. J. Zelma","49771","1985","9","16","South America - Neotropics","Brazil","Minas Gerais",NA,"Biri-Biri (mun. Diamantina).",NA,NA,NA,NA,NA,NA,"US01641942","US01641942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"56","2020-09-12 05:00:02-03","US","US","3070803","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach & F. J. Zelma","49690","1985","9","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Barro Preto, torre Telemig (mun. Gouveia).",NA,NA,NA,NA,NA,NA,"US01641941","US01641941_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"57","2020-09-12 05:00:02-03","US","US","3387195","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"G. Hatschbach, R. Spichiger, A. C. Cervi & E. L. Barbosa","69455","1999","10","21","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cabral (Mun. Joaquim Felicio).",NA,NA,"900","1100",NA,NA,"US01641939","US01641939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"58","2020-09-12 05:00:02-03","US","US","3671748","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M. King & H. Rob.",NA,"J. M. Silva & G. Hatschbach","5948","2007","8","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cabral (Mun. Joaquim Felicio).",NA,NA,NA,NA,NA,NA,"US01641937","US01641937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1"
"59","2021-03-15 18:25:29-03","USP","SPF","224411","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Siniscalchi, CM","Siniscalchi, CM","544","2014","09","02",NA,"Brasil","Minas Gerais","Bocaiúva","Parque Nacional das Sempre-Vivas, Entrada do distrito de Macacos, estrada em direção ao norte do parque, sentido Inhacica.","-43.777778","-17.807222","123","123",NA,"Arbusto, ca. 50 cm alt. Folhas viscosas, floras alvas-rosadas, muito aromáticas.; Campo rupestre em solo arenoso quartzítico.","SPF00224411",NA,"2016","06","-43.777778","-17.807222",NA,NA,NA,NA,NA,NA,NA
"60","2019-10-07 09:11:23-03","UEFS","HUEFS","171743","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Hatschbach, G.","73609","2002","08","18",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embalassaia e Petro..","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Campo cerrado.","HUEFS0171743","HUEFS0171743",NA,NA,NA,NA,NA,"37503","auto",NA,NA,"Asteranae",NA
"61","2019-10-07 09:11:23-03","UEFS","HUEFS","193092","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Quaresma, A.S.","425","2012","09","22",NA,"Brasil","Minas Gerais","Gouveia","Estrada para Barão de Guaycuí.","-43.703056","-18.376944","1434","1434",NA,"Campo rupestre.","HUEFS0193092",NA,NA,NA,"43W42'11''","18S22'37''",NA,NA,NA,NA,NA,"Asteranae",NA
"62","2019-10-07 09:11:23-03","UEFS","HUEFS","193117","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Quaresma, A.S.","450","2012","09","25",NA,"Brasil","Minas Gerais","Serro","Estrada de Milho Verde para Capivari.","-43.446667","-18.449444","1249","1249",NA,"Campo rupestre.","HUEFS0193117",NA,NA,NA,"43W26'48''","18S26'58''",NA,NA,NA,NA,NA,"Asteranae",NA
"63","2019-10-07 09:11:23-03","UEFS","HUEFS","71110","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.",NA,"Giulietti, A.M.","1777","1981","08","30",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro Mata, a 5 km de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"HUEFS0071110","HUEFS0071110",NA,NA,NA,NA,NA,"101169","auto",NA,NA,"Asteranae",NA
"64","2019-11-01 14:53:44-03","UnB","UB","122563","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M.King & H.Rob.","Robinson, H","Splett, S","698","1994","09","26","Southern America","Brasil","Minas Gerais",NA,"Estrada Diamantina-Mendanha 5,5km ao norte de Diamantina","-44.6","-18.183333",NA,NA,NA,"Flores com pétalas e estigmas rosas.; Árvore 2,5m. Inflorescências capituliformes",NA,NA,"1995",NA,"-44.6","-18.183333",NA,NA,NA,NA,NA,NA,NA
"65","2019-11-01 14:53:44-03","UnB","UB","122564","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L. Rob.) R.M.King & H.Rob.",NA,"Duarte, AP","10544","1967","10","17","Southern America","Brasil","Minas Gerais",NA,"Diamantina para Mendanha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-05-06 11:53:08-03","UFU","HUFU","52623","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.O.","Nakajima, J.N.; Arantes, C.S.; Silva, D.S.P.; Manfrim, E.N.; Oliveira, F.C. & Maragno, I.C.","4984","2008","09","24",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, Km 187.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Subarbusto. Planta com substância aderente, flores lilases, brácteas verdes.; Campo rupestre.","HUFU00045508","HUFU00045508","2009","10",NA,NA,NA,"101169","auto",NA,NA,NA,NA
"67","2019-05-06 11:53:08-03","UFU","HUFU","55824","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.O.","Hattori, E.K.O.; Viana, P.L.; Cardoso, D. & Salas, R.","939","2009","10","28",NA,"Brasil","Minas Gerais","Itacambira","Serra do Resplandescente","-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,"HUFU00045505","HUFU00045505","2009","10",NA,NA,"28","48089","auto",NA,NA,NA,NA
"68","2019-05-06 11:53:08-03","UFU","HUFU","67225","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.C.; Contro, F.L.","Ferreira Junior, C.A.; et al.","604","2012","09","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto106 637362 7894769 1233 m.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Flores brancas com cheiro adocicado.; Arbusto Cerrado Campo rupestre. Levantamento florístico do RPPN.","HUFU00070728","HUFU00070728","2015","03",NA,NA,NA,"26557","auto",NA,NA,NA,NA
"69","2019-05-06 11:53:08-03","UFU","HUFU","49601","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Nakajima, J.N.","Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","109","2007","10","23",NA,"Brasil","Minas Gerais",NA,"Serra do Cabral, Estrada Joaquim Felício - Serra do Cabral.",NA,NA,NA,NA,NA,"Arvoreta ca. de 1,5 m. Brácteas marrons, papus creme.; Campo rupestre.","HUFU00045504","HUFU00045504","2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-08-04 12:47:40-03","UFU","HUFU","58155","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.O.","Romero, R.; Versiane, A.F.A.; Bacci, L.F. & Castro, N.M.","8383","2010","09","23",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Gouveia, ca. de 7 km de Diamantina","-43.691667","-18.35","1379","1379",NA,"Arbusto cespitoso, ca.1m de altura. Brácteas verdes; corola e ramos do estilete róseos.; Campo rupestre","HUFU00045507","HUFU00045507","2010","12","-43.691667","-18.35",NA,NA,NA,NA,NA,NA,NA
"71","2019-05-06 11:53:08-03","UFU","HUFU","64896","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Quaresma, A.S.","Franco, I.M.; Andrino, C.O.; Marques, D.; Araújo, I.M.; Silva, K.R. & Costa, L.B.","1089","2012","09","19",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Região do Varjão.","-43.608889","-18.210833","1231","1231",NA,"Arbusto, ca. 1,5 m alt. Caule acizentado. Flores jovens róseas, flores maduras alvas.; Campo rupestre.","HUFU00070633","HUFU00070633","2013","01","-43.608889","-18.210833",NA,NA,NA,NA,NA,NA,NA
"72","2020-03-16 13:43:57-03","UFU","HUFU","78342","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Nakajima, J.N.","Silva, K.H.; Costa, F.N.; Brant, A.T.C.; Salomé, B.M.C.; Costa, D.A. & Cunha, L.K.G.","32","2016","09","11",NA,"Brasil","Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Próximo à comunidade de Santa Rita, estrada para Curumataí.","-43.982778","-17.980556","1167","1167",NA,"Subarbusto ca. 130 cm.; Campo rupestre.","HUFU00075642",NA,"2019","04","-43.982778","-17.980556",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-27 11:33:12-03","UFU","HUFU","75191","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Nakajima, J.N.","Romero, R.; Versiane, A.F.A.; Brito, R.V.; Souza, L.P. & Silva, K.R.S.","8942","2017","10","17",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, entre Km 187 e 186.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto, ca. 0,8m. Brácteas involucrais verdes, papilho creme; Campo rupestre.","HUFU00072822","HUFU00072822","2017","11",NA,NA,NA,"101169","auto",NA,NA,NA,NA
"74","2019-05-06 11:53:08-03","UFU","HUFU","55823","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Hattori, E.K.O.","Hattori, E.K.O.; Batista, J.A.N.","1043","2009","11","03",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Estrada Joaquim Felício para Várzea da Palma.","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Arbusto ca. de 1,5 m. Capítulos senescentes, com fruto já dispersado.","HUFU00045506","HUFU00045506","2009","11",NA,NA,"03","37503","auto",NA,NA,NA,NA
"75","2021-03-04 15:42:32-03","IF","SPSF","35390","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Disynaphia","praeficta","Disynaphia praeficta",NA,"H.Robinson","G. Hatschbach & M.Hatschbach & J.M.Silva","73609","2002","08","18","América do Sul","Brasil","MG","Joaquim Felício","serra do Cabral, entre os rios Embalassaia e Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo cerrado, solo arenoso&nf;;",NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,"Magnoliopsida",NA
"76","2019-11-21 10:00:31-03","IBt","SP","370529","S","Plantae",NA,NA,"Asteraceae","Disynaphia","praeficta","Disynaphia praeficta","(B.L.Rob.) R.M.King & H.Rob.","Esteves, RL","Giulietti, AM; Semir, J; Menezes, NL; Giulietti, N; Mattos, AJ","CFCR1777","1981","08","30",NA,"Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro Mata, a 5 km de Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"2000",NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
