"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","stateProvince","locality","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1877","2021-03-01 11:54:40-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Walter, BMT","6590","2014","01","22",NA,"Brasil",NA,NA,"Arbusto muito ramificado com 1.7 m de altura.",NA,NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Ceará",NA,NA,NA,"Jardim","39.308333","-7.589722","890","890",NA,NA,NA,"39.308333","-7.589722",NA,NA,NA,NA,NA,NA,NA
"1878","2021-03-01 11:54:40-03","UFPE","UFP","76781","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Walter, BMT","6590","2014","01","22",NA,"Brasil",NA,NA,"Arbusto muito ramificado com 1.7 m de altura.","UFP076781",NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Ceará",NA,NA,NA,"Jardim","39.308333","-7.589722","890","890",NA,NA,NA,"39.308333","-7.589722",NA,NA,NA,NA,NA,NA,NA
"1879","2020-10-27 11:20:50-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Benko-Iseppon, AM","1258","2002","02","15",NA,"Brasil",NA,NA,"COORD.: 13º31.117. S / 041º54.846' W.; Uns 5 km abaixo do Pico das Almas. Escandente, flor bege com púrpura, mais frutos, mais botões.",NA,NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Bahia",NA,NA,NA,"Rio das Contas",NA,NA,"1259","1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1880","2020-10-27 11:20:50-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Benko-Iseppon, AM","ANN1258","2002","02","15",NA,"Brasil",NA,NA,"COORD.: 13º31.117 e 41º54.846'.; Uns 5 Km abaixo do Pico das Almas. Escandente, flor bege com púrpura, mais frutos, mais botões.",NA,NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Bahia",NA,NA,"Pontes-Pires, AF","Rio das Contas",NA,NA,"1259","1259",NA,NA,"2015",NA,NA,"10","27",NA,NA,NA,NA,NA
"1881","2021-03-01 11:54:40-03","UFPE","UFP","80796","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Bazante, ML","17","2014","07","05",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.","UFP080796",NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Ceará",NA,NA,"Bazante, ML","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1882","2021-03-01 11:54:40-03","UFPE","UFP","18686","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Benko-Isepon, AM","s.n.","1994","02","25",NA,"Brasil",NA,NA,NA,"UFP018686",NA,"Magnoliales","(St. Hil.) Benth & Hook f.",NA,"Mato Grosso",NA,NA,"Placides, H","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto","2004",NA,NA,"07","08",NA,NA,NA,NA,NA
"1883","2016-01-25 13:36:33-02","CPQBA","CPMA","2023","S","Plantae","Annonaceae¹","Duguetia","furfuracea","Duguetia furfuracea","Benicio/Marcos/Manoela/Patrici",NA,"2006","03","30",NA,"Brasil","Projeto Biota",NA,NA,NA,"Magnoliophyta","Magnoliales","(A. St.- Hil) Benth.& Hook",NA,"São Paulo","Campininha",NA,NA,"Mogi Guaçu","-47.146733","-22.2655",NA,NA,NA,NA,NA,"47º 08' 804'' WO","22º 15' 930'' S",NA,NA,"Magnoliopsida",NA,"CPQBA 1317",NA,NA
"1884","2016-01-25 13:36:33-02","CPQBA","CPMA","915","S","Plantae","Annonaceae¹","Duguetia","furfuracea","Duguetia furfuracea","Narciso",NA,"1983","02","09",NA,"Brasil",NA,NA,"somente no herbário !",NA,"Magnoliophyta","Magnoliales","(A. St.- Hil) Benth.& Hook",NA,"São Paulo",NA,NA,NA,"Itirapina","-47.822778","-22.252778",NA,NA,NA,NA,NA,"47º 49' 22 W","22º 15' 10 S",NA,NA,"Magnoliopsida",NA,"CPQBA 529",NA,NA
"1885","2020-03-11 09:56:12-03","CPATSA","HTSA","7996","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Souza, D.P.; Silva, J.R.","390","2018","11","20",NA,"Brasil",NA,NA,"Arbustivo, com ca. de 1,15m de altitude, folhas simples, alternas, botões florais amarronzadas e frutos imaturos.; caatinga",NA,NA,NA,"(A. St.-Hil.) Saff.",NA,"Ceará","Serra Boca da Mata",NA,"Souza, D.P.","Jardim","-39.451944","-7.916667",NA,NA,NA,NA,"2018","-39.451944","-7.916667","12","17",NA,NA,NA,NA,NA
"1886","2019-08-02 10:21:04-03","CPATSA","HTSA","33","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","Fotius, G.; Sá, I.B.","3797","1984","02","17",NA,"Brasil",NA,NA,"Arb., fl,2., fr,1., Alt.: 1 a 1,5m. Folha verde escura na face superior e verde prateada na face inferior, tendo muitos pontos ruivos na face inferior quando jovem. Galho jovem ruivo. Flor - pétala rosa com base escura, sépala verde amarelada. Planta",NA,NA,NA,"(A. St.-Hil.) Saff.",NA,"Pernambuco","Chapada do Araripe.",NA,"Fotius, G.","Exu","-40.245556","-7.738056",NA,NA,NA,NA,NA,"-40.245556","-7.738056",NA,NA,NA,NA,NA,NA,NA
"1887","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. Acevedo-Rodriguez, P. Dias & J. Monzoli","16804","2018","4","29","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.",NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"-50.397","-22.599","526",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1888","2020-09-12 05:00:02-03","US","US",NA,"MachineObservation","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. Acevedo-Rodriguez, P. Dias & J. Monzoli","16804","2018","4","29","South America - Neotropics","Brazil","Photograph",NA,NA,NA,NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","Assis. Estaçao Ecologica Assis/Instituto Florestal; along dirt road to the permanents plots.",NA,NA,NA,"-50.397","-22.599","526",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1889","2020-09-12 05:00:02-03","US","US","2927446","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, R. M. Harley & G. L. Smith","30914","1971","2","24","South America - Neotropics","Brazil",NA,NA,NA,"US01346129",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Ca. 23 km N. of Seabra, road to Agua de Rega,","US01346129_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1890","2020-09-12 05:00:02-03","US","US","1593096","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","-- Shamel, -- Popenoe & -- Dorsett","235b",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346106",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346106_01",NA,"Lavras","-44.999698638916","-21.2453002929688",NA,NA,"20044","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1891","2020-09-12 05:00:02-03","US","US","1593094","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","-- Shamel, -- Popenoe & -- Dorsett","303b","1914","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US01346104",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346104_01",NA,"Lavras","-44.999698638916","-21.2453002929688",NA,NA,"20044","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1892","2020-09-12 05:00:02-03","US","US","1989660","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","C. Cutler","8116","1944","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US01346083",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Ceará","Serra de Araripe, 12 km SE of Crato","US01346083_01",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1893","2020-09-12 05:00:02-03","US","US","1593095","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","-- Shamel, -- Popenoe & -- Dorsett","235/B","1914","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US01346105",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346105_01",NA,"Lavras","-44.999698638916","-21.2453002929688",NA,NA,"20044","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1894","2020-09-12 05:00:02-03","US","US","1619864","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. K. Dusén","16442","1915","1","18","South America","Brazil",NA,NA,NA,"US01346161",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Paraná",NA,"US01346161_01",NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"44368","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1895","2020-09-12 05:00:02-03","US","US","2569878","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","16528","1966","6","3","South America - Neotropics","Brazil",NA,NA,NA,"US01346154",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Serra do Roncador. Ca. 86 km N of Xavantina","US01346154_01",NA,NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1896","2020-09-12 05:00:02-03","US","US","3276251","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","J. H. Kirkbride","4875","1982","9","13","South America - Neotropics","Brazil",NA,NA,NA,"US01346085",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","Na beira de BR 251, ca. 4,5km E da Rio São Bartolomeu","US01346085_01",NA,"Brasília","-47.55","-15.97","1020",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1897","2020-09-12 05:00:02-03","US","US","2048695","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. Macedo","2395","1950","2","28","South America - Neotropics","Brazil",NA,NA,NA,"US01346102",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Ponte Nova","US01346102_01",NA,"Campina Verde","-49.486400604248","-19.5356006622314",NA,NA,"79993","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1898","2020-09-12 05:00:02-03","US","US","2891963","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","O. Handro","2294","1979","4","27","South America - Neotropics","Brazil",NA,NA,NA,"US01346135",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo",NA,"US01346135_01",NA,"Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1899","2020-09-12 05:00:02-03","US","US","2927421","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, R. Souza, J. W. Grear & S. F. Fonsêca","22572","1969","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US01346118",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Serra do Espinhaço; vicinity of Datas","US01346118_01",NA,NA,NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1900","2020-09-12 05:00:02-03","US","US","2927420","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. G. P. Santos & J. Ramos","26312","1970","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US01346116",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","2km NW of Paracatú.","US01346116_01",NA,NA,NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1901","2020-09-12 05:00:02-03","US","US","3301909","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. M. Carvalho, P. Gasson, A. M. Amorim & S. C. Sant' Ana","3721","1992","2","18","South America - Neotropics","Brazil",NA,NA,NA,"US01346124",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Ca. 3 km SW Caetité, na estrada para Brejinho do Ametista","US01346124_01",NA,"Caetité","-42.4749984741211","-14.0693998336792",NA,NA,"53684","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1902","2020-09-12 05:00:02-03","US","US","2564231","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Hatschbach, J. Lindeman & H. Haas","13276","1965","12","8","South America","Brazil",NA,NA,NA,"US01346159",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Paraná",NA,"US01346159_01",NA,"Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"28572","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1903","2020-09-12 05:00:02-03","US","US","2700577","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten, L. T. Eiten & G. M. Felippe","2920","1961","6","14","South America - Neotropics","Brazil",NA,NA,NA,"US01346139",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","3,5 km due NNW of center of São Carlos (1,2 km WNW of clover-leaf intersection along highway to Ibaté)","US01346139_01",NA,"São Carlos","-47.9169","-21.9836","825",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1904","2020-09-12 05:00:02-03","US","US","2822160","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten, L. T. Eiten & I. Mimura","5925","1965","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US01346137",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","Along road 5 km SW of center of city of Paraguaçu Paulista","US01346137_01",NA,"Paraguaçu Paulista","-50.6","-22.43","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1905","2020-09-12 05:00:02-03","US","US","2573122","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","L. Smith, R. M. Klein & G. Hatschbach","14777","1965","1","18","South America","Brazil",NA,NA,NA,"US01346160",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Paraná","Above Rio das Mortes on road to Senges","US01346160_01",NA,"Jaguariaíva","-49.27","-24.13","810",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1906","2020-09-12 05:00:02-03","US","US","3249520","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","S. A. Mori, J. Mitchell & L. A. Mattos Silva","16717","1984","7","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346142",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Cuiabá - Chapada dos Guimarães H´way (MT 251). 3 km W of Buruti","US01346142_01",NA,"Chapada dos Guimarães","-55.749698638916","-15.460599899292","600",NA,"107042","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1907","2020-09-12 05:00:02-03","US","US","3741257","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. Alves, F. Hurbath, F. Santana & F. Azevedo","90","2012","2","25","South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Serra Geral: Serra do Salto. Sao Domingos",NA,NA,"Licínio de Almeida","-42.5386","-14.4567","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae (Basal)",NA,NA,"1",NA
"1908","2020-09-12 05:00:02-03","US","US","2569434","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14357","1966","4","4","South America - Neotropics","Brazil",NA,NA,NA,"US01346096",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Rio da Prata, ca. 6 km S of Posse","US01346096_01",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1909","2020-09-12 05:00:02-03","US","US","2822162","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9842","1969","12","10","South America - Neotropics","Brazil",NA,NA,NA,"US01346148",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Crest of Serra do Roncador, along new road, ca. 147 km NNE of village of Xavantina. 10,4 km S of Córrego Tangúru","US01346148_01",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1910","2020-09-12 05:00:02-03","US","US","2568742","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear & R. Souza","10295","1965","11","16","South America - Neotropics","Brazil",NA,NA,NA,"US01346099",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Ca. 5 km E of Goás boundary on road to Guarapauá","US01346099_01",NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1911","2020-09-12 05:00:02-03","US","US","2953004","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","R. C. Mendonça & F. Chagas e Silva","23","1979","11","2","South America - Neotropics","Brazil",NA,NA,NA,"US01346143",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso do Sul","Fazenda Império","US01346143_01",NA,"Camapuã","-54.0438995361328","-19.531400680542",NA,NA,"123887","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1912","2020-09-12 05:00:02-03","US","US","2822164","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9532","1969","11","25","South America - Neotropics","Brazil",NA,NA,NA,"US01346152",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","Serra do Roncador. 257 km along new road NNE of village of Xavantina (3.2 km due S of Royal Society-Royal Geographic Society Base Camp. 300 m N of Airstrip Campo","US01346152_01",NA,"Barra do Garças","-51.75","-12.85","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1913","2020-09-12 05:00:02-03","US","US","1391885","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","A. Regnell","II 3","1865","8","14","South America - Neotropics","Brazil",NA,NA,NA,"US01346108",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Minas Geraes.","US01346108_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1914","2020-09-12 05:00:02-03","US","US","2569505","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin & T. R. Soderstrom","7431","1964","10","27","South America - Neotropics","Brazil",NA,NA,NA,"US01346101",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Ca. 60 km S of Caiaponia on road to Jataí.","US01346101_01",NA,NA,NA,NA,"800","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1915","2020-09-12 05:00:02-03","US","US","1148391","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. Claussen","1091",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346109",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1916","2020-09-12 05:00:02-03","US","US","3147096","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","P. Oliveira","9","1979","9","6","South America - Neotropics","Brazil",NA,NA,NA,"US01346144",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso do Sul","Posto Zuzu.","US01346144_01",NA,"Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,NA,"65544","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1917","2020-09-12 05:00:02-03","US","US","2954136","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","E. P. Heringer, T. S. Figueiras, R. C. Mendonça & B. A. S. Pereira","4372","1980","4","15","South America - Neotropics","Brazil",NA,NA,NA,"US01346088",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","Bacia do Rio São Bartolomeu","US01346088_01",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1918","2020-09-12 05:00:02-03","US","US","2568988","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","14639","1966","4","12","South America - Neotropics","Brazil",NA,NA,NA,"US01346133",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Bahia","Rio Piau, 225km SW of Barreiras on road to Posse.","US01346133_01",NA,NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1919","2020-09-12 05:00:02-03","US","US","2927419","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, S. F. Fonsêca, J. W. Grear, R. Souza & J. Ramos","26817","1979","3","3","South America - Neotropics","Brazil",NA,NA,NA,"US01346115",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais","Rio Bicudo, ca.20km W of Corinto","US01346115_01",NA,NA,NA,NA,"525",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1920","2020-09-12 05:00:02-03","US","US","2993977","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9024","1968","10","2","South America - Neotropics","Brazil",NA,NA,NA,"US01346153",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","250 km along new road NNE of village of Xavantina (6,5 km due S of Royal Society-Royal Geographic Society Base Camp). Along path R-11 about 2 1/2 km S of Airstrip Campo","US01346153_01",NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","450",NA,"123012","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1921","2020-09-12 05:00:02-03","US","US","2343296","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","-. Claussen","138",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01346110",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Minas Gerais",NA,"US01346110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1922","2020-09-12 05:00:02-03","US","US","2934342","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","M. G. Silva & A. Pinheiro","4136","1979","1","4","South America - Neotropics","Brazil",NA,NA,NA,"US01346082",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Rondônia","Arredores do aeroporto","US01346082_01",NA,"Vilhena","-60.1458015441895","-12.7405996322632",NA,NA,"196523","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1923","2020-09-12 05:00:02-03","US","US","2927449","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","W. R. Anderson","8025","1973","4","3","South America - Neotropics","Brazil",NA,NA,NA,"US01346093",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Goiás","Serra dos Cristais. 12 km by road N of Cristalina","US01346093_01",NA,NA,NA,NA,"1060",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1924","2020-09-12 05:00:02-03","US","US","2548160","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","I. Válio","239","1962","4","11","South America - Neotropics","Brazil",NA,NA,NA,"US01346136",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"São Paulo","5 km da rodovia Washington Luiz, na estrada Itirapina-Rio Claro","US01346136_01",NA,"Itirapina","-47.8199996948242","-22.25",NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1925","2020-09-12 05:00:02-03","US","US","2568743","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","H. S. Irwin, J. W. Grear & R. Souza","11108","1965","12","8","South America - Neotropics","Brazil",NA,NA,NA,"US01346089",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Distrito Federal","South of Brasília","US01346089_01",NA,NA,NA,NA,"975",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1926","2020-09-12 05:00:02-03","US","US","2822161","PreservedSpecimen","Plantae","Annonaceae","Duguetia","furfuracea","Duguetia furfuracea","G. Eiten & L. T. Eiten","9757","1969","12","6","South America - Neotropics","Brazil",NA,NA,NA,"US01346149",NA,"Magnoliales","(A. St.-Hil.) Saff.",NA,"Mato Grosso","255 km along new road NNE of village of Xavantina (7,2 km due SW of royal society - royal geographic society base camp). By Sabino´s house. In stand 6. 200 m east of main road","US01346149_01",NA,"Barra do Garças","-51.75","-12.85","450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
