"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","eventTime","infraspecificEpithet"
"3027","2021-03-04 15:44:00-03","IF","SPSF","17248","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Monteiro","2","1979","09","04","Brasil","SP","Rio Claro","horto florestal Navarro de Andrade","-47.560001373291","-22.4099998474121",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","10","07",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"21773","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3028","2021-03-04 15:43:59-03","IF","SPSF","09448","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","M.Stradiotto",NA,"1985","09","13","Brasil","SP","Sao José do Rio Preto","logradouro público","-49.3699989318848","-20.8199996948242",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","08","03",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"20305","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3029","2021-03-04 15:43:59-03","IF","SPSF","01082","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","D.Bento Pickel",NA,"1941","08","10","Brasil","SP","São Paulo","Jacana","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","08","03",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3030","2021-03-04 15:43:59-03","IF","SPSF","50415","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","R.P.S.Peña & R.J.F.Garcia & S.Ferreira & V.S.Silva","3348","2008","02","14","Brasil","SP","São Paulo","Parque Pinheirinho D'água","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Árvore de 6m de altura com ramos aromáticos ao corte; pedúnculos avermelhados, cúpula e frutos verdes.; GEOGRAFIA: Campo;",NA,NA,"2009","12","01",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3031","2021-03-04 15:43:59-03","IF","SPSF","20565","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"W.Hoehne",NA,"1949","04","18","Brasil","SP","São Paulo","proximo a Interlagos","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: brejo&nf;;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3032","2021-03-04 15:44:01-03","IF","SPSF","39648","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","O. A. Fávero","R.Padilla",NA,"2007","08","22","Brasil","SP","São Paulo","Sede do Projeto Pomar","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: Árvore corola amarelada, muito aroma característico; GEOGRAFIA: margem do rio Pinheiros.&nf;Avenida Guido Caloi 551;",NA,NA,"2008","02","21",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3033","2021-03-04 15:44:00-03","IF","SPSF","17243","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P.L.R.de Moraes","S.Gandolfi","8",NA,NA,NA,"Brasil","SP","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"19379","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3034","2021-03-04 15:44:01-03","IF","SPSF","20424","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P.R.L.Moraes","P.L.R.Moraes","812A","1993","03","27","Brasil","SP","Sete Barras","Fazenda Intervales","-47.9199981689453","-24.3799991607666",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","06","20",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3035","2021-03-04 15:44:01-03","IF","SPSF","21249","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","M.R.Pereira-Noronha","1553","1995","08","04","Brasil","SP","Sud Mennucci","Bandeirantes D'Oeste","-50.9199981689453","-20.6900005340576",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata degradada&nf;;",NA,NA,"1997","03","15",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"22019","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3036","2021-03-04 15:44:00-03","IF","SPSF","18520","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","R.Esteves","J.Y.Tamashiro","T.310","1994","06","30","Brasil","SP","Tanabi","Fazenda N.S.Aparecida","-49.6399993896484","-20.6200008392334",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1996","07","09",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"33016","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3037","2021-03-04 15:43:59-03","IF","SPSF","09373","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.B.Baitello & O.T. Aguiar","137","1985","08","14","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3038","2021-03-04 15:43:59-03","IF","SPSF","09376","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.B.Baitello & O.T. Aguiar","126","1985","08","14","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1986","08","21",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3039","2021-03-04 15:44:00-03","IF","SPSF","09553","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.B.Baitello","165","1985","11","28","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1986","08","21",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3040","2021-03-04 15:44:01-03","IF","SPSF","21223","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","A.L.T.De Lucca","82","1994","08","15","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sede&nf;;",NA,NA,"1997","07","26",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3041","2021-03-04 15:44:01-03","IF","SPSF","19923","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","L.C.Bernacci","53l","1994","07","20","Brasil","SP","Tiete","Instituto Agronomico","-47.7099990844727","-23.1000003814697",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata mesofila semidecidua&nf;;",NA,NA,"1997","04","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"26682","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3042","2021-03-04 15:44:01-03","IF","SPSF","20021","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez",NA,"L.C.Bernacci","533","1994","07","20","Brasil","SP","Tiete","mata mesofila semidecidua","-47.7099990844727","-23.1000003814697",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"26682","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3043","2021-03-04 15:44:01-03","IF","SPSF","45918","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","G.A.D.C.Franco","J.R.Guillaumon",NA,"2004","01","24","Brasil","SP","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,NA,"COLETA: Borda de mata.&nf;Árvore 12m altura, flores secas (da estação anterior).; GEOGRAFIA: Margem da estrada dos fundos.;",NA,NA,"2004","01","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"12075","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3044","2021-03-04 15:44:01-03","IF","SPSF","30303","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.R.Guillaumon",NA,"2002","08","13","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata natural&nf;;",NA,NA,"2002","08","31",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3045","2021-03-04 15:44:01-03","IF","SPSF","30365","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.R.Guillaumon",NA,"2002","09","15","Brasil","SP","Vinhedo","Condominio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de mata natural&nf;;",NA,NA,"2002","09","17",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"3046","2021-03-04 15:43:59-03","IF","SPSF","03900","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Irmao Edesio Maria",NA,"1951","02","24","Brasil","RS",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3047","2021-03-04 15:43:59-03","IF","SPSF","03901","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica",NA,NA,"Irmao Edesio Maria",NA,"1951","02","24","Brasil","RS",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3048","2021-03-04 15:43:59-03","IF","SPSF","04333","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","O.Vecchi",NA,NA,NA,NA,"Brasil","SP","Loreto",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","08","03",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3049","2021-03-04 15:43:59-03","IF","SPSF","04615","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","I.Vattimo-Gil","O.Vecchi",NA,"1924","10","01","Brasil","SP","Loreto",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1958","02","24",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3050","2021-03-04 15:43:59-03","IF","SPSF","04658","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","O.Vecchi","50",NA,NA,NA,"Brasil","SP","Loreto",NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1987","10","27",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3051","2021-03-04 15:44:01-03","IF","SPSF","20429","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P.R.L.Moraes","C.S.Martins",NA,"1993","08","25","Brasil","SP","Lencois Paulista","mata",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1994","06","23",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3052","2021-03-04 15:44:01-03","IF","SPSF","21617","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","L.C.Bernacci","L.C.Bernacci","1957","1995","09","04","Brasil","SP","Nubia","fazenda Caramuru",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetacao em recomposicao&nf;;",NA,NA,"1995","09","04",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3053","2021-03-04 15:44:01-03","IF","SPSF","24641","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","Jaccoud","70","1961","07","25","Brasil","SP","Porto Santa Rosa","Indiapora",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1998","07","24",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3054","2021-03-04 15:44:01-03","IF","SPSF","26465","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","W.Maschio","232","1998","08","15","Brasil","PR","Sao Jorge do Oeste","floresta estacional semidecidua",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"1999","03","17",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3055","2021-03-04 15:44:01-03","IF","SPSF","35052","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.R.Guillaumon",NA,"1995","07","19","Brasil","SP","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Descida das Furnas.;",NA,NA,"2005","08","03",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3056","2021-03-04 15:44:01-03","IF","SPSF","37195","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","N. Guerin & N.M.Ivanauskas & G.A.D.C. Franco & G.Durigan & S.C.P.M.Souza & M.Salvan","63","2006","08","17","Brasil","SP","Pedregulho","P.E.F.B.J., Pedra Grande","-47.407222","-20.199167",NA,NA,"COLETA: XLS: SPSFNovo; árvore, 10m, flores creme e botões florais com estames amarelos; GEOGRAFIA: mata fechada à margem direita do rio&nf;UTM: X=248464 Y=7764643 ZONA=23K;",NA,NA,"2006","08","01","651","651","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3057","2021-03-04 15:43:59-03","IF","SPSF","38570","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J. B. Baitello","J. B. Baitello & R.Cielo-Filho & M. T. Z. Toniato & C. R. Lima","1857","2007","07","25","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746667","-23.535278",NA,NA,"COLETA: Flores abertas e botão, 7m.; GEOGRAFIA: Trilha Ribeirão Santa Helena 2.;",NA,NA,"2007","08","14","630","630","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3058","2021-03-04 15:43:59-03","IF","SPSF","38609","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J. B. Baitello","J. B. Baitello & R.Cielo-Filho & M. T. Z. Toniato & C. R. Lima","1877","2007","07","24","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.748611","-23.533333",NA,NA,"COLETA: Árvore 15m, casca lisa, flores em botão.; GEOGRAFIA: Trilha Ribeirão Santa Helena 1.;",NA,NA,"2007","08","23","630","630","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3059","2021-03-04 15:43:59-03","IF","SPSF","38670","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","C. R. Lima & O. T. Aguiar & J. B. Baitello","36","2007","08","28","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.746944","-23.549167",NA,NA,"COLETA: Árvore 10m, fértil.; GEOGRAFIA: Trilha 1.;",NA,NA,"2007","10","31","630","630","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3060","2021-03-04 15:44:01-03","IF","SPSF","39915","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","G.A.D.C. Franco","F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","1005","2007","11","28","Brasil","SP","Bauru","Estação Ecológica de Bauru","-49.086111","-22.236944",NA,NA,"COLETA: Árvore, 8 m. Frutos imaturos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual. Ao longo da estrada principal.;",NA,NA,"2008","01","11","573","573","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3061","2021-03-04 15:44:01-03","IF","SPSF","40433","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","Spreng.","T.M.Marestoni","J.S.Carneiro","564","2005","12","20","Brasil","PR","Lupionópolis","Mata São Pedro","-51.701667","-22.688333",NA,NA,"COLETA: Árvore 15m, frutos verdes, receptáculo vermelho; GEOGRAFIA: Área de R.P.P.N.;",NA,NA,"2007","12","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3062","2021-03-04 15:44:01-03","IF","SPSF","42684","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","Spreng.","J.B.Baitello","R.Cielo-Filho & J.B.Baitello & O.T. Aguiar","1016","2009","09","24","Brasil","SP","Itapeva","Estação Experimental","-49.069167","-24.056111",NA,NA,"COLETA: Árvore 12m, flor creme.; GEOGRAFIA: Trilha do Poço da Lima.;",NA,NA,"2009","11","30",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3063","2021-03-04 15:44:01-03","IF","SPSF","43219","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.L.Miashike & N.M.Ivanauskas & J.B.Silva & J.R.L.Godoy & S.D.Machado","71","2009","12","08","Brasil","SP","Apiaí","Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos","-48.570278","-24.415",NA,NA,"COLETA: Floresta Ombrófila Densa Aluvial.&nf;Árvore 9m; frutos imaturos verdes.; GEOGRAFIA: Estrada de terra entre a guarita dos vigilantes e o Núcleo Caboclos.;",NA,NA,"2010","01","20","611","611","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3064","2021-03-04 15:44:01-03","IF","SPSF","44043","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","J.B.Baitello & N.O.Costa & R.Cielo-Filho","2448","2010","07","27","Brasil","SP","Itapeva","Estação Experimental","-49.066944","-24.063611",NA,NA,"COLETA: Árvore 1,5m altura; flores em botão.; GEOGRAFIA: Trilha do Poço da Onça, encosta;",NA,NA,"2010","10","04",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3065","2021-03-04 15:43:59-03","IF","SPSF","47135","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","((Spreng.) Mez)","J.B.Baitello","F.B.Guimarães","1226","2011","06","01","Brasil","SC","Concórdia",NA,"-51.964167","-27.234444",NA,NA,"COLETA: Árvore de 12m de altura. Coleta de 3 discos do tronco, na altura do peito, para Xiloteca.; GEOGRAFIA: Área de supressão para implantação do loteamento Frei Lency II.;",NA,NA,"2018","09","17",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3066","2021-03-04 15:44:01-03","IF","SPSF","48136","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho & F. Periotto","1269","2013","12","17","Brasil","PR","Medianeira",NA,"-54.031667","-25.278333",NA,NA,"COLETA: Árvore 12 m, fruto verde, cúpula verde, casca esfoliante; GEOGRAFIA: Sítio do Sr. Angelo Baratto&nf;Floresta Estacional Semidecidual;",NA,NA,"2014","02","20","450","450","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3067","2021-03-04 15:44:01-03","IF","SPSF","48137","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho & F. Periotto","1268","2013","12","17","Brasil","PR","Medianeira",NA,"-54.03","-25.278611",NA,NA,"COLETA: Árvore 5 m, fruto verde, cúpula vermelha; GEOGRAFIA: Sítio do Sr. Angelo Baratto&nf;Floresta Estacional Semidecidual, borda da mata;",NA,NA,"2014","02","20","450","450","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3068","2021-03-04 15:44:01-03","IF","SPSF","48138","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho & D. Seganfredo","1267","2014","01","10","Brasil","PR","Medianeira",NA,"-54.047222","-25.278889",NA,NA,"COLETA: Árvore 11 m, fruto verde, cúpula vermelha; GEOGRAFIA: Sítio do Sr. Simão Sartori&nf;Floresta Estacional Semidecidual;",NA,NA,"2014","02","20","450","450","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3069","2021-03-04 15:44:01-03","IF","SPSF","48898","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho","1467","2014","07","08","Brasil","PR","Matelândia",NA,"-53.9175","-25.251111",NA,NA,"COLETA: Árvore, 13m, flor amarela.; GEOGRAFIA: Linha Giasson, beira de estrada, Floresta Estacional Semidecidual, floresta secundária, borda.;",NA,NA,"2014","07","17","460","460","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3070","2021-03-04 15:44:01-03","IF","SPSF","48988","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho & C.A.Farias","1497","2014","08","19","Brasil","PR","Matelândia",NA,"-53.955556","-25.306944",NA,NA,"COLETA: Árvore, 7m, flor creme.; GEOGRAFIA: Linha Bananal, mata dos Biazuz I, Floresta Estacional Semidecidual, floresta primária alterada.;",NA,NA,"2014","08","27","446","446","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3071","2021-03-04 15:44:01-03","IF","SPSF","48990","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho","1499","2014","08","04","Brasil","PR","Medianeira","Bairro Belo Horizonte","-54.081111","-25.2725",NA,NA,"COLETA: Árvore, 13m, flor creme.; GEOGRAFIA: Parque Tupã Mbae, Floresta Estacional Semidecidual, floresta secundário.;",NA,NA,"2014","08","28","450","450","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3072","2021-03-04 15:44:01-03","IF","SPSF","49094","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","P.L.R.de Moraes","R.M.G. Konopczyk",NA,"2013","07","09","Brasil","SP","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.438056","-21.855",NA,NA,"COLETA: Árvore de 5m de altura.; GEOGRAFIA: Dique marginalç do Rio Mogi Guaçu.;",NA,NA,NA,NA,NA,"531","531","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"3073","2021-03-04 15:44:01-03","IF","SPSF","49187","PreservedSpecimen","Plantae","Lauraceae","Nectandra","megapotamica","Nectandra megapotamica","(Spreng.) Mez","J.B.Baitello","R.Cielo-Filho & F. Periotto","1553","2014","11","07","Brasil","PR","Matelândia","Estrada Matelândia-Marquezita","-53.963889","-25.283889",NA,NA,"COLETA: Árvore, 7m, fruto verde com cúpula vermelha.; GEOGRAFIA: Beira de Estrada;",NA,NA,"2014","11","13","376","376","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
