"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"641","2016-10-14 13:54:00-03","MO","MOBOT","3277272","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta australis","T.D. Penn.","T.D.Pennington (K)",NA,NA,NA,"CARARO","1995","8","29","Brazil","Rio Grande do Sul",NA,"Mun. de Caxias do Sul, Campus da UCS, em beira do caminho.",NA,NA,NA,NA,NA,NA,NA,NA,"CARARO 13411","South America",NA,NA,NA,NA,"780.00000000",NA,"australis",NA,NA,NA,NA,"1",NA
"642","2016-10-14 14:03:00-03","MO","MOBOT","3278061","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta australis","T.D. Penn.","T.D.Pennington (K)",NA,NA,NA,"A. Kegler","1999","12","1","Brazil","Rio Grande do Sul",NA,"Mun de Caxias do Sul. No mata.",NA,NA,NA,NA,NA,NA,NA,NA,"Kegler 422","South America",NA,NA,NA,NA,"780.00000000",NA,"australis",NA,NA,NA,NA,"1",NA
"643","2016-10-14 14:04:00-03","MO","MOBOT","3454933","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta australis","T.D. Penn.","T.D.Pennington (K)",NA,NA,NA,"Ronaldo Wasum","1988","10","26","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Chácara Eberle, árvore de grande porte.",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 4732","South America",NA,NA,NA,NA,"700.00000000",NA,"australis",NA,NA,NA,NA,"1",NA
"644","2016-10-14 14:03:00-03","MO","MOBOT","3454935","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta australis","T.D. Penn.","T.D.Pennington (K)",NA,NA,NA,"M. Rossato","1987","10","9","Brazil","Rio Grande do Sul",NA,"Caxias na mata.",NA,NA,NA,NA,NA,NA,NA,NA,"Rossato 3334","South America",NA,NA,NA,NA,"750.00000000",NA,"australis",NA,NA,NA,NA,"1",NA
"645","2016-10-14 13:53:00-03","MO","MOBOT","3454936","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta australis","T.D. Penn.","T.D.Pennington (K)",NA,NA,NA,"Ronaldo Wasum","1988","10","13","Brazil","Rio Grande do Sul",NA,"Caxias do Sul - Mata da UCS, árvore.",NA,NA,NA,NA,NA,NA,NA,NA,"Wasum 4675","South America",NA,NA,NA,NA,"750.00000000",NA,"australis",NA,NA,NA,NA,"1",NA
"646","2016-10-21 12:57:00-02","MO","MOBOT","3031618","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta hirsuta",NA,"T.D.Pennington (K)",NA,NA,NA,"Per Dusén","1914",NA,NA,"Brazil","Pará",NA,"In silva primaeva, hand proud a Morotes.",NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 14389","South America",NA,NA,NA,NA,"40.00000000",NA,"hirsuta",NA,NA,NA,NA,"1",NA
"647","2016-10-21 12:57:00-02","MO","MOBOT","3031734","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta hirsuta",NA,"T.D.Pennington (K)",NA,NA,NA,"Ynés Mexia","1930","9","25","Brazil","Minas Gerais",NA,"Fazenda do Deserto; wooded pasture, partially open land.",NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 5101","South America",NA,NA,NA,NA,"700.00000000",NA,"hirsuta",NA,NA,NA,NA,"1",NA
"648","2012-01-25 11:01:00-02","MO","MOBOT","100438477","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","1968","3","8","Brazil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Hatschbach 18696","South America",NA,NA,NA,NA,"30.00000000","50.00000000",NA,"37295","auto",NA,NA,"1",NA
"649","2012-01-25 10:54:00-02","MO","MOBOT","3031246","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","1966","5","19","Brazil","Paraná","Morretes","Este. Graciosa, Vista Cavalcante.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"Hatschbach 14375","South America",NA,NA,NA,NA,"500.00000000",NA,NA,"30514","auto",NA,NA,"1",NA
"650","2012-01-25 10:49:00-02","MO","MOBOT","3031818","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","1966","10","20","Brazil","Paraná","Tijucas do Sul","Vossoroca.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Hatschbach 16654","South America",NA,NA,NA,NA,"950.00000000",NA,NA,"25228","auto",NA,NA,"1",NA
"651","2018-12-29 04:34:00-02","MO","MOBOT","179951","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","A. Rudas (COL)",NA,NA,NA,"Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","2","Colombia","Amazonas","Tarapacá","Corregimiento de Tarapacá. Parque Nacional Natural Amacayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado E16.","-70","-3.03333",NA,NA,NA,NA,NA,NA,"Rudas Lleras 4659","South America",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"4","169"
"652","2018-12-29 04:34:00-02","MO","MOBOT","179959","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","A. Rudas (COL)",NA,NA,NA,"Agustin Rudas L.|Adriana Prieto|C. Rodríguez","1992","7","13","Colombia","Amazonas","Tarapacá","Corregimiento de Tarapacá. Parque Nacional Natural Amaycayacu. Sector Lorena (R. Cotuhé) bosque de terra-firme. Parcela permanente #2. Cuadrado U5.","-70","-3.03333",NA,NA,NA,NA,NA,NA,"Rudas Lleras 5251","South America",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"4","212"
"653","2008-05-27 22:02:00-03","MO","MOBOT","180020","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.",NA,NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4","Brazil","São Paulo",NA,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 10","-46.93333","-24.25",NA,NA,NA,NA,NA,NA,"Gentry 59012","South America",NA,NA,NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,"3","87-208"
"654","2012-01-25 10:52:00-02","MO","MOBOT","2457071","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","1984","11","22","Brazil","Paraná",NA,"Mun. Curitiba. Capanema.",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 48578","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"655","2012-01-25 10:51:00-02","MO","MOBOT","2457086","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"J.M. Silva|J. Cordeiro","1986","9","10","Brazil","Paraná",NA,"Mun. Morretes. Véu de Noiva.",NA,NA,NA,NA,NA,NA,NA,NA,"Silva 188","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"656","2018-06-22 05:25:00-03","MO","MOBOT","2457167","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Reitz, P. R.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","1963","9","14","Brazil","Santa Catarina",NA,"Anita Garibaldi. Perto da cidade, pinhal",NA,NA,NA,NA,NA,NA,NA,NA,"Reitz 16250","South America",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","3031672","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","D. Alfaro Castaneda",NA,NA,NA,"* HAUSLER","1946",NA,NA,"Brazil",NA,NA,"Canela, RGS. In silva primaeva.",NA,NA,NA,NA,NA,NA,NA,NA,"HAUSLER 34175","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2012-04-26 05:08:00-03","MO","MOBOT","3302579","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"André M. de Carvalho","1999","9","25","Brazil","Bahia",NA,"Mun de Jussari, ca 7.5 km na estrada Jussari/Palmira. RPPN Serra do Teimoso. Região Mata Higrofila Sul Baiana.",NA,NA,NA,NA,NA,NA,NA,NA,"Carvalho 6822","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"659","2012-01-25 10:52:00-02","MO","MOBOT","3454914","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Gert G. Hatschbach","1983","11","8","Brazil","Paraná",NA,"Rio Bromado (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 47091","South America",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"660","2012-01-25 10:49:00-02","MO","MOBOT","3454932","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","T.D. Pennington",NA,NA,NA,"Cyl Farney","1985","7","4","Brazil","Rio de Janeiro",NA,"Mun. do Rio de Janeiro, Matas de Encosta próximas ao Horto.",NA,NA,NA,NA,NA,NA,NA,NA,"Farney 776","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"661","2009-08-21 06:32:00-03","MO","MOBOT","2457151","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","monosperma","Sloanea monosperma","Vell.","Rambo, B.",NA,NA,NA,"Balduino Rambo","1952","9","9","Brazil","Rio Grande do Sul",NA,"São Francisco de Paula.","-43.63333","-21.86666",NA,NA,NA,NA,NA,NA,"Rambo 52948","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33498","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"Urbanetz, C., Déstro, G.F.G.; Moreira - Coneglian, I.R.; Harder, I.C.F.; Muniz, M.R.A.; Paula - Souza, J.; Souza, V.C.; Rodrigues, R.R. Tamashiro, J.Y.","2003","04","17","Brasil","São Paulo","Guapiara","Parque Estadual Intervales","-48.44722222","-24.27083333","-48.44722222","-24.27083333","Árvore de 3 m.",NA,NA,NA,"41.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"663","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33792","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","11","R. T. Shirasuna, F. O. Souza e Clóvis.","2007","10","23","Brasil","São Paulo","Perelheiros","Projeto Rodoanel",NA,NA,NA,NA,NA,NA,NA,NA,"522.0","America do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"664","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33789","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"N. M. Ivanauskas; F. M. Souza, R. T. Polisel & V. Santos","2005","12","13","Brasil","São Paulo","Itatuba","Avenida 7 de Setembro",NA,NA,NA,NA,NA,NA,NA,NA,"6065.0","America do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"665","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33946","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"V. Demuner; T.A. Cruz; R.R. Vervloet e J.L. Thomazini","2007","11","21","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de Abril","-40.73527778","-20.13416667","-40.73527778","-20.13416667","Árvore de 15 metros, botões florais verdes, interior de mata alterada.",NA,NA,NA,"4572.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"666","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33486","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho.","-47.92472222","-24.1913889","-47.92472222","-24.1913889","Floresta Ombrófila Densa Submontana. Árvore n° 5604; fruto (Parcela PECB - Número da placa 5604).",NA,NA,NA,"30037.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales","350","350",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"667","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33480","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","12","M.B. dos Santos; M.M.Pardi, M.C.P. Bordini, L.B. Bosquetti, V.R. Marcelino, T.B.Breier, V.C. Souza, R.R. Rodrigues.","2005","03","25","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo.","-48.38861111","-24.63138889","-48.38861111","-24.63138889","Árvore. Frutos velhos marrons, 5m alt.",NA,NA,NA,"55.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales","400","400",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"668","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33479","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","12","N.M. Ivanauskas, Adilson Gomes ã Silvio Dias Filho.","1996","04","24","Brasil","São Paulo","Pariquera - Açu","Estação Experimental do Instituto Agronômico.","-47.87694444","-24.60833333","-47.87694444","-24.60833333","Árvore de 6m. Flores.",NA,NA,NA,"850.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"669","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33945","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Pereira, O.J.","2000","10","30","Pereira, O.J., Espindula, E.","2000","10","30","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.75027778","-20.13416667","-40.75027778","-20.13416667","Planta com 6 metros, interior da cápsula vinosa.",NA,NA,NA,"6601.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"670","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33944","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","07","Flores, T.B.; Kuntz-Galvão, J. & Campos, O.R.","2012","10","24","Brasil","Espírito Santo","Ibitirama","Santa Marta","-41.66194444","-20.13416667","-41.66194444","-20.13416667","Árvore de 15 metros, frutos imaturos amarelos, maduros castanhos.",NA,NA,NA,"1521.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"671","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33499","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010","01",NA,"Destafani, A.C.C., Lima, R.A.F.; Vosgueritchian, S.B.; Jacovac, A.C.C.; Campos - Filho, E.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2005","03","28","Brasil","São Paulo","Eldorado","Parque Estadual de Jacupiranga","-48.38611111","-24.5675","-48.38611111","-24.56750000","Árvore com frutos acastanhados com tricomas.",NA,NA,NA,"169.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"672","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33495","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2005","03","30","Braidotti, J.C.; Foresto, E.b.; Lopes, L.E.; Rodrigues, M.E.F.; Dias, P.; Udulutsch, R.G.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2005","03","30","Brasil","São Paulo","Barra do Turvo","Parque Estadual de Jacupiranga, Núcleo Cedro. Trilha Véu da Noiva.","-48.45222222","-24.72","-48.45222222","-24.72000000","Arbusto de 5 m. de altura e DAP de 10 cm.",NA,NA,NA,"123.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"673","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33942","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05",NA,"L.F.S. Magnago, V. Demuner, T. Cruz, Elias Bausen","2006","10","31","Brasil","Espírito Santo","Bragança","Mata do Tyrol","-40.55083333","-20.13416667","-40.55083333","-20.13416667","Arvoreta de 8 metros, frutos verdes, mata.",NA,NA,NA,"1536.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"674","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33926","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2019",NA,NA,"R.R. Vervloet, V. Demuner, E. Bausen","2007","08","02","Brasil","Espírito Santo","Governador Lindenberg","Santa Luzia","-40.46333333","-20.13416667","-40.46333333","-20.13416667","Árvore de 5 metros, frutos imaturos verdes.",NA,NA,NA,"3125.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"675","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33483","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2010",NA,NA,"N. M. Ivanauskas.","1996","06","28","Brasil","São Paulo","Pariquera - Açu","Propriedade de Antônio Povinski.","-47.87694444","-24.67583333","-47.87694444","-24.67583333","Árvore de 6m. Frutos velhos.",NA,NA,NA,"831.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"676","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33943","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"V. Demuner, L.F.S. Magnago, M. Belisário, Elias Bausen","2006","01","18","Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro)","-40.55083333","-20.13416667","-40.55083333","-20.13416667","Árvore de 20 metros, frutos abertos marrons, interior de mata, pedregosa na base afloramente rochosos (gruta à base da mata).",NA,NA,NA,"1692.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"677","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33500","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual de Carlos Botelho","-47.92472222","-24.19138889","-47.92472222","-24.19138889","Árvore no. 4398.",NA,NA,NA,"29003.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"678","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33497","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","12","Aguiar, O.T., Dias, A.C.","2002","03","14","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, grade 1","-48","-24.06666667","-48.00000000","-24.06666667","Árvore.",NA,NA,NA,"1157.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"679","2020-09-09 13:31:30-03","UNESP-IBILCE","SJRP","33481","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho.","-47.92472222","-24.1913889","-47.92472222","-24.1913889","Floresta Ombrófila Densa Submontana. Árvore n° 345; fruto (Parcela PECB - Número da placa 345).",NA,NA,NA,"30034.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales","350","350",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"680","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33940","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.",NA,NA,NA,NA,"L. Kollmann, A.P. Fontana & C. Esgario","2007","01","11","Brasil","Espírito Santo","Cariacica",NA,"-40.4199981689453","-20.2639007568359",NA,NA,"Arvoreta de 9 metros, flores esbranquiçadas e frutos secos.",NA,NA,NA,"9487.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"18507","auto","Magnoliopsida",NA,NA,NA
"681","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33777","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2015","05","11","Sampaio, D.","2006","10","17","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,"Frutos maduros(passados), sem sapopemas, mata ciliar e planície litorânea.",NA,NA,NA,"1705.0","America do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"30514","auto","Magnoliopsida",NA,NA,NA
"682","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","34010","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Ordones, J.","2000","06","11","Brasil","Minas Gerais","Catas Altas","Caraça","-43.4075012207031","-20.0746994018555",NA,NA,"Hábito arbóreo.",NA,NA,NA,"220.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"11966","auto","Magnoliopsida",NA,NA,NA
"683","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","34046","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2018",NA,NA,"Pavão, O.C., et al","1998","11","20","Brasil","Paraná","Londrina","Chacara do Patrimônio Regina, beira do Rio Três Bo: Beira do Rio Três Bocas","-51.1627998352051","-23.3103008270264",NA,NA,"Flores creme, frutos secos",NA,NA,NA,NA,"America do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"63728","auto","Magnoliopsida",NA,NA,NA
"684","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33502","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Ferretti, A. R.; Vanini, A.; Nave, A. G.; Peneireiro, F. M., Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","1996","12","12","Brasil","São Paulo","Cunha","Estação experimental da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,"Árvore de 23 m.; casca grossa, lisa c/ lenticelas, raízes tubulares.",NA,NA,NA,"23.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"685","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33469","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.",NA,NA,NA,"Ferretti, A. R.; Vanini, A.; Nave, A. G.; Peneireiro, F. M., Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","1996","12","12","Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar - Núcleo Cunha - Trilha da Barra do Rio.","-44.9599990844727","-23.0699996948242",NA,NA,"Floresta Ombrófila Densa, ao longo do rio Paraibuna. Árvore de 20 m; casca grossa, rendilhada.",NA,NA,NA,"37.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA
"686","2020-06-22 14:18:57-03","UNESP-IBILCE","SJRP","33503","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","hirsuta","Sloanea hirsuta","(Schott) Planch. ex Benth.","Sampaio, D.","2009",NA,NA,"V.C. Souza, J.P. Souza et al.","1995","10","08","Brasil","São Paulo","Itanhaém","Fazenda São Luís","-46.7799987792969","-24.1800003051758",NA,NA,"Arvoreta, ca. 4 m. alt.; frutos castanhos; sementes pendentes alaranjadas",NA,NA,NA,"9229.0","América do Sul",NA,NA,"Tracheophyta","Oxalidales",NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA
