"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"97","2019-11-13 11:24:47-03","USP","SPF","203261","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Pirani, JR","2012","07","27",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00203261",NA,"Alves, GGN; Antar, GM","6418",NA,NA,NA,NA,"2014","08",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:24:47-03","USP","SPF","12968","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla witrockiana","(K.Schum.) A.Robyns","Hoehne, W","1951","07","11",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00012968",NA,"Martins, V","s.n.",NA,NA,NA,NA,"1992","10","27","53584","auto",NA,"witrockiana",NA,NA,NA,NA
"99","2019-11-13 11:24:47-03","USP","SPF","12968","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla witrockiana","(K.Schum.) A.Robyns","Hoehne, W","1951","07","11",NA,"Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00012968",NA,"Martins, V","s.n.",NA,NA,NA,NA,"1992","10","27","53584","auto",NA,"witrockiana",NA,NA,NA,NA
"100","2019-11-29 15:05:05-03","UEFS","HUEFS","228796","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Farney, C.","1994","11","29",NA,"Brasil","Rio de Janeiro","Macaé","Loteamento Lagomar. Mata de Restinga.","-41.7868995666504","-22.3708000183105",NA,"Mata de Restinga remanescente periodicamente inundável.","HUEFS0228796","HUEFS0228796 HUEFS0228796_e1","V.N.Yoshikawa","3436",NA,NA,NA,NA,"2019","11",NA,"47209","auto","Rosanae",NA,NA,NA,NA,NA
"101","2019-10-07 09:33:11-03","UEFS","HUEFS","202533","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Popovkin, A.V.",NA,NA,NA,NA,"Brasil","Bahia","Entre Rios","Pau de umbigo.","-38.033333","-11.866667",NA,NA,"HUEFS0202533","HUEFS0202533",NA,"1607","150","150","38W2'0''","11S52'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"102","2019-10-07 09:33:11-03","UEFS","HUEFS","226277","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Rezende, G.S.Z.","2003","08","20",NA,"Brasil","Rio de Janeiro","Cabo Frio","Gargoá, dentro dos limites do Parque Ecológico Municipal do Mico Leão Dourado.","-42.0186004638672","-22.8794002532959",NA,"Floresta de restinga.","HUEFS0226277","HUEFS0226277",NA,"221",NA,NA,NA,NA,NA,NA,NA,"40069","auto","Rosanae",NA,NA,NA,NA,NA
"103","2019-11-29 15:05:05-03","UEFS","HUEFS","221367","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Farney, C.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Saquarema-Restinga de Ipitangas. Mata de restinga próxima ao Loteamento Vilatur Saquarema.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0221367","HUEFS0221367 HUEFS0221367_e1","V.N.Yoshikawa","1249",NA,NA,NA,NA,"2019","11",NA,"57442","auto","Rosanae",NA,NA,NA,NA,NA
"104","2019-10-07 09:33:11-03","UEFS","HUEFS","184390","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla subsp. wittrockiana","(K.Schum.) A.Robyns","Hoehne, W.","1951","07","11",NA,"Brasil","São Paulo","São Paulo","Parque de Estado. Cultura de campo experimental. Procedente do Alto da Serra.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0184390","HUEFS0184390",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Rosanae","subsp. wittrockiana",NA,NA,NA,NA
"105","2019-10-07 09:33:11-03","UEFS","HUEFS","184390","PreservedSpecimen","Plantae","Angiospermae","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla subsp. wittrockiana","(K.Schum.) A.Robyns","Hoehne, W.","1951","07","11",NA,"Brasil","São Paulo","São Paulo","Parque de Estado. Cultura de campo experimental. Procedente do Alto da Serra.","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0184390","HUEFS0184390",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Rosanae","subsp. wittrockiana",NA,NA,NA,NA
"106","2019-01-23 10:57:27-02","F","FMNH-SEEDPLANTS","V0052113F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Bombax","pentaphyllum","Bombax pentaphyllum",NA,"L. Riedel",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0052113F","V0052113F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA
"107","2019-06-11 12:38:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"C. Angeli","1961","9","18","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,"RRC ID Flag","266",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"266",NA,NA
"108","2020-10-14 16:35:24-03","UFVJM","HDJF","7438","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Paixão, FA","2018","09","29","Southern America","Brasil","Minas Gerais","Mariana","Rio Gualaxo do Norte, Margem Direita","-43.376778","-20.251083",NA,NA,"HDJF007438","HDJF007438_01",NA,"205P3","691","691","-43.376778","-20.251083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-04-29 16:30:02-03","UFVJM","HDJF","1094","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Otoni, TJO; Marques, IC","2010","07","17","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Área de preservação do PERP","-42.594722","-19.221389",NA,NA,"HDJF001094","HDJF001094_01","Otoni, TJO","s.n.",NA,NA,"-42.594722","-19.221389","2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-04-29 16:30:02-03","UFVJM","HDJF","6047","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A. Robyns","Soares, CCC; Silva, LS, Barbal","2018","05","02","Southern America","Brasil","Minas Gerais","Conceição do Mato Dentro","CAVA NE1","-43","-19",NA,NA,"HDJF006047","HDJF006047_01","Machado, ELM","B91","863","863","-43","-19","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-01-25 15:42:27-02","IAC","IAC","49009","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","2006","05","06",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)","-45.080223","-23.373498",NA,"subparcela 5, indivíduo G 79",NA,NA,"J.A.M.A. Gomes et al.","364",NA,NA,"-45.080223","-23.373498","2006","05","06",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-01-25 15:42:27-02","IAC","IAC","50387","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","J.A.M.A. Gomes; F. Benedetti; J.F. Benedito & O. Santos","2008","04","03",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.082239","-23.373496",NA,"Subparcela 39, Indivíduo H0603.",NA,NA,"J.A.M.A. Gomes et al.","s/nº",NA,NA,"-45.082239","-23.373496","2008","04","03",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-01-25 15:42:27-02","IAC","IAC","50388","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","E. Ramos; H.R. Gonçalves & S. Santos","2007","04","15",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H","-45.081936","-23.373577",NA,"Subparcela 26, Indivíduo H0381",NA,NA,"E. Ramos et al.","607",NA,NA,"-45.081936","-23.373577","2007","04","15",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-01-25 15:42:30-02","IAC","IAC","20646","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana","(Vell.) A.Robyns","H.M. Souza","1969","04","10",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,"H.M. Souza","s/nº",NA,NA,"-45.0711","-23.4339","1969","04","16",NA,NA,NA,"wittrockiana",NA,NA,NA,NA
"115","2019-01-25 15:42:30-02","IAC","IAC","20646","S","Plantae",NA,NA,"Malvaceae-9.Bombacoideae","Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana","(Vell.) A.Robyns","H.M. Souza","1969","04","10",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0711","-23.4339",NA,NA,NA,NA,"H.M. Souza","s/nº",NA,NA,"-45.0711","-23.4339","1969","04","16",NA,NA,NA,"wittrockiana",NA,NA,NA,NA
"116","2020-07-23 12:00:17-03","CEPLAC","CEPEC","61374","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"M. Hummel","1994","04","27",NA,"Brasil","Bahia","ILHÉUS","Faz. Serra Grande, a W do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Imbirucu",NA,NA,"Carlos, D.M. Ferreira","87",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1994"
"117","2020-07-23 12:00:17-03","CEPLAC","CEPEC","72205","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"M. D. Campos","1995","06","29",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, Trindade, Praia Brava, a direita.","-44.5","-13.333333",NA,NA,NA,NA,"R. C. C. Reis","51",NA,NA,"44W30'","13S20'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1995"
"118","2020-07-23 12:00:17-03","CEPLAC","CEPEC","72203","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"R. Marquete","1993","04","27",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, estrada para Parati-Mirim.","-44.5","-23.166667",NA,NA,NA,NA,"R. C. Reis","874",NA,NA,"44W30'","23S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/04/1994"
"119","2020-07-23 12:00:17-03","CEPLAC","CEPEC","72204","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"B. C. Kurtz","2007","02","04",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairuçu, estrada para praia de Parati-Mirim.","-44.5","-23.166667",NA,NA,NA,NA,"B. C. Kurtz","74",NA,NA,"44W30'","23S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"120","2020-07-23 12:00:17-03","CEPLAC","CEPEC","72207","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"L. S. Sylvestre","1991","05","09",NA,"Brasil","Rio de Janeiro","PARATY","Apa-cairuçu. Praia da Trindade.","-44.5","-23.166667",NA,NA,NA,NA,"L. S. Sylvestre","479",NA,NA,"44W30'","23S10'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"121","2020-07-23 12:00:17-03","CEPLAC","CEPEC","139482","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"Pessoa, S. V. A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","GUAPIMIRIM",NA,"-42.9818992614746","-22.5372009277344",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"592",NA,NA,NA,NA,NA,NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA
"122","2020-07-23 12:00:17-03","CEPLAC","CEPEC","147713","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"Bovini, M.G.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","PARATY",NA,"-44.7131004333496","-23.2178001403809",NA,"<ll>dwc_commonname:</ll>",NA,NA,"Duarte, M. C.","932",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"123","2020-07-23 12:00:17-03","CEPLAC","CEPEC","72202","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"L. C. Giordano","1991","09","26",NA,"Brasil","Rio de Janeiro","rio de janeiro","Jardim Botanico, Horto Florestal, area das torres.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"L. C. Giordano","1171",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"30/12/1991"
"124","2020-07-23 12:00:17-03","CEPLAC","CEPEC","66553","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana",NA,"M. Goes","1991","06","01",NA,"Brasil","São Paulo","SÃO PAULO","Parque Estadual das Fontes do Ipiranga, Instituto de Botanica, Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"M. Kirizawa","21",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"wittrockiana",NA,NA,NA,"06/03/1986"
"125","2020-07-23 12:00:17-03","CEPLAC","CEPEC","66553","PreservedSpecimen","Plantae",NA,NA,"Bombacaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla wittrockiana",NA,"M. Goes","1991","06","01",NA,"Brasil","São Paulo","SÃO PAULO","Parque Estadual das Fontes do Ipiranga, Instituto de Botanica, Jardim Botanico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"M. Kirizawa","21",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"wittrockiana",NA,NA,NA,"06/03/1986"
"126","2019-11-13 16:04:47-03","UNISANTA","HUSC","11685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","A. Santos; F. Santos","2012","07","26",NA,"Brasil","São Paulo","Guarujá","Serra do Guararu, condomínio Iporanga, área C, parcela 25.","-46.25","-23.9899997711182",NA,"Árvore com nº de placa 1329, coletado do ramo inferior a 6,5 metros de altura.; Floresta ombrofila densa.",NA,NA,"P.S.P Sampaio; A. Santos","43",NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA
"127","2019-11-13 16:04:47-03","UNISANTA","HUSC","8888","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","Scolari, G.O.; Nakasato, M.V.","2007","05","20",NA,"Brasil","São Paulo","Peruíbe","Bairro do Guaraú","-46.9900016784668","-24.3199996948242",NA,"Árvore com 8,46m alt.; Floresta alta de restinga",NA,NA,"Nakasato, M.V.","90",NA,NA,NA,NA,"2007","06","20","21922","auto",NA,NA,NA,NA,NA,NA
"128","2019-05-06 11:58:58-03","UFU","HUFU","43057","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Custódio Filho, A.; et al.","1986","06","27",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica Boracéia, Casa Grande.","-45.8400001525879","-23.5300006866455",NA,NA,"HUFU00015029","HUFU00015029","Duarte, M.C.","2747",NA,NA,NA,NA,"2005","08",NA,"18032","auto",NA,NA,NA,NA,NA,NA
"129","2016-10-27 13:32:45-02","UFMT","UFMT","43060","S","Plantae",NA,NA,"Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","Campos, O.R.","2012","10","27",NA,"Brasil","Espírito Santo","Ibitirama","Estrada entre os vilarejos de Santa Marta e São José - beira da estrada.","-41.686806","-20.422",NA,"Material prensado em álcool 70%.; Árvore, ca. 12 m de alt, cálice verde, corola alva, androceu amarelo.",NA,NA,"Macedo, T.M.","1636",NA,NA,"-41.686806","-20.422","2014","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-04 15:44:49-03","IF","SPSF","28931","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla ssp. wittrockiana",NA,"F.O. Souza","2000","07","20","América do Sul","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093","auto","Magnoliopsida","ssp. wittrockiana",NA,NA,NA,NA
"131","2021-03-04 15:44:49-03","IF","SPSF","23816","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"M.R.F.Melo & M.C.Carvalhaes","1991","04","25","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,"966",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"132","2021-03-04 15:44:49-03","IF","SPSF","52241","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.) A.Robyns","A.G. Aguirre & J.Teixeira","2014","02","15","América do Sul","Brasil","SP","Ilhabela","Estrada de floresta ombrófila densa","-45.3499984741211","-23.7700004577637",NA,"COLETA: Árvore, com 10m, flores em botões creme, cálice com base verde e ápice marrom.;",NA,NA,"A.G. Aguirre","34",NA,NA,NA,NA,"2017","07","01","23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"133","2021-03-04 15:44:49-03","IF","SPSF","27652","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"A.A.Oliveira","2000","04","23","América do Sul","Brasil","SP","São Sebastião","Praia da Baleia","-45.4099998474121","-23.7600002288818",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,NA,"3666",NA,NA,NA,NA,NA,NA,NA,"41977","auto","Magnoliopsida",NA,NA,NA,NA,NA
"134","2021-03-04 15:44:49-03","IF","SPSF","23799","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"L.Rossi","1991","05","14","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem do rio Verde&nf;;",NA,NA,NA,"884",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"135","2021-03-04 15:44:49-03","IF","SPSF","23800","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"M.R.F.Melo","1991","04","24","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"938",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"136","2021-03-04 15:44:49-03","IF","SPSF","23808","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"L.Rossi","1990","05","16","América do Sul","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"612",NA,NA,NA,NA,NA,NA,NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"137","2021-03-04 15:44:49-03","IF","SPSF","26865","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"O.T. Aguiar & J.B.Baitello","2000","05","26","América do Sul","Brasil","SP","Ilhabela","caminho de Sepituba","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"649",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"138","2021-03-04 15:44:49-03","IF","SPSF","26870","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"O.T. Aguiar & J.B.Baitello","2000","05","23","América do Sul","Brasil","SP","Ilhabela","lado sul","-45.3499984741211","-23.7700004577637",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"654",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA,NA
"139","2021-03-04 15:44:49-03","IF","SPSF","23798","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell. & K.Schum.) A.Robyns","M.R.F.Melo","1994","04","22","América do Sul","Brasil","SP","Itanhaém","Estação Ecológica Juréia-Itatins","-46.7799987792969","-24.1800003051758",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;",NA,NA,NA,"1061",NA,NA,NA,NA,NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA
"140","2021-03-04 15:44:49-03","IF","SPSF","11002","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"A.Custodio Filho","1986","06","27","América do Sul","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"2747",NA,NA,NA,NA,NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA
"141","2021-03-04 15:44:49-03","IF","SPSF","01221","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla","(Vell.emend.K.Schum.) A.Rob.","D.Bento Pickel","1943","07","08","América do Sul","Brasil","SP","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"142","2021-03-04 15:44:49-03","IF","SPSF","14578","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"J.A.Pastore","1991","10","18","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"378",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"143","2021-03-04 15:44:49-03","IF","SPSF","13291","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"A.A.J.Tabanez & J.S.Alves","1989","07","12","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"G.A.D.C. Franco","3",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"144","2021-03-04 15:44:49-03","IF","SPSF","05929","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"O.T. Aguiar","1980","08","08","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"145","2021-03-04 15:44:49-03","IF","SPSF","27653","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"A.A.Oliveira","2000","04","22","América do Sul","Brasil","SP","São Sebastião","Barra do Una","-45.4099998474121","-23.7600002288818",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta de restinga&nf;;",NA,NA,NA,"3650",NA,NA,NA,NA,NA,NA,NA,"41977","auto","Magnoliopsida",NA,NA,NA,NA,NA
"146","2021-03-04 15:44:49-03","IF","SPSF","28081","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Eriotheca","pentaphylla","Eriotheca pentaphylla",NA,"J.A.Pastore & C.Moura","2001","06","01","América do Sul","Brasil","SP","São Vicente","P.E.Xixová-Japuí","-46.3899993896484","-23.9599990844727",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: barranco frente ao costão&nf;;",NA,NA,NA,"1026",NA,NA,NA,NA,NA,NA,NA,"25482","auto","Magnoliopsida",NA,NA,NA,NA,NA
