"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"296","2014-04-04 05:50:00-03","MO","MOBOT","1241287","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff",NA,NA,NA,"H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 15477","1998","3","23","Peru","San Martín","Rioja","Along road Rioja-Pedro Ruiz, in area with limestone. Ferns on bare limestone or nearly so are Didymochlaena, Tectaria spp., Asplenium spp. and Diplazium with reflexed pinnae.","-77.67638","-5.67416",NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"234","11",NA
"297","2014-04-04 05:50:00-03","MO","MOBOT","1241555","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","van der Werff 15584","1998","3","24","Peru","San Martín","Rioja","Carretera Rioja-Pedro Ruiz. Caves of Aguas Verdes.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"236","13",NA
"298","2011-03-22 13:25:00-03","MO","MOBOT","1242813","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"Camilo Díaz S.","Díaz Santibáñez 8723","1996","11","27","Peru","Amazonas","Luya","Camporedondo, Tullanya.","-78.35138","-6.15194",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"292","6",NA
"299","2011-10-28 04:58:00-02","MO","MOBOT","1272850","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff",NA,NA,NA,"Olga Salazar de Benavides","Benavides 7115","1986","10","24","Colombia","Nariño","Samaniego","Entrada a la población.",NA,NA,NA,NA,"1530.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2011-10-28 04:58:00-02","MO","MOBOT","1272852","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff",NA,NA,NA,"Olga Salazar de Benavides","Benavides 3078","1981","11","30","Colombia","Cauca",NA,"Municipio de Patía, orillas del río Patías.",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2008-05-27 22:02:00-03","MO","MOBOT","1284336","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48596","1998","6","10","Paraguay","Canindeyú",NA,"Mbaracayu Natural Reserve, administered by Fundación Moises Bertoni. Jejuí-Mí. Tall forest on red sandy soil.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1142","4",NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","1284348","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48601","1998","6","10","Paraguay","Canindeyú",NA,"Mbaracayu Natural Reserve, administered by Fundación Moises Bertoni. Jejuí-Mí. Tall forest on red sandy soil.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1142","4",NA
"303","2008-05-27 22:02:00-03","MO","MOBOT","1284493","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 48655","1998","6","11","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokay. Cerrado forest and cerrado scrub.","-55.47916","-23.99444",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1143","4",NA
"304","2014-11-15 05:40:00-02","MO","MOBOT","1294057","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Nigel Pitman|Robyn J. Burnham|Gorky Villa","Pitman 4795","1998","10","22","Ecuador","Napo","Orellana","Tiputini Biodiversity Station. Terra firme forest in the vicinity of the canopy walkway.","-76.16666","-0.63333",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","1313684","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"José Campos de la Cruz|W. Vargas","Campos de la Cruz 3918","1997","5","20","Peru","Cajamarca","San Ignacio","San José de Lourdes. Localidad entre Garruchas y Quebrada Agua Negra. Bosque secundario.","-78.95","-5",NA,NA,"980.00000000","1300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"306","2013-10-05 06:32:00-03","MO","MOBOT","1345524","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10082","1980","4","5","Venezuela","Yaracuy",NA,"Sierra de Aroa. 9 km W of San Felipe air distance. On road 0-6 km NE of road between Cocorote and Aroa. 15 km NW of Cocorote and 1 km SW of Los Cruceros. Cloud forest.","-68.81666","10.35",NA,NA,"900.00000000","1500.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"141",NA,NA
"307","2013-10-05 06:32:00-03","MO","MOBOT","1345701","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","Liesner 10097","1980","4","5","Venezuela","Yaracuy",NA,"Sierra de Aroa. 15-20 km NW of Cocorote on road to Aroa, from 1 km SE of Los Cruceros to El Refugio. Ca. 11 km W of San Felipe air distance. Primary cloud forest with adjacent secondary areas.","-68.81666","10.35",NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"142",NA,NA
"308","2014-04-04 05:51:00-03","MO","MOBOT","1551865","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"Rodolfo Vásquez|Silvia Patricia Flores Vásquez","Vásquez Martínez 26309","1999","11","21","Peru","Cajamarca","San Ignacio","San José de Lourdes. Selva Andina. Bosque primario.","-78.88416","-4.98944",NA,NA,"2020.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"309","2011-03-29 14:15:00-03","MO","MOBOT","1553220","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"José Campos de la Cruz|Jasmin Opisso","Campos de la Cruz 5787","1998","11","20","Peru","Cajamarca","San Ignacio","Tabaconas. Bosque secundario con relictos de bosque primario.","-79.28305","-5.30333",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","1557045","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16544","2001","3","31","Peru","San Martín","Rioja","Along road Yorongos-La Florida near Rioja, partially in white sand, partially on limestone-derived soil.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"277","2",NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","1558486","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16817","2001","3","6","Peru","Amazonas","Bongará","Near Laguna de Pomacochas, along road Pedro Ruiz-Rioja, on limestone.","-77.96305","-5.83638",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"285","6",NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","1558598","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16935","2001","4","11","Peru","Amazonas",NA,"Izuchaca. In disturbed forest.","-77.51805","-6.32777",NA,NA,"1880.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"290","8",NA
"313","2008-05-27 22:02:00-03","MO","MOBOT","1558628","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 16960","2001","4","11","Peru","Amazonas",NA,"Izuchaca. In disturbed forest.","-77.51805","-6.32777",NA,NA,"1880.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"290","10",NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","1558689","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Henk van der Werff (MO)",NA,NA,NA,"H. van der Werff|et al.","van der Werff 17009","2001","4","13","Peru","Amazonas","Chachapoyas","Remnants of forest a few km past Molinapampa.","-77.66666","-6.2",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"292","11",NA
"315","2010-05-09 05:45:00-03","MO","MOBOT","1577438","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","W. Vargas",NA,NA,NA,"William G. Vargas","Vargas 3387","1996","12",NA,"Colombia","Quindío","Circasia","Cordillera Central. El Silencio.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2010-05-09 05:45:00-03","MO","MOBOT","1577439","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","W. Vargas",NA,NA,NA,"William G. Vargas","Vargas 9010","2001","6",NA,"Colombia","Risaralda","Pereira","Cordillera Central. SFFOQ.",NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2010-05-09 05:45:00-03","MO","MOBOT","1577446","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","W. Vargas",NA,NA,NA,"William G. Vargas","Vargas 8760","1994","8",NA,"Colombia","Quindío","Salento","Cordillera Central. Cuenca río Quindío.",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2013-08-23 04:12:00-03","MO","MOBOT","1578265","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","W. Vargas",NA,NA,NA,"J. Orlando Rangel|Alwyn H. Gentry|et al.","Rangel Churio 5659","1989","10","13","Colombia","Risaralda",NA,"La Pastora, pendiente sobre salto de agua.","-75.49805","4.69361",NA,NA,"2620.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-02-01 04:34:00-03","MO","MOBOT","1788054","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","J.C. Penagos",NA,NA,NA,"Ramiro Fonnegra G.|J. Rincón|Eyder Ortiz M.|Mercedes Girón V.|Beatriz H. Corral","Fonnegra G. 2782","1989","5","12","Colombia","Antioquia","Támesis","Corregimiento Paraiso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-09-04 04:40:00-03","MO","MOBOT","1804101","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Francisco G. Lorea-Hernández",NA,NA,NA,"Herbert H. Smith","Smith 1762","1899","2","25","Colombia","Magdalena",NA,"Sierra de Santa Marta, near Valpariso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Holotype",NA,NA,NA,"1",NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","1804110","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F. Lorea-Hernandez",NA,NA,NA,"Julian A. Steyermark","Steyermark 56740","1944","5","23","Venezuela","Mérida",NA,"Rich forested slopes along Río Onia. Near Bolero, north of Mesa Bolívar.",NA,NA,NA,NA,"545.00000000","915.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA
"322","2013-11-18 16:27:00-02","MO","MOBOT","1805541","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","Francisco G. Lorea-Hernández",NA,NA,NA,"Hipólito Ruiz L.|José A. Pavón","Ruiz López s.n.","1778",NA,NA,"Peru",NA,NA,"Cuchero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Syntype",NA,NA,NA,"1",NA
"323","2014-02-11 21:32:00-02","MO","MOBOT","1810056","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"Linda K. Albert de Escobar|M.P. Velásquez S.","Escobar 7259","1986","11","10","Colombia","Antioquia","Caldas","Vereda La Corrala. Bosque húmedo. Finca La Zarza.",NA,NA,NA,NA,"2440.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2013-10-05 06:33:00-03","MO","MOBOT","1835882","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 16530","1979","4","4","Venezuela","Delta Amacuro",NA,"Departamento Tucupita, mountain area ca. 13 km by road ESE of the town of Sierra Imata.","-62.3833333","8.3833333",NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"79-40","1",NA
"325","2010-08-07 21:03:00-03","MO","MOBOT","1871691","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Francisco G. Lorea H.|Germán Carnevali","Lorea-Hernández 5569","1993","8","9","Venezuela","Falcón",NA,"Camino a Zambrano - Curimagua, Sierra de San Luis. Selva nublada.",NA,NA,NA,NA,"1200.00000000","1350.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-01-13 04:35:00-02","MO","MOBOT","1874730","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F. Lorea Hernandez",NA,NA,NA,"A. Weberbauer","Weberbauer 3487","1901",NA,NA,"Peru","Huánuco","Huamalies","Monson",NA,NA,NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Syntype",NA,NA,NA,"1",NA
"327","2013-11-22 13:15:00-02","MO","MOBOT","1874740","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","G. Lorea-Hernandez",NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 12132","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA
"328","2009-06-25 17:09:00-03","MO","MOBOT","1876331","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Henri Pittier","Pittier 13337","1929","2","5","Venezuela","Trujillo",NA,"Near La Cuchilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-10-03 04:36:00-03","MO","MOBOT","1876334","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","Cornejo Sotomayor 5929","1998","2","7","Ecuador","El Oro","Zaruma","Bosque transicional seco-húmedo Montano, alterado.","-79.6","-3.68333",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2012-01-04 14:33:00-02","MO","MOBOT","1876357","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"José Bono","Bono 4934","1985","6","20","Venezuela","Táchira",NA,"Selva nublada. Arriba de [Toituno?], hacia la cumbre; Dtto. Cárdenas, [Capecho?].",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2012-02-03 05:56:00-02","MO","MOBOT","1876360","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Gerardo Aymard|Francisco J. Ortega|Alan R. Smith|Tom Lemieux","Aymard C. 1614","1982","11","16","Venezuela","Yaracuy",NA,"Dtto. Urachiche, 20Km al Norte de Urachiche.","-69.16666","10.13333",NA,NA,"900.00000000","1400.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-10-21 21:10:00-02","MO","MOBOT","1876368","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121416","1980","2","20","Venezuela","Sucre",NA,"Distrito Cagigal: Peninsular de Paria: trail from El Paujil to summit of the mountain, south-facing slopes, trail leading to El Brasil.","-62.71666","10.63333",NA,NA,"500.00000000","600.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","1876405","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"C. Bosque","Bosque CB-16","1986","4","17","Venezuela","Monagas",NA,"Camino Cueva del Guacharo-Cerro Negro. Dto. Caripe.",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","1876417","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"C. Bosque","Bosque CB-1","1986","4","16","Venezuela","Monagas",NA,"Carretera La Guanota-Juasjuillar. Dto. Caripe.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","1876426","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123237","1980","6","3","Venezuela","Zulia",NA,"Upland open slopes west of Hacienda La Sierra, towards Hacienda Los Manatiales, 7 km west of Corpozulia Campamento Carichuano.","-72.33333","11.03333",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2013-05-07 06:03:00-03","MO","MOBOT","1876465","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Ynés Mexia","Mexia 8160","1936","9","9","Peru","Huánuco","Huánuco","Distrito Churubamba; Hacienda Exito; bank Rio Ysabel; river bottom.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2015-07-26 05:59:00-03","MO","MOBOT","1876469","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"F.J. Breteler","Breteler 4312","1964","12","16","Venezuela",NA,NA,"Península Paraguaná. Cerro Santa Ana. Low, primary forest.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2009-06-25 17:09:00-03","MO","MOBOT","1876478","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"Henri Pittier","Pittier 12994","1928","4","22","Venezuela","Mérida",NA,"In coffee plantations, Los Mariches.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2010-05-03 16:25:00-03","MO","MOBOT","1876486","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"A.B. Marcon|M.C. Tschá|M.F.A. Lucena","Marcon 99","1995","11","22","Brazil","Pernambuco",NA,"Municipio: Caruaru, Murici, Brejo dos Cavalos; mata arbórea densa; solo argiloso alaranjado. Lat.:08018'36 080 30'00 Long.:36000'00 08030'00.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","1876498","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"M.C. Tschá","Tschá 360","1995","11","29","Brazil","Pernambuco",NA,"Municipio: Caruaru, Murici, Brejo dos Cavalos; mata arbórea densa; solo argiloso alaranjado. Dentro da mata em área sombreada.",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","1876501","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"Mayo","Mayo 1010","1994","10","8","Brazil","Pernambuco",NA,"Caruaru, Brejo dos Cavalos, Fazenda Caruaru; da mata.","-36","-8.31",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2015-03-09 23:09:00-03","MO","MOBOT","1876502","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","H. van der Werff (MO)",NA,NA,NA,"Omar Zambrano|D. Pacheco|G. Sthormes","Zambrano 2144","1990","4","8","Venezuela","Zulia",NA,"Región Norte - Sierra de Perija. Caño Colorado, San Jose de los Altos. Km 5. Mpio. J.E. Lossada.","-72.5","10.75",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2015-08-22 05:41:00-03","MO","MOBOT","1876509","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","triplinerve","Cinnamomum triplinerve","(Ruiz & Pav.) Kosterm.","F.G. Lorea-Hernández (MO)",NA,NA,NA,"R.C. Wingfield","Wingfield 7952","1980","10","4","Venezuela","Falcón",NA,"Paraguaná, Cerro Sta. Ana arriba de Sta. Ana. Selva siempreverde.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
