"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","class","imagecode","relatedCatalogItem","infraspecificEpithet","identifiedBy","county","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","fieldNumber","individualCount","typeStatus"
"45","2014-11-17 11:05:00-02","MO","MOBOT","100760256","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 5197","1991","10","20","South America","Paraguay","Canindeyú","Ype Ihú.","-55.4333333","-23.9",NA,NA,NA,NA,NA,NA,NA,"N. Messmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"46","2008-09-20 03:32:00-03","MO","MOBOT","2193176","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Ricardo O. Vanni|Sergio Cáceres M.|G. López|Anita Radovancich","Vanni 1551","1990","3","1","South America","Argentina","Corrientes","12 Km NE de San Miguel, Ea. Toro-y. San Miguel Cue; lomada arenas rojizas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen, T. M., //","San Miguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2008-05-27 22:02:00-03","MO","MOBOT","234580","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|E. Velázquez","Zardini 19712","1990","3","3","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Inundated savanna on clay.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"305","2",NA
"48","2011-04-19 05:54:00-03","MO","MOBOT","2430448","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","M.C. Romanczuk|et al.","Romanczuk 781","1976","2","5","South America","Argentina","Corrientes","Ituzaingó a 5 km de R 12","-56.68333","-27.6",NA,NA,NA,NA,NA,NA,NA,"Pedersen, T. M.","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2009-07-09 17:05:00-03","MO","MOBOT","2458215","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Gert G. Hatschbach","Hatschbach 2167","1951","3","8","South America","Brazil","Paraná","Paranaguá. Matinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Asplund, E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2010-01-25 20:06:00-02","MO","MOBOT","2490718","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Troels M. Pedersen","Pedersen 9340","1969","11","21","South America","Paraguay","Central","Villa Elisa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen, T. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-16 06:16:00-03","MO","MOBOT","2490730","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Benedict (Benjamin) Balansa","Balansa 1943",NA,NA,NA,"South America","Paraguay","Paraguarí","Cordillera de Peribebuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-11-15 05:15:00-02","MO","MOBOT","2490774","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45961","1994","10","24","South America","Paraguay","Amambay","Parque Nacional Cerro Corá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen, T. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"53","2010-08-24 09:46:00-03","MO","MOBOT","2519173","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","F. Sellow","Sellow s.n.2","1814",NA,NA,"South America","Uruguay",NA,"Provincia cisplatina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2009-08-24 12:07:00-03","MO","MOBOT","3420028","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Itaipú Binacional","Itaipú Binacional 847","1980","9","24","South America","Paraguay","Alto Paraná","Rva. Tati Yupi sabana-campo alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2012-06-27 12:32:00-03","MO","MOBOT","3420058","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Milan Vavrek","Vavrek 398","1981","10","21","South America","Paraguay","Central","Nemby, 20 m from the road to loma","-57.5444444","-25.3922222",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2009-08-25 17:37:00-03","MO","MOBOT","3420111","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Luciano Bernardi","Bernardi s.n.","1978","11","17","South America","Paraguay","Paraguarí","Fruticulus pedalis capitulis plus minusve teretibus bracteis sanguineo-purpureis. Frequens in apertis herbosis, Isla Alta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","3420137","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Milan Vavrek","Vavrek 398","1981","10","21","South America","Paraguay","Central","Nemby. A. 20 mts de la ruta asfaltada_Avenida Pinos. Lugar plano media sombra. Suelo arenoso. Campo abierto-pastoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-09-20 03:32:00-03","MO","MOBOT","3420175","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Luciano Bernardi","Bernardi 18341","1978","11","1","South America","Paraguay","Canindeyú","Fruticeto Nanduro Kai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2012-04-18 11:28:00-03","MO","MOBOT","3421423","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Lidia Pérez de Molas|David R. Brunner","Pérez de Molas 961","1986","10",NA,"South America","Paraguay",NA,"A 4 km so de Altos. Bosque alterado, area de rocas areniscas.","-57.2666667","-25.2833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","734751","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|P. Aquino","Zardini 28437","1991","11","4","South America","Paraguay","Central","Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607","4",NA
"61","2015-05-05 09:04:00-03","MO","MOBOT","735003","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|M. Velázquez","Zardini 18200","1990","1","13","South America","Paraguay","Central","Central y Tororo.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"259","4",NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","735133","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Troels M. Pedersen","Pedersen 14795","1986","11","3","South America","Paraguay","Cordillera","Rocky ground by the roadside.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","735550","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|A. Salina","Zardini 25422","1991","1","4","South America","Paraguay","Central","Tavarory, Acosta Ñu, 2 km E of Río Paraguay. Cerrado forest.","-57.58333","-25.33333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"510","4",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","735718","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 16439","1989","11","18","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Savanna.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"192","4",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","735973","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|S. Velázquez","Zardini 17299","1989","12","23","South America","Paraguay","Cordillera","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Savanna on clay.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"233","2",NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","736422","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|G. Garcete","Zardini 29107","1991","11","25","South America","Paraguay","Paraguarí","National Park Ybycu'i, 6 km S of NW corner of park. Cerrado scrub.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"626","4",NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","736536","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 15392","1989","10","31","South America","Paraguay","Paraguarí","National Park Ybycu'í. Cerrado campo in Northwestern corner of park.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"164","2",NA
"68","2013-08-20 13:06:00-03","MO","MOBOT","736575","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|Tulio Tillería","Zardini 29188","1991","12","9","South America","Paraguay","Central","Tavarory, 3 km S from administration, 1 km E of Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"628","4",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","736923","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|C. Velázquez","Zardini 21077","1990","6","9","South America","Paraguay","Cordillera","9 km SE of Emboscada on road to Nueva Colombia. Scrub on sandstone.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"351","4",NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","737081","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 34015","1992","12","2","South America","Paraguay","Central","Estero del Ypoá. Villeta - Puerto Guyrati. 1.5 km S of Villeta. Savanna and patches of Cerrado.","-57.53333","-25.51666",NA,NA,NA,NA,NA,NA,NA,"G.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"787","4",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","737370","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|Ru. Velázquez","Zardini 28099","1991","6","27","South America","Paraguay","Central","Itá Ybaté-Pindoty. Cerrado forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"599","4",NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","737690","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|R. Velázquez","Zardini 22084","1990","7","21","South America","Paraguay","Cordillera","14 km W of Arroyos y Esteros. Savanna.","-57.2","-25.13333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"385","2",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","737881","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini","Zardini 20105","1990","5","19","South America","Paraguay","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Scrub on basalt.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315","4",NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","803826","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Elsa M. Zardini|Leongino Guerrero","Zardini 32158","1992","6","17","South America","Paraguay","Central","Estero del Ypoá. Lomas Valentinas. Cerrado forest on top of Meseta.","-57.53333","-25.58333",NA,NA,NA,NA,NA,NA,NA,"T.M. Pedersen (CTES)",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,NA,"692","4",NA
"75","2011-11-15 12:36:00-02","MO","MOBOT","100428364","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Rodolphe E. Spichiger|Pierre A. Loizeau","Spichiger 5086","1991","10","18","South America","Paraguay","Canindeyú","Laurel.","-54.9333333","-24.55",NA,NA,NA,NA,NA,NA,NA,"N. Messmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2009-10-17 07:00:00-03","MO","MOBOT","1850795","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula nitens","Pedersen","Nélida Soria","Soria Rey 5590","1992","11",NA,"South America","Paraguay","Amambay","Parque Nacional de Cerro Cora. Camino al Cerro Trébol. En el cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"nitens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-02-17 14:44:00-02","MO","MOBOT","2490745","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula nitens","Pedersen","M. Silvia Ferrucci|Ricardo O. Vanni|Lidia I. Ferraro","Ferrucci 642","1988","9","14","South America","Paraguay","Amambay","Parque Nacional Cerro Corá, próximo Cerro Muralla. En Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"nitens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype"
"78","2019-08-29 16:18:56-03","UNIOESTE","UNOP","8714","S","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Freitas, E.M.","1107","2016","12","22",NA,"Brasil","Rio Grande do Sul","Areal do trevo (solo seco sem pastejo)","-55.401389","-29.654444",NA,"Erva, com folha inteiras e oposta, inflorescência espiciforme no ápice da haste.",NA,NA,NA,NA,NA,"Freitas, E.M.","Manoel Viana","2016","12",NA,NA,"-55.401389","-29.654444",NA,NA,"22",NA,NA,NA
"79","2020-06-25 16:06:02-03","FUVATES","HVAT","5095","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","E. Freitas","1107","2016","10","27",NA,"Brasil","Rio Grande do Sul","Perto do areal do Trevo, RS 377.","-55.401389","-29.654444",NA,"Herbácea.; Campo de solo seco e arenoso, abaixo da rodovia.","HVAT00005095",NA,NA,NA,NA,"E. Freitas; R. Eckhardt","Manoel Viana","2017","03",NA,NA,"-55º24'5''W","-29º39'16''S",NA,NA,"06",NA,NA,NA
"80","2020-06-25 16:06:02-03","FUVATES","HVAT","2317","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","E. Freitas","348","2007","10","30",NA,"Brasil","Rio Grande do Sul","Joaquim Paz.","-55.131111","-29.550278",NA,"Flor Bordo; Enconsta","HVAT00002317",NA,NA,NA,NA,"M. S. Marchioretto","São Francisco de Assis","2018","02",NA,NA,"-55º7'52''W","-29º33'1''S",NA,NA,"01",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3085302","PreservedSpecimen","Plantae",NA,"Caryophyllales","Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","T. Ibarrola","4190","1946","2","1","South America","Argentina","Corrientes","Dep. San Miguel. San Miguel (Col. Caimán).",NA,NA,NA,NA,"US03636463","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2020-09-02 16:19:11-03","Cenargen","CEN","22880","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Raúl Martínez Crovetto","11161",NA,NA,NA,NA,"Argentina",NA,"Ituzaingó. Km 1135 Ruta Nacional n° 12. Provincia de Corrientes.",NA,NA,"Exsicatas","Em campos de Elyonorus.&nf;Doação do Instituto de Botanica Del Nordeste. Argentina - Corrientes (CTES.)","CEN00022880",NA,"CEN00022880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2020-09-02 16:19:11-03","Cenargen","CEN","40769","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","María Mercedes Arbo","461","1974","01","00",NA,"Argentina",NA,"Provincia de Corrientes, Dep. Concepción. 11 Km N Santa Rosa.",NA,NA,"Exsicatas","En Pastizal. Doação do Herbário del Instituto de Botânica del Nordeste CTES - Corrientes, Argentina.","CEN00040769",NA,"CEN00040769",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2019-11-13 11:14:08-03","USP","SPF","151656","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Mello-Silva, R","1913","2001","12","16","Southern America","Argentina","Corrientes",NA,"-58.286667","-28.097778",NA,NA,"SPF00151656",NA,NA,NA,NA,"Marchioretto, MS","Mburucuyá","2004","09",NA,NA,"-58.286667","-28.097778","95","95",NA,NA,NA,NA
"85","2019-11-13 11:14:08-03","USP","SPF","95288","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Arbo, MM","6054","1993","11","24","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,"SPF00095288",NA,NA,NA,NA,"Pedersen, TM","Ituzaingó","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-25 13:51:22-03","UNIVILLE","JOI","2504","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Jotham Ziffer Berger","510","2006","11","21",NA,"Brasil","Santa Catarina","Itapema do Norte.","-48.6161003112793","-26.1168994903564",NA,"; HABITAT: praia rochosa; HABITO: erva","JOI002504",NA,"JOI002504",NA,NA,NA,"Itapoá",NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-07 09:18:25-03","UEFS","HUEFS","115285","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Queiroz, L.P.de","12563","2006","11","19",NA,"Brasil","Rio Grande do Sul","ca. 45 km S de Alegrete na estrada para Caverá","-55.550556","-30.123611",NA,"Campo com afloramentos de arenito conglomerado","HUEFS0115285","Caryophyllanae","HUEFS0115285",NA,NA,"L.Senna","Alegrete","2015","07",NA,NA,"55W33'2''","30S7'25''","164","164",NA,NA,NA,NA
"88","2019-10-07 09:18:25-03","UEFS","HUEFS","128924","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Schinini, A.","36859","2007","09","26",NA,"Argentina","Corrientes","Villa Olivari, por ruta Nac. 12, km 1231, al W de ltuzaingó. Orilla de camino.","-56.917222","-27.458333",NA,NA,"HUEFS0128924","Caryophyllanae","HUEFS0128924",NA,NA,"L.R.Senna",NA,"2015","07",NA,NA,"56W55'2''","27S27'30''","49","49",NA,NA,NA,NA
"89","2019-10-07 09:18:25-03","UEFS","HUEFS","177262","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Lima, L.C.P.","459","2008","12","09",NA,"Brasil","Rio Grande do Sul","RS-473, Cerro do Ouro.","-54.1","-30.7",NA,NA,"HUEFS0177262","Caryophyllanae","HUEFS0177262",NA,NA,"L.Senna","São Gabriel","2015","07",NA,NA,"54W6'","30S42'",NA,NA,NA,NA,NA,NA
"90","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E.Fr.","Vanni, R; et al.","1551","1990","03","01","Southern America","Argentina","Corrientes","Dep. San Miguel. Loc. 12km NE de San Miguel",NA,NA,NA,"Lomada arenas rojizas. Inflorescencias con bracteas purpuras",NA,NA,NA,NA,NA,"Pedersen, TM",NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-08 12:31:32-03","UFRGS","ICN","045787","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Arbo, MM; Schinini, A; Ahumada, O; Vanni, O de Cell; R.O.","860","1975","03","27","América do Sul","Argentina","Corrientes","6 km E de Santa Rosa estancia Millán",NA,NA,NA,"Espécie ameaçada de extinção (Em perigo).; flores moradas.; En palmar de Syagrus yatay.",NA,NA,NA,NA,NA,NA,"Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:31:32-03","UFRGS","ICN","192660","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Vogel Ely, C; Daronco, FR","CVE468","2014","08","24","América do Sul","Brasil","RS","Ponte de Pedra","-55.396667","-29.663056",NA,"inflorescência vermelha-vinácea; compo pedregoso",NA,NA,NA,NA,NA,"Vogel-Ely, C","Alegrete","2017","02",NA,NA,"-55.396667","-29.663056","17","17","24",NA,NA,NA
"93","2021-02-08 12:31:32-03","UFRGS","ICN","193845","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Silva Filho, PJS","PJSSF2293","2016","11","29","América do Sul","Brasil","RS","Margem da BR290","-55.129722","-30.168611",NA,"inflorescencias avermelhadas; Campo seco e arenoso à beira da estrada",NA,NA,NA,NA,NA,"Silva Filho, PJS","Rosário do Sul","2017","02",NA,NA,"-55.129722","-30.168611",NA,NA,"16",NA,NA,NA
"94","2021-02-08 12:31:32-03","UFRGS","ICN","197637","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Vogel Ely, C","CVE516","2014","08",NA,"América do Sul","Brasil","RS","Cerro do Tigre","-55.365","-29.645833",NA,"inflorescências vináceas; campo seco",NA,NA,NA,NA,NA,"Vogel Ely, C","Alegrete","2018","03",NA,NA,"-55.365","-29.645833","10","10","19",NA,NA,NA
"95","2021-02-08 12:31:32-03","UFRGS","ICN","201755","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Christ, AL","530","2018","11","25","América do Sul","Brasil","RS","Cerro da Ponte de Pedra","-55.383333","-29.65",NA,"Herbácea ereta com inflorescências cor de vinho.; Topo do cerro, em afloramentos rochosos.",NA,NA,NA,NA,NA,"Christ, AL","Alegrete","2018",NA,NA,NA,"-55.383333","-29.65",NA,NA,NA,NA,NA,NA
"96","2021-02-08 12:31:32-03","UFRGS","ICN","046033","S","Plantae","Dicotyledon",NA,"Amaranthaceae","Alternanthera","hirtula","Alternanthera hirtula","(Mart.) R.E. Fr.","Krapovickas, A; Cristóbal, CL","34156","1978","12","05","América do Sul","Brasil","RS","BR 290 40 km SE de Alegrete","-55.7919006347656","-29.7831001281738",NA,"Espécie ameaçada de extinção (Em perigo).; apoyante; flores moradas; Em campo.",NA,NA,NA,NA,NA,NA,"Alegrete",NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA,NA,NA
