"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"49","2021-03-01 16:30:58-03","UNICAMP","UEC","156776","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Brukart","Savassi-Coutinho, AP","Savassi-Coutinho, AP; Scalon, VR; Lewis, GP; Rando, JG","1326","2009","11","28",NA,"Brazil","Minas Gerais","Santana de Pirapama","Serra do cipó. Rio seco, próximo ao topo da serra.","-44.043098449707","-19.0060997009277",NA,"Arbusto a arvoreta ca de 1 a 2 m de altura.","UEC008814","UEC008814",NA,NA,"2009","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:30:58-03","UNICAMP","UEC","66023","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Brukart","Tamashiro, JY","Pereira, M; Lucca, M","1014","1992","03","21",NA,"Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Coletada na região da lagoinha abaixo da Casa de Pedra, e próxima ao córrego .","-43.7144012451172","-19.1688995361328",NA,"Flores brancas.; Campo rupestre (alforamento rochoso).","UEC054850","UEC054850","1100","1100","1994","26557","auto","04","26",NA,NA,NA,NA,NA,NA,NA
"51","2020-04-22 16:20:44-03","UFPB","JPB","61804","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Ordones, J; et al.","1776","2012","04","17","Southern America","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","-38.494386","-6.606056",NA,"; HABITAT: Campo rupestre, cerrado; DESC: Arbustivo, flores cor creme","JPB0061804",NA,"1273","1273",NA,NA,NA,NA,NA,"-38.494386","-6.606056",NA,NA,NA,NA,NA
"52","2019-11-06 09:55:35-03","UFOP","OUPR","31707","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Savassi-Coutinho, A.P.; Scalon, V.R.; Lewis, G.P. & Rando, J.G.","1326","2009","11","28",NA,"Brasil","Minas Gerais","Santana do Pirapama","Serra do Cipó, Rio seco, próximo ao topo da serra.",NA,NA,NA,"Arbusto a arvoreta cerca de 1 a 2 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-06 09:55:35-03","UFOP","OUPR","32085","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, A.P.","Savassi-Coutinho, A.P.; Coutinho, C.E.B.","1214","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada Cardeal Mota-Conceição do Mato Dentro. Lado direito da pista na direção da estátua do Juquinha.","-43.561944","-19.26075",NA,"Arbusto copado, cerca de 1m de altura. Corola amarela, filetes amarelo claro e anteras amarelas. Entre as rochas (quartizitos)",NA,NA,"1345","1345",NA,NA,NA,NA,NA,"-43.561944","-19.26075",NA,NA,NA,NA,NA
"54","2019-11-06 09:55:35-03","UFOP","OUPR","29824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, A.P.","Savassi-Coutinho, A.P.; Scalon, V.R.; Lewis, G.P. & Rando, J.G.","1327","2009","11","28",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Rio seco, próximo ao topo da serra.","-44.043098449707","-19.0060997009277",NA,"Arbusto a arvoreta com ca de 1,2 a 1,5m de altura. Flores com cálice verde-amarelado com ápice castanho, corola alva, estames alvos e anteras amarelas.",NA,NA,NA,NA,"2009","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-06 09:55:35-03","UFOP","OUPR","29827","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, A.P.","Savassi-Coutinho, A.P.; Scalon, V.R.; Lewis, G.P. & Rando, J.G.","1332","2009","11","28",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Rio seco, próximo ao topo da serra.","-44.043098449707","-19.0060997009277",NA,"Arbusto ca de 1 a 1,5m de altura. Mais glabra que as demais e com mais pares de pinas. Grota na beira de uma cachoeira seca.",NA,NA,NA,NA,"2009","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-06 09:55:35-03","UFOP","OUPR","20014","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","glabrescens","Mimosa macedoana glabrescens","(Burkart) Barneby","Dutra, V.F.","Zurlo, M.A.; Lima, H.C.","s.n.","1896",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,"Terreno pedregoso. Arbusto. Flores róseas",NA,NA,NA,NA,"2008",NA,NA,"02","12",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:27:22-03","MBM","MBM","417608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, L.M.","Zappi, D.C.; Forzza, R.A.; Fraga, C.N.; Saavedra, M.M.; Freitas, L.; Forzza, R.A.; Fraga, C.N.; Saavedra, M.M.; Freitas, L.","1522","2009","02","25","Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó, Acesso pela Fazenda Inhame, Trilha do João Carrinho","-43.737222","-19.048611",NA,"Subarbustos com ramos castanho-avermelhados, inflorescências amarelo-acastanhadas, frutos verde-claros.; Campo ruprestre, entre rochas areníticas, em solo arenoso.","MBM417608","MBM417608","1000","1000","2009",NA,NA,NA,NA,"-43.737222","-19.048611",NA,NA,NA,NA,NA
"58","2020-12-21 16:27:22-03","MBM","MBM","101429","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Barneby, R.","Irwin, H.S.; et al.; et al.","20008",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Serra do Cipó, ca. 145km de Belo Horizonte",NA,NA,NA,"Rounded shrub to ca. 1m tall. Heads white. Outcrops. Sandy campo with outcrops.","MBM101429","MBM101429","1200","1200","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:27:22-03","MBM","MBM","18457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Barneby, R.","Hatschbach, G.","27307",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,"MBM018457","MBM018457",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:27:22-03","MBM","MBM","21132","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Barneby, R.","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28801",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Palácio","-43.7449989318848","-19.513599395752",NA,NA,"MBM021132","MBM021132",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:27:22-03","MBM","MBM","109771","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Barneby, R.","Martinelli, G.; et al.; et al.","11379",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó. Estrada para Conceição do Mato dentro, km 116, ramal para Cachoeira","-43.7144012451172","-19.1688995361328",NA,"Arbusto 1,60m, heliófila, saxícola; flores com estames alvascentes; frutos amarelo-ferrugíneos; folhas levemente discolores; pouco frequente","MBM109771","MBM109771","1100","1100","1991","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:27:22-03","MBM","MBM","24296","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Burkart, A.","Hatschbach, G.; Ahumada, L.Z.; Ahumada, L.Z.","31556",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Palácio","-43.7449989318848","-19.513599395752",NA,NA,"MBM024296","MBM024296",NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2010-11-05 14:32:14-02","MNHN","RECOLNAT_MNHN_P","P00756068","PreservedSpecimen",NA,NA,NA,"Fabaceae","Mimosa","macedoana","glabrescens","Mimosa macedoana glabrescens","(Burkart) Barneby","Barneby","Sena",NA,"1895","7",NA,NA,"Brésil",NA,NA,"Serra do Cipo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00756068' target='other'> <mi>dwc_moreinfo</mi></a>","P00756068","P00756068_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","11759",NA,NA,NA
"64","2020-12-11 11:36:15-03","UFMG","BHCB","201713","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Zappi, DC; Miliken, W; Sasaki, D; Edwards, S","2075","2009","03","12","Southern America","Brasil","Minas Gerais","Santana do Pirama","Serra do Cipó, Acesso pela fazenda Inhame, trilha da serra Morena, a norte da fazenda Inhame","-43.789167","-18.908333",NA,"Arbusto 1,2m de altura, folhas abaxialmente ferrugíneas, estames alvo-rosados; Cerrado rupestre","BHCB201713","BHCB201713","1212","1212","2009",NA,NA,NA,NA,"-43.789167","-18.908333",NA,NA,NA,NA,NA
"65","2020-12-11 11:36:15-03","UFMG","BHCB","20626","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Pereira, M; Lucca, M","1014","1992","03","21","Southern America","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,"Arbustivo 1,10m, flores brancas; Campo rupestre, afloramento rochoso","BHCB045578",NA,NA,NA,"2010","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:36:15-03","UFMG","BHCB","9102","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"Lopes, MA","s.n.","1985","04","15","Southern America","Brasil","Minas Gerais","Santana do Riacho","Usina Coronel Américo Teixeira (UCAT).","-43.7144012451172","-19.1688995361328",NA,"Campo;arbusto;flor branca;fruto verde;",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-04-13 10:58:00-03","MO","MOBOT","101190533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","glabrescens","Mimosa macedoana glabrescens","(Burkart) Barneby",NA,"Carl Schwacke","Schwacke 11759","1895","7",NA,"South America","Brazil",NA,NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1",NA,NA
"68","2020-04-13 10:47:00-03","MO","MOBOT","101190531","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana",NA,NA,"Apparicio P. Duarte","Duarte 2491","1950","1","18","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"Holotype",NA,"1",NA,NA
"69","2021-01-10 20:50:00-03","INPA","INPA","142289","S","Plantae","Dicotyledon Rosids","Fabales","Leguminosae-Mim","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Simon, MF","Martinelli, G","11379","1986","01","26","Southern America","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, estrada para Conceição de Mato Dentro, km 116, ramal para Cachoeira.","-43.7144012451172","-19.1688995361328",NA,NA,"INPA0142289","INPA0142289 INPA0142289_e","1100","1100","2015","26557","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-06-10 10:10:46-03","FZB-BH","BHZB","8838","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Mimosa","macedoana",NA,"Mimosa macedoana",NA,NA,"Ordones, J. et al.","1776","2012","04","17",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais,","-43.709444","-19.0425",NA,"Ponto 83, 635818 7893979 1273 m, com duplicata, Duplicata doada para Herbário JPB em março 2014.Doação de duplicata para Herbário RB em Novembro de 2015",NA,NA,"1273","1273",NA,NA,NA,NA,NA,"43W 42' 34","19S 02' 33",NA,NA,NA,NA,NA
"71","2019-06-10 10:10:46-03","FZB-BH","BHZB","8584","S","Plantae",NA,NA,"Fabaceae - Mimosoideae","Mimosa","macedoana",NA,"Mimosa macedoana",NA,NA,"Andrade, I.R. et al.","339","2012","05","15",NA,"Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais.","-43.719722","-19.018889",NA,"Com duplicata.Ponto 100 634747 7896579 1155 m.Doação de duplicata para Herbário RB em Novembro de 2015",NA,NA,"1155","1155",NA,NA,NA,NA,NA,"43W 43' 11","19S 01' 08",NA,NA,NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","3032671","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20008","1968","2","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Planalto do Brasil, Serra do Espinhaço, outcrops, sandy campo with outcrops, Serra do Cipó, ca. km 120 (ca. 145 km N. of Belo Horizonte)",NA,NA,NA,NA,"US02206395","US02206395_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"73","2020-09-12 05:00:02-03","US","US","3032670","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36238","1972","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço, Serra do Cipó, cerradp on rocky hilltop with prominent sandstone outcrops, and recently burned campo limpo on lower, gentler slopes with sandy soil along stream at base of hill",NA,NA,NA,NA,"US02206391","US02206391_01","1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"74","2020-09-12 05:00:02-03","US","US","2746857","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"G. Hatschbach & Z. Ahumada","31556","1973","2","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, Fda. Palacio (mun. Jaboticat [interpreted]), campo pedregoso topo de morro",NA,NA,NA,NA,"US02206392","US02206392_01","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"75","2020-09-12 05:00:02-03","US","US","2744577","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"G. Hatschbach","31556","1973","2","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, Fda. Palacio (mun. Jaboticatuba), campo pedregoso topo de morro",NA,NA,NA,NA,"US02206393","US02206393_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"76","2020-09-12 05:00:02-03","US","US","3076602","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart",NA,"G. Hatschbach","27307","1971","9","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço (mun. Gouveia), afloramentos rochosos (Campo rupestra)",NA,NA,NA,NA,"US02206394","US02206394_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"77","2019-11-13 11:22:48-03","USP","SPF","129638","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Pirani, JR","4236","1998","03","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.067222","-19.066667",NA,NA,"SPF00129638",NA,"1092","1092","2006",NA,NA,"09",NA,"-43.067222","-19.066667",NA,NA,NA,NA,NA
"78","2019-11-13 11:22:48-03","USP","SPF","179039","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Pirani, JR","5590","2007","01","19",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó","-43.758917","-18.842583",NA,NA,"SPF00179039",NA,"1209","1209","2007",NA,NA,"08",NA,"-43.758917","-18.842583",NA,NA,NA,NA,NA
"79","2019-11-13 11:22:48-03","USP","SPF","183826","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Dutra, VF","Duarte, AP","9144","1965","04","16",NA,"Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,"SPF00183826",NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:22:48-03","USP","SPF","198935","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Pena, MA","248","2007","05","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.587806","-19.289556",NA,NA,"SPF00198935",NA,"1200","1200","2007",NA,NA,"06",NA,"-43.587806","-19.289556",NA,NA,NA,NA,NA
"81","2019-11-13 11:22:48-03","USP","SPF","199925","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Borges, LM","465","2010","06","17",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.621444","-19.416444",NA,NA,"SPF00199925",NA,"1248","1248","2010",NA,NA,NA,NA,"-43.621444","-19.416444",NA,NA,NA,NA,NA
"82","2021-03-15 18:27:57-03","USP","SPF","209442","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Antar, GM","Antar, GM; Escaramai, M; Kubo, MT; Sano, PT; Baleeiro, P","42","2012","07","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Trilha do Travessão.","-43.524444","-19.331083",NA,"Arbusto ca. 1 m alt. Estames alvos. Frutos imaturos esverdeados.","SPF00209442",NA,"1100","1100","2012",NA,NA,"07",NA,"-43.524444","-19.331083",NA,NA,NA,NA,NA
"83","2021-03-15 18:27:57-03","USP","SPF","210382","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Zappi, DC","1522","2009","02","25",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Trilha do João Carrinho.","-43.737305","-19.048627",NA,"Subarbustos com ramos castanho-avermelhados, inflorescências amarelo-acastanhadas, frutos verde-claros.; Campo rupestre, entre rochas areníticas, em solo arenoso.","SPF00210382",NA,"1000","1000","2009",NA,NA,"06",NA,"-43.737305","-19.048627",NA,NA,NA,NA,NA
"84","2021-03-15 18:27:57-03","USP","SPF","210383","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Zappi, DC","2075","2009","03","12",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Serra Morena, a Norte da Faz. Inhame.","-43.789205","-18.908396",NA,"Arbustos 1,2 m alt., folhas abaxialmente ferrugíneas, estames alvo-rosados.; Cerrado rupestre.","SPF00210383",NA,NA,NA,"2009",NA,NA,"06",NA,"-43.789205","-18.908396",NA,NA,NA,NA,NA
"85","2021-03-15 18:27:57-03","USP","SPF","210384","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Zappi, DC","2026","2009","03","10",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Senhorinha, primeiro platô.","-43.772592","-18.953243",NA,"Arbusto muito ramificado, inflorescência creme-acastanhada.; Campo rupestre. com afloramentos quartzíticos e solo de areia branca.","SPF00210384",NA,"1128","1128","2009",NA,NA,"06",NA,"-43.772592","-18.953243",NA,NA,NA,NA,NA
"86","2019-11-13 11:22:48-03","USP","SPF","214213","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Dutra, VF","Duarte, AP","9144","1965","04","16",NA,"Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó",NA,NA,NA,NA,"SPF00214213",NA,NA,NA,"2005",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-13 11:22:48-03","USP","SPF","214223","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Savassi-Coutinho, AP","1214","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.561944","-19.26075",NA,NA,"SPF00214223",NA,"1345","1345","2010",NA,NA,"09",NA,"-43.561944","-19.26075",NA,NA,NA,NA,NA
"88","2019-11-13 11:22:48-03","USP","SPF","214224","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Savassi-Coutinho, AP","1215","2007","03","14",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.561944","-19.26075",NA,NA,"SPF00214224",NA,"1345","1345","2010",NA,NA,"09",NA,"-43.561944","-19.26075",NA,NA,NA,NA,NA
"89","2019-11-13 11:22:48-03","USP","SPF","151797","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Pirani, JR","5047","2002","03","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.395278","-19.287778",NA,NA,"SPF00151797",NA,"1236","1236","2006",NA,NA,"01",NA,"-43.395278","-19.287778",NA,NA,NA,NA,NA
"90","2021-03-15 18:27:57-03","USP","SPF","221329","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Borges, LM","Cota, MMT","730","2014","09","01",NA,"Brasil","Minas Gerais","Itacambira","Rodovia de Guaraciama-Itacambira (MG 308); próximo ao km 83.","-43.344806","-17.033333",NA,"Arbusto até 2 m alt. Filetes e anteras amarelas. Cálice creme. Frutos imaturos.; Cerrado rupestre.","SPF00221329",NA,"1282","1282","2014",NA,NA,"10",NA,"-43.344806","-17.033333",NA,NA,NA,NA,NA
"91","2019-11-13 11:22:48-03","USP","SPF","175615","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Borges, LM","96","2006","04","22",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.675556","-19.105889",NA,NA,"SPF00175615",NA,"1315","1315","2006",NA,NA,"09",NA,"-43.675556","-19.105889",NA,NA,NA,NA,NA
"92","2019-11-13 11:22:48-03","USP","SPF","175619","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Dutra, VF","Borges, LM","94","2006","04","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.550556","-19.261111",NA,NA,"SPF00175619",NA,NA,NA,"2007",NA,NA,"07",NA,"-43.550556","-19.261111",NA,NA,NA,NA,NA
"93","2019-11-13 11:22:48-03","USP","SPF","39283","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana","macedoana","Mimosa macedoana macedoana","Burkart","Borges, LM","Amaral, MCE","CFSC8397","1982","04","22",NA,"Brasil","Minas Gerais","Congonhas do Norte","Serra do Cipó","-43.766667","-18.866667",NA,NA,"SPF00039283",NA,NA,NA,"2006",NA,NA,"03",NA,"-43.766667","-18.866667",NA,NA,NA,NA,NA
"94","2019-11-13 11:22:48-03","USP","SPF","21504","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Giulietti, AM","CFCR1750","1981","08","29",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,"SPF00021504",NA,NA,NA,"2010","37970","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-13 11:22:48-03","USP","SPF","42539","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Hatschbach, G","27307","1971","09","06",NA,"Brasil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,"SPF00042539",NA,"1200","1200","2010","37970","auto","09",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-11-13 11:22:48-03","USP","SPF","175597","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Mantovani, W","Joly, AB","2992","1972","08","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00175597",NA,NA,NA,"1984","31264","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-13 11:22:48-03","USP","SPF","175596","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Mantovani, W","Semir, J","600","1971","12","15",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,"SPF00175596",NA,NA,NA,"1984","31264","auto","07",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:22:48-03","USP","SPF","230003","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Mimosa","macedoana",NA,"Mimosa macedoana","Burkart","Savassi-Coutinho, AP","Savassi-Coutinho, AP","1326","2009","11","28",NA,"Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó","-44.043098449707","-19.0060997009277",NA,NA,"SPF00230003",NA,NA,NA,"2009","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
