"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"121","2019-11-27 13:53:02-03","UFS","ASE","21489","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Agra, MF","2012","04",NA,"Prata, AP; Gomes, LA; Carregosa, T; Déda, RM; Santos, E","2011","08","09","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda da mata das mangueiras. Solo arenoso.","-37.406944","-11.401389","-37.406944","-11.401389",NA,NA,"ASE0027837","ASE0027837","Magnoliophyta",NA,"2695","Southern America",NA,"Subarbusto, ca. de 60cm de altura. Frutos imaturos amarelos.; Subarbusto, ca. de 60cm de altura. Frutos imaturos amarelos.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-27 13:53:02-03","UFS","ASE","22569","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Agra, MF","2012","04",NA,"Carregosa, T; Santos, V","2011","04","05","Brasil","Sergipe","Nossa Senhora da Glória","Assentamento Adão Preto","-37.419861","-10.1035","-37.419861","-10.1035",NA,NA,"ASE0028428","ASE0028428","Magnoliophyta",NA,"200","Southern America",NA,"Erva. Caule portando acúleos. Frutos imaturos verdes.; Erva. Caule portando acúleos. Frutos imaturos verdes.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-27 13:53:02-03","UFS","ASE","25081","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Conceição, GG","2013","01","15","Prata, AP; Oliveira, DG; Gomes, LA; Barbosa, P; Santos, E","2012","08","06","Brasil","Sergipe","Porto da Folha","Povoado Lagoa do Rancho, Entrando do lado esquerdo em direção a fazenda do Srº Emanuel.","-37.278056","-9.917222","-37.278056","-9.917222",NA,NA,"ASE0030142","ASE0030142","Magnoliophyta",NA,"3222","Southern America",NA,"Subarbusto, ca 30cm. Flores amarelas esverdeadas. Frutos imaturos verdes. UTM: 0670055 & 8897859.; Subarbusto, ca 30cm. Flores amarelas esverdeadas. Frutos imaturos verdes. UTM: 0670055 & 8897859.; Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-27 13:53:02-03","UFS","ASE","27166","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Gomes, LA","2012","08",NA,"Porto, NM; Gomes, LA; Déda, RM; Santos, E","2012","08","15","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de mata.","-37.425861","-11.385528","-37.425861","-11.385528",NA,NA,"ASE0031611","ASE0031611","Magnoliophyta",NA,"14","Southern America",NA,"Arbusto, ca 1,50m de altura. Flores lilás. Frutos imaturos verdes. UTM 0712327S8835097.; Mata Atlantica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-27 13:53:02-03","UFS","ASE","27199","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Silva, ACC","2013",NA,NA,"Prata, AP; Barbosa, P; Santos, E","2012","08","29","Brasil","Sergipe","Carmópolis","Próximo à Estação Oiteirinho, Fosso CP13.","-36.988611","-10.648333","-36.988611","-10.648333",NA,NA,"ASE0032243","ASE0032243 ASE0032243_1","Magnoliophyta",NA,"3352","Southern America",NA,"Subarbusto, ramos e folhas com espinhos, frutos globosos, verdes. UTM: 721805E, 8822015N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-27 13:53:02-03","UFS","ASE","28639","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Andrade, RS","2015","06","01","Santos, LAS; Santos, ACAS","2012","09","20","Brasil","Sergipe","São Cristóvão","Povoado Quissamã, Próximo ao lago do IFES.","-37.206389","-11.014722","-37.206389","-11.014722",NA,NA,"ASE0000761","ASE0000761","Magnoliophyta",NA,"855","Southern America",NA,"Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-11-27 13:53:02-03","UFS","ASE","36140","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Oliveira, EVS","2016","03","14","Oliveira, EVS; Santos, JFL","2015","10","16","Brasil","Sergipe","Poço Verde","Ass. Sta Maria da Lage, Reserva legal","-38.1833","-10.7083","-38.1833","-10.7083",NA,NA,"ASE0036597","ASE0036597","Magnoliophyta",NA,"682","Southern America",NA,"Subarbusto. Ca. de 50 cm. Frutos do tipo baga, amarelos. Caule piloso.; Caatinga - Savana estépica arborizada (IBGE 2004)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-27 13:53:02-03","UFS","ASE","37604","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren",NA,NA,NA,NA,"Farias, MCV; Figueiredo, MAM","2015","09","19","Brasil","Sergipe","Brejo Grande","Brejão dos Negros, Mata da Batateira.","-36.2805","-10.2907","-36.2805","-10.2907",NA,NA,"ASE0038651","ASE0038651","Magnoliophyta",NA,"767","Southern America",NA,"Erva rasteira. Frutos maduros amarelos.; Restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-27 13:53:02-03","UFS","ASE","3819","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Agra, MF","2012","04",NA,"Santana, MC","1984","06","22","Brasil","Sergipe","Salgado","Sitio Cipó Branco","-37.474722","-11.031944","-37.474722","-11.031944",NA,NA,"ASE0015263","ASE0015263","Magnoliophyta",NA,"223","Southern America",NA,"erva. planta espinhosa, flores esveredadas.; erva. planta espinhosa, flores esveredadas.; Ruderal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-11-27 13:53:02-03","UFS","ASE","8271","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Agra, MF","2012","04",NA,"França, MR","2002","05","20","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667",NA,NA,"ASE0020343","ASE0020343","Magnoliophyta",NA,"69","Southern America",NA,"Cultivada. Erva com flor verde/ amarela; Cultivada. Erva com flor verde/ amarela; Viveiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-11-27 13:53:02-03","UFS","ASE","8297","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Agra, MF","2012","04",NA,"França, MR","2002","05","20","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667",NA,NA,"ASE0020341","ASE0020341","Magnoliophyta",NA,"69","Southern America",NA,"Erva com flor verde/ amarela, fruto verde/ amarelo. Hábito: Herbáceo.; Erva com flor verde/ amarela, fruto verde/ amarelo. Hábito: Herbáceo.; Viveiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:53:02-03","UFS","ASE","39188","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtren","Santana Júnior, JA","2017","11","13","Santana Júnior, JA; Santos, MN; Santos Júnior, JL; Neto, A","2017","10","05","Brasil","Sergipe","São Cristóvão","Matinha da UFS, Próximo à biblioteca da Universidade Federal de Sergipe, campus São Cristóvão.","-37.061","-10.5537","-37.061","-10.5537",NA,NA,"ASE0040662",NA,"Magnoliophyta",NA,"526","Southern America",NA,"Arbusto, de aproximadamente 1,50 m de altura. Folhas e caule com espinhos. Flores brancas e frutos imaturos verdes.; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-17 19:25:33-03","UFCG","CSTR","3031","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn","Silva, C.G.","2012","04","10","Silva, C.G.","2012","04","10","Brasil","Ceará","Milagres","Caatinga arbórea densa, solo arenoso argiloso","-38.940722","-7.297778","-38.940722","-7.297778","370","370",NA,NA,NA,NA,"140",NA,NA,"Herbácea com 40 cm de altura, folhas pilosa, frutos de cor verde claro com listas verde escura; Fazenda Nazaré, próximo a areoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:41:38-03","UNICAMP","UEC","185911","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Stehmann, JR","2019","07","10","Aona, LYS; Costa, G; Marinho, L","2015","02","07","Brazil","Bahia","Contendas do Sincorá","Serra do Voador.","-41.048889","-13.781667","-41.048889","-13.781667","315","315","UEC111068","UEC111068","Magnoliopsida",NA,"3930",NA,NA,"Subarbusto ca. 50m alt., frutos esverdeados claros mesclados com verde escurso. Nome Popular: tomatinho da praia.; Caatinga entre rochas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:41:38-03","UNICAMP","UEC","204142","S","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Silva, MA","2016","11","08","Silva, MA; Gomes-Klein, VL; Monteiro, C; Ren, BEI; Ribeiro, CEP; Lima, DR","2016","10","23","Brazil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goías.São Jorge.Parque Nacional da Chapada dos Veadeiros.Próximo ao Rio Preto, margem da estrada para as corredeiras.","-47.836667","-14.157778","-47.836667","-14.157778","870","870","UEC195314",NA,"Magnoliopsida",NA,"8688",NA,NA,"Folha SD-23-Y-A.Subarbusto esgalhado, heliófilo, ca. 60 cm altura.Flor com cálice verde claro, corola branca, estames amarelos.Fruto imaturo cor verde, maduro alaranjado, comestível.&nf;; Solo arenoso, quartzoso.Cerrado em encosta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-08-20 10:26:35-03","UNICAMP","UEC","73770","S","Plantae","Solanaceae","Solanum","arenarium","Solanum arenarium","Sendtn.",NA,NA,NA,NA,"Rambo, B","1932","10","16","Brazil","Rio Grande do Sul","Canoas","Esteio","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"UEC033761","UEC033761","Magnoliopsida",NA,"337",NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-19 14:09:36-03","UFRPE","PEUFR","11681","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. F. Agra","1991","10",NA,"M. F. Agra","1991","10","10","Brasil","Paraíba","João Pessoa","Cidade Universitária, 6 km sudeste de João Pessoa","-34.883333","-7.95","34º53'W","07º57'S","30","45","PEUFR011681",NA,NA,NA,"1338",NA,NA,"Arbusto; corola esverdeada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-11-19 14:09:36-03","UFRPE","PEUFR","13747","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","J. R. R. Cantarelli","1997","03","07","A.M. Miranda; L. P. Félix; M.L. Guedes; M. Grillo","1993","06","02","Brasil","Pernambuco","Arquipélago de Fernando de Noronha","Morro do Francês","-32.425","-3.836111","32º25'30W","03º50'10S",NA,NA,"PEUFR013747",NA,NA,NA,"926",NA,NA,"Erva ca. 50cm de altura; folhas membranáceas, discolor, folhas pubescentes; pelos bialinos no caule; botões esverdeados; frutos inflados verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-19 14:09:36-03","UFRPE","PEUFR","14007","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. F. Agra","1996","11","25","A.M. Miranda; L. P. Félix; M.L. Guedes; M. Grillo","1993","06","04","Brasil","Pernambuco","Arquipélago de Fernando de Noronha","Praia de Atalaia","-32.425","-3.836111","32º25'30W","03º50'10S",NA,NA,"PEUFR014007",NA,NA,NA,"1000",NA,NA,"Subarbusto, decumbente, ca 40cm de altura, espinescente; folhas membranáceas, pilosas na face abaxial com alguns pelos hirtus; frutos imaturos verdes; botões verdes. Raro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-11-19 14:09:36-03","UFRPE","PEUFR","23577","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","V. S. Sampaio","2012","06","06","A.P.S. Gomes; M.J.N. Rodal; A. Laurênio","1996","07","08","Brasil","Pernambuco","Buíque","Sítio Pititi","-37.154167","-8.625","37º09'15W","08º37'30S","799","799","PEUFR023577",NA,NA,NA,"345",NA,NA,"erva com cerca de 0,23m de altura; corola branca; frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-11-19 14:09:36-03","UFRPE","PEUFR","247","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. F. Agra","1989","11","22","Leal",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"PEUFR000247",NA,NA,NA,NA,NA,NA,"Arbusto de pequeno porte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-09-04 13:48:20-03","UFRPE","PEUFR","30254","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"J. Cantarelli; A. Liebig; L. Krause","1999","08","09","Brasil","Pernambuco","Bezerros","Serra Negra de Bezerros","-35.766667","-8.15","35º46'W","08º09'S","820","820","PEUFR030254",NA,NA,NA,"188",NA,NA,"Erva de 20-25cm de altura; frutos maduros amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2019-11-19 14:09:36-03","UFRPE","PEUFR","49343","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L. L. Giocomin","2012","03",NA,"R. F. P. Lucena; G. R. Almeida","2007","03","25","Brasil","Paraíba","Soledade","Comunidade Barrocas","-36.362778","-7.057222","36º21'46W","07º03'26S","521","521","PEUFR049343",NA,NA,NA,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-19 14:09:36-03","UFRPE","PEUFR","50492","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L. L. Santos","2008","08",NA,"L. L. Santos; A. C. O. Silva; F. Vieira; L. G. S. Nascimento; N. L. Alencar","2008","06","12","Brasil","Pernambuco","Altinho","Comunidade de Carão","-36.092944","-8.587083","36º5'34,6W","08º35'13,5S","477","477","PEUFR050492",NA,NA,NA,"483",NA,NA,"Erva, cerca de 20cm de aktura; botões esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-19 14:09:36-03","UFRPE","PEUFR","51346","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L. L. Santos",NA,NA,NA,"A. C. O. Silva","2001","05","23","Brasil","Pernambuco","Caruaru","Próximo a borda da mata do IPA","-35.922222","-8.238333","35º55'20W","08º14'18S","535","535","PEUFR051346",NA,NA,NA,"40",NA,NA,"Erva, aproximadamente 70cm de altura; flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-19 14:09:36-03","UFRPE","PEUFR","16933","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","L. P. Félix",NA,NA,NA,"A.M. Miranda; L. P. Félix; S. C. Rodrigues","1994","06","19","Brasil","Pernambuco","Buíque","5Km da estrada de barro para Catimbal","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"PEUFR016933",NA,NA,NA,"1714",NA,NA,"Arbusto ramoso, folhas concolores; flores alvas com estames amarelos; frutos na maduração alaranjados.","38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-11-19 14:09:36-03","UFRPE","PEUFR","45599","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","R. S. Pinho",NA,NA,NA,"R. S. Pinho","2004","08","28","Brasil","Pernambuco","Buíque","Tribo Kapinawá","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"PEUFR045599",NA,NA,NA,"15",NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-19 14:09:36-03","UFRPE","PEUFR","5146","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","M. F. Agra","1989","11","22","E. P. Heringer; D.A. Lima; J. P. L. Sobrinho; A. C. Sarmento","1971","05","04","Brasil","Pernambuco","Ouricuri","Lagoa Ouricuri","-40.0816993713379","-7.88250017166138",NA,NA,NA,NA,"PEUFR005146",NA,NA,NA,"485",NA,NA,"Erva aculeada, semiereta, esgalhada, 30-40cm; flores amarelo esverdeado.","56078","auto",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-07-01 16:04:06-03","UFPB","JPB","21699","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium americana","Sendtn.",NA,NA,NA,NA,"Agra, MF; et al.","1996","06","25","Brasil","Paraíba","Campina Grande",NA,"-35.881111","-7.230833","-35.881111","-7.230833","551","551",NA,NA,"Angiosperma","Dicotyledon","3709","Southern America",NA,NA,NA,NA,NA,NA,"americana",NA,NA,NA,NA,NA
"150","2020-06-27 18:42:05-03","UFPB","JPB","19644","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1991","10","10","Agra, MF","1991","10","10","Brasil","Paraíba","João Pessoa","Cidade universitária.","-34.883333","-7.95","-34.883333","-7.95","30","50",NA,NA,"Angiosperma","Dicotyledon","1338","Southern America",NA,"; DESC: Terrestre, arbustivo, flores esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-25 21:38:26-03","UFPB","JPB","18685","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF",NA,NA,NA,"Agra, MF","1991","11","22","Brasil","Paraíba","João Pessoa","Distrito Industrial, campo cultivado.","-34.902778","-7.963889","-34.902778","-7.963889","5","45",NA,NA,"Angiosperma","Dicotyledon","1231","Southern America",NA,"; DESC: Melancia da Praia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-04-22 16:25:24-03","UFPB","JPB","17731","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1990","07",NA,"Agra, MF; Góis, G","1990","07","01","Brasil","Paraíba","Santa Rita","20 Km do centro de João Pessoa, usina São João, Tibirizinho.","-35","-7.95","-35","-7.95","30","60",NA,NA,"Angiosperma","Dicotyledon","1291","Southern America",NA,"; DESC: Tabuleiro, vegetação herbácea-srbustiva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-04-22 16:25:24-03","UFPB","JPB","19090","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1989","09",NA,"Agra, MF","1980","05","01","Brasil","Paraíba","João Pessoa","BR-PB, campus.","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","JPB19090","Southern America",NA,"; DESC: Terrestre, flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-04-22 16:25:24-03","UFPB","JPB","19315","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF",NA,NA,NA,"Agra, MF; Bhattacharyya, J","1991","07","01","Brasil","Paraíba","João Pessoa","Distrito Industrial","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","JPB19315","Southern America",NA,"; DESC: Terrestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-06-27 18:42:05-03","UFPB","JPB","19535","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Agra, MF","1989","11","10","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","JPB19535","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-04-22 16:25:24-03","UFPB","JPB","19761","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Agra, MF","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","1338","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-06-29 23:03:18-03","UFPB","JPB","20210","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Agra, MF; et al.","1994","06","29","Brasil","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167","-36.287222","-7.489167","388","388",NA,NA,"Angiosperma","Dicotyledon","3010","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-04-22 16:25:24-03","UFPB","JPB","22538","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.",NA,NA,NA,NA,"Moura, OT","1993","11","04","Brasil","Paraíba","João Pessoa","Mangabeira","-34.863056","-7.115","-34.863056","-7.115","47","47",NA,NA,"Angiosperma","Dicotyledon","1095","Southern America",NA,"; DESC: Terrestre, subarbustivo, flor branca, frutos com estrias brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-04-22 16:25:24-03","UFPB","JPB","21036","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","1994","04",NA,"Agra, MF","1994","04","27","Brasil","Paraíba","São João do Cariri","Ás margens da BR, caatinga","-36.272222","-7.390833","-36.272222","-7.390833","458","458",NA,NA,"Angiosperma","Dicotyledon","2974","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-04-22 16:25:25-03","UFPB","JPB","31539","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2004","06",NA,"Lima, IB; Quirino, ZG; Lima, JR","2003","06","01","Brasil","Paraíba","São José dos Cordeiros","RPPN Fazenda Almas, Trilha para a Parcela.","-36.887778","-7.476944","-36.887778","-7.476944","705","705",NA,NA,"Angiosperma","Dicotyledon","120","Southern America",NA,"; DESC: Arbusto ca. 15 cm de alt., com latex, frutos marron escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-04-22 16:25:25-03","UFPB","JPB","36184","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF",NA,NA,NA,"Agra, MF; Pontes, RA; Carvalho, VC","2003","03","01","Brasil","Paraíba","Araruna","Parque Estadual da Pedra da Boca","-35.683333","-6.45","-35.683333","-6.45",NA,NA,NA,NA,"Angiosperma","Dicotyledon","6249","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-04-22 16:25:25-03","UFPB","JPB","36901","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2008",NA,NA,"Queiroz, LP de; Leite, KRB; Cardoso, D; Souza, ER; Santos, SKA","2004","10","10","Brasil","Bahia","Casa Nova","Fazenda Santarém-Sítio Morrinho, área vazante do lago de Sobradinho.","-41.328611","-9.610556","-41.328611","-9.610556","410","410",NA,NA,"Angiosperma","Dicotyledon","9653","Southern America",NA,"; DESC: Subarbusto bastante ramificado, ramos plagiotrópicos, ca. 50cm alt. Folhas papiráceas. Flores com sépalas e pétalas esverdeadas. Frutos imaturos verde-claro marmorado de verde-escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-04-22 16:25:25-03","UFPB","JPB","36908","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gouvêa, YF","2019","08",NA,"Melo, E","2005","04","14","Brasil","Bahia","Senhor do Bonfim","Crista de quatzito. Encosta da crista.","-40.225","-10.405556","-40.225","-10.405556","710","710",NA,NA,"Angiosperma","Dicotyledon","3797","Southern America",NA,"; DESC: Arbusto procumbente.Folhas concolores.Flores amarelho-esverdeadas.Frutos imaturos verdes, maduros amarelados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-04-22 16:25:25-03","UFPB","JPB","37731","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Gadelha Neto, PC","2007","12","15","Mendonça, T","2007","10","07","Brasil","Paraíba","Pocinhos","Sítio Cachoeira de Cima","-36.061111","-7.076944","-36.061111","-7.076944","646","646",NA,NA,"Angiosperma","Dicotyledon","15","Southern America",NA,"; DESC: Subarbusto; flor alva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-04-22 16:25:25-03","UFPB","JPB","42184","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2008","08","18","Agra, MF; Bohs, L; Stern, S; Lima, JR","2008","08","18","Brasil","Paraíba","Conde","Entrada para o Município do conde, 20 km from center of João Pessoa on BR - 230 at entrada para Recife.","-34.933333","-7.260278","-34.933333","-7.260278","80","80",NA,NA,"Angiosperma","Dicotyledon","7027","Southern America",NA,"; HABITAT: Roadside pastures.; DESC: Herb 0,5 m. Corollas greenish yellow, lobes highly reflexed, anthers greenish yellow. Fruits 2 - 2,5 cm in diameter, initially white, mottled green, turning yellow with green mottling.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-04-22 16:25:25-03","UFPB","JPB","42190","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Agra, MF","2008","08","18","Agra, MF; Góis, G","2008","08","18","Brasil","Paraíba","Santa Rita","Destilaria Mumbaba, Sítio Carrapicho.","-34.978056","-7.114167","-34.978056","-7.114167","80","80",NA,NA,"Angiosperma","Dicotyledon","7033","Southern America",NA,"; HABITAT: Possibly cultivated.; DESC: Herb 0,5 m. Corollas light yellow, lobes reflexed, anthers yellow-green. Fruits 2 - 2,5 cm light green when immature, mottled, turning yellow when mature, juicy mesocarp with sweet taste.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-04-22 16:25:25-03","UFPB","JPB","47473","PreservedSpecimen","Plantae","Solanaceae","Solanum","agrarium","Solanum agrarium","Sendtn.","Sampaio, VS","2012","04","18","Pontes, RA; Araújo, CMLR","2011","09","15","Brasil","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Praia do Sagi, extremo sul da reserva. Vegetação pasmófila, solo arenoso.","-34.975556","-6.443889","-34.975556","-6.443889","19","19","JPB0047473",NA,"Angiosperma","Dicotyledon","777","Southern America",NA,"; DESC: Erva ereta em solo arenoso. Folhas verdes-amareladas, aculedas. Frutos globosos, amarelados, glabros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
