"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"49","2021-03-01 16:36:06-03","UNICAMP","UEC","95549","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Ivanauskas, NM","294","1995","08","24",NA,"Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.885","-24.608333",NA,"Árvore de 8m. Casca externa descamante em placas. Frutos jovens, amarelos.",NA,NA,NA,NA,NA,NA,NA,"1996",NA,"10","08","-47.885","-24.608333",NA,NA,NA,NA,NA
"50","2021-03-01 16:36:06-03","UNICAMP","UEC","200691","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Pereira, LS; Belinello, R; Gomes, JAMA","N104","2007","12",NA,NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 22 metros de altura. Frequência da espécie na parcela: n=21; Mata Atlântica","UEC188043",NA,"Meireles, LD","990","1045",NA,NA,"2017",NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA
"51","2021-03-01 16:36:06-03","UNICAMP","UEC","11709","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Hatschbach, G","41780","1978","07","14",NA,"Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,"Árvore 8m, flores alvas; mata pluvial.",NA,NA,"Hatschbach, G",NA,NA,"38300","auto","1979",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-26 10:43:28-03","UDESC","LUSC","5445","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","V.C.Souza; C.M.Sakuragui, M.T.V.A.Campos & A.A.Oliveira","12307",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Ilha Bela.","-46.6300010681152","-23.5400009155273",NA,";;Imaturo;Cor verde. Habitat: interior da mata Habito: arvoreta","LUSC008636","LUSC008636","SOBRAL, M.",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-09 14:47:02-03","FURB","FURB","34828","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Dreveck, S.; Carneiro, F.E.","2529","2009","10","13",NA,"Brasil","Santa Catarina","São João do Itaperiú","Santo Antônio.","-48.7766667","-26.5480555",NA,"Voucher estéril IFFSC 912 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB31935","FURB31935","Sobral, M","14","14",NA,NA,"2010",NA,NA,NA,"-48.7766667","-26.5480555",NA,NA,NA,NA,NA
"54","2020-12-09 14:47:02-03","FURB","FURB","45815","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Oliveira, A.A. de","1169","2015","02","10",NA,"Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225",NA,"Regeneração IFFSC 753 /L/87","FURB31934","FURB31934","Oliveira, AA de","178","178",NA,NA,"2015",NA,"02","10","-48.7786111","-26.8225000",NA,NA,NA,NA,NA
"55","2020-12-09 14:47:02-03","FURB","FURB","52306","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Funez, L.A.","5807","2017","01","17",NA,"Brasil","Santa Catarina","Rodeio","Centro, propriedade dos Feler.","-49.38","-26.9338889",NA,"flores velhas Habitat: Borda da floresta Habito: árvore","FURB52306","FURB52306","M. Sobral","127","127",NA,NA,"2017",NA,"05","02","-49.3800000","-26.9338889",NA,NA,NA,NA,NA
"56","2020-12-09 14:47:02-03","FURB","FURB","54702","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","921","2017","08","26",NA,"Brasil","Santa Catarina","Major Gercino","Cachoeira Amâncio.","-48.96","-27.36",NA,"fruto imaturo Habitat: beira de rio Habito: árvore","FURB54702","FURB54702","Kassner-Filho, A.","258","258",NA,NA,"2017",NA,"08","26","-48.9600000","-27.3600000",NA,NA,NA,NA,NA
"57","2020-12-09 14:47:02-03","FURB","FURB","66564","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Kassner-Filho, A.","5788","2020","09","13",NA,"Brasil","Santa Catarina","São Pedro de Alcântara","Rua Ana Lohn Pering.","-48.7941666","-27.5727778",NA,"fruto imaturo Habitat: interior do fragmento Habito: arbórea","FURB66564","FURB66564","Kassner-Filho, A.","267","267",NA,NA,"2020",NA,"09","13","-48.7941666","-27.5727778",NA,NA,NA,NA,NA
"58","2020-12-09 14:47:02-03","FURB","FURB","9817","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Dias, E.","128","2000","11","28",NA,"Brasil","Santa Catarina","Joinville","Estrada do Piraí.","-48.8456001281738","-26.3043994903564",NA,NA,"FURB02400","FURB02400","Sobral, M",NA,NA,"37150","auto","2009",NA,"03","09",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-09 14:47:02-03","FURB","FURB","3729","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Vieira, F.C.S.","330","2004","05","24",NA,"Brasil","Santa Catarina","São Francisco do Sul","Herdeiros.","-48.6380996704102","-26.2432994842529",NA,"Folha glabra.","FURB31936","FURB31936","Sobral, M",NA,NA,"23627","auto","2004",NA,"10","08",NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 09:31:25-03","UFRRJ","RBR","44117","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","R.A. Coelho; M.C. Souza, J. Costa","10","2018","03","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Campus Fiocruz Mata Atlântica. Parque Estadual da Pedra Branca","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00044117",NA,"M.C. Souza",NA,NA,"57442","auto","2018",NA,"04","05",NA,NA,NA,NA,NA,NA,NA
"61","2020-06-29 09:31:25-03","UFRRJ","RBR","13037","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","A. Gentry","4157","1987","01","22",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarépagua, represa de Camorin, Floresta Atlântica de encosta. transect 9","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00013037","RBR00013037","M. Souza",NA,NA,"57442","auto","2014",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:31:25-03","UFRRJ","RBR","32992","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","A.T. Silva","s.n.","1991","11","27",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Parque Estadual da Ilha Grande, trilha Enseada da Estrela 218/2.","-44.3180999755859","-23.0067005157471",NA,NA,"RBR00032992","RBR00032992",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:31:25-03","UFRRJ","RBR","33087","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","G.V. Somner","1041","2002","09","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, ao lado da ponte entre o rio Nova Estrela e o rio das Galinhas. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00033087","RBR00033087","M. Sobral",NA,NA,"25743","auto","2006",NA,"07","04",NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:31:25-03","UFRRJ","RBR","42919","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F55/57.","-43.517222","-22.971944",NA,NA,"RBR00042919",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,"43º31'2''W","22º58'19''S",NA,NA,NA,NA,NA
"65","2020-06-29 09:31:25-03","UFRRJ","RBR","42920","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F19/4.","-43.247778","-22.977222",NA,NA,"RBR00042920",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,"43º14'52''W","22º58'38''S",NA,NA,NA,NA,NA
"66","2020-06-29 09:31:25-03","UFRRJ","RBR","42921","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F26/9.","-43.243611","-22.975833",NA,NA,"RBR00042921",NA,"T.P.P. Alverga",NA,NA,NA,NA,NA,NA,NA,NA,"43º14'37''W","22º58'33''S",NA,NA,NA,NA,NA
"67","2020-06-29 09:31:25-03","UFRRJ","RBR","27888","S","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","G.V. Somner","1041","2002","09","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, ao lado da ponte entre o rio Nova Estrela e o rio das Galinhas. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00027888","RBR00027888","M. Sobral",NA,NA,"25743","auto","2006",NA,"07","04",NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:37:29-03","MBM","MBM","416803","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Marinero, F.; Ariati, V.; Ariati, V.","777","2018","08","29","Southern America","Brazil","Paraná","Balneário Camboriú","Propriedade particular","-48.670278","-27.013333",NA,"Parcelas; Árvore 4m; frutos amarelados.; Floresta Ombrófila Densa Terras Baixas","MBM416803",NA,"Marinero, F.","35","35",NA,NA,"2018",NA,"09","05","-48.670278","-27.013333",NA,NA,NA,NA,NA
"69","2020-12-21 16:37:29-03","MBM","MBM","287206","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Mrino Neto, F.","94","2002","12","03","Southern America","Brazil","Paraná","Curitiba","Horto Municipal do Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM287206","MBM287206","Sobral, M.",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:29-03","MBM","MBM","3584","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Hatschbach, G.","17191","1967","09","13","Southern America","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"MBM003584","MBM003584","Legrand, D.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:37:29-03","MBM","MBM","53712","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Hatschbach, G.","16492","1967","06","01","Southern America","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"MBM053712","MBM053712","Sobral, M.",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:29-03","MBM","MBM","222070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Bernacci, C.; et al.; et al.","1046","1995","01","10","Southern America","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,"MBM222070","MBM222070","Kawasaki, M.L.",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:37:29-03","MBM","MBM","223895","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Ivanauskas, N.M.","424","1995","09","28","Southern America","Brazil","São Paulo","Pariquera-Açu","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"MBM223895","MBM223895","Ivanauskas, N.M.",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:37:29-03","MBM","MBM","76492","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Hatschbach, G.","45263","1982","09","03","Southern America","Brazil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,"MBM076492","MBM076492","Hatschbach, G.",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:37:29-03","MBM","MBM","345114","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Dalmaso, C.A.","s.n.","2007","01","24","Southern America","Brazil","Santa Catarina","Rio do Sul","Comunidade Serra Canoas","-49.6431007385254","-27.2141990661621",NA,"Coletada mata fechada, indivíduo suprimido.","MBM345114","MBM345114","Cordeiro, J.","520","520","15163","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:37:29-03","MBM","MBM","60236","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Hatschbach, G.","41780","1978","12","14","Southern America","Brazil","Paraná","Antonina","Rio Pequeno","-48.7118988037109","-25.4286003112793",NA,NA,"MBM060236","MBM060236","Hatschbach, G.",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:37:29-03","MBM","MBM","9611","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Hatschbach, G.; Koczicki, C.; Koczicki, C.","20886","1969","01","23","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"MBM009611","MBM009611","Hatschbach, G.",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:37:29-03","MBM","MBM","349412","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Dias, E.","128","2000","11","28","Southern America","Brazil","Santa Catarina","Joinville","Estrada do Piraí","-48.8456001281738","-26.3043994903564",NA,NA,"MBM349412","MBM349412","Cordeiro, J.; Lozano, E.D.",NA,NA,"37150","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:37:29-03","MBM","MBM","39849","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","strigosa","Myrcia strigosa","A.R.Lourenço & E.Lucas","Reitz, R.; Klein, R.M.; Klein, R.M.","6269","1958","01","21","Southern America","Brazil","Santa Catarina","São Francisco do Sul","Mina Velha, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"MBM039849","MBM039849","Legrand, D.",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-01 15:28:28-03","PUC-RIO","FCAB","6282","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","R.R. Oliveira","2121","1999","12","07",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Floresta do Camorim, próxi","-43.2075004577637","-22.9027996063232",NA,"Continuação da localidade: Em floresta de encosta em avançado sucessional.&nf;Árvore de aproximadamente 17m de altura, com diâmetro a altura do peito de 0,21m. Folhas membranáceas, face adaxial verde-lustrosa e face abaxial argêntea.","006282",NA,"M.C. Souza",NA,NA,"57442","auto","2016",NA,"05","25",NA,NA,NA,NA,NA,NA,NA
"81","2015-10-05 21:08:45-03","MNHN","RECOLNAT_MNHN_P","P00801008","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia : Pr. Porto Estrella et in humerim",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00801008' target='other'> <mi>dwc_moreinfo</mi></a>","P00801008","P00801008_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"82","2015-10-04 15:00:20-03","MNHN","RECOLNAT_MNHN_P","P00801009","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia : Pr. Porto Estrella et in humerim",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00801009' target='other'> <mi>dwc_moreinfo</mi></a>","P00801009","P00801009_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"83","2017-06-01 10:49:13-03","MNHN","RECOLNAT_MNHN_P","P00801010","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia : Pr. Porto Estrella et in humerim",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00801010' target='other'> <mi>dwc_moreinfo</mi></a>","P00801010","P00801010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"84","2015-09-04 20:35:42-03","MNHN","RECOLNAT_MNHN_P","P05203838","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Glaziou, A.",NA,"1880","1","9",NA,"Brasil","Rio de Janeiro",NA,"Corcovado, Paineiras.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203838' target='other'> <mi>dwc_moreinfo</mi></a>","P05203838","P05203838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12005",NA,NA,NA
"85","2015-09-04 20:35:42-03","MNHN","RECOLNAT_MNHN_P","P05203840","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Ribeiro",NA,"1880","2","4",NA,"Brasil","Rio de Janeiro",NA,"Corcovado.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203840' target='other'> <mi>dwc_moreinfo</mi></a>","P05203840","P05203840_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 20:35:42-03","MNHN","RECOLNAT_MNHN_P","P05203841","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Glaziou",NA,"1888","5","13",NA,"Brasil","Rio de Janeiro",NA,"Alto Macaé.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203841' target='other'> <mi>dwc_moreinfo</mi></a>","P05203841","P05203841_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17007",NA,NA,NA
"87","2020-10-14 11:52:47-03","MNHN","RECOLNAT_MNHN_P","P00966426","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Peron, M.",NA,"1992","2","7",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecologica Estadual de Paraíso; Trilha para Marquitas, àrea FP08.","-42.83333","-22.43333","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00966426' target='other'> <mi>dwc_moreinfo</mi></a>","P00966426","P00966426_01","Araujo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"925",NA,NA,NA
"88","2015-09-04 20:35:42-03","MNHN","RECOLNAT_MNHN_P","P05203839","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Glaziou",NA,"1888","5","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto Macahé.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203839' target='other'> <mi>dwc_moreinfo</mi></a>","P05203839","P05203839_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"17007",NA,NA,NA
"89","2015-09-04 20:35:42-03","MNHN","RECOLNAT_MNHN_P","P05203837","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Glaziou",NA,"1880","2","19",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05203837' target='other'> <mi>dwc_moreinfo</mi></a>","P05203837","P05203837_01",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:39:01-03","UFMG","BHCB","110055","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Vieira, FCS","1925","2007","06","05","Southern America","Brasil","Santa Catarina","Joinville","Morro do Finder","-48.8456001281738","-26.3043994903564",NA,"Floresta ombrófila densa submontana. Árvore 8-10m.","BHCB000760","BHCB000760",NA,NA,NA,"37150","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:39:01-03","UFMG","BHCB","173981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Boudet Fernandes, HQ","2421","1988","03","21","Southern America","Brasil","Espírito Santo","Santa Teresa","Valão de São Lourenço, Estação Biológica de Caixa D'água, floresta de encosta","-40.6002998352051","-19.9356002807617",NA,"Árvore 18m. Fuste 13m x 35cm. Casca parda esfoliante levemente rimosa. Râmulos e inflorescência e folhas com indumento castanho. Fundo de vale, ao sol, mata primária","BHCB019296",NA,NA,NA,NA,"23813","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:20:39-03","UFPR","UPCB","69843","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg.","Amorim, A.M.","7581","2008","07","20",NA,"Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,NA,"Árvore ca. 14m alt. Folhas verdes, a face superior mais escura e brilhante. Raque ferrugínea, frutos imaturos verdes..",NA,NA,"Lourenço, A.R.","600","600",NA,NA,"2015",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"93","2021-02-11 17:20:39-03","UFPR","UPCB","70588","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg.","Fraga, C.N.","2186","2008","07","22",NA,"Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,NA,"Arvoreta ca. 6m. Folhas discolores. Frutos vermelhos quando maduros e verdes quando imaturos..",NA,NA,"Lourenço, A.R.","525","525",NA,NA,"2015",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA
"94","2021-02-11 17:20:39-03","UFPR","UPCB","7599","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Hatschbach, G.","20886","1969","01","23",NA,"Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,"Arvoreta, 10m x 18cm. Mata pluvial, base de morro..",NA,NA,"Hatschbach, G.","20","50","30514","auto","1969",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:20:39-03","UFPR","UPCB","75888","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg.","Dias, E.","128","2000","11","28",NA,"Brasil","Santa Catarina","Joinville","Estrada do Piraí","-48.8456001281738","-26.3043994903564",NA,"Herbário Joinville - Museu Botânico Municipal - 554.","UPCB0023390","UPCB0023390","Lima, D.F.",NA,NA,"37150","auto","2016",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:20:39-03","UFPR","UPCB","6705","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Klein, R.M.","63","1952","01","10",NA,"Brasil","Santa Catarina","Brusque","Mata do Maluche","-48.9174995422363","-27.0981006622314",NA,"Árvore, 20m. Mata..",NA,NA,"Legrand, C.D.","50","50","19684","auto","1953",NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:20:39-03","UFPR","UPCB","1925","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Reitz, R.","2075","1954","09","23",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,"Árvore, fruto maduro vermelho-roxo-escuro. Mata..",NA,NA,"Legrand, C.D.","100","100","27253","auto","1956",NA,"01","01",NA,NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:20:39-03","UFPR","UPCB","41780","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","strigipes","Calyptranthes strigipes","O.Berg","Reitz, R.","2075","1954","09","23",NA,"Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,"Árvore, fruto maduro vermelho-roxo-escuro. Mata..",NA,NA,"Legrand, C.D.","100","100","27253","auto","1956",NA,"01","01",NA,NA,NA,NA,NA,NA,NA
