"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"97","2020-12-21 16:37:19-03","MBM","MBM","291724","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Assis, L.C.S.; et al.; et al.","508","2002","06","15","Southern America","Brazil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"MBM291724","MBM291724",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:37:19-03","MBM","MBM","222064","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Tamashiro, J.Y.; et al.; et al.","1189","1995","06","13","Southern America","Brazil","São Paulo","Manduri","Horto Florestal","-49.3199996948242","-23",NA,NA,NA,NA,"MBM222064","MBM222064","Kawasaki, M.L.","17514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:37:19-03","MBM","MBM","230373","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Ribeiro, W.; et al.; et al.","s.n.","1998","01","11","Southern America","Brazil","São Paulo","Botucatu","Alto da Serra","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"MBM230373","MBM230373","Kawasaki, M.L.","40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:37:19-03","MBM","MBM","248197","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Nicolau, S.A.; et al.; et al.","1807","1999","10","03","Southern America","Brazil","São Paulo","Cajuru","Fazenda Santana","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"MBM248197","MBM248197","Kawasaki, M.L.","21243","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:37:19-03","MBM","MBM","258043","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Gottsberger, G.; et al.; et al.","11-172","1974","02","17","Southern America","Brazil","São Paulo","Pardinho","Sítio Palmeiras","-48.3699989318848","-23.0799999237061",NA,NA,NA,NA,"MBM258043","MBM258043",NA,"14628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:37:19-03","MBM","MBM","91585","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R.Lourenço & E.Lucas","Hoehne, W.","3675","1951","09","28","Southern America","Brazil","São Paulo","São Paulo","Parque Estadual de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"MBM091585","MBM091585","Hoehne, W.","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232079","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Pr. Vª [Frania].",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232079' target='other'> <mi>dwc_moreinfo</mi></a>","P05232079","P05232079_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2380",NA
"104","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232080","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Riedel",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232080' target='other'> <mi>dwc_moreinfo</mi></a>","P05232080","P05232080_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2016-05-30 15:50:54-03","MNHN","RECOLNAT_MNHN_P","P05232081","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Warming",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232081' target='other'> <mi>dwc_moreinfo</mi></a>","P05232081","P05232081_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232082","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Regnell, A.",NA,"1870","3","1",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232082' target='other'> <mi>dwc_moreinfo</mi></a>","P05232082","P05232082_01 P05232082_02",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,"II 122",NA
"107","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232083","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Regnell, A.",NA,"1870","3","1",NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232083' target='other'> <mi>dwc_moreinfo</mi></a>","P05232083","P05232083_01 P05232083_02","Lourenço",NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,"II 122",NA
"108","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232084","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Glaziou",NA,"1886","8","25",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232084' target='other'> <mi>dwc_moreinfo</mi></a>","P05232084","P05232084_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16057",NA
"109","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232085","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Glaziou, A.",NA,"1887","1","1",NA,"Brasil",NA,NA,"S. Paulo, prés du Barbacena.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232085' target='other'> <mi>dwc_moreinfo</mi></a>","P05232085","P05232085_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16056",NA
"110","2015-09-04 20:44:56-03","MNHN","RECOLNAT_MNHN_P","P05232086","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) O.Berg","Glaziou",NA,"1887","1","1",NA,"Brasil","São Paulo",NA,"Prés de Barbacena.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05232086' target='other'> <mi>dwc_moreinfo</mi></a>","P05232086","P05232086_01","Gomes-Bezerra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16056",NA
"111","2020-10-01 14:23:56-03","JBB","HEPH","10385","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Nóbrega, MGG; et al.","134","1994","06","09","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"CAP.22cm. Esteril.T3-20-347.",NA,NA,"Proença, CEB",NA,NA,"-47.85","-15.866667","1998",NA,NA,NA,NA,NA,NA,NA
"112","2020-10-01 14:23:56-03","JBB","HEPH","11839","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Silva, F; Jesus, FPR de","141","1994","03","28","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1020","1020",NA,"T5-09-214.CAP.26.00cm.",NA,NA,"Proença, CEB",NA,NA,"-47.85","-15.866667","1996",NA,NA,NA,NA,NA,NA,NA
"113","2020-10-01 14:23:56-03","JBB","HEPH","12307","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Nóbrega, MGG; Jesus, FPR de","587","1996","10","22","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 6","-47.85","-15.866667","1020","1020",NA,"CAP.27cm medido a 1.30m do solo.T6-06-97.",NA,NA,"Proença, CEB",NA,NA,"-47.85","-15.866667","1998",NA,NA,NA,NA,NA,NA,NA
"114","2020-10-01 14:23:56-03","JBB","HEPH","32714","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Rosa, PO; Chacon, RG; Sampaio, RC; Cruz, RS; Tinti, BV","1859","2017","05","29","Southern America","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Trilha da Cachoeira dos Dragões","-48.964444","-15.713333","1104","1104",NA,NA,NA,NA,"Rosa, PO",NA,NA,"-48.964444","-15.713333","2017","05",NA,NA,NA,NA,NA,NA
"115","2020-10-01 14:23:56-03","JBB","HEPH","33145","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Chacon, RG; Oliveira, JAS; Mercadante, M","1605","2017","09","27","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha da Sete Quedas, após o ponto de apoio até o córrego","-47.75","-14.098333","1079","1079",NA,"Comum",NA,NA,"Rosa, PO",NA,NA,"-47.75","-14.098333","2017","10",NA,NA,NA,"02",NA,NA
"116","2020-10-01 14:23:56-03","JBB","HEPH","33205","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Chacon, RG; Oliveira, JAS; Mercadante, M","1665","2017","09","28","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Trilha entre salto 120 e salto 80","-47.825772","-14.168264","977","977",NA,"Rara",NA,NA,"Rosa, PO",NA,NA,"-47.825772","-14.168264","2017","10",NA,NA,NA,"02",NA,NA
"117","2020-10-01 14:23:56-03","JBB","HEPH","8207","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Silva, JA da","80","1993","09","08","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"T3= 180.",NA,NA,"Proença, CEB",NA,NA,"-47.85","-15.866667","1993",NA,NA,NA,NA,NA,NA,NA
"118","2020-10-01 14:23:56-03","JBB","HEPH","9978","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Ramos, AE; Jesus, FPR de","s.n.","1994","05","05","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"CAP.20,cm.T-3-14-267.",NA,NA,"Proença, CEB",NA,NA,"-47.85","-15.866667","1998",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:39:00-03","UFMG","BHCB","184261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Paiva, JAM; Souza, LS; Silva, E; Tomich, S","1298","2016","12","08","Southern America","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.589722","-20.169444","1164","1164",NA,"Arbóreo, 3m alt. Terrestre. Botões florais cremes. Folhas discolores.; Floresta Ciliar.",NA,NA,NA,NA,NA,"-43.589722","-20.169444",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:39:00-03","UFMG","BHCB","178172","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Domingos, QD; Guerra, IP; Jardim, IN","561","2015","09","02","Southern America","Brasil","Minas Gerais","Lavras","Universidade Fedral de Lavras, No sub-bosque da plantação de eucalipto. Em frente a plantação de candeia","-44.968347","-21.228444","953","953",NA,"Árvore ca. 12M, frutos imaturos verdes, quando maduros alaranjados-avermelhados","BHCB030871",NA,NA,NA,NA,"-44.968347","-21.228444",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:39:00-03","UFMG","BHCB","52651","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Kamino, LHY; França, GS; Stehmann, JR","54","2000","06","21","Southern America","Brasil","Minas Gerais","Camanducaia","Fazenda São José.","-46.104444","-22.755","1400","1400",NA,"Árvore, 8m. Ramos dicotômicos; Mata","BHCB027348",NA,NA,NA,NA,"-46.104444","-22.755","2001",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:39:00-03","UFMG","BHCB","93190","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Mota, NFO; Viana, PL","154","2005","04","30","Southern America","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda., BR-040, km 6. Trilha da Matinha","-43.817444","-20.880417","1000","1050",NA,"Árvore, 10m de altura; Campo","BHCB027347",NA,NA,NA,NA,"-43.817444","-20.880417",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:39:00-03","UFMG","BHCB","97104","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Sobral, M; Toscano, A","6794","1991","01",NA,"Southern America","Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,"Coletada para análise de óleos voláteis.; Arvoreto 4m, flores brancas.; Região de Mata Atlântica e restinga.","BHCB009632",NA,NA,"36070","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:39:00-03","UFMG","BHCB","23717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:39:00-03","UFMG","BHCB","82529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Spósito, TC; Versieux, LM","130","2001","02","23","Southern America","Brasil","Minas Gerais","Nova Lima","APE Fechos - COPASA","-43.8466987609863","-19.9855995178223",NA,NA,NA,"Árvore, 20 metros de altura, circunferência 115 cm, inflorescência amarela; Floresta","BHCB036791",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:39:00-03","UFMG","BHCB","63751","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Valente, A; Pifano, DS","128","2002","01","12","Southern America","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca, Mata a 1 km antes da portaria do P. E. Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Árvore, ca. 6m, folha coriácea discolor, em botões; Borda de mata","BHCB027355",NA,NA,"30417","auto",NA,NA,"2002","08",NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:39:00-03","UFMG","BHCB","92958","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Valente, A; Pifano, DS","128","2002","01","12","Southern America","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca, Mata a 1 km antes da portaria do P.E. Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Árvore ca. 6m em borda de mata. Folha coriácea discolor. Em botões.","BHCB000719","BHCB000719",NA,"30417","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:39:00-03","UFMG","BHCB","74980","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Couto, FR","46 [PJ 203]","2002","08","28","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Arbóreo, frutos passando de verdes a vermelho-vinho.","BHCB000720","BHCB000720",NA,"49886","auto",NA,NA,"2002","09",NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:39:00-03","UFMG","BHCB","95461","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Echternacht, LA; Dornas, T","210","2004","01","25","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,"Arbórea(6m) em borda de Floresta Estacional Semidecidual. Em botões.",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:39:00-03","UFMG","BHCB","91778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Souza, HM","s.n.","1971","11","05","Southern America","Brasil","São Paulo","Ubatuba","Estrada SP - Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,"Árvore 6-7m; Nativo em mata secundária","BHCB027357",NA,NA,"34265","auto",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:39:00-03","UFMG","BHCB","20487","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Menandro, MS","s.n.","1988","09","04","Southern America","Brasil","Minas Gerais","Rio Vermelho","Fazenda Vargem Machado","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:39:00-03","UFMG","BHCB","14537","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Andrade, PM de; et al.","799","1986","10","15","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-11 11:39:00-03","UFMG","BHCB","171737","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Faria, JEQ; Soares-Silva, LH","1279","2011","06","18","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,"Árvore ca. 8 m de altura, fruto imaturo verde (coletor folhas em sílica gel).","BHCB016456",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-11 11:39:00-03","UFMG","BHCB","39925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Salino, A","3804","1997","11","27","Southern America","Brasil","Minas Gerais","Jequeri","Usina de Providência., Área de inundação da usina. Propriedade do sr. Nivaldo Viana","-42.6657981872559","-20.4557991027832",NA,NA,NA,"Arvoreta, 5m. Folhas coriáceas. Inflorescências creme","BHCB027349",NA,NA,"22280","auto",NA,NA,"1998","09",NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:20:44-03","UFPR","UPCB","16546","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R. Lourenço & E. Lucas","Hatschbach, G.","51245","1987","03","22",NA,"Brasil","Minas Gerais","São Tomé das Letras","Passa Quatro","-44.9852981567383","-21.7222003936768",NA,NA,NA,"Arvoreta, 4m, flor alva. Capão..","UPCB0031495","UPCB0031495","Sobral, M.","16076","auto",NA,NA,"1987","01",NA,NA,NA,"01",NA,NA
"136","2021-02-11 17:20:44-03","UFPR","UPCB","79569","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","neoclusiifolia","Myrcia neoclusiifolia","A.R. Lourenço & E. Lucas","Dunaiski Jr, A.","4171","2011","02","18",NA,"Brasil","Paraná","Palmeira","RPPN Botuquara","-50.0064010620117","-25.4293994903564",NA,NA,NA,"Arbusto de 2m, frutos amarelos passando a vermlelhos quando maduros..","UPCB0031536","UPCB0031536","Dunaiski Jr, A.","35166","auto",NA,NA,"2011","03",NA,NA,NA,"03",NA,NA
"137","2015-09-01 15:05:00-03","MO","MOBOT","100856128","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Bruno J. Manara","Manara s.n.","1975","12","16","South America","Venezuela","Distrito Federal",NA,"Cerro Avila; camino del Hotel Humboldt a Quebrada Maripérez.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2015-09-01 15:04:00-03","MO","MOBOT","100856133","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Julian A. Steyermark","Steyermark 106139","1972","5","18","South America","Venezuela","Amazonas",NA,"Sierra Parima: a lo largo de la frontera Venezolana-Brasilera, a unos 45 km al Noreste de las cabeceras del Río Orinoco.","-63.9333333","2.4566667","1300.00000000",NA,NA,NA,NA,NA,"B.K. Holst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"139","2008-05-27 22:02:00-03","MO","MOBOT","3185164","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Gert G. Hatschbach","Hatschbach 51245","1987","3","22","South America","Brazil","Minas Gerais",NA,"Pasoa Quatro (mun. São Tomé das Letras).",NA,NA,NA,NA,NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2010-10-07 15:27:00-03","MO","MOBOT","3185353","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 12295","1966","2","5","South America","Brazil","Distrito Federal",NA,"Gallery forest, Fazenda Vargem Bonita, ca. 10 km. S. of Brasília.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,"D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2014-12-21 13:43:00-02","MO","MOBOT","3400370","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 5998","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.","-47.5913889","-15.5905555",NA,NA,NA,NA,NA,NA,"M. L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2012-04-20 18:00:00-03","MO","MOBOT","3400584","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O. Berg","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira","Heringer 6213","1981",NA,NA,"South America","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu, altos do córrego Papuda, margem esquerda.",NA,NA,NA,NA,NA,NA,NA,NA,"M. L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:47:49-03","MBML","MBML-HERBARIO","11038",NA,"Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) Berg.","L. D. Thomaz","1470","1993","09","15",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Altura 15m, PAP 41cm, caule interno amarelado. Estéril.","MBML011038","MBML011038","M. Sobral/1995",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-09-04 11:40:37-03","MBML","MBML-HERBARIO","49563",NA,"Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","(Miq.) Berg.","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","24","2010","10","15",NA,"Brasil","Espírito Santo","Itarana","Reserva Ecológica Manieiro Matutina - interior do fragmento","-40.918889","-19.890833",NA,NA,NA,"8m, botão floral verde claro e pequeno dispostos nos ramos e caules.","MBML049563","MBML049563","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011",NA,NA,"40W55'8","19S53'27",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 11:05:51-03","UFRB","HURB","23753","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calyptranthes","clusiifolia","Calyptranthes clusiifolia","O.Berg","Stadnik, A.; Tuller, A.; Gandara, A.; Coutinho, K.","422","2016","11","13",NA,"Brasil","Bahia","Camamu","Trilha da caixa d'água Barcelo d Sul.;","-39.005556","-14.051944","33","33",NA,NA,"HURB000023753",NA,"J.D.O.Melo",NA,NA,"39º00'20W","14º03'07S","2019","10",NA,NA,NA,NA,NA,NA
