"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"501","2021-01-26 13:57:11-03","IMA","MAC","21460","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","A.M.Miranda","2004","12","10","A.M.Miranda; M.I.B.Silva","2004","11","19","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"MAC0021460","MAC0021460","4635",NA,NA,"Fazenda Céu Aberto.",NA,NA,NA,"Arbusto com ca. de 1,5m de alt. Flores c/ cálice verde de ápice-alvacendo.; Solo arenoso.",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"502","2014-12-23 12:41:00-02","UNIVILLE","JOIW","977","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","J.C.F. Mello Junior",NA,NA,NA,"J.C.F.Melo Jr.","2014","02","22","Brasil","SC","São Francisco do Sul","-48.037417","-26.282806","48°02'14.7 W","26°16'58.1 S",NA,NA,"1358","5","5","Praia Grande - Restinga - restinga arbustivo-arbórea - Parque Estadual Acaraí",NA,NA,NA,"arvoreta, h = 3,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2014-12-23 12:41:00-02","UNIVILLE","JOIW","976","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","J.C.F. Mello Junior",NA,NA,NA,"Maiara Matilde da Silva","2014","02","21","Brasil","SC","Barra do Sul","-40.632556","-26.506778","40°37'57.2 W","26°30'24.4 S",NA,NA,"6",NA,NA,"Restinga, formação arbustivo-arbórea",NA,NA,NA,"arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2014-09-09 14:08:45-03","UNIVILLE","JOIW","707","S","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","22","Brasil","SC","Araquari- Entrada de Araquari-ponte","-48.733389","-26.390083","48°44'00,2 W","26°23'24,3 S",NA,NA,"17","38","38","Restinga",NA,NA,NA,"Arvoreta, MAD=galho;CAP=20cm; h=5m. Pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2021-03-03 13:56:24-03","UFF","NIT","NIT635","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"J. Garcia","2011","09","30","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"NIT00000634",NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"506","2021-02-04 10:29:42-03","UFRPE","HST","12429","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","A.M.Miranda","2004","12","10","A.M.Miranda; et M.I.B.Silva","2004","11","19","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"HST012429","HST012429_v","4635",NA,NA,"Fazenda Ceú Aberto",NA,NA,NA,"Arbusto ca. 1,50 m alt.; caule marrom-acinzentado; folhas crassas; flores com cálice verde de ápice-alvacento, corola alva.",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"507","2021-02-04 10:29:42-03","UFRPE","HST","12430","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","A.M.Miranda","2004","12","10","A.M.Miranda; et M.I.B.Silva","2004","11","18","Brasil","Bahia","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"HST012430",NA,"4592",NA,NA,"Fazenda Ceú Aberto",NA,NA,NA,"Arbusto ca. 2 m alt.; caule amarronzado; folhas crassas; flores alvas.",NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA,NA
"508","2021-02-04 10:29:42-03","UFRPE","HST","13373","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","A.M.Miranda","2006","01",NA,"A.M.Miranda; et al.","2006","01","23","Brasil","Bahia","Mata de São João","-38.2991981506348","-12.5303001403809",NA,NA,"HST013373",NA,"5363",NA,NA,"Praia do Forte",NA,NA,NA,"Arbusto ca. 1,80 m alt.; caule acinzentado; folhas crassas; frutos imaturos verde.",NA,NA,NA,"47329","auto",NA,NA,NA,NA,NA,NA
"509","2021-02-25 10:11:50-03","CVRD","CVRD","15154","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Domingos A. Folli","2014","11","08","Folli, D.A.","2014","11","08","BRASIL","BA","Caravelas","-39.2658004760742","-17.7318992614746",NA,NA,"CVRD015154","CVRD015154","7303","26","26",NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Clusia vermelha","Magnoliophyta","Ericales",NA,"106553","auto","Magnoliopsida",NA,NA,NA,NA,NA
"510","2021-02-25 10:11:50-03","CVRD","CVRD","5852","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Simonelli, M.","1998","01","01","Simonelli, M.","1998","01","01","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005852","CVRD005852","868",NA,NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Clusia vermelha","Magnoliophyta","Ericales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"511","2021-02-25 10:11:50-03","CVRD","CVRD","9012","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Geovane S. Siqueira","2010","12","20","Siqueira, G.S.","2004","11","25","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD009012","CVRD009012","142",NA,NA,NA,"América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Clusia vermelha","Magnoliophyta","Ericales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"512","2021-02-25 10:11:50-03","CVRD","CVRD","1938","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Haroldo C. de Lima","1982","06","30","Lima, H.C.","1981","12","16","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD001938",NA,"1678",NA,NA,"Arbusto no nativo.","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Clusia vermelha","Magnoliophyta","Ericales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"513","2021-02-25 10:11:50-03","CVRD","CVRD","5552","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Geovane S. Siqueira","2010","12","20","Folli, D.A.","1996","12","03","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005552",NA,"2855",NA,NA,"Próximo a um ant. arrastão","América do Sul",NA,NA,"<ll>dwc_commonname:</ll> Clusia vermelha","Magnoliophyta","Ericales",NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"514","2020-09-12 05:00:02-03","US","US","2123061","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. M. Klein","1953","3","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00919622","US00919622_01","371","5","5","Praia Braba, Itajaí.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"515","2020-09-12 05:00:02-03","US","US","2562842","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"F. C. Hoehne","1932","2","29","Brazil","São Paulo",NA,NA,NA,NA,NA,"US00919592","US00919592_01","s.n.",NA,NA,"São Paulo (Capital), nativa no Jardim Botânico.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"516","2020-09-12 05:00:02-03","US","US","2102199","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"B. Rambo S. J.","1952","1","10","Brazil","RGS",NA,NA,NA,NA,NA,"US00919595","US00919595_01","51783",NA,NA,"Morro Grande p. Osorio.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"517","2020-09-12 05:00:02-03","US","US","3172517","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, --",NA,NA,NA,"J. M. Silva & J. Cordeiro","1988","4","12","Brazil","Paraná",NA,NA,NA,NA,NA,"US00919648","US00919648_01","527","1300","1300","Morro Mãe Catira (mun. Quatro Barras).","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"518","2020-09-12 05:00:02-03","US","US","11541","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kobuski, C. E.",NA,NA,NA,"L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919638","US00919638_01","1412",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"519","2020-09-12 05:00:02-03","US","US","1400907","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Wawra, H.",NA,NA,NA,"J. Widgren","1845",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919518","US00919518_01","137",NA,NA,"Minas Geraës. Jardím.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"520","2020-09-12 05:00:02-03","US","US","2123297","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1952","12","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00919627","US00919627_01","4810","5","5","Campo Massiambú, Palhoça.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"521","2020-09-12 05:00:02-03","US","US","3204384","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, --",NA,NA,NA,"J. M. Silva","1990","3","7","Brazil","Paraná","Mun. Paraná",NA,NA,NA,NA,"US00919649","US00919649_01","809","3","5","Estr. das Praias, Rio Guaraguaçu.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"522","2020-09-12 05:00:02-03","US","US","1998158","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"G. Hatschbach","1950","1","15","Brazil","Paraná","Mpio. Morretes",NA,NA,NA,NA,"US00919650","US00919650_01","1745","1547","1547","Pico Olimpo.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"523","2020-09-12 05:00:02-03","US","US","11543","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kobuski, C. E.",NA,NA,NA,"C. Wilkes",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919651","US00919651_01","s.n.",NA,NA,"Rio Janeiro.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"524","2020-09-12 05:00:02-03","US","US","3724956","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. Barbosa-Silva & J. Silva","2017","9","7","Brazil","Minas Gerais",NA,"-43.3197","-19.1339",NA,NA,"US01246762","US01246762_01","889","810",NA,"Conceicao do Mato Dentro. Serra da Serpentina.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"525","2020-09-12 05:00:02-03","US","US","290133","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis micrantha",NA,NA,NA,NA,NA,"A. F. M. Glaziou","1883",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919654","US00919654_01","13566",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,"micrantha",NA,"1",NA
"526","2020-09-12 05:00:02-03","US","US","1400908","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"A. F. Regnell","1864","12","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00919637","US00919637_01","I 52 d",NA,NA,"Caldas.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"527","2020-09-12 05:00:02-03","US","US","2780063","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Weitzman, A. L.",NA,NA,NA,"J. Fontella","1961","12","9","Brazil","Estado de São Paulo","Mun. de Caraguatatuba",NA,NA,NA,NA,"US00919591","US00919591_01","116",NA,NA,"à 3 km do Rio Casqueiro e à 23 km do Rio Escuro.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"528","2020-09-12 05:00:02-03","US","US","2948098","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"A. Duarte","1946","11","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00919634","US00919634_01","704",NA,NA,"Carandaí, Brejão.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"529","2020-09-12 05:00:02-03","US","US","2823408","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"G. Eiten & W. D. Clayton","1965","2","17","Brazil","São Paulo","Mpio. de Cananéia","-47.93","-25",NA,NA,"US00919593","US00919593_01","6190","2","2","Cananéia Island, serveral km N of city of Cananéia. 1/2 km SE of ferry point on N shore of island.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"530","2020-09-12 05:00:02-03","US","US","2948097","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"J. G. Kuhlmann","1920","12","23","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"US00919653","US00919653_01","s.n.",NA,NA,"Botafogo, Mundo Novo.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"531","2020-09-12 05:00:02-03","US","US","2340786","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. M. Klein","1959","11","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00919645","US00919645_01","2321","990","990","Morro Spitzkopf, Blumenau.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"532","2020-09-12 05:00:02-03","US","US","2141341","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","2","25","Brazil","Santa Catarina",NA,"-48.78","-28.47",NA,NA,"US00919626","US00919626_01","5977","5","50","Mun. Laguna, Leguna.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"533","2020-09-12 05:00:02-03","US","US","290132","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Kobuski, C. E.",NA,NA,NA,"E. Warming",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919636","US00919636_01","s.n.",NA,NA,"Lagoa Sta.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"534","2020-09-12 05:00:02-03","US","US","3308965","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Zappi, D. C.",NA,NA,NA,"R. M. Harley, A. M. Giulietti, B. L. Stannard, D. J. N. Hind, C. Kameyama, J. Prado, P. Rudall, R. Simão, N. Taylor & D. C. Zappi","1988","10","20","Brazil","Minas Gerais",NA,"-41.05","-16.37",NA,NA,"US00919635","US00919635_01","25257","1100","1100","Mun. Jequitinhonha, ca. 47 km ao sul de Pedra Azul, na estrada para Jequitinhonha.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"535","2020-09-12 05:00:02-03","US","US","3146041","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, --",NA,NA,NA,"J. M. Silva","1987","8","5","Brazil","Paraná",NA,NA,NA,NA,NA,"US00919646","US00919646_01","300","6","6","Brejatuba (mun. Guaratuba).","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"536","2020-09-12 05:00:02-03","US","US","2434552","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"L. Dombrowski","1964","3","16","Brazil","Paraná",NA,NA,NA,NA,NA,"US00919647","US00919647_01","171",NA,NA,"Sertãozinho-Matinhos-Paraná.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"537","2020-09-12 05:00:02-03","US","US","2142683","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. Reitz","1953","1","9","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00919623","US00919623_01","5142","5","5","Barro do Sul, Araquarí.","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"538","2020-09-12 05:00:02-03","US","US","2142438","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"R. Reitz & Klein, --","1953","6","12","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US00919624","US00919624_01","809","5","5","Barra do Sul, Araquarí","South America",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"539","2020-09-12 05:00:02-03","US","US","3323571","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Weitzman, A. L.",NA,NA,NA,"W. Teixeira","1994","6","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US00919631","US00919631_01","26139",NA,NA,"Pico do Itabirito, Itabirito.","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"540","2020-09-12 05:00:02-03","US","US","2173856","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"L. B. Smith, A. Magnanini, L. S. Silva, L. Dau, W. T. Ormond & Z. Lopes Da Silva","1952","4","17","Brazil","Rio de Janeiro","Mpio. de Cabo Frio","-42.0317","-22.9467",NA,NA,"US00919652","US00919652_01","6631",NA,NA,"Cabo Frio, Praia do Pontal,","South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"541","2020-09-12 05:00:02-03","US","US","290133","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis micrantha",NA,NA,NA,NA,NA,"A. F. M. Glaziou","1883",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US00919654","US00919654_01","13566",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Theales",NA,NA,NA,"Dicotyledonae",NA,"micrantha",NA,"1",NA
"542","2020-09-02 16:35:36-03","Cenargen","CEN","98894","PreservedSpecimen","Plantae","Pentaphyllacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","M. L. Guedes","2016","10",NA,"Maria Lenise Silva Guedes","2017","02","03","Brasil","BA","LAURO DE FREITAS","-38.318333","-12.92","-38.318333","-12.92","CEN00098894","CEN00098894","25098",NA,NA,"Unidunas.",NA,"Exsicatas",NA,"Folhas semicrassas, discolores. flores pouco vistosas, baga. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (126287). Projeto Financiado pelo CNPq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"543","2020-09-02 16:35:36-03","Cenargen","CEN","46296","PreservedSpecimen","Plantae","Pentaphyllacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","G. G. Hatschbach","2000",NA,NA,"J. Cordeiro","2000","12","05","Brasil","PR","PARANAGUA","-48.5092010498047","-25.5200004577637",NA,NA,"CEN00046296","CEN00046296 CEN00046296_1","1811",NA,NA,"Ponta do Poço. Alt.: 3-5 m.",NA,"Exsicatas",NA,"Flor amarela. Doação da Prefeitura Municipal de Curitiba. Museu Botânico Municipal.",NA,NA,NA,"24916","auto",NA,NA,NA,NA,"1",NA
"544","2020-09-02 16:35:36-03","Cenargen","CEN","20260","PreservedSpecimen","Plantae","Pentaphyllacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","M. C. Assis","1995","08",NA,"A. A. de Oliveira","1990","06","15","Brasil","MG","GRAO MOGOL","-42.8897018432617","-16.5594005584717",NA,NA,"CEN00020260","CEN00020260",NA,"1000","1000","Descida do Morro Papo da Ema, para Jambeiro.",NA,"Exsicatas",NA,"Arvoreta heliófila. Folhas lustrosas, entre rochas em solo arenoso. Botões verde-claros, abrindo ao longo do dia dentro do saco de coleta. Doação do Departamento de Botânica - Universidade de São Paulo. CFCR (13080). Flora de Campos Rupestres.",NA,NA,NA,"67219","auto",NA,NA,NA,NA,"1",NA
"545","2019-12-09 17:30:38-03","UFPR","EFC","11426","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2013","04","03","Vieira, R.S.","2013","03","21","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC011426",NA,"119","20","20","Floresta Estadual do Palmito",NA,NA,NA,"arvoreta na beira da trilhe. Com flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2019-12-09 17:30:38-03","UFPR","EFC","7235","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Kuniyoshi, Y.S.; Galvão, F.","1997","05","20","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC007235",NA,"5996","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Árvore,5 m alt., restinga, frutos utilizados pelas mulheres da comunidade litorânea para pintar as bochechas, como rouge, solo Podzol não hidromórfico __COMMOM_NAME__: Vermelho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2019-12-09 17:30:38-03","UFPR","EFC","7796","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.",NA,NA,NA,NA,"Schimmelpfeng, L.C.; Martins, L.P.; Gatti, G.","1997","04","10","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC007796",NA,"38","20","20","Floresta estadual do Palmito.",NA,NA,NA,"Árvore com 5 metros, com flores branco/creme, em capoeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2019-12-09 17:30:38-03","UFPR","EFC","11939","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2013","12","17","Vieira, R.S.","2012","12","02","Brasil","Paraná","Morretes","-48.8979","-25.3558","-48.8979","-25.3558","EFC011939",NA,"66",NA,NA,"Morro Sete",NA,NA,NA,"Arbusto no cume. Com flores.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549","2019-12-09 17:30:38-03","UFPR","EFC","4845","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Hatschbach, G.","1996","10","17","Gatti, G.; Nogueira, A.C.","1995","09","29","Brasil","Paraná","Paranaguá","-48.5558","-25.5917","-48.5558","-25.5917","EFC004845",NA,"16","20","20","Floresta Estadual do Palmito",NA,NA,NA,"Árvore de médio porte, com flores, restinga com aprox. 12 anos __COMMOM_NAME__: Vermelho, manjuruvoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2019-12-09 17:30:38-03","UFPR","EFC","8539","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Galvão, F.","1999","06","19","Simão, C.","1999","06","19","Brasil","Paraná","Pontal do Paraná","-48.4514","-25.6665","-48.4514","-25.6665","EFC008539",NA,"16",NA,NA,"Baln. de Ipanema",NA,NA,NA,"Árvore 4 m, frequente em restinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2019-12-09 17:30:38-03","UFPR","EFC","12137","PreservedSpecimen","Plantae","Pentaphylacaceae","Ternstroemia","brasiliensis","Ternstroemia brasiliensis","Cambess.","Vieira, R.S.","2014","02","12","Bizarro, O.M.R.","2014","01","06","Brasil","Paraná","Paranaguá","-48.3132","-25.5306","-48.3132","-25.5306","EFC012137",NA,"18",NA,NA,"Ilha do Mel",NA,NA,NA,"Arvore de 4 m de altura; Flores verdes; Restinga arbórea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
