"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","typeStatus","individualCount","class","fieldNumber","relatedCatalogItem"
"51","2019-10-07 09:13:56-03","UEFS","HUEFS","139851","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Spigelia","hirtula","Spigelia hirtula","Fdez.Casas","F.J.Fernández Casas","2013","10",NA,"Rapini, A.","1623","2008","01","29","Brasil","Minas Gerais","Santana do Riacho","Estrada Lapinha #?# Congonhas do Norte, entre a fazenda Cacheira e a RPPN Ermo Gerais.","-43.7","-19.05","43W42'","19S3'",NA,"1290","1290","Campo rupestre.",NA,NA,NA,"HUEFS0139851","HUEFS0139851",NA,NA,"Asteranae",NA,NA
"52","2019-10-07 09:13:59-03","UEFS","HUEFS","139878","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Loganiaceae","Spigelia","stenocardia","Spigelia stenocardia","(Standl.) Fdez.Casas","F.J.Fernández Casas","2013","10",NA,"Rapini, A.","1650","2008","01","28","Brasil","Minas Gerais","Santana do Riacho","MG-010","-43.560833","-19.286389","43W33'39''","19S17'11''",NA,"1160","1160","Campo rupestre.",NA,NA,NA,"HUEFS0139878","HUEFS0139878",NA,NA,"Asteranae",NA,NA
"53","2019-01-23 11:13:10-02","F","FMNH-SEEDPLANTS","V0068962F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Declieuxia","stenocardia","Declieuxia stenocardia",NA,NA,NA,NA,NA,"A. Glaziou","19460","1891",NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0068962F","V0068962F_01","Isotype",NA,"Dicotyledoneae",NA,NA
"54","2015-03-07 08:14:43-03","F","FMNH-SEEDPLANTS","V0197190F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0197190F","V0197190F_01",NA,NA,"Dicotyledoneae",NA,NA
"55","2018-05-14 17:28:39-03","F","FMNH-SEEDPLANTS","V0197187F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia",NA,"RRC ID Flag",NA,NA,NA,"H. S. Irwin","20123",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0197187F","V0197187F_01 V0197187F_02",NA,NA,"Dicotyledoneae","20123",NA
"56","2015-03-07 08:14:45-03","F","FMNH-SEEDPLANTS","V0197188F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0197188F","V0197188F_01",NA,NA,"Dicotyledoneae",NA,NA
"57","2015-03-07 08:14:43-03","F","FMNH-SEEDPLANTS","V0197189F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,"V0197189F","V0197189F_01",NA,NA,"Dicotyledoneae",NA,NA
"58","2020-07-23 12:10:02-03","CEPLAC","CEPEC","44739","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia",NA,"D. C. Zappi",NA,NA,NA,"D. C. Zappi",NA,"1986","01","26","Brasil","Minas Gerais","santana do riacho","Km 113 ao longo da Rod. B. Horizonte/Conceicao do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1986"
"59","2020-11-19 14:06:19-03","Unimontes","MCMG","4409","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woodson",NA,NA,NA,NA,"Nayara Motta |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Quadrante 16Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-19 14:06:19-03","Unimontes","MCMG","4468","PreservedSpecimen","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woodson",NA,NA,NA,NA,"Nayara Motta |",NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Quadrante 16Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-01 15:02:08-03","UnB","UB","26988","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Loganiaceae","Spigelia","andersonii","Spigelia andersonii","Fern. Casas","Casas, JF",NA,NA,NA,"Anderson, WR; Stieber, M; Kirkbride Junior, JH","35483","1972","02","05","Brasil","Minas Gerais","Diamantina","Ca. 14km SW of Diamantina on road to Gouveia","-43.6002998352051","-18.2493991851807",NA,NA,"101169","1300","1360","Herb in rocks; corolla purple-pink.; Steep sandstone cliffs and open rocky hillsides, sloping down through sandy, grassy meadow to strea.","auto","Southern America",NA,"UB0037394","UB0037394","type",NA,NA,NA,NA
"62","2019-05-06 11:58:28-03","UFU","HUFU","71511","S","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woodson",NA,NA,NA,NA,"Romero, R.; Versiane, A.F.A.; Vital, L.P.; Serrra, A.C.; Silva, L.C. & Rosa, B.B.","8721","2015","10","05","Brasil","Minas Gerais","Diamantina","Km 187, Estrada Diamantina, Conselheiro Mata","-43.706944","-19.066111","-43.706944","-19.066111",NA,"1358","1358","Erva, ca. 0,3m. Calice verde; corola rosea; Campo rupestre. Afloramentos rochosos.",NA,NA,NA,"HUFU00052912","HUFU00052912",NA,NA,NA,NA,NA
"63","2019-05-06 11:58:28-03","UFU","HUFU","10362","S","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woodson","Zappi, D.","1996","03",NA,"Romero, R.; Nakajima, J.N.; Zanini, E. & Simão, D.G.","3069","1995","11","18","Brasil","Minas Gerais","São Roque de Minas","Guarita de Sacramento","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Herbáceo, ca. 5 cm. Cálice verde. Corola com tubo branco; lacínios róseos. Anteras brancas.; Campo limpo associado a afloramento rochoso.","auto",NA,NA,"HUFU00039063",NA,NA,NA,NA,NA,NA
"64","2019-08-08 09:59:55-03","UFU","HUFU","78699","S","Plantae",NA,NA,"Loganiaceae","Spigelia","andersonii","Spigelia andersonii","Fern.Casas","Feitosa, D.C.","2019","07","05","Romero, R.; Lopes A.G.; Barbosa, B. .D. & Queiroz, L N L","9005","2019","04","23","Brasil","Minas Gerais","Diamantina","Estrada Diamantina - Conselheiro da Mata, MG 220, KM 180, próximo a estrada","-43.721667","-18.276667","-43.721667","-18.276667",NA,"1355","1355","Erva, ca. 10 cm, cálice verde, corola vinho.; Campo rupestre/ afloramento rochoso",NA,NA,NA,"HUFU00076395",NA,NA,NA,NA,NA,NA
"65","2021-03-04 15:43:34-03","IF","SPSF","41375","PreservedSpecimen","Plantae","Magnoliophyta","Gentianales","Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woods.","S.A.C.Chiea",NA,NA,NA,"T.M.Cerati & M.Venturelli & E.M.Varanda & N.M.Castro","109","1984","01","07","Brasil","MG","Santana do Riacho","rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,"COLETA: Flores róseas.&nf;Sobre pedras.;","auto","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"66","2021-02-08 12:43:03-03","UFRGS","ICN","020435","S","Plantae","Dicotyledon",NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woods","Woodson, RE",NA,NA,NA,"Magalhães, M","4445","1949","03","29","Brasil","MG","Serra do Cipó","campo à margem estrada rodagem km 135",NA,NA,NA,NA,NA,NA,NA,"BHCB 62430; Subarbusto, flor rósea, indivíduos isolados.; Entre gramíneas.",NA,"América do Sul",NA,"ICN00032253",NA,"Isotypus",NA,NA,NA,NA
"67","2019-11-21 10:07:39-03","IBt","SP","202941","S","Plantae",NA,NA,"Loganiaceae","Spigelia","aceifolia","Spigelia aceifolia","Woodson","Chiea, SAC","1990","05",NA,"Cerati, TM; Venturelli, M; Varanda, EM; Castro, NM","109","1984","01","07","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 111","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 10:07:42-03","IBt","SP","78293","S","Plantae",NA,NA,"Loganiaceae","Spigelia","stenocardia","Spigelia stenocardia","(Standl.) Fern.Casas","Fernandez Casas, FJ","2012","04","27","Joly, AB","1077","1951","01","17","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
