"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"98","2020-09-02 16:36:23-03","Cenargen","CEN","64375","PreservedSpecimen","Plantae","Poaceae","Ctenium","cf. brevispicatum","Ctenium cf. brevispicatum","Gabriel Hugo Rua","769","2006","03","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00064375",NA,NA,"H. M. Longhi-Wagner","BA","FORMOSA DO RIO PRETO","Garganta.","-46.563333","-11.371111","CEN00064375","J.G. Sm.","895","895",NA,"-46.563333","-11.371111","2013","07",NA,NA,NA,NA,NA,"2",NA
"99","2019-11-13 11:28:44-03","USP","SPF","115112","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Jesus, NG","815","2000","02","02",NA,"Brasil",NA,NA,NA,"SPF00115112",NA,NA,"Longhi-Wagner, HM","Bahia","Formosa do Rio Preto",NA,"-46.114167","-11.557778","SPF00115112","J.G.Sm.","450","450",NA,"-46.114167","-11.557778","2013","07",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-13 11:28:44-03","USP","SPF","187398","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Souza, VC","32802","2007","02","19",NA,"Brasil",NA,NA,NA,"SPF00187398",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.7498","-18.9422","SPF00187398","J.G.Sm.","1300","1300",NA,"-43.7498","-18.9422","2013","07",NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 18:29:26-03","USP","SPF","210863","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Zappi, DC","2157","2009","03","15",NA,"Brasil",NA,NA,"Erva 40 cm alt., inflorescências recurvadas, acastanhadas.; Campo arenoso-pedregoso perto de um riacho.","SPF00210863",NA,NA,"Renvoize, SA","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da captação da Faz. Toucan Cipó, Capela de São José.","-43.75576","-19.006194","SPF00210863","J.G.Sm.",NA,NA,NA,"-43.75576","-19.006194","2010","05",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 18:29:26-03","USP","SPF","218516","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Pena, MA","632","2008","01","21",NA,"Brasil",NA,NA,"Erva. Externa verde musgo, longamente mucronada. Nós vináceos. Estígma plumoso branco.","SPF00218516",NA,NA,"Pena, MA","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","-43.550556","-19.261389","SPF00218516","J.G.Sm.","1326","1326",NA,"-43.550556","-19.261389","2009",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-13 11:28:44-03","USP","SPF","91982","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Harley, RM","H51255","1992","01","10",NA,"Brasil",NA,NA,NA,"SPF00091982",NA,NA,"Longhi-Wagner, HM","Bahia","Abaíra","Serra ao sul do Riacho da Taquara.","-41.916667","-13.25","SPF00091982","J.G.Sm.","1650","1650",NA,"-41.916667","-13.25","2013","07",NA,NA,NA,NA,NA,NA,NA
"104","2019-11-13 11:28:44-03","USP","SPF","49009","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFSC8279","1982","03","23",NA,"Brasil",NA,NA,NA,"SPF00049009",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana de Pirapama","Serra do Cipó","-43.9","-18.916667","SPF00049009","J.G.Sm.",NA,NA,NA,"-43.9","-18.916667","1986",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-13 11:28:44-03","USP","SPF","92030","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Pirani, JR","H51302","1992","01","26",NA,"Brasil",NA,NA,NA,"SPF00092030",NA,NA,"Longhi-Wagner, HM","Bahia","Abaíra","Cachoeira da Anáguas.","-41.883333","-13.266667","SPF00092030","J.G.Sm.","1550","1550",NA,"-41.883333","-13.266667","2013","07",NA,NA,NA,NA,NA,NA,NA
"106","2019-11-13 11:28:44-03","USP","SPF","35701","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR6101","1984","11","18",NA,"Brasil",NA,NA,NA,"SPF00035701",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807","SPF00035701","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","101169","auto",NA,NA,NA,NA,NA
"107","2019-11-13 11:28:44-03","USP","SPF","35785","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Stannard, BL","CFCR6185","1984","11","19",NA,"Brasil",NA,NA,NA,"SPF00035785",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Diamantina","Estrada para Conselheiro Mata.","-43.6002998352051","-18.2493991851807","SPF00035785","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","101169","auto",NA,NA,NA,NA,NA
"108","2019-11-13 11:28:44-03","USP","SPF","42577","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR9416","1986","01","29",NA,"Brasil",NA,NA,NA,"SPF00042577",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, km 182.","-43.6002998352051","-18.2493991851807","SPF00042577","J.G.Sm.",NA,NA,NA,NA,NA,"1986",NA,"101169","auto",NA,NA,NA,NA,NA
"109","2019-11-13 11:28:44-03","USP","SPF","41722","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR9331","1986","01","28",NA,"Brasil",NA,NA,NA,"SPF00041722",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Diamantina","Propriedade de Silvio Farnesi.","-43.6002998352051","-18.2493991851807","SPF00041722","J.G.Sm.",NA,NA,NA,NA,NA,"1986","06","101169","auto",NA,NA,NA,NA,NA
"110","2019-11-13 11:28:44-03","USP","SPF","65647","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Hensold, N","816","1982","05","11",NA,"Brasil",NA,NA,NA,"SPF00065647",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, Coord. 19°24'40'' - -30'00''S, 43°29'40'' - 34'00''W.","-43.3210983276367","-19.414400100708","SPF00065647","J.G.Sm.","1300","1500",NA,NA,NA,"2002","01","22479","auto",NA,NA,NA,NA,NA
"111","2019-11-13 11:28:44-03","USP","SPF","34998","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR5938","1984","11","14",NA,"Brasil",NA,NA,NA,"SPF00034998",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328","SPF00034998","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","26557","auto",NA,NA,NA,NA,NA
"112","2019-11-13 11:28:44-03","USP","SPF","35010","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR5950","1984","11","14",NA,"Brasil",NA,NA,NA,"SPF00035010",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00035010","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","26557","auto",NA,NA,NA,NA,NA
"113","2019-11-13 11:28:44-03","USP","SPF","35058","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR5998","1984","11","15",NA,"Brasil",NA,NA,NA,"SPF00035058",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00035058","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","26557","auto",NA,NA,NA,NA,NA
"114","2019-11-13 11:28:44-03","USP","SPF","35060","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR6000","1984","11","15",NA,"Brasil",NA,NA,NA,"SPF00035060",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00035060","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","26557","auto",NA,NA,NA,NA,NA
"115","2019-11-13 11:28:44-03","USP","SPF","35061","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFCR6001","1984","11","15",NA,"Brasil",NA,NA,NA,"SPF00035061",NA,NA,"Longhi-Wagner, HM","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00035061 SPF00035061_1","J.G.Sm.",NA,NA,NA,NA,NA,"1986","01","26557","auto",NA,NA,NA,NA,NA
"116","2019-11-13 11:28:44-03","USP","SPF","41846","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM","CFSC9531","1986","01","26",NA,"Brasil",NA,NA,NA,"SPF00041846",NA,NA,"Anônimo","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328","SPF00041846","J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA
"117","2019-11-13 11:28:44-03","USP","SPF","203524","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Coan, AI","91","2008","03","05",NA,"Brasil",NA,NA,NA,"SPF00203524",NA,NA,"Coan, AI","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688","SPF00203524","J.G.Sm.",NA,NA,NA,NA,NA,"2008","03","57119","auto",NA,NA,NA,NA,NA
"118","2019-10-07 09:21:48-03","UEFS","HUEFS","46756","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Jesus, N.G.","815","2000","02","02",NA,"Brasil",NA,NA,"Predominância de indivíduos arbóreos.","HUEFS0046756","Angiospermae","Poales","H.Longhi-Wagner","Bahia","Formosa do Rio Preto","ca. de 20 Km da guarita da Faz. Estrondo.","-46.114167","-11.557778","HUEFS0046756","J.G.Sm.","450","450","Lilianae","46W6'51''","11S33'28''","2002","05",NA,NA,NA,NA,NA,NA,NA
"119","2019-10-07 09:21:48-03","UEFS","HUEFS","173579","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Kozera, C.","1171","1998","11","08",NA,"Brasil",NA,NA,"Campo Rupestre.","HUEFS0173579","Angiospermae","Poales","H.Longhi-Wagner","Minas Gerais","Carrancas",NA,"-44.6425018310547","-21.4874992370605","HUEFS0173579","J.G.Sm.",NA,NA,"Lilianae",NA,NA,"2013","03","21143","auto",NA,NA,NA,NA,NA
"120","2019-01-25 15:44:28-02","IAC","IAC","5253","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","A.A. Magalhães Gomes","s/nº","1893","12","09",NA,"Brasil",NA,NA,"Confirmado por H. Longhi-Wagner 20/03/2015",NA,NA,NA,"M.A. Chase","Minas Gerais","São João Del Rei",NA,"-44.2617","-21.1356",NA,"J.G.Sm.",NA,NA,NA,"-44.2617","-21.1356","1893","12",NA,NA,"09",NA,NA,NA,NA
"121","2020-07-23 12:18:27-03","CEPLAC","CEPEC","86755","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","N. G. Jesus","815","1977","03","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. L. Guedes","Bahia","FORMOSA DO RIO PRETO","Ca. 20Km da guarita da Faz. Estrondo.","-46.114167","-11.557778",NA,NA,NA,NA,NA,"46W6'51","11S33'28",NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2000"
"122","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Irwin, HS; Santos, RR; Souza, R","9003","1965","10","06","Southern America","Brasil",NA,NA,"Field work conducted with the collaboration of the Universidade de Brasília and the Instituto de Pesquisas e Experimentação Agrícola do Norte, supported in part by funds from the National Science Foundation; Caespitose; Meadow and gallery margin",NA,"Monocotyledonae",NA,"Longhi-Wagner, HM","Distrito Federal","Brasília","3.0 km S of Sobradinho","-47.9296989440918","-15.7797002792358",NA,"J.G. Sm.","1075","1075",NA,NA,NA,"1985","12","70570","auto","09",NA,NA,NA,NA
"123","2019-11-01 15:16:03-03","UnB","UB","205798","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Wood, JRI; Villarroel, D; Soto, D; Pozo, P","25224","2008","11","03","Southern America","Bolivia",NA,NA,"Hierba perenne y cespitosa; Campo húmedo",NA,"Monocotyledonae",NA,"Oliveira, RC; Moura, CO","Santa Cruz","Velasco","Parque Nacional Noel Kempff","-60.4436","-14.3054",NA,"J.G. Sm.",NA,NA,NA,"-60.4436","-14.3054","2015","02",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:16:03-03","UnB","UB","79237","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Irwin, HS","11994","1966","01","22","Southern America","Brasil",NA,NA,"Caespitose, the culms 70cm; Pasture","UB0017244","Monocotyledonae",NA,"Davidse, G","Goiás",NA,"30km ao SE de Goiás",NA,NA,"UB0017244","J.G. Sm.",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-01 15:16:03-03","UnB","UB","79238","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Irwin, HS","9328","1965","10","19","Southern America","Brasil",NA,NA,"Caespitose 0,5m; Recently burned wet campo","UB0017242","Monocotyledonae",NA,"Longhi-Wagner, H","Goiás",NA,"12km ao NW de Veadeiros",NA,NA,"UB0017242","J.G. Sm.",NA,NA,NA,NA,NA,"2015","04",NA,NA,"07",NA,NA,NA,NA
"126","2019-11-01 15:16:03-03","UnB","UB","79239","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Irwin, HS","8176","1965","09","11","Southern America","Brasil",NA,NA,"Caespitose, culms 20-35cm; Burned-over campo and cerrado","UB0017248","Monocotyledonae",NA,"Longhi-Wagner, HM","Distrito Federal",NA,"10km ao NE de Brasília",NA,NA,"UB0017248","J.G. Sm.",NA,NA,NA,NA,NA,"2002","08",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-01 15:16:03-03","UnB","UB","79240","PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Munhoz, CBR","550","1997","11","01","Southern America","Brasil",NA,NA,NA,"UB0017251","Monocotyledonae",NA,"Longhi-Wagner, HM","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Água Fria","-47.509167","-14.091111","UB0017251","J.G. Sm.",NA,NA,NA,"-47.509167","-14.091111","2002","08",NA,NA,NA,NA,NA,NA,NA
"128","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Anderson, WR; et al.","36267","1972","02","18","Southern America","Brasil",NA,NA,"Old fruit only; Cerrado on hilltop with prominent sandstone outcrops and recently burned campo limpo on lower, gentler slopes with sandy soil and gallery forest along stream at base of hill","UB0017250","Monocotyledonae",NA,"Longhi-Wagner, HM","Minas Gerais",NA,"Serra do Cipó",NA,NA,"UB0017250","J.G. Sm.","1125","1125",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Silva, MA; et al.","1385","1992","06","26","Southern America","Brasil",NA,NA,"Erva 80cm; inflorescência palha; Cerrado","UB0017257","Monocotyledonae",NA,"Longhi-Wagner, HM","Bahia","Correntina","Fazenda Jatobá","-46.75","-13","UB0017257","J.G. Sm.",NA,NA,NA,"-46.75","-13","2002","08",NA,NA,NA,NA,NA,NA,NA
"130","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Harley, RM; et al.","51255","1992","01","10","Southern America","Brasil",NA,NA,"Erva cespitosa; Entre pedras, solo arenoso","UB0017246","Monocotyledonae",NA,"Longhi-Wagner, HM","Bahia","Abaíra","Serra ao Sul do Riacho da Taquara","-41.916667","13.25","UB0017246","J.G. Sm.","1650","1650",NA,"-41.916667","13.25","2002","08",NA,NA,NA,NA,NA,NA,NA
"131","2019-11-01 15:16:03-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Eugênio, CUO; Giotto, AC; Almeida, RF; Munhoz, CBR; Reis, VA","42","2011","12","04","Southern America","Brasil",NA,NA,"Campo limpo úmido",NA,"Monocotyledonae",NA,"Eugênio, CUO","Distrito Federal","Brasília","FAL CL","-47.9296989440918","-15.7797002792358",NA,"J.G. Sm.",NA,NA,NA,NA,NA,"2012","12","70570","auto",NA,NA,NA,NA,NA
"132","2019-05-06 12:01:37-03","UFU","HUFU","7338","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Romero, R.; et al.","1672","1995","01","10",NA,"Brasil",NA,NA,"Planta, ca. 1,0 m. Espiguetas verde-arroxeadas e anteras creme.; Campo rupestre.","HUFU00035837",NA,NA,"Filgueiras, T.S. de","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1996","02","57119","auto",NA,NA,NA,NA,NA
"133","2019-05-06 12:01:37-03","UFU","HUFU","16969","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Barbosa, A.A.A.; Amaral, A.F.","988","1998","08","11",NA,"Brasil",NA,NA,NA,"HUFU00026177",NA,NA,"Longui-Wagner, H.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2015","06","58223","auto","29",NA,NA,NA,NA
"134","2019-05-06 12:01:37-03","UFU","HUFU","16640","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Araújo, G.M.","1463","1997","10","24",NA,"Brasil",NA,NA,"Vereda.","HUFU00026171",NA,NA,NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"135","2019-05-06 12:01:37-03","UFU","HUFU","21361","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Barbosa, A.A.A.; Mendes, S.","2356","1999","10","08",NA,"Brasil",NA,NA,"Erva com flor verde e creme.; Vereda.","HUFU00026174",NA,NA,NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Meio esquerdo da vereda 1.","-48.2771987915039","-18.9186000823975",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"136","2019-05-06 12:01:37-03","UFU","HUFU","73149","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Fieker, C.Z.; Reis, M.G.","87","2015","07","30",NA,"Brasil",NA,NA,"Cerrado - Campo limpo","HUFU00069966",NA,NA,NA,"Minas Gerais","São Roque de Minas","Parque Naciona da Serra da Canastra","-46.3657989501953","-20.2453002929688","HUFU00069966","J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"137","2019-05-06 12:01:37-03","UFU","HUFU","73152","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Fieker, C.Z.; Reis, M.G.","124","2015","08","01",NA,"Brasil",NA,NA,"Cerrado - Campo limpo","HUFU00069963",NA,NA,NA,"Minas Gerais","São Roque de Minas","Parque Naciona da Serra da Canastra","-46.3657989501953","-20.2453002929688","HUFU00069963","J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"138","2019-05-06 12:01:37-03","UFU","HUFU","6674","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Nakajima, J.N.; et al.","478","1994","10","15",NA,"Brasil",NA,NA,"Herbácea, ca. 1,0 m. Espiga verde e estigma esbranquiçado.; Campo rupestre.","HUFU00035840",NA,NA,"Filgueiras, T.S. de","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1996","02","57119","auto",NA,NA,NA,NA,NA
"139","2019-05-06 12:01:37-03","UFU","HUFU","7044","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Nakajima, J.N.; Romero, R.","642","1994","12","07",NA,"Brasil",NA,NA,"Herbácea, ca. 0,50 m. Espiguetas verdes e anteras creme.; Campo rupestre.","HUFU00035836",NA,NA,"Filgueiras, T.S. de","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1996","02","57119","auto",NA,NA,NA,NA,NA
"140","2019-05-06 12:01:37-03","UFU","HUFU","5737","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Romero, R.; Nakajima, J.N.","1040","1994","06","26",NA,"Brasil",NA,NA,"Herbácea, ca. 0, 60m. Campo rupestre, espigas verdes e anteras creme.; Campo rupestre.","HUFU00035839",NA,NA,"Filgueiras, T.S. de","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Primeiro morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"1996","02","57119","auto",NA,NA,NA,NA,NA
"141","2019-05-06 12:01:37-03","UFU","HUFU","16652","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Araújo, G.M.","1475","1997","10","20",NA,"Brasil",NA,NA,"Vereda.","HUFU00026175",NA,NA,NA,"Minas Gerais","Uberlândia","BR 050","-48.2771987915039","-18.9186000823975",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"142","2019-05-06 12:01:37-03","UFU","HUFU","16674","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Araújo, G.M.; Barbosa, A.A.A.","1497","1997","09","22",NA,"Brasil",NA,NA,"Vereda.","HUFU00031313",NA,NA,"Longhi-Wagner, H.","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00031313","J.G.Sm.",NA,NA,NA,NA,NA,"2015","06","58223","auto","29",NA,NA,NA,NA
"143","2019-05-06 12:01:37-03","UFU","HUFU","21616","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Barbosa, A.A.A.; Mendes, S.","2438","1999","11","05",NA,"Brasil",NA,NA,"Erva.; Vereda.","HUFU00026172",NA,NA,NA,"Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda direita da vereda 1.","-48.2771987915039","-18.9186000823975",NA,"J.G.Sm.",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA
"144","2019-05-06 12:01:37-03","UFU","HUFU","76311","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Mimura, I.","642","1967","11","23",NA,"Brasil",NA,NA,"Cerrado ralo com arbustos separados uns dos outros 10 m.","HUFU00074451",NA,NA,"Longhi-Wagner, H.M.","São Paulo","São José dos Campos","uma área disjuntiva de cerrado de várias centenas de km², rodeada antigamente por mata. 7,5 km SSE em linha reta da praça principal de SÃO JOSÉ DOS CAMPOS. Ca. de 30 m ao oeste da estrada para PARAIBUNA.","-45.8800010681152","-23.1700000762939","HUFU00074451","J.G.Sm.",NA,NA,NA,NA,NA,"2001",NA,"39297","auto",NA,NA,NA,NA,NA
"145","2021-02-08 12:53:14-03","UFRGS","ICN","198687","S","Plantae","Poaceae","Ctenium","aff. brevispicatum","Ctenium aff. brevispicatum","Bortolotto, IM; Damasceno, GA; et al.","307","1996","06","12","América do Sul","Brasil",NA,NA,"Doação Herbário COR 4228; erva; campo de altitude, solo sílico-ferruginoso, morro",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MS","Corumbá","Morro do Urucum","-57.6533012390137","-19.0091991424561",NA,"J.G.Sm.","930","930",NA,NA,NA,"2002","12","295160","auto",NA,NA,NA,NA,NA
"146","2021-02-08 12:53:14-03","UFRGS","ICN","082351","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Filgueiras, TS","1092-A","1983","07","10","América do Sul","Brasil",NA,NA,"Ereto, folhas tenras, espiguetas verdes, anteras amarelas; Crescendo em brejo recém queimado",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","GO","Pirenópolis","Serra dos pireneus","-48.9592018127441","-15.852499961853",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","40887","auto","12",NA,NA,NA,NA
"147","2021-02-08 12:53:14-03","UFRGS","ICN","062610","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Stannard, B; Longhi-Wagner, HM; Harley, RM","s.n.","1984","11","19","América do Sul","Brasil",NA,NA,"Raros indivíduos com um só ramo na inflorescência; Em areia pura",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Diamantina","Estrada para Conselheiro Mata, cerca de 4 Km da estrada Diamantina-Curvelo","-43.6002998352051","-18.2493991851807",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","101169","auto","22",NA,NA,NA,NA
"148","2021-02-08 12:53:14-03","UFRGS","ICN","062611","S","Plantae","Poaceae","Ctenium","brevispicatum","Ctenium brevispicatum","Longhi-Wagner, HM; Harley, RM; Stannard, B","s.n.","1984","11","18","América do Sul","Brasil",NA,NA,"Base queimada, fibrosa, 40-80 cm de alt. Inflorescências de tamanhos variáveis, anteras e estigmas expostos",NA,"Monocotyledon",NA,"Longhi-Wagner, HM","MG","Diamantina","Estrada para Conselheiro Mata, cerca de 6 Km da estrada Diamantina-Curvelo","-43.6002998352051","-18.2493991851807",NA,"J.G.Sm.",NA,NA,NA,NA,NA,"2013","04","101169","auto","12",NA,NA,NA,NA
