"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","scientificNameAuthorship","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"99","2019-11-19 14:09:32-03","UFRPE","PEUFR","14332","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","J. R. Pirani","M.L. Guedes; V. Andrade","1784","1989","08","05",NA,"Brasil","Alagoas","Quebra Angolo","Parque de Serra Talhada",NA,NA,NA,NA,"Árvore de mais ou menos 3,0m de altura; cacho pendulo com frutos amarelados.","PEUFR014332",NA,NA,"Planch.",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-19 14:09:32-03","UFRPE","PEUFR","1862","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","J. R. Pirani","I. Pontual","243","1966","11","23",NA,"Brasil","Alagoas","União dos Palmares","Engenho Santo Antônio; Mata da Serrinha","-36.0318984985352","-9.16277980804443",NA,NA,"Árvore com 8-10m de altura; frutos vermelho alaranjados.","PEUFR001862",NA,NA,"Planch.","22346","auto",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"101","2020-04-22 16:22:58-03","UFPB","JPB","63529","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Thomas, WW","Figueira, M; Schindler, B; Pessoa, MC; Barbosa, MR","554","2017","03","31","Southern America","Brasil","Paraíba","Areia",NA,"-35.6661","-6.9992",NA,NA,"Arvoreta, próximo a estrada, sub-bosque, aprox. 5 m de alt., frutos maduros de coloração vermelha.; HABITAT: Floresta Estacional Tropical Submontanta (Brejo de altitude) do Domínio Atlântico, 460 a 500 m de altitude, relevo fortemente","JPB0063529",NA,NA,"Planch.",NA,NA,"-35.6661","-6.9992","2017","04",NA,NA,NA,NA,NA,NA
"102","2020-12-04 13:19:34-03","UDESC","LUSC","7950","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Lovato, M.C.","Lovato, M.C.; et al.","342","2003","04","11",NA,"Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"LUSC001597","LUSC001597",NA,"Planch.","63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-10-14 10:04:32-03","FURB","FURB","31982","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Sobral, M","Korte, A.; Kniess, A.","4067","2010","08","18",NA,"Brasil","Santa Catarina","Joinville","Barragem do 8º Salto - Serra do Piraí.","-49.0505556","-26.2802778","698",NA,"Florística IFFSC 1026 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbusto; Fruto amarelo;","FURB02957","FURB02957","698","Planch.",NA,NA,"-49.0505556","-26.2802778","2010","10","29",NA,NA,NA,NA,NA
"104","2020-10-14 10:04:32-03","FURB","FURB","47839","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Larocca, P","Engels, M.E.","1521","2013","09","07",NA,"Brasil","Paraná","Guaratuba","Linha de transmissão elétrica Curitiba a Joinville.","-48.9430555","-25.8819445","800",NA,NA,"FURB47839","FURB47839","800","Planch.",NA,NA,"-48.9430555","-25.8819445","2013","10","02",NA,NA,NA,NA,NA
"105","2021-03-16 17:54:09-03","UCS","HUCS","17997","PreservedSpecimen","Plantae","Angiospermae","Picramniales","Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Silva, J.M.","3101","1999","10","26",NA,"Brasil","Paraná","São Jose dos Pinhais","Árvore 4m,","-49.2064018249512","-25.5347003936768",NA,NA,"Herbário MBM.; Floresta Atlântica",NA,NA,NA,"Planch.","45291","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"106","2021-03-16 17:54:09-03","UCS","HUCS","31920","PreservedSpecimen","Plantae","Angiospermae","Picramniales","Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Hatschbach, G.","74972","2002","11","09",NA,"Brasil","Mato Grosso do Sul","Bonito","Projeto Guaiacurus","-56.4818992614746","-21.1210994720459",NA,NA,"Arbusto 3m, fruto amarelo, afloramento de calcário. Herbário MBM.",NA,NA,NA,"Planch.","71352","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"107","2021-03-16 17:54:09-03","UCS","HUCS","31320","PreservedSpecimen","Plantae","Angiospermae","Picramniales","Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Hatschbach, G.","74792","2002","11","09",NA,"Brasil","Mato Grosso do Sul","Bonito","Projeto Guaiacurus, cerca ed 4-5 km n.","-56.4818992614746","-21.1210994720459",NA,NA,"Arbusto 3m, fruto amarelo, afloramento de calcário. Herbarium MBM.",NA,NA,NA,"Planch.","71352","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"108","2019-02-21 19:38:00-03","UNEMAT","HERBAM","4725","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Piva, JH","Cabral, F.F.; Piva, J.H.; Pedroga, J.A.; Rodrigues, L.; Ribeiro, I.L. & Zampieri, A.","155","2009","08","29",NA,"Brasil","Mato Grosso","Alta Floresta","Parque Zoobotânico","-56.0861015319824","-9.87555980682373",NA,NA,NA,"HERBAM004725",NA,NA,"Planch.","109392","auto",NA,NA,"2009","09",NA,NA,NA,NA,NA,NA
"109","2019-06-27 10:26:16-03","UFES","VIES","5142","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Gomes, J.M.L.; Fernandes, H.Q.B.; Martins, A.L. & Venturim, A.C.","1155","1990","05","27",NA,"Brasil","Espírito Santo","Ibiraçu","RPPN Morro da Vargem.","-40.369701385498","-19.8318996429443",NA,NA,NA,"VIES005142","VIES005142",NA,"Planch.","13709","auto",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA
"110","2019-08-16 08:40:30-03","UTFPR","HCF","17308","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","P. Larocca","M.E. Engels","1521","2013","09","07",NA,"Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","800",NA,"arbórea. Infrutescência cauliflora. Frutos amarelos. Folhas verdes. Caule verde acastanhado. Floresta Ombrófila Densa.",NA,NA,"800","Planch.",NA,NA,"48°56'35 W","25°52'55 S","2013","10","02",NA,NA,NA,NA,NA
"111","2019-08-16 08:40:30-03","UTFPR","HCF","22205","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","M.G. Caxambu","M.G. Caxambu","7703","2016","12","15",NA,"Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu, trilha do","-54.393778","-25.595611","189",NA,"arvoreta ca. 4,5 m, semi-ciófila. Frutos imaturos verdes, diminutos. Em final de floração.",NA,NA,"189","Planch.",NA,NA,"54°23'37,6 W","25°35'44,2 S","2018","11","15",NA,NA,NA,NA,NA
"112","2019-08-16 08:40:30-03","UTFPR","HCF","17009","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","E.F.S. Rossetto","E.M. Francisco","311","2008","10","08",NA,"Brasil","PR","Sertanópolis","Fazenda Santo Antônio","-51.15","-23.15",NA,NA,"árvore com 6 m de altura; frutos imaturos alaranjados. Borda da mata.",NA,NA,NA,"Planch.",NA,NA,"51°09'00 W","23°09'00 S","2012",NA,NA,NA,NA,NA,NA,NA
"113","2019-08-16 08:40:30-03","UTFPR","HCF","21591","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","P.C. Ferreira","P.C. Ferreira","19","2015","09","04",NA,"Brasil","PR","Fazenda Rio Grande","Fazenda Experimental Gralha Azul","-49.283056","-25.660556","920",NA,"árvore, 3 m, frutos maduros amarelos. Floresta Ombrófila Mista.",NA,NA,"920","Planch.",NA,NA,"49°16'59 W","25°39'38 S","2015","09","04",NA,NA,NA,NA,NA
"114","2019-08-16 08:40:30-03","UTFPR","HCF","10147","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","M.G. Caxambu","M.G. Caxambu","3652","2011","11","02",NA,"Brasil","PR","Campo Mourão","BR 369, Km 0,5","-52.388417","-24.056389","568",NA,"arvoreta ca. 2 m, semi-ciófila. Frutos maduros de cor vermelha.",NA,NA,"568","Planch.",NA,NA,"52°23'18,3 W","24°03'23,0 S","2012","02","23",NA,NA,NA,NA,NA
"115","2019-08-16 08:40:30-03","UTFPR","HCF","20197","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","G. Felitto","G. Felitto","600","2013","07","16",NA,"Brasil","PR","Tijucas do Sul","Represa de Vossoroca","-49.053889","-25.815278","847",NA,"arbusto 2 m; frutos imaturos verdes. Floresta ombrófila Mista.",NA,NA,"847","Planch.",NA,NA,"49°03'14 W","25°48'55 S","2013","07","19",NA,NA,NA,NA,NA
"116","2019-08-16 08:40:30-03","UTFPR","HCF","21725","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","J.R. Pirani","G. Hatschbach","74972","2002","11","09",NA,"Brasil","MS","Bonito","Projeto Guaicurus, cerca 4-5 Km","-56.4818992614746","-21.1210994720459",NA,NA,"arbusto 3 m, fruto amarelo. Afloramento de calcário.",NA,NA,NA,"Planch.","71352","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:40:30-03","UTFPR","HCF","15267","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","R.S. Vieira","R.S. Vieira","521","2014","08","24",NA,"Brasil","PR","Campina Grande do Sul","Serra do Ibitiraquire - Morro Camapuã","-49.0553016662598","-25.3055992126465",NA,NA,"arvoreta com 3 m, no subosque da floresta. Com frutos amarelos.",NA,NA,NA,"Planch.","55154","auto",NA,NA,"2014","08","25",NA,NA,NA,NA,NA
"118","2019-08-16 08:40:30-03","UTFPR","HCF","3118","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","J. Cordeiro & F. Marinero","A.L.M.S.P. Ferreira",NA,"2005","10","08",NA,"Brasil","PR","Campo Mourão","Clube Mourãoense","-52.3830986022949","-24.0456008911133",NA,NA,"arvoreta ereta, glabra, com infloresc~encias com flores diminutas de cor vermelhas.",NA,NA,NA,"Planch.","28572","auto",NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"119","2019-08-16 08:40:30-03","UTFPR","HCF","15291","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","C.T. Blum","A.C. Svolenski","408","1998","03","25",NA,"Brasil","PR","Guaraqueçaba","Rio dos Patos","-48.3288993835449","-25.3066997528076",NA,NA,"arvoreta 5 m, frutos vermelhos maduros.",NA,NA,NA,"Planch.","37295","auto",NA,NA,"2013","10","04",NA,NA,NA,NA,NA
"120","2020-02-28 11:49:48-03","UTFPR","HCF","30626","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","M. Selusniaki","R. Bonaldi","469","2011","12","20",NA,"Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,"árvore, 6 m de altura.",NA,NA,NA,"Planch.","46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:40:30-03","UTFPR","HCF","17027","S","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","E.F.S. Rossetto","O.C. Pavão",NA,"1999","11","18",NA,"Brasil","PR","Santo Antônio do Paraíso","Fazenda Santa Cecília do Bom Jesus","-50.6455993652344","-23.4936008453369",NA,NA,"árvore 4 m; frutos imaturos vermelhos. Trilha da mata.",NA,NA,NA,"Planch.","24994","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA
"122","2021-03-21 19:37:58-03","UFC","EAC","59946","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Castro, A.S.F.","Castro, A.S.F.","2920","2016","02","01","Southern America","Brasil","Ceará","Aratuba","Camará.","-39.0449981689453","-4.41833019256592",NA,NA,"Arvoreta.; Mata úmida.","EAC0059946",NA,NA,"Planch.","11686","auto",NA,NA,"2016","02","01",NA,NA,NA,NA,NA
"123","2021-03-21 19:37:58-03","UFC","EAC","45011","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Castro, A.S.F.","Silveira, E.R.; Pessoa, O.D.L.","s.n.","2009","03","20","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,NA,"Fruto amarelo","EAC0045011",NA,NA,"Planch.","13198","auto",NA,NA,"2009","10","06",NA,NA,NA,NA,NA
"124","2021-03-21 19:37:58-03","UFC","EAC","47235","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Castro, A.S.F.","Castro, A.S.F.","2320","2010","04","03","Southern America","Brasil","Ceará","Itatira","Escondido","-39.622200012207","-4.52889013290405",NA,NA,"Arvoreta.; Mata subúmida","EAC0047235",NA,NA,"Planch.","33724","auto",NA,NA,"2010","04","03",NA,NA,NA,NA,NA
"125","2021-03-21 19:37:58-03","UFC","EAC","32471","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, S.R.","Castro, A.S.F.","1400","2003","01","23","Southern America","Brasil","Ceará","Viçosa do Ceará","próximo à Cachoeira de Itarumã","-41.0922012329102","-3.56222009658813",NA,NA,"Arvoreta, frutos amarelos em cachos pendentes; Mata úmida","EAC0032471",NA,NA,"Planch.","34051","auto",NA,NA,"2006","12",NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:37:58-03","UFC","EAC","25433","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","warmingiana","Picramnia warmingiana","Fernandes, A.; Nunes, E.","Castro, A.S.F.","s.n.","1997","07","30","Southern America","Brasil","Ceará","Barbalha","Luanda - pé da chapada do Araripe","-39.30419921875","-7.31111001968384",NA,NA,"Encosta de chapada","EAC0025433",NA,NA,"Engl.","22868","auto",NA,NA,"1997","09","23",NA,NA,NA,NA,NA
"127","2021-03-21 19:37:58-03","UFC","EAC","27319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","warmingiana","Picramnia warmingiana","Castro, A.S.F.","Conceição, G.M.","s.n.","1998","11","06","Southern America","Brasil","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,"árvore, fruto preto.; Cerrado","EAC0027319",NA,NA,"Engl.","176498","auto",NA,NA,"2000","11","01",NA,NA,NA,NA,NA
"128","2020-12-21 16:45:12-03","MBM","MBM","188961","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","camboita","Picramnia camboita","Silva, S.M.","Athayde, S.F.; et al.; et al.","117",NA,NA,NA,"Southern America","Brazil","Paraná","Guaraqueçaba","Morro do Quitumbé","-48.3288993835449","-25.3066997528076",NA,NA,NA,"MBM188961","MBM188961",NA,"Engl.","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:45:12-03","MBM","MBM","103176","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","camboita","Picramnia camboita","Pirani, J.R.","Cordeiro, J.; Oliveira, P.I.; Oliveira, P.I.","60",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM103176","MBM103176",NA,"Engl.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:45:12-03","MBM","MBM","120430","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","camboita","Picramnia camboita","Kummrow, R.","Kummrow, R.","2935",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM120430","MBM120430",NA,"Engl.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:45:12-03","MBM","MBM","103175","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","camboita","Picramnia camboita","Pirani, J.R.","Cordeiro, J.","119",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM103175","MBM103175",NA,"Engl.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:45:12-03","MBM","MBM","189208","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Hatschbach, G.","Ferrari Tomé, M.V.","589",NA,NA,NA,"Southern America","Brazil","Paraná","Bandeirantes","Mata do Laranjinha","-50.3675003051758","-23.1100006103516",NA,NA,NA,"MBM189208","MBM189208",NA,"Planch.","19645","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:45:12-03","MBM","MBM","327004","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Smith, S.F.","Silva, J.M.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","5070","2006","09","22","Southern America","Brazil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,"Árvore, 5m, fruto amarelo. Floresta atlântica da encosta do morro","MBM327004","MBM327004",NA,"Planch.","55154","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:39:28-03","MBM","MBM","321626","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Cordeiro, J.; Marinero, F.","Ferreira, A.L.M.","s.n.","2005","10","08","Southern America","Brazil","Paraná","Campo Mourão","Clube de Campo Mourãoense","-52.3830986022949","-24.0456008911133",NA,NA,"Arvoreta, ereta, glabra, inflorescência com flores diminutas, vermelhas.","MBM321626","MBM321626",NA,"Planch.","28572","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:45:12-03","MBM","MBM","137980","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","756","1989","12","29","Southern America","Brazil","Paraná","Cerro Azul","Cabeceira do Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM137980","MBM137980",NA,"Planch.","32006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:45:12-03","MBM","MBM","251577","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Hatschbach, G.","Carneiro, J.","765",NA,NA,NA,"Southern America","Brazil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre","-50.1685981750488","-23.6296997070312",NA,NA,NA,"MBM251577","MBM251577",NA,"Planch.","16040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:45:12-03","MBM","MBM","225249","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Hatschbach, G.","Ferrari Tomé, M.V.","621",NA,NA,NA,"Southern America","Brazil","Paraná","Cornélio Procópio","Bosque Cornélio","-50.6467018127441","-23.1811008453369",NA,NA,NA,"MBM225249","MBM225249",NA,"Planch.","23842","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:45:12-03","MBM","MBM","140029","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Vieira, A.O.S.; et al.; et al.","241","1988","11","10","Southern America","Brazil","Paraná","Ibiporã","Reserva do ITCF","-51.0480995178223","-23.2691993713379",NA,NA,NA,"MBM140029","MBM140029",NA,"Planch.","20625","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:45:12-03","MBM","MBM","336467","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Matos, W.H.","Carneiro, J.S.; et al.; et al.","539","2005","10","27","Southern America","Brazil","Paraná","Lupionópolis","RPPN Mata São Pedro","-51.6571998596191","-22.7553005218506",NA,NA,"Arvoreta; 3m; fruto laranja","MBM336467","MBM336467",NA,"Planch.","11262","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:45:12-03","MBM","MBM","154487","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Ribas, O.S.; Brunner, O.; Brunner, O.","366","1991","09","01","Southern America","Brazil","Paraná","Morretes","Engenheiro Lange","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM154487","MBM154487",NA,"Planch.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:45:12-03","MBM","MBM","154488","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Dziewa, A.","111","1975","11","20","Southern America","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"MBM154488","MBM154488",NA,"Planch.","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:45:12-03","MBM","MBM","76717","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Hatschbach, G.","45294","1982","09","10","Southern America","Brazil","Paraná","São José dos Pinhais","Purgatório","-49.2064018249512","-25.5347003936768",NA,NA,NA,"MBM076717","MBM076717",NA,"Planch.","45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:45:12-03","MBM","MBM","332142","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Vieira, F.C.S.","Vieira, F.C.S.","1219","2005","08","28","Southern America","Brazil","Santa Catarina","Joinville","Morro do Finder","-48.8456001281738","-26.3043994903564","20",NA,"Arvoreta 4m alt. Terrestre. FODSM, mata secundária.. Fruto amarelo, carnoso, indeiscente.","MBM332142","MBM332142","20","Planch.","37150","auto",NA,NA,"2005","09","30",NA,NA,NA,NA,NA
"144","2020-12-21 16:45:12-03","MBM","MBM","154308","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Klein, R.M.","9494","1971","05","20","Southern America","Brazil","Santa Catarina","Paulo Lopes","Costa do Morro","-48.6836013793945","-27.9617004394531",NA,NA,NA,"MBM154308","MBM154308",NA,"Planch.","23385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:45:12-03","MBM","MBM","256489","PreservedSpecimen","Plantae",NA,NA,"Simaroubaceae","Picramnia","ramiflora","Picramnia ramiflora","Pirani, J.R.","Baitello, J.B.","221",NA,NA,NA,"Southern America","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"MBM256489","MBM256489",NA,"Planch.","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:39:28-03","MBM","MBM","384894","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Felitto, G.","Felitto, G.; Daniel, V.A.; Daniel, V.A.","600","2013","07","16","Southern America","Brazil","Paraná","Tijucas do Sul","Represa Vossoroca","-49.053839","-25.8154","847",NA,"Arbusto 2m; frutos imaturos verdes.; Floresta Ombrófila Mista.","MBM384894","MBM384894","847","Planch.",NA,NA,"-49.053839","-25.8154","2013","07","19",NA,NA,NA,NA,NA
"147","2020-12-21 16:39:28-03","MBM","MBM","385317","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Larocca, P.","Engels, M.E.","1521","2013","09","07",NA,"Brasil","Paraná","Guaratuba","Serra do Mar, Linha de transmissão elétrica Curitiba a Joinville","-48.943056","-25.881944","800",NA,"Arbórea. Infrutescência cauliflora. Frutos amarelos. Folhas verdes. Caule verde acastanhado.; Floresta Ombrófila Densa.","MBM385317","MBM385317","800","Planch.",NA,NA,"-48.943056","-25.881944","2013","10","02",NA,NA,NA,NA,NA
"148","2020-12-21 16:39:28-03","MBM","MBM","385636","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Selusniaki, M.","Michelon, C.; Ariati, V.; Bonaldi, R.A.; Ariati, V.; Bonaldi, R.A.","1323","2011","12","22",NA,"Brasil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","520",NA,"Resgate de flora da UHE Mauá; Árvore, frutos vermelhos.","MBM385636","MBM385636","750","Planch.",NA,NA,"-50.706944","-24.100556","2011",NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:39:28-03","MBM","MBM","387435","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Selusniaki, M.","Michelon, C.; Adenesky-Filho, E.; Adenesky-Filho, E.","1545","2012","10","13","Southern America","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","520",NA,"Arvoreta, aprox. 4m, frutos imaturos amarelos.; Interior de capoeira.","MBM387435","MBM387435","750","Planch.",NA,NA,"-50.706944","-24.100556",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:39:28-03","MBM","MBM","389785","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Selusniaki, M.","Bonaldi, R.A.","469","2011","12","20","Southern America","Brazil","Paraná","Ortigueira","UHE Mauá","-50.723333","-24.111389","520",NA,"Árvore, 6m.","MBM389785",NA,"750","Planch.",NA,NA,"-50.723333","-24.111389","2011","12","20",NA,NA,NA,NA,NA
"151","2020-12-21 16:39:28-03","MBM","MBM","391675","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","ramiflora","Picramnia ramiflora","Sobral, M.","Korte, A.; Kniess, A.; Kniess, A.","4067","2010","08","18","Southern America","Brazil","Santa Catarina","Joinville","Serra do Piraí, Barragem do 8º Salto","-49.050556","-26.280278","698",NA,"Arbusto; altura 3m; fruto amarelo.; Floresta Ombrófila Densa; estádio sucessional avançado; interior do fragmento.","MBM391675","MBM391675","698","Planch.",NA,NA,"-49.050556","-26.280278","2010","10","29",NA,NA,NA,NA,NA
