"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","sex"
"95","2020-06-29 09:29:55-03","UFRRJ","RBR","6674","S","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"M.C. Souza","2000","12","23","Brasil","Rio de Janeiro","Barra de Guaratiba","Restinga da Marambaia, Duna da linha 4.",NA,NA,NA,NA,NA,"RBR00006674","RBR00006674",NA,NA,"154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:19:29-03","MBM","MBM","15106","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Pereira, E.",NA,NA,NA,"Pereira, E.","1968","01","21","Brazil","Rio de Janeiro","Guanabara","Jacarepaguá",NA,NA,NA,NA,"Rupícola e epífita.","MBM015106","MBM015106",NA,NA,"10664",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:19:29-03","MBM","MBM","170553","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Schinini, A.",NA,NA,NA,"Krapovickas, A.; et al.; et al.","1994","02","04","Brazil","Santa Catarina",NA,"Águas Mornas",NA,NA,NA,NA,"Rupícola e epífita.","MBM170553","MBM170553",NA,NA,"44770",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:19:29-03","MBM","MBM","276474","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Rambo, B.",NA,NA,NA,"Sehnem, A.","1947","01","04","Brazil","Rio Grande do Sul","São Salvador","São Salvador",NA,NA,NA,NA,NA,"MBM276474","MBM276474",NA,NA,"2431",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:19:29-03","MBM","MBM","402398","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Barboza, E.","2015",NA,NA,"Motta, J.T.; Hassemer, G.; Hassemer, G.","2015","01","12","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Lagoa Dourada","-50.05","-25.241389","-50.05","-25.241389","Epífita. Flor roxa.; Interior da mata.","MBM402398","MBM402398","671","671","4557",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:19:29-03","MBM","MBM","409024","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Rau, T.G.","2017","03","31","Silva, J.M.; Bayeri, I.; Noguchi, G.; Bayeri, I.; Noguchi, G.","2016","08","27","Brazil","Paraná","Castro","arredores","-50.003056","-24.793889","-50.003056","-24.793889","Erva epífita; fruto seco.; Sobre poste de concreto.","MBM409024","MBM409024","980","980","9372",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:19:29-03","MBM","MBM","9485","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1968","12","27","Brazil","Paraná","Balsa Nova","Barra Rio dos Papagaios","-49.6356010437012","-25.5839004516602",NA,NA,"Rupícola e epífita.","MBM009485","MBM009485",NA,NA,"20669",NA,NA,"27346",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:19:29-03","MBM","MBM","301385","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Cordeiro, J.; Barboza, E.",NA,NA,NA,"Paulino, E.G.","2004","11","19","Brazil","Paraná","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,NA,"MBM301385","MBM301385",NA,NA,"56",NA,NA,"28572",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:19:29-03","MBM","MBM","298569","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Tardivo, R.C.",NA,NA,NA,"Andrade, P.R.P.",NA,NA,NA,"Brazil","Paraná","Colombo","Hotel Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,"MBM298569","MBM298569",NA,NA,"s.n.",NA,NA,"13536",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:19:29-03","MBM","MBM","252328","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Dunaiski Jr.; A.; A.",NA,NA,NA,"Dunaiski Jr.; A.; A.","1999","08","27","Brazil","Paraná","Curitiba","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"MBM252328","MBM252328",NA,NA,"1228",NA,NA,"25180",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:19:29-03","MBM","MBM","34088","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1949","01","30","Brazil","Paraná","Lapa","Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,"Rupícola e epífita.","MBM034088","MBM034088",NA,NA,"1201",NA,NA,"49965",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:19:29-03","MBM","MBM","3284","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Smith, L.B.; Smith, L.B.","1967","02","24","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola e epífita.","MBM003284","MBM003284",NA,NA,"16059",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:19:29-03","MBM","MBM","180586","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.","1965","11",NA,"Dombrowski, L.T.","1965","02","07","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Flor roxa. Em árvore.","MBM180586",NA,NA,NA,"1479",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:19:29-03","MBM","MBM","96940","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1985","01","20","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola e epífita.","MBM096940","MBM096940",NA,NA,"2572",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:19:29-03","MBM","MBM","96941","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1985","01","28","Brazil","Paraná","Ponta Grossa","Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola e epífita.","MBM096941","MBM096941",NA,NA,"48857",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:19:29-03","MBM","MBM","208361","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Moura, R.",NA,NA,NA,"Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1997","02","13","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM208361","MBM208361",NA,NA,"18226",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:19:29-03","MBM","MBM","40632","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Kummrow, R.","1976","02","03","Brazil","Paraná","Porto Amazonas","Fazenda São Roque","-49.8903007507324","-25.5447006225586",NA,NA,"Rupícola e epífita.","MBM040632","MBM040632",NA,NA,"1058",NA,NA,"14684",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:19:29-03","MBM","MBM","425791","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Costa, A.","1987","01","14","Sucre, D.","1969","05","27","Brazil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"Epífita, semi-umbrófila; corola roxa.; Restinga de Grumari.","MBM425791",NA,NA,NA,"4964",NA,NA,"57442",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:19:29-03","MBM","MBM","180609","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Moura, R.",NA,NA,NA,"Sacco, H.C.","1970","12","26","Brazil","Rio Grande do Sul","Pelotas","Horto Botânico do IAS","-52.3424987792969","-31.771900177002",NA,NA,NA,"MBM180609","MBM180609",NA,NA,"1587",NA,NA,"51462",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:19:29-03","MBM","MBM","95182","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.",NA,NA,NA,"Klein, R.M.","1967","02","18","Brazil","Santa Catarina","Florianópolis","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Rupícola e epífita.","MBM095182","MBM095182",NA,NA,"7254",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:19:29-03","MBM","MBM","164974","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.",NA,NA,NA,"Klein, R.M.","1967","02","18","Brazil","Santa Catarina","Florianópolis","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"Rupícola e epífita.","MBM164974","MBM164974",NA,NA,"7254",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:19:29-03","MBM","MBM","164975","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Reitz, P.R.",NA,NA,NA,"Klein, R.M.; Sobrinho, S.; Sobrinho, S.","1970","02","26","Brazil","Santa Catarina","Florianópolis","Lagoa Peri,","-48.5491981506348","-27.596700668335",NA,NA,"Rupícola e epífita.","MBM164975","MBM164975",NA,NA,"8629",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:19:29-03","MBM","MBM","164976","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.",NA,NA,NA,"Klein, R.M.; et al.; et al.","1966","03","16","Brazil","Santa Catarina","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"Rupícola e epífita.","MBM164976","MBM164976",NA,NA,"6713",NA,NA,"27000",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:19:29-03","MBM","MBM","180585","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Reitz, R.",NA,NA,NA,"Gevieski, A.","1954","01",NA,"Brazil","Santa Catarina","Ibirama","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"Rupícola e epífita.","MBM180585",NA,NA,NA,"101",NA,NA,"18533",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:19:29-03","MBM","MBM","254509","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2000","12","12","Brazil","Santa Catarina","Laguna","Parobé","-48.7807998657227","-28.4825000762939",NA,NA,NA,"MBM254509","MBM254509",NA,NA,"71851",NA,NA,"21199",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:19:29-03","MBM","MBM","34091","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Reitz, P.R.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1956","01","20","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"Rupícola e epífita.","MBM034091","MBM034091",NA,NA,"2547",NA,NA,"31105",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:19:29-03","MBM","MBM","60026","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1978","03","15","Brazil","Santa Catarina","Jaguaruna","Rio Cubículo","-49.0256004333496","-28.6149997711182",NA,NA,"Rupícola e epífita.","MBM060026","MBM060026",NA,NA,"41121",NA,NA,"25787",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:19:29-03","MBM","MBM","34092","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Rambo, B.",NA,NA,NA,"Rambo, B.","1950","01","18","Brazil","Rio Grande do Sul","Torres","Lagoa dos Quadros para Torres,","-49.7268981933594","-29.3353004455566",NA,NA,"Rupícola e epífita.","MBM034092","MBM034092",NA,NA,"49801",NA,NA,"20837",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:19:29-03","MBM","MBM","102901","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Lewis, G.P.",NA,NA,NA,"Lewis, G.P.","1985","01","28","Brazil","Paraná","Ponta Grossa","BR-376, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola e epífita.","MBM102901","MBM102901",NA,NA,"1389",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:19:29-03","MBM","MBM","180587","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Smith, L.B.","1965","11",NA,"Dombrowski, L.T.; et al.; et al.","1978","12","07","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, Lagoa Dourada","-50.1618995666504","-25.0949993133545",NA,NA,"Rupícola e epífita.; Flor roxa.","MBM180587",NA,NA,NA,"1479",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:19:29-03","MBM","MBM","242355","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","1999","01","31","Brazil","Paraná","Ponta Grossa","Rio Tibagi, cruzamento com a Rod. BR-376","-50.1618995666504","-25.0949993133545",NA,NA,NA,"MBM242355","MBM242355",NA,NA,"1724",NA,NA,"46557",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:19:29-03","MBM","MBM","34090","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Rambo, B.",NA,NA,NA,"Rambo, B.","1952","01","10","Brazil","Rio Grande do Sul","Osório","Morro Grande para Osório","-50.2696990966797","-29.8866996765137",NA,NA,"Rupícola e epífita.","MBM034090","MBM034090",NA,NA,"51770",NA,NA,"27350",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:19:29-03","MBM","MBM","245666","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaziou ex Mez","Wanderley, M.G.L.",NA,NA,NA,"Prata, A.P.; et al.; et al.","2000","02","09","Brazil","São Paulo","Itararé","Estância Vale do Paraíso","-49.3400001525879","-24.1100006103516",NA,NA,NA,"MBM245666","MBM245666",NA,NA,"811",NA,NA,"27729",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"128","2015-10-28 13:51:19-02","MNHN","RECOLNAT_MNHN_P","P00753251","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, A.","1891","2","18","Brésil",NA,NA,"Rio de Janeiro : Alto Macahé",NA,NA,NA,NA,"Reçu le 10 novembre 1892 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753251' target='other'> <mi>dwc_moreinfo</mi></a>","P00753251","P00753251_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"type",NA,NA,"18563",NA
"129","2015-09-04 03:54:14-03","MNHN","RECOLNAT_MNHN_P","P00753252","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, A.","1891","2","18","Brésil",NA,NA,"Rio de Janeiro : Alto Macahé",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753252' target='other'> <mi>dwc_moreinfo</mi></a>","P00753252","P00753252_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"type",NA,NA,"18563",NA
"130","2015-09-28 18:00:32-03","MNHN","RECOLNAT_MNHN_P","P00753253","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, A.","1883","2",NA,"Brésil",NA,NA,"Province de Rio de Janeiro : Tijuca par Mallemont",NA,NA,NA,NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00753253' target='other'> <mi>dwc_moreinfo</mi></a>","P00753253","P00753253_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,"syntype",NA,NA,"14345",NA
"131","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175131","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Smith, L.B.|Klein, R.M.","1965","1","20","Brasil","Paraná","Ponta Grossa","Brazil. Paraná, Mun. Ponta Grossa, mixed forest, Lagoa Dourada, Vila Velha. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.03333","-25.21667",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175131' target='other'> <mi>dwc_moreinfo</mi></a>","P02175131","P02175131_01","788",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"14876",NA
"132","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175132","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Saint-Hilaire, A. de","1816","1","1","Brésil","São Paulo",NA,"Brésil. Province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175132' target='other'> <mi>dwc_moreinfo</mi></a>","P02175132","P02175132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C2 1451",NA
"133","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175133","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Rambo, B.","1951","1","18","Brasil","Rio Grande do Sul",NA,"Brésil. Rio G. do Sul, Lagõa dos Quadros prope Osorio. Rio Grande do Sul, Sul, Brasil, América do Sul",NA,NA,NA,NA,"Genera et Species Plantarum Argentinarum. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175133' target='other'> <mi>dwc_moreinfo</mi></a>","P02175133","P02175133_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"49801",NA
"134","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175135","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Mosén, H.","1874","4","1","Brasil","São Paulo",NA,"Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175135' target='other'> <mi>dwc_moreinfo</mi></a>","P02175135","P02175135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"1737",NA
"135","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175136","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Glaziou, A.","1907","1","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175136' target='other'> <mi>dwc_moreinfo</mi></a>","P02175136","P02175136_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA
"136","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175137","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Mosén, H.","1873","8","5","Brasil","São Paulo",NA,"Brésil. Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175137' target='other'> <mi>dwc_moreinfo</mi></a>","P02175137","P02175137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"375",NA
"137","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175138","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Mosén, H.","1875","12","10","Brasil","São Paulo",NA,"Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175138' target='other'> <mi>dwc_moreinfo</mi></a>","P02175138","P02175138_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"4441",NA
"138","2015-09-03 21:14:01-03","MNHN","RECOLNAT_MNHN_P","P02175134","PreservedSpecimen",NA,"Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez",NA,NA,NA,NA,"Hatschbach, G.|Smith, L.","1967","2","24","Brasil","Paraná","Ponta Grossa","Lagoa Dourada. Ponta Grossa, Paraná, Sul, Brasil, América do Sul","-50.1618995666504","-25.0949993133545",NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02175134' target='other'> <mi>dwc_moreinfo</mi></a>","P02175134","P02175134_01",NA,NA,NA,NA,NA,"46557",NA,"auto",NA,"hb",NA,NA,NA,NA,"16059",NA
"139","2020-12-11 11:43:34-03","UFMG","BHCB","42113","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:23-03","UFPR","UPCB","63063","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Ribas, O.S.","2009","02",NA,"Urben-Filho, A.","2008","08","21","Brasil","Paraná","Telêmaco Borba","Atrás do alojamento.","-50.7","-24.05","-50.7","-24.05",NA,NA,NA,NA,NA,"102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:18:23-03","UFPR","UPCB","55472","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Tardivo, R.C.",NA,NA,NA,"Kersten, R.",NA,NA,NA,"Brasil","Paraná","Lapa",NA,"-49.7158012390137","-25.7696990966797",NA,NA,"Epífita, pétalas pequenas, rosadas. Floresta ombrófila mista ribeirinha aluvial, grandes remanescentes da mata original..",NA,NA,NA,NA,"1024",NA,NA,"49965",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:18:23-03","UFPR","UPCB","33194","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Tardivo, R.C.","1998","03","25","Cervi, A.C.","1998","02","18","Brasil","Santa Catarina","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,"Epífita, flor azul, freqüente..",NA,NA,NA,NA,"6482",NA,NA,"9090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:18:23-03","UFPR","UPCB","42088","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","mallemontii","Tillandsia mallemontii","Glaz. ex Mez","Cervi, A.C.","2000","03","03","Cervi, A.C.","2000","01","20","Brasil","Santa Catarina","Tijucas",NA,"-48.6335983276367","-27.2413997650146",NA,NA,"Epífita com flores roxas. Bastante comum. Alt. 20m s.n.m..",NA,NA,NA,NA,"6996",NA,NA,"19338",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
