"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"224","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","s.n.","2003","09","05","Southern America","Brasil","Pará","Moju","Localizada às margens do rio Moju, à 140 Km da cidade de Moju.","-48.7689018249512","-1.88389003276825",NA,"Árvore 20m alt. x 16,24cm DAP; base reta; fuste cilindrico; ritidoma marrom esverdeado, de aparência suja e rugosa; casca morta marrom; casca viva caramelo; alburno amarelado;",NA,NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"225","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","s.n.","2003","09","03","Southern America","Brasil","Pará","Moju","Localizada às margens do rio Moju, à 140 Km da cidade de Moju.","-48.7689018249512","-1.88389003276825",NA,"Árvore 13m alt. x 17,51cm DAP; base digitada; fuste acanalado; ritidom marrom esverdeado; casca morta rosada; casca viva róseo bem claro; compactada; alburno amarelado; presença de seiva.",NA,NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"226","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","s.n.","2003","09","05","Southern America","Brasil","Pará","Moju","Localizada às margens do rio Moju, à 140 Km da cidade de Moju.","-48.7689018249512","-1.88389003276825",NA,"Árvore 12m alt. x 17,19cm DAP; base reta; fuste tortuoso; ritidoma marrom esverdeado, com a aparência suja, apresentando lenticelas; casca morta vermelha; casca viva avermelhada; presença de chamas; alburno amarelo.",NA,NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"227","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","s.n.","2003","09","03","Southern America","Brasil","Pará","Moju","Localizada as margens do rio Moju, à 140 Km da cidade do Moju.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 25m alt. x 55,1cm DAP; base com sapopemas, côncavas; fuste acanalado; ritidoma aparência de sujo, com lenticelas; casca morta roxa; casca viva amarela; alburno amarelo; cheiro travoso.",NA,NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"228","2021-04-08 17:40:34-03","EAO","IAN","179389","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Freitas, JC","Carmo, NAS do; Monteiro, ECS; Freitas, JC; Silva, AR da; Farias, MCR; Portilho, SR","50","2003","09","03","Southern America","Brasil","Pará","Moju","Localizada as margens do rio Moju, à 140 Km da cidade do Moju.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 15m alt. x 47,13cm DAP; base reta; fuste reto; ritidoma marrom, áspero com desprendimentos esfoliantes; casca morta roxa; casca viva cinza; alburno amarelo claro; cheiro travoso. Frutos secos.","IAN179389",NA,NA,NA,"2003","12",NA,NA,"186920","auto",NA,NA,NA,NA,NA
"229","2021-04-08 17:40:34-03","EAO","IAN","XILO7281X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","2003","08","14","Southern America","Brasil","Pará","Novo Repartimento",NA,"-49.7963981628418","-4.33056020736694",NA,NA,"IANXILO7281X",NA,NA,NA,NA,NA,NA,NA,"155142","auto",NA,NA,NA,NA,NA
"230","2021-04-08 17:40:34-03","EAO","IAN","XILO7307X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","2003","08","15","Southern America","Brasil","Pará","Novo Repartimento",NA,"-49.7963981628418","-4.33056020736694",NA,NA,"IANXILO7307X",NA,NA,NA,NA,NA,NA,NA,"155142","auto",NA,NA,NA,NA,NA
"231","2021-04-08 17:40:34-03","EAO","IAN","XILO7281X","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"sc","s.n.","2003","08","14","Southern America","Brasil","Pará","Novo Repartimento",NA,"-49.7963981628418","-4.33056020736694",NA,NA,"IANXILO7281X",NA,NA,NA,NA,NA,NA,NA,"155142","auto",NA,NA,NA,NA,NA
"232","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Nascimento, MP do; Lima, APR de; Ribeiro, JS; Silva, SS da; Silva, FCMA; Hopkins, MJG; Nascimento","s.n.","2003","11","28","Southern America","Brasil","Pará","Novo Repartimento","Fazenda Arataú UT- 05","-49.7963981628418","-4.33056020736694",NA,"Árvore de 30m alt. x 170cm DAP; base com sapopemas pequenos; tronco acanalado; ritidoma marrom com estrias verticais, presença de musgos verdes, aparência suja; casca morta marrom, 1mm espess.; casca viva marrom claro avermelhada, 3mm espess.; alburn",NA,NA,NA,NA,"2003","11",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"233","2021-04-08 17:40:34-03","EAO","IAN","179337","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Nascimento, MP do","Lima, APR de; Ribeiro, JS; Silva, SS da; Silva, FCMA; Hopkins, MJG; Nascimento, MP do","34","2003","11","27","Southern America","Brasil","Pará","Novo Repartimento","Fazenda Arataú UT- 05","-49.7963981628418","-4.33056020736694",NA,"Árvore de base reta; tronco cilindrico; ritidoma marrom acinzentado; casca morta marrom escuro, 0,7mm espess.; casca viva marrom claro, 0,5cm espess.; alburno amarelo; cheiro verde fraco.","IAN179337",NA,NA,NA,"2003","11",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"234","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Monteiro, CR; Barbosa, MG","s.n.","2004","08","31","Southern America","Brasil","Pará","Novo Repartimento","Juruá Florestal Ltda., Rodovia Transamazônica Km 205, Fazenda Arataú.","-49.7963981628418","-4.33056020736694",NA,"Árvore de 30 m alt. x 56,3 cm DAP; base acanalada; fuste acanalado; ritidoma esverdeado com manchas brancas com estrias finas; casca morta marrom 1 mm; casca viva alaranjada clara com estrias finas 0,5 cm; alburno alaranjada claro.",NA,NA,NA,NA,"2004","09",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"235","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","15","Southern America","Brasil","Pará","Novo Repartimento","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694",NA,"Árvore de 32 m alt. x 54 cm DAP; base com sapopemas à 30 cm do solo, retas, assimétrica; fuste acanalado; ritidoma marrom, acinzentado; casca morta marrom-escura, 1 mm espess.; casca viva amarela, alaranjada, 1 cm espess., com marcas de chama; albur",NA,NA,NA,NA,"2003","09",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"236","2021-04-08 17:40:34-03","EAO","IAN","7281","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","14","Southern America","Brasil","Pará","Novo Repartimento","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694",NA,"Árvore de 27 m alt. x 52 cm DAP; base acanalada; fuste tortuoso; ritidoma marrom escuro, fendido, lenticelado tipo rede, bem finas; casca morta marrom, escura, menor que 1mm espess.; casca viva amarelo, clara, 0,5 cm espess., com pontu","IAN007281","IAN007281_f",NA,NA,"2003","09",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"237","2021-04-08 17:40:34-03","EAO","IAN","7309","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","15","Southern America","Brasil","Pará","Novo Repartimento","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694",NA,"Árvore de 32 m alt. x 54 cm DAP; base com sapopemas à 30 cm do solo, retas, assimétrica; fuste acanalado; ritidoma marrom, acinzentado; casca morta marrom-escura, 1 mm espess.; casca viva amarela, alaranjada, 1 cm espess., com marcas","IAN007309","IAN007309_f",NA,NA,"2003","09",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"238","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Carmo, NAS do; Freitas, JC; Nascimento, MP do; Silva-e-Silva, AE; Santos, IS","s.n.","2003","08","14","Southern America","Brasil","Pará","Novo Repartimento","Rodovia Transamazônica Km 206, fazenda Aratú.","-49.7963981628418","-4.33056020736694",NA,"Árvore de 27 m alt. x 52 cm DAP; base acanalada; fuste tortuoso; ritidoma marrom escuro, fendido, lenticelado tipo rede, bem finas; casca morta marrom, escura, menor que 1mm espess.; casca viva amarelo, clara, 0,5 cm espess., com pontuações; alburno",NA,NA,NA,NA,"2003","09",NA,NA,"155142","auto",NA,NA,NA,NA,NA
"239","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Ferreira, GC","Ferreira, GC; Nascimento, MP do","s.n.","2004","09","11","Southern America","Brasil","Pará","Paragominas","Área de experimento do projeto Dendrogene, convênio com Cikel Brasil Verde S.A.","-47.3527984619141","-2.99583005905151",NA,"Árvore de 18m alt. x 65cm CAP; base digitada; fuste reto, fenetrado; ritidoma marrom-escuro, acinzentado por manchas de líquens, estriado; casca morta marrom, 1mm espess.; casca viva marrom-avermelhada, 5mm espess.; alburno amarelado.",NA,NA,NA,NA,"2004","09",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"240","2021-04-08 17:40:34-03","EAO","IAN","178916","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Assunção, PACL","Procópio, LC; Freitas, JC; Nascimento, MP do; Assunção, PACL","502","2003","04","16","Southern America","Brasil","Pará","Paragominas","Àrea de exploração da Indústria Madeireira Cikel; área de exploração 2003 do Projeto Dendrogene.","-47.3527984619141","-2.99583005905151",NA,"Árvore com ca. de 20m alt. x 25cm DAP; base com sapopemas tabulares; tronco fenestrado; ao corte, casca morta fina; casca viva amarelo-clara, alburno creme.","IAN178916",NA,NA,NA,"2003","04",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"241","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Tavares, SC; Procópio, LC; Melo, ATS de; Costa, MO","s.n.","2004","08","30","Southern America","Brasil","Pará","Paragominas","Área Experimental do Dendrogene.","-47.3527984619141","-2.99583005905151",NA,"Árvore de 65cm DAP; base acanalada; fuste cilíndrico; casca morta marrom, 1mm espess.; casca viva castanho escuro, 5mm espess.; alburno amarelo, 3cm espess.",NA,NA,NA,NA,"2004","10",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"242","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Costa, MO; Procópio, LC; Melo, ATS de; Tavares, SC","s.n.","2004","08","27","Southern America","Brasil","Pará","Paragominas","Área Experimental do Dendrogene.","-47.3527984619141","-2.99583005905151",NA,"Árvore de 16m alt. x 130cm CAP; base digitada; fuste acanalado com fendas; ritidoma marrom, liso; casca morta verde, 1mm espess.; casca viva vermelha, 5mm espess.",NA,NA,NA,NA,"2004","10",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"243","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Oliveira, MCO; Neto, JGS","s.n.","2001","11","21","Southern America","Brasil","Pará","Paragominas","UT8-1520","-47.3527984619141","-2.99583005905151",NA,"Árvore com 24m de altura e DAP 44cm; base com sapopemas de até 2m de altura; ritidoma marrom com manchas e estrias verticais; casca morta marrom, fina (1mm); casca viva marrom-clara (4mm), alburno creme-claro.",NA,NA,NA,NA,"2001","12",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"244","2021-04-08 17:40:34-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cordeiro, MR","Oliveira, MCO; Neto, JGS","s.n","2001","11","21","Southern America","Brasil","Pará","Paragominas","UT8-1520","-47.3527984619141","-2.99583005905151",NA,"Árvore com 24m alt. x DAP 44cm; base com sapopemas de até 2m alt.; ritidoma marrom com manchas e estrias verticais; casca morta marrom, fina (1mm); casca viva marrom-clara (4mm); alburno creme-claro.",NA,NA,NA,NA,"2001","12",NA,NA,"186685","auto",NA,NA,NA,NA,NA
"245","2021-04-08 17:40:34-03","EAO","IAN","165401","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Nitta, A","17238","1996","09","12","Southern America","Brasil","Pará","Santa izabel do Pará",NA,"-48.1605987548828","-1.29860997200012",NA,NA,"IAN165401",NA,NA,NA,NA,NA,NA,NA,"27708","auto",NA,NA,NA,NA,NA
"246","2021-04-08 17:40:34-03","EAO","IAN","165401","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Nitta, A","17238","1996","09","12","Southern America","Brasil","Pará","Santa izabel do Pará",NA,"-48.1605987548828","-1.29860997200012",NA,NA,"IAN165401",NA,NA,NA,NA,NA,NA,NA,"27708","auto",NA,NA,NA,NA,NA
"247","2021-04-08 17:40:34-03","EAO","IAN","194792","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Antônio, LC","PSACF772","2013","01","03","Southern America","Brasil","Pará","Vitória do Xingu","Sítio Belo Monte, (UTM: 9650664N/ 412878E).","-52.0099983215332","-2.88000011444092",NA,NA,"IAN194792",NA,NA,NA,NA,NA,NA,NA,"79439","auto",NA,NA,NA,NA,NA
"248","2021-04-08 17:40:34-03","EAO","IAN","195266","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Caesalp.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Arruda, LC","PSACF934","2013","02","09","Southern America","Brasil","Pará","Vitória do Xingu","Sitio Canais e Diques","-52.0099983215332","-2.88000011444092",NA,NA,"IAN195266",NA,NA,NA,NA,NA,NA,NA,"79439","auto",NA,NA,NA,NA,NA
"249","2019-10-09 11:17:27-03","UFBA","ALCB","125880","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cardoso, D","Cardoso, D; Komura, DL; Zé Adailton","3444","2013","04","09","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.083056","-0.126944",NA,"ca. 15 m alt. Folhas com folíolos papiráceos e nectários atrovináceos. Frutos imaturos verde-castanhos e maduros amarronzados coletados no chão. Endocarpo dos frutos imaturos brancos e sementes amareladas.","ALCB048834","ALCB048834","198","198","2013","04","-67.083056","-0.126944",NA,NA,NA,NA,NA,NA,NA
"250","2019-10-09 11:17:27-03","UFBA","ALCB","125883","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.","Cardoso, D","Cardoso, D; Komura, DL; Zé Adailton","3450","2013","04","09","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, morro da Boa Esperança, no entorno da cidade.","-67.083333","-0.1275",NA,"ca. 15 m alt. Folhas com folíolos papiráceos e nectários atrovináceos. Frutos imaturos verde-castanhos e maduros amarronzados coletados no chão. Endocarpo do fruto imaturos brancos e sementes amareladas.","ALCB048743","ALCB048743","183","183","2013","04","-67.083333","-0.1275",NA,NA,NA,NA,NA,NA,NA
"251","2019-10-09 11:17:27-03","UFBA","ALCB","06185","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Pires, MJ","3104","1951","02","23","Southern America","Brasil","Pará","Belém","Perto de Belém","-48.5043983459473","-1.4558299779892",NA,NA,"ALCB028514","ALCB028514",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"252","2019-10-09 11:17:27-03","UFBA","ALCB","17793","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Mesquita, AL","364","1982","03","18","Southern America","Brasil","Pará","Belém","Reserva do Mocambo","-48.5043983459473","-1.4558299779892",NA,"18m de altura. Flores amarelas. Botões florais.; Terra firme. Argilo-arenoso.","ALCB028513","ALCB028513",NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"253","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335122","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Silva NT",NA,"1969","05","18","Southern America","Brazil",NA,NA,"Amazonia, Pará, Jari, estrada entre Monte Dourado e Munguba, km 4.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335122 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335122","NL-U1335122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"254","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U.1335070","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Mexia YEJ",NA,"1931","07","17","Southern America","Brazil",NA,NA,"State of Pará Districto Acará. Thomé Assú.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1335070 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1335070","NL-U1335070",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"255","2020-02-08 09:08:24-03","NBC","NL-BOTANY","WAG.1636400","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Burger D",NA,"1947","01","22","Southern America","Surinam",NA,NA,"District Coronie. Hoofdriv. Wayambo. Dorp: Vosberg (Fossibergi).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1636400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1636400","NL-WAG1636400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"256","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L 0571630","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Botanisch Laboratorium Leiden",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200571630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0571630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"257","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L 0573054","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Landsbosbeheer Suriname",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200573054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0573054",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"258","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L 0573055","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Dakamballi (Aeow). Wakafoe (K). Zanderi I.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200573055 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0573055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"259","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.1064680","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Dakamballi (Aeow). Wakafoe (K). Zanderi I.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1064680","NL-L1064680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw119",NA,NA
"260","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.1064681","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Stahel G",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Dakamballi (Aeow). Wakafoe (K). Zanderi I.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1064681","NL-L1064681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw119",NA,NA
"261","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.1064682","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1064682","NL-L1064682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5400",NA,NA
"262","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.1064683","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1064683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1064683","NL-L1064683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050966 | Uw 5400",NA,NA
"263","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.3813755","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hoffman B",NA,"2005","11","22","Southern America","Surinam",NA,NA,"Plants of the Guianas. Sipaliwini. Upper Suriname R., Gran Lio, Awarradan vicinity, 1.5 km at 170° from tourist camp island (acces from Sandu Matu creek trailhead).","-55.607627","3.829727",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3813755 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3813755","NL-L3813755",NA,NA,NA,NA,"-55.607627","3.829727",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"264","2020-02-08 09:08:24-03","NBC","NL-BOTANY","U 0276963","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Unknown",NA,"1954","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276963 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw5410",NA,NA
"265","2020-02-08 09:08:19-03","NBC","NL-BOTANY","L.3884752","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Caes.","Vouacapoua","americana","Vouacapoua americana","Aubl.",NA,"Hoffman B",NA,"2005","05","05","Southern America","Surinam",NA,NA,"Sipaliwini. 3km S (190°) from Kwamalasamutu village center, accass trail from confl. Peritu Eeku (Creek) and Sipaliwini R (1.0 ha research plot KW4).","-56.788889","2.325",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3884752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3884752","NL-L3884752",NA,NA,NA,NA,"-56.788889","2.325",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
