"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"89","2020-06-29 11:29:51-03","UFRJ","RFA","9136","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Cezio Pereira","111","1969","10","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes","-43.2075004577637","-22.9027996063232",NA,"Ramo frutífero","RFA40886",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-29 11:29:51-03","UFRJ","RFA","7813","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","E. Pereira","E.P.R. Reges",NA,"1965","05","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"RFA40900",NA,NA,NA,NA,"57442","auto",NA,NA,"1979","06","30",NA,NA,NA,NA,NA,NA
"91","2020-11-13 09:19:22-03","UFRJ","RFA","26256","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","46/65","2001","01","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar/Macaé de Cima, Sítio Cabana Flor da Montanha.","-42.406389","-22.354722",NA,"Árvore, 5m de altura, 35cm de DAP, folha discolor verde, botões verdes, comum no local.","RFA35658",NA,"700","700",NA,NA,NA,"42º24'23''W","22º21'17''S","2001","07","24",NA,NA,NA,NA,NA,NA
"92","2020-11-13 09:19:22-03","UFRJ","RFA","26729","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","55/69","2001","02","02",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Lumiar/Macaé de Cima.","-42.408611","-22.358056",NA,"Parasita, 4m de altura, 10cm de DAP, folha discolor verde, fruto deiscente verde, flor de botões verdes, comum no local.","RFA35664",NA,"970","970",NA,NA,NA,"42º24'31''W","22º21'29''S","2001","07","24",NA,NA,NA,NA,NA,NA
"93","2020-11-13 09:19:22-03","UFRJ","RFA","26882","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","21/73","2001","02","17",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Lumiar, Sítio dos Lírios Brancos.","-42.3825","-22.373333",NA,"Árvore, 5m de altura, 15cm de DAP, folha verde discolor, flor com cálice verde e corola amarela, comum no local.","RFA35657",NA,"700","700",NA,NA,NA,"42º22'57''W","22º22'24''S","2001","07","24",NA,NA,NA,NA,NA,NA
"94","2020-11-13 09:19:22-03","UFRJ","RFA","26930","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A. Quinet","A. Quinet","15/26","2000","07","31",NA,"Brasil","Rio de Janeiro","Nova Friburgo","5º Distrito, Santa Lúcia.","-42.291389","-22.384444",NA,"Arbusto, 2,5m de altura, 10cm de DAP, folhas discolor verde, fruto verde, exudado alvo e leitoso, comum no local.","RFA35659",NA,"650","650",NA,NA,NA,"42º17'29''W","22º23'4''S","2000","09","01",NA,NA,NA,NA,NA,NA
"95","2020-11-13 09:19:22-03","UFRJ","RFA","27168","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","24/76","2001","03","04",NA,"Brasil","Rio de Janeiro","Magé","Distrito de Piabetá, Estrada do Matão.","-43.117222","-22.567222",NA,"arbusto, 3m de altura, 10cm de DAP, comum no local, folha verde discolor, flor com cálice verde e corola rosa.","RFA35656",NA,"250","250",NA,NA,NA,"43º7'2''W","22º34'2''S","2001","07","24",NA,NA,NA,NA,NA,NA
"96","2020-11-13 09:19:22-03","UFRJ","RFA","27660","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","50/89","2001","04","24",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar/Sibéria, Sítio Pouso Certo.","-42.388611","-22.348056",NA,"Árvore, 4m de altura, 25cm de DAP, folha discolor verde, flor de cálice verde e corola rosa, comum no local.","RFA35663",NA,"600","600",NA,NA,NA,"42º23'19''W","22º20'53''S","2001","04","24",NA,NA,NA,NA,NA,NA
"97","2020-11-13 09:19:22-03","UFRJ","RFA","27845","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","A. Quinet","16/94","2001","05","18",NA,"Brasil","Rio de Janeiro","Lumiar","Sítio Arco Íris.","-42.405556","-22.355278",NA,"Árvore, 5m de altura, 40cm de DAP, folha discolor verde, flor com botões verdes, comum no local.","RFA35660",NA,"550","550",NA,NA,NA,"42º24'20''W","22º21'19''S","2001","09","12",NA,NA,NA,NA,NA,NA
"98","2020-11-13 09:19:22-03","UFRJ","RFA","29537","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Mario Gomes","F. B. Pereira","21/128","2001","11","18",NA,"Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice, Sítio do Mineiro, Fazenda dos Torres.","-44.200833","-22.8575",NA,"Arbórea, fruto de cor vinho, raiz vermelha, folha verde, caule cinza, rara no local.","RFA35668",NA,"566","566",NA,NA,NA,"44º12'3''W","22º51'27''S","2010","04","09",NA,NA,NA,NA,NA,NA
"99","2020-06-29 11:29:51-03","UFRJ","RFA","33617","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Machado, N.C.; Konno, T.U.P. 1034; Costa, A.F.; Pederneiras, L.C.; Alcantara, V.S.; França, C.","6","2007","10","17",NA,"Brasil","Rio de Janeiro","Carapebus","PARNA Restinga de Jurubatiba. Fazenda São Lazaro, mata de restingta a ca. de 500 m da linha do trem","-41.330833","-22.14",NA,"Árvore ca. de 3 m de altura. Folhas crassas, planta masculina; flores brancas com base interna das pétalas róseas, anel de resina ao redor dos estames.","RFA33555",NA,NA,NA,NA,NA,NA,"41º19'51''W","22º8'24''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-06-29 11:29:51-03","UFRJ","RFA","35743","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Luana S. B. Calazão","Simone Charles","1","2009","11","07",NA,"Brasil","Rio de Janeiro","Macaé","Parque Nacional da Restinga de Jurubatiba","-41.695556","-22.303611",NA,"Arbusto. Flor avermelhada internamente e branca externamente; simetria actinomorfa; visitada por libélula","RFA23067",NA,NA,NA,NA,NA,NA,"41º41'44''W","22º18'13''S","2009","12","18",NA,NA,NA,NA,NA,NA
"101","2020-06-29 11:29:51-03","UFRJ","RFA","35776","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Mario Gomes","Mario Gomes","1019","2010","02","04",NA,"Brasil","Rio de Janeiro","Rio Claro","Distrito de Lídice, Fazenda Pinheiros, proximidades do Rio Parado","-44.233333","-22.85",NA,"Arbusto com copa difusa; ramos pendentes, cobertos por líquens; folhas sub carnosas, discolores; flores com cálice verde, corola vinosa na metade inferior e branca na metade superior; botões florais verdes; látex amarelado, rara no loc","RFA48032",NA,"650","650",NA,NA,NA,"44º14'W","22º51'S","2010","02","04",NA,NA,NA,NA,NA,NA
"102","2020-06-29 11:29:51-03","UFRJ","RFA","31250","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","C.M. Vieira","M.A. Louzada; J.C. Gomes",NA,"2002","00","00",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Mata de encosta. Coletas da amostragem fitossociológica. Parcela: P2; Ind.: 178","-44.3180999755859","-23.0067005157471",NA,"Coletas da amostragem fitossociológica Parcela: P2, Ind.: 178","RFA20476",NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 11:29:51-03","UFRJ","RFA","34603","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.C.M. Vieira","A.L. Guimarães","2","2008","04","03",NA,"Brasil","Rio de Janeiro","Maricá","APA particular da Restinga de Barra de Maricá, estrada Principal (beira da estrada)","-42.8185997009277","-22.9193992614746",NA,"Arbusto, folhas lanceoladas, flores brancas com centro vermelho, frutos pequenos e redondos. Flores femininas isoladas, comum no local. Material contendo galhas de cecidomídeo nas folhas","RFA40837",NA,NA,NA,NA,"20726","auto",NA,NA,"2008","04","03",NA,NA,NA,NA,NA,NA
"104","2020-06-29 11:29:51-03","UFRJ","RFA","39550","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","André Luis A. Guimarães","Guimarães","9","2013","08","14",NA,"Brasil","Rio de Janeiro","Maricá","APA particular da Restinga de Barra de Maricá, estrada Principal (beira da estrada), próximo da estação da INFRAERO","-42.8185997009277","-22.9193992614746",NA,"Arbusto, folhas lanceoladas, flores brancas com centro vermelho, frutos pequenos e redondos. Flores femininas isoladas, comum no local. Material contendo galhas de cecidomídeos nas folhas","RFA24522",NA,NA,NA,NA,"20726","auto",NA,NA,"2013","08","14",NA,NA,NA,NA,NA,NA
"105","2020-06-29 11:29:51-03","UFRJ","RFA","39551","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","André Luis A. Guimarães","Guimarães","7","2013","08","14",NA,"Brasil","Rio de Janeiro","Maricá","APA particular da Restinga de Barra de Maricá, Estrada Principal (beira de estrada) da Lagoa","-42.8185997009277","-22.9193992614746",NA,"Arbusto, folhas lanceoladas, flores brancas com centro vermelho, frutos pequenos e redondos. Flore femininas isoladas, comum no local. Material contendo galhas de cecidomídeo nas folhas","RFA24523",NA,NA,NA,NA,"20726","auto",NA,NA,"2013","08","14",NA,NA,NA,NA,NA,NA
"106","2020-06-29 11:29:51-03","UFRJ","RFA","34602","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.C.M. Vieira","A.L. Guimarães","3","2008","04","03",NA,"Brasil","Rio de Janeiro","Maricá","APA particular da Restinga de Barra de Maricá, Interior da Restinga, moita fechada de Clusia em Vale entre 2 dunas","-42.8185997009277","-22.9193992614746",NA,"Arbusto, folhas lanceoladas, flores brancas com centro vermelho. Flores masculinas isoladas, comum no local","RFA40838",NA,NA,NA,NA,"20726","auto",NA,NA,"2008","04","03",NA,NA,NA,NA,NA,NA
"107","2020-06-29 11:29:51-03","UFRJ","RFA","21662","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.A.M. Barros","A.A.M. de Barros","26","1986","08","30",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,"Planta anã com 50 cm de altura. Flores com pétalas brancas e o interior de cor vinho","RFA40905",NA,NA,NA,NA,"20726","auto",NA,NA,"1986","10","02",NA,NA,NA,NA,NA,NA
"108","2020-06-29 11:29:51-03","UFRJ","RFA","21879","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.A.M. Barros","A.A.M. de Barros; K. Tanizak 23; A.L. Carvalho","97","1987","09","06",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,"Arbusto ca. 3 m de altura. frutos imaturos verdes e maduros avermelhados. Frequente. Fruto na carpoteca","RFA40892",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-06-29 11:29:51-03","UFRJ","RFA","21886","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.A.M. Barros","A.A.M. de Barros; K. Tanizak 36; A.L. Carvalho","105","1987","09","06",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,"Arbusto ca. 2,5 m de altura. Flores masculinas com pétalas brancas com base vermelha. Latescente. frequente","RFA40885",NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 11:29:51-03","UFRJ","RFA","22563","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","A.A.M. Barros","A.A.M. de Barros; R.M.A. Lemos; M.S. Vicente","350","1988","06","11",NA,"Brasil","Rio de Janeiro","Maricá","Barra de Maricá","-42.8185997009277","-22.9193992614746",NA,"Arbusto ca. 2 m de altura. Flores masculinas creme com fundo vinho. Visitada por vespas. Latescente","RFA40895",NA,NA,NA,NA,"20726","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 11:29:51-03","UFRJ","RFA","21310","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"J.P.P. Carauta","4869","1984","05","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto da Boa Vista, estrada da Vista Chinesa km 2, em frente ao prédio do centro de Botânica","-43.2075004577637","-22.9027996063232",NA,"Arbusto muito ornamental com belos frutos vermelhos","RFA40889",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-13 09:19:22-03","UFRJ","RFA","12771","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","G. Pabst","E. Richter","s.n.","1961","08","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada do Redentor, Serra da carioca","-43.2075004577637","-22.9027996063232",NA,NA,"RFA40887",NA,NA,NA,NA,"57442","auto",NA,NA,"1961","08","29",NA,NA,NA,NA,NA,NA
"113","2020-06-29 11:29:51-03","UFRJ","RFA","4662","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"P. Occhioni","190","1945","04","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Redentor","-43.2075004577637","-22.9027996063232",NA,"Árvore mediana; flor branco-rosea","RFA40899",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-06-29 11:29:51-03","UFRJ","RFA","12769","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"G. Pabst","7340","1963","03","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Marapendi","-43.2075004577637","-22.9027996063232",NA,"Arbusto de 2 m de altura; Flores alvas, base das pétalas avermelhadas","RFA40884",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2016-10-18 16:24:31-02","UNEMAT","TANG","196","S","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Silva, CA","72","2007","02","19",NA,"Brasil","Mato Grosso","Tangará da Serra","Córrego São José","-57.4858016967773","-14.6194000244141",NA,",","TANG000000196",NA,NA,NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-30 12:37:09-03","EAO","IAN","114725","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Maguire, B; Maguire, CK","44587","1959","12","12","Southern America","Brasil","Rio de Janeiro","Guanabara","Occasional in forest reserve at 500m. Restinga de Jacarepaguá, Recreio dos Bandeirantes.",NA,NA,NA,NA,"IAN114725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-30 12:37:09-03","EAO","IAN","41804","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN041804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-01-20 14:40:22-03","UPM","MACK","3235","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","F. Schunle",NA,"D. Matozaco","s/n","2012","10","09",NA,"Brasil","SP","Ubatuba","Praia de Itamambuca","-45.0699996948242","-23.4300003051758",NA,NA,"HMACK00003235-D.Matozacos/n-9/10/2012,PraiadeItamambuca,Ubatuba,SP,Brasil",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-12-04 15:25:02-03","PUCPR","HUCP","18035","S","Plantae","Eudicotiledonea",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Selusniaki, M","Selusniaki, M","1018","2006","05",NA,NA,"Brasil","Paraná","Curitiba","Campus da PUC","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00010244","HUCP00010244",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-10-09 11:12:58-03","UFBA","ALCB","130196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30051","2017","12","01","Southern America","Brasil","Bahia","Conceição do Coité","Serra do Mucambo.","-39.474167","-11.943889",NA,"de ca 6 m de altura. Folhas carnosas. Flores com pétalas róseas, com base avermelhada.","ALCB047750","ALCB047750","553","553",NA,NA,NA,"-39.474167","-11.943889","2018","01",NA,NA,NA,NA,NA,NA,NA
"121","2019-10-09 11:12:58-03","UFBA","ALCB","108783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Guedes, ML; Rodarte, ATA","Guedes, ML","19592","2012","04","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","-42.902222","-22.974722",NA,"folhas crassas. Flores masculinas, pétalas alvas, base vermelha, anel resinifero.","ALCB038010","ALCB038010",NA,NA,NA,NA,NA,"-42.902222","-22.974722","2012","04",NA,NA,NA,NA,NA,NA,NA
"122","2019-10-09 11:12:58-03","UFBA","ALCB","108799","PreservedSpecimen","Plantae","Dicotyledon",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Guedes, ML; Rodarte, ATA","Guedes, ML","19622","2012","04","07","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","-42.901111","-22.971667",NA,"ca. 2,5 m alt. Indivíduo feminino. Flores com pétalas de base vermelha. Frutos jovens, verdes.","ALCB038009","ALCB038009",NA,NA,NA,NA,NA,"-42.901111","-22.971667","2012","04",NA,NA,NA,NA,NA,NA,NA
"123","2020-02-08 09:53:07-03","NBC","NL-BOTANY","U.1215400","PreservedSpecimen","Plantae",NA,"Malpighiales","Guttiferae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Pereira E",NA,"1967","04","24","Southern America","Brazil",NA,NA,"Brasil: Estado do Rio de Janeiro, Serro da Estrela.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1215400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1215400","NL-U1215400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"124","2020-02-08 09:53:07-03","NBC","NL-BOTANY","U.1215401","PreservedSpecimen","Plantae",NA,"Malpighiales","Guttiferae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Martinelli G; Simonis JE",NA,"1983","02","03","Southern America","Brazil",NA,NA,"Brazil, Estado do rio de Janeiro, Município de Teresópolis, Parque Nacional da Serra dis Orgãos, Sub-sede, margens do Rio Soberbo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1215401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1215401","NL-U1215401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"125","2020-11-04 10:55:23-03","ESALQ","ESA","135835","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","M. Gomes","C.R. Mendonça","10.0","2014","04","22",NA,"Brasil","Rio de Janeiro","Santa Maria Madalena",NA,"-42.0080986022949","-21.9552993774414",NA,NA,"ESA135835",NA,NA,NA,NA,"30526","auto",NA,NA,"2014","11","02",NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:04:58-03","ESALQ","ESA","46932","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V.","Leitão Filho, H.F. et al.","34790.0","1996","02","02",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA046932","ESA046932",NA,NA,NA,"34265","auto",NA,NA,"2003","01","01",NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:04:58-03","ESALQ","ESA","71959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Mariz, G.","Cruz, N.D.","21.0","1960","07","29",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA071959","ESA071959",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:04:58-03","ESALQ","ESA","17840","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Bittrich, V.","Furlan, A. et al.","1393.0","1994","04","14",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA017840","ESA017840",NA,NA,NA,"34265","auto",NA,NA,"2003","01","01",NA,NA,NA,NA,NA,NA
"129","2020-11-04 11:04:58-03","ESALQ","ESA","73015","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.","Hoehne, W.","Hoehne, W.","5632.0","1964","03","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA073015","ESA073015",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-11-04 11:04:58-03","ESALQ","ESA","123534","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata",NA,"Vieira, C.M.","Vieira, C.M.","109.0","1990","09","03",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, caminho para o sítio 1.","-42.5311012268066","-22.2819004058838",NA,NA,"ESA123534",NA,NA,NA,NA,"33190","auto",NA,NA,"1991","02","26",NA,NA,NA,NA,NA,NA
"131","2021-03-31 13:37:06-03","MN","R","211790","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Santos, N.; Machado, J.; Martins, J.; Sandim H.","5962","1965","01","22",NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-31 13:37:06-03","MN","R","211794","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Emmerich, M.","3605","1971","03","18",NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-31 13:37:06-03","MN","R","211791","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata var.oblongifolia","Engl.","Maguine, B.","Vianna, F.S.","3773","1950","12",NA,NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.oblongifolia",NA,NA,NA,NA,"1965","01",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-31 13:37:06-03","MN","R","211793","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata var.oblongifolia","Engl.",NA,"Santos, N.","5259","1964","11","13",NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.oblongifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-31 13:37:06-03","MN","R","211795","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata var.oblongifolia","Engl.","Maguine, B.","Santos, N.","5126","1964","05","10",NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.oblongifolia",NA,NA,NA,NA,"1965","01",NA,NA,NA,NA,NA,NA,NA
"136","2021-03-31 13:37:06-03","MN","R","211796","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata var.oblongifolia","Engl.","Maguine, B.","Santos, N.","5253","1964","08","16",NA,"Brasil","Rio de Janeiro","Jararepaguá",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.oblongifolia",NA,NA,NA,NA,"1965","01",NA,NA,NA,NA,NA,NA,NA
"137","2021-03-31 13:37:06-03","MN","R","217427","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Guimarães, A.L.A.","8","2013","08","14",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-31 13:37:06-03","MN","R","217426","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Clusia","lanceolata","Clusia lanceolata","Cambess.",NA,"Guimarães, A.L.A.","6","2013","08","14",NA,"Brasil","Rio de Janeiro","Maricá",NA,"-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
