"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","sex"
"109","2021-03-01 16:32:00-03","UNICAMP","UEC","103523","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Antar, GM","Félix, LP; Laforge, A","s.n.","1996","04","05","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"UEC095211","UEC095211",NA,"Arbusto, flores róseas. Terrenos encapoeirados.",NA,NA,NA,NA,"Magnoliopsida",NA,"2019","56988","auto","02",NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:32:09-03","UNICAMP","UEC","5675","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley, RM","Hatschbach, G","38711","1976","07","08","Brazil","Goiás","Morrinhos","-49.0993995666504","-17.7311000823975",NA,NA,NA,NA,"UEC041555","UEC041555","Marcelona.","Arbusto 1.5 m, flor lilás.; Campo junto a matinha de galeria.",NA,NA,NA,NA,"Magnoliopsida",NA,"1995","45214","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:32:09-03","UNICAMP","UEC","5674","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley, RM","Hatschbach, G","41444","1978","02","23","Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"UEC041556","UEC041556","Rio Mauricio.","Arbusto 1.5 m, flor lilás.; Brejo.",NA,NA,NA,NA,"Magnoliopsida",NA,"1995","20385","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:32:09-03","UNICAMP","UEC","179510","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Cordeiro, J","Geraldini, APB; et al.","s.n.","2013","03","29","Brazil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"1008","1008","UEC099183","UEC099183","Beira da Ferrovia - Km 51.","Subarbusto semi-ciófilo. Flores lilases.",NA,NA,NA,NA,"Magnoliopsida",NA,"2013","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-01-17 11:25:52-02","PUCRS","MPUC","18661","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","M.G. Buchoski",NA,NA,"1989","06","23","Argentina","Misiones","Concepcion de La Sierra",NA,NA,NA,NA,NA,NA,NA,NA,"Ruínas de Santa Maria",NA,"South America",NA,NA,NA,NA,"Lamiales","2018",NA,NA,"01","01","Magnoliopsida",NA,"1",NA,NA,NA
"114","2019-01-17 11:25:52-02","PUCRS","MPUC","18655","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","M.G. Buchoski",NA,NA,"1989","05","25","Brasil","RS","Pirapó","-55.1988983154297","-28.0447006225586",NA,NA,NA,NA,NA,NA,"Rincão Vermelho, Cinco Bocas",NA,"South America",NA,NA,NA,NA,"Lamiales","2018","18590","auto","01","01","Magnoliopsida",NA,"2",NA,NA,NA
"115","2020-10-14 10:02:07-03","FURB","FURB","6411","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Funez, L.A.","Ribas, O.S.; Silva, J.M. & Andrade, C.C.","7246","2006","05","10","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"FURB01955","FURB01955","Rio da Várzea.",NA,NA,NA,NA,NA,NA,NA,"2016","49965","auto","03","22",NA,NA,NA,NA,NA,NA
"116","2021-03-16 17:52:47-03","UCS","HUCS","1681","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Rambo, B.","Sehnem, A.","s.n.","1949","02","04","Brasil","Rio Grande do Sul","São Luiz das Missões",NA,NA,NA,NA,"300","300",NA,NA,NA,"São Luiz das Missões",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-16 17:52:47-03","UCS","HUCS","2751","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Sehnem, A.","Sehnem, A.","s.n.","1975","03","29","Brasil","Rio Grande do Sul","Passo da Chácara",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Ana do Boa Vista","flores coerulei; herva no campo",NA,NA,NA,NA,"Angiospermae","Lamiales","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-16 17:52:47-03","UCS","HUCS","43293","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Buchoski, M.G.","Ritter, M.R.","1325","2001","03","19","Brasil","Rio Grande do Sul","Rosário do Sul","-54.9141998291016","-30.25830078125",NA,NA,NA,NA,NA,NA,"BR 158, 5km da BR 290","Doação ICN 133813",NA,NA,NA,NA,"Angiospermae","Lamiales","2018","71660","auto","08","03",NA,NA,NA,NA,NA,NA
"119","2021-03-16 17:52:47-03","UCS","HUCS","40166","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Barbosa, E.; Felitto, G.","Silva, J.M.","8297","2012","03","19","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Parque estadual de Vila Velha","Arbusto 2m, flor lilás.; Campo graminoso",NA,NA,NA,NA,"Angiospermae","Lamiales","2012","46557","auto","04",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-16 17:52:47-03","UCS","HUCS","12419","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Smith, S.F.","Wasum, R.A.","s.n.","1998","03","20","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"96","96",NA,NA,"propriedade lindeira","no campo sujo",NA,NA,NA,NA,"Angiospermae","Lamiales","2005","89305","auto","08",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:52:47-03","UCS","HUCS","29077","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Hatschbach, G.","Ribas, O.S.","7246","2006","05","10","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,"Rio da Várzea","arbusto, 1,5m, flor lilás.; margem do rio",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-04-27 16:10:11-03","UFES","VIES","23801","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","J. Cordeiro","Cordeiro, J.; Kramer, J.M.F.; Vaz, J.","5360","2015","01","20","Brasil","Paraná","Curitiba","-49.223333","-25.526944","49º13'24''W","25º31'37''S","873","873","VIES023801","VIES023801","Parque Náutico do Iguaçu.",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"01","20",NA,NA,NA,NA,NA,NA
"123","2019-08-16 08:39:37-03","UTFPR","HCF","16333","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","J.T. Motta","I.J.M. Takeda",NA,NA,NA,NA,"Brasil","PR","Ponta Grossa","-50.106389","-25.089722","50°06'23 W","25°05'23 S",NA,NA,NA,NA,"Horto Medicinal da UEPG, Campus Uvaranas","Coletada em II/2014.",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"07","28",NA,NA,NA,NA,NA,NA
"124","2019-08-16 08:39:37-03","UTFPR","HCF","10320","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","J. Cordeiro","M.G. Caxambu","3773","2012","02","03","Brasil","PR","Balsa Nova","-49.804278","-25.553417","49°48'15,4 W","25°33'12,3 S","879","879",NA,NA,"arredores da Ponte dos Arcos","erva ereta, heliófita, ca. 1,30 m, pilosa. Flores roxas.",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:39:37-03","UTFPR","HCF","2132","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","G. Hatschbach","J. Cordeiro","1911","2001","03","20","Brasil","PR","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"Parque Iguaçu","Arbusto odorífero, flor lilás. Campo; orla de depressões úmidas.",NA,NA,NA,NA,NA,NA,"2001","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-16 08:39:37-03","UTFPR","HCF","11296","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","G. Felitto & E. Barbosa","J.M. Silva","8297","2012","03","19","Brasil","PR","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Parque Estadual de Vila Velha","arbusto 2 m, flor lilás. Campo graminoso.",NA,NA,NA,NA,NA,NA,"2012","46557","auto","04",NA,NA,NA,NA,NA,NA,NA
"127","2019-08-16 08:39:37-03","UTFPR","HCF","12028","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","J. Cordeiro","A.P.B. Geraldini",NA,"2013","03","29","Brasil","PR","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"1008","1008",NA,NA,"beira da ferrovia - Km 51","subarbusto semi-ciófilo. Flores lilases.",NA,NA,NA,NA,NA,NA,"2013","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-11-25 12:12:06-03","UFSM","SMDB","18427","S","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B.Pastore","Rolim, RG","Rolim, RG","12445","2018","03","31","Brasil","Rio Grande do Sul","São Martinho da Serra","-53.883889","-29.594722","-53.883889","-29.594722","161","161","SMDB018427",NA,NA,"Arbusto com flores lilases perfumadas, aroma semelhante ao de alfazema; campo úmido, beira de estrada",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"03","31",NA,NA,NA,NA,NA,NA
"129","2019-11-25 12:12:07-03","UFSM","SMDB","296","S","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Rambo, B","Rau, G","s.n.","1938","03","21","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB000296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1956","37819","auto","06",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:30:04-03","MBM","MBM","357047","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Buchoski, M.G.","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","7089","2009","02","28","Brazil","Paraná","Candói","-52.0558013916016","-25.5722007751465",NA,NA,NA,NA,"MBM357047","MBM357047","Três Pinheiros","Arbusto, 1m, flor lilás.; Beira da rodovia.","Southern America",NA,NA,NA,NA,NA,"2018","42664","auto","08","28",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:30:04-03","MBM","MBM","367743","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Buchoski, M.G.","Dombrowski, L.T.; Scherer, G.; Scherer, G.","12503","1981","04","23","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM367743","MBM367743","Fazenda Santa Rita","Orla de capão.","Southern America",NA,NA,NA,NA,NA,"2018","35166","auto","08","28",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:30:04-03","MBM","MBM","54910","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Buchoski, M.G.","Gibbs, P.E.; Shepherd, G.J.; Andrade, J.B. de; Buffarah, G.; Shepherd, G.J.; Andrade, J.B. de; Buffarah, G.","5460","1977","07","24","Brazil","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"MBM054910","MBM054910","Fazenda Leão, Ca. 15km da cidade","Subarbusto 2m.; Campo de mata derrubada.","Southern America",NA,NA,NA,NA,NA,"2018","212961","auto","08","28",NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:30:04-03","MBM","MBM","400287","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Cordeiro, J.","Cordeiro, J.; Kramer, J.M.F.; Vaz, J.; Kramer, J.M.F.; Vaz, J.","5360","2015","01","20","Brazil","Paraná","Curitiba","-49.223333","-25.526944","-49.223333","-25.526944","873","873","MBM400287","MBM400287","Parque Náutico do Iguaçu","Arbusto de 1,7m de altura; flor lilás.; Banhado.","Southern America",NA,NA,NA,NA,NA,"2015",NA,NA,"01","20",NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:30:04-03","MBM","MBM","402566","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Barboza, E.","Brotto, M.L.; Lubow, S.; Lubow, S.","2211","2016","02","18","Brazil","Paraná","Curitiba","-49.236111","-25.545","-49.236111","-25.545","900","900","MBM402566","MBM402566","Alto Boqueirão","Erva ereta.; Estepe (Campos de Curitiba).","Southern America",NA,NA,NA,NA,NA,"2016",NA,NA,"03","30",NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:30:04-03","MBM","MBM","408166","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Barboza, E.","Urban, A.M.","1","2017","02","22","Brazil","Paraná","Curitiba","-49.236389","-25.545278","-49.236389","-25.545278","900","900","MBM408166","MBM408166","Alto Boqueirão","Arbusto, 1,5 m, flores lilases.; Campo natural.","Southern America",NA,NA,NA,NA,NA,"2017",NA,NA,"02","22",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:30:04-03","MBM","MBM","318356","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Buchoski, M.G.","Barboza, E.; Silva, J.M.; Silva, J.M.","1431","2006","06","09","Brazil","Mato Grosso do Sul","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"MBM318356","MBM318356","Rio Amambai","Ereta, 70cm, flor lilás.; Orla do capão.","Southern America",NA,NA,NA,NA,NA,"2018","73676","auto","08","28",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:30:04-03","MBM","MBM","394515","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Motta, J.T.","Silva, A.R.","s.n.","2012","05","10","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"MBM394515","MBM394515","Parque Estadual de Vila Velha","Erva de 76cm de altura.; Em campo úmido.","Southern America",NA,NA,NA,NA,NA,"2014","46557","auto","08",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:30:04-03","MBM","MBM","391500","PreservedSpecimen","Plantae","Lamiaceae","Cantinoa","althaeifolia","Cantinoa althaeifolia","(Pohl ex Benth.) Harley & J.F.B. Pastore","Cordeiro, J.","Geraldini, A.P.B.","s.n.","2013","03","29","Brazil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"MBM391500","MBM391500","beira da ferrovia, Km 51","Subarbusto semi-ciófilo. Flores lilases.","Southern America",NA,NA,NA,NA,NA,"2013","32424","auto",NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:30:13-03","MBM","MBM","75747","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Oliveira, P.I.","511","1982","05","10","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM075747","MBM075747","Volta Grande",NA,"Southern America",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:30:13-03","MBM","MBM","41770","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Hatschbach, G.","7885","1961","04","01","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM041770",NA,"Fazenda Padre Inácio",NA,"Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:30:13-03","MBM","MBM","128609","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Ribas, O.S.; Hatschbach, G.; Hatschbach, G.","63","1989","03","01","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM128609","MBM128609","Rod. BR-277, Rio Capivara",NA,"Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:30:13-03","MBM","MBM","169573","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Imaguire, N.","Imaguire, N.","s.n.","1971","03","31","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM169573","MBM169573","Fazenda Experimental de Agronomia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:30:13-03","MBM","MBM","13494","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Krapovickas, A.","14987","1969","03","09","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM013494","MBM013494","Entrada a Paso Carreta, Prov. Misiones, Dep. Leandro N. Alem",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:30:13-03","MBM","MBM","13496","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Krapovickas, A.","14861","1969","02","02","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM013496","MBM013496","33km, limite com Misiones, Prov. Corrientes, Dep. Ituzaingó",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:30:13-03","MBM","MBM","13501","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Krapovickas, A.; et al.; et al.","15086","1969","03","11","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM013501","MBM013501","Concepción de La Sierra, Prov. Misiones",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:30:13-03","MBM","MBM","301490","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Rambo, B.","Sehnem, A.","3615","1949","02","04","Brazil","Rio Grande do Sul","São Luís das Missões",NA,NA,NA,NA,NA,NA,"MBM301490","MBM301490","São Luís das Missões",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:30:13-03","MBM","MBM","30659","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Pedersen, T.M.","Pedersen, T.M.","10142","1972","03","31","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM030659","MBM030659","Colonia Independente, Dep. Guaíra",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:30:13-03","MBM","MBM","389128","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Barboza, E.","Silva, J.M.; Saridakis, D.P.; Nunes, M.C.; Costa, C.T.A.; Saridakis, D.P.; Nunes, M.C.; Costa, C.T.A.","8519","2014","03","30","Brazil","Paraná","Balsa Nova","-49.808611","-25.551944","-49.808611","-25.551944","830","830","MBM389128","MBM389128","Ponte dos Arcos","Arbusto de 2m; flor lilás.; Orla de capão.","Southern America",NA,NA,NA,NA,NA,"2014",NA,NA,"05","14",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:30:13-03","MBM","MBM","390357","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Motta, J.T.","Takeda, I.J.M.","s.n.","2014","02",NA,"Brazil","Paraná","Ponta Grossa","-50.106389","-25.089722","-50.106389","-25.089722",NA,NA,"MBM390357",NA,"Horto Medicinal da UEPG, Campus Uvaranas",NA,"Southern America",NA,NA,NA,NA,NA,"2014",NA,NA,"07","28",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:30:13-03","MBM","MBM","44824","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Harley, R.M.","Hatschbach, G.","38659","1976","05","14","Brazil","Mato Grosso","Nioaque",NA,NA,NA,NA,NA,NA,"MBM044824","MBM044824","Córrego Formiga",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:30:13-03","MBM","MBM","24634","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Hatschbach, G.","31744","1973","03","11","Brazil","Paraná","Campo do Tenente","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"MBM024634","MBM024634","Rod. BR-116",NA,"Southern America",NA,NA,NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:30:13-03","MBM","MBM","155396","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Silva, J.M.","1095","1992","04","13","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM155396","MBM155396","Jardim Petrópolis",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:30:13-03","MBM","MBM","307531","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.",NA,"Imaguire, N.","5698","1982","03","22","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM307531","MBM307531","Pinhais",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:30:13-03","MBM","MBM","17115","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Hatschbach, G.","26572","1971","03","17","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM017115","MBM017115","Rodovia do Xisto, Rio Barigui",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:30:13-03","MBM","MBM","41769","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Hatschbach, G.","11180","1964","04","15","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"MBM041769","MBM041769","Rio Campo Real",NA,"Southern America",NA,NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:30:13-03","MBM","MBM","268506","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Poliquesi, C.B.","Cordeiro, J.; Poliquesi, C.B.; Ribas, O.S.; Poliquesi, C.B.; Ribas, O.S.","2001","2002","03","02","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM268506","MBM268506","Fazenda Roseira",NA,"Southern America",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:30:13-03","MBM","MBM","75743","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Hatschbach, G.","Hatschbach, G.","44910","1982","03","02","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"MBM075743","MBM075743","Volta Grande",NA,"Southern America",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:30:13-03","MBM","MBM","41771","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","althaeifolia","Hyptis althaeifolia","Pohl ex Benth.","Smith, L.B.","Hatschbach, G.","226","1946","03","04","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM041771","MBM041771","Capão Alegrete",NA,"Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
