"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1542","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108051F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108051F","V0108051F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1543","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108052F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108052F","V0108052F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1544","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108053F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108053F","V0108053F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1545","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108054F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108054F","V0108054F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1546","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108055F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108055F","V0108055F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1547","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108056F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108056F","V0108056F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1548","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108057F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108057F","V0108057F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1549","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108058F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108058F","V0108058F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1550","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108059F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108059F","V0108059F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1551","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108060F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108060F","V0108060F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1552","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108061F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108061F","V0108061F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1553","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108062F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108062F","V0108062F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1554","2018-05-14 16:04:10-03","F","FMNH-SEEDPLANTS","V0348877F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"RRC ID Flag","G. A. D. C. Franco","1994","10","25","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0348877F","V0348877F_01 V0348877F_02",NA,NA,NA,"1290",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1290",NA
"1555","2018-05-14 17:38:47-03","F","FMNH-SEEDPLANTS","V0348878F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"RRC ID Flag","B. Rambo","1933","11","16","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,"V0348878F","V0348878F_01 V0348878F_02",NA,NA,NA,"795",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"795",NA
"1556","2019-06-11 13:08:14-03","F","FMNH-SEEDPLANTS","V0348879F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"RRC ID Flag","M. Sobral","1983","10","12","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,"V0348879F","V0348879F_01 V0348879F_02",NA,NA,NA,"2414",NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2414",NA
"1557","2016-07-14 13:26:11-03","F","FMNH-SEEDPLANTS","V0386294F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386294F","V0386294F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1558","2016-07-14 13:26:11-03","F","FMNH-SEEDPLANTS","V0386295F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386295F","V0386295F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1559","2016-07-14 13:26:11-03","F","FMNH-SEEDPLANTS","V0386296F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0386296F","V0386296F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1560","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108063F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0108063F","V0108063F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1561","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108064F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0108064F","V0108064F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1562","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108065F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108065F","V0108065F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1563","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108066F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108066F","V0108066F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1564","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108067F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108067F","V0108067F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1565","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108068F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108068F","V0108068F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1566","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108069F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108069F","V0108069F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1567","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108070F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108070F","V0108070F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1568","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108071F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0108071F","V0108071F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1569","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108072F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0108072F","V0108072F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1570","2015-03-07 08:58:32-03","F","FMNH-SEEDPLANTS","V0108073F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa xanthocarpa",NA,NA,NA,NA,NA,NA,"Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0108073F","V0108073F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,"xanthocarpa",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"1571","2020-04-29 16:30:11-03","UFVJM","HDJF","1472","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O. Berg",NA,"Costa, IR; Urdampilleta, JD; Obando, S","2005","09","13","Brasil","Paraná","Saltinho","Estrada de Tijucas do Sul para Saltinho","-49.245","-25.912222","-49.245","-25.912222",NA,NA,"HDJF001472","HDJF001472_01",NA,NA,NA,"613",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572","2020-11-23 11:38:57-03","IAC","IAC","22263","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. Ibrahim Oliveira","H.F. Leitão Filho","1970","09","15","Brasil","São Paulo",NA,"Rodovia Piedade - Tapiraí",NA,NA,NA,NA,NA,NA,NA,NA,"2013","12","15","1095","com folhagem nova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1573","2020-11-23 11:38:57-03","IAC","IAC","31631","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M.L. Kawasaki","G.F. Árbocz","1993","12","03","Brasil","São Paulo","Santo Antônio de Posse","estrada de Martin Francisco e Santo A. de Posse","-46.9194","-22.6061","-46.9194","-22.6061",NA,NA,NA,NA,"1994","06","03","87","nome vulgar: guabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574","2020-11-23 11:38:57-03","IAC","IAC","36627","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. Ibrahim Oliveira","S.I. Elias et al.","1997","12","15","Brasil","São Paulo","Bom Sucesso de Itararé","estrada Bom Sucesso de Itararé, 2 km antes da Mineração São Judas","-49.1439","-24.3178","-49.1439","-24.3178",NA,NA,NA,NA,"2013","12","15","165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575","2020-11-23 11:38:57-03","IAC","IAC","39040","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M.E.G. Sobral","J.R.Stehmann; E.V. Franceschinelli; M.S. Werneck & R.B. Torres","1999","08","26","Brasil","Minas Gerais","Camanducaia","Bairro Pinguela","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"2002","08","26","2572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2020-11-23 11:38:57-03","IAC","IAC","39336","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","D.B. Damame","J.E.A. Bertoni & A. Geremias","1999","10","25","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra Dr. Cione, Linha 1 planta 56, no. 2883","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,"2012","07","30","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2020-11-23 11:38:57-03","IAC","IAC","40175","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M.E.G. Sobral","R.B. Torres; J.B. Paula & C.A. Pereira","2000","11","23","Brasil","Minas Gerais","Camanducaia","Mata do Cascalho","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"2002","08","23","1387","UTM(23)= 390005 E e 7489574 N, 1160 m.s.m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2019-01-25 15:35:32-02","IAC","IAC","42305","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","L.H. Soares-Silva et al.","L.H. Soares-Silva et al.","1995","11","01","Brasil","Paraná","Londrina","Guairaca, porto de areia","-51.1628","-23.3103","-51.1628","-23.3103",NA,NA,NA,NA,"1997","11","01","509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2020-11-23 11:38:57-03","IAC","IAC","45112","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","L.C. Bernacci et al.","L.C. Bernacci; M.B.R. Caruzo & L.G. Temponi","2004","11","04","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361","-47.06861","-22.86361",NA,NA,NA,NA,"2004","11","04","3840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2020-11-23 11:38:57-03","IAC","IAC","46018","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M.L. Kawasaki","B.E.O. Markman & E.T.M. Kato","1998","10","15","Brasil","São Paulo","Limeira","Fazenda Citra","-47.4017","-22.5647","-47.4017","-22.5647",NA,NA,NA,NA,"1998","10","15","s/nº","Nome popular: gabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2020-11-23 11:38:57-03","IAC","IAC","46681","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M. Ibrahim Oliveira","H. Lorenzi; E.F. Souto & L.C. Bernacci","2005","10","15","Brasil","Santa Catarina","Curitibanos","Próximo ao Rio Marombas, BR 470 para Chapecó","-50.761806","-27.316083","-50.761806","-27.316083",NA,NA,NA,NA,"2013","12","15","5737","coordenadas originais: 27°18#?#57.9 S, 50°45#?#42.5 W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2020-11-23 11:38:57-03","IAC","IAC","46829","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","R.B. Torres","R.B. Torres & L.C. Bernacci","2006","02","14","Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, mata","-47.06861","-22.86361","-47.06861","-22.86361",NA,NA,NA,NA,"2006","02","14","1630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2020-11-23 11:38:57-03","IAC","IAC","49419","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","L.C. Bernacci & R. Tsuji","L.C. Bernacci & R. Tsuji","2008","02","26","Brasil","Minas Gerais","Descoberto","Reserva Biológica do Grama","-42.95","-21.436944","-42.950000","-21.436944",NA,NA,NA,NA,"2008","02","26","4456","Coordenadas: W42°57`07, S21°26`13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1584","2020-11-23 11:38:57-03","IAC","IAC","51321","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","11","13","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","13","317","nome popular: gabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1585","2020-11-23 11:38:57-03","IAC","IAC","51322","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","10","09","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","09","298","nome popular: gabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1586","2020-11-23 11:38:57-03","IAC","IAC","51323","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","G.M. Barroso","R.B. Torres & N. Figueiredo","1988",NA,NA,"Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","30","s/nº","nome popular: gabiroba; indivíduo P313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587","2020-11-23 11:38:57-03","IAC","IAC","51324","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1987","10","07","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","07","290","nome popular: gabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588","2020-11-23 11:38:57-03","IAC","IAC","51325","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","1986","10","30","Brasil","São Paulo","Angatuba","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889","-48.35056","-23.423889",NA,NA,NA,NA,"1988","06","30","79","nome popular: gabiroba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589","2020-11-23 11:38:57-03","IAC","IAC","52767","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","D.A. Estevan","D.A. Estevan","2005","09","16","Brasil","Paraná","Ventania","Sítio do Pinheiro","-50.2428","-24.2458","-50.2428","-24.2458",NA,NA,NA,NA,"2005","09","16","882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1590","2020-11-23 11:38:57-03","IAC","IAC","53567","S","Plantae","Myrtaceae-2.Myrtoideae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa","O.Berg","M.L. Kawasaki","s/col.",NA,NA,NA,"Brasil","São Paulo","Piracicaba","Parque ESALQ/USP","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,"1996","10","08","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1591","2020-07-23 12:15:35-03","CEPLAC","CEPEC","153155","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"M.C. Souza","Schulte, T.F.","2016","02","19","Brasil","Bahia","AMARGOSA","Conglomerado BA_899-1-10-22","-39.604722","-13.030278","39W36'17","13S1'49",NA,NA,NA,NA,NA,NA,NA,"46","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/3/2017",NA,NA,NA
"1592","2020-07-23 12:15:35-03","CEPLAC","CEPEC","78829","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"M. Ibrahim","R. M. Harley","2001","03","08","Brasil","Bahia","MORRO DO CHAPÉU","Estrada para Lagoa Nova.","-41.055278","-11.749444","41W3'19","11S44'58",NA,NA,NA,NA,NA,NA,NA,"6088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2011",NA,NA,NA
"1593","2020-07-23 12:15:35-03","CEPLAC","CEPEC","6101","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"M. Sobral","T. S. dos Santos","1970","09","21","Brasil","Bahia","BELMONTE","Estação Experimental de Belmonte. CEPLAC.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1116","<ll>dwc_commonname:</ll> Murta-de-cheiro",NA,NA,NA,NA,NA,NA,"71281","auto",NA,"30/01/1988",NA,NA,NA
"1594","2020-07-23 12:15:35-03","CEPLAC","CEPEC","62869","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,"M. Sobral","G. Hatschbach","1993","11","11","Brasil","Espírito Santo","marechal floriano","BR-262.","-40.6831016540527","-20.4127998352051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"60104",NA,NA,NA,NA,NA,NA,NA,"23038","auto",NA,"30/12/1994",NA,NA,NA
"1595","2020-07-23 12:15:35-03","CEPLAC","CEPEC","151873","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","xanthocarpa","Campomanesia xanthocarpa",NA,NA,"M. Ibrahim",NA,NA,NA,"Brasil","Paraná","CASTRO",NA,"-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,NA,NA,NA,NA,NA,"170","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA
