"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","class","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","minimumElevationInMeters","fieldNumber","maximumElevationInMeters","typeStatus"
"50","2019-01-17 11:23:19-02","PUCRS","MPUC","21400","S","Plantae",NA,"Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","A. Dumoncel",NA,NA,"1984","11","12","South America","Brasil","Arroio Itapitocai",NA,NA,NA,NA,"RS","Uruguaiana","-57.0882987976074","-29.7546997070312","Liliopsida","1984","93142","auto","01","01",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-16 17:54:27-03","UCS","HUCS","34522","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Longui-Wagner","Marchett, F.","724","2008","12","12",NA,"Brasil","Faz. Sta. Rufina",NA,"ICN 169619; no campo",NA,NA,"Rio Grande do Sul","Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-16 17:54:27-03","UCS","HUCS","16977","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Ribas, O.S.","Scur, L.","778","2000","05","13",NA,"Brasil","Vila Cristina",NA,"no campo",NA,NA,"Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,"2001","49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-25 12:12:27-03","UFSM","SMDB","1258","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Alvarez, A.F.","Alvarez, A.F.","s.n.","1976","05","01",NA,"Brasil","Estância da Criuva",NA,NA,"SMDB001258",NA,"Rio Grande do Sul","Criúva",NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-25 12:12:27-03","UFSM","SMDB","494","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Alvarez, A.F.","Araújo, A.A.","s.n.","1948","01",NA,NA,"Brasil","Teresópolis",NA,NA,"SMDB000494",NA,"Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,"1982","29946","auto","03","10",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-25 12:12:27-03","UFSM","SMDB","9858","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Dambros, VS; Grando, R","Grando, R; Dambros, VS","s.n.","2002","03","16",NA,"Brasil","Campus- UFSM, Estrada lateral ao Jardim Botânico- Psicultura- colégio Politécnico, colégio Agrícola (estação 6)",NA,"projeto flora do campus- ufsm","SMDB009858",NA,"Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-25 12:12:27-03","UFSM","SMDB","10551","S","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Santos, V","Santos, V","400","2006","12","20",NA,"Brasil","UFSM, Campus Camobi, Jardim Botânico",NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010551",NA,"Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,"2008","37819","auto","01","25",NA,NA,NA,NA,NA,NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","234454","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","laguriformis",NA,"Andropogon laguriformis","Griseb.",NA,"P.G. Lorentz","Lorentz 176",NA,NA,NA,"South America","Argentina","Cordoba/Santiago del Estero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2011-12-22 05:00:00-02","MO","MOBOT","215078","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","laguroides",NA,"Andropogon laguroides","DC.",NA,"Teodoro Rojas","Rojas 7517","1937","9",NA,"South America","Paraguay","Valenzuela, Minas Cué.",NA,NA,NA,NA,"Cordillera",NA,"-56.85","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2009-08-23 08:40:00-03","MO","MOBOT","2840625","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","saccharoides","laguroides","Andropogon saccharoides laguroides","(DC.) Hack.","Foster's catalog note file","T. Herzog","Herzog 2070","1911","5",NA,"South America","Bolivia","near Cochabamba",NA,NA,NA,NA,"Cochabamba","Cercado","-66.17","-17.38",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2800.00000000",NA,NA,NA
"60","2011-03-15 06:56:00-03","MO","MOBOT","2230591","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti|Gloria E. Barboza|Marisa Matesevach","Scrivanti 172","2004","3","29","South America","Argentina","En la entrada al acceso de la Aldea Santa María sobre la Ruta nº 12",NA,NA,NA,NA,"Entre Ríos",NA,"-60.01138","-30.58583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2010-12-10 11:52:00-02","MO","MOBOT","100329162","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","A.S. Vega","Andrea S. Vega","Vega 4","1994","2","19","South America","Argentina","Parquen Nac. El Palmar, frente a la Intendencia.",NA,NA,NA,NA,"Entre Ríos","Colón",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"62","2015-08-13 05:51:00-03","MO","MOBOT","1198862","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"A.S. Hitchcock","Hitchcock 20660",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2014-04-03 18:39:00-03","MO","MOBOT","1528854","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","G. Davidse (MO)","Michael H. Nee","Nee 34153",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3500.00000000",NA,NA,NA
"64","2011-03-15 06:54:00-03","MO","MOBOT","2230525","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 131","2004","3","3","South America","Argentina","Entrada a Mercedes",NA,NA,NA,NA,"Corrientes","Mercedes","-58.1","-29.17833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2011-03-15 06:54:00-03","MO","MOBOT","2230533","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 119","2004","3","2","South America","Argentina","Sobre Ruta nº 12 sur, rumbo a Nogoyá a 1 km del Arroyo Las Tunas",NA,NA,NA,NA,"Entre Ríos","Nogoyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2011-03-15 06:54:00-03","MO","MOBOT","2230553","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 121","2004","3","2","South America","Argentina","Desvío de la entrada de Hasenkamp",NA,NA,NA,NA,"Entre Ríos","Paraná","-59.88166","-31.57777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2011-03-15 06:54:00-03","MO","MOBOT","2230563","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 107","2004","1","20","South America","Argentina","En el cruce con la ruta 38, saliendo de Cosquín",NA,NA,NA,NA,"Córdoba","Punilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2011-03-15 06:54:00-03","MO","MOBOT","2230574","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 109","2004","1","20","South America","Argentina","La Cumbre: En los campos de lavanda, en la calle La Madrid cruzando los rieles",NA,NA,NA,NA,"Córdoba","Punilla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","2230602","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Toursarkissian, M.","Galli, Roberto","Galli 15","1958","2","1","South America","Argentina","Concordia-Yeruá",NA,NA,NA,NA,"Entre Ríos","Concordia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2009-07-17 06:52:00-03","MO","MOBOT","2230617","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Toursarkissian, M.","Arturo E. Burkart","Burkart 17670","1948","12","18","South America","Argentina","Victoria",NA,NA,NA,NA,"Entre Ríos","Victoria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2011-03-15 06:54:00-03","MO","MOBOT","2230633","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 178","2004","4","26","South America","Argentina","La Cumbre Av. San Martín al 700-800, camino a ruta Nº 38",NA,NA,NA,NA,"Córdoba","Colón","-64.50333","-30.98583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2013-01-13 18:29:00-02","MO","MOBOT","2250822","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Rúgolo de Agrasar, Z. E.","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2036","1996","3","19","South America","Argentina","Isla Martín García, alrededores de la CARP",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2013-01-13 18:29:00-02","MO","MOBOT","2250843","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Rúgolo de Agrasar, Z. E.","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2044","1996","3","19","South America","Argentina","Isla Martín García, camino de la cantera a la chimenea",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","2250867","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","Luis Ariza Espinar","Ariza Espinar 2475","1970","12","16","South America","Argentina","Inmediaciones de la Estación Jeanmaire y ruta 19",NA,NA,NA,NA,"Córdoba","San Justo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2011-03-15 06:54:00-03","MO","MOBOT","2250885","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 26b","2003","1","11","South America","Argentina","Anizacate, Villa Satyta frente al centro comercial",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2011-03-15 06:54:00-03","MO","MOBOT","2250906","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 29","2003","1","11","South America","Argentina","Anizacate, Villa Satyta frente al centro comercial",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2011-03-15 06:54:00-03","MO","MOBOT","2291630","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 36","2003","1","23","South America","Argentina","Ciudad de Córdoba: Av. Velez Sarsfield, pasando Canal de agua a la derecha, a 200 m de circunvalación",NA,NA,NA,NA,"Córdoba","Capital","-64.21666","-31.45944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2011-03-15 06:54:00-03","MO","MOBOT","2291651","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 31b","2003","1","23","South America","Argentina","Anizacate, Villa Satyta frente al centro comercial",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2011-03-15 06:54:00-03","MO","MOBOT","2291672","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 31a","2003","1","23","South America","Argentina","Anizacate, Villa Satyta frente al centro comercial",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2013-11-29 17:55:00-02","MO","MOBOT","2291700","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","Ana María Antón","Antón 341","2003","2","8","South America","Argentina","Anizacate, Predio de la Asociacion de Fomento, Los Morteritos",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2012-02-06 06:10:00-02","MO","MOBOT","229582","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Hilda M. Longhi-Wagner|et al.","Longhi-Wagner 2366","1991","1","6","South America","Brazil","Pantano Grande, BR-290 Km 236.",NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2011-06-09 17:24:00-03","MO","MOBOT","229871","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Gerrit Davidse (MO)","Percy Núñez V.","Núñez Vargas 7476","1987","3","16","South America","Peru","23 km de Cusco al SE, cerros alrededor del pueblo. Presencia de Proustia, Dasyphyllum.",NA,NA,NA,NA,"Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3050.00000000","87-5","3200.00000000",NA
"83","2018-05-17 05:29:00-03","MO","MOBOT","2342766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Vega, A. S.","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 4931","1995","2","25","South America","Argentina","de San José a Cerro Azul, ruta vieja de tierra, en campo",NA,NA,NA,NA,"Misiones","Apóstoles","-55.7","-27.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"280.00000000",NA,NA,NA
"84","2018-05-17 05:29:00-03","MO","MOBOT","2342782","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Vega, A. S., /08/","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 4944","1995","2","25","South America","Argentina","Ruta Prov. 203, de San José a San Juan, Arroyo San Juan",NA,NA,NA,NA,"Misiones","Apóstoles","-55.61666","-27.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA
"85","2011-03-15 06:54:00-03","MO","MOBOT","2342799","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 49","2003","2","12","South America","Argentina","Ruta nº 9, camino de Laguna Larga a Oncativo, km 642-643",NA,NA,NA,NA,"Córdoba","Río Segundo","-63.77666","-31.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","236067","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","G. Davidse","Isidoro M. Sánchez V.","Sánchez Vega 2388","1981","3","21","South America","Peru","Tabada, Arboretum de CICAFOR, a 4 km S de Jesus.",NA,NA,NA,NA,"Cajamarca","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2550.00000000",NA,NA,NA
"87","2013-10-15 12:56:00-03","MO","MOBOT","238392","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Gerrit Davidse (MO)","Elsa M. Zardini|A. Salina","Zardini 24448","1990","11","30","South America","Paraguay","Tavarory, 1 km E of Río Paraguay.",NA,NA,NA,NA,"Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"478",NA,NA
"88","2011-03-15 06:54:00-03","MO","MOBOT","2407509","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti|Ana María Antón","Scrivanti 56","2003","3","14","South America","Argentina","Anizacate, al lado del Centro comercial en Villa Satyta",NA,NA,NA,NA,"Córdoba","Santa María",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2016-01-25 20:39:00-02","MO","MOBOT","2432299","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Toursarkissian, M.","S.B. Sorarú","Sorarú 67","1963","2","26","South America","Argentina","Rosario del Tala, Chacra Zarián",NA,NA,NA,NA,"Entre Ríos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2011-03-26 10:59:00-03","MO","MOBOT","2439015","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Francescutti, F., //","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Francescutti","Arbo 8228","1998","12","3","South America","Argentina","Macrosistema Iberá. Estancia Rincón del Diablo. Laguna Itati: isla Ombuzal",NA,NA,NA,NA,"Corrientes","Mercedes","-58.1","-28.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2011-03-15 06:54:00-03","MO","MOBOT","2444869","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 93","2003","12","26","South America","Argentina","Sobre la ruta 9, km 634-635, de Oncativo a Laguna Larga",NA,NA,NA,NA,"Córdoba","Río Segundo","-63.72166","-31.87527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2011-03-15 06:54:00-03","MO","MOBOT","2444883","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti","Scrivanti 94","2003","12","26","South America","Argentina","Camino de Pilar a Villa del Rosario, a 200 m de la entrada a Costa Sacate",NA,NA,NA,NA,"Córdoba","Río Segundo","-63.77083","-31.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-03-15 06:56:00-03","MO","MOBOT","2475441","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Scrivanti, R.","R. Scrivanti|Gloria E. Barboza|Marisa Matesevach","Scrivanti 162","2004","3","24","South America","Brazil","En la salida de Sananduba runbo a Cacique Doble",NA,NA,NA,NA,"Rio Grande do Sul",NA,"-51.80583","-27.94416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2013-01-13 18:29:00-02","MO","MOBOT","2824779","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Rúgolo de Agrasar Z.E","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2044","1996","3","19","South America","Argentina","Isla Martín Garcia, camino de la cantera a la chimenea.",NA,NA,NA,NA,"Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2011-10-17 18:06:00-02","MO","MOBOT","2824839","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Zulma E. Rúgolo de Agrasar|Hilda M. Longhi-Wagner|S. Boechat|Ana María Molina","Rúgolo de Agrasar 1505","1992",NA,NA,"South America","Brazil","Mun. Bom Jardim da Serra, ruta BR-438, km 37. Junto a la ruta. Suelo pedregoso y húmedo.",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-10-17 18:06:00-02","MO","MOBOT","2825128","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Zulma E. Rúgolo de Agrasar|Hilda M. Longhi-Wagner|S. Boechat|Ana María Molina","Rúgolo de Agrasar 1547","1992",NA,NA,"South America","Brazil","Mun. Sao Jose do Cerrito, ruta BR-282, Ermida, a 36 km de Sao Jose do Cerrito.",NA,NA,NA,NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-07-13 11:42:00-03","MO","MOBOT","2826031","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"Otto Zöllner","Zöllner 12622","1986","2","10","South America","Chile","In Guanta.",NA,NA,NA,NA,"Coquimbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA
"98","2015-08-13 05:51:00-03","MO","MOBOT","2840628","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter",NA,"A.S. Hitchcock","Hitchcock 22823",NA,NA,NA,"South America","Bolivia","Cochabamba",NA,NA,NA,NA,"Cochabamba","Cercado","-66.15","-17.38333",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"99","2014-12-20 15:13:00-02","MO","MOBOT","2951692","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","Torres Robles","S. Torres Robles","Torres Robles 354","2001","3","7","South America","Argentina","Estancia ''San Isidro''. Intercordón.",NA,NA,NA,NA,"Buenos Aires","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2011-03-30 20:29:00-03","MO","MOBOT","3131454","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides",NA,"Bothriochloa laguroides","(DC.) Herter","M.A. Torres","Osvaldo Bottino","Bottino 26","1981","4","17","South America","Argentina","Alrededores de la ciudad. (Chacra Gallo).",NA,NA,NA,NA,"Entre Ríos","Villaguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2009-11-09 18:57:00-02","MO","MOBOT","2250937","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Angel L. Cabrera|et al.","Cabrera 29406","1978","8","23","South America","Argentina","San José , Escuela Agrotécnica Pascual Gentilini",NA,NA,NA,NA,"Misiones","Apóstoles","-55.76666","-27.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-07-06 13:47:00-03","MO","MOBOT","2250961","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Angel L. Cabrera|et al.","Cabrera 28490","1977","10",NA,"South America","Argentina","ca.de San José",NA,NA,NA,NA,"Misiones","Apóstoles","-55.7833333","-27.7666667",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","238947","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Gerrit Davidse (MO)","Elsa M. Zardini|R. Velázquez","Zardini 24520","1990","11","30","South America","Paraguay","Tavarory, near Administration. Savanna.",NA,NA,NA,NA,"Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,"480",NA,NA
"104","2017-07-13 05:17:00-03","MO","MOBOT","2439033","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","Zuloaga 858","1979","4","14","South America","Argentina","entre Capioví y Jardín América",NA,NA,NA,NA,"Misiones","San Ignacio","-55.21666","-27.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2011-02-12 06:10:00-02","MO","MOBOT","2444902","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Bothriochloa","laguroides","laguroides","Bothriochloa laguroides laguroides",NA,"Vega, A. S.","Tito S. Ibarrola","Ibarrola 953","1938","2","21","South America","Argentina","Pueblo",NA,NA,NA,NA,"Misiones","Apóstoles","-55.76666","-27.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
