"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","individualCount","occurrenceRemarks","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","barcode","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","previousCatalogNumber"
"280","2020-05-21 14:55:00-03","MO","MOBOT","632183","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Elizabeth L. Besse|et al.","Besse 1269","1979","1","South America","Ecuador",NA,"600.00000000",NA,NA,NA,"Manabí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-06-09 17:10:00-03","MO","MOBOT","634118","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|et al.","Dodson 3740","1967","6","South America","Ecuador",NA,"1400.00000000",NA,NA,"15","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-03-19 04:37:00-03","MO","MOBOT","634240","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|Carl A. Luer|Jane Luer|Pete Morgan|H. Morgan|Janet Kuhn|A. Perry","Dodson 10411","1980","9","South America","Ecuador","Km 122 on Santo Domingo-Esmeraldas road.","100.00000000",NA,NA,"13","Esmeraldas",NA,"-79.54","0.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53",NA,NA
"283","2013-06-02 05:37:00-03","MO","MOBOT","635368","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Walter A. Palacios|Gerardo Aymard|Efraín Freire","Palacios Cuenca 8291","1991","10","South America","Ecuador","Pachicutza. Camino al Hito. Bosque primario sobre terreno plano. Suelos aluviales.","900.00000000",NA,NA,"18","Zamora-Chinchipe","Nangaritza","-78.61666","-4.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-82",NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","635830","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"10",NA,"(L.) Dodson & Dressler","Walter A. Palacios|Carlos Iguago","Palacios Cuenca 4445","1989","9","South America","Ecuador","Cantón Tena. Estación Biológica Jatun Sacha. 7 km al oeste de la Estación, en la vía hacia Tena. Bosque muy húmedo Tropical. Bosque primario intervenido; suelos aluviales.","450.00000000",NA,NA,"21","Napo",NA,"-77.65","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-74",NA,NA
"285","2020-06-03 08:58:00-03","MO","MOBOT","637482","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Xavier Cornejo S.","Cornejo Sotomayor 726","1993","11","South America","Ecuador",NA,"450.00000000",NA,NA,"26","Manabí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2011-06-09 16:42:00-03","MO","MOBOT","637928","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Carl A. Luer|et al.","Luer 4033","1979","2","South America","Ecuador","Quevedo-El Corazon.","600.00000000",NA,NA,"18","Cotopaxi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","638533","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","J. Sarmiento",NA,NA,"1",NA,"(L.) Dodson & Dressler","James L. Zarucchi|Julio C. Betancur B.|et al.","Zarucchi 5094","1987","3","South America","Colombia","Mpio. de Mutatá; 4 km WSW of Mutatá along road to Pavarandogrande. Disturbed primary forest.","180.00000000",NA,NA,"27","Antioquia",NA,"-76.43333","7.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-39",NA,NA
"288","2013-07-28 05:58:00-03","MO","MOBOT","638896","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|Lennart Andersson","Harling 11683","1974","2","South America","Ecuador","Coca.","350.00000000",NA,NA,"2","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2013-07-28 05:58:00-03","MO","MOBOT","639459","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|Lennart Andersson","Harling 11933","1974","2","South America","Ecuador","Coca-Río Payamino trail.","350.00000000",NA,NA,"12","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2008-05-27 22:02:00-03","MO","MOBOT","639828","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|L.B. Thien","Dodson 1797","1961","12","South America","Ecuador",NA,"60.00000000",NA,NA,"29","Manabí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","640588","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","Eric A. Christenson July",NA,NA,"1",NA,"(L.) Dodson & Dressler","Jorge Zaruma","Zaruma 348","1985","11","South America","Ecuador","A 2 km del puente de Bomboiza a Gualaquiza. Bosque Subtropical Húmedo.","700.00000000",NA,NA,"1","Morona-Santiago",NA,"-78.56666","-3.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-17",NA,NA
"292","2014-04-24 09:15:00-03","MO","MOBOT","640924","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. Carnevali 1985-",NA,NA,"3",NA,"(L.) Dodson & Dressler","Gerrit Davidse","Davidse 27589","1984","7","South America","Venezuela","Middle part of the Río Baria.","80.00000000",NA,NA,"21","Amazonas","Río Negro","-66.4166667","1.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-66",NA,NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","641869","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","A.S. Barfod|et al.","Barfod 48029","1983","10","South America","Ecuador","Santa Maria.","50.00000000",NA,NA,"8","Esmeraldas",NA,"-78.91666","0.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2011-06-08 17:18:00-03","MO","MOBOT","642178","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","D.E. Christensen, 1990 (AAU)",NA,NA,NA,NA,"(L.) Dodson & Dressler","L.B. Holm-Nielsen|et al.","Holm-Nielsen 19939","1979","8","South America","Ecuador","Río Yasuní, Charapillo. Sandbank vegetation.","320.00000000",NA,NA,"26","Napo",NA,"-75.73333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","642243","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","D. E. Christensen, 1990 (AAU)",NA,NA,NA,NA,"(L.) Dodson & Dressler","Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 34940","1980","7","South America","Ecuador","Río Bobonaza, near outlet into Río Pastaza, between Destacamento Cabo Pozo and La Boca. River banks and periodically flooded palm forest, dominated by Mauritia.","275.00000000",NA,NA,"21","Pastaza",NA,"-76.63333","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","642263","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","A.S. Barfod","Barfod 41043","1982","10","South America","Ecuador","Río Zapallo Grande (tributary of Río Cayapa). Trail leading into forest near dwellings 500 m upstream from the evangelic mission station. Lightly disturbed rain forest on terra firme. Ethnobot. inform.: Marclovio Añapa and Vicente Tapuyo.","200.00000000",NA,NA,"24","Esmeraldas",NA,"-78.86666","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","642308","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","C.H. Dodson, 1990 (MO)",NA,NA,NA,NA,"(L.) Dodson & Dressler","J.E. Lawesson","Lawesson 43557","1983","4","South America","Ecuador","Río Yasuni","200.00000000",NA,NA,"12","Napo",NA,"-75.78333","-1.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2013-01-04 14:58:00-02","MO","MOBOT","644054","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Carl A. Luer|et al.","Luer 3306","1978","8","South America","Ecuador","RR Duran-Riobamba.","600.00000000",NA,NA,"14","Chimborazo",NA,"-79.0833333","-2.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","644655","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Linda K. Albert de Escobar","Escobar 859","1978","12","South America","Ecuador",NA,"400.00000000",NA,NA,"1","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2008-05-27 22:02:00-03","MO","MOBOT","645327","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","G. A. Suárez","Suárez 85",NA,NA,"South America","Ecuador",NA,"450.00000000",NA,NA,NA,"Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2011-06-08 12:01:00-03","MO","MOBOT","646145","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"5",NA,"(L.) Dodson & Dressler","José Schunke V.","Schunke Vigo 10842","1979","2","South America","Peru","Provincia Huamalias; Dtto. Monzón; Río Rondos, carretera a Monzón.","700.00000000",NA,NA,"12","Huánuco",NA,"-76.1725","-9.2125","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","647714","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","J.R. Tinajero","Tinajero 191",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2013-07-28 05:58:00-03","MO","MOBOT","647816","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|Lennart Andersson","Harling 13054","1974","4","South America","Ecuador",NA,"700.00000000",NA,NA,"1","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","649719","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson","Dodson 44","1959","7","South America","Ecuador",NA,"70.00000000",NA,NA,"20","Manabí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2013-07-28 05:58:00-03","MO","MOBOT","649802","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|Lennart Andersson","Harling 13809","1974","4","South America","Ecuador",NA,"900.00000000",NA,NA,"20","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2008-05-27 22:02:00-03","MO","MOBOT","651693","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Bruce MacBryde","MacBryde 489","1971","6","South America","Ecuador",NA,"340.00000000",NA,NA,"27","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","652269","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson","Dodson 64","1960","5","South America","Ecuador",NA,"730.00000000",NA,NA,"21","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-06-11 11:02:00-03","MO","MOBOT","653769","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Ynés Mexia","Mexia 7213","1935","4","South America","Ecuador",NA,"400.00000000",NA,NA,"2","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2015-06-18 06:28:00-03","MO","MOBOT","654768","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 2827","1980","7","South America","Ecuador",NA,NA,NA,NA,"5","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2008-05-27 22:02:00-03","MO","MOBOT","656327","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Amy J. Gilmartin","Gilmartin 768","1962","8","South America","Ecuador","Cerro Monte Cristi.",NA,NA,NA,"10","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2008-05-27 22:02:00-03","MO","MOBOT","656919","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"2",NA,"(L.) Dodson & Dressler","Camilo Díaz S.|M. Alexiades","Díaz Santibáñez 3646","1989","7","South America","Peru","Río Tambopata, Comunidad Nativa de Infierno: Hermosa Chica.","260.00000000",NA,NA,"10","Madre de Dios","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA
"312","2008-05-27 22:02:00-03","MO","MOBOT","657419","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson","Dodson 103","1960","6","South America","Ecuador",NA,"7300.00000000",NA,NA,"16","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2015-06-18 06:28:00-03","MO","MOBOT","657456","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 3223","1980","8","South America","Ecuador",NA,"450.00000000",NA,NA,"8","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","657564","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|Alvin Embree","Dodson 18011","1989","5","South America","Ecuador","km 24","400.00000000",NA,NA,"12","Pichincha",NA,"-78.71666","-0.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2008-10-22 10:42:00-02","MO","MOBOT","661859","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"8",NA,"(L.) Dodson & Dressler","Thomas B. Croat","Croat 19124","1972","8","South America","Peru","Río Itaya, ca. 10 km above Iquitos.",NA,NA,NA,"13","Loreto",NA,"-73.3283334","-3.835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"283",NA,NA
"316","2020-06-04 17:25:00-03","MO","MOBOT","661999","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Hólguer Lugo S.","Lugo Sánchez 2265","1972","5","South America","Ecuador",NA,"500.00000000",NA,NA,"14","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2014-11-11 12:10:00-02","MO","MOBOT","662102","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","G. & I. Carnevali",NA,NA,"2",NA,"(L.) Dodson & Dressler","C. Horner|C. Harborne|L. Regan|K. Wykes","Horner 298","1985","8","South America","Venezuela","Sandy beach on Río Caura, near base of Salto Para. Small indian hut nearby. Also, a frequently used Indian path starts at this beach. At this time of year about 10 m of sandy beach is exposed.","500.00000000",NA,NA,"15","Bolívar",NA,"-65.0666667","6.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4",NA,NA
"318","2020-06-12 08:01:00-03","MO","MOBOT","662337","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","H.V. Pinkley","Pinkley 11","1965","12","South America","Ecuador",NA,"400.00000000",NA,NA,"20","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2008-05-27 22:02:00-03","MO","MOBOT","662961","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson","Dodson 148","1960","7","South America","Ecuador",NA,"1000.00000000",NA,NA,"26","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-06-04 15:59:00-03","MO","MOBOT","664491","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Hólguer Lugo S.","Lugo Sánchez 4213","1974","10","South America","Ecuador",NA,NA,NA,NA,"19","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2008-05-27 22:02:00-03","MO","MOBOT","664926","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","R. Vasquez (MO)",NA,NA,"1",NA,"(L.) Dodson & Dressler","Alwyn H. Gentry|Rosa Ortiz|et al.","Gentry 77430","1992","6","South America","Peru","Explornapo Tourist Camp, Quebrada Sucusari, non-inundated forest near ACEER.","130.00000000",NA,NA,"8","Loreto",NA,"-72.91666","-3.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"951",NA,NA
"322","2020-06-11 10:52:00-03","MO","MOBOT","665008","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Jeffrey B. McElroy","McElroy 313","1977","1","South America","Ecuador",NA,NA,NA,NA,"2","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-06-04 16:00:00-03","MO","MOBOT","665118","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Hólguer Lugo S.","Lugo Sánchez 3031","1973","1","South America","Ecuador","6-7 km SW Coca",NA,NA,NA,"28","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-06-03 14:29:00-03","MO","MOBOT","666121","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Gunnar Wilhelm Harling|et al.","Harling 7184","1968","2","South America","Ecuador",NA,NA,NA,NA,"22","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-06-04 15:48:00-03","MO","MOBOT","666915","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","Hólguer Lugo S.","Lugo Sánchez 4425","1974","10","South America","Ecuador",NA,NA,NA,NA,"31","Pastaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","667188","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","German & Ivon Carnevali",NA,NA,"2",NA,"(L.) Dodson & Dressler","Alwyn H. Gentry|Bruce A. Stein","Gentry 47272","1984","5","South America","Venezuela","Swamp between Rio Mawarinuma and headwaters or Rio Baria.","140.00000000",NA,NA,"8","Amazonas",NA,"-66.25","0.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-124",NA,NA
"327","2008-05-27 22:02:00-03","MO","MOBOT","667407","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|L.B. Thien","Dodson 2317","1963","2","South America","Ecuador",NA,"450.00000000",NA,NA,"26","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2011-06-09 17:11:00-03","MO","MOBOT","667469","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Calaway H. Dodson|et al.","Dodson 5523","1974","3","South America","Ecuador","Río Palenque Biological Station.","220.00000000",NA,NA,"18","Los Ríos",NA,"-79.36666","-0.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-06-13 12:23:00-03","MO","MOBOT","669052","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","W. Mark Whitten|et al.","Whitten 984","1989","4","South America","Ecuador",NA,"250.00000000",NA,NA,"16","El Oro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2008-05-27 22:02:00-03","MO","MOBOT","669580","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","E. Wade Davis","Davis 391","1976","12","South America","Ecuador",NA,"750.00000000",NA,NA,"14","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","670025","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","R.L. Dressler",NA,NA,"1",NA,"(L.) Dodson & Dressler","Martín E. Timaná|Nestor Jaramillo","Timaná 3126","1991","11","South America","Peru","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B, entre los tramos B-1000 a B-2750.","200.00000000",NA,NA,"11","Madre de Dios","Tambopata","-69.05","-12.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"131",NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","670077","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","C. Dodson",NA,NA,"5",NA,"(L.) Dodson & Dressler","Walter H. Lewis|Memory Elvin-Lewis|Daniel Fast|José Campos de la Cruz","Lewis 12698","1987","3","South America","Peru","Marsella, río Tigre. Rainforest, mostly along edge of rivers.","250.00000000",NA,NA,"13","Loreto","Loreto","-75.83333","-2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1",NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","670392","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla","C. Dodson",NA,NA,"5",NA,"(L.) Dodson & Dressler","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre|Camilo Díaz S.","Lewis 11201","1986","6","South America","Peru","Washintsa and vicinity, Río Huasaga, Low secondary and primary rainforest, terra firma and flooded river banks. Achual Jívaro","185.00000000",NA,NA,"16","Loreto","Alto Amazonas","-76.33333","-3.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5",NA,NA
"334","2012-04-11 14:36:00-03","MO","MOBOT","670445","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,"1",NA,"(L.) Dodson & Dressler","H.J.F. Schimpff","Schimpff 287","1933","11","South America","Ecuador",NA,"730.00000000",NA,NA,"24","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","671447","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Psygmorchis","pusilla","Psygmorchis pusilla",NA,NA,NA,NA,NA,"(L.) Dodson & Dressler","Alexander Hirtz","Hirtz 1036",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
