"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"97","2019-11-05 16:45:19-03","UFOP","OUPR","16167","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Lisboa, M.A.","s.n.","1973","08","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Teles, A.M.","Minas Gerais","Ouro Preto","Capanema","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2008","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA
"98","2019-11-05 16:45:19-03","UFOP","OUPR","25277","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Badini, J.","s.n.","1979","06","23",NA,"Brasil",NA,NA,"Campo. Subarbusto. Flores amarelas",NA,NA,NA,"Bong.","Messias, M.C.T.B.","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2008","44599","auto","04","16",NA,NA,NA,NA,NA,NA,NA
"99","2019-11-05 16:45:19-03","UFOP","OUPR","23340","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Messias, M.C.T.B.; Gastauer, M.","2235","2008","10","22",NA,"Brasil",NA,NA,"Em campos rupestres sobre quartzito. Erva. Em afloramentos rochosos. Flores amarelas. Folhas com odor de mamão. Frutos passados alvos",NA,NA,NA,"Bong.","Messias, M.C.T.B.","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Lagoa Seca","-43.5080986022949","-20.2875003814697",NA,NA,NA,"2009","44599","auto","06","29",NA,NA,NA,NA,NA,NA,NA
"100","2019-11-05 16:45:19-03","UFOP","OUPR","12667","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Badini, J.","s.n.","1973","10","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bong.","Lisboa, M.A.","Minas Gerais","Ouro Preto","Rancharia","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1973","44599","auto","10","23",NA,NA,NA,NA,NA,NA,NA
"101","2019-11-05 16:45:19-03","UFOP","OUPR","16132","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Badini, J.","s.n.","1973","10","08",NA,"Brasil",NA,NA,"Campos úmidos. Subarbusto. Flores amarelas",NA,NA,NA,"Bong.","Badini, J.","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"1973","44599","auto","10","20",NA,NA,NA,NA,NA,NA,NA
"102","2019-11-08 08:50:05-03","FURB","FURB","50103","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Funez, L.A.; Gasper, A.L. de; Kemmelmeier, K. & Zermiani, A.E.","3790","2015","02","20",NA,"Brasil",NA,NA,NA,"FURB50103",NA,NA,"Bong.","Funez, L.A.","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","FURB50103","1200","1200","2015",NA,NA,"05",NA,NA,"-48.9544444","-26.0391666",NA,NA,NA,NA
"103","2021-03-16 17:51:03-03","UCS","HUCS","32914","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, J.M.","5461","2006","11","20",NA,"Brasil",NA,NA,"Herbario MBM; Campo de altitude",NA,"Angiospermae","Asterales","Bong.","Teles, A.M.","Santa Catarina","Garuva","Serra Quiriri - alto","-48.8549995422363","-26.0266990661621",NA,NA,NA,"2007","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-16 17:51:03-03","UCS","HUCS","15940","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Cordeiro, J.","1705","1999","12","28",NA,"Brasil",NA,NA,"Herbario MBM; Campo de altitude",NA,"Angiospermae","Asterales","Bong.","Cordeiro, J.; Ribas, O.S.","Santa Catarina","Campo Alegre","Subida à Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,"2000","37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-18 10:55:49-03","UFRRJ","RBR","14816","S","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","S. Nunes",NA,"1979","02",NA,NA,"Brasil",NA,NA,NA,"RBR00014816",NA,NA,"Bong.","S. Nunes","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, subida para as prateleiras.","-44.5633010864258","-22.4960994720459","RBR00014816",NA,NA,"1979","19648","auto","03","02",NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:17:07-03","MBM","MBM","240956","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.; Spichiger, R.; Cervi, A.C.; Barboza, E.; Spichiger, R.; Cervi, A.C.; Barboza, E.","69459","1999","10","21","Southern America","Brazil",NA,NA,NA,"MBM240956",NA,NA,"Bong.","Hatschbach, G.","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","MBM240956",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:17:07-03","MBM","MBM","428680","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus adamantinus","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1882","2013","11","26","Southern America","Brazil",NA,NA,"Herbácea, 1 m, flores amarelas, campo limpo, pouco frequente.; Campos Gerais.","MBM428680",NA,NA,"Bong.","Lozano, E.D.","Paraná","Piraí do Sul","Chacara Santa Rita da Serra","-50.028444","-24.4665",NA,NA,NA,"2018",NA,NA,NA,NA,NA,"-50.028444","-24.4665","adamantinus",NA,NA,NA
"108","2020-12-21 16:17:07-03","MBM","MBM","235191","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ribas, O.S.","2815","1998","11","02","Southern America","Brazil",NA,NA,NA,"MBM235191",NA,NA,"Bong.","Hatschbach, G.","Paraná","Piraí do Sul","Fazenda Santa Rita","-49.948600769043","-24.5261001586914","MBM235191",NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:17:07-03","MBM","MBM","245251","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ribas, O.S.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","1705","2001","03","03","Southern America","Brazil",NA,NA,NA,"MBM245251",NA,NA,"Bong.","Cordeiro, J.; Ribas, O.S.","Santa Catarina","Campo Alegre","Subida para a Serra Quiriri","-49.2655982971191","-26.1924991607666","MBM245251",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:17:07-03","MBM","MBM","290036","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73592","2002","07","19","Southern America","Brazil",NA,NA,NA,"MBM290036",NA,NA,"Bong.","Robinson, H.","Minas Gerais","Buenópolis","Rod. BR-135 - Curimataí, km 25-30","-44.1800003051758","-17.8733005523682","MBM290036",NA,NA,NA,"42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:17:07-03","MBM","MBM","414373","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Krieger, L.","CESJ13164","1973","11","01","Southern America","Brazil",NA,NA,"Erva, até 1 m de altura, flores amarelo-ouro; folhas esbranquiçadas na face dorsal.; No campo arenítico.","MBM414373",NA,NA,"Bong.","Hind, D.J.N.","Minas Gerais","Lima Duarte","Serra de ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"1995","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:17:07-03","MBM","MBM","255620","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Ribas, O.S.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","3340","2001","03","03","Southern America","Brazil",NA,NA,NA,"MBM255620",NA,NA,"Bong.","Hatschbach, G.","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM255620",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:17:07-03","MBM","MBM","232021","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","2746","1998","12","29","Southern America","Brazil",NA,NA,NA,"MBM232021",NA,NA,"Bong.","Hatschbach, G.","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","MBM232021",NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:28:02-03","PUC-RIO","FCAB","1003","PreservedSpecimen","Plantae","Asteraceae","Senecio","adamantinus","Senecio adamantinus","P.E. Leite S.J.","s.n.","1949","01",NA,NA,"Brasil",NA,NA,NA,"001003",NA,"Angiospermae","Bong.","G.M. Barroso","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781498","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Irwin, H.S.|Souza, R.|Santos, R.R.",NA,"1965","11","4",NA,"Brasil","hb",NA,"Plants of Planalto do Brasil. . Field Work conducted with the collaboration of the University de Brasilia, Instituto Agronomico do Norte, and Ministério da Agricultura. supported in part by fundas from the National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781498' target='other'> <mi>dwc_moreinfo</mi></a>","P03781498",NA,NA,"Bong.",NA,"Goiás",NA,"Serra dos Cristais; ca. 6 km S of Cristalina. Goiás, Centro-oeste, Brasil, América do Sul",NA,NA,"P03781498_01","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9900",NA,NA
"116","2015-09-04 07:26:59-03","MNHN","RECOLNAT_MNHN_P","P03729466","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Regnell, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03729466' target='other'> <mi>dwc_moreinfo</mi></a>","P03729466",NA,NA,"Bong.","Teles","Minas Gerais",NA,". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03729466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"194",NA,NA
"117","2017-12-08 15:37:55-02","MNHN","RECOLNAT_MNHN_P","P03729469","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Claussen",NA,"1843","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03729469' target='other'> <mi>dwc_moreinfo</mi></a>","P03729469",NA,NA,"Bong.","Teles","Minas Gerais",NA,"Brésil. Minas Geraes, Carassa. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03729469_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"213",NA,NA
"118","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781492","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Nº 1389 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781492' target='other'> <mi>dwc_moreinfo</mi></a>","P03781492",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil: Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781492_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781493","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . No1390, Voyage d´ Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781493' target='other'> <mi>dwc_moreinfo</mi></a>","P03781493",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b1 493",NA,NA
"120","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781495","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Riedel",NA,"1859","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781495' target='other'> <mi>dwc_moreinfo</mi></a>","P03781495",NA,NA,"Bong.",NA,NA,NA,"Tijuco. Brasil, América do Sul",NA,NA,"P03781495_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1242",NA,NA
"121","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781496","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Riedel",NA,"1859","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781496' target='other'> <mi>dwc_moreinfo</mi></a>","P03781496",NA,NA,"Bong.",NA,NA,NA,"Vª Franca. Brasil, América do Sul",NA,NA,"P03781496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2367",NA,NA
"122","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781497","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781497' target='other'> <mi>dwc_moreinfo</mi></a>","P03781497",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781497_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 270",NA,NA
"123","2015-09-04 07:23:52-03","MNHN","RECOLNAT_MNHN_P","P03781499","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Claussen, M.",NA,"1843","1","1",NA,"Brasil","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781499' target='other'> <mi>dwc_moreinfo</mi></a>","P03781499",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"213",NA,NA
"124","2015-09-04 07:23:52-03","MNHN","RECOLNAT_MNHN_P","P03781502","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781502' target='other'> <mi>dwc_moreinfo</mi></a>","P03781502",NA,NA,"Bong.",NA,"Rio de Janeiro",NA,"Brésil. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,"P03781502_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16183",NA,NA
"125","2015-09-04 07:23:52-03","MNHN","RECOLNAT_MNHN_P","P03781503","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Lund",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781503' target='other'> <mi>dwc_moreinfo</mi></a>","P03781503",NA,NA,"Bong.",NA,NA,NA,"Brésil: Cachoeira do campo. Brasil, América do Sul",NA,NA,"P03781503_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781590","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 . . Nº 13861 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781590' target='other'> <mi>dwc_moreinfo</mi></a>","P03781590",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2356",NA,NA
"127","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781592","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Sello",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781592' target='other'> <mi>dwc_moreinfo</mi></a>","P03781592",NA,NA,"Bong.",NA,NA,NA,"Brasilia. Brasil, América do Sul",NA,NA,"P03781592_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1326",NA,NA
"128","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781593","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 . . Nº 1386 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781593' target='other'> <mi>dwc_moreinfo</mi></a>","P03781593",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781593_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2356",NA,NA
"129","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781594","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 . . Nº 1396 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781594' target='other'> <mi>dwc_moreinfo</mi></a>","P03781594",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781594_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 270",NA,NA
"130","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781595","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . nº 1391 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781595' target='other'> <mi>dwc_moreinfo</mi></a>","P03781595",NA,NA,"Bong.",NA,"São Paulo",NA,"Brésil, province de Saint-Paul. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"P03781595_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 671",NA,NA
"131","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781596","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . Voyage d´ Auguste de Saint-Hilaire de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781596' target='other'> <mi>dwc_moreinfo</mi></a>","P03781596",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil, province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781596_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1433",NA,NA
"132","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781597","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Catal.1ª part, Nº 1415 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781597' target='other'> <mi>dwc_moreinfo</mi></a>","P03781597",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil: Province de Monas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781597_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2121",NA,NA
"133","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781598","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . no. 1385 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781598' target='other'> <mi>dwc_moreinfo</mi></a>","P03781598",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781598_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2120",NA,NA
"134","2015-09-04 07:22:16-03","MNHN","RECOLNAT_MNHN_P","P03781599","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Nº 1385 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781599' target='other'> <mi>dwc_moreinfo</mi></a>","P03781599",NA,NA,"Bong.",NA,"Minas Gerais",NA,"Brésil: Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 2120",NA,NA
"135","2015-09-04 07:22:37-03","MNHN","RECOLNAT_MNHN_P","P03781679","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, A.",NA,"1888","4","19",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781679' target='other'> <mi>dwc_moreinfo</mi></a>","P03781679",NA,NA,"Bong.","Teles","Minas Gerais",NA,"Brésil, Minas, Serra de Lenheiro. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781679_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17230",NA,NA
"136","2015-09-04 07:22:37-03","MNHN","RECOLNAT_MNHN_P","P03781681","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","hb",NA,". . Voyage d´ Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781681' target='other'> <mi>dwc_moreinfo</mi></a>","P03781681",NA,NA,"Bong.","Teles","Minas Gerais",NA,"Brésil, province de MInas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03781681_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-04 07:22:38-03","MNHN","RECOLNAT_MNHN_P","P03782351","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou",NA,"1884","2","9",NA,"Brasil","hb",NA,". . Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03782351' target='other'> <mi>dwc_moreinfo</mi></a>","P03782351",NA,NA,"Bong.","Teles","Minas Gerais",NA,". Itacolomi, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P03782351_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15048",NA,NA
"138","2015-09-04 07:23:34-03","MNHN","RECOLNAT_MNHN_P","P03781494","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Regnell, A.F.",NA,NA,NA,NA,NA,"Brasil","hb",NA,". s.d. Herbier de A. Glaziou. Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781494' target='other'> <mi>dwc_moreinfo</mi></a>","P03781494",NA,NA,"Bong.",NA,"Minas Gerais","Caldas","Brésil. Caldas, Minas Gerais, Sudeste, Brasil, América do Sul","-46.386100769043","-21.9235992431641","P03781494_01",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,"I 197",NA,NA
"139","2015-09-04 07:23:52-03","MNHN","RECOLNAT_MNHN_P","P03781500","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, A.",NA,"1871","6","4",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781500' target='other'> <mi>dwc_moreinfo</mi></a>","P03781500",NA,NA,"Bong.",NA,"Rio de Janeiro","Itatiaia","Brésil. Itatiaia, Rio de Janeiro, Sudeste, Brasil, América do Sul","-44.5633010864258","-22.4960994720459","P03781500_01",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,"4855",NA,NA
"140","2015-09-04 07:23:52-03","MNHN","RECOLNAT_MNHN_P","P03781501","PreservedSpecimen",NA,"Asteraceae","Senecio","adamantinus","Senecio adamantinus","Glaziou, A.",NA,"1873","1","24",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03781501' target='other'> <mi>dwc_moreinfo</mi></a>","P03781501",NA,NA,"Bong.",NA,"Rio de Janeiro","Itatiaia","Brésil, Rio Janeiro. Itatiaia, Rio de Janeiro, Sudeste, Brasil, América do Sul","-44.5633010864258","-22.4960994720459","P03781501_01",NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,"6587",NA,NA
