"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","previousCatalogNumber","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","infraspecificEpithet","sex"
"48","2019-08-27 13:30:13-03","IAP","PACA-AGP","62722","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Camargo, O. R.","2398",NA,"Brasil",NA,"sicher, 25,9,1958.; fl.; Habitat: in campestribus","PACA062722",NA,"Emrich-Rambo","1957","11","01","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,"1958","29946","auto","Magnoliatae","09","25",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-08-27 13:30:13-03","IAP","PACA-AGP","37012","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in saxosis siccis graminosis","PACA037012",NA,"Emrich-Rambo","1947","10","12","RS","Porto Alegre","Espirito Santo","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:30:13-03","IAP","PACA-AGP","43603","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA043603",NA,"Emrich-Rambo","1949","09","28","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:30:13-03","IAP","PACA-AGP","41063","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in rupestritribus siccis graminosis","PACA041063",NA,"Emrich-Rambo","1949","04","13","RS","Porto Alegre","Morro do Agudo","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:30:13-03","IAP","PACA-AGP","44026","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.fr.; Habitat: in saxosis siccis graminosis","PACA044026",NA,"Emrich-Rambo","1949","10","21","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:30:13-03","IAP","PACA-AGP","54439","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl. Habitat: in campstribus graminosis","PACA054439",NA,"B. Rambo SJ","1953","11","12","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:30:13-03","IAP","PACA-AGP","40693","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA040693",NA,"Emrich-Rambo","1949","03","26","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:30:13-03","IAP","PACA-AGP","4752","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 07.08.1954; Habitat: in campestribus siccis graminosis Fenofase: flor","PACA004752",NA,"Emrich-Rambo","1941","02","10","RS","São Francisco de Paula","Rio Guira","-50.5835990905762","-29.4480991363525",NA,NA,"1954","76715","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:30:13-03","IAP","PACA-AGP","38984","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA038984",NA,"Epling","1948","12","18","RS","Itapoã","Chacara Weber",NA,NA,NA,NA,"1954",NA,NA,"Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:30:13-03","IAP","PACA-AGP","31125","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA031125",NA,"Emrich-Rambo","1946","01","08","RS","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"1954","49662","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:30:13-03","IAP","PACA-AGP","43720","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA043720",NA,"Epling","1949","10","03","RS","Porto Alegre","Morro Sta. Teresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:30:13-03","IAP","PACA-AGP","50608","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Sehnem, A.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl. Habitat: in saxosis siccis graminosis","PACA050608",NA,"Emrich-Rambo","1950","02","03","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:30:13-03","IAP","PACA-AGP","48984","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl. Habitat: in saxosis siccis graminosis","PACA048984",NA,"Emrich-Rambo","1950","10","18","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:30:13-03","IAP","PACA-AGP","37788","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in saxosis siccis graminosis","PACA037788",NA,"Emrich-Rambo","1948","10","02","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:30:13-03","IAP","PACA-AGP","37706","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA037706",NA,"Emrich-Rambo","1948","09","22","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:30:13-03","IAP","PACA-AGP","29161","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA029161",NA,"Emrich-Rambo","1945","09","12","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:30:13-03","IAP","PACA-AGP","27098","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in saxosis siccis graminosis","PACA027098",NA,"Emrich-Rambo","1944","10",NA,"RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:30:13-03","IAP","PACA-AGP","150","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 7,8,1954. fl.; Habitat: in campestribus siccis graminosis","PACA000150",NA,"Emrich-Rambo","1932","10","17","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1954","29946","auto","Magnoliatae","08","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:30:13-03","IAP","PACA-AGP","57260","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rambo, B.",NA,NA,"Brasil",NA,"sicher, 15,5,1957.; fl. Habitat: in graminosis","PACA057260",NA,"Emrich-Rambo","1955","10","22","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,"1957","29946","auto","Magnoliatae","05","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:30:16-03","IAP","PACA-AGP","98416","PreservedSpecimen","Plantae","Magnoliophyta","Lamiales","Labiatae","Glechon","squarrosa","Glechon squarrosa","Benth.",NA,"Sehnem, A.","4400",NA,"Brasil",NA,"Com duplicata no HASU. Habitat: campo","PACA098416",NA,"B. Rambo",NA,NA,NA,"RS","Porto Alegre","Glória","-51.2299995422363","-30.0331001281738","250","250",NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-20 21:18:00-03","UFV","VIC","041325","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth",NA,"de Paula, C.C.; et al.","645",NA,"Brasil",NA,"Terrestre de campograminoide,herbacea de 0.30 m, abundante, folhas verdes sendo as mais novas de bordos vinhos, sépalas verdes, pétalas brancas na parte vegetativa,cresce em local úmido em meio a vegetação graminoide e arbustiva, ocorr","VIC041325","VIC041325",NA,"2003","02","02","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Área 2.","-43.6918983459473","-20.5207996368408",NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-02-27 16:43:59-03","UFSC","CTBS","2229","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Mendes, M.S. et al.","1170",NA,"Brasil",NA,"Bioma: Cerrado; Fisionomia: Campo sujo; Hábito: Herbáceo.",NA,NA,"Harley, R.M.","2006","01","05","Minas Gerais","Ouro Preto","Área de Potreiro","-43.890833","-20.399167",NA,NA,"2015",NA,NA,NA,"02","10","43°53'27W","20°23'57S","BHZB 5783",NA,NA,NA,NA,NA,NA
"70","2020-02-27 16:43:59-03","UFSC","CTBS","2441","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Mendonça, J.G.F.; Landroz, E. & Espada, N.","149",NA,"Brasil",NA,"Erva, 30 cm; Campo de altitude; Tricomas alvos no caule e nas folhas; Corola alva; Poejo branco; Aromática.",NA,NA,"Pastore, J.F.B.","2015","11","22","Minas Gerais","Baependi","Parque Estadual da Serra do Papagaio. Trilha para a Serra da Careta","-44.757778","-22.130278","1950","1950","2017",NA,NA,NA,"02",NA,"44°45'28W","22°07'49S","CESJ 67420",NA,NA,NA,NA,NA,NA
"71","2021-03-10 14:35:08-03","UFSC","CTBS","4330","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.","4565",NA,"Brasil",NA,"Entre rochas, na plantação de Pinus.",NA,NA,NA,"2009","10","03","Rio Grande do Sul","Caxias do Sul","Vila Oliva.","-51.1794013977051","-29.1681003570557","780","780",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-04-07 11:45:07-03","UFMS","CGMS","49149","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"G. Hatschbach; M. Hatschbach; E. Barbosa","74588",NA,"Brasil",NA,"Flor alva. Odorífera.","CGMS1079092",NA,"R. Harley","2003","03","11","Mato Grosso do Sul","Bela Vista","Rodovia MS-472. Trevo da rodovia BR-267 para Bela Vista, entre km 10-20.","-56.5210990905762","-22.1089000701904",NA,NA,"2006","66197","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:32:04-03","UNICAMP","UEC","160798","S","Plantae","Magnoliopsida",NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Romão, GO; Dantas, APT","1906",NA,"Brazil",NA,"Erva, base procumbente, até 10 cm alt.; corola branca.; Barranco na beira da estrada, com campina degradada adjacente. Solo arenoso seco.","UEC009861","UEC009861",NA,"2006","11","04","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra, Rodovia RS-110, entre Bom Jesus e São Francisco de Paula, ca. 200m do trevo para Tainhas no km 10 da rodovia; defronte ao alambrada da empresa TBG.","-50.46975","-29.218056","979","979",NA,NA,NA,NA,NA,NA,"-50.46975","-29.218056",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:32:04-03","UNICAMP","UEC","33135","S","Plantae","Magnoliopsida",NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Gehrt, A","6371",NA,"Brazil",NA,"Flor alva.; Campo.","UEC053357","UEC053357","Marzinek, J","1921","11","01","São Paulo","São Paulo","Vila Ema.","-46.6300010681152","-23.5400009155273",NA,NA,"2002","53584","auto",NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 14:07:23-03","UFRPE","PEUFR","669","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"B. Pickel","5488",NA,"Brasil",NA,"Erva com flor branca.","PEUFR000669",NA,"Epling","1941","09","10","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"1942","53584","auto",NA,"03","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-03-12 10:29:17-03","UFOP","OUPR","34600","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Pedrosa, L.G.","2069",NA,"Brasil",NA,"Erva, ca. 25cm, flores alvas. Campo cerrado",NA,NA,"Pedrosa, L.G.","2019","10","11","Minas Gerais","Ouro Preto","Rodrigo Silva, Monjolo","-43.5080986022949","-20.2875003814697",NA,NA,"2019","44599","auto",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-06 09:55:55-03","UFOP","OUPR","4565","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"s.col.","s.n.",NA,"Brasil",NA,"Erva. Flores brancas c/ manchas marrons no interior da corola. Campo.",NA,NA,"Bräuchler, C.","1984","11","27","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,"2009","44599","auto",NA,"07","15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-06 09:55:55-03","UFOP","OUPR","17639","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Badini, J.","s.n.",NA,"Brasil",NA,"Sub-arbusto. Flores brancas. Campos úmidos.",NA,NA,"Badini, J.","1987","09","27","Minas Gerais","Ouro Preto","Três Moinhos","-43.5080986022949","-20.2875003814697",NA,NA,"1987","44599","auto",NA,"09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-06 09:55:55-03","UFOP","OUPR","30862","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Pedrosa, L.G.","62",NA,"Brasil",NA,"Erva. Flores alvas. Cerrado.",NA,NA,"Penati, R.","2018","03","24","Minas Gerais","Ouro Preto","Venda do Campo","-43.5080986022949","-20.2875003814697",NA,NA,"2018","44599","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-01-17 11:25:52-02","PUCRS","MPUC","21644","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,NA,NA,"South America","Brasil",NA,"em meio a vegetação campestre e rupestre",NA,NA,"F. Gonzatti","2014","11","08","RS","Caxias do Sul","Criuva, Canion dos Palanquinhos","-50.835","-28.9",NA,NA,"2014",NA,NA,"Magnoliopsida","01","01","-50.8350000000","-28.9000000000",NA,"1349","450","450","1",NA,NA
"81","2019-01-17 11:25:52-02","PUCRS","MPUC","21811","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,NA,NA,"South America","Brasil",NA,"SH1P25",NA,NA,"C. Vogel-Ely","2017","03","07","RS","Viamão","Parque Natural Municipal Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,"2017","41667","auto","Magnoliopsida","01","01",NA,NA,NA,NA,NA,NA,"1",NA,NA
"82","2019-01-17 11:25:52-02","PUCRS","MPUC","13618","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,NA,NA,"South America","Brasil",NA,"Mato ciliar, capoeiras, pastagens, vegetação rochosa (F: 16)",NA,NA,"N.I. Matzenbacher","1990","05","05","RS","Guaíba","BR 116, km 307, Fazenda São Maximiano.","-51.3280556","-30.1011667",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"-51.3280556000","-30.1011667000",NA,NA,"50","200","1",NA,NA
"83","2019-01-17 11:25:52-02","PUCRS","MPUC","16068","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,NA,NA,"South America","Brasil",NA,NA,NA,NA,"Maré","1976","08","22","RS","Porto Alegre","Morro da Polícia","-51.2372222222","-30.0191388889",NA,NA,"1976",NA,NA,"Magnoliopsida","01","01","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"1",NA,NA
"84","2019-01-17 11:25:52-02","PUCRS","MPUC","1227","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","squarrosa","Glechon squarrosa","Benth.",NA,NA,NA,"South America","Brasil",NA,NA,NA,NA,"T. Strehl","1975","07","16","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,"1975",NA,NA,"Magnoliopsida","01","01","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"1",NA,NA
"85","2019-01-17 11:25:52-02","PUCRS","MPUC","29","S","Plantae",NA,"Lamiales","Lamiaceae","Glechon","squarrosa","Glechon squarrosa","Benth.",NA,NA,NA,"South America","Brasil",NA,NA,NA,NA,"Ir. Augusto","1943","09","04","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889",NA,NA,"1943",NA,NA,"Magnoliopsida","01","01","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"1",NA,NA
"86","2019-11-08 08:52:38-03","FURB","FURB","49210","PreservedSpecimen","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Gonzatti, F.","1349",NA,"Brasil",NA,NA,"FURB49210","FURB49210","Gonzatti, F","2014","11","08","Rio Grande do Sul","Caxias do Sul","Criuva, Palanquinhos.","-50.8336111","-28.9",NA,NA,"2014",NA,NA,NA,"11","08","-50.8336111","-28.9000000",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:52:47-03","UCS","HUCS","31962","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Gonzatti, F.","1349",NA,"Brasil",NA,"Em meio a vegetação campestre e rupestre.",NA,NA,"Gonzatti, F.","2014","11","08","Rio Grande do Sul","Caxias do Sul","Criuva, Palanquinhos","-50.833683","-28.8999",NA,NA,"2014",NA,NA,NA,"11","08","-50.833683","-28.8999",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:52:47-03","UCS","HUCS","47827","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Gonzatti, F.","4086",NA,"Brasil",NA,"Erva ereta flores alvas junto à vegetação campestre, solo pedregoso",NA,NA,"Bordignon, S.","2017","12","02","Rio Grande do Sul","Caçapava do Sul","RS 357 sentido à Lavras do Sul, Campo Nativo","-53.583939","-30.669867","369","369","2018",NA,NA,NA,"06","05","-53.583939","-30.669867",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-16 17:52:47-03","UCS","HUCS","19748","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","1595",NA,"Brasil",NA,"em barranco",NA,NA,"Smith, S.F.","2002","11","10","Rio Grande do Sul","São Francisco de Paula","Cazuza ferreira","-50.5835990905762","-29.4480991363525","830","830","2003","76715","auto",NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-16 17:52:47-03","UCS","HUCS","19747","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","1596",NA,"Brasil",NA,"nos barrancos",NA,NA,"Bordignon, S.","2002","11","01","Rio Grande do Sul","São Francisco de Paula","Cazuza Ferreira","-50.5835990905762","-29.4480991363525","830","830","2018","76715","auto",NA,"06","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-16 17:52:47-03","UCS","HUCS","17817","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","1032",NA,"Brasil",NA,"no campo",NA,NA,"Smith, S.F.","2001","04","02","Rio Grande do Sul","Jaquirana","Fazenda Alziro Ramos","-50.3577995300293","-28.8847007751465","900","900","2001","31282","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-16 17:52:47-03","UCS","HUCS","19183","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","1492",NA,"Brasil",NA,"no campo",NA,NA,"Smith, S.F.","2002","05","06","Rio Grande do Sul","São Francisco de Paula","Fazenda do Baú","-50.5835990905762","-29.4480991363525","830","830","2002","76715","auto",NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-16 17:52:47-03","UCS","HUCS","36882","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Pasini, E.","430",NA,"Brasil",NA,"em beira de estrada",NA,NA,"Pasini, E.","2010","09","18","Rio Grande do Sul","São Francisco de Paula","Lageado Grande","-50.5835990905762","-29.4480991363525","800","800","2010","76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-16 17:52:47-03","UCS","HUCS","17438","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","760",NA,"Brasil",NA,"na orla da mata",NA,NA,"Smith, S.F.","2000","11","19","Rio Grande do Sul","São Francisco de Paula","Linha São Paulo","-50.5835990905762","-29.4480991363525","830","830","2001","76715","auto",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-16 17:52:47-03","UCS","HUCS","35093","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Setubal, R.","909",NA,"Brasil",NA,"campo rupestre",NA,NA,"Setubal, R.","2009","09","25","Rio Grande do Sul","Porto Alegre","Morro São Pedro","-51.2299995422363","-30.0331001281738","160","160",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-16 17:52:47-03","UCS","HUCS","35150","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Wasum, R.A.","4565",NA,"Brasil",NA,"entre rochedos, na plantação de Pinus.",NA,NA,"Gonzatti, F.","2009","10","03","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557","780","780","2014","49662","auto",NA,"06","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-16 08:39:40-03","UTFPR","HCF","28464","S","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"E. Buttura","709",NA,"Paraguai",NA,"erva.",NA,NA,"G. Hatschbach","1981","10","12",NA,"Alto Paraná-Hernandarias",NA,NA,NA,NA,NA,"1983",NA,NA,NA,"09","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-25 12:12:07-03","UFSM","SMDB","427","S","Plantae",NA,NA,"Lamiaceae","Glechon","ciliata","Glechon ciliata","Benth.",NA,"Rau, G","s.n.",NA,"Brasil",NA,NA,"SMDB000427",NA,"Marzinek, J","1942","11","29","Rio Grande do Sul","Porto Alegre","Morro de Santa Tereza","-51.2299995422363","-30.0331001281738",NA,NA,"2002","29946","auto",NA,"08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
