"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"335","2020-05-27 04:38:00-03","MO","MOBOT","3411705","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M. Mendoza","Moises Mendoza","Mendoza 73","2001","5","14","South America","Bolivia","La Paz","Huatajata. S./W. 3815 msnm. A 1,5 km pasando el surtidor la Kantuta, cerca al lago Titikaka, lado de la carretera, en casas abandonadas, caidas; con arbustos de Eucaliptus spp en la zona, lado el cultivo, como maleza.",NA,NA,NA,NA,NA,"Jacq.",NA,NA,NA,"Omasuyos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2008-05-27 22:02:00-03","MO","MOBOT","3435391","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Foster's catalog note file","Otto Buchtien","Buchtien 5510","1920","1",NA,"South America","Bolivia","La Paz","Hacienda Simaco","1400.00000000",NA,NA,NA,NA,"Jacq.","-68","-15.55",NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","3435397","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Foster's catalog note file","Otto Buchtien","Buchtien 5978","1912","10",NA,"South America","Bolivia","La Paz","Polo-Polo","1100.00000000",NA,NA,NA,NA,"Jacq.","-67.75","-16.16666",NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","3442426","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Foster's catalog note-file","Henry H. Rusby","Rusby 873",NA,NA,NA,"South America","Bolivia","La Paz","Yungas","1219.20000000",NA,NA,NA,NA,"Jacq.","-67.96666","-16.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2011-06-08 17:18:00-03","MO","MOBOT","344828","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","H. Balslev","L.B. Holm-Nielsen|et al.","Holm-Nielsen 20536","1979","9","25","South America","Ecuador","Morona-Santiago","Río Tutanangosa. Road Sucúa - Huarani. Secondary vegetation.","850.00000000",NA,NA,NA,NA,"Jacq.","-78.16666","-2.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2011-06-08 17:18:00-03","MO","MOBOT","344838","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","H. Balslev","L.B. Holm-Nielsen|et al.","Holm-Nielsen 20546","1979","9","25","South America","Ecuador","Morona-Santiago","Río Tutanangosa. Road Sucúa - Huarani. Secondary vegetation.","850.00000000",NA,NA,NA,NA,"Jacq.","-78.16666","-2.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","344848","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","B. Øllgaard","L.B. Holm-Nielsen","Holm-Nielsen 22894","1980","4","20","South America","Ecuador","Los Ríos","San Antonio de Columa, km 39, on the road Puebloviejo -Guaranda. Forest remnants.","250.00000000",NA,NA,NA,NA,"Jacq.","-79.3","-1.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2011-06-08 17:18:00-03","MO","MOBOT","344858","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Mathias & Constance","L.B. Holm-Nielsen|et al.","Holm-Nielsen 2620","2005","3","30","South America","Ecuador","Los Ríos","Surroundings of Montalvo (foothills of the Andes, c. 40 km E of Babahoyo). Rain forest with coffee and cocoa-plantations.","100.00000000","200.00000000",NA,NA,NA,"Jacq.","-79.28333","-1.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2011-06-18 05:22:00-03","MO","MOBOT","344868","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","B. Øllgaard","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32254","1980","6","25","South America","Ecuador","Morona-Santiago","Taisha. Wet swampy areas near the military camp, dominated by Cyperaceae.","400.00000000",NA,NA,NA,NA,"Jacq.","-77.5","-2.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2008-05-27 22:02:00-03","MO","MOBOT","344888","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","S. Lægaard (AAU)","Simon Lægaard","Lægaard 102475","1992","4","27","South America","Ecuador",NA,"Zumba - Palanda km 20. Roadside.","1800.00000000",NA,NA,NA,NA,"Jacq.","-79.13333","-4.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2011-06-08 17:18:00-03","MO","MOBOT","344898","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","B. Øllgaard","L.B. Holm-Nielsen|et al.","Holm-Nielsen 16866","1979","4","7","South America","Ecuador","Pichincha","10 km S of Tumbaco, lower slopes of Cerro Ilaló. Remnants of interandine forest and secondary scrub.","2650.00000000",NA,NA,NA,NA,"Jacq.","-78.41666","-0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","344954","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L. Constance (UC)","Abundio Sagástegui A.","Sagástegui Alva 10524","1983","6","12","South America","Peru","Cajamarca","Los Chirimoyas (San Benito - Guzmango).","1400.00000000",NA,NA,NA,NA,"Jacq.",NA,NA,NA,"Contumazá",NA,NA,NA,NA,NA,NA,NA,NA,"212","3",NA,NA
"347","2008-05-27 22:02:00-03","MO","MOBOT","345238","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Wendell H. Camp","Camp E-5206",NA,NA,NA,"South America","Ecuador","Azuay",NA,"2100.00000000","2500.00000000",NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2008-05-27 22:02:00-03","MO","MOBOT","346019","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L. Constance (US)","Thomas B. Croat|J. Watt","Croat 70540A","1990","2","13","South America","Colombia","Valle del Cauca","Cali-Buenaventura Highway, Km 12 from Cali; disturbed forest on steep slopes along rocky stream.","1580.00000000",NA,NA,NA,NA,"Jacq.","-76.61666","3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","4",NA,NA
"349","2011-10-28 04:58:00-02","MO","MOBOT","346283","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"Olga Salazar de Benavides","Benavides 11069","1989","9","28","South America","Colombia","Nariño","Trayecto La Planada-San Isidro.","1500.00000000","1700.00000000",NA,NA,NA,"Jacq.","-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19","2",NA,NA
"350","2011-10-28 04:58:00-02","MO","MOBOT","346294","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L. Constance (UC)","Olga Salazar de Benavides","Benavides 9786","1988","5","1","South America","Colombia","Nariño","San Isidro-La Planada.","1700.00000000",NA,NA,NA,NA,"Jacq.","-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","3",NA,NA
"351","2013-07-28 05:58:00-03","MO","MOBOT","346762","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Andersson L. 1983","Gunnar Wilhelm Harling|Lennart Andersson","Harling 19019","1980","5","13","South America","Ecuador","Cotopaxi","Las Juntas on road Quevedo-El Corazón, bridge over Río Angamarca","200.00000000",NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","346773","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Balslev","Steven E. Clemants|Jef D. Boeke|Noel H. Holmgren|Stephen Crisafulli","Clemants 2131","1982","7","24","South America","Ecuador","Tungurahua","12.3-27.6 km W of Baños. Rocky roadsides","1220.00000000","1690.00000000",NA,NA,NA,"Jacq.",NA,NA,NA,"Baños",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2013-07-28 05:58:00-03","MO","MOBOT","346783","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","León, S.","Gunnar Wilhelm Harling|Lennart Andersson","Harling 25001","1985","5","8","South America","Ecuador","Manabí","11 km E of San Plácido on road Portoviejo - Pichincha","400.00000000",NA,NA,NA,NA,"Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","346795","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","León S.","Simon Lægaard","Lægaard 102475","1992","4","27","South America","Ecuador","Zamora-Chinchipe","Zumba - Palanda, km 20","1280.00000000",NA,NA,NA,NA,"Jacq.","-79.13333","-4.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","347189","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L. Constance","James C. Solomon","Solomon 8916","1982","11","14","South America","Bolivia","La Paz","4.5 km below Yolosa, then 0.7 km W on road to Río Huarinilla. Ford across Río Coroico.","1200.00000000",NA,NA,NA,NA,"Jacq.","-67.75","-16.2",NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,"82-39","8",NA,NA
"356","2018-05-02 10:58:00-03","MO","MOBOT","347438","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","L. Constance (UC)","Mercedes Girón V.|et al.","Girón V. 121","1988","7","12","South America","Colombia","Antioquia","Finca El Regalo, Vereda Momblan, a 2 o 3 km de Andes.",NA,NA,NA,NA,NA,"Jacq.","-75.87877","5.6561",NA,"Andes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"357","2021-01-10 20:42:30-03","INPA","INPA","221432","S","Plantae","Dicotyledon Asterids","Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata","Idarraga, A","Fonnagra G., R","3146","1989","06","21","Southern America","Colômbia","Antioquia","Vereda Atanasio, Finca Atanasio.","1600","1600",NA,NA,"INPA0221432","Jacq.",NA,NA,"INPA0221432 INPA0221432_e INPA0221432_e1","Santa Bárbara",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-01-10 20:42:30-03","INPA","INPA","221432","S","Plantae","Dicotyledon Asterids","Apiales","Apiaceae","Spananthe","paniculata","Spananthe paniculata","Idarraga, A","Fonnagra G., R","3146","1989","06","21","Southern America","Colômbia","Antioquia","Vereda Atanasio, Finca Atanasio.","1600","1600",NA,NA,"INPA0221432","Jacq.",NA,NA,"INPA0221432 INPA0221432_e INPA0221432_e1","Santa Bárbara",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-04 11:04:19-03","UFRB","HURB","10868","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","G.Costa","Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4082","2015","08","17",NA,"Brasil","Bahia","Ponte na estrada Riachão Pequeno/Capitanga/Rio Tuins;","230","230",NA,NA,"HURB000010868","Jacq.","-39.212222","-12.795833",NA,"Conceição do Almeida",NA,NA,"2017","02",NA,"39º12'44W","12º47'45S",NA,NA,NA,NA,NA
"360","2021-03-04 11:04:19-03","UFRB","HURB","11234","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.L.Guedes","Costa, G.; Jardim, J.; Caiafa, A.; Martins, M.L.L.; et al.","1536","2015","10","16",NA,"Brasil","Bahia","Serra da Copioba;",NA,NA,NA,NA,"HURB000011234","Jacq.","-39.089444","-12.847222",NA,"São Felipe",NA,NA,"2016","12","20","39º05'22W","12º50'50S",NA,NA,NA,NA,NA
"361","2021-03-04 11:04:19-03","UFRB","HURB","10868","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","G.Costa","Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","4082","2015","08","17",NA,"Brasil","Bahia","Ponte na estrada Riachão Pequeno/Capitanga/Rio Tuins;","230","230",NA,NA,"HURB000010868","Jacq.","-39.212222","-12.795833",NA,"Conceição do Almeida",NA,NA,"2017","02",NA,"39º12'44W","12º47'45S",NA,NA,NA,NA,NA
"362","2021-03-04 11:04:19-03","UFRB","HURB","11234","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.L.Guedes","Costa, G.; Jardim, J.; Caiafa, A.; Martins, M.L.L.; et al.","1536","2015","10","16",NA,"Brasil","Bahia","Serra da Copioba;",NA,NA,NA,NA,"HURB000011234","Jacq.","-39.089444","-12.847222",NA,"São Felipe",NA,NA,"2016","12","20","39º05'22W","12º50'50S",NA,NA,NA,NA,NA
"363","2020-06-15 15:28:24-03","UNESP-RC","HRCB","56644","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Mendoza, M.","Lombardi","8902","2011","12","12",NA,"Brasil","Bahia","Quadra D, terreno da CEPLAC (Comissão Executiva do Plano da Lavoura Cacaueira)","71","71",NA,"Erva na beira de caminho em área úmida, folhas membranáceas, flores brancas, frutos imaturos verdes.",NA,"Jacq.",NA,"-14.758667",NA,"Ilhéus",NA,NA,"2015","09","25","39º13'52.4W","14º45'31.2S",NA,NA,NA,NA,NA
"364","2020-06-15 15:28:24-03","UNESP-RC","HRCB","42857","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santos, L.B.","Stehmann, J.R.","2477","1999","03","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva, flores brancas e fruto",NA,"Jacq.","-46.306111","-22.880278",NA,"Extrema",NA,NA,"2008","05","12","46º18'22W","22º52'49S",NA,NA,NA,NA,NA
"365","2020-06-15 15:28:24-03","UNESP-RC","HRCB","56644","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Mendoza, M.","Lombardi","8902","2011","12","12",NA,"Brasil","Bahia","Quadra D, terreno da CEPLAC (Comissão Executiva do Plano da Lavoura Cacaueira)","71","71",NA,"Erva na beira de caminho em área úmida, folhas membranáceas, flores brancas, frutos imaturos verdes.",NA,"Jacq.",NA,"-14.758667",NA,"Ilhéus",NA,NA,"2015","09","25","39º13'52.4W","14º45'31.2S",NA,NA,NA,NA,NA
"366","2020-06-15 15:28:24-03","UNESP-RC","HRCB","42857","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santos, L.B.","Stehmann, J.R.","2477","1999","03","29",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"Erva, flores brancas e fruto",NA,"Jacq.","-46.306111","-22.880278",NA,"Extrema",NA,NA,"2008","05","12","46º18'22W","22º52'49S",NA,NA,NA,NA,NA
"367","2019-05-23 11:07:32-03","UFLA","ESAL","1904","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","J. Tamashiro","Carvalho, DA; et al.","70",NA,NA,NA,NA,"Brasil","Minas Gerais","Sítio Nossa Senhora Aparecida",NA,NA,NA,"sub-arbusto; 1 - 2, m; ;; formação antrópica",NA,"Jacq.","-46.0574989318848","-22.6121997833252",NA,"Cambuí","14409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-05-23 11:07:32-03","UFLA","ESAL","1904","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","J. Tamashiro","Carvalho, DA; et al.","70",NA,NA,NA,NA,"Brasil","Minas Gerais","Sítio Nossa Senhora Aparecida",NA,NA,NA,"sub-arbusto; 1 - 2, m; ;; formação antrópica",NA,"Jacq.","-46.0574989318848","-22.6121997833252",NA,"Cambuí","14409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-12-19 11:17:01-03","UFG","UFG","46427","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santos, F.F.M.","Pereira-Silva, G.; et al.","6337","2002","03","27",NA,"Brasil","Minas Gerais",NA,NA,"800",NA,NA,"UFG0046427","Jacq.","-47.331389","-16.186944","UFG0046427","Cabeceira Grande",NA,NA,"2004","09","16","-47.331389","-16.186944",NA,NA,NA,NA,NA
"370","2019-12-19 11:17:01-03","UFG","UFG","46427","S","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","Santos, F.F.M.","Pereira-Silva, G.; et al.","6337","2002","03","27",NA,"Brasil","Minas Gerais",NA,NA,"800",NA,NA,"UFG0046427","Jacq.","-47.331389","-16.186944","UFG0046427","Cabeceira Grande",NA,NA,"2004","09","16","-47.331389","-16.186944",NA,NA,NA,NA,NA
"371","2021-03-12 08:14:29-03","IMA","MAC","14861","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos; C.daS.Santana","5882","2001","10","26",NA,"Brasil","Alagoas","Próximo à jazida de argila da fábrica de cimento Zebu.",NA,NA,NA,"Erva ereta planta com ca. de 1m de alt. Flores brancas.","MAC0014861","Jacq.","-36.923358","-9.783111",NA,"São Miguel dos Campos",NA,NA,"2008","09","24","-36.923358","-9.783111",NA,NA,NA,NA,NA
"372","2021-03-12 08:14:29-03","IMA","MAC","14614","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos; E.M.Duarte","5782","2001","08","16",NA,"Brasil","Alagoas","Fazenda Fortaleza, Serra Velha.",NA,NA,NA,"Erva pplanta com ca. de 40cm de alt. Flores brancas","MAC0014614","Jacq.","-37.035278","-9.701944",NA,"Palmeira dos Índios",NA,NA,"2008","09","24","-37.035278","-9.701944",NA,NA,NA,NA,NA
"373","2021-03-12 08:14:29-03","IMA","MAC","19722","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","O.Cano","R.P.Lyra-Lemos; et al.","7963","2003","08","30",NA,"Brasil","Alagoas","Serra da Curitiba.",NA,NA,NA,"Erva ereta. Flores brancas.","MAC0019722","Jacq.","-35.522222","-9.213889",NA,"Matriz do Camaragibe",NA,NA,"2004","11","23","-35.522222","-9.213889",NA,NA,NA,NA,NA
"374","2021-03-12 08:14:29-03","IMA","MAC","13111","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos","4891","2000","07","16",NA,"Brasil","Alagoas","Próximo ao Povoado Meirus, no topo da encosta da Serra do Jerônimo.",NA,NA,NA,"Erva hialina.","MAC0013111","Jacq.","-37.404167","-9.666111",NA,"Pão de Açúcar",NA,NA,"2008","09","24","-37.404167","-9.666111",NA,NA,NA,NA,NA
"375","2021-03-12 08:14:29-03","IMA","MAC","13155","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos","5003","2000","09","15",NA,"Brasil","Alagoas","No topo da Serra da Caiçara.",NA,NA,NA,"Erva.","MAC0013155","Jacq.","-37.268056","-9.217222",NA,"Maravilha",NA,NA,"2008","09","24","-37.268056","-9.217222",NA,NA,NA,NA,NA
"376","2021-03-12 08:14:29-03","IMA","MAC","15348","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata",NA,"R.P.Lyra-Lemos; et al.","6308","2002","03","17",NA,"Brasil","Alagoas","Serra do Ouro, caminho para estação da Embratel.",NA,NA,NA,"Erva. Flores brancas.","MAC0015348","Jacq.","-35.942797","-9.306822",NA,"Murici",NA,NA,NA,NA,NA,"-35.942797","-9.306822",NA,NA,NA,NA,NA
"377","2021-03-12 08:14:29-03","IMA","MAC","24959","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos; Santos, MR dos","9684","2006","11","29",NA,"Brasil","Alagoas","Serra da Capela, Reserva Xucurus-cariris.",NA,NA,NA,"Erva ca. 50 cm de altura. Frutos imaturos verdes.","MAC0024959","Jacq.","-36.626944","-9.390278",NA,"Palmeira dos Índios",NA,NA,"2008","07","09","-36.626944","-9.390278",NA,NA,NA,NA,NA
"378","2021-03-12 08:14:29-03","IMA","MAC","25236","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos; Santos, MR dos; P.A.F.Rios","9821","2006","09","21",NA,"Brasil","Alagoas","Mata do Cedro, proximidades do açude.",NA,NA,NA,"Erva hialina. Flores brancas.","MAC0025236","Jacq.","-35.913333","-9.527778",NA,"Rio Largo",NA,NA,"2008","09","24","-35.913333","-9.527778",NA,NA,NA,NA,NA
"379","2021-03-12 08:14:29-03","IMA","MAC","27036","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","M.C.S.Mota","M.C.S.Mota","12955","2016","09","17",NA,"Brasil","Alagoas","RPPN Santa Fé.",NA,NA,NA,"Erva ca. 40 cm. Flores e frutos verdes.","MAC0027036","Jacq.","-36.451528","-9.543614",NA,"Tanque D'Arca",NA,NA,"2018",NA,NA,"-36.451528","-9.543614",NA,NA,NA,NA,NA
"380","2021-03-12 08:14:29-03","IMA","MAC","32632","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","S.P.Gomes","R.P.Lyra-Lemos; S.P.Gomes; Chagas-Mota; M.C.Mota","11138","2008","06","21",NA,"Brasil","Alagoas","Fazenda Fortaleza, Serra das Pias.",NA,NA,NA,"Erva ereta. Inflorescência esverdeada.","MAC0032632","Jacq.","-36.67","-9.351111",NA,"Palmeira dos Índios",NA,NA,"2008","12",NA,"-36.67","-9.351111",NA,NA,NA,NA,NA
"381","2021-03-12 08:14:29-03","IMA","MAC","32938","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","Chagas-Mota","784","2008","07","23",NA,"Brasil","Alagoas","Serra do Macaco.",NA,NA,NA,"Erva ca. 20 cm de altura. Flores brancas e diminutas. Frutos verdes.","MAC0032938","Jacq.","-37.248017","-9.369989",NA,"Santana do Ipanema",NA,NA,"2008","07","23","-37.248017","-9.369989",NA,NA,NA,NA,NA
"382","2021-03-12 08:14:29-03","IMA","MAC","33370","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","Chagas-Mota","1013","2008","08","02",NA,"Brasil","Alagoas","Serra Dois Irmãos.",NA,NA,NA,"Erva ca. 1,5 m de altura. Inflorescência branca. Fruto verde.","MAC0033370","Jacq.","-36.243261","-9.372803",NA,"Viçosa",NA,NA,"2008","08","02","-36.243261","-9.372803",NA,NA,NA,NA,NA
"383","2021-03-12 08:14:29-03","IMA","MAC","40846","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","R.P.Lyra-Lemos","R.P.Lyra-Lemos; F.Cavalcante","12493","2009","08","29",NA,"Brasil","Alagoas","Fazenda Capiatã.",NA,NA,NA,"Erva ereta. Frutos verdes.","MAC0040846","Jacq.","-36.298889","-10.215556",NA,"Coruripe",NA,NA,NA,NA,NA,"-36.298889","-10.215556",NA,NA,NA,NA,NA
"384","2021-03-12 08:14:29-03","IMA","MAC","4141","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","O.Cano","M.N.Rodrigues; A.I.L.Pinheiro","755","1984","07","17",NA,"Brasil","Alagoas","Sítio Cafurna, Reserva Indígena. Vegetação antropizada.",NA,NA,NA,"Flores cremes Frutos imaturos verde","MAC0004141","Jacq.","-36.633142","-9.406106",NA,"Palmeira dos Índios",NA,NA,"2004","11","22","-36.633142","-9.406106",NA,NA,NA,NA,NA
"385","2021-03-12 08:14:29-03","IMA","MAC","42829","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","Chagas-Mota","4349","2009","07","11",NA,"Brasil","Alagoas","Serra do Poço.",NA,NA,NA,"Erva ca. 50 cm de altura. Flores alvas.","MAC0042829","Jacq.","-37.305183","-9.306319",NA,"Poço das Trincheiras",NA,NA,"2009","07","11","-37.305183","-9.306319",NA,NA,NA,NA,NA
"386","2021-03-12 08:14:29-03","IMA","MAC","31034","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","R.P.Lyra-Lemos","10545","2007","08","25",NA,"Brasil","Alagoas","Caminho para Mata do Neno.",NA,NA,NA,"Erva. Flores cremes.","MAC0031034","Jacq.","-37.732297","-10.26875",NA,"Mata Grande",NA,NA,"2008","09","24","-37.732297","-10.26875",NA,NA,NA,NA,NA
"387","2021-03-12 08:14:29-03","IMA","MAC","43256","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","Chagas-Mota","4760","2009","08","09",NA,"Brasil","Alagoas","Morro do Craunã",NA,NA,NA,"Erva ca. 1 m de altura. Flores alvas. Frutos verdes.","MAC0043256","Jacq.","-37.936147","-9.261356",NA,"Água Branca",NA,NA,"2009","08","09","-37.936147","-9.261356",NA,NA,NA,NA,NA
"388","2021-03-12 08:14:29-03","IMA","MAC","43481","PreservedSpecimen","Plantae",NA,NA,"Apiaceae","Spananthe","paniculata","Spananthe paniculata","E.C.O.Chagas","Chagas-Mota","4985","2009","08","15",NA,"Brasil","Alagoas","Morro do Cruzeiro.",NA,NA,NA,"Erva ca. 1 m de altura. Flores brancas. Frutos verdes.","MAC0043481","Jacq.","-36.437086","-9.5333",NA,"Tanque D'Arca",NA,NA,"2009","08","15","-36.437086","-9.5333",NA,NA,NA,NA,NA
