"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"102","2021-02-25 10:12:04-03","CVRD","CVRD","6292","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","47","1999","07","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006292",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","07","28","Magnoliopsida",NA,NA,NA,NA,NA
"103","2021-02-25 10:12:04-03","CVRD","CVRD","6027","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","20","1998","10","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006027",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1998","10","21","Magnoliopsida",NA,NA,NA,NA,NA
"104","2021-02-25 10:12:04-03","CVRD","CVRD","6291","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","46","1999","07","28","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006291",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","07","28","Magnoliopsida",NA,NA,NA,NA,NA
"105","2021-02-25 10:12:04-03","CVRD","CVRD","15624","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","7478","2016","07","26","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD015624",NA,NA,"Domingos A. Folli","48094","auto",NA,NA,"2016","07","26","Magnoliopsida",NA,"54","54",NA,NA
"106","2021-02-25 10:12:04-03","CVRD","CVRD","8252","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","4563","2003","07","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD008252",NA,"CVRD008252","Domingos A. Folli","48094","auto",NA,NA,"2003","07","24","Magnoliopsida",NA,NA,NA,NA,NA
"107","2021-02-25 10:12:04-03","CVRD","CVRD","6126","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Mansano, V.F.","39","1999","02","01","América do Sul","BRASIL","ES","Linhares","Atrás do Lab. Sementes","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006126",NA,NA,"Vidal Freitas Mansano","48094","auto",NA,NA,"1999","02","01","Magnoliopsida",NA,NA,NA,NA,NA
"108","2021-02-25 10:12:04-03","CVRD","CVRD","937","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Silva, I.A.","341","1982","09","01","América do Sul","BRASIL","ES","Linhares","Bloco B, Parcela B.4","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD000937",NA,NA,"Haroldo C. de Lima","48094","auto",NA,NA,"1984","03","16","Magnoliopsida",NA,NA,NA,NA,NA
"109","2021-02-25 10:12:04-03","CVRD","CVRD","4952","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Farias, G.L.","658","1993","11","13","América do Sul","BRASIL","ES","Linhares","Bloco B, P. B4","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD004952",NA,NA,"Domingos A. Folli","48094","auto",NA,NA,"1993","11","13","Magnoliopsida",NA,NA,NA,NA,NA
"110","2021-02-25 10:12:04-03","CVRD","CVRD","5492","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Sartori, A.","205","1996","08","22","América do Sul","BRASIL","ES","Linhares","Nos fundos do laboratório de sementes.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD005492",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"111","2021-02-25 10:12:04-03","CVRD","CVRD","6297","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","3467","1999","08","12","América do Sul","BRASIL","ES","Linhares","Próximo a caixa d'água","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006297",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"112","2021-02-25 10:12:04-03","CVRD","CVRD","6321","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","3482","1999","09","09","América do Sul","BRASIL","ES","Linhares","Proximo deposito de agua","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD006321",NA,"CVRD006321","Domingos A. Folli","48094","auto",NA,NA,"1999","09","09","Magnoliopsida",NA,NA,NA,NA,NA
"113","2021-02-25 10:12:04-03","CVRD","CVRD","15157","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, D.A.","7306","2014","11","07","América do Sul","BRASIL","ES","Ponto Belo",NA,"-40.5410995483398","-18.1236000061035",NA,"<ll>dwc_commonname:</ll> Vargem grande","CVRD015157",NA,"CVRD015157","Domingos A. Folli","33401","auto",NA,NA,"2014","11","07","Magnoliopsida",NA,"140","140",NA,NA
"114","2021-02-25 10:12:04-03","CVRD","CVRD","15989","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Felitto, G.","1202","2019","07","08","América do Sul","BRASIL","ES","Sooretama",NA,"-40.0978012084961","-19.1968994140625",NA,"Col. Adic.: G.S. Siqueira <ll>dwc_commonname:</ll> Vargem grande","CVRD015989",NA,NA,"Geovane S. Siqueira","33715","auto",NA,NA,"2019","07","08","Magnoliopsida",NA,"68","68",NA,NA
"115","2020-09-12 05:00:02-03","US","US","2896628","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","T. S. Santos","1054","1970","9","1","South America - Neotropics","Brazil","Bahia",NA,"Ubaitaba, ibirapitanga",NA,NA,NA,NA,"US00459470",NA,"US00459470_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","1442182","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","J. G. Kuhlmann","H.j.b.r. 16315","1925","11",NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio de janeiro ad urbem silvis trapicheiro",NA,NA,NA,NA,"US00459471",NA,"US00459471_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","1673875","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","H. W. Schott","5640",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00459474","Isotype","US00459474_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2650252","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","J. G. Kuhlmann","Herb. 103059","1930","12","29","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Caminho das palmeiras. [in former guanabara state]",NA,NA,NA,NA,"US00459473",NA,"US00459473_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2650253","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","A. P. Duarte","5970","1961","8","22","South America - Neotropics","Brazil","Bahia",NA,"Entre ajuda e porto seguro",NA,NA,NA,NA,"US00459472",NA,"US00459472_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"120","2020-09-02 16:27:53-03","Cenargen","CEN","62569","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Exostyles","venusta","Exostyles venusta","Schott","Haroldo Cavalcante de Lima","6116","2003","08","31",NA,"Brasil","RJ","RIO DE JANEIRO","Búzios , Manguinhos, Praia Gorda","-41.971388","-22.728888","Exsicatas","Vegetação residuo de formação com mata seca, restinga na faixa de areia marinha e manguesal sobre a pedra, tronco com casca escamosa epardo-acinzentado, DAP com aproximadamente 35 cm. frutos imaturos esverdeados e maduros marrons, com cheiro azedo e enjoativo, botões alvo-rosado, Doação do Jardim Botânico do Rio de Janeiro - RB. 400268","CEN00062569",NA,"CEN00062569",NA,NA,NA,"-41.971388","-22.728888",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-02 16:27:53-03","Cenargen","CEN","92858","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Exostyles","venusta","Exostyles venusta","Schott","D. Cardoso - RB","3800","2015","06","09",NA,"Brasil","RJ","RIO DE JANEIRO","Arboreto do Jardim Botânico do Rio de Janeiro","-43.2075004577637","-22.9027996063232","Exsicatas","Folhas com folíolos papiráceios. Flores pêndulas com cálice verde-amarelado internamente e verde-rosado na face externa; pétalas esbranquiçadas passando a rosa intensa na margens, fortemente imbricadas mesmo depois da antese. Foto. DNA. Flores coletadas em álcool. Doação Jardim Botânico do Rio de Janeiro - RB 638217.","CEN00092858",NA,"CEN00092858",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"122","2019-11-13 11:22:20-03","USP","SPF","226071","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Folli, DA","7306","2014","11","07",NA,"Brasil","Espírito Santo","Ponto Belo",NA,"-40.5410995483398","-18.1236000061035",NA,NA,"SPF00226071",NA,NA,"Folli, DA","33401","auto",NA,NA,"2014","11","07",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:22:20-03","USP","SPF","200091","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Exostyles","venusta","Exostyles venusta","Schott ex Spreng.","Lima, HC","5543","1998","02","19",NA,"Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba","-42.1027984619141","-22.8391990661621",NA,NA,"SPF00200091",NA,NA,"Lima, HC","20879","auto",NA,NA,"1998","02",NA,NA,NA,NA,NA,NA,NA
"124","2020-05-08 11:12:31-03","UEFS","HUEFS","130634","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Lima, H.C.de","5763","2001","03","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra Branca, Caminho para Pedra Negra.","-43.2075004577637","-22.9027996063232",NA,"Floresta de encosta pertubada em região do divisor.","HUEFS0130634",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"125","2020-05-08 11:12:31-03","UEFS","HUEFS","149338","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Cardoso, D.","2428","2009","03","28",NA,"Brasil","Minas Gerais","Salto da Divisa","7 Km E de Salta da Divisa na estrada em direção a BR-101, dobra ao sul entrando na Fazenda Ensoado e segue até um remanescente de mata antes do mata-burro.","-39.527778","-15.872222",NA,"Floresta semidecídua.","HUEFS0149338",NA,NA,NA,NA,NA,"39W31'40''","15S52'20''",NA,NA,NA,"Rosanae",NA,"179","179",NA,NA
"126","2020-05-08 11:12:31-03","UEFS","HUEFS","109175","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Lima, H.C.de","6116","2003","08","31",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Búzios, Manguinhos, Praia Gorda.","-41.971389","-22.728889",NA,"Resíduo de formação barreira com mata seca, restinga na faixa de areia marinha e manguesal sobre pedra.","HUEFS0109175",NA,NA,NA,NA,NA,"41W58'17''","22S43'44''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"127","2020-05-08 11:12:31-03","UEFS","HUEFS","122726","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Santos, R.M.","1789","2007","07","12",NA,"Brasil","Bahia","Iraquara",NA,"-41.501667","-12.327222",NA,"Caatinga.","HUEFS0122726",NA,NA,NA,NA,NA,"41W30'6''","12S19'38''",NA,NA,NA,"Rosanae",NA,"711","711",NA,NA
"128","2020-05-08 11:12:31-03","UEFS","HUEFS","130650","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, R.D.","136","2004","03","25",NA,"Brasil","Rio de Janeiro",NA,"Aurora, Projeto Pau Brasil.",NA,NA,NA,NA,"HUEFS0130650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"129","2020-05-08 11:12:31-03","UEFS","HUEFS","149325","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Cardoso, D.","2415","2009","03","21",NA,"Brasil","Bahia","Elísio Medrado","Serra da Jibóia, Reserva do GAMBA. Monte Cruzeiro.","-39.475833","-12.870556",NA,"Floresta ombrófila densa.","HUEFS0149325",NA,NA,NA,NA,NA,"39W28'33''","12S52'14''",NA,NA,NA,"Rosanae",NA,"676","676",NA,NA
"130","2020-05-08 11:12:31-03","UEFS","HUEFS","188736","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Matos, E.N.de","2172","2011","08","31",NA,"Brasil","Bahia","Caravelas","Mata da Chinesa","-38.191111","-17.51",NA,"Restinga. Floresta.","HUEFS0188736",NA,NA,NA,NA,NA,"38W11'28''","17S30'36''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"131","2020-05-08 11:12:31-03","UEFS","HUEFS","198199","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, R. D.","332","2004","09","11",NA,"Brasil","Rio de Janeiro",NA,"Parque Ecológico da Prainha, Morro dos Caetés.",NA,NA,NA,NA,"HUEFS0198199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"132","2020-05-08 11:12:31-03","UEFS","HUEFS","208426","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","969","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208426",NA,NA,NA,NA,NA,"39W12'14''","13S48'28''",NA,NA,NA,"Rosanae",NA,"140","170",NA,NA
"133","2020-05-08 11:12:31-03","UEFS","HUEFS","208460","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1003","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208460",NA,NA,NA,NA,NA,"39W12'14''","13S48'28''",NA,NA,NA,"Rosanae",NA,"140","170",NA,NA
"134","2020-05-08 11:12:31-03","UEFS","HUEFS","208461","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1004","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208461",NA,NA,NA,NA,NA,"39W12'14''","13S48'28''",NA,NA,NA,"Rosanae",NA,"140","170",NA,NA
"135","2020-05-08 11:12:31-03","UEFS","HUEFS","208462","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1005","2012","07","30",NA,"Brasil","Bahia","Ituberá","Reserva Michelin- Mata da Vila V.","-39.203889","-13.807778",NA,"Floresta Ombrófila Densa.","HUEFS0208462",NA,NA,NA,NA,NA,"39W12'14''","13S48'28''",NA,NA,NA,"Rosanae",NA,"140","170",NA,NA
"136","2020-05-08 11:12:31-03","UEFS","HUEFS","209950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1048","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15",NA,"Floresta Estacional Perenifólia.","HUEFS0209950",NA,NA,NA,NA,NA,"40W3'","19S9'",NA,NA,NA,"Rosanae",NA,"60","70",NA,NA
"137","2020-05-08 11:12:31-03","UEFS","HUEFS","209951","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1049","2013","03","15",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.05","-19.15",NA,"Floresta Estacional Perenifólia.","HUEFS0209951",NA,NA,NA,NA,NA,"40W3'","19S9'",NA,NA,NA,"Rosanae",NA,"60","70",NA,NA
"138","2020-05-08 11:12:31-03","UEFS","HUEFS","211811","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nascimento, F.H.F.","1511","2014","01","30",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso.","-39.535","-15.158333",NA,NA,"HUEFS0211811",NA,NA,NA,NA,NA,"39W32'6''","15S9'30''",NA,NA,NA,"Rosanae",NA,"450","550",NA,NA
"139","2020-05-08 11:12:31-03","UEFS","HUEFS","214548","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott",NA,"7306","2014","11","07",NA,"Brasil","Espírito Santo","Ponto Belo","Estrada Montanah-S.J.","-40.455","-18.209444",NA,"Pasto.","HUEFS0214548",NA,NA,NA,NA,NA,"40W27'18''","18S12'34''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"140","2020-05-08 11:12:31-03","UEFS","HUEFS","246744","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Baumgratz, J.F.A.","776","2000","12","20",NA,"Brasil","Rio de Janeiro","Macaé","Estrada para Frade após bifurcação Frade/Tapera, seguindo estrada à direita em direção a trilha para o Pico do Frade.","-42.083333","-22.216667",NA,"Interior de mata secundária de encosta.","HUEFS0246744",NA,NA,NA,NA,NA,"42W5'0''","22S13'0''",NA,NA,NA,"Rosanae",NA,"460","460",NA,NA
"141","2020-05-08 11:12:31-03","UEFS","HUEFS","254950","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, R.D.","780","2007","03","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Barreiras.","-39.749722","-18.615",NA,"Restinga arbustiva.","HUEFS0254950",NA,NA,NA,NA,NA,"39W44'59''","18S36'54''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"142","2020-05-08 11:12:31-03","UEFS","HUEFS","77529","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Nunes, T.S.","1008","2004","01","24",NA,"Brasil","Bahia","Uruçuca","4,6 Km de Serra Grande em direção a Itacaré.","-39.053611","-14.430556",NA,NA,"HUEFS0077529",NA,NA,NA,NA,NA,"39W3'13''","14S25'50''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"143","2020-05-08 11:12:31-03","UEFS","HUEFS","130970","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Cardoso, D.","2220","2007","11","01",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0130970",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"144","2020-05-08 11:12:31-03","UEFS","HUEFS","226345","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Cardoso, D.","3800","2015","06","09",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Arboreto do Jardim Botânico do Rio de Janeiro.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0226345",NA,NA,"V.F.Mansano","57442","auto",NA,NA,"2019","03",NA,"Rosanae",NA,NA,NA,NA,NA
"145","2020-05-08 11:12:31-03","UEFS","HUEFS","130683","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, R.D.","327","2004","09","01",NA,"Brasil","Rio de Janeiro","Cabo Frio","Arraial do Cabo.","-42.0186004638672","-22.8794002532959",NA,NA,"HUEFS0130683",NA,"HUEFS0130683",NA,"40069","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"146","2020-05-08 11:12:31-03","UEFS","HUEFS","130684","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Ribeiro, D.G.","533","2005","10","02",NA,"Brasil","Rio de Janeiro","Macaé","Bairro Novo Cavaleiro, fragmentos próximo ao Vale Encantado.","-41.7868995666504","-22.3708000183105",NA,NA,"HUEFS0130684",NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"147","2020-05-08 11:12:31-03","UEFS","HUEFS","130635","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Farney, C.","963","1985","10","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Guadalupe, estrada do Camboatá, Primeiro BFE, Morro do Paiol.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0130635",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"148","2020-05-08 11:12:31-03","UEFS","HUEFS","254949","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Gonçalves, V.F.","90","1990","06","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Canteiro 1, seção D.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0254949",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"149","2020-05-08 11:12:31-03","UEFS","HUEFS","130685","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","V.F.G.","90","1990","06","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro. Cat. I -D. Planta cultivada.","-43.2075004577637","-22.9027996063232",NA,NA,"HUEFS0130685",NA,"HUEFS0130685",NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"150","2020-05-08 11:12:31-03","UEFS","HUEFS","130633","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Lima, H.C.de","3068","1987","07","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Macaé. Estrada para Carapebus, Km 9, próx. a Ubas. Fazenda Jacutinga.","-43.2075004577637","-22.9027996063232",NA,"Mata seca degradada de morros mamelonares.","HUEFS0130633",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"151","2020-05-08 11:12:31-03","UEFS","HUEFS","163872","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Mansano, V.F.","51","1999","07","26",NA,"Brasil","Espírito Santo","Linhares","Reserva da CVRD, estrada da mantegueira km 1,3.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0163872",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"152","2020-05-08 11:12:31-03","UEFS","HUEFS","161664","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","venusta","Exostyles venusta","Schott","Mansano, V.F.","20","1998","10","21",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Campanhia Vale do Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,"HUEFS0161664",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"153","2018-01-23 14:59:13-02","F","FMNH-SEEDPLANTS","V0448555F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Exostyles","venusta","Exostyles venusta",NA,"C. Farney et al.","639","1985","2","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448555F",NA,"V0448555F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
