"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"226","2015-09-03 18:48:02-03","MNHN","RECOLNAT_MNHN_P","P02031887","PreservedSpecimen",NA,"Myristicaceae","Virola","oleifera","Virola oleifera","(Schott) A.C.Sm.",NA,NA,NA,NA,"Antenor","1927","12","27","Brasil","Rio de Janeiro","Rio de Janeiro","Vista Chineza, perto da sede do Horto Florestal.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02031887' target='other'> <mi>dwc_moreinfo</mi></a>","P02031887","P02031887_01",NA,NA,NA,NA,"hb","57442","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-10-01 14:25:37-03","JBB","HEPH","16954","S","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.","Hatschbach, G","1999",NA,NA,"Hatschbach, G","1999","10","07","Brasil","Paraná ","Doutor Ulysses","Sete Quedas","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,NA,NA,"69304","Magnoliid","Magnoliales","Southern America",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:38:56-03","UFMG","BHCB","44886","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:38:56-03","UFMG","BHCB","44887","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:38:56-03","UFMG","BHCB","44870","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:38:56-03","UFMG","BHCB","44888","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:38:56-03","UFMG","BHCB","49401","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:38:56-03","UFMG","BHCB","136807","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Goldenberg, R; Fraga, CN de; Amorim, AMA; Fontana, AP; Saavedra, MM","2008","05","06","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas, São Paulo de Viana, beira da estrada. Floresta Ombrófila Densa Montana.","-40.546667","-20.308333","-40.546667","-20.308333","575","575","Árvore 10. Frutos imaturos verdes.",NA,NA,"1122","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:38:56-03","UFMG","BHCB","139354","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Santos, MF; Serafim, H","2008","03","13","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi), Mata do Cachoeirão","-43.432861","-19.431861","-43.432861","-19.431861",NA,NA,"Árvore, 18 m. Ramos pulverulentos, amarelados. Folhas com face abaxial amarelada, pulverulenta. Frutos verdes, pulverulentos.Material prensado em álcool.",NA,NA,"276","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:38:56-03","UFMG","BHCB","172946","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,"2010","10","18","Stival-Santos, A; Legal, E; Silveira, S","2010","06","23","Brasil","Santa Catarina","Águas Mornas","Rio Cubatão, Floresta ombrófila densa, estádio suces.","-48.960833","-27.809722","-48.960833","-27.809722","620","620","Arvore 10m, frutos imaturos verdes.","BHCB017667",NA,"3165","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:38:56-03","UFMG","BHCB","51884","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Oliveira, PP de",NA,NA,NA,NA,NA,NA,"Reserva Ecológica União, Rio das Ostras-RJ",NA,NA,NA,NA,NA,NA,"Mata atlântica, baixada.",NA,NA,"828","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:38:56-03","UFMG","BHCB","61528","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraná","Doutor Ulysses",NA,"-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:38:56-03","UFMG","BHCB","17775","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,"Costa, LVC","1990","03","04","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"367","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:38:56-03","UFMG","BHCB","38178","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:38:56-03","UFMG","BHCB","23578","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott ex Spreng.) Warb.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Sapo.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-02-11 17:20:33-03","UFPR","UPCB","28234","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.",NA,NA,NA,"Lopes, M.A.","1980","05","08","Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga, Mata do Sapo",NA,NA,NA,NA,NA,NA,"Árvore, 25m. Mata altântica..",NA,NA,"905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-02-11 17:20:33-03","UFPR","UPCB","28249","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","01",NA,"Costa, L.V.","1990","03","04","Brasil","Minas Gerais",NA,"Estação Biológica de Caratinga",NA,NA,NA,NA,NA,NA,"Árvore, 13m. Mata atlântica..",NA,NA,"367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-02-11 17:20:34-03","UFPR","UPCB","29965","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Assis, M.A.de","1994","08","28","Brasil","São Paulo","Ubatuba","Trilha da Fazenda Capricórnio, em plantação de cacau.","-45.083333","-23.4","-45.083333","-23.4",NA,NA,"Árvore, 20m, fruto seco caído no solo, semente com arilo róseo intenso..",NA,NA,"381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-11 17:20:34-03","UFPR","UPCB","29975","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1998","12",NA,"Bastos, E.B.","1994","09","05","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico de Campinas. Beira da Rodovia Regis Bittencourt.","-47.887778","-24.623056","-47.887778","-24.623056",NA,NA,"Árvore, ca. 20m, botões. Beira da estrada, área com fragmentos de mata atlântica secundária..",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-11 17:20:34-03","UFPR","UPCB","61351","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2008","10","16","Brotto, M.L.","2008","10","14","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi.","-48.916111","-25.439444","-48.916111","-25.439444","470","470","Árvore de 15 m de alt., fruto verde 4,5-3,5 X 2,7 cm, espessura do pericarpo 0,5 mm, semente 3,5 X 2 cm. Floresta Ombrófila Densa Submontana..",NA,NA,"194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-11 17:20:34-03","UFPR","UPCB","69709","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott. ex Spreng.) Warb.","Rodrigues, W.A.","2016","03",NA,"Goldenberg, R.","2008","05","06","Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,"9999","9999","575","575","Árvore 10m. Frutos imaturos verdes..",NA,NA,"1122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-11 17:20:34-03","UFPR","UPCB","70716","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2010","06","12","Leoni, B.S.","2008","05","23","Brasil","Minas Gerais","Faria Lemes","Fazenda Santa Rita. Interior da floresta.",NA,NA,NA,NA,NA,NA,"Árvore ereta, ca. 18-25cm altura. Caule rugoso, frutos imaturos..",NA,NA,"7165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-11 17:20:34-03","UFPR","UPCB","56265","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2007","04",NA,"Lopes, M.M.M.","2006","04","09","Brasil","Bahia","Camacã","RPPN Serra Bonita, 9,7km W de Camacã na estrada para Jacareí, daí 6km SW na estrada para a RPPN e Torre da Embratel","-39.565278","-15.391667","-39.565278","-15.391667","850","850","Árvore ca. 22m, folhas cartáceas, face abaxial verde-amarelada, adaxial verde-escura, flores amarelas. Floresta ombrófila densa montana..",NA,NA,"574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-11 17:20:34-03","UFPR","UPCB","42089","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Cervi, A.C.","2000","03","03","Cervi, A.C.","2000","02","21","Brasil","Santa Catarina","Itapema",NA,"-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Árvore ca. 12m, flores creme. Beira da floresta..",NA,NA,"6999",NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-02-11 17:20:34-03","UFPR","UPCB","33857","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1998","08","05","Carmello, S.M.","1987","10","04","Brasil","São Paulo","Itanhaem",NA,"-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Arbusto, estéril..",NA,NA,"11",NA,NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-02-11 17:20:34-03","UFPR","UPCB","29962","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Bernacci, L.C.","1994","05","19","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"ÁRvore, 20m, fruto imaturo resinoso. Interior da mata, mata alta e pluriestatificada, com bromélias epífitas..",NA,NA,"262",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-02-11 17:20:34-03","UFPR","UPCB","47666","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Cervi, A.C.","2004","03","03","Cervi, A.C.","2004","02","29","Brasil","Santa Catarina","Itapema","Bairro Areal","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"Árvore ca. 10m, flores creme..",NA,NA,"8627",NA,NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-02-11 17:20:34-03","UFPR","UPCB","29960","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Barreto, K.D.","1994","06","16","Brasil","São Paulo","Iporanga","Bairro da Serra (Santana).","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"Árvore, 20m, fruto imaturo verde. Borda, mata ciliar..",NA,NA,"2598",NA,NA,NA,NA,"38740","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-02-11 17:20:33-03","UFPR","UPCB","1941","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Reitz, R.","1954","07","19","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","Árvore, 25m, fruto imaturo verde. Mata..",NA,NA,"2006",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-02-11 17:20:34-03","UFPR","UPCB","42029","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Reitz, R.","1954","07","19","Brasil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"300","300","Árvore, 25m, fruto imaturo verde. Mata..",NA,NA,"2006",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-02-11 17:20:34-03","UFPR","UPCB","44607","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Hatschbach, G.","2001","01","01","Ribas, O.S.","2001","02","09","Brasil","Paraná","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"Árvore, 25m alt., flores creme. Floresta ombrófila densa..",NA,NA,"3131",NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-02-11 17:20:34-03","UFPR","UPCB","5567","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Hatschbach, G.","1966","01","18","Brasil","Paraná","Antonina","Caixa d'água.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, 15m, flor creme esverdeada. Mata pluvial..",NA,NA,"13535",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"258","2021-02-11 17:20:34-03","UFPR","UPCB","51880","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2005","01","01","Coons, M.P.","1977","05","25","Brasil","Minas Gerais","Viçosa","Campus da UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore alta, sem flor na época..",NA,NA,"77248",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"259","2021-02-11 17:20:34-03","UFPR","UPCB","51879","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2004","07","22","Kuhlmann","1935","12","03","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"260","2021-02-11 17:20:34-03","UFPR","UPCB","29964","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Árbocz, G.F.","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore, 7m, botão e flor verde. Mata Atlântica de planície..",NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-02-11 17:20:34-03","UFPR","UPCB","29976","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","2008","01",NA,"Bernacci, L.C.","1995","01","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC, floresta alta.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Árvore, ca. 20m, flor amarelada..",NA,NA,"1014",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-02-11 17:20:34-03","UFPR","UPCB","6789","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Hatschbach, G.","1966","01","19","Brasil","Paraná","Antonina","Estrada Cacatu- Serra Negra","-48.7118988037109","-25.4286003112793",NA,NA,"100","100","Árvore, 20m, flor creme esverdeada. Mata encosta de morro..",NA,NA,"13541",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-02-11 17:20:34-03","UFPR","UPCB","30781","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","06",NA,"Zipparro, V.B.","1995","06","20","Brasil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha azul.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 25m, fruto cápsula abrindo-se em duas partes, expondo semente totalmente envolvida pelo arilo vermelho..",NA,NA,"1423",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-02-11 17:20:34-03","UFPR","UPCB","30776","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","06",NA,"Almeida-Scabbia, R.J","1994","07","12","Brasil","São Paulo","Sete Barras","Faz. Intervales, Base Saibadela, trilha da cachoeira da figueira.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 18m, muitos frutos verdes..",NA,NA,"490",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-02-11 17:20:34-03","UFPR","UPCB","29961","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Leitão Filho, H.F.","1996","02","01","Brasil","São Paulo","Ubatuba","I.A.C.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"árvore, 20m, com flor. Transição entre planície e encosta atlântica..",NA,NA,"34759",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"266","2021-02-11 17:20:33-03","UFPR","UPCB","29956","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Barros, F.de","1989","04","26","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 20m, fruto imaturo verde. Mata de planície..",NA,NA,"1639",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"267","2021-02-11 17:20:33-03","UFPR","UPCB","29957","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.",NA,NA,NA,"Barros, F.de","1989","07","06","Brasil","São Paulo","Cananéia","Ilha do Cardoso, estrada para o Morro Três Irmãos","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ÁRvore, ca. 20m, crescendo na mata de planície, fruto verde a verde-amarelado..",NA,NA,"1708",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"268","2021-02-11 17:20:33-03","UFPR","UPCB","29958","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Barros, F.de","1988","09","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, mata de encosta no Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 30m, fruto verde, semente com arilo vermelho..",NA,NA,"1554",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-02-11 17:20:34-03","UFPR","UPCB","29959","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","01","01","Barros, F.de","1988","04","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Morro da Captação.","-47.9199981689453","-25.0100002288818",NA,NA,"30","30","Árvore, fruto imaturo verde. Mata de encosta..",NA,NA,"1487",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"270","2021-02-11 17:20:33-03","UFPR","UPCB","15069","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Britez, R.M.","1986","12","26","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore, 14m x 79cm, flor creme..",NA,NA,"1269",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"271","2021-02-11 17:20:34-03","UFPR","UPCB","42030","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Klein, R.M.","1955","02","10","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","Árvore, 20m, flor verde amarelada. Mata..",NA,NA,"1038",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"272","2021-02-11 17:20:33-03","UFPR","UPCB","1942","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Klein, R.M.","1955","02","10","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","Árvore, 20m, flor verde amarelada. Mata..",NA,NA,"1038",NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"273","2021-02-11 17:20:34-03","UFPR","UPCB","29963","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","03",NA,"Kuhlmann, M.","1952","02","14","Brasil","São Paulo","São Paulo","Nativa do Jardim Botânico, estrada para o abrigo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore alta da mata..",NA,NA,"2815",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"274","2021-02-11 17:20:34-03","UFPR","UPCB","3351","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1996","10",NA,"Reitz, R.","1959","02","20","Brasil","Santa Catarina","Lauro Müller","Novo Horizonte","-49.3967018127441","-28.3927993774414",NA,NA,"450","450","Árvore, 25m, flor amarelada. Mata..",NA,NA,"8476",NA,NA,NA,NA,"15992","auto",NA,NA,NA,NA,NA,NA,NA
"275","2021-02-11 17:20:34-03","UFPR","UPCB","29973","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1998","12",NA,"Kirizawa, M.","1992","05","21","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore, ca. 10m, caída, fruto verde e seco, semente com tegumento avermelhado e carnoso. Picada para barragem, área de mata de encosta..",NA,NA,"2623",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"276","2021-02-11 17:20:34-03","UFPR","UPCB","30779","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","06",NA,"Zipparro, V.B.","1995","01","15","Brasil","São Paulo","Sete Barras","Parque Intervales- Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, 18m, inflorescência com flor creme, pequena..",NA,NA,"1652",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
"277","2021-02-11 17:20:34-03","UFPR","UPCB","30778","PreservedSpecimen","Plantae","Myristicaceae","Virola","bicuhyba","Virola bicuhyba","(Schott) Warb.","Rodrigues, W.A.","1997","06",NA,"Zipparro, V.B.","1995","04","04","Brasil","São Paulo","Sete Barras","Parque Intervales- Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore, ca. 16m, fruto imaturo verde, árvore caída após vendaval..",NA,NA,"1660",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA
