"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"44","2014-07-03 10:10:00-03","MO","MOBOT","1878842","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Ernst Vitek","1982","7","27","South America","Peru","La Libertad",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Vitek 21","An der Panamericana, etwa 40 km S der Abzeigung nach Viru, ungefähr bei Cerro Los Pancitos.","400.00000000",NA,NA,"Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"45","2018-05-02 11:33:00-03","MO","MOBOT","1880316","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Michael O. Dillon|et al.","1986","4","5","South America","Peru","Ancash",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Dillon 4448","Along PanAmerican Hwy., km 348, ca. 81 km S of Chimbote and 30 km S of Casma.","190.00000000",NA,NA,"Casma","-78.2666667","-9.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"46","2009-07-17 07:31:00-03","MO","MOBOT","1974620","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Paul C. Hutchison","1957","8","4","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Hutchison 1010","Canta Valley 31 km N of Lima. N-facing slopes in Indian graveyard.","350.00000000",NA,NA,"Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58",NA,NA,NA
"47","2009-07-17 07:31:00-03","MO","MOBOT","1983567","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Paul C. Hutchison","1957","9","6","South America","Peru","Ica",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Hutchison 1220","Pampa de de Huayuri, 382 km S of Lima, Pan American Hwy. in dry wash.","550.00000000",NA,NA,"Ica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA
"48","2009-06-25 13:34:00-03","MO","MOBOT","2056775","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Paul C. Hutchison|J. Kenneth Wright","1964","5","11","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Hutchison 5012","58 km N of Huarmey, Km 335 Pan Am Hwy, N of Lima. Sand dunes and ridges.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409",NA,NA,NA
"49","2009-06-25 13:34:00-03","MO","MOBOT","2056788","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Paul C. Hutchison|J. Kenneth Wright","1964","5","11","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Hutchison 5014","58 km N of Huarmey, Km 335 Pan Am Hwy, N of Lima. Sand dunes and ridges.","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"409",NA,NA,NA
"50","2015-08-12 05:58:00-03","MO","MOBOT","2633505","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","H. Balslev","1981","1","1","South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Balslev 1328","Panamerican Highway 21 km west of Catamayo (La Toma). Dry slopes with low shrub vegetation.","2100.00000000",NA,NA,NA,"-79.45","-3.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2009-07-15 15:04:00-03","MO","MOBOT","3302144","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Gwilym P. Lewis|Colin E. Hughes","1998","1","14","South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Lewis 3771","Vilcabamba-Yangana, km 7. Vegetation: deciduous thorn scrub.","2000.00000000",NA,"P. Wilkin",NA,"-79.21666","-4.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-08-18 12:27:00-03","MO","MOBOT","601834","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","1988","2","7","South America","Peru","Amazonas",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Gentry 61374","Dry forest over looking Río Utcubamba, SE of Naranjitos.",NA,NA,"Noema Cano-Flores SEL)",NA,"-78.33333","-5.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-84","1",NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","602985","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Ira L. Wiggins","1944","10","4","South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Wiggins 10875",NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-08-18 12:28:00-03","MO","MOBOT","603367","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","James Aronson","1979","12","28","South America","Peru","Cajamarca",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Aronson 1008","37 km E of Celendin.","2400.00000000",NA,"Noema Cano-Flores SEL)","Celendin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188","1",NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","604209","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","James C. Solomon","1977","7","24","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Solomon 3627","La Molina, hills to South of La Molina.","100.00000000",NA,"H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"255","3",NA,NA
"56","2015-08-18 12:28:00-03","MO","MOBOT","605313","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Percy Núñez V.|Michael O. Dillon|S. Keel|Kenneth Young|Blanca León|J. Santisteban C.","1986","10","10","South America","Peru","La Libertad",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Núñez Vargas 6272","Cerro Campana. Peruvian Lomas, 548 km from Lima to North. Species composition of annual and perennial herbs, including tuber-bearing, bulbous and rhizomatous elements, few shrubs and isolated relictual.","170.00000000","728.00000000","Noema Cano-Flores SEL)","Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-77","4",NA,NA
"57","2011-06-09 17:38:00-03","MO","MOBOT","606888","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Abundio Sagástegui A.|et al.","1983","12","16","South America","Peru","La Libertad",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Sagástegui Alva 11305","Cerro Negro.","300.00000000","500.00000000","H. Luther (SEL)","Trujillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"246","3",NA,NA
"58","2015-08-13 05:51:00-03","MO","MOBOT","607355","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","A.S. Hitchcock","1923","9","3","South America","Ecuador","Loja",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Hitchcock 21351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2018-08-24 04:36:00-03","MO","MOBOT","607683","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","Camilo Díaz S.|M. Severo Baldeón","1988","4","14","South America","Peru","La Libertad",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Díaz Santibáñez 2783","carretera Panamericana Norte, Km 349. Tillandsial del Norte, desierto.","200.00000000",NA,"H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","3",NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","921701","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","James West","1935","10","8","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","West 3598","Ruins of Cajamarquilla and surrounding hills.","400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","921712","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","James West","1935","10","13","South America","Peru","Lima",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","West 3608","Cliffs at head of Quebrada Atacongo, hanging over vertical cliffs.","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-08-13 05:50:00-03","MO","MOBOT","100296765","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","R.M. Harley","1980","3","22","South America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,"Klotzsch ex Mez","Harley 20719","Serra do Sincorá. 20 km W of Barra da Estiva on the Capão da Volta road.","1300.00000000",NA,NA,NA,"-41.45","-13.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2011-10-10 14:09:00-03","MO","MOBOT","1009815","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Jiménez","1995",NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,"Klotzsch ex Mez","Jiménez 84","Ciudad Santa Cruz de la Sierra dentro del 1 anillo.","420.00000000",NA,NA,"Andrés Ibáñez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"64","2021-03-04 11:04:43-03","UFRB","HURB","25658","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Oliveira, M.; Xavier, S.R.S.","2010","08","26",NA,"Brasil","Bahia",NA,NA,"erva epífita, flores róseas, frequente","HURB000025658",NA,NA,"Klotzsch ex Mez.","5043","Fumaça; Campo sujo","706","706","B. Paixão-Souza","Pindobaçu","-40.366194","-10.666306","HURB000025658",NA,NA,NA,"40º21'58,30W","10º39'58,70S",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-04 11:04:43-03","UFRB","HURB","4933","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Aona, L.Y.S.; Costa, G; Fonseca, W.; Jardim, J.G.; et al","2013","01","08",NA,"Brasil","Bahia",NA,NA,NA,"HURB000004933",NA,NA,"Klotzsch ex Mez","1999","P.N. de Boa Nova; Rancho Sacramento, Setor Sudoeste, Gurutunga","925","925","M.G.C. Nogueira","Boa Nova","-40.25","-14.351944",NA,"2015","06","17","40°15'00 W","14°21'07 S",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-04 11:04:43-03","UFRB","HURB","6033","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Aona, L.Y.S.; Moreira, D.M.; Pereira, C.D.V; Zappi-Taylor, B.","2013","08","13",NA,"Brasil","Bahia",NA,NA,NA,"HURB000006033",NA,NA,"Klotzsch ex Mez","3033","Parque Nacional de Boa Nova, Fazenda Travessão e Fazenda Lagedão, Mata da Torre ou Pioneira;","929","929","M.G.C. Nogueira","Boa Nova","-40.250278","-14.35",NA,"2015","06","17","40°15'01 W","14°21' S",NA,NA,NA,NA,NA,NA,NA,NA
"67","2014-11-06 16:16:45-02","UFPB","EAN","7985","S","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana",NA,"1991","10","26",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"4478",NA,NA,NA,"M. G. L. Wanderley.","Ibiraca",NA,NA,NA,"1994","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 11:55:15-03","UFPE","UFP","20066","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Alves, M; Costa; Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; Lins, F","1997","10","21",NA,"Brasil","Bahia",NA,NA,"Rupícola, frutos imaturos esverdeados, rara.; Rupícola, frutos imaturos esverdeados, rara.; Campo cerrado e Campo Rupestre.","UFP020066",NA,"Pales","(Klotzsch) ex Mez.","1345",NA,"1600","2000","Paixão-Souza, B","Rio das Contas","-41.941667","-13.523056",NA,"2014","04","11","-41.941667","-13.523056",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-02 10:21:12-03","CPATSA","HTSA","4981","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Bautista, H.P.; Jesus, N.G. & Tourinho, R.","2001","04","10",NA,"Brasil","Bahia",NA,NA,"Erva epífita. Brácteas de cor verde-clara. Substrato pedregoso.; Arbustiva.",NA,NA,NA,"Klotzsch ex Mez","3110","Serra da Paciência.","1200","1200",NA,"Pindobaçu","-40.642222","-11.158611",NA,NA,NA,NA,"-40.642222","-11.158611",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","3657471","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","R. Mello-Silva, D. C. Zappi & J. R. Pirani","1987","7","24","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01913537",NA,"Bromeliales","Klotzsch ex Mez","CFCR/11225",NA,"1450",NA,NA,"Ouro Branco","-43.6918983459473","-20.5207996368408","US01913537_01",NA,NA,NA,NA,NA,"Monocotyledonae","13809","auto",NA,NA,"1",NA,NA
"71","2020-09-12 05:00:02-03","US","US","3557314","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","T. Laessøe & T. Silva","1992","3","20","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US01913538",NA,"Bromeliales","Klotzsch ex Mez","52585",NA,"1600","1800",NA,"Abaíra","-41.6636009216309","-13.2496995925903","US01913538_01",NA,NA,NA,NA,NA,"Monocotyledonae","26531","auto",NA,NA,"1",NA,NA
"72","2020-09-12 05:00:02-03","US","US","2282829","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","1953","8","8","South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,"US00599618",NA,"Bromeliales","Klotzsch ex Mez","712",NA,NA,NA,NA,NA,NA,NA,"US00599618_01",NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"73","2019-10-07 09:20:42-03","UEFS","HUEFS","107571","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Santos, V.J.","2005","07","02",NA,"Brasil","Bahia",NA,NA,"Vegetação arbórea-arbustiva.","HUEFS0107571","Angiospermae","Poales","Klotzsch ex Mez","395","Mata da Trilha da Cachoeira do Tucano.",NA,NA,"L.M.Versieux","Miguel Calmon","-40.6","-11.416667","HUEFS0107571","2011","03",NA,"40W36'","11S25'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"74","2019-10-07 09:20:42-03","UEFS","HUEFS","18065","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Ganev, W.","1994","06","08",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0018065","Angiospermae","Poales","Klotzsch ex Mez","3320",NA,"1600","1600","L.Fiorato","Abaíra","-41.866667","-13.333333","HUEFS0018065","2009","12",NA,"41W52'","13S20'","Lilianae",NA,NA,NA,NA,NA,NA,NA
"75","2019-10-07 09:20:42-03","UEFS","HUEFS","37854","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Harley, R.M.","1999","03","27",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.&nf;Sobre pedras (presa nas pedras).","HUEFS0037854","Angiospermae","Poales","Klotzsch ex Mez","53666","Subida para o Pico das Almas.","1840","1840","L.Fiorato","Rio de Contas","-41.962778","-13.524722","HUEFS0037854","2009","12",NA,"41W57'46''","13S31'29''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"76","2019-10-07 09:20:42-03","UEFS","HUEFS","58044","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Bautista, H.P.","2001","04","10",NA,"Brasil","Bahia",NA,NA,"Arbustiva.","HUEFS0058044","Angiospermae","Poales","Klotzsch ex Mez","3110","Serra da Paciência.","1200","1200","L.Fiorato","Pindobaçu","-40.379167","-10.693056","HUEFS0058044","2009","12",NA,"40W22'45''","10S41'35''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:20:42-03","UEFS","HUEFS","85302","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","sprengeliana","Tillandsia sprengeliana","Borba, E.L.","2004","08","05",NA,"Brasil","Bahia",NA,NA,"Campo rupestre. Substrato arenoso.","HUEFS0085302","Angiospermae","Poales","Klotzsch ex Mez","1925","Serra da Tesoura.","1427","1427","L.Fiorato","Mucugê","-41.339167","-13.136944","HUEFS0085302","2009","12",NA,"41W20'21''","13S8'13''","Lilianae",NA,NA,NA,NA,NA,NA,NA
"78","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079186F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. Weigend & H. Förther","1997","10","10","South America","Peru","Tacná",NA,NA,NA,"V0079186F","Spermatophyta",NA,NA,"97/821","9 km NW Tacná(=km 1283 Panamericana Sur)",NA,NA,NA,"Tacná","-70.25","-17.83","V0079186F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"79","2019-09-05 16:02:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","H. Ruíz L. & J. A. Pavón","1778",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"09-Sep",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA,NA
"80","2019-07-09 12:54:07-03","F","FMNH-SEEDPLANTS","V0079156F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. O. Dillon et al.","1986","4","5","South America","Peru","Ancash",NA,NA,NA,"V0079156F","Spermatophyta",NA,NA,"4448","along PanAm Hwy (Km 348), ca. 81 km S of Chimbote, 30 km S of Casma","190",NA,"RRC ID Flag","Casma","-78.33","-9.75","V0079156F_01 V0079156F_02",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"4448",NA,NA,NA
"81","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079184F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. O. Dillon & D. Dillon","1983","10","18","South America","Peru","Moquegua",NA,NA,NA,"V0079184F","Spermatophyta",NA,NA,"3659","ca. 53 km S of Moquegua on road from Moquegua to Ilo",NA,NA,NA,"Mariscal Nieto","-71.17","-17.75","V0079184F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"82","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079191F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","T. Anderson et al.","1994","3","4","South America","Peru","Lima",NA,NA,NA,"V0079191F","Spermatophyta",NA,NA,"8012","In the Chillon Valley 4 km E of Yangas or 3 km E of Santa Rosa de Quives",NA,NA,NA,NA,"-76.88","-11.68","V0079191F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"83","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079192F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","T. Anderson et al.","1994","2","22","South America","Peru","Arequipa",NA,NA,NA,"V0079192F","Spermatophyta",NA,NA,"7910","31 km SE of Camaná at km 860",NA,NA,NA,NA,"-72.53","-16.53","V0079192F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"84","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079194F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","T. Anderson et al.","1994","2","2","South America","Peru","Arequipa",NA,NA,NA,"V0079194F","Spermatophyta",NA,NA,"7910","31 km SE of Camaná at km 860",NA,NA,NA,NA,"-72.58","-16.53","V0079194F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"85","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079195F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. Mostacero et al.","1986","12","17","South America","Peru","La Libertad",NA,NA,NA,"V0079195F","Spermatophyta",NA,NA,"1786","Trujillo, Cerro Campana",NA,NA,NA,"Trujillo","-79.1","-7.97","V0079195F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"86","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079196F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. Mostacero et al.","1985","6","9","South America","Peru","La Libertad",NA,NA,NA,"V0079196F","Spermatophyta",NA,NA,"701","Trujillo, Cerro Campana",NA,NA,NA,"Trujillo","-79.1","-7.97","V0079196F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"87","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079197F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","A. Sagástegui A. et al.","1983","12","16","South America","Peru","La Libertad",NA,NA,NA,"V0079197F","Spermatophyta",NA,NA,"11005","Trujillo, Cerro Negro",NA,NA,NA,"Trujillo","-78.82","-8.3","V0079197F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"88","2019-07-09 12:55:16-03","F","FMNH-SEEDPLANTS","V0079198F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","A. Sagástegui A.","1983","10","25","South America","Peru","La Libertad",NA,NA,NA,"V0079198F","Spermatophyta",NA,NA,"10979","Trujillo, Cerro Campana",NA,NA,NA,"Trujillo","-79.1","-7.97","V0079198F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"89","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079200F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. Mostacero et al.","1985","6","10","South America","Peru","La Libertad",NA,NA,NA,"V0079200F","Spermatophyta",NA,NA,"803","Trujillo, Cerro Prieto",NA,NA,NA,"Trujillo","-79.05","-7.98","V0079200F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"90","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079201F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. O. Dillon & D. Dillon","1983","10","29","South America","Peru","Arequipa",NA,NA,NA,"V0079201F","Spermatophyta",NA,NA,"3750","Pampa de Jahuay, ca. 45 km ESE of Camaná",NA,NA,NA,"Caravelí","-74.9","-15.37","V0079201F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"91","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079202F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. O. Dillon et al.","1983","1","4","South America","Peru","La Libertad",NA,NA,NA,"V0079202F","Spermatophyta",NA,NA,"2735","Trujillo, Eastern slope of Cerro Campana; ca. 15 km N of Trujillo",NA,NA,NA,"Trujillo","-79.1","-7.97","V0079202F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"92","2019-07-09 12:55:17-03","F","FMNH-SEEDPLANTS","V0079203F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. Weigend et al.","1997","2","5","South America","Peru","Ancash",NA,NA,NA,"V0079203F","Spermatophyta",NA,NA,"97/197","Panamerican Hwy 10 km S of Casma",NA,NA,NA,"Casma","-78.32","-9.47","V0079203F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"93","2019-07-09 12:56:10-03","F","FMNH-SEEDPLANTS","V0411631F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","M. Weigend et al.","2000","10","10","South America","Peru",NA,NA,NA,NA,"V0411631F","Spermatophyta",NA,NA,"2000/669",NA,NA,NA,NA,NA,"-74.14","-9.1839","V0411631F_01",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"94","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527208F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. Isern","1862",NA,NA,"South America","Peru",NA,NA,NA,NA,"V0527208F","Spermatophyta",NA,NA,"2027",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"95","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527209F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","J. F. Macbride","1923","9","23","South America","Peru",NA,NA,NA,NA,"V0527209F","Spermatophyta",NA,NA,"5930",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"96","2020-01-24 12:27:42-03","F","FMNH-SEEDPLANTS","V0527210F","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","purpurea","Tillandsia purpurea","P. C. Hutchison & J. K. Wright","1964","5","11","South America","Peru",NA,NA,NA,NA,"V0527210F","Spermatophyta",NA,NA,"5012",NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
