"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","individualCount","class","relatedCatalogItem"
"51","2021-03-21 19:35:26-03","UFC","EAC","49371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","3528","2008","09","27","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, estrada das Torres.","-38.96875","-4.206583",NA,"Arbóreo, fanerófito, flor branco-esverdeado, fruto amarelo.; Mata ombrófila","EAC0049371","EAC0049371","1090","1090",NA,NA,NA,NA,"-38.96875","-4.206583",NA,NA,NA,NA,NA
"52","2021-03-21 19:35:26-03","UFC","EAC","51403","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima-Verde, L.W.","Silveira, A.; Oliveira, R.F.","816","2003","02","13","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028",NA,"Árvore, 7m; fruto comestível.","EAC0051403","EAC0051403","940","940","2012","02",NA,NA,"-38.971167","-4.206028","29",NA,NA,NA,NA
"53","2021-03-21 19:35:26-03","UFC","EAC","57938","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Moura, R.","Loiola, M.I.B.; Fonseca, R.S.; Sampaio, V.S.; Moura, R.; Loiola, M.","2522","2015","03","28","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto","-38.971944","-4.207778",NA,"Arbusto + ou - 1,7 m alt.; frutos amarelo-esverdeados.","EAC0057938","EAC0057938","1074","1074","2015","03",NA,NA,"-38.971944","-4.207778","28",NA,NA,NA,NA
"54","2021-03-21 19:35:26-03","UFC","EAC","42133","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, J.R.","Lima, J.R.","114","2007","05","18","Southern America","Brasil","Ceará","Guaramiranga","Pico alto.","-38.9331016540527","-4.26332998275757",NA,"Árvore. Vertente barlavento.; Mata úmida","EAC0042133","EAC0042133","960","960","2008","01","13198","auto",NA,NA,"10",NA,NA,NA,NA
"55","2021-03-21 19:35:26-03","UFC","EAC","46789","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith",NA,"Lima, J.R.","169","2007","09","18","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,"Árvore, 3m.; Floresta ombrófila","EAC0046789","EAC0046789","1000","1000",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-21 19:35:26-03","UFC","EAC","42131","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, J.R.","Lima, J.R.","108","2007","05","18","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,"Árvore. vertente barlavento.; Mata úmida","EAC0042131","EAC0042131",NA,NA,"2008","01","13198","auto",NA,NA,"10",NA,NA,NA,NA
"57","2021-03-21 19:35:26-03","UFC","EAC","49305","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima-Verde, L.W.","Lima-Verde, L.W.","3551","2008","11","26","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, Estrada para as torres.","-38.9331016540527","-4.26332998275757",NA,"Fanerófito, arbóreo, flor branco-esverdeado.; Mata ombrófila","EAC0049305","EAC0049305","1060","1060",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-21 19:35:26-03","UFC","EAC","46104","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, J.R.","Lima, J.R.","s.n.","2009","01","25","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, Vertente barlavento.","-38.9331016540527","-4.26332998275757",NA,"Árvore.; Floresta-ombrófila-densa-montana","EAC0046104","EAC0046104","1000","1000",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-21 19:35:26-03","UFC","EAC","46105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, J.R.","Lima, J.R.","s.n.","2008","04","18","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, Vertente barlavento.","-38.9331016540527","-4.26332998275757",NA,"Árvore.; Floresta-ombrófila-densa-montana","EAC0046105","EAC0046105","1000","1000",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-21 19:35:26-03","UFC","EAC","46157","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, J.R.","Lima, J.R.","s.n.","2007","09","18","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, Vertente barlavento.","-38.9331016540527","-4.26332998275757",NA,"Árvore.; Floresta-ombrófila-densa-montana","EAC0046157","EAC0046157","1000","1000",NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-21 19:35:26-03","UFC","EAC","15925","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Lima, H.C.","Figueiredo, M.A.; Barboza, A.; Diógenes, M.","s.n.","1989","01","07","Southern America","Brasil","Ceará","Guaramiranga","Sítio Mucunã.","-38.9331016540527","-4.26332998275757",NA,NA,"EAC0015925","EAC0015925","900","900","2002","12","13198","auto",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-21 19:35:26-03","UFC","EAC","899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Fernandes, A.; Nunes, E.","Bezerra, P.","s.n.","1947","11","15","Southern America","Brasil","Ceará","Maranguape","Serra da Aratanha.","-38.6856002807617","-3.89083003997803",NA,NA,"EAC0000899","EAC0000899",NA,NA,"2002","12","40608","auto",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-21 19:35:26-03","UFC","EAC","42786","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Nunes, E.","Silveira, E.R.","s.n.","2008","03","26","Southern America","Brasil","Ceará","Pacoti","Pico Alto","-38.9233016967773","-4.22499990463257",NA,NA,"EAC0042786","EAC0042786",NA,NA,"2008","04","9622","auto",NA,NA,"25",NA,NA,NA,NA
"64","2020-12-21 16:26:39-03","MBM","MBM","194731","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Pennington, T.D.","Amorim, A.M.A.; et al.; et al.","2544",NA,NA,NA,"Southern America","Brazil","Sergipe","Estância","Praia do Abaís","-37.4383010864258","-11.2683000564575",NA,NA,"MBM194731","MBM194731",NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:26:39-03","MBM","MBM","194730","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Pennington, T.D.","Jardim, J.G.; et al.; et al.","315",NA,NA,NA,"Southern America","Brazil","Sergipe","Estância","Rod. BR-101 no trecho Estância - Aracaju","-37.4383010864258","-11.2683000564575",NA,NA,"MBM194730","MBM194730",NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-03-11 09:00:59-03","URCA","HCDAL","5487","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","Nunes, E.; Loiola, M I B","Silveira, E.","HCDAL5487","2009","02","18",NA,"Brasil","Ceará","Pacoti","Pico alto","-38.9233016967773","-4.22499990463257",NA,"Arvoreta; fruto amarelo.",NA,NA,NA,NA,"2009","08","9622","auto",NA,NA,"06",NA,NA,NA,NA
"67","2020-07-08 16:11:00-03","MO","MOBOT","101203575","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith",NA,"Bolland, Godfrey","Bolland s.n.","1925","11","9","South America","Brazil","Ceará","Guaramiranga","About 50 miles inland.","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,"914.40000000",NA,NA,NA,"13198","auto",NA,NA,NA,"Holotype","1",NA,NA
"68","2020-06-15 15:30:42-03","UNESP-RC","HRCB","15287","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith.","Garcia, F.C.P.","Fernandes, A.","sn","1980","09","06",NA,"Brasil","Ceará","Serra de Baturité",NA,NA,NA,NA,"Arvoreta, flor branca",NA,NA,NA,NA,"1999","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-06-27 16:09:40-03","UFPB","EAN","13129","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata",NA,NA,"1980","07","11",NA,"Brasil","Sergipe","Aracajú","Praia de Atalaia","-37.0717","-10.9111",NA,"Arbusto, cerca de 3 m, folhas compostas com 4 folíolos a raque alado, fruto marron maduro.",NA,NA,NA,NA,"2007","10","28193","auto",NA,NA,"20",NA,NA,NA,NA
"70","2016-06-27 16:09:40-03","UFPB","EAN","13128","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata",NA,NA,"1974","11","23",NA,"Brasil","Sergipe","Aracajú","Coletado próximo ao camping, na praia de Atalaia","-37.0717","-10.9111",NA,"Arbusto, cerca de 2 - 3 m, folhas compostas alternas com raque alado, flores esverdeadas.",NA,NA,NA,NA,"2007","10","28193","auto",NA,NA,"25",NA,NA,NA,NA
"71","2016-06-27 16:09:40-03","UFPB","EAN","13120","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata",NA,"93","1982","05","28",NA,"Brasil","Sergipe","Aracajú","Povoado mosqueiro","-37.0717","-10.9111",NA,"Arbusto, flores alvas reunidas em inflorescência, folhas compostas e alternas.",NA,NA,NA,NA,"2008","07","28193","auto",NA,NA,"05",NA,NA,NA,NA
"72","2016-06-27 16:09:40-03","UFPB","EAN","12891","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata",NA,"734","2007","11","10",NA,"Brasil","Ceará","Baturité","Subida do Pico alto Guaramiranga","-38.8847","-4.32861",NA,"Arvoreta, cerca de 5 m, final da floração, frutos jovens.",NA,NA,NA,NA,"2007","11","35980","auto",NA,NA,"10",NA,NA,NA,NA
"73","2016-06-27 16:09:40-03","UFPB","EAN","7101","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata & L. P. Félix",NA,"5356","1992","10","09",NA,"Brasil","Ceará","Baturité","Serra do Baturité","-38.8847","-4.32861",NA,"Arbusto, flores brancas.Habitat: Terrestre",NA,NA,NA,NA,"2007","06","35980","auto",NA,NA,"14",NA,NA,NA,NA
"74","2016-06-27 16:09:40-03","UFPB","EAN","12373","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata & L. P. Félix","M. F. Mata ; M. C. Figueiredo","718","2007","05","14",NA,"Brasil","Ceará","Baturité","Subida do Pico alto Guaramiranga","-38.8847","-4.32861",NA,"Arvoreta, planta no final da frutificação.",NA,NA,NA,NA,"2007","05","35980","auto",NA,NA,"20",NA,NA,NA,NA
"75","2016-06-27 16:09:40-03","UFPB","EAN","13121","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata & L. P. Félix","L. A. Mattos Silva; et al.","3039","1994","06","15",NA,"Brasil","Sergipe","Estância","Rodovia que liga Abais a Br-101, cerca de 1 km a oeste de Abais","-37.292222","-11.321389",NA,"Árvore, cerca de 3 - 5 m de altura, flores brancas, frutos de cor verde quando imaturos, e alaranjados quando maduros.",NA,NA,NA,NA,"2008","05",NA,NA,"37°17'32W","11°19'17S","05",NA,NA,NA,NA
"76","2016-06-27 16:09:40-03","UFPB","EAN","7551","S","Plantae",NA,NA,"Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith","M. F. Mata & L. P. Félix",NA,"5557","1992","10","04",NA,"Brasil","Ceará",NA,"Serra de Maranguape",NA,NA,NA,"Arbusto, cerca de + ou - 3,0 m, flores brancas, locais úmidos do interior da mata, baixa altitude, ocasional.",NA,NA,NA,NA,"2007","06",NA,NA,NA,NA,"14",NA,NA,NA,NA
"77","2021-02-04 10:28:38-03","UFRPE","HST","4644","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Mimosoideae","Inga","bollandii","Inga bollandii","Sprangue & Sandwith","M.F.Mata","L.P.Félix","5557","1992","10","04",NA,"Brasil","Ceará","Serra do Mananguape",NA,NA,NA,NA,"Arbusto, mais ou menos 3m alt., flores brancas. Ocasional.","HST004644",NA,NA,NA,"2008","09",NA,NA,NA,NA,"03",NA,NA,NA,NA
"78","2021-03-01 11:53:58-03","UFPE","UFP","40598","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae-Mimo.","Inga","bollandii","Inga bollandii","Spraque & Sandwith","Silva, MB; Costa","Lopes, A","UFP40598","2004","04","28",NA,"Brasil","Alagoas","São José da Laje",NA,"-36.0583000183105","-9.00971984863281",NA,NA,"UFP040598",NA,NA,NA,"2004","08","16954","auto",NA,NA,"08",NA,NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","3318767","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Inga","bollandii","Inga bollandii","Sprague & Sandwith",NA,"A. M. Amorim, S. C. Sant' Ana, J. G. Járdim & E. B. Santos","1544","1993","11","28","South America - Neotropics","Brazil","Sergipe",NA,"Município de Estância, Praia do Abais, Coletas efetuadas nas dunas, Restinga Arbustiva e Campos",NA,NA,NA,NA,"US02187204","US02187204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"80","2020-05-08 11:10:26-03","UEFS","HUEFS","188737","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bollandii","Inga bollandii","Sprague & Sandwith",NA,"Matos, E.N.de","2181","2011","10","01",NA,"Brasil","Bahia","Vera Cruz","Mata de Berlinque","-38.766944","-13.117222",NA,"Restinga. Floresta.","HUEFS0188737","HUEFS0188737",NA,NA,NA,NA,NA,NA,"38W46'1''","13S7'2''",NA,NA,NA,"Rosanae",NA
"81","2020-05-08 11:10:26-03","UEFS","HUEFS","75827","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bollandii","Inga bollandii","Sprague & Sandwith",NA,"Bolland, G.","--",NA,NA,NA,NA,"Brasil","Ceará","Guarmaranga","About 50 miles island.",NA,NA,NA,"-","HUEFS0075827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipo",NA,"Rosanae",NA
"82","2020-05-08 11:10:26-03","UEFS","HUEFS","78602","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bollandii","Inga bollandii","Sprague & Sandwith","F.C.P.Garcia","Amorim, A.M.","3454","2000","06","15",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Entre Santa Luzia e Crasto. Mata do Dr. Jorge, coleas a 3-4 km de Castro.","-37.416111","-11.382778",NA,"Mata de Restinga.","HUEFS0078602","HUEFS0078602",NA,NA,"2009","06",NA,NA,"37W24'58''","11S22'58''",NA,NA,NA,"Rosanae",NA
"83","2020-05-08 11:10:26-03","UEFS","HUEFS","78503","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae (Mimosoide)","Inga","bollandii","Inga bollandii","Sprague & Sandwith","F.C.P.Garcia","Oliveira, M.","871","2002","04","18",NA,"Brasil","Alagoas","Ibateguara","Val Paraíso (PF 5).","-35.9393997192383","-8.97249984741211",NA,"Vegetação arbóreo-arbustiva espassada (capoeirão). Solo argiloso.","HUEFS0078503","HUEFS0078503",NA,NA,"2009","06","16798","auto",NA,NA,NA,NA,NA,"Rosanae",NA
"84","2020-07-23 12:14:16-03","CEPLAC","CEPEC","60151","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","bollandii","Inga bollandii",NA,"T. D. Pennington","A. M. Amorim","1544","1993","11","28",NA,"Brasil","Sergipe","ESTÂNCIA","Praia do Abais.","-37.4383010864258","-11.2683000564575",NA,NA,NA,NA,NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA,NA,"30/12/1995"
"85","2020-07-23 12:14:16-03","CEPLAC","CEPEC","132218","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","bollandii","Inga bollandii",NA,"J. R. Lima","J. R. Lima","114","2007","05","18",NA,"Brasil","Ceará","GUARAMIRANGA","Pico Alto. Vertente barlavento.","-38.9331016540527","-4.26332998275757",NA,NA,NA,NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA,NA,"13/01/2008"
"86","2020-07-23 12:14:16-03","CEPLAC","CEPEC","59503","PreservedSpecimen","Plantae",NA,NA,"Mimosaceae","Inga","bollandii","Inga bollandii",NA,"T. D. Pennington","J. G. Jardim","315","1993","10","08",NA,"Brasil","Sergipe","ESTÂNCIA","BR-101 trecho Estancia/Aracaju, entr. Km 10 a dir., 28Km BR-101. Praia do Abais.","-37.4383010864258","-11.2683000564575",NA,NA,NA,NA,NA,NA,NA,NA,"24378","auto",NA,NA,NA,NA,NA,NA,"30/12/1995"
