"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber"
"213","2021-03-16 17:52:24-03","UCS","HUCS","18324","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Schwarz, E.A.","2012","07","13","Wasum, R.A.","1245","2001","11","23","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Fazenda Casa Branca","no campo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"214","2021-03-16 17:52:24-03","UCS","HUCS","41016","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Verdi, M.","2012",NA,NA,"Verdi, M.","6129","2012","02","09","Brasil","Rio Grande do Sul","Muitos Capões","-51.1817016601562","-28.3141994476318",NA,NA,NA,NA,NA,NA,"Ituim - Faz. S. Pedro","campo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"41750","auto",NA,NA,NA,NA,NA
"215","2021-03-16 17:52:24-03","UCS","HUCS","17491","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Schwarz, E.A.","2012","07","13","Wasum, R.A.","749","2000","11","19","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Linha Sâo Paulo","beira do caminho",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"76715","auto",NA,NA,NA,NA,NA
"216","2021-03-16 17:52:24-03","UCS","HUCS","31891","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Gonzatti, F.","2014","10",NA,"Marchett, F.","641","2007","10","13","Brasil","Santa Catarina","Laguna","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,"Praia da Tereza","restinga",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"21199","auto",NA,NA,NA,NA,NA
"217","2021-03-16 17:52:24-03","UCS","HUCS","11308","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Schwarz, E.A.","2012","07","13","Butzke, A.","946","1995","11","16","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"Quatro Irmãos","Herbara 7946; campo limpo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"46790","auto",NA,NA,NA,NA,NA
"218","2021-03-16 17:52:24-03","UCS","HUCS","10826","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Smith, S.F.","2012","07","13","Butzke, A.","208","1993","10","21","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"Seminário Nossa Sra. de Fátima","Herbara - 7208; campo limpo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"46790","auto",NA,NA,NA,NA,NA
"219","2021-03-16 17:52:24-03","UCS","HUCS","22135","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Schwarz, E.A.","2012","07","13","Wasum, R.A.","2037","2003","11","15","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"Serra da Rocinha","no campo",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"220","2020-04-27 16:08:34-03","UFES","VIES","2412","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","Rapini, A.","2010","06","11","Gomes, J.M.L.","523","1988","02","10","Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,NA,NA,"VIES002412","VIES002412","Fazenda A. Geraldo Rocha Neves.",NA,NA,NA,NA,NA,NA,NA,NA,"28755","auto",NA,NA,NA,NA,NA
"221","2020-04-27 16:08:34-03","UFES","VIES","6899","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St.-Hil.","Fontella, J.","2004","01","14","Pereira, O.J.","4546","1993","04","22","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"VIES006899","VIES006899","Bicanga.",NA,NA,NA,NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA
"222","2020-02-10 08:20:56-03","UTFPR","HCF","30392","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St. Hil.",NA,NA,NA,NA,"M.M. Arbo","9322","2006","10","18","Argentina",NA,"Corrientes, Mburucuyá","-58.1025","-28.023333","58°06'09 W","28°01'24 S",NA,NA,NA,NA,"Potrero 1 grande","Pastizal, tierra negra. Flores blancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-08-16 08:38:15-03","UTFPR","HCF","7195","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A.St. Hil.","M.G. Caxambu","2011","11","07","M.G. Caxambu","2316","2008","10","24","Brasil","MS","Corumbá","-57.019778","-19.570583","57°01'11,2 W","19°34'14,1 S","109","109",NA,NA,"Passo do Lontra - caminho para a torre","erva ereta, heliófita, ca. 0,45 m. Flores alvas. Plantas com látex alvo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-01-21 10:26:53-03","UFSM","SMDB","110","S","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Vell.","Rambo, B","1935","10","30","Rau, G","s.n.","1935","10","30","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB000110","SMDB000110",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"225","2021-02-11 16:52:51-03","UFSM","SMDB","15547","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St .Hil.","Záchia, R.A","2013","11","10","Záchia, R.A; Soares, ELC","6307","2013","11","10","Brasil","Rio Grande do Sul","David Canabarro","-51.8480987548828","-28.3875007629395",NA,NA,NA,NA,"SMDB015547",NA,"RS 129, estrada de David Canabarro para Ciríaco.","Erva; na beira da estrada, no barranco; flores com perianto verde e corona róseo-cárnea",NA,NA,NA,NA,NA,NA,NA,"13613","auto",NA,NA,NA,NA,NA
"226","2020-01-21 10:26:53-03","UFSM","SMDB","5552","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St .Hil.","Canto-Dorow, T,S",NA,NA,NA,"Larger, J","s.n.","1993","02",NA,"Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005552","SMDB005552 SMDB005552_2","Região do Piquiri, BR 290 km 154",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"227","2020-01-21 10:26:53-03","UFSM","SMDB","16079","S","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St .Hil.","Essi, L","2014","10","11","Essi, L; Silva, LN da","709","2014","10","11","Brasil","Rio Grande do Sul","Soledade","-52.5102996826172","-28.8183002471924",NA,NA,NA,NA,"SMDB016079","SMDB016079","Ás margens da BR 386","Flores brancas com coroa vermelha, herbácea",NA,NA,NA,NA,NA,NA,NA,"42411","auto",NA,NA,NA,NA,NA
"228","2020-12-21 16:12:19-03","MBM","MBM","150841","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.",NA,NA,NA,NA,"Hunziker, A.T.","10293","1953","10","25","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM150841","MBM150841",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:12:19-03","MBM","MBM","82866","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","13232","1981","12","25","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM082866","MBM082866",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:12:19-03","MBM","MBM","179932","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.",NA,NA,NA,NA,"Braga, R.; et al.; et al.","313","1960","10","11","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179932",NA,"Barigui do Portão",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"231","2020-12-21 16:12:19-03","MBM","MBM","179933","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Meyer",NA,NA,NA,"Stellfeld, C.","1174","1948","03","03","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179933",NA,"Boqueirão",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"232","2020-12-21 16:12:19-03","MBM","MBM","179934","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Braga, R.",NA,NA,NA,"Lange, R.","s.n.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179934",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"233","2020-12-21 16:12:19-03","MBM","MBM","179935","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","2604","1967","10","09","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179935",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"234","2020-12-21 16:12:19-03","MBM","MBM","179936","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Hatschbach, G.",NA,NA,NA,"Dombrowski, L.T.","734","1964","10","31","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179936",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"235","2020-12-21 16:12:19-03","MBM","MBM","179939","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","5449","1974","11","08","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179939",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"236","2020-12-21 16:12:19-03","MBM","MBM","179941","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","972","1964","11","19","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179941",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"237","2020-12-21 16:12:19-03","MBM","MBM","179942","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","1968","1966","11",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179942",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"238","2020-12-21 16:12:19-03","MBM","MBM","179944","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.",NA,NA,NA,NA,"Kuniyoshi, Y.S.; et al.; et al.","749","1964","11","12","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179944",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"239","2020-12-21 16:12:19-03","MBM","MBM","179945","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","4361","1972","11","22","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179945",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"240","2020-12-21 16:12:19-03","MBM","MBM","179946","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","13647","1979","11",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179946",NA,"Capão da Imbuia",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"241","2020-12-21 16:12:19-03","MBM","MBM","179930","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.","4901","1973","06","03","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179930",NA,"Colônia Órleans",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"242","2020-12-21 16:12:19-03","MBM","MBM","41541","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Meyer, T.",NA,NA,NA,"Hatschbach, G.","1081","1948","11","07","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM041541","MBM041541","Curitiba",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"243","2020-12-21 16:12:19-03","MBM","MBM","179943","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.",NA,NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","2047","1966","11",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM179943",NA,"Pinheirinho",NA,"Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"244","2020-12-21 16:12:19-03","MBM","MBM","179938","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","4188","1972","11","09","Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM179938",NA,"Mandirituba",NA,"Southern America",NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA
"245","2020-12-21 16:12:19-03","MBM","MBM","179937","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Kuniyoshi, Y.S.","3285","1972","11","05","Brazil","Paraná","Mandirituba","-49.326099395752","-25.7789001464844",NA,NA,NA,NA,"MBM179937",NA,"Parque Verde",NA,"Southern America",NA,NA,NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA
"246","2020-12-21 16:12:19-03","MBM","MBM","179940","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Dombrowski, L.T.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","2970","1970","10","12","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM179940",NA,"Rio dos Papagaios",NA,"Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"247","2020-12-21 16:12:19-03","MBM","MBM","126052","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Smith, S.F.",NA,NA,NA,"Wasum, R.; et al.; et al.","4797","1988","10","30","Brazil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM126052","MBM126052","Criúva, Ilhéus",NA,"Southern America",NA,NA,NA,NA,NA,NA,"49662","auto",NA,NA,NA,NA,NA
"248","2020-12-21 16:12:19-03","MBM","MBM","179931","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Rambo, B.",NA,NA,NA,"Sacco","397","1955","06","06","Brazil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"MBM179931",NA,"Pelotas",NA,"Southern America",NA,NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA
"249","2020-12-21 16:12:19-03","MBM","MBM","265155","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Smith, S.F.",NA,NA,NA,"Wasum, R.","749","2000","11","19","Brazil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"MBM265155","MBM265155","Linha São Paulo",NA,"Southern America",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"250","2020-12-21 16:12:19-03","MBM","MBM","165036","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","campestris","Asclepias campestris","Decne.","Falkenberg, D.B.",NA,NA,NA,"Souza, M.L.; et al.; et al.","377","1984","10","26","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM165036","MBM165036","Rio Vermelho, Ilha de Santa Catarina",NA,"Southern America",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"251","2020-12-21 16:12:19-03","MBM","MBM","143285","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Stevens, W.D.",NA,NA,NA,"Zardini, E.M.; et al.; et al.","11046","1989","02","17","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM143285","MBM143285",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:12:19-03","MBM","MBM","148756","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Caceres, S.",NA,NA,NA,"Tressens, S.G.","3835","1991","03","12","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM148756","MBM148756",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:12:19-03","MBM","MBM","16198","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Fontella, J.",NA,NA,NA,"Hatschbach, G.","25233","1970","10","26","Brazil","Mato Grosso","Rio Brilhante",NA,NA,NA,NA,NA,NA,"MBM016198","MBM016198","Campo Alegre",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:12:19-03","MBM","MBM","17732","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Krapovickas, A.","13841","1968","02","16","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"MBM017732","MBM017732",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:12:19-03","MBM","MBM","179908","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Krapovickas, A.","16688","1970","11","30","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM179908",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:12:19-03","MBM","MBM","179909","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","29486","1976","02","18","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM179909",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:12:19-03","MBM","MBM","56520","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","11556","1976","02","29","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM056520",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:12:19-03","MBM","MBM","301952","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Farinaccio, M.A.","2003","03",NA,"Farinaccio, M.A.; Lima, L.R.; Junqueira, A.; Lima, L.R.; Junqueira, A.","655","2004","02","19","Argentina","Corrientes","Bella Vista","-59.031944","-28.593611","-59.031944","-28.593611","61","61","MBM301952","MBM301952","Ruta Provincial 27, Cerca de 10 km de Bella Vista a Santa Lúia, a direita, próximo a antena de TV","Planta ereta, lactescnte. Flores creme-esverdeadas a castanhas.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:12:19-03","MBM","MBM","322362","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Ezcurra, C.","2004",NA,NA,"Biganzoli, F.; Peralta, P.; Márquez, G.; Peralta, P.; Márquez, G.","1427","2004","01","24","Argentina","Misiones","Cainguás","-54.972778","-27.111944","-54.972778","-27.111944","300","300","MBM322362","MBM322362","Predio UNLP, Reserva Valle del Arroyo Cuña Pirú. Primer campo","Látex blanco, flores blancas.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:12:19-03","MBM","MBM","344970","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Arbo, M.M.; et al.; et al.","9322","2006","10","18","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"MBM344970","MBM344970","Mburucuyá. Parque Nacional Mburucuyá. Potrero 1 grande","Pastizal, tierra negra. Flores blancas","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:12:19-03","MBM","MBM","411731","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Barboza, E.","2018","03","14","Barboza, E.","4491","2016","09","17","Brazil","Paraná","Curitiba","-49.191389","-25.482222","-49.191389","-25.482222","900","900","MBM411731","MBM411731","Parque Peladeiro","Herbácea; flores alvas.; Estepe (Campos de Curitiba).","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:12:19-03","MBM","MBM","425111","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Barboza, E.","2019","11","06","Brotto, M.L.; Barboza, E.; Barboza, E.","3682","2019","07","06","Brazil","Santa Catarina","Garopaba","-48.626667","-27.951389","-48.626667","-27.951389","7","7","MBM425111",NA,"Gamboa","Erva com 25 cm de altura; flores brancas.; Formação Pioneira com Influência Marinha (Restinga).","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:12:19-03","MBM","MBM","430409","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Lubow, S.","2020","11","20","Brotto, M.L.; Lubow, S.; Lubow, S.","3948","2020","08","26","Brazil","Paraná","Curitiba","-49.214444","-25.4075","-49.214444","-25.4075","912","912","MBM430409",NA,"Bairro Alto, terreno particular","Erva com 30 cm de altura; cálice verde-claro, corola branco e vinho.; Estepe Gramíneo-lenhosa (Campos de Curitiba).","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:12:19-03","MBM","MBM","48485","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Schinini, A.; et al.; et al.","7","1976","10","10","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM048485","MBM048485",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:12:19-03","MBM","MBM","53083","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.","Fontella, J.",NA,NA,NA,"Hatschbach, G.","37447","1975","11","12","Brazil","Mato Grosso","Itaquiraí",NA,NA,NA,NA,NA,NA,"MBM053083","MBM053083","Rod. BR-163",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:12:19-03","MBM","MBM","59655","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Ahumada, O.","1901","1978","03","15","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM059655","MBM059655",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:12:19-03","MBM","MBM","68855","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","21147","1972","02","06","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM068855","MBM068855",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:12:19-03","MBM","MBM","68856","PreservedSpecimen","Plantae","Apocynaceae","Asclepias","mellodora","Asclepias mellodora","A. St.-Hil.",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","20088","1971","10","30","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"MBM068856","MBM068856",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
