"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"48","2021-01-14 15:20:37-03","MN","R","217638","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Hoehne, F.C.","5971","1915","11",NA,NA,"Brasil","Minas Gerais",NA,"-43.8067016601562","-19.8864002227783",NA,NA,"R010018581",NA,"Fontella, J.P.","Sabará",NA,NA,"1971",NA,NA,"05","18805","auto",NA,"10",NA,NA,NA,NA
"49","2021-01-14 15:20:37-03","MN","R","201390","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","Becker, J.",NA,"1956","10","02",NA,"Brasil","Minas Gerais","Quebra","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"Fontella, J.P.","Lagoa Santa",NA,NA,"1979",NA,NA,"05","12338","auto",NA,"17",NA,NA,NA,NA
"50","2020-11-19 10:22:47-03","CPAP","CPAP","25018","PreserverdSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","cf. bicuspidatum","Blepharodon cf. bicuspidatum","E.Fourn.","Pott, A.","8616","2001","03","21",NA,"Brasil","MS","Fazenda Boa Esperança, lado Oeste do Morro do Caracará, Parque Nacional do Pantanal.","-57.463611","-17.901944",NA,"Erva volúvel com látex branco. FLOR: crema esverdeado. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Floresta decidual baixa.. SUBSTRATO: Solo litossolo (granito).. RELEVO: inclinado.",NA,NA,"Rapini","Corumbá",NA,NA,"2001","57°27'49W","17°54'07S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-07 11:40:53-03","UFMS","CGMS","65177","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","M.H. Silva; D.R. Fonseca; A.S. Rodrigues; A.Pott","31","2017","10","17",NA,"Brasil","Mato Grosso do Sul","Parque Natural Municipal Templo dos Pilares. Próximo à trilha de acesso ao Templo dos Pilares.","-53.6816667","-18.1452777",NA,"Preseça de látex branco e leitoso. Habitat: Cerrado sensu stricto. Solo arenoso com afloramentos de arenito. Enconsta inferior de morro. Habito: Trepadeira herbácea.","CGMS1098138",NA,"A. Pott","Alcinópolis","532","532","2018","-53,6816667","-18,1452777","10",NA,NA,NA,"19",NA,NA,NA,NA
"52","2021-04-07 11:40:53-03","UFMS","CGMS","49746","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","M.G. Caxambu; et al.","2561","2009","03","06",NA,"Brasil","Paraná","Parque Estadual Lago Azul (PELA).","-52.3144444","-24.1138889",NA,"Flores de cálice e corol Heliófita. Exsudado alvo. Habitat: Relevo: suave-ondulado. Habito: Trepadeira volúvel.","CGMS1079677",NA,"M.G. Caxambu","Campo Mourão","631","631","2011","-52,3144444","-24,1138889","11",NA,NA,NA,"07",NA,NA,NA,NA
"53","2021-04-07 11:40:53-03","UFMS","CGMS","66914","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","L.C. Peinado; G.C. Andrella; S.M.L. de Souza; A. Pott","21","2017","10","18",NA,"Brasil","Mato Grosso do Sul","Monumento Natural Serra do Bom Jardim, Trilha do Lobo-Guará.","-53.2266667","-18.1144444",NA,"Flor verde e creme. Látex. Habitat: Cerrado em regeneração. Habito: Trepadeira. 3,00 m de comprimento.","CGMS1099875",NA,"A. Pott","Alcinópolis","622","622","2018","-53,2266667","-18,1144444","10",NA,NA,NA,"19",NA,NA,NA,NA
"54","2021-04-07 11:40:53-03","UFMS","CGMS","49658","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","G. Hatschbach; A. & V.J. Pott; J.M. Silva","62346","1995","05","06",NA,"Brasil","Mato Grosso","Rodovia para o trevo com a BR-174.",NA,NA,NA,"Flor verde pálido. Látex alvo. Habitat: Cerrado. Habito: Volúvel.","CGMS1079592",NA,NA,"Mirassol d#?#Oeste",NA,NA,"2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-07 11:41:09-03","UFMS","CGMS","24154","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","F.S. Carvalho; V.A. Assunção; L.C. Romero","50","2008","04","18",NA,"Brasil","Mato Grosso do Sul","RPPN da UFMS.","-54.6133333","-20.5091667",NA,"Flor branca e verde. Látex; apresenta gavinhas. Habitat: Cerrado. Cerradão. Habito: Trepadeira.","CGMS1053569",NA,"M.A. Farinaccio","Campo Grande",NA,NA,NA,"-54,6133333","-20,5091667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-07 11:40:53-03","UFMS","CGMS","66686","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","C.R. Stritar; L.S. Savala; T.D. Barbosa; A.L.B. Sartori","103","2017","10","24",NA,"Brasil","Mato Grosso do Sul","Parque Estadual das Nascentes do Rio Taquari.","-53.3075","-18.2313889",NA,"Flor branca. Tricomas nas pétalas. Látex branco. Habitat: Cerrado rupestre. Solo arenoso. Dentro da mata ao lado da trilha dos Canyons. Habito: Liana.","CGMS1099647",NA,"A. Pott","Costa Rica","767","767","2018","-53,3075","-18,2313889","10",NA,NA,NA,"19",NA,NA,NA,NA
"57","2021-04-07 11:40:53-03","UFMS","CGMS","64015","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","V.J. Pott; A. Pott","9999","2008","02","25",NA,"Brasil","Mato Grosso do Sul","Fazenda Velha, próximo ao varjão e às lagoas no aterro antigo.","-53.645","-20.6338889",NA,"Flor verdosa. Fruto verde imaturo. Habitat: Cerrado. Solo arenoso. Relevo plano. Habito: Trepadeira. 1,00 - 1,50 m de altura. Rara.","CGMS1096984",NA,"Rapini","Ribas do Rio Pardo","350","350","2011","-53,645","-20,6338889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-07 11:40:53-03","UFMS","CGMS","70647","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","A. Pott; V.J. Pott, J.S.V. Silva, M. Abdon & R. Santos","9571","2002","02","28",NA,"Brasil","Mato Grosso","Fazenda Vale do Taquari, estrada para Buriti 31 Km S da rodovia Alto Taquari - Alto Araguaia.","-53.2821998596191","-17.826099395752",NA,"Flor esverdeada. Doação do CPAP (3507). Coordenadas geográficas: 17°53#?#26'S 53°32#?#9'W Habitat: Cerradão distrófico. Solo arenoso. Relevo suave ondulado. Habito: Trepadeira. Rara.","CGMS1103148",NA,"Rapini","Alto Taquari",NA,NA,"2011",NA,NA,NA,"35743","auto",NA,NA,NA,NA,NA,NA
"59","2021-04-07 11:41:09-03","UFMS","CGMS","3517","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","E. Scremin-Dias; et al.","150","1990","10","17",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Inês.","-54.6464004516602","-20.4428005218506",NA,"Flor esverdeada. Habitat: Cerrado. Solo seco. Habito: Trepadeira.","CGMS003353",NA,"A. Rapini","Campo Grande",NA,NA,"2011",NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA
"60","2021-03-25 09:27:02-03","UNICAMP","UEC","178682","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Costa, IR","336","2002","01","10",NA,"Brazil","Ceará","Floresta Nacional do Araripe","-39.697233","-7.383708",NA,"Cerrado","UEC023442","UEC023442",NA,"Crato","900","900",NA,"-39.697233","-7.383708",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:21:46-03","UNICAMP","UEC","118827","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Batalha, MA","2805","1999","02","02",NA,"Brazil","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,"Volúvel, botões. Latescente. Em campo cerrado. próximo ao ponto Z3.","UEC053548","UEC053548","Farinaccio, MA","Chapadão do Céu",NA,NA,"2000","-52.65","-17.816667","02",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:21:46-03","UNICAMP","UEC","118828","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Batalha, MA","2451","1998","12","10",NA,"Brazil","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,"Volúvel, botões. Latescente. Em campo cerrado. próximo ao ponto Z3 e Z4.","UEC053545","UEC053545","Farinaccio, MA","Chapadão do Céu",NA,NA,"2000","-52.65","-17.816667","02",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:21:46-03","UNICAMP","UEC","118829","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Batalha, MA","3595","1999","07","07",NA,"Brazil","Goiás","Parque Nacional das Emas","-52.65","-17.816667",NA,"Volúvel, botões. Latescente. Em campo cerrado. próximo ao ponto Z3.","UEC053546","UEC053546","Farinaccio, MA","Chapadão do Céu",NA,NA,"2000","-52.65","-17.816667","02",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:21:49-03","UNICAMP","UEC","361","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Heringer, EP; Paula, JE; Chagas e Silva, F; Mendonça, RC; Heringer-Salles, AE","939","1979","01","29",NA,"Brazil","Mato Grosso do Sul","Estrada para Três Lagoas",NA,NA,NA,"Trepadeira com latéx alvo, fruto piriforme. Flor esverdeada.","UEC053550","UEC053550","Fontella, BJ",NA,NA,NA,"1981",NA,NA,"09",NA,NA,NA,"15",NA,NA,NA,NA
"65","2021-03-01 16:21:49-03","UNICAMP","UEC","43989","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Ratter, JA; Argent, GCG; Gibbs, PE; Shepherd, GJ; Rocha, DMS","s.n.","1983","11","13",NA,"Brazil","São Paulo","Instituto Florestal de SP","-48.416667","-23.45",NA,"Herbaceous climber on cerrado shrubs. White latex abundant. Petals yellow-green. Horns waxy cream.","UEC053540","UEC053540","Farinaccio, MA","Angatuba",NA,NA,"2000","-48.416667","-23.45","02",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:21:49-03","UNICAMP","UEC","44780","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Bicudo, LRH; Campos, CJ; Amaral Jr, A","1541","1986","10","02",NA,"Brazil","São Paulo","A margem da rodovia municipal, estrada do Roberto, que liga Victoriana ao Rio Bonito Campo e Nautica, a mais ou menos 5km de Vitoriana, Fazenda gold Farm.","-48.297222","-22.8",NA,"Trepadeira, cálice verde, androceu e gineceu brancos, sem odor. Latex branco.","UEC053532","UEC053532","Pereira, FC","Botucatu",NA,NA,"1997","-48.297222","-22.8","06",NA,NA,NA,"06",NA,NA,NA,NA
"67","2021-03-01 16:21:49-03","UNICAMP","UEC","99189","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Kinoshita, LS; Martins, AB; et al.","s.n.","1998","05","16",NA,"Brazil","São Paulo","reserva biológica de Mogi Guaçu","-47.136667","-22.254167",NA,"Trepadeira, presença de condutos lactíferas, flores com corona, presença de políneas, nectário extrefloral.","UEC053538","UEC053538","Farinaccio, MA","Mogi Guaçu",NA,NA,"2000","-47.136667","-22.254167","02",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:21:49-03","UNICAMP","UEC","99205","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Muriel, AP; et al.","s.n.",NA,NA,NA,NA,"Brazil","São Paulo","reserva biológica de Mogi Guaçu","-47.136667","-22.254167",NA,"Liana, flore verde, presença de latéx. Na borda da mata.","UEC053535","UEC053535","Farinaccio, MA","Mogi Guaçu",NA,NA,"2000","-47.136667","-22.254167","02",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:03:13-03","UNICAMP","UEC","142117","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Gomes, SM; Simões, AO; Singer, RB; Boer, T","545","2003","02","22",NA,"Brazil","Mato Grosso do Sul","Caminho para Morro do Camisão,, cercanias da Torre Repetidora de TV","-55.7872009277344","-20.4710998535156",NA,"Liana, látex branco, apículos roxos.","UEC053541","UEC053541","Gomes, SM","Aquidauana",NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:21:49-03","UNICAMP","UEC","43358","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","DAC; et al.","s.n.","1983","10","26",NA,"Brazil","Minas Gerais","Campo do Meio","-44.999698638916","-21.2453002929688",NA,"Trepadeira, no cerrado.","UEC053530","UEC053530","Farinaccio, MA","Lavras",NA,NA,"1998",NA,NA,"03","20044","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:21:49-03","UNICAMP","UEC","43361","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Pereira, SC; et al.","s.n.","1984","03","01",NA,"Brazil","Minas Gerais","Campo do Meio","-44.999698638916","-21.2453002929688",NA,"Trepadeira, flor branca, no cerrado.","UEC053544","UEC053544","Farinaccio, MA","Lavras",NA,NA,"1998",NA,NA,"03","20044","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:21:49-03","UNICAMP","UEC","58784","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Meira Neto, JAA","555","1990","04","25",NA,"Brazil","São Paulo","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Trepadeira com flores esverdeadas, frutos imaturos verdes. Cerrado.","UEC053529","UEC053529","Meira Neto, JAA","Águas de Santa Bárbara",NA,NA,"1991",NA,NA,"07","18363","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:21:49-03","UNICAMP","UEC","296","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Leitão Filho, HF; Semir, J; Shepherd, GJ","2151","1976","06","11",NA,"Brazil","São Paulo","Cerca de 4km da cidade nas proximidades do Posto Chapadão.","-48.9799995422363","-22.4599990844727",NA,"Trepadeira, de até 1,6n. flores brancacentas.","UEC053547","UEC053547","Fontella, BJ","Agudos",NA,NA,"1981",NA,NA,"09","52219","auto",NA,"14",NA,NA,NA,NA
"74","2021-03-01 16:21:46-03","UNICAMP","UEC","20127","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Leitão Filho, HF; Rodrigues, RR; Martins, FR","20127","1988","02","18",NA,"Brazil","São Paulo","Estação Experimental do Instituto Florestal","-50.4099998474121","-22.6599998474121",NA,"Trepadeira, flores creme. Em área de cerrado/cerradão.","UEC053531","UEC053531","Pereira, FC","Assis",NA,NA,"1997",NA,NA,"06","23972","auto",NA,"06",NA,NA,NA,NA
"75","2021-03-01 16:21:46-03","UNICAMP","UEC","182237","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Demarco, D","14","2004","05","08",NA,"Brazil","São Paulo","Sincrontron.&nf;Indivíduo isolado no final da trilha principal perpendicular à cerca.","-47.060001373291","-22.8999996185303",NA,"Remanescente de cerrado.","UEC065404","UEC065404","Demarco, D","Campinas",NA,NA,"2004",NA,NA,"05","23900","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:21:49-03","UNICAMP","UEC","33109","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Leitão Filho, HF; Joly, CA; Martins, FR","14446","1983","01","18",NA,"Brazil","São Paulo",NA,"-47.8199996948242","-22.25",NA,"Trepadeira, flores com cálice branco vinoso, corona e corola brancacentas. Em resíduo de cerrado próximo a cidade.","UEC053534","UEC053534","Pereira, FC","Itirapina",NA,NA,"1997",NA,NA,"06","22843","auto",NA,"06",NA,NA,NA,NA
"77","2021-03-01 16:21:49-03","UNICAMP","UEC","293","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","7283","1978","02","23",NA,"Brazil","São Paulo","Entre São Carlos e Rio Claro. Alt;900m","-47.8199996948242","-22.25",NA,"Trepadeira, flores alvas esverdeadas. Em cerrado.","UEC053543","UEC053543","Fontella, BJ","Itirapina","900","900","1978",NA,NA,"12","22843","auto",NA,"20",NA,NA,NA,NA
"78","2021-03-01 16:21:46-03","UNICAMP","UEC","068844","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Leitão Filho, HF; Rodrigues, RR","24347","1991","07","03",NA,"Brazil","São Paulo","Estação Experimental do Instituto Florestal","-47.8199996948242","-22.25",NA,"Liana, em cerrado, flores com cálice e corola creme esverdeado. Em área de cerrado.","UEC053537","UEC053537","Fontella, BJ","Itirapina",NA,NA,"1996",NA,NA,"12","22843","auto",NA,"11",NA,NA,NA,NA
"79","2021-03-01 16:21:49-03","UNICAMP","UEC","87968","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Souza, WS","25244","1987","04","13",NA,"Brazil","São Paulo","Área de proteção ambiental","-47.2900009155273","-23.2600002288818",NA,"Subarbusto de flores azuis com listras lilás, em reflorestamento de Pinus.","UEC053536","UEC053536","Farinaccio, MA","Itu",NA,NA,"2000",NA,NA,"02","22309","auto",NA,NA,NA,NA,NA,NA
"80","2021-03-01 16:21:46-03","UNICAMP","UEC","25236","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Carvalho, RM; Ramos, J","11587","1980","10","16",NA,"Brazil","São Paulo","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"Trepadeira, flore creme, fruto marrom.","UEC053533","UEC053533","Pereira, FC","Mogi Guaçu",NA,NA,"1997",NA,NA,"06","39309","auto",NA,"06",NA,NA,NA,NA
"81","2021-03-01 16:21:46-03","UNICAMP","UEC","182233","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Demarco, D","11","2003","08","29",NA,"Brazil","São Paulo","Fazenda Campininha.&nf;Indivíduo isolado na margem da estrada principal.","-46.9421997070312","-22.372200012207",NA,"Cerrado.","UEC065400","UEC065400","Demarco, D","Mogi Guaçu",NA,NA,"2003",NA,NA,"08","39309","auto",NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:21:46-03","UNICAMP","UEC","182234","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Demarco, D","7","2002","11","18",NA,"Brazil","São Paulo","Fazenda Campininha.&nf;Indivíduo isolado na margem da estrada principal próximo aos pinheiros.","-46.9421997070312","-22.372200012207",NA,"Cerrado.","UEC065399","UEC065399","Demarco, D","Mogi Guaçu",NA,NA,"2002",NA,NA,"11","39309","auto",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:21:46-03","UNICAMP","UEC","21215","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Lewinsohn, TM","11128","1980","04","10",NA,"Brazil","São Paulo","Martinho Prado, Fazenda campininha.","-46.9421997070312","-22.372200012207",NA,"Trepadeira, em cerrado alto, flores alvas.","UEC053539","UEC053539","Fontella, BJ","Mogi Guaçu",NA,NA,"1980",NA,NA,"04","39309","auto",NA,"14",NA,NA,NA,NA
"84","2021-03-01 16:21:46-03","UNICAMP","UEC","142043","S","Plantae","Magnoliopsida",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Gomes, SM","515","2003","01","22",NA,"Brazil","São Paulo","Posto do Tim","-47.5499992370605","-21.4699993133545",NA,"Liana.","UEC053542","UEC053542","Gomes, SM","São Simão",NA,NA,NA,NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA
"85","2019-11-19 14:04:45-03","UFRPE","PEUFR","36453","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","Fourn.","S.A.Nicolau; P. Villagra; J.W.D. Dias","2010","1999","12","13",NA,"Brasil","São Paulo","Fazenda Santa Cartola","-47.2999992370605","-21.2700004577637",NA,"Trepadeira com látex; flores esverdeadas","PEUFR036453",NA,"Nicolau","Cajuru",NA,NA,"2000",NA,NA,"02","21243","auto",NA,NA,NA,NA,NA,NA
"86","2019-08-16 08:38:15-03","UTFPR","HCF","4928","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","M.G. Caxambu","1442","2007","03","03",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.316778","-24.1095",NA,"trepadeira volúvel, ca. 4 m de altura, heliófita, com látex branco. Flores branco-amareladas.",NA,NA,"J. Cordeiro & E. Barboza","Campo Mourão","638","638","2007","52°19'00,4 W","24°06'34,2 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-08-16 08:38:15-03","UTFPR","HCF","7772","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","M.G. Caxambu","2561","2009","03","06",NA,"Brasil","PR","Parque Estadual Lago Azul (PELA)","-52.314472","-24.113944",NA,"trepadeira volúvel, heliófita, com exsudado alvo. Flores de cálice e corola verdes.",NA,NA,"M.G. Caxambu","Campo Mourão","631","631","2011","52°18'52,1 W","24°06'50,2 S","11",NA,NA,NA,"07",NA,NA,NA,NA
"88","2019-08-16 08:38:15-03","UTFPR","HCF","10527","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","M.G. Caxambu","3956","2012","04","20",NA,"Brasil","PR","cerrado alterado","-52.752861","-23.911083",NA,"trepadeira volúvel, com látex alvo, heliófita. Flores alvas. Frutos imaturos verdes.",NA,NA,"J. Cordeiro & P.Bohrer","Tuneiras do Oeste","526","526","2013","52°45'10,3 W","23°54'39,9 S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-02-18 16:42:05-03","UTFPR","HCF","499","S","Plantae",NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E. Fourn.","M.G. Caxambu","167","2003","11","11",NA,"Brasil","PR","Cerrado","-52.3830986022949","-24.0456008911133",NA,"planta herbácea, trepadeira, com flores branco-amareladas e folhas simples, opostas.",NA,NA,"G.A. Dettke","Campo Mourão",NA,NA,"2020",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"90","2015-09-05 07:46:05-03","MNHN","RECOLNAT_MNHN_P","P00634349","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,"Lagoa Santa, Prov. Minarum Octobri florens",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634349' target='other'> <mi>dwc_moreinfo</mi></a>","P00634349","P00634349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA
"91","2015-09-05 07:46:05-03","MNHN","RECOLNAT_MNHN_P","P00634350","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,"Lagoa Santa, Prov. Minarum Octobri florens",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634350' target='other'> <mi>dwc_moreinfo</mi></a>","P00634350","P00634350_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype",NA,NA,NA
"92","2015-09-04 18:06:03-03","MNHN","RECOLNAT_MNHN_P","P00634351","PreservedSpecimen",NA,NA,NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Gardner, G.",NA,"1840","7",NA,NA,"Brésil",NA,"Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634351' target='other'> <mi>dwc_moreinfo</mi></a>","P00634351","P00634351_01","Morillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3882",NA,NA
"93","2020-10-01 14:20:48-03","JBB","HEPH","9086","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Vieira, RF","995","1991","11","12","Southern America","Brasil","Minas Gerais","Fazenda Boa Vista","-45.366667","-18.583333",NA,NA,NA,NA,"Fontella, J","Morada Nova de Minas","620","620","1995","-45.366667","-18.583333","04",NA,NA,NA,"18",NA,NA,NA,NA
"94","2020-10-01 14:20:48-03","JBB","HEPH","10781","S","Plantae","Dicotyledon","Gentianales","Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.","Nóbrega, MGG","180B","1994","12","17","Southern America","Brasil","Goiás","Faz. Pedraria, acima do Rio Pedraria","-51.9622001647949","-18.3061008453369",NA,NA,NA,NA,"Fontella, J","Serranópolis",NA,NA,"1995",NA,NA,"04","86936","auto",NA,"18",NA,NA,NA,NA
"95","2021-04-01 17:01:19-03","UFMG","BHCB","50912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Apocynaceae","Blepharodon","bicuspidatum","Blepharodon bicuspidatum","E.Fourn.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
