"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","class","relatedCatalogItem","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"153","2020-12-21 16:29:37-03","MBM","MBM","255476","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Slusarski, S.R.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","2000","12","08","Brazil","Santa Catarina","Urubici","Cachoeira Véu de Noiva","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"MBM255476","MBM255476",NA,NA,"71678","Southern America",NA,NA,NA,"30102","auto",NA,NA,NA
"154","2020-12-21 16:29:37-03","MBM","MBM","209286","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Slusarski, S.R.",NA,NA,NA,"Dombrowski, L.T.","1973","12","01","Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM209286","MBM209286",NA,NA,"5010","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA
"155","2020-12-21 16:29:37-03","MBM","MBM","134151","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","Rod. PR-11,próximo ao Rio Três Reis","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM134151","MBM134151",NA,NA,"53608","Southern America",NA,NA,NA,"44368","auto",NA,NA,NA
"156","2020-12-21 16:29:37-03","MBM","MBM","302021","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Wasum, R.",NA,NA,NA,"Bordin, J.","2004","11","28","Brazil","Rio Grande do Sul","Caxias do Sul","Ana Rech - Bárbara","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM302021","MBM302021",NA,NA,"76","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
"157","2020-12-21 16:29:37-03","MBM","MBM","252261","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Kegler, A.","2000","01","30","Brazil","Rio Grande do Sul","Caxias do Sul","Galópolis","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM252261","MBM252261",NA,NA,"574","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
"158","2020-12-21 16:29:37-03","MBM","MBM","227173","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Paim Filho","Paim Filho","-51.7606010437012","-27.710599899292",NA,NA,NA,NA,NA,"MBM227173","MBM227173",NA,NA,"3721","Southern America",NA,NA,NA,"12460","auto",NA,NA,NA
"159","2020-12-21 16:29:37-03","MBM","MBM","178250","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","Três Cerros","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"MBM178250","MBM178250",NA,NA,"1027","Southern America",NA,NA,NA,"51462","auto",NA,NA,NA
"160","2020-12-21 16:29:37-03","MBM","MBM","40142","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Clevelândia","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM040142","MBM040142",NA,NA,"6999","Southern America",NA,NA,NA,"30860","auto",NA,NA,NA
"161","2020-12-21 16:29:37-03","MBM","MBM","209277","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Ribas, O.S.",NA,NA,NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Colônia Orleans","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM209277","MBM209277",NA,NA,"3099","Southern America",NA,NA,NA,"25180","auto",NA,NA,NA
"162","2020-12-21 16:29:37-03","MBM","MBM","40149","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Slusarski, S.R.",NA,NA,NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Guarapuava","Rio Coutinho","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,"MBM040149","MBM040149",NA,NA,"7379","Southern America",NA,NA,NA,"53832","auto",NA,NA,NA
"163","2020-12-21 16:29:37-03","MBM","MBM","228181","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Sobral, M.",NA,NA,NA,"Brazil","Rio Grande do Sul","Arroio dos Ratos","Arroio dos Ratos","-51.7291984558105","-30.0771999359131",NA,NA,NA,NA,NA,"MBM228181","MBM228181",NA,NA,"8593","Southern America",NA,NA,NA,"29956","auto",NA,NA,NA
"164","2020-12-21 16:29:37-03","MBM","MBM","263064","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Wasum, R.","1999","11","02","Brazil","Rio Grande do Sul","Canela","Linha São Paulo","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,"MBM263064","MBM263064",NA,NA,"238","Southern America",NA,NA,NA,"16452","auto",NA,NA,NA
"165","2020-12-21 16:29:37-03","MBM","MBM","302022","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Wasum, R.",NA,NA,NA,"Sartori, M.; et al.; et al.","2004","11","18","Brazil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM302022","MBM302022",NA,NA,"s.n.","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
"166","2020-12-21 16:29:37-03","MBM","MBM","234348","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Smith, S.F.",NA,NA,NA,"Kegler, A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","São Vigílio","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,"MBM234348","MBM234348",NA,NA,"50","Southern America",NA,NA,NA,"49662","auto",NA,NA,NA
"167","2020-12-21 16:29:37-03","MBM","MBM","218214","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Gaurama","Ca. 7km da cidade","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,NA,"MBM218214","MBM218214",NA,NA,"3379","Southern America",NA,NA,NA,"11998","auto",NA,NA,NA
"168","2020-12-21 16:29:37-03","MBM","MBM","178249","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Marcelino Ramos","Sétimo Céu","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,"MBM178249","MBM178249",NA,NA,"926","Southern America",NA,NA,NA,"18635","auto",NA,NA,NA
"169","2020-12-21 16:29:37-03","MBM","MBM","130952","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Rio Grande do Sul","Osório","Rod. BR-020","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"MBM130952","MBM130952",NA,NA,"4080","Southern America",NA,NA,NA,"27350","auto",NA,NA,NA
"170","2020-12-21 16:29:37-03","MBM","MBM","209278","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Hatschbach, G.",NA,NA,NA,"Rambo, B.",NA,NA,NA,"Brazil","Rio Grande do Sul","São Leopoldo","Esteio","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"MBM209278","MBM209278",NA,NA,"2402","Southern America",NA,NA,NA,"10287","auto",NA,NA,NA
"171","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715323","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Rambo, B.","1949","10","17","Brasil","Rio Grande do Sul",NA,"Prope S. Leopoldo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715323' target='other'> <mi>dwc_moreinfo</mi></a>","P04715323","P04715323_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"43917",NA
"172","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715324","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Rambo, B.","1948","12","17","Brasil","Rio Grande do Sul",NA,"Prope S. Leopoldo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715324' target='other'> <mi>dwc_moreinfo</mi></a>","P04715324","P04715324_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"38860",NA
"173","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715330","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Vidal, J.","1947","11","5","Brasil","Rio Grande do Sul",NA,"Rio Pardo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715330' target='other'> <mi>dwc_moreinfo</mi></a>","P04715330","P04715330_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1547",NA
"174","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715331","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Smith, L.B.|Reitz, R.","1964","10","24","Brasil","Santa Catarina","Piratuba","Vila Rica, by Rio do Peixe","-51.85","-27.45",NA,NA,"350","400","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715331' target='other'> <mi>dwc_moreinfo</mi></a>","P04715331","P04715331_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"12923",NA
"175","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715332","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Vidal, J.","1947","11","7","Brasil","Rio Grande do Sul",NA,"Passo da Olaria, nos arredores do Rio Pardo.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715332' target='other'> <mi>dwc_moreinfo</mi></a>","P04715332","P04715332_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1586",NA
"176","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715334","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Pereira, E.|Pabst 7744, G.","1964","1","17","Brasil","Rio Grande do Sul",NA,"Entre rio Cai e Nova Petrópolis.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715334' target='other'> <mi>dwc_moreinfo</mi></a>","P04715334","P04715334_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"8469",NA
"177","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715336","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Pabst, G.F.J.|Pereira, E.","1961","10","26","Brasil","Rio Grande do Sul",NA,"Descida para o vale do rio das Antas, entre Vacaria e Caxias.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715336' target='other'> <mi>dwc_moreinfo</mi></a>","P04715336","P04715336_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"6352",NA
"178","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715337","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Palacios-Cuezzo","1948","2","10","Brasil","Rio Grande do Sul",NA,"Rio Pardo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715337' target='other'> <mi>dwc_moreinfo</mi></a>","P04715337","P04715337_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"932",NA
"179","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715338","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Palacio-Cuezzo","1948","2","10","Brasil","Rio Grande do Sul",NA,"Rio Pardo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715338' target='other'> <mi>dwc_moreinfo</mi></a>","P04715338","P04715338_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"932",NA
"180","2015-09-05 07:56:11-03","MNHN","RECOLNAT_MNHN_P","P04863821","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Rambo, B.","1932","2","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04863821' target='other'> <mi>dwc_moreinfo</mi></a>","P04863821","P04863821_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"14000",NA
"181","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715329","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Vidal, J.","1953","10","11","Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715329' target='other'> <mi>dwc_moreinfo</mi></a>","P04715329","P04715329_01",NA,NA,NA,NA,"hb",NA,NA,"10287","auto",NA,"63 953",NA
"182","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715325","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Rambo, B.","1949","11","2","Brasil","Rio Grande do Sul","Viamão",NA,"-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715325' target='other'> <mi>dwc_moreinfo</mi></a>","P04715325","P04715325_01",NA,NA,NA,NA,"hb",NA,NA,"41667","auto",NA,"44218",NA
"183","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715327","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Vidal, J.","1939","4","1","Brasil","Rio Grande do Sul","Santa Maria","?.","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715327' target='other'> <mi>dwc_moreinfo</mi></a>","P04715327","P04715327_01",NA,NA,NA,NA,"hb",NA,NA,"37819","auto",NA,NA,NA
"184","2015-09-05 05:11:53-03","MNHN","RECOLNAT_MNHN_P","P04715335","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Lourteig, A.|Matzenbacher, N.I.","1978","3","1","Brasil","Rio Grande do Sul","Guaíba","3 km S de Mariana Pimentel","-51.3250007629395","-30.113899230957",NA,NA,"80","150","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715335' target='other'> <mi>dwc_moreinfo</mi></a>","P04715335","P04715335_01",NA,NA,NA,NA,"hb",NA,NA,"28343","auto",NA,"3212",NA
"185","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715326","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Rambo, B.","1949","12","14","Brasil","Rio Grande do Sul","Osório","Lagoa dos Barros","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715326' target='other'> <mi>dwc_moreinfo</mi></a>","P04715326","P04715326_01",NA,NA,NA,NA,"hb",NA,NA,"27350","auto",NA,"44718",NA
"186","2015-09-05 05:11:52-03","MNHN","RECOLNAT_MNHN_P","P04715328","PreservedSpecimen",NA,"Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Lourteig, A.|Hatschbach, G.","1978","2","19","Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04715328' target='other'> <mi>dwc_moreinfo</mi></a>","P04715328","P04715328_01",NA,NA,NA,NA,"hb",NA,NA,"49965","auto",NA,"3162",NA
"187","2020-12-11 11:36:44-03","UFMG","BHCB","200562","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,"2009",NA,NA,"Heiden, G; Stumpf, ERT","2009","05","20","Brasil","Rio Grande do Sul","Capão do Leão","Na estrada Pelotas Capão do Leão, próximo a extração de areia.","-52.400556","-31.758889","-52.400556","-31.758889","3","3","Subarbusto, ca. 0,8m, flores amarelas.; Campos arenosos.","BHCB200562",NA,"Dicotyledon",NA,"1045","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"188","2018-07-24 15:36:00-03","MO","MOBOT","2407099","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Zuloaga & Deginani",NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","13","Argentina","Misiones","San Pedro","Parque Provincial Moconá, pasando la casa del guardaparque hacia el río Uruguay","-53.8833333","-27.15",NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,"Zuloaga 5451","South America",NA,NA,NA,NA,NA,"1",NA,NA
"189","2012-02-29 14:21:00-03","MO","MOBOT","2453155","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Xifreda, C. C.",NA,NA,NA,"A. Sehnem","1945","10","24","Brazil","Rio Grande do Sul",NA,"Parecí Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sehnem 1430","South America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-08-23 08:48:00-03","MO","MOBOT","2453173","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Robson, N. K. B.",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","1957","2","9","Brazil","Santa Catarina",NA,"Campos Novos. 22 km of Campos Novos",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Smith 11174","South America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-01-22 07:37:00-02","MO","MOBOT","3092151","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","B. Rambo SJ",NA,NA,NA,"E. Henz","1946",NA,NA,"Brazil","Rio Grande do Sul",NA,"S. Leopoldo, In incultis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Henz 35377","South America",NA,NA,NA,NA,NA,NA,NA,NA
"192","2011-03-01 10:04:00-03","MO","MOBOT","3092258","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,"Lagoa dos BarroS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44718","South America",NA,NA,NA,NA,NA,NA,NA,NA
"193","2016-01-27 05:26:00-02","MO","MOBOT","3092331","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Miguel Angel Palacios|Alberto R. Cuezzo","1948",NA,NA,"Brazil","Rio Grande do Sul",NA,"Río Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Palacios 932","South America",NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-12-27 21:38:00-02","MO","MOBOT","3092492","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Stephen F. Smith",NA,NA,NA,"M. Rossato","1987",NA,NA,"Brazil","Rio Grande do Sul",NA,"Garibaldi-Marcorama-Vila Santana.",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,"Rossato 3486","South America",NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-03-01 10:04:00-03","MO","MOBOT","3092544","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,"Estacao Linha Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 39996","South America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-03-01 10:04:00-03","MO","MOBOT","3092596","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,"San Leopoldo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 43917","South America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-03-01 10:04:00-03","MO","MOBOT","3092634","PreservedSpecimen","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.",NA,NA,NA,NA,"Balduino Rambo","1949",NA,NA,"Brazil","Rio Grande do Sul",NA,"pr. Viamao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 44218","South America",NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-03-29 10:41:28-03","UFSM","HDCF","758","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Longhi, S. J.","1987","10","20","Marchiori, J. N. C.","1982","10","21","Brasil","Rio Grande do Sul","Santiago","Pilão d'água","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"Xerófita, litófita. Pétalas de cor amarelo ouro",NA,NA,NA,NA,NA,"América",NA,NA,NA,"56006","auto",NA,NA,NA
"199","2016-08-26 09:16:51-03","UFSM","HDCF","3777","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Sobral, M.","1989","12","10","Longhi, S. J.","1988","08","10","Brasil","Rio Grande do Sul","Sobradinho","Linha Ressaca","-53.0285987854004","-29.4214000701904",NA,NA,NA,NA,"Flores amarelas",NA,NA,NA,NA,"1135","América",NA,NA,NA,"15790","auto",NA,NA,NA
"200","2019-03-29 10:41:28-03","UFSM","HDCF","5989","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Büneker, H. M.; Lerner, L.","2016","03","16","Sangoi Rodrigues, T. E.","2006","10","26","Brasil","Rio Grande do Sul","Gravataí",NA,"-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,"25424","auto",NA,NA,NA
"201","2019-03-29 10:41:28-03","UFSM","HDCF","4347","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Büneker, H. M.; Lerner, L.","2016","03","16","Longhi, S. J.","1994","11","03","Brasil","Rio Grande do Sul","Santa Maria","Palma","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Flores amarelas",NA,NA,NA,NA,NA,"América",NA,NA,NA,"37819","auto",NA,NA,NA
"202","2020-08-31 09:03:12-03","INPA","INPA","139114","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Guimarães, EF","1985",NA,NA,"Guimarães, EF","1985","02","01","Brasil","Rio Grande do Sul",NA,"São Francísco de Paula",NA,NA,NA,NA,"912","912",NA,"INPA0139114","INPA0139114 INPA0139114_e","Dicotyledon Com-Clade","Malpighiales","1561","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-08-31 09:03:12-03","INPA","INPA","189552","S","Plantae","Hypericaceae","Hypericum","caprifoliatum","Hypericum caprifoliatum","Cham. & Schltdl.","Larocca, J",NA,NA,NA,"Haussen, M","1989","10","24","Brasil","Rio Grande do Sul",NA,"São Leopoldo",NA,NA,NA,NA,NA,NA,NA,"INPA0189552","INPA0189552 INPA0189552_e","Dicotyledon Com-Clade","Malpighiales","933","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
