"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"283","2020-01-25 04:33:00-03","MO","MOBOT","3004158","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Francico Guánchez M.","Guánchez Meza 33","South America","Venezuela",NA,NA,NA,NA,"1980","6","17",NA,NA,"L.","G. Davidse","Amazonas",NA,"Dpto. Atures, solares y vías de Dpto. Ayacucho, terrenos de relleno o capas sedimentarias arenosas a aprox. 55 m.s.n.m.","-67.6","5.66666","55.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2009-07-31 06:54:00-03","MO","MOBOT","3004161","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Jorge Velazco","Velazco 1544","South America","Venezuela",NA,NA,NA,NA,"1990","8",NA,NA,NA,"L.","N. Cuello","Bolívar",NA,"Mun. Sucre. Noreste de Maripa. Sabana abierta intervenida.","-65.3","7.53333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-09-04 04:40:00-03","MO","MOBOT","3004162","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Herbert H. Smith","Smith 2389","South America","Colombia",NA,NA,NA,NA,"1898",NA,NA,NA,NA,"L.",NA,NA,NA,"Plants of Santa Marta.",NA,NA,"45.72000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2009-07-31 06:54:00-03","MO","MOBOT","3004163","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Jorge Velazco","Velazco 1366","South America","Venezuela",NA,NA,NA,NA,"1990","9",NA,NA,NA,"L.","G.C. Tucker","Bolívar",NA,"Mun. Sucre. Noreste de Maripa. Sabana intervenida.","-65.3","7.53333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2009-06-27 16:40:00-03","MO","MOBOT","2665980","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Simon Lægaard","Lægaard 70411","South America","Ecuador",NA,NA,NA,NA,"1988","2","25",NA,NA,"L.","Camelbeke, K. (GENT)","Guayas",NA,"Km 5 Rio Inca - Troncal. Roadside.","-79.33333","-2.41666","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","3004145","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","* BOMMER","BOMMER 58","South America","Brazil",NA,NA,NA,NA,"1967","3","7",NA,NA,"L.","L.T. Eiten","Mato Grosso",NA,"Pantanal Region. Mun. de Corumbá: Fazenda São Gonçalo, north bank of Rio Taquari, 100 km west of COXIM. In the paddock or pasture, Invernada de Bois, 7 km north of fazenda headquarters. Open field vegetation (campo limp), sand, long-term flooding periodically.","-55.76666","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2008-08-07 03:32:00-03","MO","MOBOT","2932408","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Stephan G. Beck","Beck 3412","South America","Bolivia",NA,NA,NA,NA,"1980","4","16",NA,NA,"L.","Koyama","Beni","Gral. Ballivian","Espiritu en la zona de influencia del rio Yacuma. Sabana húmeda.","-66.616667","-14.2","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2015-05-20 10:34:23-03","UFERSA","MOSS","10536","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","102","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lago seco; substrato aquático; ocasional.",NA,"2008","01","29",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","lago próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444","15","15",NA,"37W19'31","5S11'58","2008","03","26",NA,NA,NA,NA,NA,NA,NA,NA
"291","2015-05-20 10:34:23-03","UFERSA","MOSS","11139","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","176","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.",NA,"2008","05","30",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Luís Gomes","estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida.","-38.41","-6.398056","583","583",NA,"38W24'36","6S23'53","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"292","2015-05-20 10:34:23-03","UFERSA","MOSS","13611","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","222","América do Sul","Brasil",NA,NA,"Erva cespitosa; coletada em margem de riacho; substrato areno-argiloso; relevo plano; frequente.",NA,"2010","05","29",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Campo Grande","Riacho Salgado.","-37.301111","-5.725","311","311",NA,"37W18'04","5S43'30","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA
"293","2015-05-20 10:34:23-03","UFERSA","MOSS","13772","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Azevedo, C.A.deS.","16","América do Sul","Brasil",NA,NA,"erva, ca. 30 cm; heliófila; folha membranácea.",NA,"2011","08","27",NA,NA,"L.","Azevedo, C.A.deS.","Rio Grande do Norte","Caicó","Sítio Batentes, várzea do Rio Seridó.","-37.0978","-6.45833",NA,NA,NA,NA,NA,"2012","03","09","34880","auto",NA,NA,NA,NA,NA,NA
"294","2015-05-20 10:34:23-03","UFERSA","MOSS","10017","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2110","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada na mata ciliar, antropizada; solo arenoso; frequente.",NA,"2008","04","05",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Apodi","vazante da Barragem de Santa Cruz, próximo a área de recreação.","-37.7989","-5.66417",NA,NA,NA,NA,NA,"2008","04","10","32753","auto",NA,NA,NA,NA,NA,NA
"295","2015-05-20 10:34:23-03","UFERSA","MOSS","12203","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2405","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em caatinga antropizada; relevo levemente ondulado; substrato pedregoso; frequente.",NA,"2009","05","14",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Santo Antônio","1 km após o povoado de Lagoa Limpa, em direção a Santo Antônio.","-35.45","-6.429722",NA,NA,NA,"35W27'00","6S25'47","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"296","2015-05-20 10:34:23-03","UFERSA","MOSS","10890","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","122","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lago; substrato orgânico; frequente.",NA,"2008","02","28",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"37W19'31","5S11'58","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-05-20 10:34:23-03","UFERSA","MOSS","10910","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","142","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lago; substrato aquático; frequente.",NA,"2008","04","24",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"37W19'31","5S11'58","2008","06","12",NA,NA,NA,NA,NA,NA,NA,NA
"298","2015-05-20 10:34:23-03","UFERSA","MOSS","11168","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","205","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de riacho; frequente.",NA,"2008","05","30",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Luís Gomes","Tigre de Cima, nascente do Rio Apodi-Mossoró.","-38.461667","-6.357222",NA,NA,NA,"38W27'42","6S21'26","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"299","2015-05-20 10:34:23-03","UFERSA","MOSS","11173","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","210","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em mata ciliar serrana; frequente.",NA,"2008","05","31",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Luís Gomes","estrada para Cachoeira do Rela, próximo ao cumaru com Tillandsia, margem de afluente do Rio Apodi-Mossoró.","-38.381111","-6.3975",NA,NA,NA,"38W22'52","6S23'51","2008","06","24",NA,NA,NA,NA,NA,NA,NA,NA
"300","2015-05-20 10:34:23-03","UFERSA","MOSS","12278","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2480","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em campo úmido, na margem de lago artificial.",NA,"2009","05","15",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","João Câmara","1 km após o trevo em direção a Bento Fernandes.","-35.882778","-5.432222",NA,NA,NA,"35W52'58","5S25'56","2009","05","15",NA,NA,NA,NA,NA,NA,NA,NA
"301","2015-05-20 10:34:23-03","UFERSA","MOSS","13621","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","232","América do Sul","Brasil",NA,NA,"Erva cespitosa; coletada em margem de riacho; substrato pedregoso, com fina camada de matéria orgânica formada pela decomposição de cactos; frequente.",NA,"2010","05","29",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Campo Grande","Riacho Santa Maria, estrada entre Upanema e Campo Grande.","-37.286389","-5.749167","304","304",NA,"37W17'11","5S44'57","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-05-20 10:34:23-03","UFERSA","MOSS","7129","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Nunes, T.A.","10","América do Sul","Brasil",NA,NA,NA,NA,"1999","11","12",NA,NA,"L.","Costa, S.M.","Rio Grande do Norte","Mossoró",NA,"-37.344167","-5.187778","16","16",NA,"37W20'39","5S11'16","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2015-05-20 10:34:23-03","UFERSA","MOSS","12378","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Roque, A.A.","47","América do Sul","Brasil",NA,NA,"erva ereta; coletada em vegetação de ruderal; solo pedregoso.",NA,"2007","05","11",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Areia Branca","Salina Augusto Severo.","-37.1369","-4.95611",NA,NA,NA,NA,NA,"2010","09","23","28597","auto",NA,NA,NA,NA,NA,NA
"304","2015-05-20 10:34:23-03","UFERSA","MOSS","10155","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, O.F. de","902","América do Sul","Brasil",NA,NA,NA,NA,"1982","06","01",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.3442","-5.1875",NA,NA,NA,NA,NA,"2010","09","29","38979","auto",NA,NA,NA,NA,NA,NA
"305","2015-05-20 10:34:23-03","UFERSA","MOSS","12200","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2402","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em caatinga antropizada; relevo levemente ondulado; substrato pedregoso; frequente.",NA,"2009","05","14",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Santo Antônio","1 km após o povoado de Lagoa Limpa, em direção a Santo Antônio.","-35.45","-6.429722",NA,NA,NA,"35W27'00","6S25'47","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"306","2015-05-20 10:34:23-03","UFERSA","MOSS","10897","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","129","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lago; substrato orgânico; muito frequente.",NA,"2008","03","28",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"37W19'31","5S11'58","2008","04","11",NA,NA,NA,NA,NA,NA,NA,NA
"307","2015-05-20 10:34:23-03","UFERSA","MOSS","10932","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","164","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lago; gleissolo; frequente.",NA,"2008","05","21",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"37W19'31","5S11'58","2008","06","20",NA,NA,NA,NA,NA,NA,NA,NA
"308","2015-05-20 10:34:23-03","UFERSA","MOSS","11166","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","203","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de riacho; rara.",NA,"2008","05","30",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Luís Gomes","Tigre de Cima, nascente do Rio Apodi-Mossoró.","-38.461667","-6.357222",NA,NA,NA,"38W27'42","6S21'26","2010","10","14",NA,NA,NA,NA,NA,NA,NA,NA
"309","2015-05-20 10:34:23-03","UFERSA","MOSS","12196","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Oliveira, R.C.","2398","América do Sul","Brasil",NA,NA,"erva cespitosa; coletada em margem de lagoa temporária; frequente.",NA,"2009","05","14",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Passa e Fica","na saída para Nova Cruz.","-35.633333","-6.442222",NA,NA,NA,"35W38'00","6S26'32","2009","05","14",NA,NA,NA,NA,NA,NA,NA,NA
"310","2015-05-20 10:34:23-03","UFERSA","MOSS","13633","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Ribeiro, A.R.O.","244","América do Sul","Brasil",NA,NA,"Erva cespitosa; coletada em caatinga serrana; substrato arenoso e pedregoso; relevo íngreme; frequente.",NA,"2010","05","29",NA,NA,"L.","Ribeiro, A.R.O.","Rio Grande do Norte","Jucurutu","Serra João do Vale, caminho para Jucurutu.","-37.147778","-6.011944",NA,NA,NA,"37W08'52","6S00'43","2010","05","29",NA,NA,NA,NA,NA,NA,NA,NA
"311","2015-05-20 10:34:23-03","UFERSA","MOSS","270","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Lima, A.R. de","s.n.","América do Sul","Brasil",NA,NA,"erva",NA,"1973","05","21",NA,NA,"L.","Costa, S.M.","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.344444","-5.191944","10","10",NA,"37W20'40","5S11'31","2008","04","01",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-08-31 09:20:28-03","INPA","INPA","99309","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Lowe, J","3975","Southern America","Brasil",NA,NA,NA,"INPA0099309","1980","09","09","Monocotyledon","Poales","L.","Lowe, J; Sigueira","Amazonas","Manaus","Teatro Amazonas, Outside Teatro Amazonas. Roadside weed.","-60.0250015258789","-3.10193991661072",NA,NA,"INPA0099309 INPA0099309_e INPA0099309_e1",NA,NA,"1981",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA
"313","2020-08-31 09:20:28-03","INPA","INPA","11433","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Black, GA","15405","Southern America","Brasil",NA,NA,NA,"INPA0011433","1957",NA,NA,"Monocotyledon","Poales","L.",NA,"Pará","Belém","Belém, Belém. R. Siqueira.","-48.4","-1.4",NA,NA,"INPA0011433 INPA0011433_e","-48.4","-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-08-31 09:20:28-03","INPA","INPA","11454","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Lisbôa, A","HG2356","Southern America","Brasil",NA,NA,NA,"INPA0011454","1957",NA,NA,"Monocotyledon","Poales","L.",NA,"Maranhão",NA,"Pastos Bons, beira d'água, rasa.","-44.1","-6.5",NA,NA,"INPA0011454 INPA0011454_e","-44.1","-6.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-08-31 09:20:28-03","INPA","INPA","13906","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Rodrigues, WA","5237","Southern America","Brasil",NA,NA,NA,"INPA0013906","1963","04",NA,"Monocotyledon","Poales","L.",NA,"Paraná",NA,"Margem do rio Quatipuru., Margem do rio Quatipuru.",NA,NA,NA,NA,"INPA0013906 INPA0013906_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-08-31 09:20:28-03","INPA","INPA","2330","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pires, JM","4285","Southern America","Brasil",NA,NA,NA,"INPA0002330","1952","06","28","Monocotyledon","Poales","L.","Schneider, LJC","Pará",NA,"Rio Maicurú, Canal Novais Filho, Maicurú, Canal Novais Filho.","-57.7","-0.3",NA,NA,"INPA0002330 INPA0002330_e","-57.7","-0.3","2017","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-31 09:20:28-03","INPA","INPA","125626","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Strudwick, JJ","4133","Southern America","Brasil",NA,NA,NA,"INPA0125626","1981","08","05","Monocotyledon","Poales","L.","Koyama, TM","Pará","Sete Varas","Airstrip on Rio Curua (a clear-water river). Pale granite rocks by riverbank. in small pocket in rocks.","-55.533333","-1.583333",NA,NA,"INPA0125626 INPA0125626_e INPA0125626_nd","-55.533333","-1.583333","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-08-31 09:20:28-03","INPA","INPA","34850","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Maas, PJM","300","Southern America","Brasil",NA,NA,NA,"INPA0034850","1971","05","04","Monocotyledon","Poales","L.","Koyama, TM","Amazonas","Manaus","Parque 10, Open wet secondary vegetation along road to Parque 10.","-60.017692","-3.140675",NA,NA,"INPA0034850 INPA0034850_e INPA0034850_e1","-60.017692","-3.140675","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-31 09:20:28-03","INPA","INPA","198407","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Miranda, AM","1986","Southern America","Brasil",NA,NA,NA,"INPA0198407","1994","09","03","Monocotyledon","Poales","L.","Luceño, M","Pernambuco","Gravatá","Margem da rodovia","-35.5647010803223","-8.20110988616943",NA,NA,"INPA0198407 INPA0198407_e",NA,NA,"1995","05",NA,"19146","auto",NA,NA,NA,NA,NA,NA
"320","2020-06-15 15:30:09-03","UNESP-RC","HRCB","48066","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Melo, E.","3719",NA,"Brasil",NA,NA,"Erva rupícola na encosta rochosa ca. 40 cm. Espigas verde-claras",NA,"2004","05","23",NA,NA,"L.",NA,"Bahia","Tanhaçu","Distrito Sussuarana","-41.115833","-14.223056","650","650",NA,"41º6'57W","14º13'23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-12-19 11:18:28-03","UFG","UFG","20055","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pessoni, L.A.","48",NA,"Brasil",NA,NA,NA,"UFG0020055","1996","10","05",NA,NA,"L.","Luceno, M.","Roraima","Cidade de Boa Vista",NA,NA,NA,NA,NA,"UFG0020055",NA,NA,"1997","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-12-19 11:18:28-03","UFG","UFG","20063","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pessoni, L.A.","3",NA,"Brasil",NA,NA,NA,"UFG0020063","1996","09","28",NA,NA,"L.","Luceno, M.","Roraima","Cidade de Boa Vista","Parque Anauá",NA,NA,NA,NA,"UFG0020063",NA,NA,"1997","01","30",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:18:28-03","UFG","UFG","5420","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Rizzo, J.A.; Barbosa, A.","4921",NA,"Brasil",NA,NA,NA,"UFG0005420","1970","03","28",NA,NA,"L.",NA,"Goiás","Morrinhos",NA,"-49.0993995666504","-17.7311000823975",NA,NA,"UFG0005420",NA,NA,NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA
"324","2019-12-19 11:18:28-03","UFG","UFG","20079","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","Pessoni, L.A.","17",NA,"Brasil",NA,NA,NA,"UFG0020079","1996","10","05",NA,NA,"L.","Luceno, M.","Roraima","Normandia",NA,"-59.6227989196777","3.88110995292664",NA,NA,"UFG0020079",NA,NA,"1997","01","30","114010","auto",NA,NA,NA,NA,NA,NA
"325","2021-01-26 13:53:42-03","IMA","MAC","39035","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.R.O.Ribeiro; et al.","176",NA,"Brasil",NA,NA,"Erva ca. de 40cm de altura. Flor creme.; Caatinga.","MAC0039035","2008","05","30",NA,NA,"L.","A.R.O.Ribeiro","Rio Grande do Norte","Luís Gomes",NA,"-38.388599395752","-6.41388988494873",NA,NA,NA,NA,NA,"2008","06","24","13243","auto",NA,NA,NA,NA,NA,NA
"326","2021-01-26 13:53:42-03","IMA","MAC","39038","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.R.O.Ribeiro","129",NA,"Brasil",NA,NA,"Erva ca. de 20cm de altura. Inflorescência creme.; Caatinga.","MAC0039038","2008","03","28",NA,NA,"L.","A.R.O.Ribeiro","Rio Grande do Norte","Mossoró","Margem do Rio Apodi.","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,"2008","04","11","38979","auto",NA,NA,NA,NA,NA,NA
"327","2021-01-26 13:53:42-03","IMA","MAC","39036","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.R.O.Ribeiro","102",NA,"Brasil",NA,NA,"Erva ca. de 80cm de altura. Flor creme.; Caatinga.","MAC0039036","2008","01","29",NA,NA,"L.","A.R.O.Ribeiro","Rio Grande do Norte","Mossoró",NA,"-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,"2008","03","26","38979","auto",NA,NA,NA,NA,NA,NA
"328","2014-11-06 16:16:46-02","UFPB","EAN","1150","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus",NA,NA,NA,"Brasil",NA,NA,NA,NA,"1954","06","15",NA,NA,"L.","M. Luceno.","Paraíba","Areia",NA,"-35.6917","-6.96333",NA,NA,NA,NA,NA,"1994","06",NA,"15425","auto",NA,NA,NA,NA,NA,NA
"329","2014-11-06 16:16:46-02","UFPB","EAN","8141","S","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","L. P. Felix; E. Caldas",NA,NA,"Brasil",NA,NA,NA,NA,"1988","05","24",NA,NA,"L.","M. Luceno.","Paraíba","Sapé",NA,"-35.2328","-7.09639",NA,NA,NA,NA,NA,"1994","06",NA,"20077","auto",NA,NA,NA,NA,NA,NA
"330","2021-02-04 10:27:18-03","UFRPE","HST","20560","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","M.L.Guedes; F.S.Gomes, F.Kelmo et al.","21005",NA,"Brasil",NA,NA,"Herbácea cespitosa, com folhas e caule filiformes; inflorescência espiguetas protegidas por brácteas involucrais.","HST020560","2013","07","20",NA,NA,"L.","M.L.Guedes","Bahia","Jandaíra","Litoral norte, dunas de São Francisco do Conde","-37.783333","-11.55",NA,NA,NA,"37W47'","11S33'","2013","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-04 10:27:18-03","UFRPE","HST","8805","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda","3251",NA,"Brasil",NA,NA,"Erva cespitosa; segmentos vegetativos e reprodutivos verdes.","HST008805","1999","04","10",NA,NA,"L.","A.M.Miranda","Pernambuco","llha de Fernando de Noronha",NA,NA,NA,NA,NA,NA,NA,NA,"1999","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-02-04 10:27:18-03","UFRPE","HST","9195","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda; M.Grillo","3457",NA,"Brasil",NA,NA,"Erva, cespitosa; segmentos vegetativos verdes; inflorescência verde-amarronzada.","HST009195","1999","06","08",NA,NA,"L.","A.M.Miranda","Pernambuco","Ilha de Fernando de Noronha","caminho para a baia do Sueste",NA,NA,NA,NA,NA,NA,NA,"1999","06","08",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-02-04 10:27:18-03","UFRPE","HST","9704","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda; L.P.Félix, M.Grillo et M.L.Guedes","858",NA,"Brasil",NA,NA,"Erva delgada, ereta; base avermelhada; folhas, escapo e inflorescência verdes. Frequente.","HST009704","1993","06","01",NA,NA,"L.","M.Luceño","Pernambuco","Arquipélago de Fernando de Noronha","Ilha da Rata","-32.416667","-3.166667",NA,NA,NA,"32W25'","03S10'","1995","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-04 10:27:18-03","UFRPE","HST","8804","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda","3229",NA,"Brasil",NA,NA,"Erva; segmentos vegetativos e reprodutivos verdes.","HST008804","1999","04","09",NA,NA,"L.","A.M.Miranda","Pernambuco","llha de Fernando de Noronha","Morro Branco",NA,NA,NA,NA,NA,NA,NA,"1999","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-04 10:27:18-03","UFRPE","HST","20061","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","compressus","Cyperus compressus","A.M.Miranda; R.Barros","6634",NA,"Brasil",NA,NA,"Segmentos vegetativos e reprodutivos verdes.","HST020061","2013","08","23",NA,NA,"L.","A.M.Miranda","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,NA,"2013","08","23","47329","auto",NA,NA,NA,NA,NA,NA
