"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"50","2019-08-15 09:02:52-03","UESC","UESC","3656","S","Plantae",NA,NA,"Caesalpiniaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Sambuichi, R.H.R.","163","1998","10","07",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,"Planta arbórea: alt. 33m, dap 53,8, casca lisa.","UESC0003656",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-10-18 05:44:39-02","MNHN","RECOLNAT_MNHN_P","P00281347","PreservedSpecimen",NA,NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","Dwyer","Constantino, D.",NA,"1922","3","4",NA,"Brésil",NA,NA,"Horto Botanico Rio de janeiro, culta",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281347' target='other'> <mi>dwc_moreinfo</mi></a>","P00281347","P00281347_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"2235",NA
"52","2015-09-04 02:41:55-03","MNHN","RECOLNAT_MNHN_P","P00481385","PreservedSpecimen",NA,NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Ducke, A.",NA,"1928","7","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Sumaré. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232","hb",". . Nome vulgar: copaiba. Reçu le 21 janvier 1939 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481385' target='other'> <mi>dwc_moreinfo</mi></a>","P00481385","P00481385_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2431",NA
"53","2020-12-11 11:35:53-03","UFMG","BHCB","136637","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Lima, HC de","4388","1992","02","20","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Parcela 11 - Cumieira do Morro das Pacas. Área 11A.","-42.833333","-22.433333",NA,"Indíviduo P11-0008. Arvore. Botões alvo-esverdeados. DAP 28. Fuste 10. Altura: 14m.",NA,NA,NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-10 04:40:00-03","MO","MOBOT","100306887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","H. C. de Lima","Lima 912","1992","2","6","South America","Brazil","Rio de Janeiro","Guapimirim","Estação ecológica Estadual de Paríso. Margens do Rio Paraíso. Área FP 20.","-42.8333333","-22.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"55","2020-08-31 08:51:29-03","INPA","INPA","161210","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Lima, HC de","s.n.","1987","11","03","Southern America","Brasil","Rio de Janeiro",NA,"Jardim Botânico.",NA,NA,NA,NA,"INPA0161210","INPA0161210 INPA0161210_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-01-10 20:42:00-03","INPA","INPA","74521","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer","Martins-da-Silva, RCV","Kuhlmann, JG","RB46415","1942","04","06","Southern America","Brasil","Rio de Janeiro",NA,"Jardim Botânico.",NA,NA,NA,NA,"INPA0074521","INPA0074521 INPA0074521_e","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-01-10 20:42:00-03","INPA","INPA","94715","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer","Fernandez, A","Del'Arco, MR","HPB6691","1979","04","28","Southern America","Brasil","Piauí",NA,"Lado sul da cidade, Guillues.",NA,NA,NA,NA,"INPA0094715","INPA0094715 INPA0094715_e","1979",NA,NA,NA,NA,NA,NA,"07",NA,NA,NA,NA,NA,NA
"58","2020-08-31 08:51:29-03","INPA","INPA","161215","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Lima, HC de","3158","1987","09","23","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, atrás do herbário, próximo ao campo.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0161215","INPA0161215 INPA0161215_e",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-01-10 20:42:00-03","INPA","INPA","105317","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer","Martins-da-Silva, RCV","Spada, JS","24/78","1978","01","19","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, MAC.-PELE-DE-SAPO, ant. 161, Km 0,050, talhão 601.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0105317","INPA0105317 INPA0105317_e INPA0105317_e1","2006","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-08-31 08:51:29-03","INPA","INPA","74505","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer","Martins-da-Silva, RCV","Kuhlmann, JG","280","1934","04","24","Southern America","Brasil","Espírito Santo","Linhares","Rio Doce, Lagoa do Juparaná.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0074505","INPA0074505 INPA0074505_e","2006","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-08-31 08:51:29-03","INPA","INPA","74515","S","Plantae","Dicotyledon","Fabales","Leguminosae-Caes","Copaifera","lucens","Copaifera lucens","Dwyer","Kuhlmann, JG","Kuhlmann, JG","114","1934","03","30","Southern America","Brasil","Espírito Santo","Linhares","Rio Doce, Lagoa do Juparaná.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0074515","INPA0074515 INPA0074515_e","1956","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","39363",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima/31-VII-2009","H. C. de Lima; et al.","4388","1992","02","20",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Parcela 11 - Cumieira do Morro das Pacas. Área 11A.","-42.85","-22.433333",NA,"Indivíduo P11-0008. árvore. Botões alvo-esverdeados. DAP 28. Fuste 10. altura: 14m.","MBML039363","MBML039363",NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-07-10 09:46:47-03","MBML","MBML-HERBARIO","39249",NA,"Plantae",NA,NA,"Leguminosae Caesalpinoideae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima/XI-1992","M. Peron; et al.","924","1992","02","07",NA,"Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso. Trilha para Mariquitas. Área FP08.","-42.85","-22.433333",NA,"Indivíduo F0933. Arvore. Flores alvas, ovario avermelhado. Altura: 16 m.","MBML039249","MBML039249",NA,NA,NA,"42W50'60","22S26'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-04 11:05:21-03","UFRB","HURB","13742","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Victor Jr., V.","814","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000013742",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-04 11:05:21-03","UFRB","HURB","13743","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Victor Jr., V.","1127","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000013743",NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 13:25:29-03","UFBA-IMS","HVC","4243","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens",NA,NA,"M. L.Guedes","30269","2018","02","05",NA,"Brasil","Bahia","Cruz das Almas","Mata da Cazuzinha.","-39.1018981933594","-12.6700000762939",NA,NA,"HVC00004243",NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-26 13:54:39-03","IMA","MAC","1682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","D.Andrade-Lima","s.n.","1971","11","30",NA,"Brasil","Paraíba","Bonito de Santa Fé","2 km depois de Mata Grande, Na estrada para Bonito de Santa Fé.","-38.514675","-7.314333",NA,"Árvore com ca. de 7m de alt. Flores brancas, botões rosados.","MAC0001682",NA,"2008",NA,NA,"-38.514675","-7.314333",NA,NA,"07","30",NA,NA,NA,NA,NA
"68","2021-01-26 13:54:39-03","IMA","MAC","23806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","M.Oliveira; A.A.Grillo","1511","2003","12","16",NA,"Brasil","Alagoas","Ibateguara","Akidaban.","-35.9393997192383","-8.97249984741211",NA,"Árvore ca. de 3m de altura. Frutos negros.; Interior da mata.","MAC0023806",NA,"2008","16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-01-26 13:54:41-03","IMA","MAC","45663","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota","7167","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 15 m de altura. Estéril.; Mata Atlântica.","MAC0045663",NA,"2010","18701","auto",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA
"70","2021-01-26 13:54:39-03","IMA","MAC","16400","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","M.A.B.L.Machado","236","2002","04","13",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A. Mata em encosta.","-36.266667","-10.000556",NA,"Árvore com ca. de 15m de alt., óleo na superfície da madeira.; Mata Atlântica","MAC0016400",NA,"2008",NA,NA,"-36.266667","-10.000556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-01-26 13:54:39-03","IMA","MAC","29071","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","N.T.Mendonça","N.T.Mendonça","320","2004","11","29",NA,"Brasil","Alagoas","Murici","Plano.","-35.942797","-9.306822",NA,"Árvore ca. de 4m de altura. Casca viva de cor branca.; Mata Atlântica.","MAC0029071",NA,"2004",NA,NA,"-35.942797","-9.306822",NA,NA,"11","29",NA,NA,NA,NA,NA
"72","2021-01-26 13:54:41-03","IMA","MAC","64917","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","B.Schindler","B.Schindler; M.Figueira; R.M.T.Costa","s.n.","2017","10","27",NA,"Brasil","Alagoas","Quebrangulo","Conglomerado do Inventário Florestal Nac","-36.3825","-9.166667",NA,"Árvore. Casca interna creme e externa lenticelada formando linhas horizontais. Ausência de látex.; Mata Atlântica.","MAC0064917",NA,"2017",NA,NA,"-36.3825","-9.166667","790","790",NA,NA,NA,NA,NA,NA,NA
"73","2021-01-26 13:54:39-03","IMA","MAC","33209","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota","665","2008","06","14",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 8 m de altura. Frutos vermelhos e perfumados.; Mata Pluvial Atlântica.","MAC0033209",NA,"2008","34538","auto",NA,NA,NA,NA,"06","14",NA,NA,NA,NA,NA
"74","2021-01-26 13:54:39-03","IMA","MAC","35792","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota; K.E.D.Farias","1914","2009","02","05",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 15 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0035792",NA,"2009","34538","auto",NA,NA,NA,NA,"02","05",NA,NA,NA,NA,NA
"75","2021-01-26 13:54:39-03","IMA","MAC","38117","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota","2829","2009","04","18",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 5 m de altura. Estéril.; Mata Pluvial Atlântica.","MAC0038117",NA,"2009","34538","auto",NA,NA,NA,NA,"04","18",NA,NA,NA,NA,NA
"76","2021-01-26 13:54:41-03","IMA","MAC","8271","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","R.P.Lyra-Lemos","2712","1993","02","24",NA,"Brasil","Alagoas","Murici",NA,"-35.9432983398438","-9.30667018890381",NA,"Árvore com ca. de 25m de altura.; Mata Atlântica em encosta.","MAC0008271",NA,"2008","22851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-01-26 13:54:41-03","IMA","MAC","51183","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota","10215","2011","02","20",NA,"Brasil","Alagoas","Murici","Estação Ecológica de Murici, Fazenda Triunfo.","-35.9432983398438","-9.30667018890381",NA,"Árvore ca. 30 m de altura. Frutos verdes.; Mata Atlântica.","MAC0051183",NA,"2011","22851","auto",NA,NA,NA,NA,"02","20",NA,NA,NA,NA,NA
"78","2021-01-26 13:54:41-03","IMA","MAC","45764","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota","7268","2010","01","28",NA,"Brasil","Alagoas","Viçosa","Fazenda Jussara.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 15 m de altura. Estéril.; Mata Atlântica.","MAC0045764",NA,"2010","18701","auto",NA,NA,NA,NA,"01","28",NA,NA,NA,NA,NA
"79","2021-01-26 13:54:41-03","IMA","MAC","48238","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","E.C.O.Chagas","Chagas-Mota; A.M.T.Bastos","7784","2010","05","14",NA,"Brasil","Alagoas","Viçosa","Fazenda Mata Verde.","-36.2407989501953","-9.3713903427124",NA,"Árvore ca. 10 m de altura. Estéril.; Mata Atlântica.","MAC0048238",NA,"2010","18701","auto",NA,NA,NA,NA,"05","14",NA,NA,NA,NA,NA
"80","2021-03-03 13:56:16-03","UFF","NIT","NITw255","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"A.F.N. Brandes","711","2015","03","12",NA,"Brasil",NA,"Brasil",NA,NA,NA,NA,"Voucher TF71","NITw00002883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-03 13:56:16-03","UFF","NIT","NITw1473","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"A.F.N. Brandes; L.D.S.A.B. Silva; A.P.Silva","352","2007","08","03",NA,"Brasil","Rio de Janeiro","Silva Jardim","Poço das Antas. Área de estudo do Cristo, parcela 11, indivíduo 394; floresta em morrote. Reserva Biológica Poço das Antas","-42.278056","-22.543889",NA,"Árvore com CAP= 36 + 32,1 cm; janela de Mariaux","NITw00003402",NA,NA,NA,NA,"42º16'41''W","22º32'38''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-03 13:56:16-03","UFF","NIT","NIT10244","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"T. Fernandes; A. Lobão, A. Brandes, A. Joffily","71","2015","03","12",NA,"Brasil","Rio de Janeiro","Iguaba Grande","NEIG-UFF. Floresta Estadual Semidecídua.","-42.2289009094238","-22.8391990661621",NA,"Árvore, 2,5 m. CAP 15 cm. Frutos marrons secos abertos.","NIT00001478",NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-03 13:56:16-03","UFF","NIT","NITw1569","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 31.","-43.4688987731934","-22.4538993835449",NA,"rbw 10746","NITw00003834",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-03 13:56:16-03","UFF","NIT","NITw1567","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 242.","-43.4688987731934","-22.4538993835449",NA,"rbw 10744","NITw00003836",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-03 13:56:16-03","UFF","NIT","NITw1565","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 252.","-43.4688987731934","-22.4538993835449",NA,"rbw 10742","NITw00003838",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-03 13:56:16-03","UFF","NIT","NITw1566","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 270.","-43.4688987731934","-22.4538993835449",NA,"rbw 10743","NITw00003837",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-03 13:56:16-03","UFF","NIT","NITw1568","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Miguel Pereira","Parcela 5, nº 9.","-43.4688987731934","-22.4538993835449",NA,"rbw 10745","NITw00003835",NA,NA,"25640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-03 13:56:16-03","UFF","NIT","NITw1564","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Haroldo Lima","L. B. Nascimento",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Parcela 5, nº261.","-43.2075004577637","-22.9027996063232",NA,"rbw 10741","NITw00003839",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-18 11:40:13-03","UERJ","HRJ","12315","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"L. P. G. Rosa; W. Silva, C.L. Oliveira","s.n.","2011","12","11",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012530",NA,NA,"32988","auto",NA,NA,"565","565",NA,NA,NA,NA,NA,NA,NA
"90","2021-02-04 10:27:57-03","UFRPE","HST","3990","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Caesalpinioideae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C.Lima","M.T.Monteiro","23675","1972","05","26",NA,"Brasil","Bahia","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,"Flores verdes com estames esbranquiçados e perfume agradável.","HST003990",NA,"2002","55932","auto",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"91","2021-02-09 10:13:13-03","UENF","HUENF","840","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Lima, H.C.","Nascimento, M.T.; Da Silva, G.C.","858","1996","08","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MD","HUENF00000842",NA,"2016",NA,NA,"41º5'40''W","21º23'29''S","39","39","03","17",NA,NA,NA,NA,NA
"92","2021-02-09 10:13:13-03","UENF","HUENF","5003","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","1158","2008","08","09",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Imburi","-41.1","-21.325556",NA,NA,"HUENF00005006",NA,NA,NA,NA,"41º6'0''W","21º19'32''S","41","41",NA,NA,NA,NA,NA,NA,NA
"93","2021-02-09 10:13:12-03","UENF","HUENF","445","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Nascimento, M.T.; Da Silva, G.C.","1128","1996","06","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MD8; Árvore","HUENF00000447",NA,NA,NA,NA,"41º5'40''W","21º23'29''S","39","39",NA,NA,NA,NA,NA,NA,NA
"94","2021-02-09 10:13:12-03","UENF","HUENF","450","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","Lima, H.C.","Nascimento, M.T.; Da Silva, G.C.","891","1996","09","02",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MD; Árvore","HUENF00000452",NA,"2016",NA,NA,"41º5'40''W","21º23'29''S","39","39","03","17",NA,NA,NA,NA,NA
"95","2021-02-09 10:12:40-03","UENF","HUENF","12226","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Copaifera","lucens","Copaifera lucens","Dwyer","H.B.M. Viana","H.B.M. Viana; P. Marques, M.T. Nascimento, H.C. Lima & D.N.S.Machado","120","2019","07","19",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Floresta. Floresta Estacional Semidecidual.","-41.016667","-21.322778",NA,"Árvore, aprox. 12 m de altura x 35 cm DAP. Vegetando a borda da mata.","HUENF00013039",NA,"2019",NA,NA,"41º1'W","21º19'22''S","21","21","07","19",NA,NA,NA,NA,NA
"96","2021-02-09 10:13:13-03","UENF","HUENF","5000","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2500","2008","10","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00005003",NA,NA,NA,NA,"41º8'18''W","21º20'9''S","53","53",NA,NA,NA,NA,NA,NA,NA
"97","2021-04-07 16:08:49-03","UENF","HUENF","11827","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","H.C. de Lima","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8877","2019","07","17",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro.","-41.231111","-21.340278",NA,"Árvore com 9 m alt. Tronco com casca lisa, estrias transversais, DAP ca. 15 cm. Frutos castanho-esverdeados, sementes nigrescentes com arilo vermelho. Ocasional.","HUENF00012645",NA,NA,NA,NA,"41º13'52''W","21º20'25''S","73","73",NA,NA,NA,NA,NA,NA,NA
"98","2021-02-09 10:13:12-03","UENF","HUENF","446","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Nascimento, M.T.; Da Silva, G.C.","1106","1996","06","03",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MD; Árvore","HUENF00000448",NA,NA,NA,NA,"41º5'40''W","21º23'29''S","39","39",NA,NA,NA,NA,NA,NA,NA
"99","2021-02-09 10:13:13-03","UENF","HUENF","4999","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer",NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","2531","2008","10","21",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santana","-41.138333","-21.335833",NA,"Arbóreo; Fragmento de Mata Atlântica","HUENF00005002",NA,NA,NA,NA,"41º8'18''W","21º20'9''S","53","53",NA,NA,NA,NA,NA,NA,NA
"100","2021-04-07 16:08:49-03","UENF","HUENF","11579","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Copaifera","lucens","Copaifera lucens","Dwyer","E.A. Fortes & H.C Lima","Elenice A. Fortes; Haroldo C. de Lima, Herick B. M. Viana, Mariana A. Faitanin","105","2019","01","08",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","EEEG. Na Trilha da educação. Floresta Estacional Semidecidual sobre tabuleiro. Estação Ecológica Estadual Guaxindiba","-41.095","-21.375833",NA,"Árvore ca. 20 m alt., tronco com casca lisa, acastanhada, DAP 25,47 cm. Folíolos levemente discolor. Inflorescência axilar, com botões florais globosos verdes, estames brancos. Frutos coletados no chão do mesmo indivíduo em 18/07/2","HUENF00012491",NA,NA,NA,NA,"41º5'42''W","21º22'33''S","16","16",NA,NA,NA,NA,NA,NA,NA
