"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","infraspecificEpithet","class","fieldNumber","typeStatus","sex"
"104","2019-11-08 08:50:53-03","FURB","FURB","24796","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Cadorin, TJ","2010","05","06","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576",NA,"FURB20515","FURB20515 FURB20515_1","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-10-14 10:00:18-03","FURB","FURB","24843","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, J","2010","05","13","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","04","23","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Florística IFFSC e142b (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: epífita de arbórea; flor amarela","FURB20517","FURB20517","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-10-14 10:00:18-03","FURB","FURB","25060","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, JL","2010","04","27","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande",NA,"-50.0005556","-29.2222223","-50.0005556","-29.2222223","75","75","Coleta Extra IFFSC (Epífita) Habitat: Floresta Ombrófila Densa; Habito: epífita de arbórea; Fruto amarela;","FURB03887","FURB03887","2042",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:00:18-03","FURB","FURB","25148","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, J","2010","05","24","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","04","27","Brasil","Santa Catarina","Praia Grande","Trilha do Rio do Boi.","-50.0744445","-29.205","-50.0744445","-29.2050000","330","330","Coleta Extra IFFSC (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto verde;","FURB20512","FURB20512 FURB20512_1","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:00:18-03","FURB","FURB","25359","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Verdi, M","2010","04","30","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","30","Brasil","Santa Catarina","Paulo Lopes","Laranjal.","-48.78","-28.08","-48.7800000","-28.0800000","126","126","Florística IFFSC 174 (Rupícola) Habitat: Floresta Ombrófila Densa; Estágio Médio; interior do fragmento Habito: rupícola; flor flor amarela, brácteas vermelhas","FURB20527","FURB20527","4585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-10-14 10:00:18-03","FURB","FURB","25816","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Rodrigues, AV","2010","07","22","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2010","05","17","Brasil","Santa Catarina","Siderópolis","Serrinha.","-49.59","-28.62","-49.5900000","-28.6200000","479","479","Epífita IFFSC e47b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; mata ciliar Habito: epífita; Fruto verde a amarelo;","FURB20520","FURB20520 FURB20520_1","2385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-10-14 10:00:18-03","FURB","FURB","26449","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Cadorin, TJ","2010","05","10","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","Forófito 6. Epífita IFFSC e993b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor amarela","FURB20428","FURB20428 FURB20428_1","2125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-10-14 10:00:18-03","FURB","FURB","26771","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Cadorin, TJ","2010","05","29","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2010","05","29","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","770","770","Forófito 1. Epífita IFFSC e1025b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário Habito: epífita de arbórea;","FURB20427","FURB20427","2461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-10-14 10:00:18-03","FURB","FURB","28056","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Costa, A","2011","02","10","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.3222223","-28.17","-49.3222223","-28.1700000","332","332","Florística IFFSC 143 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita;","FURB20424","FURB20424","4476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-10-14 10:00:18-03","FURB","FURB","28362","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Cadorin, TJ","2010","08","25","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","06","19","Brasil","Santa Catarina","Florianópolis","Morro da Lagoa.","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Epífita IFFSC e8004b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto com fruto;","FURB20521","FURB20521","2705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-10-14 10:00:18-03","FURB","FURB","29386","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, JL","2010","10","01","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2010","06","30","Brasil","Santa Catarina","Porto Belo","Margem da BR 101.","-48.6019444","-27.1494444","-48.6019444","-27.1494444","6","6","Epífita IFFSC e8002c (Acima de 4m) - sobre forófito 7 Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto seco;","FURB20426","FURB20426","2936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-14 10:00:18-03","FURB","FURB","32265","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Schmitt, JL","2009","12","09","Schmitt, J.L.; Cristofolini, C. & Caglioni, E.","2009","12","09","Brasil","Santa Catarina","Orleans","Rio Minador.","-49.41","-28.17","-49.4100000","-28.1700000","445","445","Florística IFFSC e142a (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira da estrada Habito: epífita; flor bráctea vermelha, botão floral amarelo","FURB20513","FURB20513","854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-14 10:00:18-03","FURB","FURB","50952","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Caglioni, E","2016","04","20","Caglioni, E.; Junckes, A.R.","2016","04","20","Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú.","-48.9433333","-26.8041667","-48.9433333","-26.8041667","340","340",NA,"FURB50952","FURB50952","615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-08-16 08:38:53-03","UTFPR","HCF","26538","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","D.F. Gaiotto","2004","11",NA,"L.R.M. Souza","1997","07","09","Brasil","PR","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Inflorescências 1,30 m; brácteas vermelhas; frutos imaturos verdes. Floresta de Planície Litorânea.",NA,NA,"204",NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"118","2020-06-29 09:29:57-03","UFRRJ","RBR","44212","S","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"S. Gonçalves; A.F. Nunes-Freitas, T.C. Rocha-Pessôa","2002","04","27","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. CEADS, Vila Dois Rios. Parque Estadual da Ilha Grande","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"RBR00044212","RBR00044212_1 RBR00044212_2","42",NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:19:34-03","MBM","MBM","33648","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii philippocoburgii","Wawra","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1963","09","21","Brazil","Paraná","Guaratuba","Balneário Brejatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita.","MBM033648","MBM033648","10242",NA,NA,"41937",NA,"auto","Southern America",NA,"philippocoburgii",NA,NA,NA,NA
"120","2020-12-21 16:19:34-03","MBM","MBM","33647","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii philippocoburgii","Wawra","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1963","03","10","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Epífita.","MBM033647","MBM033647","9773",NA,NA,"41937",NA,"auto","Southern America",NA,"philippocoburgii",NA,NA,NA,NA
"121","2020-12-21 16:19:34-03","MBM","MBM","4522","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii philippocoburgii","Wawra","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1967","09","25","Brazil","Paraná","Paranaguá","Pontal do Sul","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM004522","MBM004522","17236",NA,NA,"24916",NA,"auto","Southern America",NA,"philippocoburgii",NA,NA,NA,NA
"122","2020-12-21 16:19:34-03","MBM","MBM","33646","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii philippocoburgii","Wawra","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1960","06","10","Brazil","Paraná","Paranaguá","Sertãozinho","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Epífita.","MBM033646","MBM033646","7065",NA,NA,"24916",NA,"auto","Southern America",NA,"philippocoburgii",NA,NA,NA,NA
"123","2020-12-21 16:19:34-03","MBM","MBM","208976","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Kersten, R.A.",NA,NA,NA,"Silva, S.M.; et al.; et al.","1997","03","22","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM208976","MBM208976","2",NA,NA,"24916",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:19:34-03","MBM","MBM","33325","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii philippocoburgii","Wawra","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1974","04","16","Brazil","Paraná","Morretes","Morro Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Epífita.","MBM033325","MBM033325","34315",NA,NA,"30514",NA,"auto","Southern America",NA,"philippocoburgii",NA,NA,NA,NA
"125","2020-12-21 16:19:34-03","MBM","MBM","125704","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Krapovickas, A.; et al.; et al.","1988","01","19","Brazil","Santa Catarina","Lages","Parque das Pedras Brancas, 10km SE de Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"Epífita.","MBM125704","MBM125704","42108",NA,NA,"70701",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"126","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176535","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Rio-Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Reçu le 4 Octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176535' target='other'> <mi>dwc_moreinfo</mi></a>","P02176535","P02176535_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"8017",NA,NA
"127","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176538","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Reçu le 3 novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176538' target='other'> <mi>dwc_moreinfo</mi></a>","P02176538","P02176538_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"16473",NA,NA
"128","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176539","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Pizarro",NA,NA,NA,"Brasil","Minas Gerais",NA,". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176539' target='other'> <mi>dwc_moreinfo</mi></a>","P02176539","P02176539_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"129","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176540","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176540' target='other'> <mi>dwc_moreinfo</mi></a>","P02176540","P02176540_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"8017",NA,NA
"130","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176541","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Loefgren","1891","3","1","Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176541' target='other'> <mi>dwc_moreinfo</mi></a>","P02176541","P02176541_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA
"131","2018-01-25 15:13:34-02","MNHN","RECOLNAT_MNHN_P","P02176542","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil, Province de Rio Janeiro. Rio de Janeiro, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,NA,". s.d. Specimen in monographia Bromeliacearum citatum, Reçu le 3 novembre 1887 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176542' target='other'> <mi>dwc_moreinfo</mi></a>","P02176542","P02176542_01",NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"16473",NA,NA
"132","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176537","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.","1875","4","3","Brasil","Rio de Janeiro","Rio de Janeiro","Brésil, province de Rio Janeiro, Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176537' target='other'> <mi>dwc_moreinfo</mi></a>","P02176537","P02176537_01",NA,NA,NA,"57442",NA,"auto",NA,"hb",NA,NA,"8017",NA,NA
"133","2015-09-03 21:19:18-03","MNHN","RECOLNAT_MNHN_P","P02176536","PreservedSpecimen",NA,"Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Glaziou, A.","1875","4","3","Brasil","Rio de Janeiro","Rio de Janeiro","Tijuca. Rio de Janeiro, Rio de Janeiro, Sudeste, Brasil, América do Sul","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176536' target='other'> <mi>dwc_moreinfo</mi></a>","P02176536","P02176536_01",NA,NA,NA,"57442",NA,"auto",NA,"hb",NA,NA,"8017",NA,NA
"134","2020-12-11 11:43:36-03","UFMG","BHCB","188178","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.",NA,NA,NA,NA,"Machado, TM; Moreira, SN; Falcão, BF","2014","01","23","Brasil","São Paulo","Paranapiacaba","Reserva Alto da Serra","-46.780556","-23.780556","-46.780556","-23.780556",NA,NA,"Terrestre na borda da mata. Escapo verde, brácteas do escapo avrmelhadas, ramos verdes, bráctea floral vermelha, sépala e pétala verde.","BHCB188178",NA,"621","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"135","2020-12-11 11:43:36-03","UFMG","BHCB","188120","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.",NA,NA,NA,NA,"Machado, TM; Falcão, BF; Moreira, SN; Rodrigues, IMC","2014","01","23","Brasil","São Paulo","Santo André","Reserva Biológica Alto da Serra de Paranapiacaba","-46.311111","-23.780556","-46.311111","-23.780556","831","831","Epífita no interior de mata ombrófila.Folha com bainha vinácea, folha verde com o ápice pincelado de vinho. Bráctea do escapo e primária verde na base e vinácea no ápice. Bráctea floral com base verde e ápice vinácea","BHCB188120",NA,"580","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"136","2020-12-11 11:43:36-03","UFMG","BHCB","188129","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.",NA,NA,NA,NA,"Machado, TM; Paixão, B","2013","11","30","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para barragem","-42.994722","-22.456667","-42.994722","-22.456667","1137","1137","Terrestre em borda de mata. Folhas com bainha clara, lâmina verde, inflorescência passada apresentando algumas brácteas vermelhas","BHCB188129",NA,"568","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:43:36-03","UFMG","BHCB","188149","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","L.B.Sm.",NA,NA,NA,NA,"Machado, TM; Moreira, SN; Falcão, BF; Freitas, FS","2014","03","17","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Próximo aos alojamentos","-43.000278","-22.451667","-43.000278","-22.451667","1176","1176","Epífita na borda de mata. Folhas verdes com ápice pincelado de vermelho. Escapo vermelho vináceo, brácteas do escapo vermelho com ápice verde, brácteas primárias vermelhas, ramos vermelhos, bráctea floral vermelha, sépala e pétala ama","BHCB188149",NA,"592","Monocotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA
"138","2021-02-11 17:18:25-03","UFPR","UPCB","65443","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philipoccoburgii","Vriesea philipoccoburgii","Wawra","Meyer, F.S.","2008","10",NA,"Meyer, F.S.","2008","07","13","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Epífita coletada sob tronco de árvore caída, em região com Floresta Ombrófila Densa Montana. Inflorescência vermelho-amarelada, folhas com manchas vermelhas discretas no ápice..",NA,NA,"756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-02-11 17:18:25-03","UFPR","UPCB","59900","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philipoccoburgii","Vriesea philipoccoburgii","Wawra","Kersten, R.","2004","01","10","Kersten, R.","2004","01","10","Brasil","Paraná","Piraquara","Haras Santo Antonio","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita no ecótono floresta ombrófila mista/floresta ombrófila densa..",NA,NA,"772",NA,NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"140","2021-02-11 17:18:25-03","UFPR","UPCB","55466","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Kersten, R.",NA,NA,NA,"Kersten, R.","2005","01","14","Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"Epífita, inflorescência ca. 1m, brácteas da base vermelhas com listras verdes, roseta ca. 75cm diâm. Floresta ombrófila mista montana, grandes remanescentes de mata original..",NA,NA,"1025",NA,NA,"21346",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"141","2021-02-11 17:18:25-03","UFPR","UPCB","41110","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Tardivo, R.C.","2000","01","01","Rodrigues, W.A.","2000","05","08","Brasil","Santa Catarina","Garuva","Estrada entre Garuva e Guaratuba, próximo da entrada de Itapoá","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Epífita ca. de 1,2m do solo, escapo ereto e vistoso, brácteas vermelhas, flores amareladasfrequente ao longo da estrada..",NA,NA,"11306",NA,NA,"22441",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:18:25-03","UFPR","UPCB","53257","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Morokawa, R.","2006","01","01","Morokawa, R.","2004","11","25","Brasil","Paraná","Matinhos","Parque Estadual Rio da Onça","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Epífita 1m do solo, brácteas do escapo e inflorescência rosa..",NA,NA,"10",NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:18:25-03","UFPR","UPCB","30444","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Kersten, R.","1997","04",NA,"Silva, S.M.","1997","03","22","Brasil","Paraná","Paranaguá","Praia Grande, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre, 2,10m altura, bainha foliar com base castanha, brácteas florais avermelhadas, tépalas amarelas, relativamente freqüenrte..",NA,NA,"2",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:18:25-03","UFPR","UPCB","24219","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Silva, S.M.","1990","06",NA,"Britez, R.M.","1988","03","12","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrícola, 1,5m, flor amarela, brácteas vermelhas, freqüente em floresta de restinga..",NA,NA,"1834",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"145","2021-02-11 17:18:25-03","UFPR","UPCB","19769","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra",NA,NA,NA,NA,"Britez, R.M.","1988","03","12","Brasil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Erva terrestre, 1,5m, inflorescência com 1,0m, flor amarela, brácteas vermelhas. Freqüente na floresta pluvial da planície litorânea..",NA,NA,"1834",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:18:25-03","UFPR","UPCB","40589","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Gatti, A.L.S.","2000","03",NA,"Gatti, A.L.S.","2000","03","09","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Estrada da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita sobre ramo caído, brácteas vermelhas e flores amarelas. Floresta ombrófila densa submontana, floresta secundária, local sem sombreamento..",NA,NA,"358",NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:18:25-03","UFPR","UPCB","40583","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Costa, A.S.","2000","09","15","Gatti, G.","1999","04","20","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Floresta Primária","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Epífita a 18m de altura, flores amarelas, folhas mescladas em vermelho e verde. Floresta ombrófila densa submontana, floresta primária pouco alterada, local pouco sombreado..",NA,NA,"504",NA,NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:18:25-03","UFPR","UPCB","55998","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","philippocoburgii","Vriesea philippocoburgii","Wawra","Cervi, A.C.","2007","05",NA,"Cervi, A.C.","2007","05","23","Brasil","Paraná","Quatro Barras","Volta Grande","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Epífita, flor alva, brácteas róseas. Floresta Ombrófila Densa Montana..",NA,NA,"9019",NA,NA,"17116",NA,"auto",NA,NA,NA,NA,NA,NA,NA
