"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","fieldNumber","individualCount"
"102","2019-11-01 14:53:56-03","UnB","UB","8454","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Proença, CEB","2090","1999","07","26","Southern America","Brasil",NA,NA,"Forama touceira bordas das folhas novas vináceas; anteras negras.; 0,3m. Flor branca; Cerrado perturbado.",NA,"Dicotyledoneae",NA,"Baker","Lima, JCM","Distrito Federal","Brasília","Chapada da Contagem. Núcleo Rural Lago Oeste. Chácara Cafundó","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"103","2019-11-01 14:53:56-03","UnB","UB","146010","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Freitas, RIP; Freitas, GS","50","1996",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Baker",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"104","2019-11-01 14:53:56-03","UnB","UB","2753","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Munhoz, CBR","56","1993","09","24","Southern America","Brasil",NA,NA,"Tuberosidade com odor de canfora. Anteras pretas arroxeadas. Flor com aroma adocicado.; Erva 0,2m. Flor branca; Campo cerrado.",NA,"Dicotyledoneae",NA,"Baker","Munhoz, CBR","Goiás","Mineiros","Parque Nacional das Emas, a divisa da Fazenda Quero-Quero","-52.75","-18.316667",NA,"900","900",NA,"-52.75","-18.316667",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-01 14:53:56-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Ratter, JA; Fonseca, SG; Filho, JF; Ribeiro, JF; Silva, JCS","3692","1976","09","29","Southern America","Brasil",NA,NA,"Perennial herb. Flowers dirty white; In cerrado, recently burned",NA,"Dicotyledoneae",NA,"Baker","Jeffrey, C","Distrito Federal","Brasília","Close to the campus of the University of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"106","2019-11-01 14:53:56-03","UnB","UB","146011","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Freitas, RIP; Freitas, GS","s.n.","1996","11","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Baker",NA,"Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"107","2019-11-01 14:53:56-03","UnB","UB","123572","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Gottsberger, IS","21-171074","1974","10","17","Southern America","Brasil",NA,NA,"Flores brancas, anteras roxas escuras, quase pretas; Cerrado",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","São Paulo","Botucatu","13km ao sul da cidade","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"2007",NA,"40412","auto","04",NA,NA,NA
"108","2019-11-01 14:53:56-03","UnB","UB","165580","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Silva, MA; Pinheiro, FC","6583","2008","09","13","Southern America","Brasil",NA,NA,"Erva rebrotando de raiz amarela internamente. Botões florais brancos, alguns capítulos escuros.; Campo sujo de cerrado com queima bienal modal. Área queimada desde 1998. Última queimada em 28.VII.2008.",NA,"Dicotyledoneae",NA,"(DC.) Baker","Silva, MA","Distrito Federal","Brasília","Reserva Biológica do IBGE.","-47.871667","-15.950833",NA,"1100","1100",NA,"-47.871667","-15.950833","2008",NA,NA,NA,"09","13",NA,NA
"109","2019-11-01 14:53:56-03","UnB","UB","174371","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Silva, MA","6201","2007","10","03","Southern America","Brasil",NA,NA,"Coleta efetuada um mês após o fogo.; Erva 0,30m. Inflorescência branca com capítulos escuros. Folhas pubescentes discolores verdes.; Campo sujo de cerrado com queima quadrienal no mês de setembro.",NA,"Dicotyledoneae",NA,"(DC.) Baker","Silva, MA","Distrito Federal","Brasília","Reserva Ecológica do IBGE.","-47.870833","-15.9525",NA,"1100","1100",NA,"-47.870833","-15.9525","2007",NA,NA,NA,"10","03",NA,NA
"110","2019-11-01 14:53:56-03","UnB","UB","179626","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Bringel, JBA","855","2011","11","03","Southern America","Brasil",NA,NA,"Folhas coletadas em sílica gel; Erva cespitosa. Flores brancas, brácteas involucrais verdes; Campo sujo. Relevo acidentado. Solo pedregoso.",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Rodovia DF-250, morro após rio São Bartolomeu, cerca de 1,4 km do entroncamento com a DF-130","-47.672222","-15.732778",NA,"935","935",NA,"-47.672222","-15.732778","2011",NA,NA,NA,"11",NA,NA,NA
"111","2019-11-01 14:53:56-03","UnB","UB","188886","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Kuhlmann, M","885","2011","10","17","Southern America","Brasil",NA,NA,"Erva 0,2m. Flor verde e branco; Campo limpo rupestre",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Reserva Biológica da Contagem","-47.873889","-15.648611",NA,"1220","1220",NA,"-47.873889","-15.648611","2012",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 14:53:56-03","UnB","UB","188894","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Bezerra, KMG","893","2011","10","24","Southern America","Brasil",NA,NA,"Erva com xilopódio, 0,2m. Botão verde; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.991389","-15.632778",NA,"1221","1221",NA,"-47.991389","-15.632778","2011",NA,NA,NA,"10",NA,NA,NA
"113","2019-11-01 14:53:56-03","UnB","UB","188982","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Mello, TRB","981","2011","11","04","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Erva; flor branca; Cerrado rupestre",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.89","-15.626111",NA,"1184","1184",NA,"-47.89","-15.626111","2012",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 14:53:56-03","UnB","UB","189001","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Silva, JS; Martins, RC","999","2011","11","10","Southern America","Brasil",NA,NA,"Fotos (M.R.V.Zanatta); Erva 0,5m. Flor branca; Campo sujo seco",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Reserva Biológica da Contagem (REBIO)","-47.866944","-15.669444",NA,"1219","1219",NA,"-47.866944","-15.669444","2012",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 14:53:56-03","UnB","UB","189031","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Silva, JS","1029","2011","11","24","Southern America","Brasil",NA,NA,"Erva 0,4m. Flores branco esverdeadas; Campo cerrado",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Parque Nacional de Brasília","-48.041944","-15.628056",NA,"1268","1268",NA,"-48.041944","-15.628056","2012",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 14:53:56-03","UnB","UB","189037","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Zanatta, MRV; Silva, JS; Faria, JEQ","1035","2011","11","25","Southern America","Brasil",NA,NA,"Erva 0,4m. Flores brancas; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.993333","-15.631944",NA,"1221","1221",NA,"-47.993333","-15.631944","2012",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 14:53:56-03","UnB","UB","2518","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Almeida, SP; Silva, JA; Albuquerque, JM","115","1980","07","29","Southern America","Brasil",NA,NA,"Em tufos com xilopódio. Inflorescência branca.; Erva 0,3m; Cerrado graminoso com árvores de 6.3-2m. Solo: Latossolo vermelho escuro.",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Região Palmas DF-05","-48.033333","-15.55",NA,"1200","1200",NA,"-48.033333","-15.55","2009",NA,NA,NA,"03",NA,NA,NA
"118","2019-11-01 14:53:56-03","UnB","UB","35389","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Silva, MA","5362A","2002","11","11","Southern America","Brasil",NA,NA,"Subarbusto em moita 0,3m. Capítulos esbranquiçados; flores escuras; folhas pubescentes discolores verdes; Campo sujo",NA,"Dicotyledoneae",NA,"(DC.) Baker","Silva, MA","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.871667","-15.950833",NA,NA,NA,NA,"-47.871667","-15.950833","2002",NA,NA,NA,"11","11",NA,NA
"119","2019-11-01 14:53:56-03","UnB","UB","96908","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Marcondes, IS","20","1983","11","01","Southern America","Brasil",NA,NA,"Erva 0,15m. Inflorescência em capítulo. Folhas simples, opostas, presença de pelos no caule e folhas; Cerrado perturbado",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Córrego Bananal","-47.916667","-15.583333",NA,"880","880",NA,"-47.916667","-15.583333","2011",NA,NA,NA,"09","21",NA,NA
"120","2019-11-01 14:53:56-03","UnB","UB","91905","PreservedSpecimen","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Bringel, JBA","244","2005","11","03","Southern America","Brasil",NA,NA,"Erva cespitosa 0,25m. Flor branca; Campo limpo. Relevoplano. Latossolo",NA,"Dicotyledoneae",NA,"(DC.) Baker","Bringel, JBA","Distrito Federal","Brasília","Asa Norte, Parque Burle Marx","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"2007",NA,"70570","auto",NA,NA,NA,NA
"121","2019-05-06 11:53:21-03","UFU","HUFU","33242","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Pires, F.R.S.; Brugger, M.C. & Nobre, P.H.","513","1995","10","06",NA,"Brasil",NA,NA,"Erva, flores alvas.; Cerrado recém queimado.","HUFU00046571",NA,NA,"Mart. ex Baker","Nakajima, J.N.","Minas Gerais","Joaquim Felício","Francisco Sá, Serra do Calixto - Carrascal.","-44.1721992492676","-17.7574996948242","HUFU00046571",NA,NA,NA,NA,NA,"2003",NA,"37503","auto","06",NA,NA,NA
"122","2019-05-06 11:53:24-03","UFU","HUFU","75737","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Bringel, J.B.A.; et al.","244","2005","11","03",NA,"Brasil",NA,NA,"Erva cespitosa com cerca de 25 cm de altura. Flor branca.; Campo limpo. Relevo plano. Substrato: latossolo.","HUFU00074168",NA,NA,"(DC.) Baker","Bringel Jr.; J.B.A.","Distrito Federal","Brasília","Asa Norte. Parque Burle Marx - Parque Ecológico Norte.","-47.9296989440918","-15.7797002792358","HUFU00074168",NA,NA,NA,NA,NA,"2009",NA,"70570","auto","01",NA,NA,NA
"123","2019-05-06 11:53:24-03","UFU","HUFU","15940","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Roque, N.","2861","1997","10","15",NA,"Brasil",NA,NA,"HErbáceo, ca. 0,3 m. Brácteas externas esverdeadas, internas brancas, nervuras esverdeadas. Corola branca e anteras nigrescentes.; Campo limpo, latossolo vermelho.","HUFU00057984",NA,NA,"(DC.) Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante, final da estrada.","-46.3657989501953","-20.2453002929688","HUFU00057984",NA,NA,NA,NA,NA,"1998",NA,"57119","auto","07",NA,NA,NA
"124","2019-05-06 11:53:24-03","UFU","HUFU","6586","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Romero, R.; et al.","1352","1994","10","18",NA,"Brasil",NA,NA,"Herbácea, ca. 0,3 m. Brácteas brancas. Flores brancas.; Campo limpo queimado após 1 mês.","HUFU00057985",NA,NA,"(DC.) Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 2 km após o curral de pedras.","-46.3657989501953","-20.2453002929688","HUFU00057985",NA,NA,NA,NA,NA,"1998",NA,"57119","auto","05",NA,NA,NA
"125","2019-05-06 11:53:24-03","UFU","HUFU","49534","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Silva, M.A.","5362","2002","11","11",NA,"Brasil",NA,NA,"Campo sujo com queima bienal modal.","HUFU00046561",NA,NA,"(DC.) Baker","Silva, A M da","Distrito Federal",NA,"Reserva Ecológica do IBGE",NA,NA,"HUFU00046561",NA,NA,NA,NA,NA,"2002",NA,NA,NA,"09","11",NA,NA
"126","2019-05-06 11:53:24-03","UFU","HUFU","50664","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Silva, A.M. da","620","2007","10","03",NA,"Brasil",NA,NA,"Erva, ca. 0,3 m. Inflorescência branca com capítulos escuros. Folhas pubescentes discolores verdes.; Campo sujo de cerado com queima quadrienal no mês de setembro.","HUFU00046562",NA,NA,"(DC.) Baker","Silva, M.A. da","Distrito Federal","Brasília","Reserva Ecológica do IBGE","-47.870833","-15.9525","HUFU00046562","1100","1100",NA,"-47.870833","-15.9525","2007",NA,NA,NA,"10","03",NA,NA
"127","2019-05-06 11:53:24-03","UFU","HUFU","12914","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Romero, R.; Nakajima, J.N.","3729","1996","09","25",NA,"Brasil",NA,NA,"Herbáceo ca. de 0,25 m. Brácteas brancas, anteras negras, estigma branco.; Campo rupestre, 2 meses após queimada.","HUFU00057983",NA,NA,"(DC.) Baker","Nakajima, J.N.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra das Sete Voltas.","-46.3657989501953","-20.2453002929688","HUFU00057983",NA,NA,NA,NA,NA,"1998",NA,"57119","auto","07",NA,NA,NA
"128","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Sello, HL","1020",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Mart. ex Baker",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"129","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Regnell, AF","ser. III763",NA,NA,NA,"Southern America","Brazil",NA,NA,"ex parte.",NA,NA,NA,"Mart. ex Baker",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"130","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Stephan, MD","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis sterilibus Brasiliae orientalis.; HABITAT: Habitat in campis sterilibus Brasiliae orientalis.",NA,NA,NA,"Mart. ex Baker",NA,"Minas Gerais","Congonhas",NA,"-43.8578","-20.4997",NA,NA,NA,NA,NA,NA,NA,NA,"16368","auto",NA,NA,NA,NA
"131","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Sello, HL","1019",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"132","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Regnell, AF","ser. III763",NA,NA,NA,"Southern America","Brazil",NA,NA,"ex parte.",NA,NA,NA,"(DC.) Baker",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"133","2017-09-11 17:08:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Widgren, JF","171",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA
"134","2019-11-21 10:00:45-03","IBt","SP","287307","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7155","1994","11","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker",NA,"São Paulo","Bom Sucesso de Itararé","Fazenda São Nicolau","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,"14955","auto",NA,NA,NA,NA
"135","2019-11-21 10:00:45-03","IBt","SP","40663","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Krug, H; Costa, AC","3298","1938","12","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker","Barroso, GM","São Paulo","Campinas","Fazenda Campo Grande","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"136","2019-11-21 10:00:45-03","IBt","SP","286895","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Souza, VC; Sakuragui, CM; Souza, JP; Sanches, CD; Wongtschowski, M; Scalon, VR; Farah, FT","8865","1995","08","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker","Souza, VC","São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,"1995",NA,"27729","auto","09",NA,NA,NA
"137","2019-11-21 10:00:45-03","IBt","SP","64017","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Handro, O","158","1950","01","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker","Barroso, GM","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"1962",NA,"53584","auto","05","25",NA,NA
"138","2019-11-21 10:00:45-03","IBt","SP","267613","S","Plantae","Asteraceae","Ichthyothere","agrestis","Ichthyothere agrestis","Leitão Filho, HF","555","1968","10","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Baker","Simão Bianchini, R; Scaramuzza, CAM","São Paulo","Taubaté",NA,"-45.5499992370605","-23.0200004577637",NA,NA,NA,NA,NA,NA,"1995",NA,"25704","auto","03","23",NA,NA
"139","2021-02-04 09:01:19-03","IBt","SP","6247","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Brade, AC","5495",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-02-04 09:01:19-03","IBt","SP","16698","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Usteri, A","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-04 09:01:19-03","IBt","SP","16702","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","s.col.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-04 09:01:19-03","IBt","SP","103461","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Irwin, HS","8996","1965","10","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"143","2021-02-04 09:01:19-03","IBt","SP","103409","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Irwin, HS","7908","1965","08","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"144","2021-02-04 09:01:19-03","IBt","SP","198724","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Pereira, BAS","680","1983","08","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"Distrito Federal","Brasília","Margem direita, rodovia DF-11, Km 1,5","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"145","2021-02-25 09:37:53-03","IBt","SP","64016","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Campos, SM","61","1959","10","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA
"146","2019-11-21 10:00:45-03","IBt","SP","16700","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Loefgren, A","CGG162","1887","09","21",NA,"Brasil",NA,NA,NA,"SP023648",NA,NA,"(DC.) Baker",NA,"São Paulo","Itapetininga",NA,"-48.0499992370605","-23.5900001525879","SP023648",NA,NA,NA,NA,NA,NA,NA,"40712","auto",NA,NA,NA,NA
"147","2021-02-18 08:30:13-03","IBt","SP","115949","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Mattos, J","14115","1966","10","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA
"148","2021-02-04 09:01:19-03","IBt","SP","79907","S","Plantae","Asteraceae","Ichthyothere","integrifolia","Ichthyothere integrifolia","Mimura, I","527","1962","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(DC.) Baker",NA,"São Paulo","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA
