"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"99","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","5023",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.",NA,"H. Q. Boudet Fernandes","2339","1988","02","19",NA,"Brasil","Espírito Santo","Urânia","-40.956944","-20.449167",NA,NA,NA,"Álcool","MBML005023",NA,NA,"Alfredo Chaves",NA,NA,NA,NA,NA,"40W57'25","20S26'57",NA,NA,NA,NA,NA
"100","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","43013",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb. Rodr.","G. Chiron","J. Guiard","9127","2009",NA,NA,NA,"Brasil","Espírito Santo","Pedra do Tamanco, Aracê","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBML043013",NA,NA,"Domingos Martins","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","13576",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","L. Kollmann; et al","3108","2000","10","10",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Epífita, semi sombra. Flores brancas com base do labelo vináceo.","MBML013576",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"102","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","13679",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","L. Kollmann; et al","3229","2000","10","13",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,NA,"Flores brancas cremes, base do labelo roxo.","MBML013679",NA,NA,"Castelo",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"103","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","24315",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","A. P. Fontana; et al","1136","2005","03","11",NA,"Brasil","Espírito Santo","Lombardia","-40.553056","-19.820556",NA,NA,NA,"Epífita, flores brancas, labelo branco com centro roxo.","MBML024315",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W33'11","19S49'14",NA,NA,NA,NA,NA
"104","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","32961",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4112","2007","05","30",NA,"Brasil","Espírito Santo","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha acima do bananal).","-40.44","-20.098056","300","300",NA,"Epífita flores brancas, base labelo vinho. Interior de mata.","MBML032961",NA,NA,"Santa Leopoldina",NA,NA,NA,NA,NA,"40W26'24","20S5'53",NA,NA,NA,NA,NA
"105","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","34516",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","A. P. Fontana","1617","2005","07","26",NA,"Brasil","Espírito Santo","Valsugana Velha, propriedade Dr. Pedro","-40.581667","-19.950278",NA,NA,NA,"Epífita, umbrófila, flores com sép. e pét. Brancas, labelo amarelo e roxo. Mata com dossel 25m.","MBML034516",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W34'54","19S57'1",NA,NA,NA,NA,NA
"106","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","42972",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","M. Frey","8482","2008",NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"MBML042972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-09-03 12:03:27-03","MBML","MBML-HERBARIO","43007",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","R.X. Bolsanello","8761","2008",NA,NA,NA,"Brasil","Espírito Santo","Biriricas","-40.583333","-20.316667",NA,NA,NA,NA,"MBML043007",NA,NA,"Domingos Martins",NA,NA,NA,NA,NA,"40W35'","20S19'",NA,NA,NA,NA,NA
"108","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","4434",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","H. Q. Boudet Fernandes","2426","1988","03","21",NA,"Brasil","Espírito Santo","Valão de São Lourenço","-40.620556","-19.931111",NA,NA,NA,"Epífita sobre galho caido, flores brancas, labelo branco com a base vinho. Mata primária, fundo de vale, herb/culta.","MBML004434",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA
"109","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","49371",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann & D.R. Couto/29-09-2015","D.R. Couto","88","2004","04","30",NA,"Brasil","Espírito Santo","Pedra dos Pontões: Pontão Médio","-41.544167","-20.939167","730","730",NA,"Holoepífita. Flores alvas com labelo alvo com mancha vermelha no centro.","MBML049371",NA,NA,"Mimoso do Sul",NA,NA,NA,NA,NA,"41W32'39","20S56'21",NA,NA,NA,NA,NA
"110","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","5314",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","L. Kollmann","42","1988","11","10",NA,"Brasil","Espírito Santo","Museu de Biologia Mello Leitão, Orquidário","-40.6","-19.936111",NA,NA,NA,"Álcool","MBML005314",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA
"111","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","6238",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann/14-01-1992","L. Kollmann; R.Loss","104","1992","01","03",NA,"Brasil","Espírito Santo","Parque Estadual da Pedra Azul","-41.019167","-20.403889",NA,NA,NA,"Flor branca. Labelo amarelo e vinho. Altitude 1450m.","MBML006238",NA,NA,"Domingos Martins",NA,NA,NA,NA,NA,"41W1'9","20S24'14",NA,NA,NA,NA,NA
"112","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","690",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","H. Q. Boudet Fernandes; W. Boone","1937","1986","04","23",NA,"Brasil","Espírito Santo","Divisa com Santa Leopoldina","-40.545833","-19.989444",NA,NA,NA,"Epífita, a 4m da base de árvore, cálice e corola branca, labelo vinho e, digo amarelo claro na extremidade, coluna branca, semi-sombra, mata, crita do morro. Em meio líquido.","MBML000690",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W32'45","19S59'22",NA,NA,NA,NA,NA
"113","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","8079",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W.Foster/9-2008","L. Kollmann; E. Bausen & W. Pizziolo","1118","1998","11","25",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,NA,"Mata de encosta. Epífita a 2m. Flores brancas com o labelo roxo. Herb/Alcool.","MBML008079",NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA
"114","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","38462",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","D.R. Couto","10","2004","02","15",NA,"Brasil","Espírito Santo","Pedra dos Pontões","-41.3664016723633","-21.0641994476318","1145","1145",NA,"Holoepífita característica. Pétalos e sépalos claros, com labelo de quilha vinho. Trilha do Topo - início.","MBML038462",NA,NA,"Mimoso do Sul","29430","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","47170",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Chiron","10245","2010","10","09",NA,"Brasil","Espírito Santo","Biriricas","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"MBML047170",NA,NA,"Domingos Martins","48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-10 09:48:26-03","MBML","MBML-HERBARIO","38778",NA,"Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","L. Kollmann - 02/1/2013","D.R. Couto","55","2003","04","21",NA,"Brasil","Espírito Santo","Caveira da Anta","-41.5331001281738","-20.763599395752","1300","1300",NA,"Holoepífita característica. Pétalos e sépalos claros, com labelo de quilha vinho. Caveira da Anta, lado oposto do cume.","MBML038778",NA,NA,"Alegre","26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-09-12 05:00:02-03","US","US","2270263","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb. Rodr.",NA,"L. B. Smith & R. M. Klein","7979","1956","11","29","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438865","US00438865_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"118","2020-09-12 05:00:02-03","US","US","2535276","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"R. Reitz & R. M. Klein","10529","1960","12","22","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438888","US00438888_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"119","2020-09-12 05:00:02-03","US","US","2279729","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"R. Reitz & R. M. Klein","3792","1956","9","28","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438866","US00438866_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"120","2020-09-12 05:00:02-03","US","US","2558100","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"L. B. Smith & R. M. Klein","79968","1956","11","20","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438892","US00438892_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US","2403260","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"R. Reitz & R. M. Klein","7225","1958","9","19","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438889","US00438889_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"122","2020-09-12 05:00:02-03","US","US","2403248","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"R. Reitz & R. M. Klein","7114","1958","9","12","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"US00438890","US00438890_01",NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"123","2021-03-25 13:53:06-03","UNIVILLE","JOI","15312","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, W. S.","T.J. Cadorin","2277",NA,NA,NA,NA,"Brasil",NA,"E37B.",NA,NA,NA,NA,NA,"; HABITAT: mata ciliar; HABITO: arbórea","JOI015312",NA,"2014","Brasil",NA,NA,NA,"07","18",NA,NA,NA,NA,NA,NA,NA
"124","2021-03-25 13:53:06-03","UNIVILLE","JOI","15299","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, W. S.","A. Korte","4194",NA,NA,NA,NA,"Brasil",NA,"951.",NA,NA,NA,NA,NA,"; HABITO: Epífita","JOI015299",NA,"2013","Brasil",NA,NA,NA,"11","07",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-25 13:53:06-03","UNIVILLE","JOI","14999","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, W. S.","Mancinelli, W.S.","1216","2010","04","30",NA,"Brasil","Santa Catarina","Morro da Tromba.","-48.8456001281738","-26.3043994903564","200","200",NA,"; HABITO: Epífita","JOI014999",NA,"2010","Joinville","37150","auto",NA,"04","30",NA,NA,NA,NA,NA,NA,NA
"126","2021-03-25 13:53:06-03","UNIVILLE","JOI","14976","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, W. S.","Mancinelli, W.S.","589","2006","05","05",NA,"Brasil","Santa Catarina","Morro da Tromba.","-48.8456001281738","-26.3043994903564","700","700",NA,"; HABITO: Epífita","JOI014976",NA,"2009","Joinville","37150","auto",NA,"03","29",NA,NA,NA,NA,NA,NA,NA
"127","2019-07-09 12:43:52-03","F","FMNH-SEEDPLANTS","V0434159F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana",NA,"RRC ID Flag","C. Farney","565","1985","7","22","South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"V0434159F","V0434159F_01 V0434159F_02",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,"565",NA,NA,NA,NA
"128","2019-01-25 15:43:46-02","IAC","IAC","7795","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","W. Forster","H.P. Krug","s/nº","1945","04","01",NA,"Brasil","São Paulo","Fazenda Moquem","-47.7164","-23.8131",NA,NA,NA,NA,NA,NA,"2008","Pilar do Sul",NA,NA,NA,"09","01","-47.7164","-23.8131",NA,NA,NA,NA,NA
"129","2019-12-09 10:46:12-03","UFSJ","HUFSJ","7145","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Mancinelli, W","Cadorin, TJ","2277",NA,NA,NA,NA,"Brasil",NA,"Mata ciliar. E37B .",NA,NA,NA,NA,NA,"Porte arbóreo, 4m de altura.","HUFSJ007145",NA,"2014",NA,NA,NA,NA,"07","18",NA,NA,NA,NA,NA,NA,NA
"130","2015-02-26 09:30:07-03","NHMLondon","NHM-LONDON-BOT","BM000082707","S","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Jordan","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,"NHMUK:ecatalogue:4635427",NA
"131","2020-08-20 20:37:56-03","UFSC","FLOR","26623","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Waechter, J.L.","Jarenkow, J.A.; Záchia, R.","2167","1992","10","29",NA,"Brasil","Rio Grande do Sul","Perdida.","-49.7268981933594","-29.3353004455566",NA,NA,NA,"epífita, flor tépalas branco-opacas; labelo com base violácea","FLOR0026623",NA,"1993","Torres","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-08-20 20:37:56-03","UFSC","FLOR","3849","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.","7887","1968","10","16",NA,"Brasil","Santa Catarina","Morro da Costa da Lagoa, ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","490","490",NA,"epífito, flor branca com manchas roxas","FLOR0003849",NA,"1976","Florianópolis","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-08-20 14:54:48-03","UFSC","FLOR","3850","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Klein, R.M.","7891","1968","10","16",NA,"Brasil","Santa Catarina","Morro da Costa da Lagoa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","490","490",NA,"flor branca, labelo branco e roxo","FLOR0003850",NA,"2017","Florianópolis","27000","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"134","2020-08-20 14:54:48-03","UFSC","FLOR","3986","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.; Bresolin, A.","8768","1970","09","23",NA,"Brasil","Santa Catarina","Morro da Tapera, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"flor creme","FLOR0003986",NA,"2011","Florianópolis","27000","auto",NA,"10","26",NA,NA,NA,NA,NA,NA,NA
"135","2020-08-20 20:37:56-03","UFSC","FLOR","2473","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.; Bresolin, A.","8771","1970","09","23",NA,"Brasil","Santa Catarina","Morro da Tapera-Ribairão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"epífito, flor creme","FLOR0002473",NA,"1971","Florianópolis","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-08-20 20:37:56-03","UFSC","FLOR","2472","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.; Bresolin, A.","8766a","1970","09","23",NA,"Brasil","Santa Catarina","Morro da Tapera-Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"epífita, flor creme","FLOR0002472",NA,"1971","Florianópolis","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 14:54:48-03","UFSC","FLOR","1453","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.","7068","1967","11","16",NA,"Brasil","Santa Catarina","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"flor branca. Exemplar único.","FLOR0001453",NA,"2011","Florianópolis","27000","auto",NA,"10","11",NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 20:37:56-03","UFSC","FLOR","1733","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Klein, R.M.","7352","1967","04","18",NA,"Brasil","Santa Catarina","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","300","300",NA,"epífita, flor esbranquiçada","FLOR0001733",NA,"1968","Florianópolis","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-08-20 14:54:48-03","UFSC","FLOR","3846","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Klein, R.M.","7937","1968","10","17",NA,"Brasil","Santa Catarina","Morro do Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335","200","200",NA,"flor creme, labelo roxeado","FLOR0003846",NA,"2017","Florianópolis","27000","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-20 14:54:48-03","UFSC","FLOR","3903","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Bresolin, A.","833","1973","09","20",NA,"Brasil","Santa Catarina","Bom Retiro.","-48.6836013793945","-27.9617004394531","450","450",NA,"epífito, flor branca, labelo roxo","FLOR0003903",NA,"2017","Paulo Lopes","23385","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"141","2020-08-20 14:54:48-03","UFSC","FLOR","3922","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Bresolin, A.","1050","1973","12","13",NA,"Brasil","Santa Catarina","Bom Retiro.","-48.6836013793945","-27.9617004394531","400","400",NA,"epífito","FLOR0003922",NA,"2017","Paulo Lopes","23385","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"142","2020-08-20 14:54:48-03","UFSC","FLOR","3971","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Klein, R.M.; Bresolin, A.","10832","1973","02","19",NA,"Brasil","Santa Catarina","Bom Retiro.","-48.6836013793945","-27.9617004394531","500","500",NA,"flor branca","FLOR0003971",NA,"2017","Paulo Lopes","23385","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"143","2020-08-20 20:37:56-03","UFSC","FLOR","1051","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Pabst, G.","Reitz, R.; Klein, R.M.","7114","1958","09","12",NA,"Brasil","Santa Catarina","Alto Matador, rio do Sul, SC.","-49.6431007385254","-27.2141990661621","600","600",NA,"epífito, flor branca","FLOR0001051",NA,"1960","Rio do Sul","15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-08-20 20:37:56-03","UFSC","FLOR","38490","PreservedSpecimen","Plantae",NA,"Asparagales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.","Santos, T.F.","Venturi, S.","71","2007","10","22",NA,"Brasil","Santa Catarina","Trilha da Cascata, área do Hotel Plaza Caldas da Imperatriz.","-48.7785987854004","-27.6881008148193",NA,NA,NA,"rupícola, flor branca","FLOR0038490",NA,"2017","Santo Amaro da Imperatriz","22435","auto",NA,"03","16",NA,NA,NA,NA,NA,NA,NA
"145","2021-03-04 15:42:06-03","IF","SPSF","29517","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea",NA,NA,"L.D.Meireles","100","2001","04","12","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"São Paulo","53584","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-04 15:42:06-03","IF","SPSF","29505","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea",NA,NA,"L.D.Meireles","209","2001","04","17","América do Sul","Brasil","SP","Parque Estadual da Serra do Mar, Núcleo Curucutu","-46.7799987792969","-24.1800003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Itanhaém","26998","auto","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-04 15:42:06-03","IF","SPSF","31067","PreservedSpecimen","Plantae","Magnoliophyta","Orchidales","Orchidaceae","Octomeria","diaphana","Octomeria diaphana",NA,NA,"A.P.Savassi","367","2002","04","24","América do Sul","Brasil","SP","Parque Estadual Carlos Botelho","-47.986944","-24.062222",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Sete Barras",NA,NA,"Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.",NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Habitat in arboribus ad Serra do Mar prope Rodeio prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"P03P4N0124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.",NA,"Glaziou, AFM","18528",NA,NA,NA,"Southern America","Brazil",NA,"in Brasilia austro-orientali loco haud indicato",NA,NA,NA,NA,NA,"Floret Februario - Junio",NA,"P03P4N0124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.",NA,"Schenck, JHR","2918",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in sylvis supra arbores prope Theresopolis","-42.9656","-22.4122",NA,NA,NA,NA,NA,"P03P4N0124",NA,"Teresópolis","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","albopurpurea","Octomeria albopurpurea","Barb.Rodr.",NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","ad Corcovado","-43.2075","-22.9028",NA,NA,NA,NA,NA,"P03P4N0124",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in prov. Rio de Janeiro locis haud indicatis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:12:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Orchidaceae","Octomeria","diaphana","Octomeria diaphana","Lindl.",NA,"Glaziou, AFM","17253",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","in prov. Rio de Janeiro locis haud indicatis",NA,NA,NA,NA,NA,"Floret Februario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
