"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"351","2020-12-11 11:42:35-03","UFMG","BHCB","182699","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Stehmann, JR","6386","Southern America","Brasil",NA,NA,"Arvore, ca 4m, em canga nodular, campo sujo (savana gramineo-lenhosa), flores creme, estaminadas","BHCB040307","Dicotyledon",NA,"Casar.",NA,"2016","07","02","Minas Gerais","Nova Lima","Serra da Calçada, Trilha para o mirante, abaixo das antenas","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"29211","auto","2016","07","05",NA,NA,NA,NA,NA,NA,NA
"352","2020-12-11 11:42:35-03","UFMG","BHCB","41464","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Vasconcelos, MF de","s.n.","Southern America","Brasil",NA,NA,"Arbóreo.",NA,"Dicotyledon",NA,"Casar.",NA,"1998","04","24","Minas Gerais","São Roque de Minas","Serra da Canastra.","-46.3657989501953","-20.2453002929688","1300","1300",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-12-11 11:42:35-03","UFMG","BHCB","5467","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Costa, LVC","s.n.","Southern America","Brasil",NA,NA,"Cerrado;árvore;",NA,"Dicotyledon",NA,"Casar.",NA,"1998","04","08","Minas Gerais","São Roque de Minas","Serra da Canastra. Mineração Bonargila.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:42:35-03","UFMG","BHCB","16077","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Souza, A","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Casar.",NA,"1988","06","05","Minas Gerais","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:42:35-03","UFMG","BHCB","59322","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Gottsberger, G","s.n.","Southern America","Brasil",NA,NA,"Cerrado. Tree 4m tall, 40 cm circunf., flowers creme.",NA,"Dicotyledon",NA,"Casar.",NA,"1971","07","01","São Paulo","Botucatu","Serra de Botucatu, road between Botucatu and Parin","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:42:35-03","UFMG","BHCB","59323","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Gottsberger, G","s.n.","Southern America","Brasil",NA,NA,"Campo cerrado. Tree 4 m tall.",NA,"Dicotyledon",NA,"Casar.",NA,"1973","09","24","São Paulo","Botucatu","Serra de Botucatu, road between Botucatu and Parin","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:42:35-03","UFMG","BHCB","39421","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Brina, AE","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Casar.",NA,"1997",NA,NA,"Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:42:35-03","UFMG","BHCB","39420","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Brina, AE","s.n.","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Casar.",NA,"1997",NA,NA,"Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-12-11 11:42:35-03","UFMG","BHCB","69775","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","oblongifolia","Symplocos oblongifolia",NA,"Vasconcelos, MF de","79","Southern America","Brasil",NA,NA,"Campo rupestre. Arbustivo",NA,"Dicotyledon",NA,"Casar.",NA,"2002","11","15","Minas Gerais","Lavras","Serrinha.","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-02-11 17:21:54-03","UFPR","UPCB","26165","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pirani, J.R.",NA,NA,"Brasil",NA,NA,"Árvore, 5m, flor alva, perfumada. Mata ciliar..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1982","03","22","Minas Gerais","Santana do Riacho","Fazenda Inhame (Serra Mineira)","-43.9","-18.916667",NA,NA,NA,NA,NA,NA,"2006","05",NA,"-43.9","-18.916667",NA,NA,NA,NA,NA
"361","2021-02-11 17:21:54-03","UFPR","UPCB","26168","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Duarte, A.P.","8138",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1964","06","18","Minas Gerais",NA,"Serra do Cipó, km 116",NA,NA,NA,NA,NA,NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-02-11 17:21:54-03","UFPR","UPCB","26730","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Hensold, N.","776",NA,"Brasil",NA,NA,"Tree, 3m, flowers white, in protected area alongside rock outcrops..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1982","05","04","Minas Gerais","Barão de Cocais","Serra do Garimpo, 10km by road NW of Barão dos Cocais","-43.5","-19.85","1200","1300",NA,NA,NA,NA,"2006","05",NA,"-43.5","-19.85",NA,NA,NA,NA,NA
"363","2021-02-11 17:21:54-03","UFPR","UPCB","3123","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Duarte, A.P.","2717",NA,"Brasil",NA,NA,"Pequena árvore, 2m, flor alva, cortex espesso. Campo..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1950","04","26","Minas Gerais",NA,"Serra do Cipó, km 131, Palacio",NA,NA,"1100","1100",NA,NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-11 17:21:54-03","UFPR","UPCB","96985","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Romanowski, L. R. | Zorek, B.E. | Santos, M.P.B.","39",NA,"Brasil",NA,NA,"Transição entre a Floresta ombrófila densa e floresta ombrófila mista.","UPCB0047368",NA,NA,"A. DC.","Zorek, B.E. | Santos, M.P.B. | Romanowski, L.","2019","11","08","Paraná","Piraquara","Mananciais da Serra","-48.151667","-25.823333",NA,NA,NA,NA,NA,NA,"2019","11",NA,"-48.151667","-25.823333",NA,NA,NA,NA,NA
"365","2021-02-11 17:21:54-03","UFPR","UPCB","26733","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I.",NA,NA,"Brasil",NA,NA,"Arvoreta, 2,5m, flor alva, fruto verde..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1980","05","25","Minas Gerais","Santana do Riacho","ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-11 17:21:54-03","UFPR","UPCB","26749","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I.",NA,NA,"Brasil",NA,NA,"Arbusto, 1,70m, flor alva, anteras amarelas, fruto verde. Cerrado..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1980","05","25","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro. Estrada da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-11 17:21:54-03","UFPR","UPCB","26184","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, A.M.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.",NA,NA,NA,"Minas Gerais","Santana do Riacho","Árvore, 4m, córtex espesso, flor alva. Cerrado.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-11 17:21:54-03","UFPR","UPCB","26751","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pirani, J.R.",NA,NA,"Brasil",NA,NA,"Arvoreta, 2,5m, folhas lustrosas na face adaxial, flor jovem verde-clara. Solo pedregoso.",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","03","25","Minas Gerais","Santana do Riacho","Caminho da base do Ibama do Rio Cipó para o Capão dos Palmitos","-43.7144012451172","-19.1688995361328","1000","1000",NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-11 17:21:54-03","UFPR","UPCB","26729","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I.",NA,NA,"Brasil",NA,NA,"Arvoreta, até 2m, fruto verde-amarelado. Beira da estrada..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1981","10","07","Minas Gerais","Santana do Riacho","km 105 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-11 17:21:54-03","UFPR","UPCB","26182","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, A.M.",NA,NA,"Brasil",NA,NA,"Arbusto, 1,5m, flor alva. Campo rupestre..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1981","07","01","Minas Gerais","Santana do Riacho","km 108 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","1996","04","11",NA,NA,NA,NA,NA,NA,NA
"371","2021-02-11 17:21:54-03","UFPR","UPCB","26183","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, A.M.",NA,NA,"Brasil",NA,NA,"Árvore, 2m, córtex espesso, flor alva, estames amarelos, fruto verde-claro. Cerrado..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1980","07","22","Minas Gerais","Santana do Riacho","km 111 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-02-11 17:21:54-03","UFPR","UPCB","26180","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I.",NA,NA,"Brasil",NA,NA,"Arbusto, ca. 3m, flor alva, odorífera. Mata ciliar do Córrego Chapéu de Sol..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1981","02","28","Minas Gerais","Santana do Riacho","km 114 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-02-11 17:21:54-03","UFPR","UPCB","26169","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Furlan, A.",NA,NA,"Brasil",NA,NA,"Árvore, 6m, flor creme. Mata ciliar..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1981","04","19","Minas Gerais","Santana do Riacho","km 117 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro. Perto do córrego Alto Caupim","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-02-11 17:21:54-03","UFPR","UPCB","26728","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cordeiro, I.",NA,NA,"Brasil",NA,NA,"Arbusto, até 4m, caule 7cm diâm., flor alva, estames amarelos, gineceu verde, odor de flor de limão. Remanescente de mata ciliar..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1980","03","30","Minas Gerais","Santana do Riacho","km 136 ao longo da rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-02-11 17:21:54-03","UFPR","UPCB","23044","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Uhlmann, A.","26",NA,"Brasil",NA,NA,"Árvore, ca. 4m, flor creme, caule muito tortuoso e suberificado. Cerrado Stricto Sensu..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1994","06","01","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto","1994","06","08",NA,NA,NA,NA,NA,NA,NA
"376","2021-02-11 17:21:54-03","UFPR","UPCB","22997","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Cervi, A.C.","4159",NA,"Brasil",NA,NA,"Arvoreta, ca. 6m, caule bastante suberificdo, fruto submaturo..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","10","27","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"44368","auto","1994","03","03",NA,NA,NA,NA,NA,NA,NA
"377","2021-02-11 17:21:54-03","UFPR","UPCB","26186","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Giulietti, A.M.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","07","27","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Serra das Bandeirinhas","-43.7144012451172","-19.1688995361328","1400","1500",NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-02-11 17:21:54-03","UFPR","UPCB","27375","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Bidá, A.","1004",NA,"Brasil",NA,NA,"Flor branco-cremosa..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1989","05","21","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-02-11 17:21:54-03","UFPR","UPCB","26360","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Souza, V.C.",NA,NA,"Brasil",NA,NA,"Arvoreta, 2,5m, flor alva. Campo rupestre, solo arenoso..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1987","05","08","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-02-11 17:21:54-03","UFPR","UPCB","53491","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Mello-Silva, R.",NA,NA,"Brasil",NA,NA,"Arvoreta 6m, frouxamente ramosa, folhas discolores, glaucas na face inferior, cálice verde-claro, corola creme, anteras amarelo-ouro, ovário e estilete verdes..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1989","03","24","Minas Gerais","Santana do Riacho","Serra do Cipó, córrego 2 Pontinhas","-43.7144012451172","-19.1688995361328","1220","1220",NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-11 17:21:54-03","UFPR","UPCB","26166","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Salimena-Pires, F.R.",NA,NA,"Brasil",NA,NA,"Árvore, ca. 3,5m, flor alva. Margem do córrego..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1989","03","15","Minas Gerais","Santana do Riacho","Serra do Cipó, Córrego Congonha","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-11 17:21:54-03","UFPR","UPCB","26167","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pirani, J.R.",NA,NA,"Brasil",NA,NA,"Arvoreta, 3m, fruto imaturo verde. Orla da mata ciliar, ao sol, área de solo arenoso do campo limpo adjacente à mata..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","05","29","Minas Gerais","Santana do Riacho","Serra do Cipó, Córrego Duas Pontinhas, onde cruza a Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-11 17:21:54-03","UFPR","UPCB","26164","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Wanderley, M.G.L.",NA,NA,"Brasil",NA,NA,"Árvore, ca. 4m, fruto imaturo verde. Beira mata de galeria..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1989","07","05","Minas Gerais","Santana do Riacho","Serra do Cipó, Córrego Três Pontinhas","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-11 17:21:54-03","UFPR","UPCB","26750","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Pirani, J.R.",NA,NA,"Brasil",NA,NA,"Arvoreta, 2m, flor alva perfumada. Campo areno-pedregoso..",NA,NA,NA,"(Mart.) A.DC.","Aranha Filho, J.L.M.","1991","06","29","Minas Gerais","Santana do Riacho","Serra do Cipó, km 125 Rodovia Belo Horizonte- Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-02-11 17:21:54-03","UFPR","UPCB","22639","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata",NA,"Hatschbach, G.","19640",NA,"Brasil",NA,NA,"Árvore, 8m, flor alva, anteras amarelas. Matinha nebular..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1968","08","29","Paraná","São José dos Pinhais","Serra do Emboque","-49.2064018249512","-25.5347003936768","1000","1000",NA,NA,"45291","auto","1991","01","01",NA,NA,NA,NA,NA,NA,NA
"386","2021-02-11 17:21:54-03","UFPR","UPCB","27995","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. intermedia",NA,"Souza, V.C.","4238",NA,"Brasil",NA,NA,"ARbusto, ca. 1,5m, corola e filetes alvos. Beira da mata. Mata com Araucaria, ao lado da estrada Itararé- Bonsucesso..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","09",NA,"São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.271667","-24.241111","1200","1200",NA,"var. intermedia",NA,NA,"1996","08","27","-49.271667","-24.241111",NA,NA,NA,NA,NA
"387","2021-02-11 17:21:54-03","UFPR","UPCB","39465","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. intermedia",NA,"Souza, V.C.","7119",NA,"Brasil",NA,NA,"Arbusto ca. 30cm, futos imaturos verdes, maduros negros. Mata de Araucária..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1994","11","13","São Paulo","Itararé","Estrada Itararé-Bonsucesso, Fazenda Ibiti (Ripasa)","-49.3400001525879","-24.1100006103516",NA,NA,NA,"var. intermedia","27729","auto","1999","09","03",NA,NA,NA,NA,NA,NA,NA
"388","2021-02-11 17:21:54-03","UFPR","UPCB","27992","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","3589",NA,"Brasil",NA,NA,"Arbusto, ca. 1m, flor alva. Campo..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","05",NA,"São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.215556","-24.216389",NA,NA,NA,"var. lanceolata",NA,NA,"1996","08","27","-49.215556","-24.216389",NA,NA,NA,NA,NA
"389","2021-02-11 17:21:54-03","UFPR","UPCB","27993","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","4159",NA,"Brasil",NA,NA,"Arbusto, 30cm, flor alva. Campo..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","09",NA,"São Paulo","Itararé","Fazenda Espinho","-49.268889","-24.27","1200","1200",NA,"var. lanceolata",NA,NA,"1996","08","27","-49.268889","-24.27",NA,NA,NA,NA,NA
"390","2021-02-11 17:21:54-03","UFPR","UPCB","27996","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","4044",NA,"Brasil",NA,NA,"Arbusto, ca. 3m, flor alva, anteras amarelas. Beira da mata..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","09",NA,"São Paulo","Itararé","Fazenda São Nicolau","-49.15","-24.266667","1200","1200",NA,"var. lanceolata",NA,NA,"1996","08","27","-49.15","-24.266667",NA,NA,NA,NA,NA
"391","2021-02-11 17:21:54-03","UFPR","UPCB","30509","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","6240",NA,"Brasil",NA,NA,"Arusto, ca. 2,5m, corola alva, estames amarelos. Cerrado..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1994","06","05","São Paulo","Itararé","Rodovia Itararé- Itapeva, próximo ao Rio Verde","-49.216667","-24.1",NA,NA,NA,"var. lanceolata",NA,NA,"1997","04","21","-49.216667","-24.1",NA,NA,NA,NA,NA
"392","2021-02-11 17:21:54-03","UFPR","UPCB","39464","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Hoehne, W.","1503",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1945","08","22","São Paulo","São Paulo","Caieiras","-46.6300010681152","-23.5400009155273",NA,NA,NA,"var. lanceolata","53584","auto","1996","04","12",NA,NA,NA,NA,NA,NA,NA
"393","2021-02-11 17:21:54-03","UFPR","UPCB","30507","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","8735",NA,"Brasil",NA,NA,"Arbusto, ca. 80cm, corola creme. Transição campo-cerrado..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1995","08","18","São Paulo","Itapeva","Estação Ecológica de Itapeva.","-48.8699989318848","-23.9799995422363",NA,NA,NA,"var. lanceolata","42926","auto","1997","04","24",NA,NA,NA,NA,NA,NA,NA
"394","2021-02-11 17:21:54-03","UFPR","UPCB","26187","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Menezes, N.L.",NA,NA,"Brasil",NA,NA,"Arvoreta, 2m, fruto verde-claro..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1981","11","01","Minas Gerais","Diamantina","Estrada Diamantina- Curvelo, a 17km de Diamantina.","-43.6002998352051","-18.2493991851807","1370","1370",NA,"var. lanceolata","101169","auto","1996","04","14",NA,NA,NA,NA,NA,NA,NA
"395","2021-02-11 17:21:54-03","UFPR","UPCB","27988","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Souza, V.C.","4673",NA,"Brasil",NA,NA,"Arbusto, 30-40cm, fruto maduro negro. Beira da estrada..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1993","11","26","São Paulo","Itararé","Estrada Itararé- Bonsucesso, ca. 15km de Itararé. Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,"var. lanceolata","27729","auto","1996","08","27",NA,NA,NA,NA,NA,NA,NA
"396","2021-02-11 17:21:54-03","UFPR","UPCB","26181","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Furlan, A.",NA,NA,"Brasil",NA,NA,"Arvoreta, 1,5m, flor creme, fruto verde-claro..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1981","09","07","Bahia","Mucugê","Estrada Mucugê- Guiné, a 28km de Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,"var. lanceolata","52493","auto","1996","04","11",NA,NA,NA,NA,NA,NA,NA
"397","2021-02-11 17:21:54-03","UFPR","UPCB","27991","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","lanceolata","Symplocos lanceolata var. lanceolata",NA,"Scaramuzza, C.A.de","528",NA,"Brasil",NA,NA,"Arbusto, 1,8m, flor creme, fruto imaturo verde. Campo limpo..",NA,NA,NA,"(Mart.) A.DC.","Bidá, A.","1989","09","24","São Paulo","Itararé","Estrada para 400 alqueires","-49.3400001525879","-24.1100006103516",NA,NA,NA,"var. lanceolata","27729","auto","1996","08","27",NA,NA,NA,NA,NA,NA,NA
