"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"84","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146142","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Hatschbach GG",NA,"1964","08","30","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146142 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146142",NA,"M; Moraes PLR de",NA,NA,NA,NA,"1989","06","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146143","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pabst LF",NA,"1963","10","27","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146143",NA,"M; Moraes PLR de",NA,NA,NA,NA,"1989","06","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146144","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Maas PJM; Carauta JPP",NA,"1977","10","09","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146144",NA,"M; Moraes PLR de",NA,NA,NA,NA,"1989","06","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146145","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Maas PJM; Carauta JPP",NA,"1977","10","09","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146145",NA,"M; Moraes PLR de",NA,NA,NA,NA,"1989","06","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"88","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146146","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lindeman JC; Haas JH de",NA,"1967","07","02","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146146",NA,"Henderson A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"89","2020-02-08 08:44:26-03","NBC","NL-BOTANY","U 0146147","PreservedSpecimen","Plantae",NA,"Arecales","Palmae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lindeman JC; Haas JH de",NA,"1967","07","02","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146147",NA,"Henderson A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"90","2020-11-04 11:00:29-03","ESALQ","ESA","115080","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria",NA,"Devecchi, M.F.","135.0","2011","04","21",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115080","ESA115080_1 ESA115080_2 ESA115080_3 ESA115080_4 ESA115080_5",NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"91","2020-11-04 11:00:29-03","ESALQ","ESA","95685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6007.0","2006","07","15",NA,"Brasil","Rio de Janeiro","Cabo Frio","Praia Seca. Restinga de Massambaba",NA,"-22.925",NA,"Palmeira acaule, flores creme","ESA095685","ESA095685","Almeida-Costa, D.G.","3","3","-42,327,778","-22,925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-04 11:00:29-03","ESALQ","ESA","95691","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6013.0","2006","07","15",NA,"Brasil","Rio de Janeiro","Cabo Frio","Praia Seca. Restinga de Massambaba",NA,"-22.925",NA,"Palmeira acaule, flores creme","ESA095691","ESA095691","Almeida-Costa, D.G.","3","3","-42,327,778","-22,925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-11-04 11:00:29-03","ESALQ","ESA","70902","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Krieger, L. et al.","16913.0","1979","12","14",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,"ESA070902","ESA070902","Krieger, L.",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"94","2021-01-14 15:18:48-03","MN","R","239721","PreservedSpecimen","Plantae",NA,NA,"Aecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Bernardo, J.P. 16; Alves, R.J.V.; Menezes, A.C.S. & Silva, N.G.",NA,"2019","10","12",NA,"Brasil","Rio de Janeiro","Cabo Frio","Praia do Foguete","-42.0425","-22.925278",NA,NA,"R010067296,R010067317,R010067321,R010067316","R010067296 R010067316 R010067317 R010067321",NA,NA,NA,"42°02'33W","22º55'31S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-07-02 14:00:35-03","JBP","HPL","1534","S","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","E.R. Salviani & H. Lorenzi","1378","2000","05","25",NA,"Brasil","RJ","Rio de Janeiro","Prainha de Grumaú.","-43.2075","-22.9028",NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi",NA,NA,NA,NA,"2000","05","25","57442","auto",NA,NA,NA,NA,NA
"96","2016-02-02 14:38:47-02","BGBM","B","B 18 0001407","S","Plantae",NA,NA,"Palmae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze",NA,NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B180001407 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180001407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2016-02-02 14:38:47-02","BGBM","B","B 18 0001410","S","Plantae",NA,NA,"Palmae","Allagoptera","arenaria","Allagoptera arenaria","Kuntze","Markgraf","3757",NA,NA,NA,"Middle and South America","Brazil",NA,NA,"bei Rio de Janeiro.",NA,NA,NA,"Habitat: Restinga. hierzu Herbar!; Recreo dos Bandeirantes <a href=http://herbarium.bgbm.org/object/B180001410 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B180001410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-02-15 11:33:21-02","IPA","IPA","81974","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Cano, O.; et al.; et al.","972","2007","07","26","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Campos Gerias do Alto da Serra. Estrada Palmeiras - Guiné. Divisa entre Cruz e Fundão.","-41.566111","-12.305833",NA,"Palmeira acaule ca. 50cm de altura; espádice verde-claro.; Caatinga / ambiente de cerrado.","IPA0081974",NA,"Rita Pereira",NA,NA,"-41.566111","-12.305833","2008","04","03",NA,NA,NA,NA,NA,NA,NA
"99","2019-02-15 11:33:21-02","IPA","IPA","57339","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Noblick, L.R.","5168","1997","08","03","Southern America","Brasil","Espirito Santo","São Mateus","Praia de Guriri, garden accession number 97804. Sandy soils.","-39.755","-18.746111",NA,"Palm clustering with acaulescent or subterranean trunk. Leaves &nf;6 in crown, spirally arranged and spreading. Leaf sheath plus petiole is 73+ cm long, 2 cm wide by 0,5cm thick and a fibrous leaf sheath, adaxially channeled and abaxia","IPA0057339",NA,NA,NA,NA,"-39.755","-18.746111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-02-15 11:33:21-02","IPA","IPA","59143","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Noblick, L.R.","5168","1997","08","03","Southern America","Brasil","Espirito Santo","São Mateus","Praia de Guriri, garden accession number 97804. Sandy soils.","-39.755","-18.746111",NA,"Palm clustering with acaulescent or subterranean trunk. Leaves &nf;6 in crown, spirally arranged and spreading. Leaf sheath plus petiole is 73+ cm long, 2 cm wide by 0,5cm thick and a fibrous leaf sheath, adaxially channeled and abaxia","IPA0059143",NA,NA,NA,NA,"-39.755","-18.746111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-02-15 11:33:21-02","IPA","IPA","57783","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lima, L.","03","1985","09","20","Southern America","Brasil","Bahia","Ilhéus","Olivança","-39.0494003295898","-14.7889003753662",NA,NA,"IPA0057783",NA,"Medeiros-Costa",NA,NA,NA,NA,"1985",NA,NA,"61245","auto",NA,NA,NA,NA,NA
"102","2019-02-15 11:33:21-02","IPA","IPA","16863","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Medeiros-Costa","118","1969","07","07","Southern America","Brasil","Bahia","Ilhéus","praia a 6 km ao Sul da cidade.","-39.0494003295898","-14.7889003753662",NA,"Palmeira acaule ou com caule muito curto, crescendo em solo arenoso da praia.","IPA0016863",NA,"Medeiros-Costa",NA,NA,NA,NA,"1970","07","27","61245","auto",NA,NA,NA,NA,NA
"103","2019-02-15 11:33:21-02","IPA","IPA","16857","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Medeiros-Costa","117","1969","07","07","Southern America","Brasil","Bahia","Ilhéus","praia a 6 km ao Sul da cidade.","-39.0494003295898","-14.7889003753662",NA,"Palmeira acaule ou com caule muito curto, crescendo em solo arenoso da praia.","IPA0016857",NA,"Medeiros-Costa",NA,NA,NA,NA,"1970","07","27","61245","auto",NA,NA,NA,NA,NA
"104","2019-02-15 11:33:21-02","IPA","IPA","47414","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Barreto, R.; et al.; et al.","s.n.","1980","01",NA,"Southern America","Brasil","Bahia","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,NA,"IPA0047414",NA,"Noblick, L.R.",NA,NA,NA,NA,"1990","12","26","68835","auto",NA,NA,NA,NA,NA
"105","2019-02-15 11:33:21-02","IPA","IPA","14210","S","Plantae","Plantae",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Medeiros-Costa","32","1967","01","25","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Av. Sernambetiba, Flamingo bar. Lado da Praia.","-43.2075004577637","-22.9027996063232",NA,"Ocorrendo em grandes aglomerados.","IPA0014210",NA,"Medeiros-Costa",NA,NA,NA,NA,"1970","07","27","57442","auto",NA,NA,NA,NA,NA
"106","2020-12-20 21:18:48-03","UFV","VIC","22494","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Frigo, P.","7","1993","09","30",NA,"Brasil","Minas Gerais","Barra de Salinas",NA,NA,NA,NA,"Pequena palmeira que não ultrapassa 70cm de altura. Ocorre no meio do Cerrado #?# tanto na chapada quanto na encosta.","VIC022494","VIC022494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-20 21:18:48-03","UFV","VIC","3530","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Alvim, P.","s.n.","1943","07","07",NA,"Brasil","Espírito Santo","Guriri","Praia do Monsarás",NA,NA,NA,"Planta acaule, crescendo na areia da praia. Folha 1-2m.","VIC003530","VIC003530 VIC003530_2","Noblick, L.R.",NA,NA,NA,NA,"1992","04","01",NA,NA,NA,NA,NA,NA,NA
"108","2020-12-20 21:18:48-03","UFV","VIC","30002","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Neto, J.A.A.M.","3","1997","07","23",NA,"Brasil","Bahia","Caravelas","Muçununga","-39.2658004760742","-17.7318992614746",NA,"Palmeira acaule na borda da muçununga","VIC030002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106553","auto",NA,NA,NA,NA,NA
"109","2020-12-20 21:18:48-03","UFV","VIC","26792","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Valente, G.E.","et al","2002","08","25",NA,"Brasil","Espírito Santo","Anchieta","Castelhanos","-40.6455993652344","-20.8057994842529",NA,"Palmeira acaule, com ca de 1m de altura, crescendo a pleno sol na atepraia. Inflorescência amarelada visitada por Apis mellifera.","VIC026792","VIC026792","Valente, G.E.",NA,NA,NA,NA,"2002","08","25","28755","auto",NA,NA,NA,NA,NA
"110","2020-12-20 21:18:48-03","UFV","VIC","9523","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Vidal, W.N.","et al","1986","03","14",NA,"Brasil","Rio de Janeiro","Arraial do Cabo","Restinga da Praia Grande","-42.0278015136719","-22.966100692749",NA,"Planta acaule de aprox 1,5m de altura, brácteas lenhosas.","VIC009523","VIC009523","Noblick, L.R.",NA,NA,NA,NA,"1992","04","01","25964","auto",NA,NA,NA,NA,NA
"111","2020-12-20 21:18:48-03","UFV","VIC","5331","PreservedSpecimen","Plantae",NA,NA,"Palmaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Vidal, W.N.; Vidal, M.R.R.","298","1973","06","25",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari","-43.2075004577637","-22.9027996063232",NA,"Heliófila, solo arenoso, na duna de arbustos da praia. 50Cm a 1,5m de altura, espiga amarela. Fruto maduro, castanho.","VIC005331","VIC005331",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"112","2021-03-24 17:08:38-03","UFES","SAMES","6884","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Oliveira,L.C.;Fanticelle,B.S.","8077","2017","04","03",NA,"Brasil","Espírito Santo","Guriri","Guriri, Espirito Santo",NA,NA,NA,NA,"SAMES06884",NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-24 17:08:38-03","UFES","SAMES","8886","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8510","2018","11","20",NA,"Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,"Planta acaule, folíolo discolor, abaxial claro","SAMES08886",NA,NA,NA,NA,"-397450000.0","-186791667.0",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"114","2021-03-24 17:08:38-03","UFES","SAMES","9544","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8711","2018","12","10",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,"Planta acaule, fruto jovem Habitat: Restinga Holocênica. Formação arbustiva fechada não inundável","SAMES09544",NA,NA,NA,NA,"-397327778.0","-186211111.0",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"115","2021-03-24 17:08:38-03","UFES","SAMES","549","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lopes,L.C.M.","5","2009","04","20",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre influência de lençol freático. Trilha das borboletas.","-39.7322006225586","-18.5932998657227",NA,"Palmeira com inflorescência amarela.","SAMES00549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"116","2021-03-24 17:08:38-03","UFES","SAMES","8707","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Barboza, L.C.; Lemes,B.X.;Penha,J.S.","56","2019","07","16",NA,"Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,"Planta acaule. Folha de 1,20m de comprimento, discolor com a face abaxial esbranquiçada, botões florais jovens.","SAMES08707",NA,NA,NA,NA,"-397088889.0","-191775000.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"117","2021-03-24 17:08:38-03","UFES","SAMES","8892","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8685","2018","12","06",NA,"Brasil","Espírito Santo","Linhares","Distrito de Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,"Planta acaule, fruto jovem escuro","SAMES08892",NA,NA,NA,NA,"-397072222.0","-191908333.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"118","2021-03-24 17:08:38-03","UFES","SAMES","8889","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8618","2018","12","03",NA,"Brasil","Espírito Santo","Linhares","Distrito de Regência. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096",NA,"Planta acaule, fruto jovem esverdeado","SAMES08889",NA,NA,NA,NA,"-398866666.0","-196711111.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"119","2021-03-24 17:08:38-03","UFES","SAMES","8890","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8649","2018","12","04",NA,"Brasil","Espírito Santo","Linhares","Distrito de Regência. Reserva Biológica de Comboios","-40.0722007751465","-19.3910999298096",NA,"Planta acaule, fruto jovem esverdeado","SAMES08890",NA,NA,NA,NA,"-399305556.0","-196972222.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"120","2021-03-24 17:08:38-03","UFES","SAMES","9545","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira, O.J.; Lemes, B.X.; Penha, J.S.","8883","2019","01","21",NA,"Brasil","Espírito Santo","Linhares","Distrito Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,"Fruto jovem verde Habitat: Restinga Holocênica. Formação herbácea não inundável","SAMES09545",NA,NA,NA,NA,"-397075000.0","-191886111.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"121","2021-03-24 17:08:38-03","UFES","SAMES","7315","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Jesus,M.C.F.","319","2010","08","20",NA,"Brasil","Espírito Santo","Linhares","Ponta do Ipiranga","-40.0722007751465","-19.3910999298096",NA,"Palmeira com frutos verdes e botões forais brancos. Moitas ( próxima ao rio) Habitat: Restinga","SAMES07315",NA,NA,NA,NA,"-400650000.0","-193775000.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"122","2021-03-24 17:08:38-03","UFES","SAMES","7856","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Lemes,B,X.; Smarzaro,R.","5","2017","11","16",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,"Inflorescência alaranjada.","SAMES07856",NA,NA,NA,NA,"-397063889.0","-191983333.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"123","2021-03-24 17:08:38-03","UFES","SAMES","550","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Jesus,M.C.F.","376","2010","11","01",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. NULL.","-40.0722007751465","-19.3910999298096",NA,"Palmeiras com flores brancas, espata verde fechada, moita.","SAMES00550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"124","2021-03-24 17:08:38-03","UFES","SAMES","8891","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8665","2018","12","05",NA,"Brasil","Espírito Santo","Linhares","Praia de Cacimbas.","-40.0722007751465","-19.3910999298096",NA,"Planta acaule. Fruto jovem esverdeado","SAMES08891",NA,NA,NA,NA,"-397383333.0","-194841666.0",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"125","2021-03-24 17:08:38-03","UFES","SAMES","8887","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8541","2018","11","21",NA,"Brasil","Espírito Santo","São Mateus","Aldeia do Coco.","-39.8588981628418","-18.716100692749",NA,"Planta acaule, fruto jovem verde, abundante na área","SAMES08887",NA,NA,NA,NA,"-397491666.0","-187966666.0",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"126","2021-03-24 17:08:38-03","UFES","SAMES","547","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Faria,M.B.","12","2006","11","18",NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga, próxima ao hospital Roberto Silvares, atrás do lixão.","-39.8588981628418","-18.716100692749",NA,"Palmeira com inflorescência e com bráctea lignificada. Habitat: Vegetação de restinga, próxima ao hospital Roberto Silvares, atrás do lixão.","SAMES00547",NA,"Ribeiro, M.",NA,NA,NA,NA,"2019","07","11","56510","auto",NA,NA,NA,NA,NA
"127","2021-03-24 17:08:38-03","UFES","SAMES","8888","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Pereira,O.J.; Lemes,B.X.;Penha,J.S.","8590","2018","11","22",NA,"Brasil","Espírito Santo","São Mateus","Barra Nova.","-39.8588981628418","-18.716100692749",NA,"Planta acaule, face abaxial esbranquiçada","SAMES08888",NA,NA,NA,NA,"-397391666.0","-189591667.0",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"128","2021-03-24 17:08:38-03","UFES","SAMES","551","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Menezes,L.F.T.; Sá,C.F.C.;Ribeiro,R.;Faria,M.B.;Giaretta,A.O.","1607","2007","03","13",NA,"Brasil","Espírito Santo","São Mateus","Barra Nova. Área aberta de moitas.","-39.8588981628418","-18.716100692749",NA,"Arbusto de 2 m com frutos jovens.","SAMES00551",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"129","2021-03-24 17:08:38-03","UFES","SAMES","9366","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","Barboza, L.C.; Metzker, T.P.;Moschem, J.C.;Ronchi, C.;Lopes, L.R.","33","2019","06","11",NA,"Brasil","Espírito Santo","São Mateus","Praia de Guriri lado Norte.","-39.8588981628418","-18.716100692749",NA,"Planta acaule. Folha de 1m de comprimento, discolor com a face abaxial esbranquiçada, frutos verdes.","SAMES09366",NA,NA,NA,NA,"-397472222.0","-187252778.0",NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA
"130","2019-11-21 14:31:02-03","UFJF","CESJ","16913","PreservedSpecimen","Plantae","Angiosperma",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","L. Krieger","CESJ16913","1979","12","14","América do Sul","Brasil","Espirito Santo","Guaraparí",NA,"-40.5110015869141","-20.6580009460449",NA,"Na restinga, acaule. Face inferior das folhas esbranquiçadas. Muito frequente. Frutos comestíveis.","CESJ016913","CESJ016913 CESJ016913_1","L. Krieger",NA,NA,NA,NA,"1979","12","14","28401","auto",NA,NA,NA,NA,NA
"131","2019-11-21 14:31:02-03","UFJF","CESJ","8718","PreservedSpecimen","Plantae","Angiosperma",NA,"Arecaceae","Allagoptera","arenaria","Allagoptera arenaria","(Gomes) Kuntze","U.C. Câmara","s.n.,","1970","06","20","América do Sul","Brasil","Rio de Janeiro","Rio das Ostras",NA,"-41.9449996948242","-22.5268993377686",NA,"Entre pedras, acaule.","CESJ008718","CESJ008718","S.M.S. Verardo",NA,NA,NA,NA,"1990","08","16","17620","auto",NA,NA,NA,NA,NA
