"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet","sex"
"144","2020-08-31 09:02:42-03","INPA","INPA","282665","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Wagner, MA","214","2018","12","02","Southern America","Brasil",NA,NA,NA,"INPA0282665","Dicotyledon Com-Clade","Malpighiales","Pohl","Ramos, JF","Amazonas","Ao redor da REBIO Uatumã.","-5.424806","-1.935139",NA,NA,NA,"Balbina","2019","07",NA,NA,NA,"-5.424806","-1.935139",NA,NA,NA,NA,NA,NA,NA
"145","2020-08-31 09:02:42-03","INPA","INPA","268754","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","F, AO","377","2003","01","13","Southern America","Brasil",NA,NA,NA,"INPA0268754","Dicotyledon Com-Clade","Malpighiales","Pohl","Martins, MLL","Minas Gerais","9 Km do Distrito de Monsenhor Horta em direção a Ponte do Gama.","-43.321689","-20.29675","673","673",NA,"Mariana","2012","05",NA,NA,NA,"-43.321689","-20.29675",NA,NA,NA,NA,NA,NA,NA
"146","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","40191",NA,"Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","R. C. Forzza; J. Silva, K.V. Hmeljeviski & E.S. Leal","5738","2009","11","18",NA,"Brasil",NA,NA,"Arbusto ca 2m alt., em local alterado na base do afloramento. Ramos e pecíolo avermelhados. Folhas discolores. Flores com cálice verde, pétalas alvo-esverdeadas na face externa e vináceas na face interna.","MBML040191",NA,NA,"Pohl","P. Orlandini/18-03-2019","Espírito Santo","Estrada vicinal ao lado da Escola Agrotécnica Federal. Pedra do Rúdio. Inselbergue","-40.691667","-19.821944",NA,NA,NA,"Santa Teresa",NA,NA,NA,NA,NA,"40W41'30","19S49'19",NA,NA,NA,NA,NA,NA,NA
"147","2020-07-10 09:46:00-03","MBML","MBML-HERBARIO","46064",NA,"Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","J. Gurtler; Felipe Zamborlini Saiter, Monique Perini, José (sogro Felipe)","24","2011","12","22",NA,"Brasil",NA,NA,"Liana semelhante a mandioca, inflorescências verdes.","MBML046064",NA,NA,"Pohl","P. Orlandini/18-03-2019","Espírito Santo","São João de Petrópolis, E.A.F.S.T.","-40.670278","-19.810306","337","337","MBML046064","Santa Teresa",NA,NA,NA,NA,NA,"40W40'13","19S48'37,1",NA,NA,NA,NA,NA,NA,NA
"148","2021-03-04 11:05:15-03","UFRB","HURB","10218","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M.L.L.",NA,"2012","05","08",NA,"Brasil",NA,NA,"SP05.","HURB000010218",NA,NA,"Pohl",NA,"São Paulo","Fazenda Malheiro, reserva Natural; próximo a Bifurcação","-46.075833","-22.370556","719","719",NA,"Itapira",NA,NA,NA,NA,NA,"46º4'33W","22º22'14S",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-04 11:05:15-03","UFRB","HURB","8659","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M. L. L.","2133","2014","03","10",NA,"Brasil",NA,NA,"M 180. 2 exsicatas.","HURB000008659",NA,NA,"Pohl",NA,"Minas Gerais","Estrada Real; 7,5 km depois de Conceição do Mato Dentro sentido BH.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Conceição do Mato Dentro",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-04 11:05:15-03","UFRB","HURB","8658","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M. L. L.","2132","2014","03","10",NA,"Brasil",NA,NA,"M179.","HURB000008658",NA,NA,"Pohl",NA,"Minas Gerais","BR 257; 30km depois de Gouveia sentido BH","-43.7407989501953","-18.4543991088867",NA,NA,NA,"Gouveia",NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-04 11:05:15-03","UFRB","HURB","8964","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Martins, M.L.L.","2168","2014","01","10",NA,"Brasil",NA,NA,"Látex branco.","HURB000008964",NA,NA,"Pohl",NA,"São Paulo","beira da estrada que segue para zona rural","-45.6599998474121","-22.8199996948242",NA,NA,NA,"Santo Antonio do Pinhal",NA,NA,NA,"10885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-15 15:30:28-03","UNESP-RC","HRCB","20499","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Bernacci, L.C.","1352","1995","03","17",NA,"Brasil",NA,NA,"Arbusto ca. 4m alt., látex leitoso, frutos em maturação",NA,NA,NA,"Pohl","Orlandini, P.","São Paulo","Fazenda Benati","-46.6800003051758","-22.6800003051758",NA,NA,NA,"Monte Alegre do Sul","2011","09","27","11114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-15 15:30:28-03","UNESP-RC","HRCB","31213","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Grattapaglia, D.","601","1985","02","14",NA,"Brasil",NA,NA,"Arbusto alto com 3m de altura; flores amarelo esverdeadas",NA,NA,NA,"Pohl","Nassar, N.M.A.","Distrito Federal","Estação Biológica UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-06-15 15:30:28-03","UNESP-RC","HRCB","23135","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kirkbride Jr., J.H.","3428","1980","02","12",NA,"Brasil",NA,NA,"Arbusto até 2,5m; flores e frutos verdes; látex branco",NA,NA,NA,"Pohl","Smith, S.F.","Goiás","Fazenda Esmeralda","-50.116667","-15.9","600","600",NA,NA,"1993",NA,NA,NA,NA,"50º07'W","15º54'S",NA,NA,NA,NA,NA,NA,NA
"155","2017-11-24 14:10:41-02","UFLA","ESAL","17271","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 5,0m; ;; floresta",NA,NA,NA,"Pohl",NA,"Minas Gerais",NA,"-44.3946990966797","-22.1674995422363","1","1",NA,"Bocaina de Minas",NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-12-19 11:18:46-03","UFG","UFG","25748","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Allem, A.C.; et al.","2137","1986","03","24",NA,"Brasil",NA,NA,"Arvoreta, 6 m de altura.","UFG0025748",NA,NA,"Pohl","Allem, A.C.","Minas Gerais",NA,"-42.866667","-20.75","730","730","UFG0025748","Viçosa","1986","09","10",NA,NA,"-42.866667","-20.75",NA,NA,NA,NA,NA,NA,NA
"157","2019-12-19 11:18:46-03","UFG","UFG","61360","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Perez, E.L.; et al.","2137","1986","03","24",NA,"Brasil",NA,NA,"Árvoreta, 6 metros de altura, fruto verde.","UFG0061360",NA,NA,"Pohl","Allem, A.C.","Minas Gerais",NA,"-42.866667","-20.75","730","730","UFG0061360","Viçosa","1986","09","10",NA,NA,"-42.866667","-20.75",NA,NA,NA,NA,NA,NA,NA
"158","2019-12-19 11:18:46-03","UFG","UFG","14508","S","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Kirkbride, J.H.; et al.","3428","1980","02","12",NA,"Brasil",NA,NA,"Arbusto até 2,5 m; flores e frutos verdes; látex branco.","UFG0014508",NA,NA,"Pohl","Smith, S.F.","Goiás",NA,"-50.116667","-15.9",NA,NA,"UFG0014508","Cidade de Goiás","1993","12","30",NA,NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA
"159","2020-09-12 05:00:02-03","US","US","1194891","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","brevipedicellata","Manihot brevipedicellata","A. F. M. Glaziou","8322",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00409575",NA,"Euphorbiales","Pax in Engl.",NA,NA,"San Jose los Barreiros.",NA,NA,NA,NA,"US00409575_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1","Isotype",NA,NA,NA
"160","2020-09-12 05:00:02-03","US","US","2678537","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","N. D. Cruz","104","1964","11","18","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306110",NA,"Euphorbiales","Pohl",NA,"São Paulo","Municipio de Monteiro Lobato, na rodovia para Campos do Jordao, km. 157",NA,NA,NA,NA,"US01306110_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"161","2020-09-12 05:00:02-03","US","US","244112","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa",NA,"1070","1905","6","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306103",NA,"Euphorbiales","Pohl",NA,"Brasilia",NA,NA,NA,NA,NA,"US01306103_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"162","2020-09-12 05:00:02-03","US","US","1499227","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Y. Mexia","4153","1929","12","23","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306106",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Road from Vicosa to San Miguel. Kl. 20.",NA,NA,"600",NA,"US01306106_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"163","2020-09-12 05:00:02-03","US","US","1499205","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Y. Mexia","4109","1929","12","16","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306105",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Trail from Viçosa to San Geraldo.",NA,NA,"600",NA,"US01306105_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"164","2020-09-12 05:00:02-03","US","US","931173","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa",NA,"1020","1905","6","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306104",NA,"Euphorbiales","Pohl",NA,"Minas Gerais",NA,NA,NA,NA,NA,"US01306104_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","2823829","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19774","1968","10","2","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306113",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Serra do Itabirito",NA,NA,"1500",NA,"US01306113_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"166","2020-09-12 05:00:02-03","US","US","2026511","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","A. Macedo","2915","1951","10","1","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306108",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Escola",NA,NA,NA,NA,"US01306108_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"167","2020-09-12 05:00:02-03","US","US","2678607","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. Kuhlmann & A. Gehrt","s.n.","1939","3","14","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306107",NA,"Euphorbiales","Pohl",NA,"São Paulo","Serra de Cunha",NA,NA,"1","3","US01306107_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"168","2020-09-12 05:00:02-03","US","US","2580182","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","N. D. Cruz","105","1965","1","14","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306111",NA,"Euphorbiales","Pohl",NA,"São Paulo","Monteiro Lobato, km. 157 da rodovia para Campos de Jordao",NA,NA,NA,NA,"US01306111_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"169","2020-09-12 05:00:02-03","US","US","2678608","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","M. Kuhlmann","2751","1951","12","12","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306109",NA,"Euphorbiales","Pohl",NA,"São Paulo","Igarata, Sitio do sr. Barbosa Machado",NA,NA,NA,NA,"US01306109_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2823830","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin","20822","1968","2","25","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306115",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Serra do Espinhaco, at Lapinha",NA,NA,"1200",NA,"US01306115_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"171","2020-09-12 05:00:02-03","US","US","2438386","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","A. P. Duarte","6337","1962","2","16","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306216",NA,"Euphorbiales","Pohl","Mendoza, M.","Minas Gerais","Carandai",NA,NA,NA,NA,"US01306216_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"172","2020-09-12 05:00:02-03","US","US","2823831","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","H. S. Irwin, H. Maxwell & D. C. Wasshausen","20862","1968","2","25","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306114",NA,"Euphorbiales","Pohl",NA,"Minas Gerais","Serra do Espinhaco ar Lapinha. ca. 21 km N of Serro on road (MG 2) to Diamantina",NA,NA,"1200",NA,"US01306114_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"173","2020-09-12 05:00:02-03","US","US","2678610","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","N. D. Cruz","114","1965","11","19","South America - Neotropics","Brazil",NA,NA,"Transcribed by digital volunteers","US01306112",NA,"Euphorbiales","Pohl",NA,"São Paulo","São Sebastião da Grama.",NA,NA,NA,NA,"US01306112_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA,NA
"174","2020-09-02 16:25:25-03","Cenargen","CEN","10280","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Eduardo Lleras Perez","2137","1986","03","25",NA,"Brasil","Exsicatas",NA,NA,"CEN00010280",NA,NA,"Pohl","A. C. Allem","MG","Mata da Prefeitura. Beira da estrada.",NA,NA,"730","730","CEN00010280","VICOSA","1986","09",NA,NA,NA,"-4286667.0","-2075000.0",NA,NA,"8",NA,NA,NA,NA
"175","2020-09-02 16:25:25-03","Cenargen","CEN","68753","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ivo Roberto Sias Costa","42","1988","04","05",NA,"Brasil","Unicata",NA,NA,"CEN00068753",NA,NA,"Pohl","M. Mendoza","MG","No barranco do estacionamento I da Gruta de Maquine.","-44.316666","-19.1","750","750","CEN00068753","CORDISBURGO","2016","04",NA,NA,NA,"-44.316666","-19.1",NA,NA,"1",NA,NA,NA,NA
"176","2020-09-02 16:25:25-03","Cenargen","CEN","74033","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4531","1995","02","10",NA,"Brasil","Exsicatas",NA,"Com poucas flores. Brácteas inconspícuas cedo decíduas. Flores bifusiformes.","CEN00074033",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 25,5 km a SE de Rio Piracicaba, ao longo da rodovia MG - 123 no rumo de Alvinópolis.","-43.05","-20.083333","600","600","CEN00074033","ALVINOPOLIS","1995","02",NA,NA,NA,"-43.05","-20.083333",NA,NA,"3",NA,NA,NA,NA
"177","2020-09-02 16:25:25-03","Cenargen","CEN","92308","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Wantuil Linhares Werneck","363","1994","11","18",NA,"Brasil","Exsicatas",NA,"Plantas com 5 - 7 metros, à direita da rodovia MG - 262, em uma clareira da mata de encosta; microclima úmido..","CEN00092308",NA,NA,"Pohl",NA,"MG","25,2 km do trevo de acesso à Ouro Preto, na MG 262, vindo da BR - 262.","-42.75","-20.266666","550","550","CEN00092308","OURO PRETO",NA,NA,NA,NA,NA,"-42.75","-20.266666",NA,NA,"7",NA,NA,NA,NA
"178","2020-09-02 16:25:25-03","Cenargen","CEN","11089","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3394","1986","02","22",NA,"Brasil","Exsicatas",NA,"Glabro. Fruto glabro, liso, um pouco arredondado. Encosta na serra da Mantiqueira. Marco assinala km 544 da BR-10. Coleta no km 543.5 da rodovia.","CEN00011089",NA,NA,"Pohl","A. C. Allem","MG","23 km a SE de Viçosa, ao longo da rodovia BR-265, rumo a Visconde do Rio Branco.",NA,NA,"500","500","CEN00011089","CORACAO DE JESUS","1986","02",NA,NA,NA,"-4283333.0","-2083333.0",NA,NA,"2",NA,NA,NA,NA
"179","2020-09-02 16:25:25-03","Cenargen","CEN","68756","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ivo Roberto Sias Costa","45","1988","04","06",NA,"Brasil","Unicata",NA,"Plantas de 7 a 8m; presença de látex.","CEN00068756",NA,NA,"Pohl","M. Mendoza","MG","23 km a sudoeste de Viçosa ao longo da rodovia BR-265 rumo a Visconde do Rio Branco.",NA,NA,"480","480","CEN00068756","CORACAO DE JESUS","2016","04",NA,NA,NA,"-4278333.0","-2091667.0",NA,NA,"1",NA,NA,NA,NA
"180","2020-09-02 16:25:25-03","Cenargen","CEN","68758","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Ivo Roberto Sias Costa","47","1988","04","06",NA,"Brasil","Unicata",NA,"Fruto pubescente. Ramificacao alta, 5 ramos.","CEN00068758",NA,NA,"Pohl","M. Mendoza","MG","Estrada BR-265, de rio Pomba rumo a Santa Bárbara do Tugúrio a 4 km de rio Pomba. (placa km 4).",NA,NA,"550","550","CEN00068758","CORACAO DE JESUS","2016","04",NA,NA,NA,"-4316667.0","-2125000.0",NA,NA,"1",NA,NA,NA,NA
"181","2020-09-02 16:25:25-03","Cenargen","CEN","74034","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4532","1995","02","10",NA,"Brasil","Exsicatas",NA,"Só com frutos pequenos, lisos e glabros. Frutos imaturos coletados deste indivíduo. Raras flores masculinas presentes.","CEN00074034",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 4,5 km a SE da cidade, ao longo da rodovia MG - 123 rumo a Dom Silvério.","-43","-20.15","560","560","CEN00074034","ALVINOPOLIS","1995","02",NA,NA,NA,"-43.0","-20.15",NA,NA,"4",NA,NA,NA,NA
"182","2020-09-02 16:25:25-03","Cenargen","CEN","74039","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4537","1995","02","10",NA,"Brasil","Exsicatas",NA,"Sem flores, só com frutos de tamanho médio. Glabros, lisos, arredondados. Frutos e sementes maiores que os números anteriores. Serra da Mantiqueira. Nova variedade de M. pilosa.","CEN00074039",NA,NA,"Pohl","A. C. Allem","MG","Exatos 24 km do acesso a Viçosa, ao longo da rodovia BR - 265 rumo a Visconde do Rio Banco.","-42.816666",NA,"540","540","CEN00074039","SAO GERALDO","1995","02",NA,NA,NA,"-42.816666","-2088333.0",NA,NA,"3",NA,NA,NA,NA
"183","2020-09-02 16:25:25-03","Cenargen","CEN","74036","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4534","1995","02","10",NA,"Brasil","Exsicatas",NA,"Com flores bifusiformes e frutos pequenos, lisos, arredondados, glabros. Frutos quase maduros coletados de 3 indivíduos.","CEN00074036",NA,NA,"Pohl","A. C. Allem","MG","Exatos 2,3 km (último quebra-molas) da cidade, ao longo da rodovia MG - 123 rumo a Alvinópolis.","-42.983333","-20.15","560","560","CEN00074036","DOM SILVERIO","1995","02",NA,NA,NA,"-42.983333","-20.15",NA,NA,"4",NA,NA,NA,NA
"184","2020-09-02 16:25:25-03","Cenargen","CEN","74037","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4535","1995","02","10",NA,"Brasil","Exsicatas",NA,"Com frutos pequenos, glabros, lisos, arredondados. Frutos imaturos colhidos de 1 planta. Uma só flor masculina.","CEN00074037",NA,NA,"Pohl","A. C. Allem","MG","21 km a SE de Ponte Nova, ao longo da rodovia BR - 120 rumo a Teixeiras.","-42.9","-20.583333","750","750","CEN00074037","TEIXEIRAS","1995","02",NA,NA,NA,"-42.9","-20.583333",NA,NA,"4",NA,NA,NA,NA
"185","2020-09-02 16:25:25-03","Cenargen","CEN","74038","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","4536","1995","02","10",NA,"Brasil","Unicata",NA,"Com pêlos no caule e frutos lisos, arredondados, pequenos. Poucas flores masculinas bifusiformes","CEN00074038",NA,NA,"Pohl","A. C. Allem","MG","Cerca de 27 km a SE de Ponte Nova, ao longo da rodovia BR - 120 rumo a Teixeiras.","-42.883333","-20.616666","750","750","CEN00074038","TEIXEIRAS","1995","02",NA,NA,NA,"-42.883333","-20.616666",NA,NA,"1",NA,NA,NA,NA
"186","2020-09-02 16:25:25-03","Cenargen","CEN","89302","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Márcio Lacerda Lopes Martins - HURB","2133","2014","03","09",NA,"Brasil","Exsicatas",NA,"M 180. Doação Universidade Federal do Recôncavo da Bahia - Herbário do Recôncavo da Bahia - HURB.","CEN00089302",NA,NA,"Pohl","M. Martins","MG","Estrada Real, 7,5 km depois de Conceição do Mato Dentro sentido BH.",NA,NA,NA,NA,"CEN00089302","CONCEICAO DO MATO DENTRO","2014","03",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"187","2020-09-02 16:25:25-03","Cenargen","CEN","92307","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Wantuil Linhares Werneck","362","1994","11","18",NA,"Brasil","Exsicatas",NA,"Abundante população à beira da rodovia, no meio da mata de encosta. O local é uma descida, à esquerda de quem vai para Rio Casca.","CEN00092307",NA,NA,"Pohl",NA,"MG","BR - 262, a 15,8 km do rio Doce, e a 43,7 km do trevo de acesso a Ouro Preto.","-42.9","-19.983333","840","840","CEN00092307","SAO DOMINGOS DO PRATA",NA,NA,NA,NA,NA,"-42.9","-19.983333",NA,NA,"2",NA,NA,NA,NA
"188","2020-09-02 16:25:25-03","Cenargen","CEN","11093","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3398","1986","02","22",NA,"Brasil","Exsicatas",NA,"Frutos glabros, lisos, um pouco arredondados, 10-1 mm longos. Beira de mata latifoliada perenifolia.","CEN00011093",NA,NA,"Pohl","A. C. Allem","MG","13 km a L da cidasde, ao longo da rodovia BR-265 rumo a Barbacena.","-43.7736015319824","-21.2257995605469","1100","1100","CEN00011093","BARBACENA","1986","02",NA,"27982","auto","-4375000.0","-2116667.0",NA,NA,"5",NA,NA,NA,NA
"189","2020-09-02 16:25:25-03","Cenargen","CEN","53078","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Rafaela Campostrini Forzza","3015","2004","03","08",NA,"Brasil","Exsicatas",NA,"folhas discolores, 6 ex. Doação do Jardim Botânico do Rio de Janeiro - RB.","CEN00053078",NA,NA,"Pohl","M. Martins","MG","3 km de Fortaleza na estrada para Monte Verde.","-43.4150009155273","-21.948600769043",NA,NA,"CEN00053078","BELMIRO BRAGA","2013","02",NA,"23805","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"190","2020-09-02 16:25:25-03","Cenargen","CEN","44687","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Luciano de Bem Bianchetti","1255","1992","05","15",NA,"Brasil","Exsicatas",NA,NA,"CEN00044687",NA,NA,"Pohl","M. Martins","MG","Parque Nacional do Caparaó, subindo o caminho do Pico da Bandeira. Próximo da entrada para a cachoeira Bonita.","-41.9043998718262","-20.523099899292","1750","1750","CEN00044687","CAPARAO","2012","05",NA,"15056","auto","-4181667.0","-2046667.0",NA,NA,"4",NA,NA,NA,NA
"191","2020-09-02 16:25:25-03","Cenargen","CEN","11095","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Antônio Costa Allem","3400","1986","02","22",NA,"Brasil","Exsicatas",NA,"Fruto glabro, liso, 10 mm longo. Lado a lado com Euphorbia zonosperma (Allem 3399). Mata perenifólia um pouco perturbada. Rochas enegrecidas.","CEN00011095",NA,NA,"Pohl","A. C. Allem","MG","Ao lado do estacionamento da gruta de Maquiné.","-44.32080078125","-19.125","750","750","CEN00011095","CORDISBURGO","1986","02",NA,"32963","auto","-4436667.0","-1916667.0",NA,NA,"3",NA,NA,NA,NA
"192","2020-09-02 16:25:25-03","Cenargen","CEN","44961","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","pilosa","Manihot pilosa","Eugênio Tameirão Neto","2755","1998","11","18",NA,"Brasil","Exsicatas",NA,NA,"CEN00044961",NA,NA,"Pohl","M. Mendoza","MG","Usina de Tronqueiras, rio Tronqueiras","-42.2858009338379","-18.6219005584717",NA,NA,"CEN00044961","COROACI","2014","04",NA,"24192","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
