"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","county","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"423","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430527","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Lindeman JC; Stoffers AL; Görts-van Rijn ARA; Jansen-Jacobs MJ","1975","09","25","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430527 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430527",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430527",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066416",NA,NA,NA
"424","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430528","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Lindeman JC; Stoffers AL; Görts-van Rijn ARA; Jansen-Jacobs MJ","1975","09","25","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430528 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430528",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430528","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066415",NA,NA,NA
"425","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430529","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","BAFOG (Service Forestier)","1957","01","22","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430529 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430529",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430529","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066365",NA,NA,NA
"426","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430530","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Mexia YEJ","1930","11","17","Southern America","Brazil","Minas Gerais",NA,"-42.876638","-20.756822","-42.876638","-20.756822",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430530",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430530","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066366",NA,NA,NA
"427","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430531","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Granville J-J de","1972","01","17","Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.233333","3.6","-53.233333","3.6",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430531 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430531",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430531","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066368",NA,NA,NA
"428","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430532","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Siguiera R","1903","12","14","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430532 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430532",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430532","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066389",NA,NA,NA
"429","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430533","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Loubry D","1991","09","04","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430533 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430533",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430533",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066348",NA,NA,NA
"430","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430534","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Loubry D","1992","07","08","Southern America","French Guiana","Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430534",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430534",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066349",NA,NA,NA
"431","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430535","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Maas PJM","1965","05","15","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430535 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430535",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066364",NA,NA,NA
"432","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430536","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Mélinon M","1863","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430536 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430536",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430536",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066363",NA,NA,NA
"433","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430537","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rodrigues WA; Chagas J","1962","08","06","Southern America","Brazil","Amazonas",NA,"-60.025278","-3.113333","-60.025278","-3.113333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430537 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430537",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430537","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066362",NA,NA,NA
"434","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430538","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Rodrigues WA; Chagas J","1962","08","14","Southern America","Brazil","Amazonas",NA,"-60.025278","-3.113333","-60.025278","-3.113333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430538 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430538",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430538","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066361",NA,NA,NA
"435","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430539","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Heringer EP","1945","03","25","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430539",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430539",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066357",NA,NA,NA
"436","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430540","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Mélinon M","1863","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430540",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430540","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066356",NA,NA,NA
"437","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430541","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1971","02","09","Southern America","Surinam","Brokopondo",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430541 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430541",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430541","Berg CC",NA,NA,NA,NA,NA,"1971","10","01","Magnoliopsidae","U 0066353",NA,NA,NA
"438","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430544","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Gillespie LJ; Tiwari S","1989","10","10","Southern America","Guyana","Cuyuni-Mazaruni",NA,"-59.733333","6.783333","-59.733333","6.783333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430544 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430544",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430544","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066350",NA,NA,NA
"439","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430545","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Jansen-Jacobs MJ","1995","07","04","Southern America","Guyana",NA,NA,"-59.4","3.166667","-59.4","3.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430545 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430545",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066367",NA,NA,NA
"440","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430546","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Lindeman JC; Roon AC de","1981","11","14","Southern America","Surinam","Nickerie",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430546 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430546",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430546","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066355",NA,NA,NA
"441","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430547","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Lindeman JC; Roon AC de","1981","11","02","Southern America","Surinam","Nickerie",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430547 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430547",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430547",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066354",NA,NA,NA
"442","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430548","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Kuhlmann JG","1921","12","31","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430548 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430548",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430548","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066358",NA,NA,NA
"443","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430551","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Ducke A","1914","01","02","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430551 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430551",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430551","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066387",NA,NA,NA
"444","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430552","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Landsbosbeheer Suriname","1905","05","18","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430552 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430552",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430552","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066386",NA,NA,NA
"445","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430553","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Landsbosbeheer Suriname; Asbeck WA van","1907","07","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430553 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430553",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430553","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066385",NA,NA,NA
"446","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430554","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Campos Porto P; Silveira F","1917","04","01","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430554 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430554",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430554","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066384",NA,NA,NA
"447","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430555","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Gonggrijp JW","1910","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430555 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430555",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430555","Berg CC",NA,NA,NA,NA,NA,"1969","08","01","Magnoliopsidae","U 0066383",NA,NA,NA
"448","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430556","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Kuhlmann JG","1924","04","07","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430556 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430556",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430556","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066382",NA,NA,NA
"449","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430557","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Fanshawe DB","1941","02","14","Southern America","Guyana",NA,"Mazaruni Station.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430557 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430557",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430557","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066380",NA,NA,NA
"450","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430558","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Fanshawe DB","1941","02","14","Southern America","Guyana",NA,"Mazaruni Station.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430558",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430558","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066381",NA,NA,NA
"451","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430561","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Irwin HS; et al.","1963","08","07","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430561",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430561","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066377",NA,NA,NA
"452","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430562","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Fanshawe DB","1942","06","19","Southern America","Guyana",NA,"Mazaruni Station.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430562",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430562","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066376",NA,NA,NA
"453","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430563","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Schomburgk RH",NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430563",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430563","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066375",NA,NA,NA
"454","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430564","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Donselaar J van; Donselaar- Bokkel Huinink WAE van","1958","11","15","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430564 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430564",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430564","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066374",NA,NA,NA
"455","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430565","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Lanjouw J; Lindeman JC","1949","01","10","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430565 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430565",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066373",NA,NA,NA
"456","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430566","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Krukoff BA","1936","01","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430566",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430566","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066371",NA,NA,NA
"457","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430568","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Ducke A","1920","01","02","Southern America","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430568",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430568","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066372",NA,NA,NA
"458","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430570","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1911","07","05","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430570",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430570","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066260",NA,NA,NA
"459","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430571","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1911","07","05","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430571",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430571","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066261",NA,NA,NA
"460","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430572","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1968","03","21","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430572",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430572","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066262",NA,NA,NA
"461","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430573","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Maguire B; et al.","1963","09","13","Southern America","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430573 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430573",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430573","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066264",NA,NA,NA
"462","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430574","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Krukoff BA","1931","12","01","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430574",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430574",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066265",NA,NA,NA
"463","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430576","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Duarte AP","1959","09","02","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430576",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430576","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066266",NA,NA,NA
"464","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430567","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Krukoff BA","1933","08","13","Southern America","Brazil","Acre",NA,"-69","-9.333333","-69.0","-9.333333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430567",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430567",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066370",NA,NA,NA
"465","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430579","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense","Clarke HD","1996","09","26","Southern America","Guyana","Potaro-Siparuni","Guyana. Region: Potaro-Siparuni. Iwokrama International Rainforest Reserve; Iwokrama Mts., summit of unnamed peak.","-58.812778","4.31","-58.812778","4.31",NA,NA,"Dense forest on brown sand, with Aspidosperma, Moronobea & Scheelea.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430579 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430579",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430579","Berg CC",NA,NA,NA,NA,NA,"2000","05","01","Magnoliopsidae","U 0254227",NA,NA,NA
"466","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430580","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1921","11","24","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430580",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430580","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066256",NA,NA,NA
"467","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430581","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1921","05","10","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430581",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430581","Berg CC",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066255",NA,NA,NA
"468","2020-02-08 10:22:19-03","NBC","NL-BOTANY","U.1430582","PreservedSpecimen","Plantae","Moraceae","Brosimum","guianense","Brosimum guianense",NA,"1921","11","22","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1430582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1430582",NA,"Rosales","(Aubl.) Huber",NA,NA,"NL-U1430582","Berg CC",NA,NA,NA,NA,NA,"1967","08","01","Magnoliopsidae","U 0066254",NA,NA,NA
