"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount"
"41","2021-01-10 20:42:43-03","INPA","INPA","138394","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","6760","1986","03","12","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, Canteiro de obras da Usina Hidrelétrica de Balbina, a montante da barragem. Linha D-01, margem direita do Rio Uatumã","-60","-1.333333",NA,NA,"INPA0138394","INPA0138394 INPA0138394_e INPA0138394_n INPA0138394_ni",NA,NA,NA,NA,"2008","09","-60","-1.333333","20",NA,NA,NA,NA,NA,NA
"42","2021-01-10 20:42:43-03","INPA","INPA","138394","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","6760","1986","03","12","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, Canteiro de obras da Usina Hidrelétrica de Balbina, a montante da barragem. Linha D-01, margem direita do Rio Uatumã","-60","-1.333333",NA,NA,"INPA0138394","INPA0138394 INPA0138394_e INPA0138394_n INPA0138394_ni",NA,NA,NA,NA,"2008","09","-60","-1.333333","20",NA,NA,NA,NA,NA,NA
"43","2021-01-10 20:42:43-03","INPA","INPA","140956","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","7569","1986","07","14","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da UHE de Balbina, Canteiro de obras da Usina Hidrelétrica de Balbina, Próximo a estação de tratamento de água.","-59.473414","-1.915556",NA,NA,"INPA0140956","INPA0140956 INPA0140956_e INPA0140956_e1",NA,NA,NA,NA,"2008","09","-59.473414","-1.915556",NA,NA,NA,NA,NA,NA,NA
"44","2021-01-10 20:42:43-03","INPA","INPA","140956","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ferreira, CAC","7569","1986","07","14","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de obras da UHE de Balbina, Canteiro de obras da Usina Hidrelétrica de Balbina, Próximo a estação de tratamento de água.","-59.473414","-1.915556",NA,NA,"INPA0140956","INPA0140956 INPA0140956_e INPA0140956_e1",NA,NA,NA,NA,"2008","09","-59.473414","-1.915556",NA,NA,NA,NA,NA,NA,NA
"45","2021-01-10 20:42:43-03","INPA","INPA","152738","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ramos, JF","179a","1986","08","12","Southern America","Brasil","Amazonas","Presidente Figueiredo","Balbina 193 km de Manaus, Balbina 193 Km de Manaus.","-59.5","-1.833333",NA,NA,"INPA0152738","INPA0152738 INPA0152738_e INPA0152738_e1",NA,NA,NA,NA,"2008","09","-59.5","-1.833333",NA,NA,NA,NA,NA,NA,NA
"46","2021-01-10 20:42:43-03","INPA","INPA","16005","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ducke, A","JB23642","1929","09","26","Southern America","Brasil","Amazonas","Manaus","Cachoeira do Mindú, Arredores da Cach. do Mindú.","-60.016667","-3.083333",NA,NA,"INPA0016005","INPA0016005 INPA0016005_e INPA0016005_e1",NA,NA,NA,NA,"2008","09","-60.016667","-3.083333",NA,NA,NA,NA,NA,NA,NA
"47","2020-08-31 08:53:37-03","INPA","INPA","17029","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","7724","1966","04","27","Southern America","Brasil","Amazonas","Manaus","Cachoeira Alta do Tarumã, Cachoeira Baixa do Tarumã.","-60.096261","-2.874326",NA,NA,"INPA0017029","INPA0017029 INPA0017029_e INPA0017029_e1",NA,NA,NA,NA,"2008","09","-60.096261","-2.874326",NA,NA,NA,NA,NA,NA,NA
"48","2021-01-10 20:42:43-03","INPA","INPA","17029","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","7724","1966","04","27","Southern America","Brasil","Amazonas","Manaus","Cachoeira Alta do Tarumã, Cachoeira Baixa do Tarumã.","-60.096261","-2.874326",NA,NA,"INPA0017029","INPA0017029 INPA0017029_e INPA0017029_e1",NA,NA,NA,NA,"2008","09","-60.096261","-2.874326",NA,NA,NA,NA,NA,NA,NA
"49","2021-01-10 20:42:43-03","INPA","INPA","180058","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Assunção, PACL","54","1994","09","09","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Barro Branco, a jusante da piscina.","-59.966667","-2.883333",NA,NA,"INPA0180058","INPA0180058 INPA0180058_e",NA,NA,NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"50","2021-01-10 20:42:43-03","INPA","INPA","180059","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Assunção, PACL","89","1994","11","24","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará, próximo ao acampamento.","-59.966667","-2.883333",NA,NA,"INPA0180059","INPA0180059 INPA0180059_e",NA,NA,NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"51","2021-01-10 20:42:43-03","INPA","INPA","185009","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA","Vicentini, A","1093","1995","10","19","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.","-59.966667","-2.883333",NA,NA,"INPA0185009","INPA0185009 INPA0185009_e",NA,NA,NA,NA,"2013","10","-59.966667","-2.883333","06",NA,NA,NA,NA,NA,NA
"52","2021-01-10 20:42:43-03","INPA","INPA","191906","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Souza, MAD de","478","1997","12","02","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"INPA0191906","INPA0191906 INPA0191906_e",NA,NA,NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"53","2021-01-10 20:42:43-03","INPA","INPA","216672","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Castilho, CV de","295","2001","11","07","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O8, km 1.5.","-59.966667","-2.883333",NA,NA,"INPA0216672","INPA0216672_e","49","49",NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"54","2021-01-10 20:42:43-03","INPA","INPA","216721","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Castilho, CV de","INPA216721","2003","05","15","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Rodovia Manaus-Itacoatiara, km 26. Trilha L-O8, km 3.5.","-59.966667","-2.883333",NA,NA,"INPA0216721","INPA0216721 INPA0216721_e","56","56",NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"55","2021-01-10 20:42:43-03","INPA","INPA","27833","Carpo","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","8665","1969","12","22","Southern America","Brasil","Amazonas","Manaus","Parque 10., Parque 10","-60.016667","-3.066667",NA,NA,"INPA0027833","INPA0027833 INPA0027833_e",NA,NA,NA,NA,"2008","09","-60.016667","-3.066667",NA,NA,NA,NA,NA,NA,NA
"56","2021-01-10 20:42:43-03","INPA","INPA","27833","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Rodrigues, WA","8665","1969","12","22","Southern America","Brasil","Amazonas","Manaus","Parque 10., Parque 10","-60.016667","-3.066667",NA,NA,"INPA0027833","INPA0027833 INPA0027833_e",NA,NA,NA,NA,"2008","09","-60.016667","-3.066667",NA,NA,NA,NA,NA,NA,NA
"57","2021-01-10 20:42:43-03","INPA","INPA","6010","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Coêlho, LF","INPA6010","1957","11","30","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Acampamento Fitopatologia 114.","-59.966667","-2.883333",NA,NA,"INPA0006010","INPA0006010 INPA0006010_e INPA0006010_e1",NA,NA,NA,NA,"2008","09","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"58","2021-01-10 20:42:43-03","INPA","INPA","288434","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Demarchi, LO","Demarchi, LO","1279","2018","08","10","Southern America","Brasil","Amazonas","São Sebastião do Uatumã","RDS Uatumã, Parcelas do PELD-MAUA e arredores","-59.218333","-2.191944",NA,NA,"INPA0288434",NA,"40","40",NA,NA,"2020",NA,"-59.218333","-2.191944",NA,NA,NA,NA,NA,NA,NA
"59","2020-08-31 08:53:37-03","INPA","INPA","16007","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Y.-Y.Huang & Prance","Mori, SA; Huang, YY","Ducke, A","RB23641","1929","10","17","Southern America","Brasil","Amazonas","Manaus","Tarumã, Cachoeira, Cachoeira do rio Tarumã-Mirim. Mata da beira inundável.","-60.334167","-3.206944",NA,NA,"INPA0016007","INPA0016007",NA,NA,NA,NA,"2008","09","-60.334167","-3.206944",NA,NA,NA,NA,"isotype",NA,NA
"60","2020-08-31 08:53:37-03","INPA","INPA","224533","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Mori, SA","Mori, SA","27286","2008","09","02","Southern America","Brasil","Amazonas","Manaus","Reserva Ducke, Km 26 on the road to Itacoatiara. Terra firme forest.","-59.958889","-2.963889",NA,NA,"INPA0224533","INPA0224533 INPA0224533_e",NA,NA,NA,NA,"2008","09","-59.958889","-2.963889","02",NA,NA,NA,NA,NA,NA
"61","2020-08-31 08:53:37-03","INPA","INPA","272864","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Costa, FM","Costa, FM","2190","2016","02","07","Southern America","Brasil","Amazonas","Presidente Figueiredo","Vila de Balbina., Trilha da Sussuarana.","-59.4115","-1.90635",NA,NA,"INPA0272864",NA,NA,NA,NA,NA,"2016","02","-59.4115","-1.90635","07",NA,NA,NA,NA,NA,NA
"62","2021-01-10 20:42:43-03","INPA","INPA","5541","S","Plantae","Dicotyledon Asterids","Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Prance, GT","Albuquerque, BWP de","INPA5541","1957","04","09","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke, A.706.","-59.966667","-2.883333",NA,NA,"INPA0005541","INPA0005541 INPA0005541_e",NA,NA,NA,NA,"1973",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.","Huang, Ya Y.","C. A. Cid Ferreira","6681","1986","3","9","South America - Neotropics","Brazil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hildreletrica de Balbina, a 8 km a montante da barragem. Linha S-04","-59.5","-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.","Huang, Y. Y.","C. A. Cid Ferreira & et al.","6760","1986","3","12","South America - Neotropics","Brazil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidreletrica de Balbina. Linha D-01, margem dir. do rio Uatuma","-59.5","-1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","1693022","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"A. Ducke","18","1935","8","24","South America - Neotropics","Brazil","Amazonas","Manaus","Estrada do Aleixo","-60.0250015258789","-3.10193991661072",NA,NA,"US01890526","US01890526_01 US01890526_02",NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","3181935","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"C. A. Cid Ferreira","6681","1986","3","9","South America - Neotropics","Brazil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, a 8km a montante da barragem, margem direita, ára a ser inundada. Linha S-04","-60.0250015258789","-2.03444004058838",NA,NA,"US01890523","US01890523_01 US01890523_02",NA,NA,"229398","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","3181934","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"C. A. Cid Ferreira & et al.","6760","1986","3","12","South America - Neotropics","Brazil","Amazonas","Presidente Figueiredo","Canteiro de obras da Hidrelétrica de Balbina, a montante da barragem. Lina D-01, margem dir. do rio Uatumã","-60.0250015258789","-2.03444004058838",NA,NA,"US01890524","US01890524_01 US01890524_02",NA,NA,"229398","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","1907056","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"A. Ducke","18/II","1945","9","4","South America - Neotropics","Brazil","Amazonas","Manaus","Estrada do Aleixo","-60.0250015258789","-3.10193991661072",NA,NA,"US01890525","US01890525_01 US01890525_02",NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","1433301","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"E. P. Killip & A. C. Smith","30127","1929","10","17","South America - Neotropics","Brazil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,"US01890528","US01890528_01 US01890528_02","25",NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"70","2020-09-12 05:00:02-03","US","US","1574357","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A. Mori et al.",NA,"A. Ducke","s.n.","1932","12","13","South America - Neotropics","Brazil","Amazonas","Manaus","Loco Estrada da Reiz","-60.0250015258789","-3.10193991661072",NA,NA,"US01890527","US01890527_01 US01890527_02",NA,NA,"138090","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"71","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"A. Ducke","18 (II)",NA,NA,NA,"South America - Neotropics","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"72","2020-09-12 05:00:02-03","US","US","1516475","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"A. Ducke","23641","1930","11",NA,"South America - Neotropics","Brazil","Amazonas",NA,"Manaos.",NA,NA,NA,NA,"US00117493","US00117493_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"Isotype",NA,"1"
"73","2020-09-12 05:00:02-03","US","US","1516476","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia ovatifolia","Ducke ex R. Knuth in Engl.",NA,"A. Ducke","23642","1929","9","26","South America - Neotropics","Brazil","Amazonas",NA,"Manaos, Cachoeira do Mindu.",NA,NA,NA,NA,"US00117494","US00117494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"ovatifolia","Isotype",NA,"1"
"74","2020-09-12 05:00:02-03","US","US","1516476","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia ovatifolia","Ducke ex R. Knuth in Engl.",NA,"A. Ducke","23642","1929","9","26","South America - Neotropics","Brazil","Amazonas",NA,"Manaos, Cachoeira do Mindu.",NA,NA,NA,NA,"US00117494","US00117494_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"ovatifolia","Isotype",NA,"1"
"75","2014-08-26 18:21:19-03","FSL","HFSL","5308","S","Plantae",NA,NA,"Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori et al.","Mori, S.A.; Huangs, Y.-.T.","Ferreira, C.A.C.; Oliveira, J.G. de; Lima, R.P. de & Coêlho, J.","6681","1986","03","09","Southern America","Brasil","Amazonas","Presidente Figueiredo","Canteiro de Obra da Usina Hidrelétrica de Balbina, Canteiro de obras da Hidrelétrica de Balbina, a 8 Km a montante da barragem, margem direita. Mata de terra firme, solo arenoso, área a ser inundada. Linha S-04.","-60","-1",NA,"Árvore de 40 m x 45 cm de diâmetro. Frutos maturos de cor marrom. FRUTOS SEPARADOS. Carpoteca. ; DE",NA,NA,NA,NA,NA,NA,"2008","09","-60","-1",NA,NA,NA,NA,NA,NA,NA
"76","2019-03-15 12:36:15-03","F","FMNH-SEEDPLANTS","V0172439F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia",NA,NA,"A. Ducke","78","1932","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0172439F","V0172439F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"77","2019-03-15 12:37:51-03","F","FMNH-SEEDPLANTS","V0172440F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia",NA,NA,"A. Ducke","78","1932","6",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0172440F","V0172440F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"78","2019-03-15 12:50:58-03","F","FMNH-SEEDPLANTS","V0172441F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia",NA,NA,"A. Ducke","18","1935","8","24","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0172441F","V0172441F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"79","2019-03-15 12:52:04-03","F","FMNH-SEEDPLANTS","V0172442F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia",NA,NA,"E. P. Killip","30127","1929","10","17","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0172442F","V0172442F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"80","2009-11-26 13:51:31-02","INPA","INPAW","8907","S","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","A.A. Loureiro","Silva, F.R. da","104","1982","12","11",NA,"Brasil","Amazonas","Presidente Figueiredo",NA,"-60.025","-2.03444",NA,NA,NA,NA,NA,NA,"229398","auto","1984","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"81","2009-11-26 13:51:15-02","INPA","INPAW","677","S","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke",NA,"Ferreira, E.","143/57","1957","10","15",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.10194",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2009-11-26 13:51:15-02","INPA","INPAW","8906","S","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","A.A. Loureiro","Silva, F.R. da","102","1982","12","11",NA,"Brasil","Amazonas","Presidente Figueiredo",NA,"-60.025","-2.03444",NA,NA,NA,NA,NA,NA,"229398","auto","1984","01",NA,NA,"01",NA,NA,NA,NA,NA,NA
"83","2020-01-31 10:38:42-03","IFAM","EAFM","1844","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Gurgel-Silva, E.","Gurgel-Silva, E.; Costa, S.B.; Lima, A.S. & Dantas, F.M.","24","2010","08","07",NA,"Brasil","Amazonas","Manaus","IFAM, Campus Manaus-Zona Leste, Floresta de borda do IFAM.","-60.0250015258789","-3.10193991661072",NA,"; HABITAT: Baixio.; DESC: Árvore; 15 m; folhas alternas e coreáceas e com pecíolo engrossado; margem revoluta; frutos tabulares, encontrando-se sem sementes; pedúculo floral alongado.",NA,NA,NA,NA,"138090","auto","2010","08",NA,NA,"07",NA,NA,NA,NA,NA,NA
"84","2018-12-04 20:28:09-02","UNIR","RON","3","S","Plantae","Angiosperma","Ericales","Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","Pereira, EC","Frigeri, RBC","2","2010","03","24","Southern America","Brasil","Rondônia","Itapuã do Oeste","Flona do Jamari, Picada 7. Floresta Ombrofila, terra firme. Solo argiloso, arenoso","-63.003889","-9.393611",NA,"Arv. 17mts alt., DAP 3,08m. Casca com aparência estriada e desprendimento em placas. Pilosidade verde nos ramos, folha com consistência coriácea. Arv. n°318 (AMATA)","RON00000003","RON00000003",NA,NA,NA,NA,"2010","03","-63.003889","-9.393611","24",NA,NA,NA,NA,NA,NA
"85","2020-02-20 10:39:50-03","IBt","SP","299059A","S","Plantae",NA,NA,"Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Ya Y.Huang & Prance","Mori, SA","Assunção, PACL","89","1994","11","24",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Igarapé do Acará","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"86","2020-02-20 10:39:50-03","IBt","SP","341913","S","Plantae",NA,NA,"Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Ya Y.Huang & Prance","Mori, SA","Vicentini, A; Pereira, EC","1093","1995","10","19",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26. Igarapé do Acará","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"87","2020-02-20 10:39:50-03","IBt","SP","342157","S","Plantae",NA,NA,"Lecythidaceae","Allantoma","integrifolia","Allantoma integrifolia","(Ducke) S.A.Mori, Ya Y.Huang & Prance","Mori, SA","Souza, MAD; et al.","478","1997","12","02",NA,"Brasil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, Km 26","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA
"88","2014-09-23 10:58:11-03","G","G","G00369164","S","Plantae",NA,NA,"Lecythidaceae","Cariniana","integrifolia","Cariniana integrifolia","Ducke","?","Ducke, A.","23642","1929","09","26","AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00369164",NA,NA,NA,NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,NA,"ISOTYPUS of Cariniana integrifolia var. ovatifolia R. Knuth",NA,NA
