"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus","previousCatalogNumber"
"48","2020-12-11 11:36:40-03","UFMG","BHCB","40306","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Rio Acima",NA,"-43.7893981933594","-20.0874996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13827","auto",NA,NA,NA,NA,NA
"49","2020-12-11 11:36:40-03","UFMG","BHCB","131319","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Viana, PL; Mota, NFO","4307","2009","05","10","Southern America","Brasil","Minas Gerais","Rio Acima","Condomínio Tangará","-43.7893981933594","-20.0874996185303",NA,"Erva rupícola em paredão rochoso úmido a beira do riacho. Flores brancas.",NA,NA,NA,"900","900",NA,NA,"2012","02",NA,"13827","auto",NA,NA,NA,NA,NA
"50","2020-12-11 11:36:40-03","UFMG","BHCB","105362","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Mota, RC da","3340","2007","02","01","Southern America","Brasil","Minas Gerais","Mariana","Mina de Alegria","-43.4160995483398","-20.377799987793",NA,"Erva terrestre, corola branca; Entrada de gruta","BHCB021002",NA,NA,NA,NA,NA,NA,"2015","01","06","33524","auto",NA,NA,NA,NA,NA
"51","2020-12-11 11:36:40-03","UFMG","BHCB","62695","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Ule, EHG","2666",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"52","2020-01-17 04:33:00-03","MO","MOBOT","100557211","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. van der Werff|Rocío Rojas|Luis Valenzuela G.|Gerry Shareva M.|Ricardo Apanú|Alcides Roca|Augusto Reyes Barrantes","van der Werff 24687","2012","10","29","South America","Peru","Amazonas",NA,"Chiriaco, slope of Cerro Tayu.","-78.3686111","-5.2655556",NA,NA,NA,NA,"R. Rojas (HOXA)","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"587","8",NA,NA,NA
"53","2020-01-17 04:33:00-03","MO","MOBOT","100557214","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. van der Werff|Rocío Rojas|Luis Valenzuela G.|Gerry Shareva M.|Ricardo Apanú|Alcides Roca|Augusto Reyes Barrantes","van der Werff 24689","2012","10","29","South America","Peru","Amazonas",NA,"Chiriaco, slope of Cerro Tayu.","-78.3686111","-5.2655556",NA,NA,NA,NA,"R. Rojas (HOXA)","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"587","3",NA,NA,NA
"54","2009-07-01 10:29:00-03","MO","MOBOT","1221453","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Camilo Díaz S.|et al.","Díaz Santibáñez 8027","1996","8","28","South America","Peru","Amazonas","Bagua","Dtto. Imaza. Comunidad Aguaruna de Wanás (Km 92 Carretera Bagua-Imacita): Cerros Chinim. Bordes Quebrada rocosa. Ambas márgenes.","-78.36","-5.27",NA,NA,NA,NA,"L.E. Skog (US)","650.00000000","750.00000000",NA,NA,NA,NA,NA,NA,NA,"266","1",NA,NA,NA
"55","2012-04-20 05:09:00-03","MO","MOBOT","1238687","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Rocío Rojas|et al.","Rojas Gonzáles 372","1997","10","21","South America","Peru","Amazonas","Bagua","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque denominado Campau con vegetación de 1.5 m de alto, suelo arenoso.","-78.36861","-5.26555",NA,NA,NA,NA,"L.E. Skog (US)","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"56","2012-04-20 05:09:00-03","MO","MOBOT","1238774","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Rocío Rojas|et al.","Rojas Gonzáles 459","1997","10","23","South America","Peru","Amazonas","Bagua","Dtto. Imaza, Tayu Mujaji. Comunidad de Wawas. Bosque primario.","-78.36138","-5.25694",NA,NA,NA,NA,"L.E. Skog (US)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"57","2017-10-25 05:23:00-02","MO","MOBOT","1432654","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1042","1996","6","14","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, sobre roca arenisca y abundante material org|4nico, campau.","-78.31666","-4.91666",NA,NA,NA,NA,"L.E. Skog (US)","700.00000000","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"58","2011-03-22 21:19:00-03","MO","MOBOT","2362132","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Benjamin Øllgaard|et al.","Øllgaard 99232","1991","10","21","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Miazi, juntion Río Chumbiriatza to Río Nangaritza. Montane and riverside forest, riverbanks, ridgetop forest, calcareous rocksus rocks.","-78.66666","-4.31666",NA,NA,NA,NA,"L.E. Skog US)","950.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-05-28 10:50:00-03","MO","MOBOT","2364086","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","John L. Clark","Clark 8160","2003","5","30","South America","Ecuador","Zamora-Chinchipe","Palanda","Parroquia: Valladolid. Southern slopes of the Cordillera de Sabanilla (headwaters of Río Chinchipe). Tapichalaca Reserve (Fundación Jocotoco). Trail/old road to Valladolid via Quebrada Honda. Cloud forest","-79.1166667","-4.4833333",NA,NA,NA,NA,"Clark, J.L.","1900.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","3055363","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Lyman B. Smith","Smith 15062","1965","3","7","South America","Brazil","Distrito Federal",NA,"Gama. Wet cliffs by Rio Gama.","-48.13333","-16",NA,NA,NA,NA,"Richard A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2015-08-10 05:49:00-03","MO","MOBOT","3055571","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Amaro Macedo","Macedo 2857","1951",NA,NA,"South America","Brazil","Minas Gerais",NA,"Ouro Preto. Cachoeira das Andorinhas. Abeira corrego. Brancas.",NA,NA,NA,NA,NA,NA,"Richard A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2011-06-08 11:53:00-03","MO","MOBOT","3055786","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","José Schunke V.","Schunke Vigo 5311","1972","3","24","South America","Peru","Huánuco","Leoncio Prado","Rupa Rupa. Camino al Caserío de San Andres (Río Rondos).",NA,NA,NA,NA,NA,NA,"L.E. Skog","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2009-07-27 09:32:00-03","MO","MOBOT","3073093","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Auguste F.M. Glaziou","Glaziou 20431","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","489084","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Wendell H. Camp|et al.","Camp E-4954","1945","8","20","South America","Ecuador","Zamora-Chinchipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2591.00000000","2896.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","495859","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","Walter A. Palacios|I. Vargas|Galarza, César|Romero, J.","Palacios Cuenca 8590","1991","10","21","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Miazi. Detrás Campamento Militar. Bosque nublado con árboles pobremente cubiertos de hepáticas. Estrato del bosque 35 m de altura.","-78.7","-4.26666",NA,NA,NA,NA,"L.E. Skog (US)","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,"91-89","8",NA,NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","781161","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","James C. Solomon","Solomon 9285","1983","1","15","South America","Bolivia","La Paz","Nor Yungas","13.7 km NW of San Pedro on road through Incahuara-Mejillones and along trail to 12 de Octubre. Mixture of moist forest with little disturbance and small fields.","-67.61666","-15.96666",NA,NA,NA,NA,"L.E. Skog (US)","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-9","2",NA,NA,NA
"67","2019-06-10 10:10:52-03","FZB-BH","BHZB","10973","S","Plantae",NA,NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,"Ferreira Junior, C.A.","1587","2015","11","25",NA,"Brasil","MG","Rio Acima","Rererência:Ponte sobre Rio das Velhas","-43.7893981933594","-20.0874996185303",NA,"Crescendo em barranco, doação de duplicata para Herbario UEC em março de 2016.",NA,NA,"A.V. , Scatigna",NA,NA,NA,NA,"2016","03","28","13827","auto",NA,NA,NA,NA,NA
"68","2020-09-12 05:00:02-03","US","US","3441545","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","R. Vásquez","27612","2002","2","17","South America - Neotropics","Peru","Amazonas",NA,"Amazonas: Bagua District. Imaza. Tayu Mujaji","-78.3686","-5.2656",NA,NA,"US00909778","US00909778_01","Skog, L. E.","900","1030",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"69","2020-09-12 05:00:02-03","US","US","2056784","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","W. R. Philipson","2313","1950","2","1","South America - Neotropics","Colombia","Meta",NA,"Sierra de la Macarena, northern escarpment",NA,NA,NA,NA,"US00078333",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"70","2020-09-12 05:00:02-03","US","US","2216673","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","W. H. Camp & F. Prieto","E- 4954","1945","8","20","South America - Neotropics","Ecuador","Santiago-Zamora",NA,"(Oriente), between Tambo Consuelo and Tambo Serro Negro",NA,NA,NA,NA,"US00325035",NA,NA,"2591","2896",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"71","2020-09-12 05:00:02-03","US","US","3531688","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. L. Clark, J. R. Bennett, L. A. Bohs & N. Leon","9050","2005","4","3","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Palanda. Parroquia: Valladolid. Southern slopes of the Cordillera de Sabanilla (headwaters of Río Chinchipe). Tapichalaca Reserve (Fundación Jocotoco). Sendero to Quebrada Honda.","-79.1294","-4.4861",NA,NA,"US00910076","US00910076_01","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","2550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"72","2020-09-12 05:00:02-03","US","US","1399320","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","O. Buchtien","1338","1927","5","5","South America - Neotropics","Bolivia","La Paz",NA,"Mapiri region, San Carlos","-68.18","-15.4",NA,NA,"US00078326","US00078326_01",NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"73","2020-09-12 05:00:02-03","US","US","3532336","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. L. Clark & F. Mendoza","8160","2003","5","30","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Palanda. Parroquia: Valladolid. Southern slopes of the Cordillera de Sabanilla (headwaters of Río Chinchipe). Tapichalaca Reserve (Fundación Jocotoco). Trail/old road to Valladolid via Quebrada Honda.","-79.1158","-4.4689",NA,NA,"US00910253",NA,"Clark, J. L., (UNA), University of Alabama (UNITED STATES)","1900","2200",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"74","2020-09-12 05:00:02-03","US","US","3703716","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. L. Clark","12437","2011","6","1","South America - Neotropics","Ecuador","Zamora-Chinchipe","Canton","Palanda, Parroquia, Valladolid Reserva Biologica Tapichalaca, Fundacion de Conservacipon Jocotoco, Sendero El Paramo, towards plane wreckage.","-79.1319","-4.4958",NA,NA,"US01927301",NA,NA,"2469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"75","2020-09-12 05:00:02-03","US","US","2025081","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. A. Allard","21646","1949",NA,NA,"South America - Neotropics","Peru","San Martín",NA,"East of Tingo Maria near 21634",NA,NA,NA,NA,"US00078340","US00078340_01",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"76","2020-09-12 05:00:02-03","US","US","1987870","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","C. Vargas C.","7346","1948","7",NA,"South America - Neotropics","Peru","Cusco",NA,"Prov. Paucartambo; Sta. Isabel, Consuelo",NA,NA,NA,NA,"US00078339",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"77","2020-09-12 05:00:02-03","US","US","1571405","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","F. W. Pennell","5491","1922","5",NA,"South America - Neotropics","Colombia","Cauca",NA,"W Andes of Popayan",NA,NA,NA,NA,"US00078337",NA,NA,"1500","1800",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"78","2020-09-12 05:00:02-03","US","US","2755246","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. S. Irwin, H. Maxwell & D. C. Wasshausen","19470","1968","2","3","South America - Neotropics","Brazil","Distrito Federal",NA,"Parque Municipal do Gama, about 25 km W of Brasilia",NA,NA,NA,NA,"US00078329","US00078329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"79","2020-09-12 05:00:02-03","US","US","2563224","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. S. Irwin, J. W. Grear, R. Souza & M. R. Santos","14055","1966","3","18","South America - Neotropics","Brazil","Distrito Federal",NA,"Corrego Alogado, Parque Municipal do Gama, about 3 km SW of Brasilia, D.F.",NA,NA,NA,NA,"US00078328","US00078328_01",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"80","2020-09-12 05:00:02-03","US","US","3370517","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","R. Rojas, A. Peña, R. Apanu & J. Anag","372","1997","10","21","South America - Neotropics","Peru","Amazonas",NA,"Prov. Bagua, Dtto. Imaza; Tayu Mujaji, comunidad de Wawas","-78.3686","-5.2656",NA,NA,"US00608661","US00608661_01","Skog, L. E.","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"81","2020-09-12 05:00:02-03","US","US","1142415","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","E. P. Killip","7800","1922","6","29","South America - Neotropics","Colombia","Cauca",NA,"Near Rio San Joaquin",NA,NA,NA,NA,"US00078335",NA,NA,"1100","1300",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"82","2020-09-12 05:00:02-03","US","US","2791757","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. Schunke Vigo","5311","1972","3","24","South America - Neotropics","Peru","Huánuco",NA,"Prov. Leoncio Prado; Camino al Caserio de San Andres (Rio Rondos)",NA,NA,NA,NA,"US00078341",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"83","2020-09-12 05:00:02-03","US","US","2045688","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","R. Scolnik","921","1948","7","23","South America - Neotropics","Peru","Cusco",NA,"Keros, valley de Cosnipata",NA,NA,NA,NA,"US00078338","US00078338_01",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"84","2020-09-12 05:00:02-03","US","US","2025974","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. M. Idrobo","539","1950","8","29","South America - Neotropics","Colombia","Meta",NA,"San Juan de Arama, Cuchilla del Neme",NA,NA,NA,NA,"US00078334",NA,NA,"500","600",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"85","2020-09-12 05:00:02-03","US","US","1142448","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","E. P. Killip","7946","1922","7","1","South America - Neotropics","Colombia","Cauca",NA,NA,NA,NA,NA,NA,"US00078336","US00078336_01",NA,"2000","2200",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"86","2020-09-12 05:00:02-03","US","US","3410838","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","E. Rodriguez, P. Atamain, E. Chavez-Agkuash & W. Atamain","1042","1996","6","14","South America - Neotropics","Peru","Amazonas",NA,"Bagua District, Distrito Imaza, comunidad Aguaruna de Putuim","-78.32","-4.92",NA,NA,"US00661715",NA,"Skog, L. E.","700","780",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"87","2020-09-12 05:00:02-03","US","US","1134168","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","O. Buchtien","2006","1907","7","25","South America - Neotropics","Bolivia","La Paz",NA,"Mapiri region, San Carlos","-68.18","-15.4",NA,NA,"US00078327",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"88","2020-09-12 05:00:02-03","US","US","3492853","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","A. Fuentes, R. Cuevas, E. Cuevas & H. Pariamo","7830","2005","5","2","South America - Neotropics","Bolivia","La Paz",NA,"La Paz: Muñecas. Calzada, pasando el rio y subiendo por ladera","-68.5058","-15.1553",NA,NA,"US00817985",NA,"Skog, L. E.","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"89","2020-09-12 05:00:02-03","US","US","3252159","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","W. Palacios, C. Galarza, I. Vargas & J. Romero","8590","1991","10","21","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Nangaritza Canton, Miazi",NA,NA,NA,NA,"US00453813","US00453813_01","Clark, J. L., (UNA), University of Alabama (UNITED STATES)","900","1000",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"90","2020-09-12 05:00:02-03","US","US","2055647","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","A. Macedo","2857","1951","1","5","South America - Neotropics","Brazil","Minas Gerais",NA,"Cachoeira das Andoriubes",NA,NA,NA,NA,"US00078332","US00078332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"91","2020-09-12 05:00:02-03","US","US","3521171","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","R. E. Schultes & I. Cabrera","13387","1951","8","4","South America - Neotropics","Colombia","Vaupés",NA,"Río Kananarí: Cerro Isibukuri. Piedra de arenisca.",NA,NA,NA,NA,"US00909954",NA,"Skog, L. E.","250","700",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"92","2020-09-12 05:00:02-03","US","US","2534265","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","L. B. Smith","15062","1965","3","7","South America - Neotropics","Brazil","Distrito Federal",NA,"By Rio Gama, Gama","-48.13","-16",NA,NA,"US00078331","US00078331_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"93","2020-09-12 05:00:02-03","US","US","2563157","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","H. S. Irwin, R. Souza & R. R. Santos","10247","1965","11","12","South America - Neotropics","Brazil","Distrito Federal",NA,"Parque Municipal do Gama, D.F.",NA,NA,NA,NA,"US00078330","US00078330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"94","2020-09-12 05:00:02-03","US","US","3703674","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. L. Clark","12394","2011","6","1","South America - Neotropics","Ecuador","Zamora-Chinchipe","Canton","Palanda, Parroquia, Valladolid Reserva Biologica Tapichalaca, Fundacion de Conservacipon Jocotoco, Sendero Las Pavas, from main highway to bus stop.","-79.1319","-4.4958",NA,NA,"US01927302",NA,NA,"2469",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"95","2020-09-12 05:00:02-03","US","US","3531679","PreservedSpecimen","Plantae",NA,"Scrophulariales","Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis","Hiern","J. L. Clark, J. R. Bennett, L. A. Bohs & N. Leon","9070","2005","4","5","South America - Neotropics","Ecuador","Zamora-Chinchipe",NA,"Road Loja-Zamora. Parque Nacional Podocarpus. Centro de Educacion Ambiental Arcoiris. Trail to Río San Francisco.","-79.0928","-3.9889",NA,NA,"US00910085",NA,"Clark, J. L., (UNA), University of Alabama (UNITED STATES)","2050","2200",NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"96","2019-09-04 18:30:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,"J. E. B. Warming",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA
"97","2019-06-11 13:51:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,"R. B. Foster","4517 B","1981","7","22","South America","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4517 B",NA,"Dicotyledoneae",NA,NA
"98","2015-03-13 19:08:58-03","F","FMNH-SEEDPLANTS","V0258896F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,"V0258896F","V0258896F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"99","2015-03-13 19:08:58-03","F","FMNH-SEEDPLANTS","V0258897F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0258897F","V0258897F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"100","2015-03-13 19:08:58-03","F","FMNH-SEEDPLANTS","V0258898F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Gesneriaceae","Anetanthus","gracilis","Anetanthus gracilis",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0258898F","V0258898F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
