"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","infraspecificEpithet","class","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","eventTime"
"218","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525706","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Vidal, J.",NA,"1953","10","1","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"P05525706","P05525706_01","Praia do Leblon","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525706' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","29946","auto",NA,NA,NA,"IV 101",NA,NA,NA,NA
"219","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525693","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Pabst, G.|Pereira 6634, E.",NA,"1961","10","31","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"P05525693","P05525693_01","pr. caminho pr. Gruta do Segredo","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525693' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","50525","auto",NA,NA,NA,"6460",NA,NA,NA,NA
"220","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525680","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1966","5","1","Brasil","Paraná","São Carlos do Ivaí","-52.4757995605469","-23.315299987793",NA,NA,NA,NA,"P05525680","P05525680_01","Rio Ivai","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525680' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","17334","auto",NA,NA,NA,"14340",NA,NA,NA,NA
"221","2015-09-05 11:02:28-03","MNHN","RECOLNAT_MNHN_P","P05525679","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1969","10","8","Brasil","Paraná","Ivaí","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"P05525679","P05525679_01","Rio Palmital","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525679' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","21096","auto",NA,NA,NA,"22367",NA,NA,NA,NA
"222","2015-09-05 11:02:28-03","MNHN","RECOLNAT_MNHN_P","P05525678","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.",NA,"1973","11","1","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"P05525678","P05525678_01","Rio Palmital. Orla do brejo.","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525678' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","13536","auto",NA,NA,NA,"32808",NA,NA,NA,NA
"223","2015-09-05 11:02:29-03","MNHN","RECOLNAT_MNHN_P","P05525697","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Pedersen, T.M.",NA,"1979","11","30","Brasil","Rio Grande do Sul","Pedro Osório","-52.823299407959","-31.864200592041",NA,NA,NA,NA,"P05525697","P05525697_01","Rio Piratini","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525697' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","30944","auto",NA,NA,NA,"12582",NA,NA,NA,NA
"224","2015-09-05 11:03:12-03","MNHN","RECOLNAT_MNHN_P","P05525712","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Smith, L.B.|Klein, R.",NA,"1956","12","2","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"900",NA,"P05525712","P05525712_01","River bank, Encruzilhada","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525712' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","70701","auto",NA,NA,NA,"8037",NA,NA,NA,NA
"225","2015-09-05 11:02:27-03","MNHN","RECOLNAT_MNHN_P","P05525670","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Klein, R.M.",NA,"1964","9","30","Brasil","Santa Catarina","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"P05525670","P05525670_01","Santo Antônio","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525670' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","18767","auto",NA,NA,NA,"5673",NA,NA,NA,NA
"226","2015-09-05 11:00:57-03","MNHN","RECOLNAT_MNHN_P","P05525495","PreservedSpecimen",NA,"Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R.Knuth",NA,"Hatschbach, G.|Guimarães, O.",NA,"1970","11","19","Brasil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,"P05525495","P05525495_01","Terra Roxa","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05525495' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"hb","21399","auto",NA,NA,NA,"25551",NA,NA,NA,NA
"227","2021-02-11 17:21:03-03","UFPR","UPCB","60652","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Fiaschi, P.","Muelbert, A.E.","48","2008","10","13","Brasil","Paraná","Fênix","-48.676389","-23.936389","-48.676389","-23.936389",NA,NA,NA,NA,"Parque Estadual de Vila Rica do Espírito Santo.","Herbácea, flor amarela, touceira. Floresta estacional semidecidual..","2015","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-02-11 17:21:03-03","UFPR","UPCB","10864","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Guimarães, O.A.","Mattos, A.",NA,"1951","12","15","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte Alegre - Harmonia","Erva, flor amarela. Campo, à margem do caminho que vai à represa..","1980","04","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-11 17:21:03-03","UFPR","UPCB","10838","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Fiaschi, P.","Moure, J.",NA,"1942","11","12","Brasil","Paraná","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,NA,NA,NA,"2015","09",NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-11 17:21:03-03","UFPR","UPCB","10819","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Guimarães, O.A.","Hoehne, F.C.",NA,"1928","11","02","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Flor amarela. Campo..","2006","11","29",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-11 17:21:03-03","UFPR","UPCB","72200","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Fiaschi, P.","Snak, C.","478","2010","04","01","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,NA,NA,"Margem do Rio Chopim.","Erva ca. 20 cm alt. Flores amarelas..","2015","09",NA,NA,NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-11 17:21:03-03","UFPR","UPCB","15936","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Fiaschi, P.","Camargo, L.de","31","1950","07","22","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional","Flor amarela..","2015","09",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-02-11 17:21:03-03","UFPR","UPCB","15934","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Fiaschi, P.","Camargo, L.de","31","1950","07","22","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional","Flor amarela, grande..","2015","09",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-02-11 17:21:03-03","UFPR","UPCB","10825","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Guimarães, O.A.","Camargo, L.de","31","1950","07","22","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional",NA,"1980","03","25",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-02-11 17:21:03-03","UFPR","UPCB","28960","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Guimarães, O.A.","Cervi, A.C.","2556","1987","12","01","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu, Poço Preto","Flor amarela. Mata..","1996","10",NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-11 17:21:03-03","UFPR","UPCB","9030","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","Knuth","Lourteig, A.","Hatschbach, G.","25551","1970","11","19","Brasil","Paraná","São José da Boa Vista","-49.6521987915039","-23.9158000946045",NA,NA,NA,NA,NA,NA,"Terra Roxa","Flor amarela, procumbente. Margens caminho na mata..","1971","01","01",NA,NA,NA,NA,"21399","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-03-23 08:47:00-03","MO","MOBOT","2788574","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Lourteig","Sara G. Tressens","Tressens 4643","1993","11","24","Argentina","Corrientes",NA,"-54.205","-26.9163889",NA,NA,NA,NA,NA,NA,"Predio Guarani. Picada al ayo. Soberbio.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"238","2018-06-22 05:25:00-03","MO","MOBOT","2476642","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Lyman B. Smith|Pe. Raulino Reitz","Smith 12553","1964","10","15","Brazil","Santa Catarina",NA,"-52.9","-27.21666",NA,NA,"280.00000000","350.00000000",NA,NA,"Lajeado Bonito",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-01-02 05:36:00-02","MO","MOBOT","3330714","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"Martha Serrano|S. P. Churchill|Jeaneth Villalobos|D. Villarroel|Oscar Llanque","Serrano 4699","2004","9","14","Bolivia","Tarija","Arce","-64.60694","-22.22055",NA,NA,"1042.00000000",NA,NA,NA,"Mun. Padcaya. Cantón Emborozú. Reserva Natural Alarachi. Trayecto Alarachi-Tunel Nomi-Alarachi. Al lado de la Carretera y Río Bermejo. Roca aflorante con densas poblaciones de Tillandsia. Bosque semideciduo estacional. Premontano Tucumano-Boliviano. Bosque Secundario. En determinados sectores Anadenanthera macrocarpa.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-04-30 04:37:00-03","MO","MOBOT","2403266","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth",NA,"RODRÍGUEZ","RODRÍGUEZ 570",NA,NA,NA,"Argentina","Misiones","San Pedro","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2016-08-03 14:49:00-03","MO","MOBOT","100920803","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","M.E. Múlgura de Romero.","Manuel J. Belgrano|M. Mónica Ponce|Diego L. Salariato","Belgrano 661","2006","11","26","Argentina","Misiones","Guaraní","-53.9513889","-27.1255556",NA,NA,"337.00000000",NA,NA,NA,"Reserva de Biósfera Yabotí, Ruta Prov. 21, ca. 7 km E de Mesa Redonda, desvío a puesto de Gendarmería Nacional.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"242","2014-11-13 12:22:00-02","MO","MOBOT","113634","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","A. Schinini (CTES)","Blas Pérez","Pérez Maricerich 269","1991","1",NA,"Paraguay","Central",NA,"-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"3","2",NA,NA,NA,NA
"243","2010-04-23 21:34:00-03","MO","MOBOT","2230089","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E., //","Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1794","1996","10","22","Argentina","Corrientes","Santo Tomé","-55.7","-28.08333",NA,NA,NA,NA,NA,NA,"Ruta Prov. 40, 4 Km de Azara camino a Garruchos, cerca del Río Chimiray",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2011-02-22 06:42:00-03","MO","MOBOT","2230102","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 165","1998","7","20","Argentina","Misiones","Cainguás","-54.96666","-27.11666",NA,NA,NA,NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú. 2do campo con Urunday",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2010-04-23 21:39:00-03","MO","MOBOT","2230118","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E., //","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1143","1996","10","10","Argentina","Misiones","Candelaria","-55.58333","-27.33333",NA,NA,"90.00000000",NA,NA,NA,"Puerto de Sta. Ana, sobre el Río Paraná, 5 Km de Sta. Ana",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2009-07-17 06:52:00-03","MO","MOBOT","2230127","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourtieg","Arturo E. Burkart","Burkart 14648","1943","11","10","Argentina","Misiones","Eldorado","-54.61666","-26.41666",NA,NA,NA,NA,NA,NA,"Eldorado. Km. 25, selva.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2009-08-21 04:37:00-03","MO","MOBOT","2230144","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1042","1999","5","6","Argentina","Misiones","Guaraní","-54.15","-27.05",NA,NA,"500.00000000",NA,NA,NA,"Alrededores de Colonia La Flor, borde de camino",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","2230153","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Schulz","Schulz 16183","1987","9","27","Argentina","Misiones","Iguazú","-54.45","-25.68333",NA,NA,NA,NA,NA,NA,"Cataratas",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2016-11-15 05:15:00-02","MO","MOBOT","2230167","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15936","1970","9","13","Argentina","Misiones","Leandro N. Alem","-55.5","-27.63333",NA,NA,NA,NA,NA,NA,"Cerro Azul",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2012-01-04 05:10:00-02","MO","MOBOT","2230179","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Bernadino S. Bertoni","Bertoni 1935","1945","9","18","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Arroyo Liso",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2011-02-25 07:02:00-03","MO","MOBOT","2230192","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E., 11/","Julio A. Hurrell|et al.","Hurrell 1935","1994","9","9","Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isla Martín Gracía, Casa de Rubén Darío",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2011-02-22 06:42:00-03","MO","MOBOT","2248384","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 208","1998","7","23","Argentina","Misiones","Cainguás","-54.95","-27.08333",NA,NA,NA,NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú. Picada desde enfrente al balneario hasta la escuela",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2009-06-25 14:15:00-03","MO","MOBOT","2248432","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Hunziker, A. T.","Armando T. Hunziker","Hunziker 24854","1985","11","16","Argentina","Córdoba","Capital",NA,NA,NA,NA,NA,NA,NA,NA,"Ciudad de Córdoba: A orillas del río Primero, en La Carolina",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2018-05-17 05:28:00-03","MO","MOBOT","2248447","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","María E. Múlgura|F. Biganzoli|Paola Peralta|M.A. Romero","Múlgura 2294","2000","9","23","Argentina","Misiones","Oberá","-54.8847222","-27.5088889",NA,NA,"150.00000000",NA,NA,NA,"Ruta 103 y Arroyo Arecagua.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA
"255","2018-05-17 05:28:00-03","MO","MOBOT","2248478","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","Rosa Guaglianone|María E. Múlgura","Guaglianone 2101","1988","12","7","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,"Puerto Iguazú, barrancas",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2018-05-17 05:28:00-03","MO","MOBOT","2295002","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E., II-","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|M.A. Romero","Múlgura 3102","2002","3","7","Argentina","Misiones","Guaraní","-53.91666","-27.13333",NA,NA,"180.00000000",NA,NA,NA,"Predio del Refugio Moconá Naturaleza y Aventura, desembocadura del arroyo Obeja Negra en el arroyo Yabotí",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2011-03-02 00:00:00-03","MO","MOBOT","2295020","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Schinini, A., //","Ricardo O. Vanni|Victor Maruñak|Aurelio Schinini","Vanni 3400","1995","8","8","Argentina","Misiones","Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Iguazu. Ruta 101.Ayo.Yacui",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2010-04-23 20:55:00-03","MO","MOBOT","2295048","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella|Liliana M. Giussani","Morrone 3034","1998","2","22","Argentina","Jujuy","Santa Bárbara","-64.25","-24.26666",NA,NA,"1050.00000000",NA,NA,NA,"ierras del Maíz Gordo, 4 km del Infiernillo camino al Puesto de Maíz Gordo, próximo al Río Maíz Gordo",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2010-05-01 21:16:00-03","MO","MOBOT","2337450","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","Stella M. Pire|L.A. Mroginski","Pire 405","1974","8","10","Argentina","Misiones","Oberá","-55.13333","-27.48333",NA,NA,NA,NA,NA,NA,"Oberá",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2014-04-01 20:24:00-03","MO","MOBOT","2337459","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Rodríguez, M.","A.I. Honfi|et al.","Honfi 492","1993","11","25","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Provincial Moconá",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2018-08-26 04:35:00-03","MO","MOBOT","2403258","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","F. Biganzoli|Paola Peralta|S. A. Catalano|A.M. Girscht|G. Irrazabal|G. Massaccesi|Y. Sasal","Biganzoli 559","1999","9","22","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú, borde de ruta 7 cerca de entrada al balneario",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2009-07-27 09:22:00-03","MO","MOBOT","2428840","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6990","1999","5","27","Argentina","Misiones","Guaraní","-54.01666","-27.2",NA,NA,"300.00000000",NA,NA,NA,"Ruta Prov. 2, de El Soberbio A Moconá, 40 km de El Soberbio",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-08-25 05:21:00-03","MO","MOBOT","2428852","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Tressens, S. G., //","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo","Tressens 6508","1999","11","3","Argentina","Misiones","Guaraní","-54.3","-26.91638",NA,NA,NA,NA,NA,NA,"Predio Guaraní. Arroyo Soberbio, cerca del límite con IPS",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2009-07-31 05:57:00-03","MO","MOBOT","2430620","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","José E. Montes","Montes 793","1948","7","7","Argentina","Misiones","Cainguás",NA,NA,NA,NA,NA,NA,NA,NA,"Mineral",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2015-03-01 14:46:00-03","MO","MOBOT","2430637","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Lourteig, A.","A.C. Scala","Scala 74","1925",NA,NA,"Argentina","Misiones","Capital","-55.9","-27.38333",NA,NA,NA,NA,NA,NA,"Posadas",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2010-04-23 20:53:00-03","MO","MOBOT","2430661","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E., //","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","Morrone 709","1996","2","12","Argentina","Misiones","Guaraní","-54.1","-27.16666",NA,NA,"390.00000000",NA,NA,NA,"Ruta Prov. 2, Reserva Ecológica Provincial, 23 km de El Soberbio camino al Parque Provincial Moconá",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2011-02-22 06:42:00-03","MO","MOBOT","2443134","PreservedSpecimen","Plantae","Oxalidaceae","Oxalis","niederleinii","Oxalis niederleinii","R. Knuth","Múlgura de Romero, M. E.","F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","Biganzoli 99","1998","7","19","Argentina","Misiones","Libertador General San Martín",NA,NA,NA,NA,NA,NA,NA,NA,"Predio UNLP : valle del arroyo Cuña Pirú. Ruta 7 hacia Aristóbulo del Valle, cerca de la entrada al balneario",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
