"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","previousCatalogNumber","individualCount","sex"
"164","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","13957","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","1716","1986","11","20",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.733333","-22.9",NA,NA,NA,"Planta de 1 m de altura, flores cor de creme","BOTU013957",NA,NA,"Botucatu",NA,NA,"48°44'w","22°54's","1986","11","20",NA,NA,NA,NA,NA,NA,NA
"165","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","23506","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Campos, C.J.","Campos, C.J.","97","2002","07","19",NA,"Brasil","São Paulo","Reserva Particular Fazenda Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,"Cerrado. Arbusto de 1m de altura, flores esverdeadas.; Coleção: Biota - Cerrado Pratânia","BOTU023506",NA,NA,"Pratânia",NA,NA,"48°44'35,8w","22° 48' 50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13950","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","319","1986","01","15",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.733333","-22.9",NA,NA,NA,"Planta de 50 cm de altura, pétalas claras, branco esverdeadas muitos botões","BOTU013950",NA,NA,"Botucatu",NA,NA,"48°44'w","22°54's","1986","01","15",NA,NA,NA,NA,NA,NA,NA
"167","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","21809","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Amaral Jr., A.","615","1999","04","13",NA,"Brasil","Mato Grosso do Sul",NA,"-52.277694","-21.643833",NA,NA,NA,"Árvore 10m, 40cm de circunferência, estéril.","BOTU021809",NA,NA,"Bataguassu",NA,NA,"52°16'39.7w","21°38'37.8s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","10647","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Gottsberger, I.S.","Gottsberger, I.S.","221071","1971","10","22",NA,"Brasil","São Paulo","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. ; Coleção: Cerrado Estação 13 de Maio","BOTU010647",NA,NA,"Botucatu",NA,NA,"48°25'w","22°45's","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","4240","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Siqueira, R.","Yokoyama, L.K.","9","1974","10","05",NA,"Brasil","São Paulo","Morro da Igreja de Santo Antonio",NA,NA,NA,NA,NA,"Árvore de 2 m de altura, pétalas e estames de cor creme, polinizadas por morcegos","BOTU004240",NA,NA,"Botucatu",NA,NA,"9999","9999","1974","11","01",NA,NA,NA,NA,NA,NA,NA
"170","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","4245","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Amaral Jr., A.","Macoris, S.A.G.","17_D","1974","10","26",NA,"Brasil","São Paulo","Estrada para Itatinga - proximidades - cerrado próximo ao aeroporto",NA,NA,NA,NA,NA,"Arbusto pequeno com flores amarelas-esverdeadas","BOTU004245",NA,NA,"Botucatu",NA,NA,"9999","9999","1974","10","28",NA,NA,NA,NA,NA,NA,NA
"171","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","10649","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Gottsberger, I.S.","Gottsberger, I.S.","301072","1972","10","30",NA,"Brasil","São Paulo","Distrito de Rubião Júnior, 1-2km da Faculdade de Ciências Médicas e Biológicas de Botucatu.",NA,NA,NA,NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope. Arbusto.; Coleção: Cerrado Estação 13 de Maio","BOTU010649",NA,NA,"Botucatu",NA,NA,"9999","9999","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","20568","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Miranda, L.C.","120","1996","03","29",NA,"Brasil","São Paulo","Rodovia Bauru - Jaú",NA,NA,NA,NA,NA,"Árvore cerca de 2,5 m, caule suberoso, folhas de Cartáceas a membranáceas, flores amarelas","BOTU020568",NA,NA,"Bauru",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","13958","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","1640","1986","11","01",NA,"Brasil","São Paulo","À margem da rodovia municipal (Estrada do Roberto), que liga Victoriana ao Rio bonito Campo e Naútica, a mais ou menos 5 km de Vitoriana, Fazenda Gold Farm","-48.283333","-22.8",NA,NA,NA,"Planta de 80 cm de altura, cálice verde, corola verde amarelada, filetes amarelo-creme, anteras amarelas, giniceu amarelo-creme, odor desagradável","BOTU013958",NA,NA,"Botucatu",NA,NA,"48°17'w","22°48's","1986","11","01",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","1192","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Gottsberger, I.S.","Cozzo, R.A.G.","31","1972","10","24",NA,"Brasil","São Paulo","Fazenda Mac, a 20 km de Botucatu","-48.5","-22.875",NA,NA,NA,"Erva de 1,5 m de altura, inflorescência amarelada","BOTU001192",NA,NA,"Botucatu",NA,NA,"48°30'w","22°52'30s","1972","11","06",NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13951","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","490","1986","02","13",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.733333","-22.9",NA,NA,NA,"Planta de 80 cm de altura, sépalas verdes, pétalas amarelo-claro, filete branco, anteras amarelas, odor desagradável","BOTU013951",NA,NA,"Botucatu",NA,NA,"48°44'w","22°54's","1986","02","13",NA,NA,NA,NA,NA,NA,NA
"176","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","1185","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Cantarella, H.","Cantarella, H.","1","1972","11","14",NA,"Brasil","São Paulo","Margens de uma estrada de terra em direção ao sítio do Ipê, aproximadamente a 1 km da CESP.",NA,NA,NA,NA,NA,"Arbusto com aproximadamente 1,5 m de altura, flolhas verdes, flor verde amarelada com muitos estames","BOTU001185",NA,NA,"Botucatu",NA,NA,"9999","9999","1972","11","14",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","28866","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Silva, M.E.","57","2000","06","23",NA,"Brasil","Tocantins","Alto da Colina - CEACDAN",NA,NA,NA,NA,NA,"Medicinais <ll>dwc_commonname:</ll> pequi","BOTU028866",NA,NA,"Porto Nacional",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","28073","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Rissi, M.N.","Rissi, M.N.","425","2009","12","03",NA,"Brasil","São Paulo","Jardim botânico Minucipal de Bauru (JBMB)",NA,NA,NA,NA,NA,"Arbusto, ca. 2 m de altura, folhas compostas trifolioladas, com folíolos pubescentes, fruto drupla globosa, verde","BOTU028073",NA,NA,"Bauru",NA,NA,"9999","9999","2009","12","03",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-18 09:29:03-03","UNESP-IBB","BOTU","4230","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Amaral Jr., A.","Leme, M.V.","17-D","1974","10","26",NA,"Brasil","São Paulo","Estrada para Itatinga - proximidades - cerrado próximo ao aeroporto",NA,NA,NA,NA,NA,"Arbusto pequeno com flores amarelas-esverdeadas","BOTU004230",NA,NA,"Botucatu",NA,NA,"9999","9999","1974","10","28",NA,NA,NA,NA,NA,NA,NA
"180","2021-02-18 09:29:35-03","UNESP-IBB","BOTU","23421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Campos, C.J.","Campos, C.J.","12","2002","07","15",NA,"Brasil","São Paulo","Rodovia Gastão Dal Farra, Km 3","-48.523917","-23.04875",NA,NA,NA,"Cerrado em recuperação. Árvore, 0,5m de altura; botões verdes.; Coleção: Biota - Cerrado Pratânia","BOTU023421",NA,NA,"Botucatu",NA,NA,"48°31'26,1w","23°02'55,5s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","14390","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","1613","1986","10","23",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.566667",NA,NA,NA,"Planta de 1 m de altura, flores branca-esverdeadas","BOTU014390",NA,NA,"Botucatu",NA,NA,"48°44'19w","22°34's","1986","10","23",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13956","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","1682","1986","11","06",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.566667",NA,NA,NA,"Cálice verde avermelhado, corola amarelo-creme, filetes amarelo-creme, anteras amarelo-ouro, gineceu amarelo-creme, odor desagradável","BOTU013956",NA,NA,"Botucatu",NA,NA,"48°44'19w","22°34's","1986","11","06",NA,NA,NA,NA,NA,NA,NA
"183","2021-02-08 11:07:51-03","UNESP-IBB","BOTU","13959","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","1555","1986","10","06",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.566667",NA,NA,NA,"Planta de 50 cm de altura, cálice verde avermelhado, corola amarela, androceu amarelo-palha, gineceu amarelo-palha, odor desagradável","BOTU013959",NA,NA,"Botucatu",NA,NA,"48°44'19w","22°34's","1986","10","06",NA,NA,NA,NA,NA,NA,NA
"184","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13954","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","993","1986","04","22",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.738611","-22.566667",NA,NA,NA,"Planta de 50 cm de altura, sépalas verdes amareladas, anteras amarelas, odor desagradável","BOTU013954",NA,NA,"Botucatu",NA,NA,"48°44'19w","22°34's","1986","04","22",NA,NA,NA,NA,NA,NA,NA
"185","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13945","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Bicudo, L.R.H.","Bicudo, L.R.H.","914","1986","04","08",NA,"Brasil","São Paulo","À margem da rodovia João Melão, que liga São Manuel à Avaré, no km 296","-48.733333","-22.566667",NA,NA,NA,"Planta de 40 cm de altura, frutos verdesl","BOTU013945",NA,NA,"Botucatu",NA,NA,"48°44'w","22°34's","1986","04","08",NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 11:07:47-03","UNESP-IBB","BOTU","13944","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Bicudo, L.R.H.","814","1986","03","25",NA,"Brasil","São Paulo","A margem da rodovia João Melão, que liga S. Manuel à Avaré, no km 296","-48.733333","-22.566667",NA,NA,NA,NA,"BOTU013944",NA,NA,"Botucatu",NA,NA,"48°44'w","22°34's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-13 09:19:18-03","UFRJ","RFA","32648","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"C.E. dos S. Diniz; M.P. Ferreira","s.n.","2006","01","20",NA,"Brasil","Minas Gerais","Em direção ao município de Baldim","-44.2467002868652","-19.465799331665",NA,NA,NA,"Árvore com ca. 5 m de altura. fruto maduro de coloração verde","RFA36804",NA,NA,"Sete Lagoas","22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-29 11:29:47-03","UFRJ","RFA","10287","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Cézio","135","1971","04","10",NA,"Brasil","São Paulo","Entre Itú e Sorocaba","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore","RFA36809",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-11-13 09:19:18-03","UFRJ","RFA","8260","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","P. Occhioni","N. Saddi","s.n.","1967","07","12",NA,"Brasil","Mato Grosso","Várzea Grande","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore entre 5 a 10 m de altura","RFA36904",NA,NA,"Cuiabá","74875","auto",NA,NA,"1967","08","25",NA,NA,NA,NA,NA,NA,NA
"190","2020-06-29 11:29:47-03","UFRJ","RFA","13026","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"G. Pabst","7111","1962","10","13",NA,"Brasil","Minas Gerais","a 17 km de Pirapora, rumo BR-7","-44.9418983459473","-17.3449993133545",NA,NA,NA,"Arbor 10-metralis, cucumen 15 m diamet. Floribus pallide viridibus","RFA36807",NA,NA,"Pirapora","25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-29 11:29:47-03","UFRJ","RFA","7783","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"A. Mattos Filho","336","1963","07","08",NA,"Brasil","Distrito Federal","Setor Cemitério Sul","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore com 6 m x 30 cm. Flores perfumadas amareladas, corola em parte vermelha","RFA36805",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-29 11:29:47-03","UFRJ","RFA","19517","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Mello Barreto","43","1937",NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"RFA36808",NA,NA,"Lagoa Santa","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-29 11:29:47-03","UFRJ","RFA","20521","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","R.C. Vieira","R.C. Vieira","161","1981","10","14",NA,"Brasil","Minas Gerais","BR-365 (estrada para Goiania) km 10","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore de ca. 8 m de altura com flores de cor branca. fruto de cor vermelha quando jovens.","RFA36806",NA,NA,"Uberlândia","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-15 11:14:33-03","FUNED","FUNED-POL","4573","PreservedSpecimen","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense",NA,NA,"São-Thiago, P.S.,Silveira,M.A.,",NA,"2009","09","29",NA,"Brasil","MG","Parque Estadual Veredas do Peruaçu, MG. Próximo à sede.","-44.628889","-14.935833",NA,NA,NA,NA,"POL004573","POL004573_p01 POL004573_p02 POL004573_p03 POL004573_p04",NA,"Januária",NA,NA,"44W 37' 44''","14S 56' 09''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-09-10 21:42:30-03","UNEMAT","TANG","3435","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Silva, A; Ferneda Rocha, LC","Sardelli, LF; Oliveira, VF; Thomé, RS","s.n.","2014","09","06",NA,"Brasil","Mato Grosso","Resgate da flora da UHE Colíder., Lote B de supressão.","-55.476083","-10.840361",NA,NA,NA,NA,"TANG000003435",NA,NA,"Colider",NA,NA,"-55.476083","-10.840361","2015","05","01",NA,NA,NA,NA,NA,NA,NA
"196","2016-10-18 16:24:30-02","UNEMAT","TANG","1402","S","Plantae",NA,NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Silva, CA","419","2011","09","30",NA,"Brasil","Mato Grosso","Estrada de Tangará da Serra- Reserva do Cabaçal.","-57.4858016967773","-14.6194000244141",NA,NA,NA,"Flores vistosas e perfumadas.","TANG000001402",NA,NA,"Tangará da Serra","175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-30 12:36:32-03","EAO","IAN","135076","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Irwin, HS; Soderstrom, TR","6215","1964","09","13","Southern America","Brasil","Distrito Federal","Hillside cerrado, ca. 30km E of Brasília on road to Planaltina.",NA,NA,"700","700",NA,"Gnarled tree ca. 6m x 10cm. Co red without, cream within; filaments cream; anthers yellow. Frequent.","IAN135076",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-30 12:36:32-03","EAO","IAN","135081","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Irwin, HS; Soderstrom, TR","6584","1964","10","02","Southern America","Brasil","Mato Grosso","Cerrado, ca. 1km NE of Garapú.",NA,NA,NA,NA,NA,"Tree 6m x 20cm. Immature fruit green.","IAN135081",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-30 12:36:32-03","EAO","IAN","135115","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Irwin, HS; Souza, R","8633","1965","09","24","Southern America","Brasil","Distrito Federal","Cerrado, ca. 15km SW of Brasília road to Goiânia.",NA,NA,"1250","1250",NA,"Gnarled tree 5m x 20cm. Corolla and anther light yellow.","IAN135115",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-30 12:36:32-03","EAO","IAN","135124","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Irwin, HS; Souza, R","8909","1965","10","03","Southern America","Brasil","Distrito Federal","Gallery forest and adjacent meadow and cerrado, vicinity of Planaltina.",NA,NA,"950","950",NA,"Gnarled tree 6m x 20cm. Fruit purplish green.","IAN135124",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-30 12:36:32-03","EAO","IAN","135154","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Irwin, HS; Souza, R","9841","1965","11","03","Southern America","Brasil","Goiás","Cerrado, 3km west of Cristalina.",NA,NA,"1175","1175",NA,"Gnarled tree ca. 2m x 10cm. Corola and anthers light yellow. Frequent.","IAN135154",NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-30 12:36:32-03","EAO","IAN","140275","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Pires, JM","13328","1973","09","15","Southern America","Brasil",NA,"Estudo ecológico entre Estreito e Marabá. Cerrado.",NA,NA,NA,NA,NA,"Árvore. Frequente.","IAN140275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-30 12:36:32-03","EAO","IAN","199835","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Xavier-Júnior, SR","264","2017","11","08","Southern America","Brasil","Distrito Federal","Material coletado na frente do complexo onde está instalado o Serviço Florestal Brasileiro (SFB)/ Projeto de Inventário Florestal Nacional (IFN), SCEN, trecho 2, Bloco H.","-45.956917","-2.22125","52","52",NA,"Árvore de 7 m de altura com frutos verdes. Resina do caule com odr caracteristico a goiaba.","IAN199835",NA,NA,"Brasilia",NA,NA,"-45.956917","-2.22125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-30 12:36:32-03","EAO","IAN","149371","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Ratter, JA; Fonsêca, SG da","2447","1972","09","21","Southern America","Brasil","Goiás","Region Fazenda Lagoa Santa, near Padre Bernardo, about 140km N of Brasília. In cerrado.","-48.75","-15.5",NA,NA,NA,"Tree, 6m tall. Trunk 18cm in diameter at breast leight.","IAN149371",NA,NA,NA,NA,NA,"-48.75","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-30 12:36:32-03","EAO","IAN","193456","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Cordeiro, MR","Santos, JAS dos","01","2014","02","17","Southern America","Brasil","Minas Gerais","Fazenda Lagoa - Zona rural","-44.311472","-15.909083",NA,NA,NA,"Árvore&nf;CGEN: 02000.001206/2014-96","IAN193456",NA,NA,"Japonvar",NA,NA,"-44.311472","-15.909083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-30 12:36:32-03","EAO","IAN","196154","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Gomes, M","Santos, EA","1046","2015","09","29","Southern America","Brasil","Pará","Coleta avulsa 01.","-49.023611","-3.535956",NA,NA,NA,NA,"IAN196154",NA,NA,"Tailândia",NA,NA,"-49.023611","-3.535956","2017","07","06",NA,NA,NA,NA,NA,NA,NA
"207","2021-03-30 12:36:32-03","EAO","IAN","63501","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Pires, JM; Black, GA","2946","1951","01",NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"IAN063501","IAN063501 IAN063501_e",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-30 12:36:32-03","EAO","IAN","79525","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Fróes, RL","30143","1953","07","05","Southern America","Brasil","Goiás","Campos gerais; Rio Araguáia.",NA,NA,NA,NA,NA,"Árvore de 8 metros, frequente; flores vistosas. Corola e filamentos amarelo-esbranquiçados. Botões das flores verde-vermelhos. frutos comestíveis.","IAN079525",NA,NA,"Couto Magalhães",NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-30 12:36:32-03","EAO","IAN","99726","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.","Prance, GT","Fróes, RL","33513","1957","09","11","Southern America","Brasil","Goiás","Região do Rio Araguáia, Rio das Garças, Balisa. Cerrado ao longo do Rio.",NA,NA,NA,NA,NA,"Árvore de 5 metros; flores amarelas.","IAN099726",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-04-08 17:37:48-03","EAO","IAN","XILO809","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense","Cambess.",NA,"Pires, JM","13328","1973","09","15","Southern America","Brasil",NA,"Estudo ecológico entre Estreito e Marabá. Cerrado.",NA,NA,NA,NA,NA,"Árvore. Frequente.","IANXILO809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-30 12:36:32-03","EAO","IAN","91686","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Caryocaraceae","Caryocar","brasiliense","Caryocar brasiliense brasiliense","Cambess.","Freitas, JC","Pires, JM; Black, GA","6282","1956","12","15","Southern America","Brasil","Pará","Serra do Cachimbo. Em savana.",NA,NA,NA,NA,NA,"Árvore pequena, cascuda; flor branca.","IAN091686",NA,"brasiliense",NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
