"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"96","2020-12-11 11:34:42-03","UFMG","BHCB","165404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2318","2013","01","Southern America","Brasil","Minas Gerais","Capitão do Mato, Litotipo: Canga; capeamento limonítico contendo, em muitos lugares, detritos, calhaus e matacões de formação ferrífera e hematita cimentados.",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, flores roxas. Projeto Lacunas do Conhecimento.",NA,NA,NA,"17","1531","1531",NA,NA,"Nova Lima","-43.956111","-20.095556","2014","04",NA,NA,NA,NA,"-43.956111","-20.095556",NA,NA,NA
"97","2020-12-11 11:34:42-03","UFMG","BHCB","165413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2436","2013","01","Southern America","Brasil","Minas Gerais","Capitão do Mato, Litotipo: Canga; capeamento limonítico contendo, em muitos lugares, detritos, calhaus e matacões de formação ferrífera e hematita cimentados.",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, flores azuis. Projeto Lacunas do Conhecimento.",NA,NA,NA,"17","1531","1531",NA,NA,"Nova Lima","-43.956111","-20.095556","2014","04",NA,NA,NA,NA,"-43.956111","-20.095556",NA,NA,NA
"98","2020-12-11 11:34:42-03","UFMG","BHCB","165585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2230","2013","01","Southern America","Brasil","Minas Gerais","Mina Capitão do Mato, Litotipo: Corpos de minério de hematita.",NA,"Terrestre em Campo Rupestre Ferruginoso Aberto, flores azuis. Projeto Lacunas do Conhecimento.",NA,NA,NA,"16","1527","1527",NA,NA,"Nova Lima","-43.954167","-20.0975","2014","04",NA,NA,NA,NA,"-43.954167","-20.0975",NA,NA,NA
"99","2020-12-11 11:34:42-03","UFMG","BHCB","163197","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Vidal, CV; Paula, RL de","1080","2012","12","Southern America","Brasil","Minas Gerais",NA,NA,"Campo rupestre sobre formação ferrífera; Herbáceo",NA,NA,NA,"11",NA,NA,NA,NA,"Conceição do Mato Dentro","-43.384444","-19.503056","2013","02",NA,NA,NA,NA,"-43.384444","-19.503056",NA,NA,NA
"100","2020-12-11 11:34:42-03","UFMG","BHCB","176880","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","167","2015","04","Southern America","Brasil","Minas Gerais","Mina Fazendão",NA,"Erva prostada; flores pequenas e azuis.; Campo Rupestre Ferruginoso",NA,NA,NA,"28","940","940",NA,NA,"Mariana","-43.436667","-20.153611","2015","05","01",NA,NA,NA,"-43.436667","-20.153611",NA,NA,NA
"101","2020-12-11 11:34:42-03","UFMG","BHCB","183897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Sousa, NL; Souza, JAM; Avelar, R","409","2016","11","Southern America","Brasil","Minas Gerais","RPPN Córrego Seco",NA,"Herbáceo, 0,15m alt. Terrestre. Flor roxa, estames brancos. Folha papirácea.; Campo Rupestre Quartizito. Área aberta.",NA,NA,NA,"24","1333","1333",NA,NA,"Itabirito","-43.883333","-20.279722",NA,NA,NA,NA,NA,NA,"-43.883333","-20.279722",NA,NA,NA
"102","2020-12-11 11:34:42-03","UFMG","BHCB","186716","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Vidal, CV","s.n.","2016","07","Southern America","Brasil","Minas Gerais",NA,NA,"Campo Rupestre sobre Formação Ferrífera","BHCB186716",NA,NA,"27","983","983",NA,NA,"Mariana","-43.461667","-20.165","2016","08","24",NA,NA,NA,"-43.461667","-20.165",NA,NA,NA
"103","2020-12-11 11:34:42-03","UFMG","BHCB","188538","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, AFS; Souza, JAM; Silva, E","25","2017","03","Southern America","Brasil","Minas Gerais","Fazenda Córrego das Almas",NA,"Erva escandente, 0,20m. Corola azul.; Campo Rupestre Ferruginoso, Canga Laterítica couraçada","BHCB188538",NA,NA,"21","1543","1543",NA,NA,"Ouro Preto","-43.536944","-20.243056",NA,NA,NA,NA,NA,NA,"-43.536944","-20.243056",NA,NA,NA
"104","2020-12-11 11:34:42-03","UFMG","BHCB","202061","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rezende, SG","7550","2019","06","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Cipó, Distrito de São José da Serra.",NA,"Campo Rupestre Quartzítico","BHCB202061","BHCB202061",NA,"06",NA,NA,NA,NA,"Jaboticatubas","-43.606389","-19.428056",NA,NA,NA,NA,NA,NA,"-43.606389","-19.428056",NA,NA,NA
"105","2020-12-11 11:34:42-03","UFMG","BHCB","47407","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silveira, VM","168","1999","01","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Plantas do Brasil. Campo rupestre. Rasteira. Flores azuis. Anteras brancas",NA,NA,NA,"23","1400","1400",NA,NA,"Brumadinho","-43.983333","-20.1",NA,NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA
"106","2020-12-11 11:34:42-03","UFMG","BHCB","88206","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO","1699","2004","04","Southern America","Brasil","Minas Gerais","Parque Estadual do Rio Preto, Próximo ao Morro Redondo.",NA,"Flores roxas.; Herbácea.","BHCB011012",NA,NA,"02","1605","1605",NA,NA,"São Gonçalo do Rio Preto","-43.331583","-18.238333","2008","07",NA,NA,NA,NA,"-43.331583","-18.238333",NA,NA,NA
"107","2020-12-11 11:34:42-03","UFMG","BHCB","56691","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius aurigenius","Mart.","Lombardi, JA","4267","2001","02","Southern America","Brasil","Minas Gerais","APA Pau-de-Fruta - COPASA",NA,"Plantas do Brasil. Campo sujo. Erva prostrada. Flores lilases. Anteras brancas; Campo sujo. Erva prostrada, flores lilases, anteras brancas",NA,NA,NA,"14",NA,NA,"aurigenius",NA,"Diamantina","-43.648333","-18.258056",NA,NA,NA,NA,NA,NA,"-43.648333","-18.258056",NA,NA,NA
"108","2020-12-11 11:34:42-03","UFMG","BHCB","11591","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius meissnerianus","Ooststr.","Gomes, SFO","s.n.","1987","11","Southern America","Brasil","Minas Gerais","Serra da Moeda., Km 2 da BR Belo Horizonte-Moeda",NA,"Campo rupestre. Terreno arenoso. Herbáceo. Flor azul",NA,NA,NA,"15","1550","1550","meissnerianus",NA,"Moeda","-43.966667","-20.3",NA,NA,NA,NA,NA,NA,"-43.966667","-20.3",NA,NA,NA
"109","2020-12-11 11:34:42-03","UFMG","BHCB","64479","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Barreto, HLM; Markgraf, F; Brade, AC","12274",NA,NA,"Southern America","Brasil","Minas Gerais","Brejo das Almas ou São Domingo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:34:42-03","UFMG","BHCB","411","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Grandi, TSM","174","1980","02","Southern America","Brasil","Minas Gerais","Morro do Chapéu.",NA,"Campo arenoso(rupestre);herbáceo;",NA,NA,NA,"23",NA,NA,NA,NA,"Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:34:42-03","UFMG","BHCB","40092","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.",NA,"s.n.",NA,NA,"Southern America","Brasil","Minas Gerais","Retiro das Pedras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:34:42-03","UFMG","BHCB","35346","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Franco, GR; Maluf, MP; Franzot, SP","38","1987","11","Southern America","Brasil","Minas Gerais","Serra da Moeda",NA,"Plantas do Brasil. Campo rupestre. Herbáceo. Heliófila",NA,NA,NA,"28","750","750",NA,NA,"Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:34:42-03","UFMG","BHCB","16942","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Grandi, TSM; Porto, L","s.n.","1989","12","Southern America","Brasil","Minas Gerais","Serra da Moeda, 2ª estação de coleta",NA,"Campo rupestre. Herbáceo, escandente volúvel. Flores azuis",NA,NA,NA,"19","1400","1400",NA,NA,"Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:34:42-03","UFMG","BHCB","64464","PreservedSpecimen","Plantae","Dicotyledon",NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Markgraf, F; Brade, AC","3556","1938","11","Southern America","Brasil","Minas Gerais","Serra da Mutuca.",NA,"Canga",NA,NA,NA,"16","1400","1400",NA,NA,"Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","2831130","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","James A. Ratter","Ratter 4922","1983",NA,"South America","Brazil","São Paulo","Floresta de Angatuba. Instituto Florestal de SP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.41666","-23.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Fontes, CG; Pereira, JB; Amaral, JP","28","2007","02","Southern America","Brazil","Distrito Federal","Fazenda Sucupira.",NA,"Erva com cerca de 10 cm de altura; flor azul; planta rasteira.; Campo limpo abaixo do bambuzal (próximo ao Capril); relevo plano no local; latossolo vermelho amarelo.","CONV014937",NA,"Fontes, CG","09",NA,NA,NA,NA,"Brasília","-48.003889","-15.9125","2007","06",NA,NA,NA,NA,"-48.003889","-15.9125",NA,NA,NA
"117","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zanatta, MRV; Castro, BM; Moreira, H","592","2011","03","Southern America","Brazil","Goiás","Parque dos Pirineus",NA,"Erva. Flor lilás/azulada delicada. Foto (H.Moreira).; Campo rupestre / Campo úmido.","CONV014820",NA,"Zanatta, MRV","10",NA,NA,NA,NA,"Pirenópolis","-48.9592018127441","-15.852499961853","2011","03","10","40887","auto",NA,NA,NA,NA,NA,NA
"118","2018-04-26 14:53:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Heringer, EP","13155","1974","03","Southern America","Brazil","Goiás",NA,NA,NA,"CONV013974",NA,NA,"10",NA,NA,NA,NA,"Cidade Eclética",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Silvestre, LFV","104","2015","03","Southern America","Brazil","Goiás","Engenho II. Sítio Histórico Kalunga",NA,"Herbácea 0,2m Registro etnobotânico - medicinal, ritualística; Cerrado sensu stricto","CONV015410",NA,NA,"14",NA,NA,NA,NA,"Cavalcante","-47.4583015441895","-13.7974996566772",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA
"120","2018-04-26 14:53:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Zappi, DC","CFSC9965","1987","02","Southern America","Brazil","Minas Gerais","Km 114 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro. Próximo ao Córrego Vitalino.",NA,"Planta ereta. População com flores azuis e brancas.; Cerrado.","CONV014300",NA,"Simão-Bianchini, R","01",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"121","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","199","2004","04","Southern America","Brazil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .","CONV013735",NA,"Incógnito","05",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"122","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","51","2004","02","Southern America","Brazil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .","CONV013737",NA,"Incógnito","14",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"123","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","143","2004","02","Southern America","Brazil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilases e brancas; .","CONV013738",NA,"Incógnito","25",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"124","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Chukr, NS","SPF41932","1956","02","Southern America","Brazil","Minas Gerais","Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Estrada da Usina.",NA,"Erva, 20cm altura. Flores lilases.; Campo sujo.","CONV014301",NA,"Simão-Bianchini, R","22",NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","1991",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"125","2018-04-26 14:53:40-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Pereira, FFO","243","2004","05","Southern America","Brazil","Distrito Federal","Fazenda Sucupira",NA,"Flor lilás; .","CONV013736",NA,"Incógnito","10",NA,NA,NA,NA,"Riacho Fundo","-47.509333","-14.072694",NA,NA,NA,NA,NA,NA,"-47.509333","-14.072694",NA,NA,NA
"126","2019-12-13 08:11:31-03","ICAUFMG","MCCA","1313","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","XAVIER, M.V.B.","274","2018","05",NA,"Brasil","Minas Gerais",NA,NA,"Local aberto","MCCA02142","MCCA02142","XAVIER, M.V.B.","28",NA,NA,NA,NA,"Montes Claros","-43.8616981506348","-16.7350006103516","2018","06","11","72568","auto",NA,NA,NA,NA,NA,NA
"127","2020-06-15 15:30:04-03","UNESP-RC","HRCB","1817","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Windisch","3037","1981","03",NA,"Brasil","São Paulo","PECJ",NA,"Porte herbáceo, 15 cm de altura",NA,NA,"Furlan, A.","14","2000","2000",NA,NA,"Campos do Jordão","-45.5900001525879","-22.7299995422363","1983","12","28","21048","auto",NA,NA,NA,NA,NA,NA
"128","2020-06-15 15:30:04-03","UNESP-RC","HRCB","41553","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Stehmann, J.R.","2324","1997","12",NA,"Brasil","Minas Gerais","Retiro das Pedras",NA,"Erva, formando uma touceira radial; flores azuladas, melitófila",NA,NA,"Bianchini, R.S.","12","1480","1480",NA,NA,"Brumadinho","-43.983611","-20.093056",NA,NA,NA,NA,NA,NA,"43º59'01W","20º05'35S",NA,NA,NA
"129","2017-11-24 14:10:25-02","UFLA","ESAL","22161","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rando, JG; et al.","529",NA,NA,NA,"Brasil","Minas Gerais","Cerca de 500m acima da pousada chapéu de sol",NA,"erva; 30cm; azuis;",NA,NA,"Silva, CV",NA,NA,NA,NA,NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"130","2018-10-09 16:31:11-03","UFLA","ESAL","10168","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Gavilanes, ML","4.144",NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0.20; azul arroxeada;; campo rupestre",NA,NA,"M. L. Gavilanes",NA,NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"131","2018-10-09 16:31:11-03","UFLA","ESAL","13915","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lourenço, RA","184",NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0.15; azulada;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"132","2018-10-09 16:31:11-03","UFLA","ESAL","13916","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lourenço, RA","185",NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0.25; azul;",NA,NA,NA,NA,NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"133","2018-10-09 16:31:11-03","UFLA","ESAL","13917","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Lourenço, RA","186",NA,NA,NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,"erva; 0.15; azul;",NA,NA,"R. Simão Bianchini",NA,NA,NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"134","2018-10-09 16:31:11-03","UFLA","ESAL","6272","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina, Antena",NA,"erva; 0.20; roxa;; campo rupestre",NA,NA,"J. Y. Tamashiro",NA,"12","12",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"135","2018-10-09 16:31:11-03","UFLA","ESAL","6395","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Serra da Bocaina/Poço Bonito, Poço Bonito",NA,"erva; 0.20; violeta;; campo rupestre",NA,NA,"D. A. C",NA,"10","10",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA
"136","2019-12-19 11:18:13-03","UFG","UFG","7312","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rizzo, J.A.","7244","1971","11",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"UFG0007312","UFG0007312","Silva, C.V.","01",NA,NA,NA,NA,"Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","2007","07","11","44724","auto",NA,NA,NA,NA,NA,NA
"137","2019-12-19 11:18:13-03","UFG","UFG","4622","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Rizzo, J.A.","4620","1970","01",NA,"Brasil","Goiás","Reserva Biológica da Serra Dourada",NA,NA,"UFG0004622","UFG0004622","Simão-Bianchini, R.","02",NA,NA,NA,NA,"Mossâmedes","-50.2150001525879","-16.1266994476318","1991","01","23","30139","auto",NA,NA,NA,NA,NA,NA
"138","2019-06-10 10:10:31-03","FZB-BH","BHZB","7656","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"Rezende, S.G et al.","2463","2008","03",NA,"Brasil","MG","Região da Mina de Fábrica Nova",NA,"Doada pela SETE Soluções Consultoria. Lat. 20° 11' 50'' S; Long. 43° 25' 56'' O; 1011m. Outro coletor: Dourado, B.R.",NA,NA,"Mendes, M.S.","07","1011","1011",NA,NA,"Mariana","-43.432222","-20.197222",NA,NA,NA,NA,NA,NA,"43W 25' 56","20S 11' 50",NA,NA,NA
"139","2019-06-10 10:10:31-03","FZB-BH","BHZB","1038","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"Pôrto de Paula, L.M. et al.",NA,"1990","01",NA,"Brasil","MG","Serra da Moeda",NA,"Coletada na 2ª estação. Grupo Caraça da Formação Moeda-Quartzito. Solos pouco evoluídos. Outros coletores: Grandi, T.S.M.",NA,NA,"R.Simão Bianchini","24","1350","1350",NA,NA,"Moeda","-44.0527992248535","-20.3330993652344","2013","11","14","14750","auto",NA,NA,NA,NA,NA,NA
"140","2019-06-10 10:10:31-03","FZB-BH","BHZB","3201","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"Fernandes, F.M.","166","2001","12",NA,"Brasil","MG","Área do Futuro Jardim Botânico",NA,"Altitude:1300m. Anteriormente identificada como E. macroblepharis.",NA,NA,"R.S. Bianchini","12","1300","1300",NA,NA,"Poços de Caldas","-46.5614013671875","-21.7877998352051","2006","09","01","23696","auto",NA,NA,NA,NA,NA,NA
"141","2019-06-10 10:10:31-03","FZB-BH","BHZB","5554","S","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius",NA,"Silveira, V.M.","168","1999","01",NA,"Brasil","MG","Serra da Moeda",NA,"Doação BHCB 47407. Rasteira. Coord: 20°06' S 43°59' W. Altitude: 1400m. Folhas elípticas, pilosas, alternas.",NA,NA,"R.S. Biachini","23","1400","1400",NA,NA,"Brumadinho","-43.983333","-20.1","2006","09","01",NA,NA,NA,"43W 59'","20S 06'",NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","2705927","PreservedSpecimen","Plantae",NA,"Solanales","Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","G. Hatschbach & O. Guimarães","25438","1970","11","South America","Brazil","Paraná","Rio Cilada (mun. Jaguariaiva).",NA,NA,"US03171808","US03171808_01",NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"143","2020-09-02 16:23:19-03","Cenargen","CEN","50969","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","José Floriano Barêa Pastore","224","2003","01",NA,"Brasil","GO","Povoado de São Jorge. (Beira da estrada).","Exsicatas",NA,"CEN00050969","CEN00050969","R. Simão-Bianchini & C. V. Silva","04",NA,NA,NA,NA,"ALTO PARAISO DE GOIAS","-47.5099983215332","-14.1324996948242","2006","07",NA,"44724","auto",NA,NA,NA,NA,"2",NA
"144","2020-09-02 16:23:19-03","Cenargen","CEN","58000","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","Ernestino de S. Gomes Guarino","950","2002","03",NA,"Brasil","DF","Estrada de entrada para a Fazenda Sucupira (EMBRAPA/CENARGEN), antes da ponte que corta o Riacho Fundo.","Exsicatas",NA,"CEN00058000","CEN00058000","R. Simão-Bianchini & C. V. Silva","05","1100","1100",NA,NA,"BRASILIA","-48.016666","-15.866666","2006","07",NA,NA,NA,NA,"-48.016666","-15.866666",NA,"2",NA
"145","2020-09-02 16:23:19-03","Cenargen","CEN","64804","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Evolvulus","aurigenius","Evolvulus aurigenius","Mart.","José Floriano Barêa Pastore","1460","2006","01",NA,"Brasil","DF","RA Brazlândia, próximo à divisa de DF/GO Rod. para Padre Bernardo.","Unicata",NA,"CEN00064804","CEN00064804","B. M. T. Walter","15",NA,NA,NA,NA,"BRASILIA","-48.184722","-15.578888","2012","01",NA,NA,NA,NA,"-48.184722","-15.578888",NA,"1",NA
