"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","recordNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"350","2021-03-01 16:35:49-03","UNICAMP","UEC","173675","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.",NA,NA,NA,NA,"Sanchez, M; Pedroni, F","1997","09","11","Brazil","São Paulo","Ubatuba","-44.8","-23.366667","-44.8","-23.366667","100","100","UEC089762","UEC089762","Picinguaba.Margens do Rio da Fazenda","Árvore 506 fp com 3m de altura, vegetativo.; Mata Atlântica de Encosta.",NA,NA,NA,NA,NA,NA,"1835","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:35:49-03","UNICAMP","UEC","62378","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Bernacci, LC","1989","09","08","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"UEC190230","UEC190230","Fazenda São Vicente, Mata","Árvore ca. 10-15m alt.; Vegetativo. Área alagada, próximo a riacho, na mata.",NA,NA,NA,NA,NA,NA,"24496","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-03-01 16:35:49-03","UNICAMP","UEC","71919","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Tamashiro, JY; Belinello, R; Rodrigues, RR; Ivanauskas, NM; Goldenberg, R; Galvão, JC","1995","06","12","Brazil","São Paulo","Lençóis Paulista","-48.8675","-22.651111","-48.8675","-22.651111",NA,NA,"UEC19024",NA,"Lençois Paulista - Águas de Sta. Bárbara, estrada de terra, mata de brejo.","Arvoreta de 1m, frutos, látex esbranquiçado e aquoso.",NA,NA,NA,NA,NA,NA,"1093","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2021-03-01 16:35:49-03","UNICAMP","UEC","73033","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Machado, AFP","2010","01","19","Leitão Filho, HF; et al.","1995","02","12","Brazil","São Paulo","Pariquera-Açu","-47.880417","-24.613889","-47.880417","-24.613889",NA,NA,NA,NA,"Estação do IAC","Mata Atlântica de planície. Árvore, 8m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"33400","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-01 16:35:49-03","UNICAMP","UEC","76411","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC",NA,NA,NA,"Souza, VC; et al.","1995","09","03","Brazil","São Paulo","Eldorado","-48.403611","-24.630833","-48.403611","-24.630833",NA,NA,"UEC190233","UEC190233","Parque Estadual do Jacupiranga, Núcleo CAverna do Diabo. Área de rochas calcáreas. Mata Atlântica.","Árvore, ca. 15m alt.; estípulas e sicônios verdes. Latescente. Planta isolada, próximo à entrada da Caverna do Diabo.",NA,NA,NA,NA,NA,NA,"8994","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2021-03-01 16:35:49-03","UNICAMP","UEC","85408","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Cordeiro, I; Barros, MAB","1994","05","18","Brazil","São Paulo","Eldorado","-48.177772","-24.866667","-48.177772","-24.866667",NA,NA,"UEC190213","UEC190213","Parque Estadual de Jacupiranga, Mata pluvial montana, arredores da Caverna do Diabo.","Árvore até 20m alt.; sicônios verdes.",NA,NA,NA,NA,NA,NA,"1434","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-01 16:35:49-03","UNICAMP","UEC","80318","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Leitão Filho, HF; Rodrigues, RR; et al.","1996","01","30","Brazil","São Paulo","Ubatuba","-44.852789","-23.352639","-44.852789","-23.352639",NA,NA,"UEC190211","UEC190211","Trilha da Casa da Farinha","Transição entre planície e encosta atlântica. Árvore com 5metros de altura, frutos imaturos.",NA,NA,NA,NA,NA,NA,"34715","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-03-01 16:35:49-03","UNICAMP","UEC","84359","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Cardoso-Leite, E; Oliveira, A","1994","06","10","Brazil","São Paulo","São Roque","-47.1125","-23.357222","-47.1125","-23.357222",NA,NA,"UEC190214","UEC190214","Mata da Câmara, Mata mesófila semidecídua.","7m alt., presença de látex branco.",NA,NA,NA,NA,NA,NA,"375","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2021-03-01 16:35:49-03","UNICAMP","UEC","82943","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Stranghetti, V","1994","10","11","Brazil","São Paulo","Paulo de Faria","-49.516667","-19.916667","-49.516667","-19.916667",NA,NA,"UEC190234","UEC190234","Estação Ecológica de Paulo de Faria","Árvore, ca. 10m. Interior da mata. (Estação de coleta 1)",NA,NA,NA,NA,NA,NA,"407","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-01 16:35:49-03","UNICAMP","UEC","85563","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Cavalcanti, DC; Scudeller, VV","1994","08","27","Brazil","São Paulo","Ubatuba","-44.866667","-23.35","-44.866667","-23.35",NA,NA,"UEC190218","UEC190218","Trilha e estrada da Almada, Mata Atlântica","Árvore aprox. 12m, com látex. Frutos verdes.",NA,NA,NA,NA,NA,NA,"268","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2021-03-01 16:35:49-03","UNICAMP","UEC","88543","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Machado, AFP",NA,NA,NA,"Souza, VC; et al.","1995","09","05","Brazil","São Paulo","Eldorado","-48.400278","-24.639444","-48.400278","-24.639444",NA,NA,NA,NA,"Cachoeira do Sapatu, Mata Atlântica.","Árvore , ca. 12m alt., estípulas verdes; sicônios verdescom manchas mais claras; flores vermelhas. Látex alvo abundante.",NA,NA,NA,NA,NA,NA,"9164","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2021-03-01 16:35:49-03","UNICAMP","UEC","92073","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Ivanauskas, NM","1995","02","12","Brazil","São Paulo","Pariquera-Açu","-47.885","-24.608333","-47.885","-24.608333",NA,NA,"UEC190210","UEC190210","Estação Experimental do IAC, Mata Atlântica.","Árvore de 8m. Látex branco. Frutos.",NA,NA,NA,NA,NA,NA,"23","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-08-20 10:20:40-03","UNICAMP","UEC","130729","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.",NA,NA,NA,NA,"Sciamarelli, A; et al.","2001","07","09","Brazil","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"UEC190208","UEC190208","Estrada Campo Grande-Rio Brilhante/ BR-163",NA,"161190","auto",NA,NA,NA,NA,"864","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-03-01 16:35:49-03","UNICAMP","UEC","118548","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Clochet, FA; Coltro, F","1999","08","07","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"UEC190224","UEC190224","Estrda de Patrimônio Regina para Cachoerinha","Árvore 25m, frutos imaturos verdes; caule com látex.","63728","auto",NA,NA,NA,NA,"105","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:35:49-03","UNICAMP","UEC","51559","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Souza, WS; Britez, RM","1987","09","29","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC190250","UEC190250","Ilha do Mel, Morro Bento Alves","Árvore de 10m, sicônios verdes. Floresta de encosta.","24916","auto",NA,NA,NA,NA,"1782","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:35:49-03","UNICAMP","UEC","54114","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Britez, RM","1987","08","15","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"UEC190244","UEC190244","Ilha do Mel, Praia do Miguel","Árvore de 5m, sicônios verdes em planta alterada da planície, próx. à base do morro.","24916","auto",NA,NA,NA,NA,"1757","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:35:49-03","UNICAMP","UEC","81735","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Jarenkow, JA","1991","01","27","Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"UEC190253","UEC190253","Perdida","Árvore tombada com ca. de 8m de alt., quando de pé. Entre borda de riacho e Mata Atlântica de Encosta. Sicônios imaturos, verdes.","20837","auto",NA,NA,NA,NA,"1829","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:35:49-03","UNICAMP","UEC","58771","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Meira Neto, JAA; Bernacci, LC; Grombone-Guaratini, MT","1988","08","18","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"UEC190246","UEC190246","Fazenda Grota Funda","Árvore com 15m, látex transparente, material vegetativo. Na beira do rio.","21675","auto",NA,NA,NA,NA,"21550","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:35:49-03","UNICAMP","UEC","161554","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Spina, AP","1995","11","13","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC087900","UEC087900","Barão de Geraldo, Fazenda Santa Genebra.","Interior da mata, arbórea, 6m alt., fruto pedicelado bracteado.; Mata Higrófila.","23900","auto",NA,NA,NA,NA,"439","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:35:49-03","UNICAMP","UEC","114970","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Cielo-Filho, R","2000","06","06","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC190238","UEC190238","Distrito de Sousas, Mata Ribeirão da cachoeira (Condomínio Colinas do Atibaia)","Árvore aprox. 14m alt.; casca lisa, fruto imaturo verde. Borda da mata.","23900","auto",NA,NA,NA,NA,"161","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 16:35:49-03","UNICAMP","UEC","73834","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Toniato, MTZ","1995","02","03","Brazil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC190228","UEC190228","Km 139 da Rodovia D. Pedro I","Árvore com frutos verdes - Mata de Brejo.","23900","auto",NA,NA,NA,NA,"33638","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 16:35:49-03","UNICAMP","UEC","81789","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Kinoshita, LS; Galvão, JC","1994","11","09","Brazil","São Paulo","Cássia dos Coqueiros","-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,"UEC190215","UEC190215",NA,"Árvore 9m, frutos imaturos.","13265","auto",NA,NA,NA,NA,"94135","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2021-03-01 16:35:49-03","UNICAMP","UEC","71427","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Durigan, G","1991","09","13","Brazil","São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"UEC190252","UEC190252","Estação Experimental de Marília, Mata ciliar","Árvore de grande porte.","38865","auto",NA,NA,NA,NA,"30636","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:35:49-03","UNICAMP","UEC","63874","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.",NA,NA,NA,NA,"Almeida-Scabbia, RJ; et al.","1994","04","08","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC190212","UEC190212","Fazenda Intervales, Base Saibadela, trilha do rio, mata.","Árvoe, 25 m alt., frutos verdes.","34059","auto",NA,NA,NA,NA,"211","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2021-03-01 16:35:49-03","UNICAMP","UEC","85559","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.",NA,NA,NA,NA,"Galetti, M; et al.","1994","03","11","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC190209","UEC190209","Fazenda Intervales, Base Saibadela, trilha do rio, mata.","Árvore, 35m alt., frutos verdes, látex branco, frutos em álcool. Figueira n. 5, na fit n. 238.","34059","auto",NA,NA,NA,NA,"112","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 16:35:49-03","UNICAMP","UEC","85558","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Almeida-Scabbia, RJ; et al.","1994","04","08","Brazil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"UEC190242","UEC190242","Fazenda Intervales, trilha do rio, beira do rio.","Árvore, 20m alt., frutos verdes.","34059","auto",NA,NA,NA,NA,"210","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 16:35:49-03","UNICAMP","UEC","80319","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Leitão Filho, HF; Rodrigues, RR; et al.","1996","02","06","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC190240","UEC190240","Ilha Anchieta - Trilha para Praia do Sul","Encosta atlântica. Árvore com 6metros de altura, com frutos.","34265","auto",NA,NA,NA,NA,"34837","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 16:35:49-03","UNICAMP","UEC","80834","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Leitão Filho, HF; Maltez, HM; et al.","1994","12","13","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC190236","UEC190236","Ilha Anchieta, trilha praia do Leste.","Árvore 7m.","34265","auto",NA,NA,NA,NA,"32580","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:35:49-03","UNICAMP","UEC","147718","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","2006","05","06","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC190232","UEC190232","Trilha da Casa da Farinha, Núcleo Picinguaba/PESM; parcela E, subparcela 25.","Indivíduo E0328, altura 5m.","34265","auto",NA,NA,NA,NA,"232","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-08-20 10:20:40-03","UNICAMP","UEC","77667","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","Pederneiras, LC","2019",NA,NA,"Franco, ALM; et al.","1993","11","09","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"UEC190226","UEC190226","Trilha do Corisco, Picinguaba.",NA,"34265","auto",NA,NA,NA,NA,"29053","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:35:54-03","UNICAMP","UEC","185117","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Proença, C","2008","03",NA,"Cezare, CHG; Machado Neto, A","2007","10","21","Brazil","Goiás","Luziânia","-48.000556","-16.595556","-48.000556","-16.595556",NA,NA,"UEC106746","UEC106746","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório. Margem esquerda do rio Corumbá.","Árvore 12 m, fruto verde imaturo. Nome popular: gameleira da folha miúda.; Mata ciliar.",NA,NA,NA,NA,NA,NA,"211","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 16:35:54-03","UNICAMP","UEC","84151","S","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.",NA,NA,NA,NA,"Bernacci, LC; Metzger, JP; Goldenberg, R","1993","07","13","Brazil","São Paulo","Dourado","-48.310001373291","-22.1000003814697",NA,NA,NA,NA,"UEC200204","UEC200204","Margem do Rio Jacaré-Pepira, Floresta ripária, Fazenda Figueira.","Árvore, material estéril.","13775","auto",NA,NA,NA,NA,"34967","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-04-22 16:22:08-03","UFPB","JPB","50691","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusiuscula","Ficus obtusiuscula","(Miq.) Miq.","Gomes, LA","2012","02",NA,"Gomes, LA; Déda, RM; Santos, E; Campos, DA","2012","01","24","Brasil","Sergipe","Santa Luzia do Itanhy","-37.429167","-11.401389","-37.429167","-11.401389",NA,NA,"JPB0050691",NA,"RPPN Mata do Crasto, Borda de mata.","; HABITAT: Mata Atlântica.; DESC: Árvore com cerca de 5m. Frutos imaturos verdes. Latescente.",NA,NA,"Southern America",NA,NA,NA,"311","Angiosperma","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-04 13:19:25-03","UDESC","LUSC","7496","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Stival-Santos, A.",NA,NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","2015","01","13","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"LUSC008576","LUSC008576","Brilhante.",NA,"27253","auto",NA,NA,NA,NA,"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-01-24 17:51:17-03","PUCRS","MPUC","21532","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","C.A. Mondin",NA,NA,NA,NA,"2011","07","28","Brasil","RS","Porto Alegre","-51.1105555556","-30.1777777778","-51.1105555556","-30.1777777778",NA,NA,NA,NA,"Morro São Pedro, Lami",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Rosales",NA,"Magnoliopsida",NA,NA,"12","12","1",NA,NA
"385","2019-01-17 11:26:56-02","PUCRS","MPUC","17608","S","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott ex Spreng.","P.J.S. Silva Filho","2010","01","01",NA,"2008","10","04","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Entorno do lago de Tarumã",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,"1","1186",NA
"386","2019-11-08 08:53:41-03","FURB","FURB","12895","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Beckhauser, T.A.","2006","10","19","Brasil","Santa Catarina","Blumenau","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38","FURB29000","FURB29000","Campus I - FURB.",NA,NA,NA,NA,NA,NA,NA,"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-10-14 10:03:17-03","FURB","FURB","16158","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","28","Brasil","Santa Catarina","Guabiruba","-49.0494444","-27.09","-49.0494444","-27.0900000","256","256","FURB29065","FURB29065","Aymoré.","Florística IFFSC 579 (Arbórea) Habitat: Floresta Ombrófila Densa Submontana; Estágio Avançado; entorno do fragmento Habito: Fruto verde;",NA,NA,NA,NA,NA,NA,"1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-10-14 10:03:17-03","FURB","FURB","16321","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","20","Brasil","Santa Catarina","Itajaí","-48.7802778","-26.9997222","-48.7802778","-26.9997222","72","72","FURB28997","FURB28997","Brilhante.","Florística IFFSC 640 (Arbórea) Habitat: Floresta Ombrófila Densa; Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,"1273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-10-14 10:03:17-03","FURB","FURB","19543","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","11","05","Brasil","Santa Catarina","Botuverá","-49.14","-27.18","-49.1400000","-27.1800000","307","307","FURB28996","FURB28996","Lageado Alto - Recanto Feliz.","Florística IFFSC 519 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; mata ciliar no entorno do fragmento Habito: arvoreta;",NA,NA,NA,NA,NA,NA,"1153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-10-14 10:03:17-03","FURB","FURB","23742","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Schmitt, J.L.; Cadorin, T.J. & Caglioni, E.","2010","04","06","Brasil","Santa Catarina","Botuverá","-49.23","-27.27","-49.2300000","-27.2700000","569","569","FURB29022","FURB29022","Cinema.","Florística IFFSC e466b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,"1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2020-10-14 10:03:17-03","FURB","FURB","25519","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Korte, A.; Kniess, A.","2010","05","14","Brasil","Santa Catarina","Indaial","-49.2308334","-27","-49.2308334","-27.0000000","357","357","FURB29017","FURB29017","Warnow Alto.","Florística IFFSC 635 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea; Fruto com fruto;",NA,NA,NA,NA,NA,NA,"3256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2020-10-14 10:03:17-03","FURB","FURB","36452","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Oliveira, AA de","2011",NA,NA,"Dreveck, S.; Carneiro, F.E.","2009","10","10","Brasil","Santa Catarina","Balneário Piçarras","-48.6944444","-26.73","-48.6944444","-26.7300000","17","17","FURB02367","FURB02367","Bela Vista.","Fito IFFSC 811 /L/1 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;",NA,NA,NA,NA,NA,NA,"3309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-11-08 08:53:41-03","FURB","FURB","45438","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Brasil","Santa Catarina","Jacinto Machado","-49.86","-29.07","-49.8600000","-29.0700000","80","80","FURB31656","FURB31656","Tenente.","Fito IFFSC 10 /N/39",NA,NA,NA,NA,NA,NA,"843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-10-14 10:03:17-03","FURB","FURB","4615","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Machado, AFP","2015","09","19","Francisco, E.M.","2002","12","17","Brasil","Paraná","Ibiporã","-51.05","-23.2711111","-51.0500000","-23.2711111",NA,NA,"FURB29064","FURB29064","Fazenda Doralice.","CAP: 1080cm. Projeção 7x5. Habitat: borda da floresta Habito: arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-08 08:53:41-03","FURB","FURB","51118","PreservedSpecimen","Plantae","Moraceae","Ficus","adhatodifolia","Ficus adhatodifolia","Schott in Spreng.","Oliveira, A. A.","2017","08","31","Funez, L.A.","2016","06","16","Brasil","Santa Catarina","Blumenau","-49.0816667","-26.9069444","-49.0816667","-26.9069444","31","31","FURB51118","FURB51118","Furb, Campus I.",NA,NA,NA,NA,NA,NA,NA,"5272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
