"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"164","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.1541469","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Splitgerber FL",NA,NA,NA,NA,"Southern America","Surinam",NA,"!",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541469",NA,NA,NA,NA,"NL-L1541469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"165","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.1541470","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Herb Lugd Bat",NA,NA,NA,NA,"Southern America","Surinam",NA,"!",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541470 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541470",NA,NA,NA,NA,"NL-L1541470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"166","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.1541471","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1541471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1541471",NA,NA,NA,NA,"NL-L1541471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"167","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.3928143","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Andel TR van; et al.",NA,"2013","07","06","Southern America","Surinam",NA,"Sipaliwini, growing wild in Romenia's yard.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3928143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3928143","Vossen TE",NA,"-54.649167","4.127778","NL-L3928143",NA,NA,NA,"-54.649167","4.127778","2013","08","08",NA,NA,"Magnoliopsidae","L 0940185",NA,NA,NA,NA
"168","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.4178261","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Steyermark JA; Liesner RL; Delascio F",NA,"1977","10","06","Southern America","Venezuela",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4178261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4178261",NA,NA,"-62.233333","9.983333","NL-L4178261",NA,NA,NA,"-62.233333","9.983333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"169","2020-02-08 10:10:14-03","NBC","NL-BOTANY","L.4178366","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Klooster CIEA van 't; Andel TR van; Parami K",NA,"1999","08","24","Southern America","Surinam",NA,"Surinaamse kruidenwinkel, 1e Oosterparkstraat 101 Amsterdam.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4178366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4178366",NA,NA,NA,NA,"NL-L4178366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"170","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480631","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Versteeg GM",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480631 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480631","Yuncker TG",NA,NA,NA,"NL-U1480631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0027763",NA,NA,NA,NA
"171","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480821","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Rooden J van; Welle BJH ter; Topper SMC",NA,"1979","11","15","Southern America","Colombia",NA,"Colombiana, Boulevard facing Pacific Ocean and harbour of Buenaventura, between the bricks of the Boulevard.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480821",NA,NA,NA,NA,"NL-U1480821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"172","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480829","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Smith HH",NA,"1898","08","01","Southern America","Colombia",NA,"Santa Marta, United States of Colombia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480829",NA,NA,NA,NA,"NL-U1480829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"173","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480830","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Ancuash E",NA,"1974","08","03","Southern America","Peru",NA,"Department of Amazonas, Labanda, Huampami, Rio Cenepa; plantas de la Chacra.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480830 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480830",NA,NA,NA,NA,"NL-U1480830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"174","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480831","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Haught O",NA,"1943","09","20","Southern America","Colombia",NA,"along Río Maracas at Becerril, Dept. Magdalena.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480831",NA,NA,NA,NA,"NL-U1480831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"175","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480832","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Ellenberg H",NA,"1957","08","18","Southern America","Peru",NA,"N von Puerta Chala.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480832 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480832",NA,NA,NA,NA,"NL-U1480832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"176","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480833","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Agostini G; Agostini T de",NA,"1972","02","27","Southern America","Venezuela",NA,"Edo. Falcón: Dpto. Falcón: carretera Buena Vista Moruy.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480833",NA,NA,NA,NA,"NL-U1480833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"177","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480834","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Denslow JS",NA,"1974","06","17","Southern America","Colombia",NA,"Colombia: Dpto. Antioquia, Tropical Wrt/Very Wet Forest Transition Zone Vic. Planta Providencia, 26 kms S & 23 kms W (Air) of Zaragoza, in Valley of Río Anorí between Dos Bocas & Anorí.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480834",NA,NA,"-75.05","7.216667","NL-U1480834",NA,NA,NA,"-75.05","7.216667",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"178","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480836","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Alverson WS; White S; Shepherd JD",NA,"1977","04","07","Southern America","Colombia","Antioquia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480836",NA,NA,NA,NA,"NL-U1480836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066088",NA,NA,NA,NA
"179","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1480837","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Plowman TC; Kennedy H",NA,"1976","03","26","Southern America","Peru","Huánuco",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1480837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1480837",NA,NA,NA,NA,"NL-U1480837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0066089",NA,NA,NA,NA
"180","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481495","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Florschütz J; Florschütz PA",NA,"1951","01","19","Southern America","Surinam","Paramaribo","Plantage Peperpot, Suriname",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481495",NA,NA,"-55.159049","5.846517","NL-U1481495",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118689",NA,NA,NA,NA
"181","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481496","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Clarke HD",NA,"1997","02","10","Southern America","Guyana","Upper Takutu-Upper Essequibo","Guyana. Region: Upper Takutu - Upper Essequibo. Rewa River; near camp at Great Falls.",NA,NA,"Dense forest on brown sandy clay; with Ceiba, Maximiliana & Euterpe.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481496",NA,NA,"-58.666667","3.166667","NL-U1481496",NA,NA,NA,"-58.666667","3.166667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120601",NA,NA,NA,NA
"182","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481497","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Fleury M",NA,"1986","04","20","Southern America","French Guiana",NA,"Village de Loka, Bassin du Maroni",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481497",NA,NA,NA,NA,"NL-U1481497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137273",NA,NA,NA,NA
"183","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481498","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Maguire B; Stahel G",NA,"1944","04","04","Southern America","Surinam","Paramaribo","Vicinity Agricultural Experiment Station, Paramaribo",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481498",NA,NA,"-55.159049","5.846517","NL-U1481498",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120691",NA,NA,NA,NA
"184","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481499","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Focke HC",NA,"1836","01","01","Southern America","Surinam",NA,"?",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481499",NA,NA,NA,NA,"NL-U1481499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118685",NA,NA,NA,NA
"185","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481501","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Lanjouw J",NA,"1933","07","24","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481501",NA,NA,NA,NA,"NL-U1481501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118810",NA,NA,NA,NA
"186","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481502","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","26","Southern America","Paraguay","Amambay",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481502 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481502","Callejas Posada R",NA,NA,NA,"NL-U1481502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0060141",NA,NA,NA,NA
"187","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481503","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Hostmann FWR; Kappler A",NA,"1841","01","01","Southern America","Surinam",NA,"Suriname",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481503 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481503",NA,NA,NA,NA,"NL-U1481503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120692",NA,NA,NA,NA
"188","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481504","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Sauvain M",NA,"1985","02","19","Southern America","Surinam",NA,"Amakakondre; Suriname",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481504",NA,NA,NA,NA,"NL-U1481504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120693",NA,NA,NA,NA
"189","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481505","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Hoff M; Granville J-J de",NA,"1989","04","24","Southern America","French Guiana","Cayenne","Guyane Francaise. Pointe Macouria - Région de Cayenne. Le long de l'ancienne R.N. 1.",NA,NA,"Forêt sèche sur alluvions. Zone humide de bord de route.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481505",NA,NA,"-52.35","4.916667","NL-U1481505",NA,NA,NA,"-52.35","4.916667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120694",NA,NA,NA,NA
"190","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481509","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Lanjouw J; Lindeman JC",NA,"1949","02","17","Southern America","Surinam","Marowijne",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481509 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481509",NA,NA,NA,NA,"NL-U1481509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118687",NA,NA,NA,NA
"191","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481510","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Jonker-Verhoef AME; Jonker FP",NA,"1955","12","30","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481510 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481510",NA,NA,NA,NA,"NL-U1481510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118688",NA,NA,NA,NA
"192","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481511","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Unknown",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481511","Yuncker TG",NA,NA,NA,"NL-U1481511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118717 | 67704 A",NA,NA,NA,NA
"193","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481512","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Tulleken JE",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481512 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481512",NA,NA,NA,NA,"NL-U1481512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118690 | 93993 A",NA,NA,NA,NA
"194","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481513","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Jenman GS",NA,"1889","06","01","Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481513 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481513",NA,NA,NA,NA,"NL-U1481513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118872",NA,NA,NA,NA
"195","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481514","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Tresling JHAT",NA,"1908","07","01","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481514 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481514",NA,NA,NA,NA,"NL-U1481514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118803",NA,NA,NA,NA
"196","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481515","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Deward G",NA,"1972","06","01","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481515 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481515",NA,NA,NA,NA,"NL-U1481515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118804",NA,NA,NA,NA
"197","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481516","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Kramer KU; Hekking WHAM",NA,"1961","02","11","Southern America","Surinam","Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481516 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481516",NA,NA,"-55.159049","5.846517","NL-U1481516",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118805",NA,NA,NA,NA
"198","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481517","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Soeprato",NA,"1913","07","29","Southern America","Surinam",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481517 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481517",NA,NA,NA,NA,"NL-U1481517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118806",NA,NA,NA,NA
"199","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481518","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Soeprato",NA,"1913","08","22","Southern America","Surinam","Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481518 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481518",NA,NA,"-55.159049","5.846517","NL-U1481518",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118807",NA,NA,NA,NA
"200","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481519","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Ek RC; Riet BP van de; Hartmann FA",NA,"2004","02","23","Southern America","French Guiana","Cayenne","Trésor Reserve.",NA,NA,"On lateritic plateau, top of Crique 4.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481519 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481519","Ek RC",NA,"-52.266667","4.583333","NL-U1481519",NA,NA,NA,"-52.266667","4.583333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0227054",NA,NA,NA,NA
"201","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481520","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Maas PJM; Maas-van de Kamer H",NA,"1971","06","30","Southern America","Brazil","Amazonas",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481520 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481520",NA,NA,"-60.025278","-3.113333","NL-U1481520",NA,NA,NA,"-60.025278","-3.113333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118808",NA,NA,NA,NA
"202","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481521","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Maas PJM; Westra LYT",NA,"1979","10","13","Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481521 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481521",NA,NA,NA,NA,"NL-U1481521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118809",NA,NA,NA,NA
"203","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481522","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Collector indigenous (Sur)",NA,"1910","01","01","Southern America","Surinam","Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481522 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481522",NA,NA,"-55.159049","5.846517","NL-U1481522",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118811",NA,NA,NA,NA
"204","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481523","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Soeprato",NA,"1913","08","15","Southern America","Surinam","Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481523 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481523",NA,NA,"-55.159049","5.846517","NL-U1481523",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118812",NA,NA,NA,NA
"205","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481524","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Sagot PA",NA,"1858","01","01","Southern America","French Guiana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481524 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481524",NA,NA,NA,NA,"NL-U1481524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118813",NA,NA,NA,NA
"206","2020-02-08 10:10:14-03","NBC","NL-BOTANY","U.1481525","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","pellucida","Peperomia pellucida","(L.) Kunth","Lanjouw J",NA,"1933","07","18","Southern America","Surinam","Paramaribo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1481525 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1481525",NA,NA,"-55.159049","5.846517","NL-U1481525",NA,NA,NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0118814",NA,NA,NA,NA
